Date,Open,High,Low,Close,Volume,Adj Close,percent_from_mean
2010-06-10,76.959999,78.779999,76.849998,78.639999,1216200,68.028939,-27.6834414359
2010-06-11,77.82,78.489998,76.660004,78.389999,770600,67.812672,-27.9133389677
2010-06-14,79.019997,79.629997,77.209999,77.529999,1117200,67.068713,-28.7041870301
2010-06-15,78.440002,79.599998,77.730003,79.360001,1036200,68.651789,-27.0213354386
2010-06-16,79.18,83.190002,79.050003,81.93,2532800,70.875013,-24.657989619
2010-06-17,82.980003,90.989998,82.769997,89.339996,5959000,77.285163,-17.8438308993
2010-06-18,88.059998,90.860001,86.620003,90.709999,3728800,78.470308,-16.5839904687
2010-06-21,90.309998,95.980003,90.279999,94.449997,3348100,81.70566,-13.1447258584
2010-06-22,94.279999,96.150002,93.029999,93.709999,1836300,81.065512,-13.8252200864
2010-06-23,94.029999,94.75,90.5,91.019997,2025000,78.738477,-16.2989197403
2010-06-24,90.540001,90.540001,86.32,86.690002,2199700,74.992738,-20.2807392092
2010-06-25,87.459999,89.419998,87.25,88.370003,1421900,76.446053,-18.7358269872
2010-06-28,87.769997,89.650002,87.5,89.239998,1143700,77.198657,-17.9357890616
2010-06-29,87.940002,89.050003,85.889999,86.290001,1449700,74.64671,-20.6485761106
2010-06-30,86.400002,87.879997,84.790001,84.949997,1003400,73.487515,-21.8808310059
2010-07-01,84.949997,87.790001,84.199997,87.199997,1834300,75.433918,-19.8117532192
2010-07-02,88.040001,88.040001,84.339996,84.889999,892400,73.435613,-21.9360042025
2010-07-06,86.650002,87.669998,84.93,85.959999,1100800,74.361236,-20.952042511
2010-07-07,86.510002,89.43,86.150002,89.230003,1165800,77.190012,-17.9449789249
2010-07-08,89.82,90.589996,87.230003,88.620003,1100200,76.66232,-18.5059294554
2010-07-09,88.059998,90.489998,87.790001,90.230003,833200,78.055079,-17.0253898605
2010-07-12,89.93,90.019997,88.25,89.120003,608900,77.094854,-18.0461343917
2010-07-13,90.199997,91.690002,89.830002,91.510002,890400,79.162365,-15.8483156029
2010-07-14,90.779999,91.150002,88.940002,89.940002,717000,77.804209,-17.2920712951
2010-07-15,89.940002,90.339996,87.449997,88.779999,595800,76.800727,-18.3587991595
2010-07-16,87.559998,87.949997,85.5,85.730003,1165000,74.162274,-21.1635443709
2010-07-19,86.5,86.690002,84.779999,86.080002,628700,74.465046,-20.8416897397
2010-07-20,84.599998,85.5,83.5,85.080002,1387700,73.599978,-21.7612798672
2010-07-21,87.32,89.25,82.849998,83.5,1440700,72.23317,-23.2142328638
2010-07-22,84.720001,87.330002,84.339996,86.68,906800,74.984086,-20.2899365137
2010-07-23,86.639999,89.989998,86.010002,89.559998,1111600,77.475479,-17.6415199657
2010-07-26,90.0,92.5,89.059998,92.379997,932700,79.91497,-15.0482766142
2010-07-27,93.300003,93.470001,89.699997,89.849998,621700,77.726349,-17.3748385311
2010-07-28,89.82,90.540001,87.5,87.830002,531600,75.978915,-19.2324070167
2010-07-29,88.5,88.980003,85.519997,87.0,1199000,75.260907,-19.9956684808
2010-07-30,86.349998,88.650002,85.599998,87.339996,735300,75.555027,-19.6830111541
2010-08-02,88.779999,90.32,88.239998,89.559998,645500,77.475479,-17.6415199657
2010-08-03,89.489998,89.779999,87.860001,87.989998,436900,76.117323,-19.0852756579
2010-08-04,88.879997,88.889999,87.5,88.599998,584600,76.645015,-18.5243251273
2010-08-05,87.5,88.040001,86.5,87.669998,432500,75.840501,-19.3795447538
2010-08-06,86.889999,87.040001,85.010002,86.879997,609000,75.157097,-20.1060212521
2010-08-09,87.599998,88.379997,86.610001,87.949997,436600,76.082719,-19.1220606236
