Date,Open,High,Low,Close,Volume,Adj Close,percent_from_mean
2010-06-10,53.610001,54.290001,53.279999,54.009998,6195300,50.000311,-44.513785798
2010-06-11,53.630001,54.459999,53.529999,54.099998,4252400,50.083629,-44.4213263652
2010-06-14,54.209999,54.82,54.029999,54.07,4265400,50.055857,-44.4521454363
2010-06-15,54.16,55.16,54.080002,55.119999,4855600,51.027905,-43.3734468749
2010-06-16,54.880001,55.52,54.700001,55.220001,4742700,51.120483,-43.2707114592
2010-06-17,55.189999,55.450001,54.509998,55.439999,5723700,51.324148,-43.0447008687
2010-06-18,55.439999,55.82,54.599998,55.200001,10851900,51.101968,-43.2912578765
2010-06-21,56.860001,58.32,56.310001,56.52,10162100,52.323971,-41.935179907
2010-06-22,56.34,57.200001,56.040001,56.119999,5819800,51.953665,-42.3461149117
2010-06-23,55.759998,56.639999,55.369999,56.200001,5859200,52.027728,-42.2639259133
2010-06-24,55.91,56.779999,55.720001,56.150002,9048100,51.981441,-42.3152914018
2010-06-25,56.610001,57.080002,55.5,56.259998,33297400,52.083271,-42.2022888808
2010-06-28,56.049999,56.09,55.0,55.41,6204700,51.296376,-43.0755199398
2010-06-29,54.830002,54.959999,53.830002,54.119999,8307300,50.102145,-44.4007788381
2010-06-30,53.869999,54.490002,52.599998,52.599998,8538100,48.694989,-45.9623243099
2010-07-01,52.59,52.59,51.0,52.02,9754700,48.15805,-46.5581748511
2010-07-02,52.009998,52.5,51.41,51.700001,5238100,47.861807,-46.8869208574
2010-07-06,52.040001,52.240002,50.75,51.299999,6093000,47.491501,-47.2978558621
2010-07-07,51.759998,51.900002,50.560001,51.400002,7568900,47.584079,-47.1951204463
2010-07-08,51.509998,52.259998,51.02,52.23,6758600,48.352458,-46.3424369144
2010-07-09,52.349998,52.610001,51.900002,52.560001,4810900,48.657961,-46.0034149252
2010-07-12,52.240002,52.560001,51.900002,52.439999,4254900,48.546867,-46.1266978679
2010-07-13,52.66,53.290001,52.540001,52.759998,3907400,48.84311,-45.7979518617
2010-07-14,52.299999,53.0,52.279999,52.619999,4083000,48.713504,-45.9417778926
2010-07-15,52.540001,53.220001,52.290001,52.919998,4685300,48.991232,-45.6335783037
2010-07-16,52.91,53.130001,51.93,52.169998,8027500,48.296912,-46.4040772761
2010-07-19,52.459999,53.610001,52.310001,53.599998,7830300,49.620749,-44.9349923468
2010-07-20,52.959999,53.200001,52.080002,53.200001,5630400,49.250447,-45.3459229126
2010-07-21,53.099998,53.310001,52.09,52.25,6019900,48.370974,-46.3218893873
2010-07-22,52.619999,53.830002,52.619999,53.310001,5049300,49.352281,-45.2329159528
2010-07-23,53.02,53.18,51.610001,52.75,8760900,48.833854,-45.8082234058
2010-07-26,52.580002,53.889999,52.580002,53.669998,4091300,49.685552,-44.8630793313
2010-07-27,53.919998,55.060001,53.779999,54.509998,7667700,50.463191,-44.0001198164
2010-07-28,54.599998,54.68,52.759998,53.759998,4945400,49.768871,-44.7706187888
2010-07-29,54.139999,54.400002,52.830002,53.369999,5908400,49.407825,-45.1712778105
2010-07-30,53.209999,55.040001,52.43,54.529999,7205400,50.481706,-43.9795733991
2010-08-02,55.25,55.34,54.68,54.869999,5526600,50.796465,-43.6302798657
2010-08-03,54.52,55.279999,54.490002,54.709999,3964700,50.648343,-43.7946534237
2010-08-04,55.009998,55.959999,54.68,55.759998,4815700,51.620391,-42.7159548624
2010-08-05,55.380001,55.610001,55.169998,55.32,3067400,51.213058,-43.1679793726
2010-08-06,54.709999,56.0,54.52,55.939999,3474200,51.787028,-42.5310348871
2010-08-09,55.970001,56.0,55.419998,55.66,3318100,51.527816,-42.818686949
2010-08-10,55.369999,56.130001,54.830002,55.720001,4151200,51.583363,-42.7570454776
2010-08-11,54.75,54.900002,53.5,53.689999,5466100,49.704068,-44.8425318042
2010-08-12,53.630001,54.98,53.040001,54.75,6232300,50.685375,-43.7535583697
2010-08-13,54.389999,55.360001,54.18,55.02,5511900,50.93533,-43.4761789615
2010-08-16,54.380001,54.599998,53.57,54.080002,5639300,50.065117,-44.4418694533
2010-08-17,53.889999,54.380001,53.689999,53.959999,4999100,49.954023,-44.5651523961
2010-08-18,53.689999,54.299999,53.150002,54.139999,5547500,50.12066,-44.3802324208
2010-08-19,53.91,53.990002,52.290001,52.720001,4895600,48.806083,-45.8390413672
2010-08-20,52.549999,52.669998,52.07,52.34,4386200,48.454293,-46.2294288448
2010-08-23,52.470001,52.970001,51.93,51.950001,3466100,48.093247,-46.6300878666
2010-08-24,51.700001,51.700001,50.91,51.060001,5937600,47.269321,-47.5444128699
2010-08-25,50.880001,52.02,50.709999,51.84,5125900,47.991412,-46.7430959361
2010-08-26,51.959999,52.07,50.73,50.93,5266500,47.148971,-47.6779673568
2010-08-27,51.0,52.41,50.259998,52.080002,7091200,48.213597,-46.4965333797
2010-08-30,51.720001,52.580002,51.630001,51.630001,4689400,47.797004,-46.9588338729
2010-08-31,51.389999,51.66,50.849998,51.040001,6636000,47.250805,-47.564960397
2010-09-01,51.610001,52.75,51.279999,52.59,4772000,48.685733,-45.972595854
2010-09-02,52.59,52.66,52.18,52.509998,3272800,48.61167,-46.0547848525
2010-09-03,52.57,53.07,52.57,52.91,5355300,48.981976,-45.6438498478
2010-09-07,52.650002,52.869999,52.310001,52.509998,2760100,48.61167,-46.0547848525
2010-09-08,52.470001,53.139999,52.259998,52.939999,4900300,49.009747,-45.6130318864
2010-09-09,53.330002,53.900002,53.18,53.790001,5580900,49.796646,-44.7397963885
2010-09-10,53.860001,54.619999,53.700001,54.349998,4862800,50.315069,-44.1644933744
2010-09-13,54.740002,54.75,54.099998,54.400002,6323600,50.36136,-44.1131234471
2010-09-14,54.200001,54.970001,54.119999,54.52,6371300,50.47245,-43.9898449431
2010-09-15,54.220001,55.41,54.07,55.299999,5081600,51.194542,-43.1885268996
2010-09-16,55.200001,55.220001,54.77,55.099998,4061600,51.009389,-43.393994402
2010-09-17,55.189999,55.43,55.0,55.220001,6500700,51.120483,-43.2707114592
2010-09-20,55.189999,56.080002,54.970001,55.939999,6304000,51.787028,-42.5310348871
2010-09-21,55.880001,56.0,55.34,55.75,5147500,51.611135,-42.7262264065
2010-09-22,55.509998,56.84,55.509998,56.27,5071000,52.092531,-42.1920128978
2010-09-23,55.889999,56.439999,55.66,55.720001,4592400,51.583363,-42.7570454776
2010-09-24,55.779999,56.369999,55.299999,56.32,5286500,52.138818,-42.1406474094
2010-09-27,55.939999,56.43,55.639999,55.689999,4416800,51.555588,-42.7878678779
2010-09-28,55.900002,56.5,55.18,56.0,4609400,51.842575,-42.4693934157
2010-09-29,55.970001,55.990002,54.07,54.939999,8491000,50.861268,-43.5583668503
2010-09-30,55.02,55.57,54.650002,55.110001,6269000,51.018649,-43.383718419
2010-10-01,55.57,55.73,54.860001,55.509998,4586600,51.388951,-42.9727878532
2010-10-04,55.32,55.610001,54.68,55.049999,4844300,50.963102,-43.4453598904
2010-10-05,55.240002,56.25,55.200001,56.119999,5601900,51.953665,-42.3461149117
