Date,Open,High,Low,Close,Volume,Adj Close,percent_from_mean
2010-06-10,42.25,43.619999,42.25,43.599998,1074600,39.130959,-33.3556821631
2010-06-11,42.939999,43.959999,42.830002,43.889999,665900,39.391234,-32.9124052727
2010-06-14,44.639999,45.189999,43.790001,43.860001,928000,39.36431,-32.9582597996
2010-06-15,44.580002,45.450001,44.049999,45.419998,735500,40.764407,-30.5737409466
2010-06-16,45.060001,45.18,44.16,44.5,671900,39.938709,-31.9799952618
2010-06-17,44.889999,45.009998,43.48,44.639999,733300,40.064359,-31.7659995216
2010-06-18,44.669998,44.970001,44.220001,44.490002,598100,39.929736,-31.9952772656
2010-06-21,45.869999,45.869999,43.950001,44.209999,700600,39.678434,-32.4232721522
2010-06-22,44.169998,44.560001,42.150002,42.34,516100,38.000111,-35.2816404187
2010-06-23,42.09,42.970001,41.400002,42.560001,568400,38.197562,-34.9453596953
2010-06-24,42.43,42.84,41.549999,42.07,559200,37.757786,-35.6943464891
2010-06-25,42.389999,42.639999,41.610001,42.549999,927800,38.188585,-34.9606485115
2010-06-28,42.490002,42.82,41.950001,42.040001,512400,37.730862,-35.7402010161
2010-06-29,41.400002,41.43,40.099998,40.369999,530600,36.232037,-38.2928644885
2010-06-30,40.349998,41.029999,40.09,40.23,592300,36.106388,-38.5068585256
2010-07-01,40.279999,40.75,38.509998,40.189999,1094000,36.070487,-38.5680018688
2010-07-02,40.209999,40.41,38.57,38.84,916000,34.858865,-40.6315271115
2010-07-06,39.470001,39.990002,38.07,38.380001,702000,34.446016,-41.334654269
2010-07-07,38.57,40.240002,38.369999,40.18,707900,36.061513,-38.5832855757
2010-07-08,40.580002,41.169998,40.32,40.98,626300,36.779512,-37.3604544776
2010-07-09,40.900002,41.189999,40.490002,41.119999,594700,36.905161,-37.1464604405
2010-07-12,40.970001,41.380001,40.669998,40.84,472500,36.653863,-37.5744485147
2010-07-13,41.400002,41.889999,41.130001,41.639999,1011300,37.371861,-36.3516191198
2010-07-14,41.48,41.990002,41.060001,41.619999,671700,37.353911,-36.3821899398
2010-07-15,41.639999,41.779999,40.509998,41.169998,619800,36.950036,-37.0700333905
2010-07-16,40.830002,41.130001,39.759998,39.830002,469900,35.74739,-39.11827152
2010-07-19,40.32,40.689999,39.630001,40.470001,561200,36.321789,-38.1400069822
2010-07-20,39.919998,41.669998,39.439999,41.560001,732500,37.300063,-36.4738989937
2010-07-21,41.98,42.380001,40.970001,41.32,805000,37.084662,-36.8407505371
2010-07-22,42.16,43.360001,42.139999,43.189999,750300,38.762984,-33.9823839737
2010-07-23,44.580002,44.779999,42.799999,43.25,1108100,38.816835,-33.8906698105
2010-07-26,43.560001,43.91,43.150002,43.450001,1072400,38.996336,-33.5849599071
2010-07-27,43.860001,44.48,43.419998,43.959999,769800,39.454059,-32.8054074026
2010-07-28,43.59,44.220001,43.439999,43.68,551600,39.20276,-33.2333971799
2010-07-29,44.099998,44.32,43.049999,43.82,818400,39.32841,-33.0194014397
2010-07-30,43.099998,43.959999,42.889999,43.669998,844000,39.193783,-33.2486859961
2010-08-02,44.389999,44.450001,43.470001,44.040001,515100,39.525861,-32.6831207162
2010-08-03,43.77,43.77,42.779999,43.139999,492800,38.71811,-34.0588093207
2010-08-04,43.200001,44.200001,43.150002,44.169998,418300,39.642533,-32.4844154954
2010-08-05,43.610001,44.279999,43.540001,44.18,376200,39.65151,-32.4691266791
2010-08-06,43.52,44.200001,42.810001,43.52,393900,39.059161,-33.477962037
2010-08-09,43.779999,44.330002,43.68,44.27,290000,39.732285,-32.331557989
2010-08-10,43.73,43.889999,42.860001,43.139999,484700,38.71811,-34.0588093207
2010-08-11,42.189999,42.220001,40.790001,40.93,497500,36.734638,-37.4368798246
2010-08-12,40.099998,40.959999,40.029999,40.740002,495900,36.564114,-37.7273009118
2010-08-13,40.549999,40.849998,40.130001,40.330002,469000,36.19614,-38.3540010193
2010-08-16,39.990002,40.5,39.66,40.349998,419700,36.214087,-38.3234353086
2010-08-17,40.900002,41.529999,40.48,41.130001,495000,36.914138,-37.1311716243
2010-08-18,41.009998,41.509998,40.689999,41.16,583000,36.941062,-37.0853170974
2010-08-19,40.799999,40.799999,39.439999,39.650002,1093100,35.820816,-38.9932189834
