Date,Open,High,Low,Close,Volume,Adj Close,percent_from_mean
2010-06-10,38.400002,39.150002,38.130001,39.07,2253000,35.196083,-53.3898167045
2010-06-11,38.639999,39.529999,38.619999,39.470001,1666100,35.556423,-52.9126183342
2010-06-14,39.779999,40.450001,39.439999,39.48,2278600,35.56543,-52.9006903614
2010-06-15,39.900002,40.630001,39.650002,40.549999,1855600,36.529336,-51.6241893559
2010-06-16,40.240002,41.060001,40.029999,40.740002,2184300,36.700499,-51.3975181435
2010-06-17,40.959999,40.959999,39.41,39.93,1924800,35.970812,-52.3638428569
2010-06-18,40.09,40.09,39.549999,39.759998,1916200,35.817666,-52.5666541508
2010-06-21,40.360001,40.720001,39.580002,39.75,1576600,35.808659,-52.5785821236
2010-06-22,39.740002,40.279999,39.049999,39.110001,1766400,35.232118,-53.3420955432
2010-06-23,39.240002,39.349998,38.450001,38.650002,1592200,34.817729,-53.8908710204
2010-06-24,38.41,38.560001,37.650002,37.759998,1732900,34.015973,-54.9526367322
2010-06-25,38.16,38.720001,37.490002,38.490002,2959100,34.673594,-54.0817490442
2010-06-28,38.580002,38.639999,37.939999,38.049999,1177100,34.277219,-54.6066685759
2010-06-29,38.02,38.02,35.849998,35.990002,5362100,32.421477,-57.0642282642
2010-06-30,36.099998,36.869999,36.029999,36.130001,3811500,32.547595,-56.8972101589
2010-07-01,36.049999,36.380001,34.68,35.830002,3313900,32.277342,-57.2551062881
2010-07-02,36.169998,36.529999,35.700001,36.18,3733400,32.592637,-56.8375610248
2010-07-06,36.889999,37.419998,36.049999,36.470001,2830500,32.853883,-56.4915928685
2010-07-07,36.66,38.16,36.619999,38.139999,3152000,34.358296,-54.4992982804
2010-07-08,38.689999,39.330002,37.720001,38.220001,2770300,34.430365,-54.403857282
2010-07-09,38.23,39.09,37.939999,39.0,1448100,35.133024,-53.4733257571
2010-07-12,38.849998,38.849998,38.139999,38.610001,1544600,34.781695,-53.9385908574
2010-07-13,39.060001,39.740002,39.02,39.580002,2036200,35.655517,-52.7813881202
2010-07-14,39.310001,39.619999,38.880001,39.419998,2066000,35.511378,-52.9722714412
2010-07-15,39.459999,39.650002,38.48,39.200001,2311700,35.313194,-53.234726572
2010-07-16,38.669998,38.919998,37.41,37.549999,3344700,33.826796,-55.2031638902
2010-07-19,37.66,37.810001,36.959999,37.700001,1754600,33.961924,-55.0242138391
2010-07-20,36.900002,38.41,36.810001,38.380001,2031500,34.5745,-54.2129792582
2010-07-21,39.009998,39.009998,37.169998,37.310001,2422500,33.610595,-55.4894789394
2010-07-22,37.830002,39.0,37.759998,38.830002,2247600,34.979882,-53.6761317538
2010-07-23,38.650002,39.099998,38.25,38.650002,2528400,34.817729,-53.8908710204
2010-07-26,38.689999,38.759998,38.150002,38.5,4472100,34.682601,-54.0698210714
2010-07-27,38.860001,39.099998,38.360001,38.740002,3247100,34.898806,-53.7835007249
2010-07-28,38.48,38.810001,38.169998,38.279999,2536800,34.484414,-54.3322801751
2010-07-29,42.66,43.82,41.119999,42.98,8814300,38.718394,-48.7252191885
2010-07-30,42.279999,42.799999,42.049999,42.389999,4416600,38.186894,-49.4290847983
2010-08-02,43.169998,43.639999,42.619999,43.610001,3261500,39.285929,-47.9736324174
2010-08-03,43.509998,43.540001,42.560001,42.82,2987000,38.574259,-48.9160972123
2010-08-04,42.799999,43.279999,42.470001,43.23,1816800,39.108,-48.2092638456
2010-08-05,42.889999,43.450001,42.57,43.400002,1719500,39.261792,-48.0055970538
2010-08-06,42.790001,43.220001,42.259998,42.950001,2476000,38.854699,-48.5447104361
2010-08-09,43.349998,44.110001,43.09,43.919998,1963000,39.732207,-47.3826263279
2010-08-10,43.509998,44.470001,42.900002,44.220001,2916200,40.003604,-47.0232151992
2010-08-11,43.360001,43.709999,43.0,43.049999,5374000,38.945163,-48.4249089337
2010-08-12,42.27,43.07,42.18,42.77,3405300,38.691862,-48.7603555241
2010-08-13,42.689999,43.25,42.169998,42.200001,2341200,38.176212,-49.4432309741
2010-08-16,41.919998,42.860001,41.740002,42.540001,1992300,38.483793,-49.0359013633
2010-08-17,43.080002,44.610001,42.880001,44.52,3244600,40.274999,-46.6638067192
2010-08-18,44.450001,45.060001,44.049999,44.720001,3054000,40.455929,-46.4242010658
2010-08-19,44.439999,44.77,43.419998,43.450001,2655600,39.307024,-47.9456963026
2010-08-20,43.040001,43.369999,42.279999,43.130001,2763400,39.017536,-48.329065348
2010-08-23,43.150002,43.619999,43.040001,43.209999,1925600,39.089906,-48.2332257353
2010-08-24,42.529999,43.240002,42.18,42.189999,3842600,38.167164,-49.4552132432
2010-08-25,41.970001,42.77,40.790001,42.560001,3499900,38.501886,-49.011940798
2010-08-26,42.860001,43.09,42.0,42.189999,2573500,38.167164,-49.4552132432
2010-08-27,42.549999,43.720001,41.84,43.709999,2829100,39.542231,-47.6342116018
2010-08-30,43.470001,43.810001,43.169998,43.23,3183900,39.108,-48.2092638456
2010-08-31,42.66,43.709999,42.650002,43.580002,3415000,39.424629,-47.7899519658
2010-09-01,44.209999,45.810001,44.209999,45.75,4046200,41.387717,-45.1902339373
2010-09-02,45.639999,46.220001,45.630001,46.169998,2725600,41.767668,-44.6870647138
2010-09-03,46.639999,47.27,46.419998,47.220001,3110100,42.717553,-43.4291317228
2010-09-07,46.700001,46.93,46.049999,46.439999,2330300,42.011924,-44.3635964196
2010-09-08,46.529999,47.619999,46.48,46.990002,1752300,42.509484,-43.7046775621
2010-09-09,47.779999,47.889999,46.900002,47.23,1960900,42.726598,-43.4171534266
2010-09-10,47.360001,47.360001,46.740002,47.209999,1779500,42.708505,-43.4411139919
2010-09-13,47.98,48.209999,47.799999,48.200001,2292400,43.604109,-42.2550653456
2010-09-14,47.939999,48.279999,47.580002,47.790001,2177500,43.233203,-42.7462562728
2010-09-15,47.290001,47.599998,47.150002,47.41,3036300,42.889435,-43.2015083386
2010-09-16,47.27,47.66,46.98,47.360001,2030300,42.844204,-43.2614077655
2010-09-17,47.740002,48.049999,47.43,47.619999,2332100,43.079411,-42.9499230647
2010-09-20,47.860001,48.509998,47.720001,48.380001,1617200,43.766946,-42.0394202575
2010-09-21,48.200001,48.549999,47.77,47.93,2217600,43.359853,-42.5785336398
2010-09-22,47.650002,48.23,46.5,46.52,2956100,42.084298,-44.2677515097
2010-09-23,46.0,46.490002,45.759998,45.849998,2627000,41.478181,-45.0704324349
2010-09-24,46.41,47.419998,46.400002,47.240002,1924500,42.735647,-43.4051698332
2010-09-27,47.23,47.419998,46.759998,47.07,1660500,42.581854,-43.6088379493
2010-09-28,47.400002,47.77,46.470001,47.689999,1939200,43.142736,-42.8660617481
2010-09-29,47.400002,48.110001,47.169998,47.919998,2114800,43.350805,-42.5905159089
2010-09-30,48.369999,48.799999,47.330002,47.330002,3130700,42.817065,-43.2973479513
2010-10-01,47.82,48.080002,47.130001,47.759998,1905200,43.206061,-42.7822004316
2010-10-04,47.59,48.060001,47.029999,47.869999,2416100,43.305573,-42.6504166601
2010-10-05,48.32,49.720001,47.549999,49.48,2882200,44.76206,-40.7215904882
2010-10-06,49.439999,50.169998,49.18,50.16,2589500,45.377222,-39.9069312667
2010-10-07,50.18,50.639999,49.709999,50.0,2220600,45.232478,-40.0986157894
2010-10-08,49.75,50.169998,49.169998,49.93,3071800,45.169153,-40.182477106
2010-10-11,49.880001,50.009998,49.459999,49.700001,1748500,44.961084,-40.4580229452
2010-10-12,49.580002,50.02,49.189999,49.959999,2070100,45.196291,-40.1465382444
2010-10-13,50.23,50.790001,49.959999,50.130001,2403700,45.350083,-39.9428714526
2010-10-14,49.919998,50.639999,49.630001,50.240002,2236100,45.449595,-39.8110876811
2010-10-15,50.650002,50.73,49.630001,49.93,2760200,45.169153,-40.182477106
2010-10-18,50.009998,51.450001,49.77,51.400002,1568800,46.498989,-38.4213748915
2010-10-19,50.73,51.700001,50.360001,50.650002,2486200,45.820501,-39.3198967538
2010-10-20,50.689999,51.669998,50.599998,51.25,1776100,46.36329,-38.601081118
2010-10-21,51.619999,52.099998,50.950001,51.34,1806400,46.444708,-38.4932592361
2010-10-22,51.5,51.889999,50.91,51.02,1832900,46.155221,-38.8766269572
2010-10-25,51.57,51.91,51.09,51.189999,1684600,46.30901,-38.6729641383
