"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"42",261.48003,262.150005,259.57,261.750023,75782000,35.124344
"43",259.850006,260.449993,257.550007,259.409996,112980000,34.810335
"44",255.399971,255.689991,249.80999,250.189999,155013600,33.5731
"45",246.689999,253.099972,246.119999,251.790009,133730100,33.787806
"46",251.650005,251.880024,249.090027,249.09996,88717300,33.426827
"47",247.579979,250.009968,246.62001,247.63998,79607500,33.230912
"48",250.079983,254.629967,249.199989,251.969959,105660100,33.811953
"49",252.360008,254.670021,251.57999,253.070011,84924000,33.95957
"50",252.839993,253.480007,248.679977,249.879978,106676500,33.531498
"51",249.38998,253.920017,249.000011,249.640026,96057500,33.499299
"52",251.790009,252,245.249966,245.800018,103510400,32.984006
"53",242.669987,243.000034,238.650028,239.929977,150641400,32.196303
"54",238.039974,243.989964,237.199982,242.889992,149216900,32.593509
"55",245.450024,245.749977,240.279972,240.279972,116626300,32.243269
"56",241.749966,242.609985,235.559998,241.619976,137097800,32.423085
"57",240.760036,245.749977,240.680008,242.500023,95822300,32.541179
"58",241.849995,244.55999,240.34996,243.099983,105196700,32.621688
"59",247.470016,251.460014,246.280029,250.330002,174259400,33.591887
"60",251.260036,252.170017,248.569988,252.170017,103856900,33.838799
"61",255.090004,258.779995,254.499977,258.769981,130197200,34.724451
"62",256.640026,259.529972,256.249977,257.810013,85639400,34.595633
"63",259.780018,264.390003,259.100029,262.92001,131637800,35.281345
"64",265.040031,266.520039,262.92001,263.07,109643800,35.301472
"65",263.190002,264.499966,261.400028,263.410007,96885600,35.347098
"66",265.820023,268.279972,265.759968,267.039997,97195000,35.834208
"67",266.209991,269.170033,265.520016,268.06002,102037600,35.971085
"68",268.17001,270.379967,267.840015,270.220016,107342200,36.260936
"69",270.239964,276.670017,269.5,276.569988,163025800,37.113041
"70",277.689987,277.95998,273.679989,275.369987,158619300,36.952013
"71",276.07999,283.780006,275.849972,283.230007,164669400,38.006752
"72",283.860008,287.349995,282.789997,283.769993,167018600,38.079213
"73",282.709969,287.979996,282.410042,287.749977,146322400,38.613289
"74",286.330025,292.760025,285.999977,288.920017,196529200,38.770297
"75",292.099983,293.530029,290.549988,292.319988,162372000,39.22654
"76",293.979973,294.73003,291.010025,291.160042,120708700,39.070887
"77",291.770016,291.770016,274.999966,286.859997,258760600,38.493862
"78",287.230019,289.809998,285.999977,287.370022,117411000,38.562302
"79",288.999966,289.999989,281.249989,283.749966,168347900,38.076526
"80",286.149994,286.57999,281.350018,282.520004,112035700,37.911477
"81",281.599983,282.90004,277.770016,278.639969,108825500,37.390813
"82",281.999966,289.449989,281.819988,288.939991,125491800,38.772977
"83",289.589993,291.990021,285.260014,289.19001,167717200,38.806527
"84",290.33997,290.479973,286.909985,289.219971,102099900,38.810548
"85",291.710014,294.500011,289.999989,294.069988,164600800,39.461374
"86",294.739964,297.240021,294.59996,295.360031,106938300,39.634485
"87",295.410019,299.499966,292.490032,298.539997,139636000,40.061206
"88",300.199982,301.959969,299.799999,300.13998,157523100,40.275908
"89",301.690002,302.469994,300.40004,302.30999,108824100,40.567103
"90",307.439987,315,304.909996,314.740021,230548500,42.235094
"91",318.469959,319.000011,314.289997,317.999989,273252700,42.67255
"92",303.400028,313.770039,300.020004,309.490021,308196000,41.530594
"93",309.000023,314.250023,306.869987,310.530018,180406100,41.670152
"94",312.36002,314.740021,306.799999,309.519981,137865000,41.534615
"95",309.070011,310.04002,306.299988,307.470028,93194500,41.259531
"96",309.089958,311.600029,308.44001,308.839993,98115500,41.443367
"97",306.869987,309.739986,305.65004,308.049988,98232400,41.337356
"98",307.650005,309.900017,305.599972,307.829983,99750700,41.307833
"99",307.950012,308,300.899971,305.239964,137762800,40.960277
"100",304.230007,305.879978,300.87001,300.979973,107627800,40.388627
"101",302.220028,305.599972,302.200001,304.180019,105972300,40.818043
"102",306.999977,310.19001,306.999977,309.360031,108482500,41.513151
"103",311.37001,312.879978,308.529972,312.799976,127087100,41.974759
"104",315.450024,320.180012,315.030041,318.269981,160622000,42.708781
"105",317.989975,319.570011,316.75,317.130035,90313300,42.555811
"106",317.200024,319.770016,316.760014,318.619976,70439600,42.755747
"107",321.050018,321.300011,314.499989,316.080025,95886000,42.41491
"108",316.640038,318.769993,313.550007,318.030029,96056800,42.676581
"109",315,318.399971,314.250023,316.649971,90321000,42.491391
"110",316.000023,316.500034,303.629967,308.030041,198961700,41.334679
"111",308.459957,310.540031,306.270027,307.040031,100901500,41.201829
"112",305.720028,307.600018,299.319988,301.590027,164412500,40.470491
"113",301.199978,303.989975,297.759979,300.499989,119862400,40.324218
"114",305.199989,309.669998,304.689991,308.430023,123622800,41.388353
"115",307.969959,308.399982,305.239964,306.729984,96210800,41.160224
"116",306.680023,313.359962,305.869965,313.359962,98268800,42.049903
"117",310.449989,311.749966,306.56002,308.73003,129861900,41.428611
"118",312.000011,315.399982,311.749966,314.800022,103431300,42.243145
"119",313.739998,317.699982,312.93998,315,59396400,42.269981
"120",315.500011,317.48003,311.380024,316.869976,111446300,42.520913
"121",313.54002,314.359985,310.869999,311.150005,125464500,41.753348
"122",315.269993,317.750023,315,316.400005,115437700,42.457848
"123",317.530018,319.000011,314.890038,318.150005,115709300,42.692681
"124",317.009979,318.650017,316.340004,317.440002,85523200,42.597406
"125",318.640003,322.329967,318.419998,320.149971,112120400,42.961057
"126",323.799988,323.990032,318.119965,318.20998,97863500,42.700729
"127",319.630013,321.020004,317.110008,321.009991,80483900,43.076464
"128",322.12999,322.500011,319.020039,319.760002,73537800,42.908727
"129",319.65004,321.050018,318.600029,320.56002,65627800,43.016082
"130",324.369987,325.05999,320.999977,321.670033,109953900,43.165035
"131",321.730007,322.539986,319.000011,320.289974,87752000,42.979844
"132",320.000034,323.000023,319.190002,320.359962,104328000,42.989236
"133",321.089993,322.609974,320.099983,321.250023,80507700,43.108674
"134",321.629978,321.790009,320.229973,320.610008,96732300,43.02279
"135",321.600018,323.249989,318.230007,322.209991,96402600,43.237492
"136",323.000023,324.390015,322.049988,324.200024,64088500,43.504536
"137",324.359974,325.720005,323.550022,325.160019,66480400,43.633358
"138",324.999989,325.150005,323.169987,323.599983,55789300,43.424016
"139",322.850006,325.439999,321.520016,324.680008,62454000,43.568945
"140",325.909996,326.659973,325.05999,325.469959,43981000,43.674949
"141",326.220016,326.449982,325.100018,325.290009,40784800,43.650801
"142",325.479973,325.510014,323.050011,323.659985,39373600,43.432068
"143",322.949982,323.480007,321.309998,322.560013,48377000,43.284462
"144",325.640003,330.260002,324.839958,329.57,111284600,44.225135
"145",332.439999,332.5,328.149994,331.289986,77270200,44.455941
"146",329.549999,334.340015,329.500011,334.000034,63879900,44.819603
"147",334.719971,335.250023,332.899982,333.729961,75107200,44.783362
"148",333.990021,336.349995,331.90004,336.119976,77982800,45.104079
"149",338.830025,343.230019,337.169987,342.450001,112140000,45.953508
"150",344.87999,344.959991,339.469959,341.639969,111027000,45.844809
"151",343.249966,344.430019,341.999977,344.420033,75647600,46.217867
"152",345.159996,346.640003,343.850006,345.680008,74195100,46.386944
"153",345.890026,348.480019,344.43998,348.480019,77210000,46.762678
"154",329.520039,344.760014,326.000011,340.65004,470249500,45.71197
"155",348.350029,348.599995,336.879967,338.839958,283903200,45.469074
"156",336.430023,338.299999,330.119999,332.679977,191197300,44.642464
"157",333.770016,334.880001,326.630013,326.720028,188600300,43.842696
"158",326.869965,337.449993,326.720028,337.449993,143670800,45.282554
"159",336.329967,341.439991,334.569981,341.400017,136717000,45.81261
"160",342.960026,345.600006,341.499966,343.850006,126718900,46.141375
"161",343.780018,344.689999,342.829983,343.209991,71256500,46.055491
"162",344.169987,344.400005,333.529984,336.100029,148014300,45.101402
"163",335.800022,340.039986,334.299988,339.320023,94311700,45.533495
"164",341.299988,345.649994,340.980007,345.030006,106658300,46.29972
"165",344.449993,345.250011,343.549999,344.319977,64738800,46.20444
"166",343.800018,344.239975,338.550018,343.44001,98449400,46.086357
"167",343.640015,346.699978,343.510025,346.5,80460100,46.496979
"168",347.889992,353.250034,347.640026,351.87999,121255400,47.218922
"169",353.679977,355.519993,352.149982,355.200012,95260200,47.664437
"170",355.189999,358.999966,354.869965,358.159973,120686300,48.061635
"171",357.389969,359.999989,348.000034,354.539997,232137500,47.575869
"172",354.749989,357.800018,353.539974,356.849983,91893200,47.885847
"173",356.790009,359.48003,356.70998,359.180023,77604100,48.198516
"174",359.19001,359.970028,357.549999,359.90004,71043700,48.295136
"175",360.800007,364.899994,360.5,363.129967,120289400,48.728561
"176",357.249966,360.269981,356.520016,358.299976,132645800,48.080422
"177",358.710026,359.499977,349.520016,350.560013,204014300,47.041793
"178",342.149994,345.400028,337.719959,338.61002,218138900,45.438219
"179",338.76997,344.640038,338.61002,342.619965,167963600,45.976315
"180",344.01997,345.149982,338.369987,342.880024,124975200,46.011213
"181",345.260025,348.429977,344.799988,348.159985,95004700,46.719733
"182",351.239975,355.050022,351.119999,353.20998,100768500,47.397394
"183",355.470005,355.719971,347.68,349.309998,114034200,46.874053
"184",349.960026,354.350006,348.400017,352.120022,150647700,47.251132
"185",357.189991,359.789997,355.919975,359.559978,125197100,48.249503
"186",360.069977,360.290009,357.749977,359.999989,113316700,48.308548
"187",361.399994,361.669987,351.30999,355.359962,136530800,47.685901
"188",354.910019,357.399982,352.250011,355.760025,89079200,47.739585
"189",354.689987,354.760002,350.59996,352.470016,113326500,47.298098
"190",349.120033,349.769981,344.900017,346.670017,126884800,46.519793
"191",345.330013,352.32,344.999966,351.990032,117770100,47.233688
"192",353.180019,356.479961,351.30999,353.560001,108989300,47.444363
"193",342.100006,347.840004,340.09996,345.429989,180270300,46.353393
"194",341.999977,343,326.259991,330.010036,290502800,44.284184
"195",336.829979,339.609962,330.659985,334.639969,164855600,44.905476
"196",337.130013,338.200024,330.000023,330.669998,188303500,44.372744
"197",335.989986,339.740032,335.260036,339.300022,102350500,45.530811
"198",342.55999,342.619965,339.139992,341.200012,81480700,45.785771
"199",339.279995,340.220016,335.950012,339.18998,93249100,45.516044
"200",341.84996,345.999989,338.859985,344.970005,101178000,46.291668
"201",348.070023,352.06002,347.020039,351.540009,112227500,47.1733
"202",353.150005,354.319992,350.44001,350.44001,77338800,47.02569
"203",347.659973,350.959969,346.05999,350.959969,88225200,47.095464
"204",350.640015,350.879967,347.440022,348.630035,82351500,46.782809
"205",346.359997,349.800022,346.05999,348.509979,68504800,46.766699
"206",351.109985,351.58997,343.300007,344.560009,104665400,46.23665
"207",344.30999,344.599983,338.400028,341.189999,115021200,45.784427
"208",336.990009,342.250023,336,338.890026,120682800,45.475793
"209",341.219959,343.899994,337.140026,338.04002,100634800,45.36173
"210",338.099995,340.430008,336.030041,338.079967,93361800,45.367091
"211",339.92001,340.150028,333.949993,335.059978,94383800,44.961837
"212",334.060009,335.670033,330.01997,330.799988,99736700,44.390188
"213",330.490021,333.729961,330.200001,332.399971,106409800,44.60489
"214",335.020004,336.140003,332.520027,336.12999,86555000,45.105423
"215",334.799999,336,332.05999,332.419998,75450200,44.607577
"216",333.300018,333.640026,326.799976,327.459991,113401400,43.941992
"217",326.09996,332.230007,320.159985,331.849972,152474700,44.531085
"218",333.09996,337.980019,331.709969,337.859962,104844600,45.337568
"219",343.510025,345.750023,341.499966,342.409973,175166600,45.948136
"220",355.000034,355.130024,348.519993,350.699989,188452600,47.060577
"221",350.339981,353.749966,350.300007,353.010002,66636500,47.370559
"222",353.619976,354.990021,349.349972,350.42001,84700000,47.023006
"223",352.239998,352.34996,347.09996,350.150017,89053300,46.986776
"224",346.18998,349.750034,345.520004,346.749966,90239800,46.530522
"225",346.780006,353.950024,346.670017,350.12999,251586300,46.984088
"226",349.740021,350.469971,345.499977,346.279995,110678400,46.467456
"227",347.990021,349.890038,345.620033,348.200012,78337000,46.725104
"228",348.260014,351.830002,346.880035,349.569977,97312600,46.90894
"229",348.400017,350.949982,346.049976,346.749966,83992300,46.530522
"230",349.68998,350,346.20998,346.66003,70033600,46.518453
"231",347.860031,349.199982,346.530041,347.599972,51186800,46.644584
"232",348.890015,349.68998,346.66003,349.450001,70522900,46.89284
"233",349.020004,350,345.239998,347.23003,8.4e+07,46.594942
"234",346.119965,347.119987,342.26997,346.569988,80500000,46.50637
"235",345.660007,346.250034,340.350006,340.500023,81529000,45.691839
"236",339.199993,341.219959,332.600029,333.300018,112443800,44.725668
"237",331.999989,336.140003,330.729973,336.140003,113083600,45.106766
"238",336.469971,341.050022,336,339.870022,83694100,45.607299
"239",342.079979,342.409973,338.670021,340.529984,65292500,45.69586
"240",339.560001,340.949993,335.020004,335.219982,84492100,44.983308
"241",329.969982,335.979973,329.42001,334.400017,95900000,44.873277
"242",335.499989,335.899971,331.340027,332.18998,80481800,44.576711
"243",333.430008,338.559978,332.849995,336.780018,73556000,45.19265
"244",335.969959,336.88998,334.429977,334.999977,55640200,44.953786
"245",334.799999,337.630024,334.310001,337.410019,50899800,45.27719
"246",341.099983,347.82999,341.000034,347.82999,104438600,46.675451
"247",348.869987,352.130035,344.649971,345.509991,138670700,46.364129
"248",346.5,347.980007,344.299976,346.100018,84695800,46.443305
"249",343.179977,345.330013,342.009991,343.44001,78312500,46.086357
"250",345.699982,347.049999,337.810001,338.04002,115485300,45.36173
"251",338.17001,338.219971,331.90004,332.040043,132446300,44.556591
"252",331.779984,334.799999,330.649971,332.240021,83430900,44.583426
"253",333.249977,333.669987,330.75,331.489964,68772200,44.482776
"254",330.550022,331.660007,325.510014,325.899982,108488800,43.732654
"255",327.200012,328.309998,325.069977,326.599972,82368300,43.826586
"256",330.000023,333.249977,329.31002,332.439999,83642300,44.610261
"257",329.749977,330.299976,324.880013,326.749989,99799000,43.846716
"258",326.900005,328.680019,318.329983,325.160019,127647800,43.633358
"259",328.989986,329.249966,319.36002,320.260014,153755000,42.975824
"260",317.359974,317.699982,310.499977,315.319981,160161400,42.312919
"261",316.680012,325.800007,315.199978,325.300022,123345600,43.652145
"262",325.160019,328.899971,322.380035,322.609974,97645800,43.291166
"263",318.94001,331.690022,318.119965,331.229984,139939800,44.447889
"264",331.369987,333.150028,325.090004,326.350006,109951800,43.793043
"265",327.589981,333.900005,327.25,332.040043,84953400,44.556591
"266",333.65004,336.699989,333.440022,335.260036,73574900,44.988683
"267",336.039974,336.370022,331.880013,334.040009,88136300,44.824967
"268",334.700024,336.12999,332.839981,335.670033,80738700,45.043701
"269",335.950012,343.500011,334.200012,343.259979,108828300,46.062199
"270",343,349.829983,342.499989,349.43,88763500,46.890157
"271",348.949989,354.09996,346.709991,351.760014,111156500,47.202822
"272",354.669987,358.000023,354.000011,357.199978,99915900,47.932813
"273",353.33997,359.999989,352.200024,359.709969,122408300,48.26963
"274",356.339958,359.76997,352.820011,354.000011,110668600,47.503408
"275",353.530041,357.679989,348.620022,353.749966,112902300,47.469855
"276",358.32999,359.999989,356.380013,358.01997,97909700,48.042848
"277",361.010025,361.609985,356.339958,357.770004,107633400,48.009305
"278",361.169975,365.000023,359.17001,364.920021,121116800,48.968769
"279",365.430019,374.650017,365.280029,373.800011,143163300,50.160378
"280",378,378.650028,373.32,376.84996,204786400,50.569652
"281",396.119987,396.270004,386.000023,386.900017,235335100,51.918274
"282",386.949978,390.060009,383.900028,387.289986,131633600,51.970604
"283",388.320023,395.049976,387.750023,393.299976,129182200,52.777087
"284",390.350029,400.000023,389.619999,398.499989,147451500,53.474879
"285",400.000023,404.499966,399.679989,403.410007,119145600,54.133756
"286",400.58997,402.640003,392.150017,392.590027,164831100,52.681818
"287",391.619965,396.990021,388.129978,391.820023,148508500,52.578491
"288",387.63998,395.150005,383.999977,390.480019,158146100,52.398676
"289",397.779972,399.500011,392.370022,396.749989,153209000,53.240045
"290",397.649982,397.900028,388.349983,388.909996,159884900,52.187994
"291",390.98003,393.550022,382.239964,392.57,183127000,52.679131
"292",389.410007,391.320011,377.349972,377.369999,217851900,50.639437
"293",380.440002,383.499966,362.569981,373.620033,301147700,50.136227
"294",361.689987,367.769993,353.020016,353.20998,285958400,47.397394
"295",361.300018,374.609962,355.000034,374.010002,270645900,50.188557
"296",371.150017,374.650017,362.499966,363.68998,219664200,48.803709
"297",370.520016,375.449982,364.720016,373.699982,185492300,50.146955
"298",378.069988,379.640038,374.230007,376.989964,132244000,50.58844
"299",379.630024,384.969959,378.090015,383.41003,115136000,51.449951
"300",381.520027,383.369976,376.060009,380.48003,124687500,51.056773
"301",382.309978,384.520016,378,380.440002,110515300,51.051402
"302",370.83997,372.649971,361.370033,366.050007,212858800,49.120402
"303",362.169998,366.999989,355.999977,356.030018,193972100,47.775816
"304",364.510025,364.879967,355.08997,356.439987,133828800,47.83083
"305",360.300022,373.63998,357,373.600006,164208800,50.13354
"306",373.470016,378.959969,370.600018,376.180012,156566900,50.479752
"307",365.080025,375.449982,365.000023,373.719982,217836500,50.149639
"308",371.170017,383.799999,370.800022,383.579967,160369300,51.472755
"309",388.180019,391.499989,387.999989,389.969994,101317300,52.330235
"310",388.250034,391.83997,386.210014,389.990021,104480600,52.332923
"311",390.569981,392.080002,381.860008,384.829983,130646600,51.640495
"312",385.819992,387.340027,380.719982,381.030029,85931300,51.130578
"313",374.740032,378,371.829979,374.049976,109734800,50.193921
"314",367.37001,380.330013,366.48003,379.739986,127424500,50.957466
"315",385.560013,385.59996,382.000011,383.929989,87644200,51.519724
"316",382.399994,388.609962,382.309978,384.13998,104039600,51.547903
"317",383.929989,386.000023,375.020039,377.479961,141203300,50.654193
"318",372.999966,380.880013,371.899994,379.939991,116958100,50.984305
"319",382.140015,386.210014,380.250011,384.619965,110140100,51.612313
"320",387.019993,392.209991,385.759991,389.300018,133681100,52.240331
"321",391.43,393.659985,389.900005,392.959969,104454700,52.731461
"322",395.539974,400.500034,395.030029,400.500034,174628300,53.743266
"323",397.000034,413.230019,395.199993,411.630035,205965200,55.236805
"324",415.250011,422.859985,411.189999,413.450024,193938500,55.48103
"325",419.639992,421.58997,411.999977,412.13998,151494000,55.305235
"326",401.030006,409.819981,396.700001,401.820011,242120200,53.920394
"327",400.280029,406.739964,399.850006,404.299988,136569300,54.253183
"328",399.86002,403.980007,391.300011,403.169975,203219100,54.101546
"329",408.729996,409.250034,398.059978,399.259979,158124400,53.576862
"330",400.189987,403.739975,396.510036,397.009968,107409400,53.274932
"331",401.919987,402.20998,386.210014,390.569981,162771700,52.410748
"332",387.120022,388.889969,381.180019,381.320023,136910200,51.169492
"333",380.369987,382.640026,373.17001,374.600029,167274800,50.267733
"334",374.569988,381.800007,354.239964,372.500034,308419300,49.985934
"335",367.860008,379.819988,360.300022,378.249966,196617400,50.75752
"336",373.330013,384.779995,371.800018,377.369999,203145600,50.639437
"337",375.780029,377.740021,368.490009,369.799999,133864500,49.623615
"338",379.089958,388.81002,378.209991,388.81002,110628700,52.174578
"339",392.57,403.179989,391.499989,400.290043,151421900,53.715087
"340",407.340004,409.250034,400.140026,402.18998,155571500,53.97004
"341",404.98003,408.429989,402.849995,408.429989,106546300,54.80739
"342",416.829967,421.999966,415.270039,421.999966,143341800,56.62835
"343",421.739986,426.699993,415.939987,419.989986,171511200,56.35863
"344",421.760014,424.80999,415.989975,422.239998,220400600,56.66056
"345",401.34996,408.419975,397.799999,398.619965,276014900,53.490978
"346",400.000023,400.350018,394.209957,395.310009,137317600,53.046814
"347",398.100006,399.140003,390.750011,392.870033,155311100,52.719393
"348",396.179989,406.500011,395.399971,405.769981,125534500,54.450442
"349",405.030018,406.549999,397.37999,397.770039,107606800,53.376926
"350",401.760036,402.549988,393.15004,400.599983,114076200,53.756678
"351",407.560009,408.999989,401.890026,404.69001,123666200,54.30552
"352",403.000011,406.349995,402.510014,404.949989,80710700,54.340407
"353",402.419998,409.329983,401.050007,404.779972,96375300,54.317592
"354",397.41003,399.500011,393.220028,396.510036,132947500,53.207846
"355",400.089958,400.43998,395.110031,397.41003,81837700,53.328617
"356",399.069988,403.399994,395.359997,403.07,110346600,54.08813
"357",402.030029,403.440022,399.16003,400.239975,75557300,53.708368
"358",399.910007,400.000023,396.130001,399.73003,67568900,53.639938
"359",402.20998,407.999966,401.559978,406.230019,100110500,54.512175
"360",396.969994,400.890003,394.229984,395.279995,139671000,53.042786
"361",397.029995,397.210026,382.150028,385.220005,186188100,51.692832
"362",386.609997,388.699978,380.260025,384.619965,163446500,51.612313
"363",383.519993,385.249966,378.199978,379.260002,108226300,50.893057
"364",380.800011,389.500023,379.449993,388.829967,107702700,52.177255
"365",389.249977,391.13998,384.320011,384.769981,87302600,51.632443
"366",383.98003,384.57999,375.500023,377.409973,119975100,50.644801
"367",378.920021,379.990032,374.880035,374.94001,92984500,50.313355
"368",370.40004,371.679989,365.91003,369.009968,111995100,49.517601
"369",371.020027,377.930012,370.939999,376.509979,102255300,50.52403
"370",374.510014,375.840004,366.880013,366.989975,107067800,49.246537
"371",368.420021,371.150017,363.320011,363.569977,63690200,48.787606
"372",372.350018,376.719971,370.330025,376.12001,86603300,50.4717
"373",375.840004,378.829979,370.199982,373.200024,93963800,50.079866
"374",381.290009,382.280018,378.300007,382.199989,101484600,51.287575
"375",382.539997,389.000011,380.750023,387.93,96795300,52.056488
"376",389.82999,393.630024,388.580002,389.700001,94763900,52.294005
"377",393.490021,396.410007,390.390003,393.010036,89302500,52.73818
"378",392.510025,394.629967,389.379967,390.949989,70899500,52.461741
"379",389.930019,390.940002,386.760014,389.090027,76186600,52.212152
"380",391.450001,395.5,390.229973,390.659996,94089100,52.422827
"381",392.850006,394.04002,391.030018,393.62001,74248300,52.820032
"382",391.680019,393.900017,389.449982,391.83997,75266800,52.581168
"383",393.000023,395.399971,387.099995,388.81002,84732200,52.174578
"384",386.700012,387.380001,377.680019,380.19001,101721900,51.017855
"385",383.330002,383.739998,378.31002,378.940022,64050000,50.850119
"386",380.359974,384.149994,379.570023,381.020016,105369600,51.129234
"387",382.469982,384.849983,380.48003,382.210003,58882600,51.288919
"388",387.760036,396.09996,387.260025,395.950024,84303800,53.132698
"389",396.689987,397.299988,392.010014,396.449982,65737000,53.199787
"390",397.000034,399.12999,396.09996,398.549976,50589700,53.481587
"391",399.690002,403.589958,399.489998,403.329979,67349800,54.123017
"392",403.09996,409.090004,403.020039,406.529972,66269000,54.552426
"393",406.88998,408.250011,401.340027,402.640003,57165500,54.030429
"394",403.399994,405.650005,400.509968,405.120033,53994500,54.363225
"395",403.510036,406.280006,403.490009,404.999977,44915500,54.347115
"396",409.399971,412.499989,408.999989,411.229973,75555200,55.183121
"397",410.000011,414.680012,409.279995,413.44001,65005500,55.479686
"398",414.949978,418.550007,412.670033,418.029995,67817400,56.095618
"399",419.769981,422.750023,419.219982,422.400028,79573200,56.682035
"400",425.499966,427.749977,421.350018,421.729973,98506100,56.59212
"401",425.910042,425.999977,421.500034,423.240021,64549100,56.794754
"402",422.680008,422.849972,419.309998,422.550018,53771200,56.702162
"403",422.279972,422.90004,418.750011,421.389992,53146800,56.546498
"404",419.699993,420.450024,418.659996,419.810009,56505400,56.334479
"405",424.199989,425.989964,422.960014,424.700001,60724300,56.990669
"406",426.960026,429.470016,426.300011,429.110008,69197800,57.58245
"407",430.150005,431.370033,426.510002,427.749977,65434600,57.399947
"408",427.489998,427.500011,419.750034,420.300007,103493600,56.400232
"409",422.670021,428.449993,422.299999,427.409996,76515600,57.354325
"410",425.099983,425.099983,419.549976,420.409996,136909500,56.414992
"411",454.439987,454.450027,443.729996,446.659996,239578500,59.93749
"412",448.360008,448.790031,443.139969,444.62999,80996300,59.665083
"413",444.33997,448.480011,443.76997,447.279984,74927300,60.020686
"414",445.710014,453.900002,445.38998,453.009995,94835300,60.789599
"415",455.590027,458.240021,453.070023,456.480034,97920900,61.255245
"416",458.409958,458.989998,455.549973,456.189987,67511500,61.216324
"417",455.899994,457.169983,453.980003,455.120003,46699100,61.072742
"418",457.299973,460.000008,455.560013,459.68,71649900,61.68465
"419",458.379997,464.979988,458.199966,463.970032,62353200,62.260331
"420",465.250008,469.749977,464.579979,468.829956,79055900,62.912486
"421",470.500008,476.790031,469.699989,476.679962,101972500,63.965882
"422",480.760002,496.750008,480.559998,493.170006,221053700,66.178688
"423",490.959969,497.619987,488.550034,493.419998,157825500,66.212234
"424",499.529991,503.829956,497.090042,502.600021,129304000,67.444105
"425",504.660042,509.56002,502.000008,509.459991,115099600,68.364647
"426",514.259995,526.290016,496.890038,497.669975,376530000,66.78254
"427",491.500008,504.889954,486.62999,502.210052,236138000,67.391775
"428",503.110046,507.769966,500.299995,502.12001,133951300,67.379692
"429",506.880013,514.850021,504.120003,514.850021,151398800,69.087938
"430",513.079994,515.490036,509.070023,513.039993,120825600,68.845049
"431",515.08004,517.829956,509.499992,516.389977,142006900,69.294585
"432",519.669998,522.899979,518.640015,522.409981,103768000,70.102412
"433",521.310036,528.5,516.280014,525.759964,136895500,70.551948
"434",527.960014,535.409958,525.850006,535.409958,150096800,71.846884
"435",541.559952,547.610023,535.700005,542.440025,238002800,72.790252
"436",548.169983,548.209984,538.769981,544.470032,170817500,73.062659
