"","MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted"
"44",93.730003,93.919998,93.459999,93.529999,4288400,90.340013
"45",93.43,93.650002,93.150002,93.559998,3235900,90.368989
"46",93.75,94.32,93.550003,93.959999,3599900,90.755347
"47",93.650002,93.889999,93.260002,93.660004,5644500,90.465584
"48",94.07,94.470001,93.410004,93.790001,4281300,90.591147
"49",94.150002,94.739998,93.93,94.25,4398800,91.035457
"50",94.599998,94.75,94.260002,94.449997,3331700,91.228633
"51",94.449997,94.660004,94,94.190002,4150400,90.977506
"52",94.309998,94.760002,94.239998,94.529999,5981600,91.305906
"53",94.529999,94.860001,94.269997,94.449997,3586900,91.228633
"54",94.849998,95.370003,94.410004,94.440002,4614300,91.21898
"55",94.389999,94.790001,94.050003,94.110001,6392400,90.900233
"56",94.230003,94.68,93.599998,94.650002,9027300,91.421816
"57",93.650002,94.760002,93.510002,94.139999,5492400,91.714084
"58",94.199997,94.199997,93.510002,93.720001,4635100,91.304909
"59",93.239998,93.699997,92.690002,92.800003,6727100,90.408618
"60",93.269997,93.489998,93.040001,93.139999,4855300,90.739853
"61",93.019997,93.230003,92.800003,93.010002,4849800,90.613206
"62",93.099998,93.120003,92.800003,93.07,4004600,90.671657
"63",92.800003,92.82,92.199997,92.5,5251900,90.116346
"64",92.599998,92.699997,90.959999,91.089996,9795200,88.742677
"65",90.839996,93.059998,90.529999,93,12031400,90.603461
"66",92.940002,93.290001,92.419998,92.959999,5960100,90.564491
"67",92.940002,93.839996,92.82,93.339996,8033100,90.934696
"68",93.260002,93.910004,93.25,93.470001,6255000,91.061351
"69",93.269997,94.110001,93.25,93.75,5826200,91.334134
"70",93.68,93.830002,93.18,93.529999,5738600,91.119802
"71",93.43,93.900002,93.260002,93.480003,5488900,91.071095
"72",93.949997,94.93,93.800003,94.360001,9043100,91.928416
"73",94.120003,94.470001,93.82,93.93,4875700,91.509496
"74",93.699997,94.150002,93.440002,93.510002,4702700,91.100321
"75",93.699997,95.32,93.660004,95,7817900,92.551923
"76",94.940002,95.309998,94.059998,94.160004,4569100,91.733573
"77",94.050003,94.879997,94.019997,94.699997,3454400,92.259651
"78",94.260002,97.300003,93.980003,96.220001,16489100,93.740486
"79",96.230003,96.360001,94.339996,94.809998,10036400,92.366817
"80",94.370003,95.080002,94.010002,94.190002,5334600,91.762798
"81",94.029999,94.599998,94,94.120003,4116000,91.694602
"82",95.290001,95.290001,94.510002,94.860001,3948600,92.415531
"83",94.360001,94.43,93.690002,93.839996,4278600,91.421812
"84",93.510002,93.540001,92.800003,92.809998,6093800,90.418355
"85",93.080002,93.949997,92.809998,93.830002,5586600,91.412075
"86",93.769997,94,92.709999,92.720001,5068600,90.330678
"87",92.760002,93.449997,92.300003,92.300003,5844900,89.921503
"88",92.129997,92.419998,90.660004,90.730003,6173800,88.391961
"89",90.809998,91.739998,90.629997,91.099998,5539500,88.752421
"90",90.489998,90.980003,89.57,90.440002,10468500,88.109433
"91",89.389999,90.290001,89.339996,89.910004,7526400,87.593092
"92",90.410004,91.139999,89.639999,91.040001,7074500,88.69397
"93",90.959999,91.589996,90.709999,91.589996,5403200,89.229792
"94",89.949997,91.449997,89.699997,91.010002,11422200,88.664744
"95",90.699997,91.510002,90.599998,90.940002,6455600,88.596548
"96",91.839996,92.099998,90.879997,91.019997,5966700,88.674481
"97",90.699997,91.790001,90.550003,91.669998,5256600,89.307733
"98",91.519997,92.089996,91.5,92.010002,4071100,89.638975
"99",92.480003,92.599998,91.690002,92.599998,5083000,90.213767
"100",92.650002,93.120003,92,92.730003,5295900,90.340422
"101",92.57,93.389999,92.489998,93.379997,3965500,90.973666
"102",93.900002,94.010002,92.830002,93.730003,6795900,91.314653
"103",93.779999,93.779999,93.019997,93.610001,4064900,91.197743
"104",93.93,94.629997,93.769997,94.470001,5802200,92.035582
"105",95,95.07,94.389999,94.639999,4123800,92.201199
"106",94.739998,94.93,94.419998,94.660004,3597300,92.220688
"107",94.400002,95.099998,94.059998,95.099998,4674600,92.649344
"108",95.559998,95.690002,94.980003,95.110001,5123900,92.659089
"109",95.220001,95.419998,94.93,95.139999,3429000,92.688315
"110",94.93,95.379997,94.830002,95.330002,2725700,92.873421
"111",95.5,96.220001,95.18,95.480003,4099800,93.019557
"112",95.379997,97.18,95.269997,96.209999,7793400,93.730741
"113",96.059998,96.080002,95.599998,95.970001,3596500,93.496928
"114",96.040001,96.949997,95.370003,96.410004,6258600,93.925592
"115",96.739998,97.300003,96.43,96.559998,6631300,94.07172
"116",96.540001,97.300003,96.5,96.639999,4551600,94.149661
"117",97.470001,97.5,96.419998,96.68,5483700,94.188631
"118",96.830002,97.419998,96.529999,97.169998,5222500,94.666002
"119",97.199997,97.339996,96.849998,97,5368900,94.500384
"120",96.360001,96.389999,95.919998,96.220001,3667800,94.569187
"121",95.980003,97.400002,95.970001,96.809998,3442900,95.149061
"122",96.150002,96.940002,95.639999,95.779999,5273700,94.136734
"123",95.209999,97,94.760002,95.110001,10370000,93.478231
"124",94.800003,95.57,94.779999,95.5,5316700,93.861539
"125",95.389999,95.989998,95.139999,95.660004,5149300,94.018797
"126",95.779999,96.610001,95.650002,96.309998,6209300,94.65764
"127",93.410004,97.5,92.230003,92.610001,11792700,91.021122
"128",91.300003,92,91.010002,91.360001,10066800,89.792568
"129",91.040001,91.290001,89.510002,90,12020800,88.455901
"130",90.089996,91.150002,90.019997,90.970001,8972700,89.40926
"131",90.660004,91.389999,90.43,90.620003,8691000,89.065266
"132",90.959999,91.099998,88.25,88.459999,10121600,86.942321
"133",88.07,90.75,87.620003,88.720001,15106700,87.197862
"134",88.93,92.050003,88.5,91.650002,14010000,90.077594
"135",92.279999,93.739998,91.650002,93.669998,11277100,92.062934
"136",93.510002,94.32,92.949997,93.220001,10284300,91.620657
"137",93.279999,94.019997,93.029999,93.889999,5342200,92.279161
"138",94.360001,94.82,94.010002,94.220001,3590000,92.603501
"139",94.220001,94.540001,93.739998,93.830002,1729700,92.220192
"140",94.099998,94.93,93.949997,94.779999,3875000,93.153891
"141",94.32,95.459999,94.269997,95.040001,4183200,93.409432
"142",94.849998,95,94.07,94.25,3257700,92.632985
"143",93.75,94.800003,93.57,93.699997,4589300,92.092418
"144",94.129997,95,93.050003,93.260002,6019700,91.659972
"145",93.300003,93.68,92.220001,92.230003,6211900,90.647644
"146",92.669998,93.809998,91.879997,92.400002,6484100,90.814726
"147",93.260002,94.050003,92.860001,94.010002,6400300,92.397104
"148",94.230003,94.980003,94.050003,94.360001,5476700,92.741098
"149",93.970001,93.970001,92.779999,93.209999,4283300,91.610827
"150",93.529999,93.809998,92.599998,93.010002,3989600,91.414261
"151",93.949997,94.440002,92.419998,92.830002,5971200,91.237349
"152",91.449997,92.050003,91.120003,91.540001,7745500,89.96948
"153",91.540001,92.349998,90.970001,91.379997,5737500,89.812222
"154",91.050003,91.690002,90.739998,91.489998,6927000,89.920335
"155",91.639999,91.879997,90.230003,90.800003,6967300,89.242178
"156",90.160004,90.459999,89.540001,90.339996,8682200,88.790064
"157",90.620003,90.970001,89.839996,90.889999,7536400,89.330631
"158",90.919998,91.639999,89.43,89.559998,11496000,88.023447
"159",89.389999,90.699997,89.290001,90.669998,7753300,89.114404
"160",89.959999,90.309998,89.559998,89.57,6640800,88.033278
"161",89.739998,89.82,88.769997,88.779999,6921300,87.25683
"162",91.5,93.5,91.260002,93.269997,19146900,91.669795
"163",92.650002,93.300003,92.309998,92.440002,12385400,90.854041
"164",92.050003,92.660004,91.43,92.510002,6751400,90.922839
"165",92.639999,93.980003,92.449997,93.919998,7373000,92.308645
"166",93.5,94.43,93.5,94.050003,6464800,92.436419
"167",94.099998,94.830002,94,94.339996,5564100,92.721437
"168",94.150002,94.480003,93.650002,93.989998,4597900,92.377443
"169",93.300003,93.449997,92.540001,92.720001,8203000,91.129236
"170",93.330002,94.230003,92.970001,94.019997,4697600,92.406927
"171",94.160004,94.330002,93.300003,94.209999,5153900,92.59367
"172",94.050003,95.599998,93.769997,95.089996,7910100,93.45857
"173",95.400002,95.849998,94.93,95.650002,6762200,94.008967
"174",95.120003,95.389999,94.089996,94.349998,5972000,92.731268
"175",94.230003,94.790001,94,94.580002,5617500,92.957325
"176",94.5,94.550003,93.739998,94.190002,6312200,92.574017
"177",94.160004,94.489998,93.559998,94.190002,8155000,92.574017
"178",94.120003,94.410004,93.949997,94.309998,5682000,92.691953
"179",94.080002,95.330002,93.690002,94.980003,5643600,93.350464
"180",94.910004,99.309998,94.860001,98.660004,16751600,96.967327
"181",97.43,99.879997,97,99.510002,16098800,98.65268
"182",99.169998,99.300003,98.489998,98.900002,7552500,98.047935
"183",98.900002,101.089996,98.309998,100,12363300,99.138457
"184",99.970001,100.440002,99.550003,99.739998,8149700,98.880694
"185",99.809998,100.480003,99.18,100.25,9179400,99.386303
"186",99.010002,99.919998,98.459999,99.110001,9438800,98.256125
"187",98.269997,98.989998,96.959999,97.129997,9677900,96.29318
"188",96.809998,98.25,96.809998,97.709999,8460300,96.868185
"189",96.910004,97.120003,96.099998,96.290001,7838900,95.460421
"190",96.300003,96.769997,94.940002,94.959999,9391100,94.141877
"191",95.419998,96.440002,95.279999,96.25,8765100,95.420764
"192",96.239998,97.050003,95.75,96.349998,5152800,95.519901
"193",96.93,97.470001,96.739998,97.150002,4772200,96.313012
"194",96.900002,97.150002,95.989998,96.169998,4530700,95.341452
"195",96.010002,97.239998,95.330002,97,5831000,96.164303
"196",96.860001,97.010002,95.980003,95.980003,3615400,95.153094
"197",96.32,97.720001,96.120003,97.050003,10014000,96.213875
"198",96.800003,99.120003,96.800003,98.620003,9232000,97.770349
"199",98.459999,99.839996,98.07,99.360001,7549900,98.503971
"200",99.029999,99.610001,98.110001,98.139999,6030500,97.294481
"201",97.599998,97.970001,96.199997,97.639999,10445800,96.798788
"202",97.360001,97.849998,96.769997,96.959999,4642400,96.124647
"203",97.43,98.32,97.370003,97.879997,4074500,97.036719
"204",97.82,98.43,97.440002,97.440002,5617000,96.600515
"205",96.809998,97.019997,96,96.290001,7484800,95.460421
"206",95.959999,96.239998,94.709999,95.830002,6614300,95.004385
"207",95.75,96.82,95.449997,96.279999,4501300,95.450505
"208",96.239998,96.790001,96.099998,96.349998,4443700,95.519901
"209",96.730003,97.5,95.980003,96.849998,4445200,96.015594
"210",96.849998,97.43,96.209999,96.550003,4790000,95.718183
"211",96.900002,97.949997,96.559998,97.800003,5937800,96.957414
"212",97.410004,97.75,97.07,97.440002,5197900,96.600515
"213",97.160004,97.739998,96.970001,97.580002,4961100,96.739308
"214",97,97.550003,96.279999,96.440002,6604400,95.60913
"215",96.370003,97.440002,95.510002,95.629997,5071700,94.806103
"216",95.129997,95.349998,94.459999,94.879997,6933600,94.062565
"217",95,96.260002,95,96.18,4382400,95.351368
"218",96.190002,96.550003,94.540001,94.870003,5981700,94.052656
"219",97,99.349998,96.239998,97.839996,19254300,96.997062
"220",97.440002,97.519997,96.559998,97,6336500,96.164303
"221",96.989998,99.080002,96.839996,98.739998,7741300,97.88931
"222",98.739998,98.940002,96.260002,96.440002,7282700,95.60913
"223",96.269997,96.889999,95.779999,96.830002,4357400,95.995769
"224",96.580002,97.669998,96.07,97.019997,5697200,96.184127
"225",96.650002,97.370003,96.410004,96.550003,8300300,95.718183
"226",96.730003,97.970001,96.730003,97.800003,6280300,96.957414
"227",96.57,98.629997,96.050003,96.129997,8426300,95.301796
"228",96.389999,96.470001,95.57,96.129997,7637000,95.301796
"229",96.099998,96.660004,95.879997,96.389999,6614500,95.559558
"230",96.269997,97.330002,96.120003,96.779999,5018900,95.946197
"231",98.190002,99.150002,97.790001,98.230003,7543100,97.383709
"232",98.07,98.389999,97.150002,97.510002,4123700,96.669911
"233",97.389999,98.349998,96.919998,97.949997,4848100,97.106115
"234",98.07,98.489998,97.279999,97.349998,6526900,96.511286
"235",97.660004,97.870003,97.279999,97.709999,4744000,96.868185
"236",97.739998,99.040001,97.540001,98.040001,7607200,97.195344
"237",97.970001,98.25,97.620003,98.019997,4100800,97.175512
"238",98.089996,101.080002,97.650002,100.68,10809200,99.812598
"239",100.879997,100.980003,99.419998,100.110001,6185100,99.247509
"240",99.889999,99.959999,99.059998,99.279999,4729500,98.424658
"241",99.150002,99.480003,98.839996,98.989998,4559500,98.137156
"242",98.849998,99.199997,98.040001,98.459999,7123100,97.611723
"243",98.970001,99.220001,98.199997,98.660004,8129500,97.810005
"244",98,98.209999,96.199997,96.480003,10204000,96.480003
"245",97.589996,97.769997,95.839996,95.93,6243400,95.93
"246",95.839996,96.910004,95.839996,96.220001,4899500,96.220001
"247",96.300003,96.970001,95.809998,96.290001,4412300,96.290001
"248",96.379997,97.07,95.970001,96.519997,4165700,96.519997
"249",96.300003,96.970001,96.010002,96.309998,4437500,96.309998
"250",95.93,96.089996,95.470001,95.540001,3942900,95.540001
"251",96,96.040001,95.25,95.32,4539400,95.32
"252",95.519997,95.559998,94.489998,94.730003,7610800,94.730003
"253",95.019997,95.629997,94.809998,95.300003,4816400,95.300003
