"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"59",128.410004,128.720001,127.809998,128.570007,1027800,126.763498
"60",129.100006,129.100006,127.610001,127.93,862500,126.132484
"61",128.410004,128.630005,127.029999,127.220001,1036500,125.432461
"62",127.300003,127.610001,126.739998,127.529999,1002200,125.738103
"63",127.529999,128.360001,127.5,127.550003,1064100,125.757826
"64",127.910004,129.440002,127.57,128.479996,1160300,126.674751
"65",128.360001,130.320007,128.339996,129.990005,1143100,128.163544
"66",129.600006,129.949997,129.259995,129.759995,943400,127.936765
"67",129.75,130.309998,129.399994,129.990005,911400,128.163544
"68",129.770004,130.919998,129.539993,130.570007,745400,128.735397
"69",130.320007,132.210007,130.080002,131.929993,728300,130.076273
"70",132.970001,133.309998,131.929993,132.570007,813600,130.707295
"71",132.699997,132.970001,132.130005,132.440002,944800,130.579117
"72",133.330002,134.240005,133.199997,133.660004,1821000,131.781976
"73",132.990005,133.660004,131.850006,131.899994,1009500,130.046696
"74",131.449997,131.449997,128.770004,128.839996,1175800,127.029694
"75",128.639999,130.229996,128.410004,129.990005,1001200,128.163544
"76",130.639999,130.910004,128.410004,128.899994,1042300,127.088848
"77",130.350006,132.350006,129.910004,131.929993,985900,130.076273
"78",131.240005,132.850006,130.600006,131.979996,1066100,130.125574
"79",132.169998,132.940002,131.309998,131.759995,1390500,129.908664
"80",130.610001,130.860001,127.760002,128.020004,1567200,126.221223
"81",128.220001,128.779999,126.550003,126.900002,1349300,125.116957
"82",127.68,129.070007,127.620003,128.470001,1096300,126.664897
"83",129.080002,129.669998,127.199997,127.75,911400,125.955013
"84",127.120003,127.190002,124.559998,124.610001,1028500,122.859133
"85",124.550003,126.480003,123.43,126.360001,1001200,124.584544
"86",126.099998,126.580002,123.690002,124.019997,771700,122.277419
"87",123.800003,125.410004,123.050003,124.010002,1198100,122.267565
"88",124.199997,125.220001,121.379997,121.470001,981500,119.763253
"89",122.010002,125.620003,121.870003,124.190002,1155700,122.445036
"90",122.269997,123.559998,118.239998,121.290001,1965300,119.585782
"91",119.309998,122.529999,118.57,121.599998,1163400,119.891423
"92",122.510002,124.970001,122.510002,124.440002,1058300,122.691523
"93",124.099998,124.75,123.400002,124.669998,973300,122.918287
"94",124.5,126.220001,123.339996,126.129997,1456300,124.357772
"95",127,128.610001,124.580002,125.110001,1920100,123.352107
"96",127.099998,129.529999,125.559998,129.199997,1864500,127.384636
"97",129.169998,130.889999,128.539993,130.789993,1036400,128.952292
"98",130.839996,130.990005,129.300003,130.789993,1311600,128.952292
"99",132.100006,134.259995,131.539993,134.199997,1658900,132.314382
"100",134.410004,136.080002,133.779999,135.660004,1750100,133.753875
"101",134.649994,137.779999,133.75,137.289993,1779500,135.360962
"102",138.800003,139.220001,137.149994,137.960007,1500700,136.021561
"103",137.789993,137.889999,136.210007,136.960007,1254100,135.035612
"104",137.910004,139.470001,136.820007,138.570007,1325400,136.62299
"105",139.259995,139.460007,137,137.839996,1354300,135.903237
"106",137.889999,138.679993,136.800003,138.110001,1208800,136.169447
"107",138.130005,138.149994,135.389999,136.110001,1826900,134.197549
"108",135.75,136.160004,134.830002,135.649994,1089100,133.744005
"109",135.880005,137.669998,135.809998,136.850006,615100,134.927157
"110",136.169998,136.830002,135.369995,136.020004,787800,134.108817
"111",136.139999,138.059998,136.139999,137.199997,969900,135.27223
"112",136.300003,137.279999,135.789993,136.070007,1195200,134.158117
"113",136.070007,136.630005,135.660004,135.910004,768800,134.000362
"114",136.199997,138.350006,135.820007,138.080002,1201000,136.13987
"115",137.330002,137.830002,136.539993,137.539993,993700,135.607449
"116",136.809998,138.690002,136.490005,138.449997,763400,136.504666
"117",140,140.589996,138.809998,139.130005,1068800,137.17512
"118",138.970001,140.820007,138.809998,140.720001,718300,138.742775
"119",140.529999,142.309998,140.529999,141.559998,1176400,139.570969
"120",140.860001,141.649994,140.660004,141.449997,801700,140.155574
"121",141.5,142.509995,140.720001,140.929993,880600,139.640328
"122",140.720001,141.139999,138.679993,138.759995,1387000,137.490188
"123",139.029999,140.729996,138.880005,140.169998,2131300,138.887288
"124",140.559998,141.940002,140.320007,140.970001,1166600,139.67997
"125",140.580002,141.419998,139.100006,139.839996,949000,138.560306
"126",143.25,148.770004,143.029999,147.690002,2145700,146.338476
"127",147.690002,148,145.869995,146.570007,2355000,145.22873
"128",145.149994,148.059998,144.419998,147.550003,1307800,146.199758
"129",147.210007,147.449997,144.190002,144.320007,1603300,142.99932
"130",144.880005,146.800003,144.240005,145.720001,1145100,144.386503
"131",144.679993,144.679993,141.529999,141.559998,1224400,140.264568
"132",142.199997,143.589996,140.520004,141.899994,1237900,140.601453
"133",141.25,146.179993,141.210007,143.789993,1715200,142.474157
"134",144.110001,144.800003,141.960007,143.619995,1526700,142.305714
"135",145.330002,148.589996,145.300003,148.550003,1410600,147.190607
"136",148.710007,150.740005,148.570007,149.899994,2309500,148.528244
"137",150.339996,153.009995,150.240005,152.240005,1196000,150.846842
"138",153.009995,153.190002,151.149994,151.320007,933000,149.935263
"139",151.550003,152.75,151.309998,151.759995,417600,150.371223
"140",151.929993,152.589996,151.479996,151.550003,549400,150.163154
"141",150.919998,151.580002,150.160004,151.080002,796000,149.697453
"142",150.529999,151.139999,149.860001,150.759995,948400,149.380375
"143",150.75,151.210007,147.229996,147.389999,1600600,146.041219
"144",148.289993,149.160004,144.539993,146.460007,2042000,145.119736
"145",145.449997,146.470001,142.449997,143.369995,5765000,142.058002
"146",143.460007,146,141.580002,144.160004,3121100,142.840781
"147",145.050003,148.830002,144.880005,148.720001,2369900,147.359049
"148",149.839996,153.139999,149.809998,152.169998,3466300,150.777475
"149",152.449997,153.639999,151.800003,152.740005,1891200,151.342266
"150",152.789993,153.589996,150.789993,151.970001,1588700,150.579308
"151",153.029999,154.979996,150.960007,152,1487900,150.609033
"152",150.710007,152.470001,149.050003,152.110001,1401800,150.718027
"153",152.600006,153.559998,151.119995,152.309998,1453800,150.916193
"154",152.210007,153.5,151.389999,153.330002,1166700,151.926863
"155",154.669998,154.990005,151.270004,153.729996,1095700,152.323197
"156",152.809998,155.179993,152.429993,154.240005,1456000,152.82854
"157",155,157.220001,154.009995,156.5,1128700,155.067853
"158",156.399994,157.300003,155.649994,156.190002,995300,154.760692
"159",156.350006,156.410004,154.399994,155.539993,1087700,154.116631
"160",153.800003,154.869995,152.5,152.940002,1444900,151.540433
"161",154.190002,155.5,152.039993,152.160004,2019800,150.767572
"162",153.710007,158.149994,153.710007,157.929993,2239500,156.484759
"163",156.309998,159.199997,155.940002,156.949997,2361900,155.513732
"164",157.289993,159.610001,154.690002,159.190002,1464600,157.733239
"165",158.479996,161.720001,157.699997,160.479996,2038100,159.011427
"166",160.190002,163.240005,160.029999,161.839996,1627800,160.358982
"167",163.270004,164,161.919998,163.029999,1092800,161.538095
"168",164.220001,164.220001,161.740005,162.240005,1046800,160.755331
"169",161.779999,164.289993,161.059998,162.970001,1665500,161.478646
"170",164.789993,165.080002,163.410004,164.889999,1265700,163.381074
"171",164.410004,167,164.259995,166.289993,1753800,164.768257
"172",167.330002,168.009995,166.460007,167.289993,1245200,165.759106
"173",167.399994,167.600006,166.110001,167.139999,969200,165.610484
"174",166.589996,168.110001,166.160004,167.600006,1055900,166.066282
"175",166,167.690002,165.649994,167.679993,1179600,166.145536
"176",167.800003,170.190002,167.5,170.130005,1045300,168.573128
"177",169.619995,172.300003,169.479996,172.199997,1364200,170.624177
"178",171.720001,172.259995,170.350006,170.520004,1197200,168.959558
"179",169.820007,170.800003,169.009995,170.190002,1192400,168.632577
"180",170.309998,170.490005,167.360001,168.649994,1346200,167.106661
"181",167.429993,168.440002,165.779999,166.309998,1284400,165.4749
"182",166.059998,167.559998,165.600006,165.710007,1264200,164.877921
"183",165.610001,167.729996,165.470001,167.100006,2353100,166.260941
"184",165.839996,166.550003,162.740005,163.630005,2191200,162.808364
"185",163.289993,164.199997,162.440002,163.929993,1226100,163.106845
"186",163.759995,164.639999,162.839996,163.279999,1074000,162.460115
"187",162.300003,162.300003,159.610001,160.410004,1781600,159.604532
"188",159.869995,161.949997,159.740005,161.270004,1266100,160.460214
"189",160.009995,160.529999,158.339996,158.339996,1362700,157.544918
"190",159.059998,159.740005,157.960007,158.029999,1270600,157.236477
"191",158.259995,160.039993,158.259995,160,1488600,159.196587
"192",159.389999,160.800003,156.320007,157.559998,1564100,156.768836
"193",158.199997,161.479996,158.199997,161.339996,1326600,160.529854
"194",160.070007,161.449997,160.070007,161.160004,1123100,160.350766
"195",160.630005,163.360001,159.509995,162.839996,1621300,162.022322
"196",162.759995,163.809998,161.720001,162.520004,1218700,161.703937
"197",162.740005,164.080002,162.080002,162.619995,4394000,161.803426
"198",163.009995,164,162.589996,162.720001,1171600,161.90293
"199",162.059998,163.179993,161.199997,162.089996,953500,161.276088
"200",162.429993,162.679993,159.179993,159.190002,1190000,158.390656
"201",158.059998,159.919998,157.110001,159.309998,1158400,158.510049
"202",159.139999,160.869995,158.899994,160.479996,1436500,159.674172
"203",161.149994,163.570007,160.789993,162.679993,1041700,161.863122
"204",161.940002,162.869995,160.960007,160.960007,1175400,160.151773
"205",160.089996,161.289993,158.110001,160.550003,1448800,159.743828
"206",160.669998,162.779999,160.279999,161.630005,911600,160.818407
"207",160.520004,163.339996,160.369995,162.759995,1261300,161.942722
"208",162.699997,164.630005,162.610001,162.910004,961900,162.091978
"209",162.320007,164.880005,162.080002,164.210007,1021600,163.385453
"210",163.759995,165.210007,163.080002,164.570007,742400,163.743646
"211",164.75,165.949997,164.130005,165.350006,630600,164.519729
"212",165,165.929993,163.559998,163.580002,948900,162.758612
"213",163.429993,164.369995,162.169998,163.240005,695500,162.420323
"214",163.839996,164.429993,162.899994,163.240005,642000,162.420323
"215",162.740005,164.190002,161.850006,163.380005,913600,162.559619
"216",162.199997,162.289993,159.699997,160.160004,1126100,159.355787
"217",161.179993,163.229996,160.889999,162.690002,845600,161.873082
"218",163.720001,163.839996,162.089996,162.490005,986200,161.674089
"219",162.369995,162.529999,160.649994,162.080002,771900,161.266144
"220",161.539993,163.940002,161.149994,162.830002,866700,162.012378
"221",162.5,162.699997,161.259995,161.779999,628600,160.967647
"222",162.050003,162.929993,160.029999,160.130005,1231500,159.325939
"223",160.009995,160.949997,158.910004,160.509995,1132300,159.70402
"224",162.050003,163.380005,158.350006,159.139999,1397300,158.340904
"225",158.179993,158.839996,152.779999,154.039993,2465400,153.266507
"226",154.869995,156.059998,154.289993,156.009995,1136500,155.226616
"227",156.179993,157.429993,155.529999,155.830002,1028800,155.047527
"228",155.679993,156.490005,152.690002,153.279999,1244400,152.510329
"229",154,154.679993,152.440002,153.300003,1262300,152.530233
"230",153.300003,154.139999,152.699997,153.460007,1075100,152.689433
"231",155,156.550003,154.759995,156.309998,934200,155.525113
"232",156.25,157.520004,156.009995,156.350006,746200,155.564921
"233",155.949997,156,154.690002,155.440002,947700,154.659486
"234",155.380005,156.169998,155.110001,155.220001,822400,154.44059
"235",156.589996,157.880005,156.050003,157.669998,917100,156.878284
"236",157.710007,158.869995,157.330002,158.009995,667600,157.216574
"237",157.910004,158.649994,157.490005,158.020004,704800,157.226533
"238",158,159.440002,157.619995,158.929993,954800,158.131952
"239",159.429993,160.360001,158.5,159.619995,1093900,158.81849
"240",160.25,161.789993,160.039993,161.179993,1079900,160.370654
"241",160.729996,161.050003,159.580002,160,956700,159.196587
"242",159.919998,159.919998,158.050003,158.470001,861400,157.67427
"243",159.369995,159.649994,158.089996,159.320007,865500,158.520008
"244",158,160.580002,157.660004,160.479996,1256100,160.479996
"245",159.899994,160.740005,158.270004,159.179993,1906800,159.179993
"246",159.089996,160.779999,158.300003,159.940002,1329700,159.940002
"247",159.210007,161.25,157.440002,160.350006,1258600,160.350006
"248",160.570007,161.440002,159.830002,160.259995,1189100,160.259995
"249",158.869995,160.350006,157.800003,158.119995,946000,158.119995
"250",157.470001,157.779999,156.509995,157.289993,928700,157.289993
"251",157.029999,157.649994,156.490005,156.660004,936400,156.660004
"252",156.940002,157.779999,156.179993,157.220001,932200,157.220001
"253",157.839996,159.110001,156.440002,158.559998,1271400,158.559998
