"","COF.Open","COF.High","COF.Low","COF.Close","COF.Volume","COF.Adjusted"
"74",82.809998,83.199997,82.040001,82.050003,2805900,81.028551
"75",82.209999,82.519997,81.660004,82.419998,2158900,81.39394
"76",82.269997,82.510002,81.010002,81.010002,3232300,80.001497
"77",81.050003,81.809998,80.879997,81.610001,2292000,80.594026
"78",80.790001,82.029999,80.75,81.830002,3133600,80.811288
"79",81.940002,82.400002,81.559998,81.620003,3460900,80.603903
"80",81.75,81.910004,80.57,80.610001,3336100,79.606475
"81",80.68,81.5,80.139999,81.129997,2721800,80.119998
"82",82.080002,82.660004,82.029999,82.279999,3397200,81.255683
"83",82.809998,82.989998,81.82,82.220001,1952600,81.196432
"84",81.540001,81.809998,80.82,80.82,3123900,79.81386
"85",81.110001,82.940002,80.709999,82.760002,3370700,81.729711
"86",82.610001,83.099998,81.330002,81.440002,2954700,80.426144
"87",81.440002,82.139999,80.339996,80.360001,2738900,79.359587
"88",80.230003,80.809998,79.410004,79.480003,2987200,78.490545
"89",79.610001,80.480003,79.540001,80.029999,2889600,79.033694
"90",79.050003,80.190002,77.830002,79.209999,7118000,78.223902
"91",77.849998,79.459999,77.260002,78.529999,5980200,77.552367
"92",75.989998,76.769997,75.080002,76.43,9753000,75.478512
"93",76.230003,76.730003,76,76.5,4578800,75.54764
"94",77.290001,78.739998,76.690002,78.699997,4667400,77.720249
"95",78.510002,78.769997,77.800003,77.849998,3531500,76.880833
"96",78.68,78.919998,78.209999,78.389999,2306300,77.414111
"97",78.650002,79.349998,78.440002,79.269997,2289700,78.283153
"98",79.25,79.68,78.860001,79.040001,2675700,78.05602
"99",79.610001,80.800003,79.550003,80.690002,2251700,79.685481
"100",80.830002,81.800003,80.580002,81.290001,2509500,80.27801
"101",81.400002,82.360001,81.209999,81.730003,2227400,80.712535
"102",82.870003,83.07,82.43,82.769997,2666600,81.739581
"103",83,83.32,82.510002,82.669998,2061000,81.640827
"104",82.769997,82.839996,81.839996,82.470001,2199400,81.44332
"105",82.690002,82.790001,81.32,81.599998,3954700,80.584148
"106",81.599998,82.309998,81.239998,82.080002,2413200,81.357284
"107",82.220001,83.139999,82,82.599998,2065100,81.872702
"108",82.599998,83.300003,82.540001,83.239998,2207100,82.507067
"109",82.230003,83.209999,81.830002,82.18,3543900,81.456402
"110",81.949997,82.010002,81.260002,81.57,2408300,80.851773
"111",82.010002,82.330002,81.199997,81.599998,2632200,80.881508
"112",81.410004,81.959999,81.410004,81.760002,2458300,81.040102
"113",81.730003,81.730003,80.370003,81.139999,2931000,80.425559
"114",81.5,82.029999,81.25,81.290001,2596100,80.574239
"115",81.400002,81.459999,80.480003,80.639999,2173200,79.929961
"116",80.449997,81.529999,80.220001,81.089996,2968000,80.375996
"117",81.75,81.910004,80.93,81.209999,2461900,80.494942
"118",81.580002,82.230003,81.510002,82.099998,1767900,81.377105
"119",82.099998,82.860001,81.989998,82.660004,2393700,81.932179
"120",82.910004,83,82.410004,82.75,1470000,82.021383
"121",82.620003,83.690002,82.589996,83.199997,1161900,82.467418
"122",82.540001,82.800003,82.169998,82.309998,2161000,81.585255
"123",82.139999,82.800003,81.970001,82.339996,1962200,81.61499
"124",82.050003,82.57,81.830002,82.18,2333500,81.456402
"125",81,82.190002,81,82.089996,2924000,81.367191
"126",82.699997,83.260002,82.43,82.940002,2853200,82.209713
"127",83.169998,83.260002,82.480003,83.199997,3581200,82.467418
"128",82.089996,83.519997,82.089996,83.269997,3188700,82.536801
"129",83.279999,83.599998,82.300003,82.389999,4792900,81.664552
"130",82.580002,83.110001,82.190002,82.379997,2138300,81.654638
"131",81.800003,82.230003,80.150002,80.169998,3028100,79.464098
"132",80.510002,80.510002,78.580002,79.610001,4607400,78.909032
"133",78.870003,79.940002,77.720001,78.230003,3887600,77.541185
"134",78.419998,79.620003,78.150002,79.610001,5072400,78.909032
"135",80.339996,82.169998,80.330002,82.160004,4340300,81.436582
"136",82.459999,82.940002,81.720001,82.43,4057100,81.704201
"137",82.400002,82.93,82.080002,82.889999,2040800,82.16015
"138",83.389999,83.769997,83.209999,83.279999,1685200,82.546715
"139",83.57,83.57,83.190002,83.230003,1040600,82.49716
"140",83.379997,83.779999,83.18,83.209999,957600,82.477332
"141",82.959999,83.959999,82.830002,83.300003,1601200,82.566543
"142",83.089996,83.720001,82.900002,83.309998,2069000,82.57645
"143",83.830002,83.949997,82.529999,82.550003,1523200,81.823147
"144",82.790001,83.239998,81.730003,82.489998,1483200,81.76367
"145",81.57,82.160004,80.199997,80.589996,2678200,79.880398
"146",80.730003,80.769997,78.860001,79.089996,2929500,78.393606
"147",80.160004,80.459999,79.709999,79.989998,2434100,79.285683
"148",80.709999,81.389999,80.580002,80.769997,2008200,80.058814
"149",80.900002,81.029999,79.360001,79.370003,2741300,78.671147
"150",79.790001,80,78.650002,79.059998,2372100,78.363871
"151",79.75,80.040001,77.629997,78.389999,3944700,77.699773
"152",77.440002,77.440002,75.510002,76.75,4149400,76.074213
"153",76.75,78.379997,76.639999,76.949997,3913300,76.272449
"154",76.639999,77.209999,75.550003,76.650002,4689900,75.975095
"155",76.629997,77.620003,76.440002,77.389999,3296000,76.708578
"156",77.080002,77.599998,76.599998,77.209999,2486600,76.530162
"157",76.959999,77.160004,74.75,76.199997,7580300,75.529053
"158",76.629997,78.720001,76.629997,77.599998,4822800,76.916728
"159",77.230003,78.300003,76.5,78.190002,4297900,77.501537
"160",77.279999,77.580002,76.699997,76.769997,3205600,76.094034
"161",76.660004,76.839996,74.43,74.449997,4404900,73.794462
"162",74.199997,75.25,73.900002,74.959999,4577700,74.299974
"163",74.5,74.910004,73.110001,73.209999,4937800,72.565382
"164",73.699997,74.519997,72.769997,74.419998,3552000,73.764727
"165",74.690002,75.599998,74.540001,75.510002,2830800,74.845134
"166",75.739998,76.080002,75.080002,75.300003,3317900,74.636984
"167",75.449997,75.959999,75.410004,75.779999,3303500,75.413204
"168",76.32,77.510002,76.07,76.220001,3786500,75.851077
"169",75.690002,77.040001,75.290001,76.720001,2441500,76.348657
"170",77.419998,77.599998,76.75,77.059998,2063000,76.687008
"171",77.099998,77.580002,76.900002,77.32,1923300,76.945751
"172",78.029999,79.639999,77.889999,79.290001,3961500,78.906217
"173",79.389999,79.709999,78.650002,78.879997,3216000,78.498198
"174",78.790001,80.279999,78.769997,80,3468600,79.61278
"175",79.730003,79.989998,79.269997,79.339996,2535300,78.955971
"176",79.389999,79.75,79.089996,79.419998,2190700,79.035585
"177",79.199997,80.419998,78.57,80.389999,2590500,80.000891
"178",80.389999,80.389999,79.379997,80.059998,2397500,79.672487
"179",79.839996,80.82,79.620003,80.5,2225300,80.110359
"180",80.18,80.419998,79.550003,79.660004,3103800,79.274429
"181",79.480003,79.970001,78.720001,79.150002,2731700,78.766895
"182",78.860001,79.410004,78.709999,78.709999,3329200,78.329023
"183",78.709999,79.279999,78.269997,79.150002,3486400,78.766895
"184",79.150002,79.419998,78.779999,79.139999,2257000,78.756942
"185",78.949997,78.980003,78.25,78.650002,2340500,78.269315
"186",78.650002,78.970001,78.199997,78.889999,2042100,78.508152
"187",79.550003,80.709999,78.760002,78.980003,3088700,78.59772
"188",78.870003,80.019997,78.620003,79.839996,3048100,79.45355
"189",79.019997,79.110001,77.699997,77.720001,2864700,77.343817
"190",78.050003,78.529999,77.720001,78.230003,2259600,77.85135
"191",79.040001,81.519997,79.040001,81.449997,4562500,81.055758
"192",81.400002,81.400002,79.269997,80,2770500,79.61278
"193",80.639999,81.769997,80.529999,81.470001,2888900,81.075666
"194",81,81.650002,80.669998,81.5,2201300,81.105519
"195",80.970001,81.910004,80.510002,81.620003,2175900,81.224941
"196",81.480003,81.589996,80.529999,80.620003,2653800,80.229781
"197",80.970001,81.449997,80.760002,81.129997,3649600,80.737307
"198",81.269997,81.989998,81.18,81.25,1731500,80.856729
"199",80.940002,80.959999,80.129997,80.139999,2118100,79.752101
"200",80.18,80.18,78.839996,78.839996,1918300,78.458391
"201",78.800003,78.900002,77.889999,78.510002,2291100,78.129994
"202",78.470001,79.019997,78.050003,78.650002,2636300,78.269315
"203",79.190002,79.610001,79.059998,79.199997,1962700,78.816649
"204",78.580002,79.190002,78.449997,78.82,2666700,78.438491
"205",78.830002,80.040001,78.57,79.870003,3607600,79.483412
"206",79.639999,80.440002,79.459999,80.309998,1968500,79.921277
"207",79.43,80.839996,79.139999,80.32,2099300,79.93123
"208",79.860001,80.279999,79.669998,79.669998,2301100,79.284375
"209",79.660004,81.040001,79.650002,80.190002,2564200,79.801862
"210",80.040001,80.410004,79.620003,80.360001,1856800,79.971038
"211",80.230003,80.660004,80.010002,80.610001,2233400,80.219828
"212",80.610001,81.330002,80.43,81.089996,1644200,80.6975
"213",81.089996,81.470001,80.769997,81.349998,2773800,80.956244
"214",81.550003,82.959999,81.360001,82.82,3696200,82.41913
"215",82.620003,83.209999,82.519997,83.010002,2373400,82.608213
"216",82.400002,82.620003,81.82,82,2752600,81.603099
"217",82.360001,82.639999,82.050003,82.190002,1699900,81.792182
"218",82.5,82.610001,81.5,81.529999,2294900,81.135373
"219",81.550003,81.889999,81.040001,81.760002,2543200,81.364263
"220",81.68,82.339996,81.550003,81.860001,2361500,81.463777
"221",80.089996,81.059998,79.360001,80.440002,3780700,80.050652
"222",80.580002,81.07,80.300003,80.360001,2815700,79.971038
"223",80.519997,80.919998,80.059998,80.730003,1783500,80.33925
"224",80.599998,80.989998,79.839996,80.360001,1899900,79.971038
"225",80.230003,80.849998,79.82,80.849998,4201200,80.458664
"226",81.239998,81.989998,80.970001,81.93,2840000,81.533438
"227",82,82.43,81.809998,82.260002,1934200,81.861843
"228",82,83.040001,81.940002,82.269997,2760800,81.871789
"229",82.739998,82.989998,82,82.639999,3283900,82.240001
"230",82.160004,82.32,81.400002,82.019997,3150900,82.019997
"231",82.589996,83.360001,82.160004,83.160004,2767400,83.160004
"232",83.139999,83.660004,83,83.309998,2109500,83.309998
"233",82.889999,83.160004,82.239998,82.910004,2404100,82.910004
"234",82.980003,83.709999,82.720001,83.650002,2172300,83.650002
"235",84.120003,84.5,83.75,84.470001,2390800,84.470001
"236",84.629997,84.739998,83.589996,84.029999,3146200,84.029999
"237",84.239998,84.720001,84,84.559998,1665600,84.559998
"238",84.910004,85.550003,84.690002,85.410004,2615600,85.410004
"239",85.25,85.68,84.919998,85.349998,2096800,85.349998
"240",85.269997,85.440002,84.800003,85.110001,2156300,85.110001
"241",84.900002,85.360001,84.610001,85.019997,1740500,85.019997
"242",84.980003,84.980003,83.480003,83.949997,2830700,83.949997
"243",84.449997,85.050003,84.110001,84.629997,2130100,84.629997
"244",84.480003,84.720001,83.879997,84.300003,1847900,84.300003
"245",84.379997,84.519997,83.32,83.559998,2473600,83.559998
"246",83.800003,84.040001,83.129997,83.389999,2129300,83.389999
"247",83.440002,84.300003,83.269997,83.949997,2427900,83.949997
"248",84,84.910004,83.980003,84.300003,2221400,84.300003
"249",83.550003,84.279999,83.050003,83.190002,3156400,83.190002
"250",83.889999,85.010002,83.730003,84.940002,3954400,84.940002
"251",85.080002,85.370003,84.690002,84.940002,3468300,84.940002
"252",84.739998,85.720001,84.589996,85.57,2336900,85.57
"253",85.800003,86.989998,85.400002,86.93,4359300,86.93
