"","PG.Open","PG.High","PG.Low","PG.Close","PG.Volume","PG.Adjusted"
"66",83.610001,83.75,83.370003,83.489998,6341600,81.612938
"67",83.209999,83.379997,82.860001,83.260002,6358500,81.388113
"68",83.18,84.25,83.139999,83.870003,7004700,81.984399
"69",83.580002,84.449997,83.559998,84.080002,7143800,82.189677
"70",84.019997,84.5,83.93,84.160004,8273800,82.26788
"71",84.18,84.440002,84.07,84.190002,5309200,82.297205
"72",84.519997,84.769997,84.18,84.470001,11377700,82.570908
"73",84.639999,84.949997,84.489998,84.809998,8397100,82.903261
"74",84.650002,84.919998,84.440002,84.440002,7723500,82.541584
"75",84.330002,85.400002,84.330002,85.239998,11694700,83.323593
"76",85.019997,85.129997,84.330002,84.330002,8212300,82.434056
"77",84.540001,84.739998,83.860001,84.580002,5478000,82.678436
"78",84.110001,84.470001,83.660004,84.440002,6360000,82.541584
"79",84.339996,84.360001,83.68,83.739998,8074700,81.857317
"80",84.019997,84.040001,83.029999,83.139999,9024700,81.270808
"81",83.099998,83.970001,82.949997,83.050003,8858400,81.182835
"82",83.440002,83.949997,82.879997,83.790001,6701500,81.906196
"83",83.57,83.940002,83.190002,83.57,5656500,81.691141
"84",83.379997,83.919998,83.120003,83.160004,7378200,81.290363
"85",83.339996,84.279999,83.209999,84.18,8107100,82.287427
"86",84.209999,84.879997,83.529999,83.660004,7765700,81.779121
"87",83.949997,85.279999,83.910004,84.690002,13732400,82.785963
"88",84.309998,84.470001,83.309998,83.370003,10066100,81.49564
"89",83.910004,83.910004,83.029999,83.550003,8210300,81.671594
"90",82.589996,83.580002,81.760002,82.949997,13283200,81.085077
"91",81.650002,82.800003,81.57,82.239998,11310200,80.391041
"92",82.949997,83.480003,82.029999,83.269997,11786600,81.397883
"93",83.25,84.330002,82.830002,84.18,8558100,82.287427
"94",84.470001,84.639999,83.660004,84.610001,12389600,82.70776
"95",84.059998,84.589996,83.919998,84.230003,9747600,82.967805
"96",84.260002,84.330002,82.300003,83.230003,14292100,81.98279
"97",85.099998,85.970001,84.910004,85.160004,13465600,83.883869
"98",84.959999,86.480003,84.830002,85.949997,10316600,84.662024
"99",86.199997,86.650002,86.169998,86.470001,9437700,85.174236
"100",86.669998,86.669998,85.910004,86.540001,6880600,85.243187
"101",86.160004,87,85.669998,86.940002,5559700,85.637194
"102",87.080002,87.360001,86.709999,87.269997,9359800,85.962243
"103",86.660004,87.389999,86.199997,87.379997,7789500,86.070595
"104",87.489998,88.870003,87.440002,88.639999,10594800,87.311716
"105",88.739998,89.489998,88.360001,89,8462000,87.666322
"106",89.080002,89.199997,88.57,88.900002,6628900,87.567822
"107",88.739998,89.199997,88.25,89.129997,5975700,87.794371
"108",88.919998,89.5,88.260002,89.449997,5927100,88.109576
"109",89.379997,89.790001,89.169998,89.669998,6343900,88.32628
"110",89.599998,89.879997,89.419998,89.480003,6298600,88.139133
"111",88.940002,89.839996,88.459999,88.599998,10191500,87.272315
"112",88.699997,88.889999,87.93,88.110001,7559400,86.78966
"113",88,88.18,87.370003,87.839996,9475700,86.523701
"114",88.019997,88.18,87.489998,87.949997,6419400,86.632054
"115",88.239998,88.870003,87.93,88.730003,6570400,87.400371
"116",88.330002,88.800003,88.330002,88.470001,5527600,87.144266
"117",89.260002,89.43,88.459999,88.599998,8984100,87.272315
"118",88.879997,88.889999,87.860001,88.110001,5569200,86.78966
"119",88.360001,88.82,88.080002,88.800003,6439600,87.469322
"120",88.830002,88.879997,88.449997,88.879997,4420000,87.548118
"121",89.089996,90.559998,88.970001,90.43,7661800,89.074894
"122",90.169998,90.669998,89.519997,90.080002,6745100,88.73014
"123",90.440002,91.169998,90.120003,91.07,7327500,89.705303
"124",90.839996,90.970001,89.639999,90,6465600,88.651337
"125",90.5,90.940002,90.099998,90.580002,6406700,89.222647
"126",90.32,90.419998,89.209999,90.379997,6383400,89.02564
"127",90.339996,91,90.32,90.760002,4721900,89.39995
"128",90.470001,90.779999,89.870003,90.709999,5704000,89.350697
"129",90.949997,91.099998,89.959999,90,6293300,88.651337
"130",90,91.279999,89.980003,90.410004,6468700,89.055197
"131",90.010002,90.970001,89.529999,89.550003,6574600,88.208083
"132",89.699997,90.599998,89.029999,89.199997,6511900,87.863322
"133",89.139999,90.959999,88.379997,89.360001,8773800,88.020928
"134",89.559998,91.160004,89.400002,90.699997,7412700,89.340844
"135",91.010002,92,90.550003,92,8724500,90.621367
"136",92.150002,92.730003,91.760002,92.050003,14037800,90.67062
"137",92.099998,92.730003,92,92.599998,7157100,91.212374
"138",92.739998,93.480003,92.699997,93.290001,5610600,91.892037
"139",93.5,93.889999,93.139999,93.139999,2403000,91.744283
"140",93.150002,93.809998,93.059998,93.459999,3148700,92.059488
"141",93.120003,93.43,92.5,92.639999,4657700,91.251776
"142",92.25,92.82,92.099998,92.400002,4730000,91.015374
"143",92.040001,92.550003,91.029999,91.089996,5712100,89.725
"144",90.839996,91,89.919998,90.440002,7251400,89.084746
"145",90.230003,91,89.849998,90.010002,8626100,88.661189
"146",90.309998,90.559998,89.260002,89.599998,7791200,88.25733
"147",89.940002,90.370003,89.559998,90.07,5986600,88.720288
"148",90.480003,91.230003,90.129997,91.099998,6823300,89.734852
"149",91.18,91.18,90.120003,90.25,4872800,88.897591
"150",90.480003,90.620003,89.510002,89.919998,5247600,88.572534
"151",90.779999,91.5,89.769997,90.300003,6727100,88.946844
"152",89.730003,90.160004,89.43,89.989998,6418200,88.641485
"153",89.989998,90.5,89.339996,89.860001,6768200,88.513436
"154",89.949997,91.339996,89.870003,91.25,8815700,89.882606
"155",91.25,91.790001,90.5,91.190002,9869900,89.823507
"156",90.400002,91.190002,89.629997,90.730003,6974500,90.006044
"157",91.040001,91.690002,89.870003,91.620003,7211200,90.888942
"158",91.169998,91.190002,89.949997,90.080002,6745700,89.361229
"159",89.949997,89.949997,88.739998,89.580002,9371700,88.865218
"160",87.099998,87.209999,86.019997,86.489998,14417400,85.79987
"161",86.629997,86.910004,85.010002,85.150002,14033400,84.470566
"162",85.779999,86.110001,85.150002,85.669998,12054500,84.986414
"163",85.089996,85.220001,84.25,84.290001,14685300,83.617428
"164",84.580002,85.139999,83.68,85.120003,10278700,84.440807
"165",85.949997,86,85.120003,85.949997,10747900,85.264178
"166",85.889999,86.480003,85.550003,85.790001,9212800,85.105459
"167",86.239998,86.779999,86.099998,86.699997,6531300,86.008194
"168",86.559998,86.610001,85.150002,85.610001,8330800,84.926895
"169",85.309998,85.43,84.589996,85.050003,8811500,84.371366
"170",85.330002,85.57,84.82,85.389999,7059300,84.708649
"171",85.949997,86.199997,85.150002,85.639999,7184600,84.956654
"172",86.059998,86.150002,85.410004,86.029999,6074600,85.343542
"173",86.029999,86.150002,85.5,85.900002,6272000,85.214582
"174",86.059998,86.059998,85,85.489998,10310400,84.80785
"175",85.760002,86.389999,85.519997,86.260002,8132300,85.57171
"176",86.110001,86.300003,85.050003,85.209999,7271600,84.530085
"177",84.949997,85.050003,84.190002,84.870003,9581300,84.192802
"178",84.959999,85.5,84.650002,85.389999,7919200,84.708649
"179",85.510002,85.739998,85.010002,85.5,6502200,84.817772
"180",85.699997,85.800003,85.239998,85.459999,5975800,84.77809
"181",85.419998,85.760002,84.889999,85.169998,7964500,84.490403
"182",85.019997,85.379997,84.57,85.129997,7685000,84.450722
"183",85.129997,85.410004,84.839996,85.410004,7235200,84.728494
"184",85.349998,85.440002,84.540001,85.160004,6095600,84.480489
"185",85.040001,85.239998,84.209999,84.349998,7370000,83.676947
"186",84.620003,84.760002,84.089996,84.629997,5914200,83.954711
"187",84.339996,84.370003,82.370003,82.660004,11338700,82.000437
"188",82.790001,83.209999,82.68,83.089996,7326700,82.426999
"189",82.470001,82.879997,81.540001,81.540001,9681400,80.889371
"190",81.529999,81.779999,80.809998,81.389999,10066600,80.740566
"191",81.589996,82.120003,81.510002,82.089996,6951100,81.434978
"192",81.980003,82.279999,81.150002,81.830002,7492500,81.177058
"193",82.080002,83.949997,81.989998,83.559998,15618300,82.893249
"194",83.360001,83.370003,82.43,82.849998,7509300,82.188916
"195",82.860001,84.050003,82.019997,83.75,12607900,83.081736
"196",83.459999,83.75,83.120003,83.379997,9257500,82.714685
"197",83.989998,84.790001,83.769997,84.739998,22580300,84.063834
"198",84.370003,85.050003,84.360001,84.860001,9891100,84.182879
"199",84.889999,85.110001,83.870003,83.919998,7478800,83.250378
"200",84.370003,84.370003,82.860001,83.010002,8482200,82.347643
"201",82.580002,82.610001,81.949997,82.150002,7311600,81.494504
"202",82.080002,82.540001,81.989998,82.309998,6440600,81.653224
"203",82.629997,82.949997,82.150002,82.720001,6416800,82.059956
"204",82.760002,82.93,81.940002,81.940002,8649700,81.286181
"205",82.440002,82.449997,81.449997,82.32,7395300,81.663146
"206",82.169998,82.589996,81.919998,82.43,6169800,81.772269
"207",81.919998,83.230003,81.510002,83.040001,6856300,82.377402
"208",82.93,83.290001,82.330002,82.389999,6329900,81.732587
"209",82.300003,83.18,82.269997,82.769997,6523400,82.109552
"210",82.629997,82.949997,82.010002,82.889999,6185000,82.228597
"211",82.800003,83.629997,82.720001,83.349998,7001700,82.684926
"212",83,83.949997,82.940002,83.43,8290500,82.764289
"213",83.389999,83.879997,83.050003,83.599998,6792600,82.932931
"214",83.849998,84.199997,83.480003,83.510002,7006400,82.843653
"215",83.559998,84.07,83.349998,83.5,7615900,82.833731
"216",83,83.220001,82.029999,82.529999,9533800,81.871469
"217",83.089996,83.980003,82.800003,82.870003,7416000,82.20876
"218",83.389999,83.800003,82.900002,83.080002,7696400,82.417084
"219",83.220001,83.339996,82.599998,83.089996,6753100,82.426999
"220",81.419998,82.099998,80.900002,80.949997,14569500,80.949997
"221",81.040001,81.529999,80.900002,81,8785500,81
"222",80.910004,81.199997,80.470001,80.599998,9192300,80.599998
"223",80.730003,80.82,80.190002,80.419998,8395500,80.419998
"224",80,80.309998,79.720001,79.849998,11858500,79.849998
"225",79.949997,80.150002,79.07,79.510002,9409300,79.510002
"226",79.760002,80.32,79.629997,80.290001,7057300,80.290001
"227",80.480003,80.970001,80.300003,80.349998,7189200,80.349998
"228",80.5,80.650002,79.779999,80.07,6580200,80.07
"229",80.339996,80.580002,79.519997,80.400002,7327200,80.400002
"230",80.370003,80.550003,80,80.199997,7178400,80.199997
"231",80.889999,81.209999,80.82,80.959999,6899000,80.959999
"232",80.949997,80.989998,80.260002,80.269997,5225200,80.269997
"233",80.029999,80.290001,79.360001,79.949997,6284900,79.949997
"234",80.160004,80.589996,79.550003,79.699997,6458400,79.699997
"235",80.110001,80.690002,80.089996,80.57,5622100,80.57
"236",80.830002,81.120003,80.730003,81.050003,7196700,81.050003
"237",80.970001,81.129997,80.5,80.739998,5578900,80.739998
"238",80.75,80.949997,80.330002,80.830002,5708100,80.830002
"239",80.93,81,80.449997,80.480003,5418200,80.480003
"240",80.169998,80.580002,79.839996,80.410004,6054700,80.410004
"241",80.239998,80.400002,79.919998,79.949997,5985900,79.949997
"242",79.970001,80.07,78.940002,79.139999,6582200,79.139999
"243",79.220001,79.940002,79.089996,79.389999,8087700,79.389999
"244",79.43,79.449997,79.019997,79.330002,5796000,79.330002
"245",79.18,79.239998,78.190002,78.389999,12491400,78.389999
"246",78.650002,79.07,78.269997,78.849998,7574000,78.849998
"247",78.459999,78.720001,78.169998,78.540001,7352800,78.540001
"248",78.910004,78.93,78.269997,78.559998,5946800,78.559998
"249",78.410004,78.839996,78.059998,78.150002,7570600,78.150002
"250",78.040001,78.120003,77.370003,77.43,9408200,77.43
"251",77.480003,77.980003,77.099998,77.709999,10885800,77.709999
"252",77.970001,79.330002,77.82,78.900002,11408000,78.900002
"253",79.230003,79.790001,79.010002,79.540001,9450100,79.540001
