"","RAI.Open","RAI.High","RAI.Low","RAI.Close","RAI.Volume","RAI.Adjusted"
"80",58.990002,59.080002,58.619999,58.73,3254800,57.068638
"81",58.669998,58.82,58.360001,58.610001,3198200,56.952034
"82",58.919998,59.580002,58.66,59.439999,2617000,57.758552
"83",59.490002,59.610001,58.689999,59.369999,1819900,57.690533
"84",59.27,59.52,58.939999,59.169998,2170700,57.49619
"85",59.279999,60.110001,58.93,60.080002,2106500,58.380451
"86",60.049999,60.439999,59,59.200001,2489300,57.525344
"87",59.349998,60.310001,59.110001,59.610001,2598100,57.923745
"88",59.419998,59.98,58.810001,58.810001,3512300,57.146377
"89",58.91,59.220001,58.32,58.400002,2281100,56.747975
"90",57.939999,58.139999,56.34,57.34,2836300,55.717959
"91",56.57,57.34,56.27,57.07,2436300,55.455596
"92",57.380001,58.73,56.799999,58.48,3535700,56.82571
"93",58.48,59.380001,58.259998,59.130001,2107400,57.457324
"94",59.66,61.040001,59.610001,61.029999,2757300,59.303574
"95",61.049999,61.799999,59.75,61.349998,2244800,59.614522
"96",61.950001,62.060001,60.950001,60.990002,2403300,59.264709
"97",61.349998,61.630001,61.139999,61.549999,1749700,59.808865
"98",61.59,62.459999,61.380001,62.049999,1662300,60.294721
"99",62.220001,62.220001,61.48,62.02,1495600,60.265571
"100",62.16,62.5,61.84,62.220001,1434000,60.459914
"101",61.830002,62.610001,61.450001,62.41,1127200,60.644538
"102",63,63.18,62.630001,62.91,1627000,61.130394
"103",62.77,64.110001,62.689999,64.010002,2630300,62.199279
"104",63.959999,64.519997,63.889999,64.370003,1481300,62.549096
"105",64.989998,65.339996,64.18,64.769997,2030500,62.937775
"106",65.029999,65.029999,64.25,64.410004,1436200,62.587965
"107",64.339996,64.589996,63.889999,64.580002,1178700,62.753155
"108",64.849998,65.529999,64.739998,65.470001,1761300,63.617978
"109",65.57,65.57,64.830002,65.059998,1226100,63.219572
"110",64.849998,65.190002,64.400002,65.120003,1129400,63.27788
"111",65.190002,65.669998,64.660004,65.120003,1475900,63.27788
"112",64.959999,65.110001,64.110001,64.489998,1835900,62.665697
"113",64.43,64.809998,64.309998,64.699997,1143800,62.869755
"114",65,65.580002,64.650002,65.300003,1817900,63.452788
"115",65.290001,65.93,65.080002,65.839996,2060500,63.977506
"116",65.580002,65.580002,65.040001,65.199997,1924700,63.355611
"117",65.949997,65.949997,65.169998,65.290001,1889000,63.443069
"118",65.5,65.82,64.769997,64.849998,1740900,63.015514
"119",64.839996,65.120003,64.360001,64.949997,2053100,63.112683
"120",65.18,65.349998,64.879997,65.199997,1227700,63.355611
"121",65.489998,66.089996,65.32,65.910004,899600,64.045533
"122",65.870003,66.339996,65.540001,65.650002,1439000,63.792886
"123",65.800003,65.919998,65.300003,65.860001,1929700,63.996945
"124",65.919998,66.550003,65.480003,66.449997,2051900,64.570251
"125",66.400002,66.970001,66.220001,66.93,2358900,65.036676
"126",66.980003,67.190002,66.580002,66.900002,2138300,65.007526
"127",66.75,67.589996,66.690002,66.93,2042100,65.036676
"128",66.330002,66.68,65.470001,66.639999,1567300,64.754879
"129",66.660004,66.940002,65.620003,65.669998,1565400,63.812317
"130",65.029999,65.769997,64.93,65.389999,1663800,64.195191
"131",65.040001,65.639999,64.160004,64.269997,1950800,63.095653
"132",64.5,64.739998,63.080002,63.380001,2574100,62.221919
"133",63.209999,64.75,62.880001,63.52,2537000,62.35936
"134",63.799999,64.239998,62.91,63.939999,2025800,62.771684
"135",64.660004,65.449997,64.339996,65.43,2364100,64.234461
"136",65.75,65.970001,64.139999,64.230003,3961200,63.05639
"137",64.809998,65.599998,64.610001,65.410004,1948500,64.214829
"138",65.540001,66,65.059998,65.639999,1172500,64.440623
"139",65.75,65.980003,65.43,65.449997,595700,64.254092
"140",65.550003,65.900002,65.5,65.709999,574300,64.509343
"141",65.709999,65.980003,65.25,65.57,1034300,64.371902
"142",65.43,65.809998,65,65.040001,927000,63.851587
"143",65.080002,65.199997,64.239998,64.269997,1297600,63.095653
"144",64.419998,64.830002,63.299999,63.82,1491300,62.653878
"145",63.790001,63.790001,62.700001,63.200001,1661700,62.045208
"146",63.59,64.769997,63.360001,63.439999,3127000,62.28082
"147",63.939999,64.809998,63.830002,64.459999,1883100,63.282183
"148",64.900002,66.150002,64.900002,65.510002,1791300,64.313001
"149",65.730003,65.889999,64.940002,64.980003,2744400,63.792686
"150",65.150002,65.849998,65,65.639999,1661800,64.440623
"151",66.220001,66.690002,65.709999,66.139999,2908200,64.931487
"152",65.43,66.589996,65.349998,66.57,1835400,65.35363
"153",66.57,67.620003,66.57,67.230003,2508400,66.001574
"154",67.190002,67.699997,66.93,67.57,2507800,66.335358
"155",68.169998,69,67.68,68.510002,2376900,67.258184
"156",68.360001,68.889999,67.800003,68.769997,2056100,67.513428
"157",69,69.190002,68.400002,69.190002,2634100,67.92576
"158",69.25,69.370003,68.860001,69.010002,1826300,67.749048
"159",69.07,70.040001,68.709999,70.019997,1952100,68.740588
"160",69.379997,69.860001,68.860001,69.470001,2389800,68.200642
"161",69.730003,70.699997,68.940002,69.139999,2515200,67.87667
"162",69.169998,69.849998,68.599998,69.690002,2009100,68.416624
"163",69.029999,69.419998,67.889999,67.949997,2405800,66.708412
"164",68.120003,69.059998,67.440002,69.050003,1822000,67.788318
"165",69.360001,69.949997,68.82,69.910004,1599100,68.632605
"166",69.830002,70.360001,69.330002,69.57,1649500,68.298814
"167",69.739998,69.940002,69.050003,69.449997,1564200,68.181004
"168",69.360001,69.650002,68.790001,69,1605500,67.739229
"169",68.970001,68.970001,68.059998,68.449997,2358700,67.199276
"170",69.459999,70.339996,69.080002,70.290001,2013300,69.005659
"171",70.620003,72.029999,70.269997,71.809998,2798400,70.497882
"172",71.82,73.18,71.82,73.089996,2692400,71.754493
"173",72.790001,72.910004,71.550003,71.860001,2242900,70.546972
"174",71.489998,72.470001,71.129997,72.260002,1754800,70.939664
"175",72.269997,73.190002,72.059998,73.150002,1553600,71.813402
"176",73.110001,73.529999,72.68,72.779999,1330700,71.45016
"177",72.57,73.919998,71.790001,73.900002,2613600,72.549698
"178",73.980003,74.809998,73.919998,74.779999,3592900,73.413615
"179",74.830002,75.830002,74.599998,75.650002,2596900,74.267721
"180",75.620003,76.099998,75.129997,75.669998,3062900,74.287353
"181",75.599998,75.730003,75.190002,75.629997,2064600,74.248083
"182",75.790001,75.790001,75.169998,75.620003,2098800,74.238271
"183",75.669998,76.230003,75.349998,75.879997,2262100,74.493515
"184",75.580002,76.050003,75.18,75.419998,2199200,74.041921
"185",75.239998,75.330002,74.43,74.739998,1954700,73.374345
"186",75.019997,75.199997,73.309998,73.879997,3327900,72.530059
"187",73.169998,73.190002,70.010002,70.43,5405500,69.775883
"188",70.839996,71.080002,70.129997,70.589996,2493900,69.934393
"189",70.050003,70.610001,69.269997,70.300003,2830400,69.647093
"190",70.419998,70.550003,69.720001,69.870003,4114600,69.221087
"191",70.07,70.889999,70.050003,70.68,2290200,70.023561
"192",70.440002,70.480003,69.529999,69.870003,2270700,69.221087
"193",70.279999,70.809998,70.209999,70.739998,1833800,70.083002
"194",70.120003,70.559998,69.309998,69.660004,2274800,69.013038
"195",69.400002,70.5,68.199997,70.110001,3399800,69.458856
"196",70.080002,70.260002,69.440002,69.57,2384800,68.92387
"197",69.639999,70.099998,69.620003,69.900002,3905800,69.250807
"198",69.889999,71.959999,69.849998,71.519997,3705300,70.855756
"199",71.400002,71.910004,71.029999,71.230003,3689800,70.568456
"200",71.68,71.68,70.139999,70.139999,2485000,69.488576
"201",69.839996,70.059998,68.779999,68.800003,2691000,68.161025
"202",69.150002,70.650002,68.809998,70.599998,4475400,69.944303
"203",70.989998,70.989998,68.650002,69.470001,4159300,68.8248
"204",69.470001,69.93,67.419998,68.910004,5655000,68.270004
"205",69.040001,70.650002,68.650002,70.330002,3127800,69.676814
"206",72.860001,73.779999,71.82,73.389999,5526700,72.708391
"207",73.010002,74.449997,72.949997,73.709999,3826300,73.025419
"208",73.599998,74.050003,72.580002,72.610001,1974000,71.935637
"209",72.629997,72.980003,72.150002,72.459999,1730000,71.787029
"210",72.440002,73.470001,72.099998,73.199997,1530800,72.520154
"211",73.18,75.139999,73.18,74.360001,3944600,73.669384
"212",74,74.489998,73.940002,74.010002,2070400,73.322636
"213",74.269997,75.879997,73.809998,75.620003,4198800,74.917684
"214",75.68,76.099998,74.019997,74.089996,2834200,73.401887
"215",74.800003,75,74.040001,74.239998,2251300,73.550496
"216",74.949997,75.07,73.309998,74.699997,4491100,74.006222
"217",75.019997,75.68,73.360001,75.099998,3125200,74.402509
"218",75.190002,75.879997,74.900002,75.610001,2762100,74.907775
"219",75.400002,76.110001,74.910004,76.040001,2896800,75.333781
"220",76,77.620003,75.68,76.970001,4033000,76.255144
"221",76.879997,76.980003,76.080002,76.260002,2907800,75.551739
"222",76.589996,76.589996,75.190002,75.699997,3867400,74.996935
"223",75.480003,76.309998,75.080002,76.239998,2998000,75.531921
"224",75.690002,75.860001,73.410004,73.720001,3214700,73.035328
"225",73.940002,74.279999,72.949997,73.300003,2285000,72.619231
"226",73.360001,74.120003,73.099998,74.110001,2514700,73.421706
"227",74.440002,74.57,73.68,74.239998,2451000,73.550496
"228",73.910004,74.120003,72.82,73.139999,2434600,72.460713
"229",73.43,74.970001,72.800003,74.959999,5772700,74.26381
"230",74.629997,75.940002,74.050003,75.720001,4249500,75.016753
"231",76.110001,77.190002,76.089996,76.57,3320300,75.858858
"232",76.400002,76.690002,75.5,75.580002,1867100,74.878054
"233",75.160004,75.980003,74.809998,75.940002,1813800,75.234711
"234",75.870003,76.32,75.360001,76.129997,2383100,75.422942
"235",76.370003,77.230003,76.370003,76.970001,2493700,76.255144
"236",77.010002,77.68,76.919998,77.550003,2274300,76.829759
"237",77.169998,77.639999,76.279999,76.360001,2754900,75.650809
"238",76.43,76.620003,75.900002,76.080002,3724500,75.373411
"239",76.120003,76.809998,75.720001,75.720001,3628500,75.016753
"240",75.809998,76.279999,74.910004,75.489998,3397000,74.788886
"241",75.419998,76.029999,75.040001,75.07,2363100,74.372789
"242",75.18,75.779999,74.93,75.43,2414700,74.729446
"243",77.279999,77.529999,76.489998,77.129997,12126300,76.413654
"244",76.510002,77.389999,76.349998,76.779999,5727100,76.066906
"245",76.730003,77.220001,76.029999,76.75,5984700,76.037186
"246",76.760002,76.959999,75.099998,75.849998,3133800,75.145543
"247",75.459999,76.029999,74.540001,75.360001,3369000,74.660096
"248",75.720001,75.879997,74.260002,74.389999,2652300,73.699104
"249",74.169998,74.769997,74.010002,74.089996,2117500,73.401887
"250",74.099998,74.209999,72.040001,72.139999,3290400,71.470001
"251",71.870003,71.870003,70.779999,71.059998,5554200,71.059998
"252",71.050003,72.529999,70.830002,72.129997,3726800,72.129997
"253",72.010002,73.290001,72.010002,73.089996,3110700,73.089996
