"","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"166",148.059998,149.5,147.229996,148.419998,988200,146.791301
"167",149.279999,151.570007,148.949997,151.520004,1207700,149.857288
"168",151.270004,151.779999,149.770004,150.320007,741900,148.67046
"169",150.199997,151.100006,149.339996,149.770004,864500,148.126492
"170",150.020004,150.860001,148.649994,150.289993,915500,148.640775
"171",149.889999,150.539993,148.740005,150.009995,756000,148.363849
"172",150.979996,152.570007,150.119995,152.220001,1440200,150.549604
"173",152.059998,153.580002,151.789993,152.809998,727900,151.133126
"174",152.520004,154.190002,152.199997,153.460007,827300,151.776002
"175",153.460007,154.029999,152.600006,153.869995,715600,152.181492
"176",154.5,157.110001,154.050003,156.080002,960000,154.367247
"177",155.809998,157.729996,154.610001,157.660004,898400,155.92991
"178",156.820007,157.360001,155.839996,156.100006,830000,154.387031
"179",156.440002,157.539993,155.949997,156.979996,741100,155.257364
"180",156.979996,157.639999,156.809998,157.050003,450800,155.326603
"181",156.740005,157.279999,155.850006,156.630005,514200,154.911214
"182",156.779999,156.869995,155.949997,156.139999,648700,154.426586
"183",156.139999,158.199997,156,158.130005,883000,156.394754
"184",157.839996,158.199997,155.860001,156.059998,686100,154.347462
"185",155.899994,156.699997,154.429993,154.740005,1121900,153.041955
"186",154.800003,155.059998,154.199997,154.860001,611200,153.160633
"187",153.75,154.210007,152.309998,152.610001,993900,150.935324
"188",153.270004,154.25,152.970001,153.889999,591400,152.201276
"189",152.460007,152.75,151.279999,152.100006,966700,150.430926
"190",152.649994,152.789993,151.289993,151.300003,798900,149.639701
"191",152.119995,153.470001,152,153.289993,731500,151.607854
"192",152.690002,153.139999,151.119995,152,678400,150.332017
"193",152.899994,153.440002,151.949997,152.630005,653600,150.955108
"194",152.309998,153.240005,151.380005,152.639999,790800,150.964993
"195",151.759995,155.789993,150.350006,154.679993,1188300,152.982601
"196",153.770004,154.029999,151.580002,152.240005,779100,150.569389
"197",151.949997,153.649994,150.949997,152.710007,1866500,151.034232
"198",152.710007,153.199997,151.889999,151.889999,813500,150.223223
"199",152,152.800003,151.639999,152.179993,632300,150.510034
"200",152.309998,153.619995,150.630005,150.660004,830900,149.006725
"201",149.919998,151.960007,148.910004,151.160004,843100,149.501238
"202",151.289993,153.169998,150.360001,152.75,1061800,151.073787
"203",154.009995,154.550003,153.009995,153.800003,1598900,152.923188
"204",153.229996,154.110001,151.160004,151.279999,1619700,150.417551
"205",150.889999,151.820007,149.339996,150.089996,1409400,149.234332
"206",149.830002,151.720001,149.600006,151.039993,587900,150.178913
"207",151.070007,152.529999,150.619995,152.089996,874500,151.22293
"208",151.710007,153.440002,151.119995,151.179993,662500,150.318115
"209",151.429993,152.229996,150.220001,150.970001,640900,150.10932
"210",150.970001,152.199997,150.520004,152.050003,541300,151.183165
"211",152.240005,152.509995,150.990005,151.919998,509900,151.053901
"212",151.559998,152.5,150.539993,150.580002,815600,149.721544
"213",151.020004,152.399994,150.509995,151.839996,955300,150.974356
"214",152.360001,153.929993,151.960007,152.350006,809100,151.481458
"215",152,152,150.75,151.589996,621500,150.725781
"216",150.75,151.389999,148.630005,149.850006,982300,148.99571
"217",150.5,151.589996,149.860001,151.369995,662000,150.507034
"218",152,152.389999,151.070007,151.929993,675900,151.063839
"219",151.809998,152.119995,150.360001,151.470001,538800,150.60647
"220",151.220001,151.490005,150.029999,150.600006,618700,149.741435
"221",150.660004,151.080002,149.369995,150.059998,1071800,149.204505
"222",149.949997,152.179993,148.690002,151.059998,2014700,150.198804
"223",150.850006,153.580002,149.809998,152.960007,2480000,152.087981
"224",151.820007,152.990005,151.369995,151.869995,1391000,151.004183
"225",153.350006,153.350006,142.270004,143.429993,4796500,142.612298
"226",143.75,147.899994,143.509995,146.600006,1949100,145.764239
"227",147.929993,149.080002,147.110001,147.580002,1122200,146.738647
"228",148.190002,148.990005,144.960007,145.410004,1018400,144.58102
"229",146.389999,147.130005,144.710007,145.550003,730600,144.720222
"230",145.279999,146.570007,144.389999,146.190002,790500,145.356572
"231",147.869995,149.020004,147.589996,147.970001,920600,147.126423
"232",147.389999,148.279999,145.960007,146.009995,908300,145.177591
"233",144.949997,145.729996,144.149994,144.479996,762600,143.656314
"234",144.660004,146.050003,143.630005,144.949997,1913000,144.123636
"235",146,147.729996,144.830002,147.619995,996100,146.778413
"236",147.949997,148.960007,147.179993,148.479996,908000,147.63351
"237",148.410004,148.589996,147.350006,147.929993,527000,147.086643
"238",147.979996,149.369995,147.149994,147.509995,760600,146.669039
"239",147.720001,148.009995,146.809998,147.119995,640700,146.281263
"240",146.710007,148.410004,146.589996,147.990005,608600,147.146314
"241",147.520004,148.070007,146.369995,146.770004,749400,145.933268
"242",146.029999,146.419998,145.300003,146.039993,669600,145.207418
"243",146,148.050003,145.550003,147.539993,616800,146.698867
"244",146.970001,148.309998,146.850006,148.199997,520200,147.355108
"245",147.850006,148.410004,146.410004,146.759995,1066800,145.923315
"246",147.649994,148.100006,146.289993,147.449997,660400,146.609384
"247",147.139999,148.75,146.270004,148.149994,1002000,147.30539
"248",148.139999,149.089996,148.009995,148.339996,1194400,147.494309
"249",145.070007,147.210007,144.669998,145.929993,1407300,145.098045
"250",145.350006,145.970001,144.589996,145.580002,846900,144.750049
"251",145.460007,145.770004,144.520004,144.539993,567800,143.71597
"252",145.119995,145.580002,143.660004,144.429993,925800,143.606596
"253",145.470001,146.350006,144.940002,145.940002,658900,145.107998
