"","% change","variation","adjusted","ticker"
"1",0,0.440002,33.618954,"D"
"2",-0.514584719084359,0.189998000000003,33.445956,"D"
"3",-0.295566375797422,-0.520000000000003,33.347101,"D"
"4",1.97628273594158,0.5,34.006134,"D"
"5",0.944767788070226,0.659999999999997,34.327413,"D"
"6",0.431966720008872,0.229998999999999,34.475696,"D"
"7",0.358426411463893,0.159999999999997,34.599266,"D"
"8",-0.428572675501264,-0.589999999999996,34.450983,"D"
"9",-2.29555133448588,-1.09,33.660143,"D"
"10",-1.54185322385587,-0.459999000000003,33.141153,"D"
"11",-0.198849448599461,-0.0999979999999994,33.075252,"D"
"12",0.0498046091984356,0,33.091725,"D"
"13",0.99577160151065,0.32,33.421243,"D"
"14",-3.20433623608793,-0.959999999999994,32.350314,"D"
"15",-1.3496283220002,-0.549999,31.913705,"D"
"16",0.619508139214794,0.0499999999999972,32.111413,"D"
"17",-0.795281104571755,-0.470001000000003,31.856037,"D"
"18",1.21541483644058,0.279998000000006,32.24322,"D"
"19",2.65712915769579,1.060001,33.099964,"D"
"20",1.41861785710705,0.340000000000003,33.569526,"D"
"21",0.368101712249359,0.240002000000004,33.693096,"D"
"22",0.220048047825597,0.260002,33.767237,"D"
"23",0.268351834649663,-0.130001999999998,33.857852,"D"
"24",0.827249761739158,0.539997,34.137941,"D"
"25",-0.410226849943875,-0.169998999999997,33.997898,"D"
"26",-2.03537877547606,-0.529999000000004,33.305912,"D"
"27",2.39921368914925,0.82,34.104992,"D"
"28",1.3526494889663,1.09999800000001,34.566313,"D"
"29",-1.66825718438644,-0.730003999999994,33.989658,"D"
"30",2.32671655595947,0.610000000000007,34.780501,"D"
"31",0.450019394487721,0.229999999999997,34.93702,"D"
"32",0.44800615507562,0.339999999999996,35.09354,"D"
"33",1.57277379255556,0.5,35.645482,"D"
"34",-0.670211164489236,-0.110000000000007,35.406582,"D"
"35",-3.0013995702833,-1.470001,34.343889,"D"
"36",0.719604002913012,0.530002999999994,34.591029,"D"
"37",2.88163731700494,0.780003000000001,35.587817,"D"
"38",-0.185189779974424,0.0399969999999996,35.521912,"D"
"39",0.881264499501049,0.380001,35.834954,"D"
"40",0.114940847977636,0.309997000000003,35.876143,"D"
"41",0.275542440557233,0.409999999999997,35.974997,"D"
"42",0.82436699021823,0.219997999999997,36.271563,"D"
"43",0.340680107995348,0.609999999999999,36.395133,"D"
"44",-1.06383455172426,-0.0400009999999966,36.007949,"D"
"45",0.205904535134714,0.479998999999999,36.082091,"D"
"46",0.251141210192064,0.259997999999996,36.172708,"D"
"47",0.273286147114008,0.329997999999996,36.271563,"D"
"48",1.54439994769456,0.389999000000003,36.831741,"D"
"49",-1.34197837674848,-0.540001000000004,36.337467,"D"
"50",-0.997510365816073,-0.300003000000004,35.974997,"D"
"51",0.595380174736359,0.580002,36.189185,"D"
"52",0.956061873181167,0.299999,36.535176,"D"
"53",0.135288796747548,0.419998,36.584604,"D"
"54",-1.82471566454566,-0.0899999999999963,35.917039,"D"
"55",-0.903832857714131,-0.390003999999998,35.592409,"D"
"56",1.54349765985212,0.439998000000003,36.141777,"D"
"57",-1.68125103533232,-0.690002,35.534143,"D"
"58",0.0937014296362797,0.110000999999997,35.567439,"D"
"59",2.64451427048206,0.690002999999997,36.508025,"D"
"60",-0.638391148247559,-0.299999,36.274961,"D"
"61",0.940797703407608,0.130001,36.616235,"D"
"62",-0.386456991004126,0.00999900000000054,36.474729,"D"
"63",-0.205386035904494,-0.170002000000004,36.399815,"D"
"64",0.48021947364293,-0.0699990000000028,36.574614,"D"
"65",-1.4792856050374,-0.459999000000003,36.033571,"D"
"66",1.45529567413676,0.259998000000003,36.557966,"D"
"67",0.250457041291619,0.239998,36.649528,"D"
"68",-1.24914842013789,-0.510002,36.191721,"D"
"69",0.252991561246828,0.389999000000003,36.283283,"D"
"70",-0.390003297110682,-0.450001,36.141777,"D"
"71",2.00369229216372,0.620002999999997,36.865947,"D"
"72",-0.406412996796202,-0.220001000000003,36.716119,"D"
"73",0.226704243986147,0.0599970000000027,36.799356,"D"
"74",-1.78693072780949,-0.650002000000001,36.141777,"D"
"75",1.86550318209313,0.470001999999994,36.816003,"D"
"76",0.0678264829563403,0.0999980000000065,36.840974,"D"
"77",-0.158155427703956,-0.229998999999999,36.782708,"D"
"78",-0.543105744144766,0.0200010000000006,36.582939,"D"
"79",-0.659843103365759,-0.349998000000006,36.341549,"D"
"80",0.847456997498912,0.0899999999999963,36.649528,"D"
"81",-0.317965895768144,-0.110000999999997,36.532995,"D"
"82",1.57211857390833,0.43,37.107337,"D"
"83",-0.20188460303686,-0.0900000000000034,37.032423,"D"
"84",0.0449470994646959,-0.0700039999999973,37.049068,"D"
"85",0.381939432322568,0.0200000000000031,37.190573,"D"
"86",0.0223793271482996,0.0299990000000037,37.198896,"D"
"87",-0.827925108315032,-0.339999999999996,36.890917,"D"
"88",0.518954299780612,0.0400009999999966,37.082364,"D"
"89",0.179575929948809,0.0800020000000004,37.148955,"D"
"90",-0.201658431576338,-0.299999000000007,37.074041,"D"
"91",0.853160301570567,0.349997999999999,37.390342,"D"
"92",-0.934992785035226,-0.00999800000000306,37.040745,"D"
"93",0.449440204293936,0.130001,37.207221,"D"
"94",0.0894880055675214,-0.179996000000003,37.240517,"D"
"95",-0.514087922033947,-0.210003,37.049068,"D"
"96",-0.112332110486557,-0.25,37.00745,"D"
"97",-0.944666546870956,-0.0999980000000065,36.657853,"D"
"98",-0.499549168905226,0.160000000000004,36.474729,"D"
