"","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"126",88.5,89.050003,87.489998,87.519997,919500,77.187637
"127",87.519997,87.809998,86.190002,87.059998,830900,76.781944
"128",87.489998,89.919998,86.019997,88.75,3317500,78.27243
"129",89.110001,89.5,88.339996,88.839996,1670900,78.351801
"130",89.989998,89.989998,88.459999,88.68,1448500,78.210694
"131",88.470001,89.230003,87.480003,87.589996,1269900,77.249373
"132",87.339996,88.43,87.269997,88.019997,964000,77.628608
"133",88.330002,88.68,87.68,88.580002,737700,78.122501
"134",88.449997,89.400002,87.790001,89.330002,1226000,78.783958
"135",89.300003,90,89.099998,89.93,804100,79.313122
"136",90,90.900002,89.93,90.529999,788400,79.842287
"137",90.400002,91,90.150002,90.57,928500,79.877565
"138",90.209999,91,90.209999,90.800003,407400,80.080415
"139",90.480003,90.959999,90.150002,90.889999,336000,80.159787
"140",91.150002,91.349998,90.540001,91.220001,475600,80.45083
"141",91.190002,91.389999,90.860001,91.25,703500,80.477287
"142",90.989998,91.25,90.699997,90.949997,520100,80.645761
"143",90.699997,91.099998,90.559998,90.949997,406400,80.645761
"144",91.540001,91.709999,90.309998,90.529999,1099100,80.273347
"145",90.5,90.650002,88.949997,89.190002,1096700,79.085166
"146",89.040001,89.379997,88.599998,88.800003,1214300,78.739352
"147",88.690002,88.830002,87.699997,88.339996,1557800,78.331462
"148",88.589996,89.779999,87.959999,88.5,1081100,78.473338
"149",88.720001,88.720001,87.779999,88.510002,822200,78.482207
"150",88.629997,88.889999,87.959999,88.32,968000,78.313731
"151",88.589996,89,88.209999,88.650002,878800,78.606345
"152",89.089996,89.150002,88.589996,88.860001,1854700,78.792552
"153",88.559998,88.790001,87.75,88.730003,1330000,78.677283
"154",87.910004,89.199997,87.519997,89.099998,1212800,79.005359
"155",89.610001,89.610001,88.190002,88.510002,875200,78.482207
"156",88.110001,88.440002,86.959999,87.260002,1439000,77.373827
"157",87.550003,88.18,86.230003,86.510002,2024300,76.708798
"158",86.379997,86.910004,86.300003,86.5,1908100,76.699929
"159",86.480003,87.129997,86.169998,86.68,2183800,76.859536
"160",87,87.209999,86.68,86.919998,3023600,77.072344
"161",87.010002,87.690002,86.269997,86.339996,1702200,76.558053
"162",86.57,87.300003,85.540001,85.769997,2515600,76.052632
"163",86.150002,87.339996,85.980003,87.25,1809300,77.364958
"164",88.440002,89.699997,87.870003,89.620003,1149200,79.466449
"165",89.739998,89.739998,88.559998,89.040001,762100,78.952159
"166",89.040001,89.510002,88.010002,88.589996,1246600,78.553138
"167",88.699997,88.949997,88.169998,88.610001,879000,78.570876
"168",88.949997,89.5,88.699997,89.25,949800,79.138366
"169",89.480003,89.669998,88.889999,89.550003,1452500,79.40438
"170",89.139999,89.330002,88.239998,88.489998,953300,78.464469
"171",88.220001,89,88.120003,88.610001,952700,78.570876
"172",88.330002,89.279999,88.089996,89.059998,665000,78.96989
"173",88.989998,90.059998,88.900002,90.029999,992400,79.829995
"174",89.300003,90.300003,89.099998,90.220001,762800,79.998471
"175",93.389999,94.709999,92.5,94.610001,4018800,83.891102
"176",93.93,94.349998,92.940002,93.940002,2081800,83.297012
"177",94.739998,95,94.440002,94.959999,1990500,84.201448
"178",92.419998,94.629997,91.650002,91.830002,2286600,81.426065
"179",92.790001,92.889999,89.75,90.889999,2442600,80.592561
"180",90.919998,91.779999,90.010002,90.860001,1839900,80.565961
"181",91.260002,92.290001,91.230003,91.419998,1729400,81.062513
"182",91.910004,92.550003,91.650002,92,1793200,81.576803
"183",92.459999,92.5,89.889999,89.900002,1653500,79.714726
"184",90.029999,90.68,89.849998,90.419998,2142400,80.175809
"185",91.400002,92,91.339996,91.900002,1583900,81.488134
"186",91.510002,92.029999,90.5,91.220001,1076900,80.885175
"187",91.550003,92.010002,89.449997,89.559998,1993600,79.413243
"188",90.129997,90.129997,89.190002,89.879997,1499600,79.696988
"189",89.580002,89.919998,89.029999,89.589996,1209900,79.439843
"190",88.519997,89.089996,87.879997,87.900002,1946600,77.941317
"191",87.739998,88.480003,86.879997,87.019997,2723900,77.161013
"192",86.720001,87.309998,86.220001,86.879997,2311300,77.036875
"193",84.709999,86.32,84.230003,85.730003,2289400,76.01717
"194",85.610001,85.699997,83.220001,84.120003,2037000,74.589575
"195",85.489998,87.32,84.370003,86.25,3189600,76.478253
"196",87.660004,88.760002,87.110001,88,2300100,78.029986
"197",89,89.489998,88.110001,88.379997,1026100,78.366931
"198",88.269997,88.650002,87.529999,87.870003,703300,77.914717
"199",87.639999,88.889999,86.760002,88.550003,1383100,78.517676
"200",89.029999,89.870003,88.43,89.839996,1082800,79.661519
"201",89.949997,90.739998,89.809998,89.940002,864200,79.750195
"202",90.309998,90.690002,89.889999,89.889999,630100,79.705857
"203",89.830002,90.279999,89.080002,90.279999,1141100,80.051671
"204",90.489998,90.489998,89.300003,90.190002,1145100,80.488969
"205",89.849998,90.839996,89.849998,90.18,897500,80.480042
"206",90.529999,91.309998,90.139999,90.480003,959400,80.747777
"207",90.870003,91,90.07,90.739998,1017600,80.979805
"208",90.519997,92.760002,90.379997,92.220001,1328600,82.300616
"209",92.68,93,91.459999,92.489998,970100,82.541572
"210",92.029999,92.93,91.010002,91.400002,1000600,81.568818
"211",92.029999,92.809998,91.260002,92.010002,916200,82.113205
"212",92.07,92.269997,90.650002,91.190002,627200,81.381407
"213",90.900002,91.360001,89.580002,89.779999,900200,80.123066
"214",90.279999,90.639999,89.470001,90.080002,945500,80.3908
"215",89.620003,90.830002,89.18,90.57,1236800,80.828093
"216",91.120003,92.120003,90.459999,91.82,1676200,81.94364
"217",90.690002,90.940002,89.959999,90.510002,848200,80.774549
"218",90.75,92.07,90.379997,92.059998,1045300,82.157823
"219",93,94.290001,93,93.720001,1924200,83.639273
"220",93.660004,94.059998,92.720001,93.919998,1011500,83.817758
"221",93.610001,94.400002,93,94.029999,930300,83.915927
"222",94.379997,95.330002,94.150002,95.110001,1400000,84.879761
"223",95.129997,95.209999,93.330002,94.82,769100,84.620953
"224",94.919998,95.709999,94.449997,95.68,981400,85.38845
"225",95.959999,96,95.209999,95.519997,848000,85.245657
"226",96,96,94.349998,94.769997,800900,84.576329
"227",94.650002,94.760002,93.580002,94.360001,829800,84.210433
"228",94.419998,94.550003,92.839996,93.089996,993300,83.077033
"229",92.610001,93.620003,91.779999,92.150002,910000,82.238146
"230",93.269997,94.099998,91.940002,92.5,798400,82.550498
"231",92.660004,94.019997,92.440002,93.629997,524300,83.55895
"232",94.129997,95.080002,93.889999,94.739998,870800,84.549557
"233",94.650002,94.830002,92.480003,92.980003,772800,82.978871
"234",92.860001,93.07,91.339996,92.269997,1566500,82.345234
"235",92.5,92.620003,90.550003,90.660004,976500,80.908416
"236",90.300003,92.110001,90.220001,90.870003,796100,81.095827
"237",90.709999,90.870003,89.25,89.510002,1328800,79.882111
"238",89.779999,91.440002,89.419998,91.410004,1110200,81.577744
"239",91.739998,92.489998,91.019997,92.010002,936600,82.113205
"240",92.059998,92.089996,90.330002,91.269997,671500,81.452796
"241",90,90.830002,89.580002,90.629997,895000,80.881637
"242",91.089996,91.730003,90.519997,91.050003,878600,81.256466
"243",90.550003,92.800003,90.370003,92.419998,1048600,82.479101
"244",92.18,92.970001,91.370003,92.75,764300,82.773607
"245",93.110001,94.150002,92.849998,93.959999,970800,83.853456
"246",95,95.139999,93.860001,95.089996,1503400,84.861909
"247",94.93,95.099998,91.959999,92.099998,1173600,82.193521
"248",92.389999,93.129997,91.309998,91.870003,1021700,81.988265
"249",90.610001,90.779999,89.559998,89.629997,1328600,79.989199
"250",89.449997,90.5,89.25,89.610001,1096900,79.971353
"251",90.43,91.480003,89.690002,90.599998,1489100,80.854865
"252",90.190002,91.290001,89.779999,90.800003,1340100,81.033356
"253",91.279999,93.779999,90.900002,92.650002,1563200,82.684365
"254",91.989998,92.699997,91.120003,91.169998,1322600,81.363554
"255",91.610001,92.870003,91.220001,92.330002,1336300,82.398785
"256",93.57,93.889999,92.910004,93.260002,1190400,83.228753
"257",92.57,93.089996,90.440002,90.900002,1215200,81.122599
"258",91.019997,91.25,89.410004,90.43,1650600,80.703152
"259",91.300003,91.699997,89.75,90.040001,1857700,80.355102
"260",89.629997,91.489998,89.629997,91.18,928700,81.37248
"261",91.889999,93.07,91.559998,92.5,897400,82.550498
"262",92,93.370003,91.779999,92.970001,1052700,82.969945
"263",91.43,93.050003,90.669998,92.980003,1369400,82.978871
"264",93.050003,93.440002,92.330002,92.989998,1277100,82.987791
"265",92.860001,93.220001,92.129997,93.010002,1511400,83.005643
"266",93.360001,94.849998,93.099998,94.839996,1065900,84.638799
"267",94.849998,94.989998,93.470001,94.089996,1417000,84.486149
"268",94.470001,95.93,94.040001,95.580002,1393500,85.824068
"269",95.470001,96.730003,94.709999,96.449997,1238400,86.605262
"270",96.400002,96.800003,95.989998,96.290001,847700,86.461597
"271",96.269997,96.949997,96.139999,96.800003,1478000,86.919543
"272",97.389999,98,96.910004,97.790001,866400,87.808491
"273",96.699997,97.400002,96.209999,97.019997,803900,87.117081
"274",96.07,96.190002,94.860001,95.300003,1162400,85.572649
"275",94.709999,95.540001,94.639999,94.739998,1823300,85.069804
"276",95.199997,95.559998,94.639999,94.919998,1374400,85.231432
"277",95.099998,95.449997,93.690002,93.940002,866200,84.351465
"278",94.290001,94.370003,93.370003,94.290001,933800,84.665739
"279",93.800003,94,92.580002,92.919998,816800,83.435573
"280",93.410004,94.449997,93.410004,94.199997,854300,84.584921
"281",94.660004,94.660004,93.589996,94.129997,601900,84.522067
"282",94.510002,95.669998,94.099998,95.410004,1033300,85.671422
"283",95.18,95.18,91.730003,91.900002,1966300,82.519689
"284",91.470001,92.400002,90.830002,91.800003,1292100,82.429897
"285",91.919998,92.089996,90.870003,90.970001,1118600,81.684614
"286",90.75,90.900002,89.519997,89.879997,1658700,80.705868
"287",89.940002,90.68,88.980003,89.059998,946400,79.969566
"288",87.860001,89.75,87.75,88.730003,1754200,79.673255
"289",89.970001,90.110001,87.529999,88.529999,1354200,79.493665
"290",87.68,88,85.209999,85.230003,2185700,76.530503
"291",85.25,86.480003,84.32,86.379997,1904100,77.563116
"292",85.440002,85.440002,82.010002,82.080002,2460000,73.702025
"293",83.190002,83.68,80.269997,82.25,2243300,73.854671
"294",80.669998,81.620003,77.239998,77.25,2542600,69.365025
"295",78.239998,80.300003,75.889999,80.25,3587200,72.058813
"296",78.959999,81.050003,77.68,77.82,3593200,69.876845
"297",78.230003,82.339996,77.800003,81.360001,2078800,73.055515
"298",82.099998,82.919998,80.730003,81.989998,1305200,73.621208
"299",82.699997,82.989998,80.900002,82.269997,1635800,73.872627
"300",81.449997,82.459999,80.989998,81.669998,1834000,73.333871
"301",82.260002,82.769997,81.199997,81.550003,1572500,73.226123
"302",79.370003,79.519997,76.220001,76.839996,2207000,68.996871
"303",75.709999,77.489998,74.919998,75.239998,1835500,67.560186
"304",76.860001,76.970001,74.580002,74.800003,1303000,67.165102
"305",75.519997,76.660004,75.150002,76.510002,1961200,68.70056
"306",76.669998,77.650002,75.760002,77.559998,1595000,69.643381
"307",77.720001,78.269997,76.839996,77.489998,1197500,69.580527
"308",76.760002,78.970001,75.300003,78.639999,1421200,70.613146
"309",79.870003,81.360001,79.519997,81.25,958400,72.956742
"310",81.040001,82.550003,80.730003,82.099998,924700,73.71998
"311",82.93,83.650002,81.360001,81.870003,1317000,73.513461
"312",81.639999,83,81.32,81.480003,1840000,73.163269
"313",79.949997,81.099998,79.389999,80.040001,1462700,71.870249
"314",78.300003,80.400002,77.449997,80.290001,2202800,72.094731
"315",81.379997,82.620003,80.949997,82.529999,1630300,74.10609
"316",82.25,82.43,80.699997,81.080002,1813100,72.804096
"317",79.980003,80.239998,78.019997,78.389999,1569400,70.388664
"318",77.660004,78.580002,76.349998,77.559998,1482600,69.643381
"319",77.93,79.029999,77.269997,78.790001,992300,70.747837
"320",79.160004,81.169998,77.669998,80.120003,1583100,71.942085
"321",81,82.040001,80.209999,81.910004,1513100,73.549378
"322",82.68,82.949997,81.519997,82.360001,1414600,73.953444
"323",80.769997,81.900002,79.959999,81.580002,987500,73.25306
"324",82.199997,83.139999,81.190002,82.18,1357000,73.791816
"325",82.089996,82.089996,78.050003,78.129997,1686400,70.155201
"326",75.970001,76.75,75.040001,76.25,2546500,68.467096
"327",75.330002,76.93,75.099998,76.720001,2102700,68.889124
"328",77.239998,78.940002,76.370003,78.849998,1668200,70.801711
"329",80.57,82.389999,80.410004,80.849998,1442000,72.597569
"330",81.459999,81.470001,78.849998,79,1607800,70.936401
"331",79.959999,80.25,77.980003,79.290001,1182300,71.723378
"332",77.959999,79.050003,76.360001,76.370003,1580700,69.082035
"333",75.900002,77.18,73.849998,73.870003,2069800,66.820609
"334",73.279999,76.629997,72.260002,76.510002,1600000,69.208674
"335",76.720001,79.709999,76.050003,79.129997,1222700,71.578644
"336",78.93,80.489998,78.220001,80.239998,1007100,72.582717
"337",80.940002,81.260002,78.989998,80.029999,1047000,72.392759
"338",81.620003,83.199997,81.529999,83,800300,75.079333
"339",82.580002,83.25,81.190002,81.730003,1059300,73.930532
"340",82.220001,83.779999,81.779999,82.82,1257200,74.91651
"341",82.480003,83.239998,81.449997,82.900002,711700,74.988878
"342",83.800003,84.349998,83.360001,84.059998,982000,76.038176
"343",83.970001,84.019997,82.339996,82.639999,1601200,74.753688
"344",82.610001,85.720001,81.800003,85.32,1338200,77.177936
"345",85.239998,85.239998,82.709999,83.239998,997800,75.296428
"346",83.480003,84.489998,82,83.080002,1754800,75.151701
"347",80.900002,84.480003,78.75,82.739998,3726000,74.844143
"348",82.660004,83.5,82.150002,83.150002,1444900,75.21502
"349",82.900002,84.470001,81.889999,82.449997,1526200,74.581817
"350",83.739998,85.010002,81.949997,84.540001,1549900,76.472372
"351",86.860001,89.480003,85.910004,88.75,1954100,80.280612
"352",88.089996,90.199997,87.199997,89.410004,1579400,80.877632
"353",88.059998,88.18,86.110001,86.139999,1351700,77.919683
"354",82.980003,85.120003,82.120003,83.230003,1556700,75.287388
"355",84.32,85.489998,83.75,84.949997,979200,76.843243
"356",86.220001,86.599998,84.739998,86.330002,887900,78.091554
"357",85.300003,86.209999,84.32,85.769997,799800,77.58499
"358",85.959999,86.550003,84.400002,86.470001,1007200,78.218193
"359",86.470001,87.760002,85.370003,87.529999,1026000,79.177036
"360",85.839996,85.839996,83.050003,83.400002,1273600,75.441163
"361",84.43,85.110001,83.459999,84.470001,742800,76.409053
"362",85.75,86.980003,85.699997,86.459999,772800,78.209146
"363",86.220001,86.440002,84.610001,85.540001,574700,77.376943
"364",85.419998,86.239998,84.489998,85.610001,656500,77.440262
"365",84.620003,85.459999,83.269997,83.449997,968100,75.486387
"366",83.089996,83.379997,80.389999,81.209999,1308500,73.460152
"367",81.269997,81.449997,80.099998,81.080002,1271100,73.34256
"368",79.949997,80.190002,78.970001,79.339996,1342200,71.768603
"369",78.919998,80.110001,78.489998,78.800003,998500,71.280141
"370",78,78.199997,76.760002,76.940002,1366900,69.59764
"371",76.800003,77.610001,76.639999,76.739998,414200,69.416721
"372",80.190002,80.190002,78.459999,79.120003,1140500,71.569603
"373",79.5,80.110001,78.459999,78.93,1117300,71.397733
"374",81.099998,83.879997,81.099998,83.75,1414700,75.757761
"375",83.709999,84.410004,82.529999,82.639999,1087000,74.753688
"376",83.709999,83.879997,81.220001,81.959999,1307800,74.138579
"377",83.459999,84.160004,82.57,83.370003,1137300,75.414027
"378",83.480003,83.839996,82.739998,82.82,1017900,74.91651
"379",82.629997,84.080002,81.949997,83.540001,1665000,75.567802
"380",83.110001,83.199997,81.559998,82.199997,1274000,74.355674
"381",81.860001,83.809998,81.220001,83.220001,1448200,75.27834
"382",82.110001,82.110001,80.25,81.190002,1186400,73.442063
"383",81.82,83.010002,80.220001,80.870003,1075600,73.152601
"384",80.410004,81.589996,80.029999,80.480003,1069400,72.799819
"385",81.620003,82.379997,80.809998,82.18,1243500,74.337586
"386",83,83.599998,81.779999,82.540001,1446300,74.663232
"387",82.730003,83.230003,81.18,81.400002,1056300,73.632022
"388",83.150002,84.870003,82.949997,84.809998,1001800,76.716603
"389",85,85.519997,83.43,84.279999,861500,76.237182
"390",84.559998,85.139999,83.919998,84.800003,725300,76.707563
"391",85.260002,86.089996,84.779999,86.050003,594900,77.838275
"392",85.870003,86.629997,85.720001,86.419998,332400,78.172962
"393",86.629997,86.629997,84.870003,84.980003,494000,76.870386
"394",84.709999,85.32,84.510002,84.989998,549200,77.407743
"395",85.120003,85.459999,84.730003,85.190002,467300,77.589905
"396",86.620003,87.139999,86.110001,86.349998,891500,78.646414
"397",86.25,87.5,85.959999,87.089996,670200,79.320394
"398",86.709999,86.970001,85.599998,86.5,694700,78.783033
"399",86.849998,86.849998,85.900002,86.32,503000,78.619091
"400",86.209999,86.849998,85.610001,86.32,654300,78.619091
"401",87.050003,87.5,86.779999,87.309998,770800,79.520768
"402",87.010002,87.949997,86.809998,87.940002,955500,80.094568
"403",88.5,90.190002,88.269997,90.129997,1065100,82.089186
"404",89.139999,89.989998,87.919998,89.910004,999300,81.888818
"405",90.110001,90.830002,89.730003,90.440002,1243400,82.371534
"406",90.709999,91.720001,89.989998,91.559998,1141200,83.391611
"407",91.059998,92.230003,90.370003,91.839996,1225500,83.64663
"408",91.510002,91.669998,90.300003,90.650002,1796200,82.562798
"409",90.610001,91.480003,89.620003,89.919998,1805700,81.897921
"410",88.169998,88.25,86.690002,87.580002,2654000,79.766684
"411",86.980003,88.209999,86.360001,87.739998,1294100,79.912406
"412",88.239998,89.349998,87.690002,88.160004,877900,80.294942
"413",88.080002,88.599998,87.669998,88.190002,863000,80.322264
"414",87.440002,88.389999,87.279999,88.330002,740500,80.449774
"415",88.709999,88.900002,87.459999,88.029999,1180200,80.176535
"416",88.989998,89.949997,88.870003,89.360001,1132900,81.387883
"417",89.580002,89.699997,88.519997,88.550003,812500,80.650148
"418",89.839996,90.5,89.519997,90.400002,1284700,82.335102
"419",89.860001,90.019997,89.529999,89.93,611100,81.907031
"420",89.559998,90.269997,89.080002,90.040001,601100,82.007218
"421",90.139999,90.769997,89.879997,90.739998,832900,82.644766
"422",90.910004,91.269997,90.220001,91.050003,633500,82.927114
"423",89.910004,90.5,89.629997,90.400002,774100,82.335102
"424",91.080002,91.190002,90.25,90.519997,511300,82.444392
"425",90.419998,90.779999,89.830002,90.779999,795800,82.681198
"426",91,91.279999,90.400002,90.730003,907800,82.635663
"427",90.690002,91.900002,90.389999,91.889999,509600,83.692172
"428",92,92.139999,91.389999,92.059998,897400,83.847004
"429",92.440002,92.440002,91.370003,91.75,839700,83.564662
"430",91.830002,91.830002,90.730003,90.849998,603700,82.744953
"431",90.970001,92,90.360001,91.910004,810200,83.710391
"432",91.860001,92.410004,91.660004,91.940002,526700,83.737714
"433",91.629997,92.360001,91.080002,92.010002,775100,83.801469
"434",92.010002,92.209999,90.839996,91.239998,937000,83.100159
"435",91.510002,91.650002,89.949997,90.239998,994800,82.189373
"436",90.669998,91.879997,90.589996,91.870003,1067900,83.673959
"437",91.919998,92.480003,91.540001,91.879997,744400,83.683062
"438",91.5,91.5,90.239998,90.900002,650500,82.790495
"439",89.389999,89.529999,88.150002,88.550003,1371500,80.650148
"440",88.980003,89.309998,88.269997,88.889999,1140000,80.959812
"441",89.389999,90.160004,89.230003,90.010002,771600,81.979896
"442",90.099998,90.370003,89.330002,89.440002,775600,81.460748
"443",89.290001,89.949997,89.050003,89.330002,824200,81.360561
"444",89.550003,90.82,89.440002,90.739998,746300,82.644766
"445",90.790001,91.220001,90.459999,91.139999,597500,83.009082
"446",91.239998,91.699997,90.089996,91.620003,942600,83.446263
"447",91.690002,92.309998,91.449997,91.709999,1134700,83.52823
"448",92.239998,92.400002,91.480003,92.010002,627300,83.801469
"449",91.150002,91.349998,90.400002,91.169998,627800,83.036404
"450",91.269997,91.639999,90.449997,90.919998,606700,82.808708
"451",90.370003,90.57,89.080002,89.599998,1025900,81.60647
"452",89.790001,90.389999,89.260002,90.199997,892100,82.15294
"453",88.839996,91.370003,88.839996,91.330002,1169400,83.182134
"454",91.699997,92.339996,91.260002,91.709999,713500,83.52823
"455",91.57,91.699997,90.260002,91.129997,731000,82.999972
"456",90.309998,91.68,90,91.650002,1187200,84.063962
"457",91.730003,92.279999,91.290001,91.800003,1493400,84.201548
"458",91.830002,92.790001,91.440002,92.68,1161200,85.008706
"459",92.620003,92.650002,91.32,91.760002,969200,84.164858
"460",90.900002,91,90.470001,90.580002,805700,83.082529
"461",90.330002,90.93,90.139999,90.809998,1151400,83.293487
"462",89.279999,89.779999,88.709999,88.949997,876100,81.587442
"463",88.75,89.019997,86.910004,86.970001,2648400,79.771334
"464",87.720001,88.300003,87.029999,87.339996,1386000,80.110704
"465",87.379997,89.660004,87.360001,89.489998,1131300,82.082746
"466",89.339996,89.57,88.209999,88.260002,1063700,80.95456
"467",88.709999,89.269997,88.089996,89.150002,929000,81.770892
"468",89.709999,90.510002,89.169998,90.120003,744300,82.660605
"469",89.709999,89.75,88.400002,88.43,1196000,81.110487
"470",88.519997,89.470001,87.959999,89.260002,1253700,81.871788
"471",89.5,90.389999,89.209999,89.75,1099500,82.321228
"472",88.589996,89.260002,88.510002,88.730003,1433100,81.385658
"473",85.419998,86.580002,81.580002,84.720001,4544200,77.707571
"474",85.339996,85.610001,84.93,85.470001,1835900,78.395492
"475",85.440002,86.459999,85.309998,86.290001,1126700,79.147619
"476",85.980003,86.260002,85.419998,85.559998,2321100,78.478039
"477",85.739998,85.849998,85.050003,85.489998,1702200,78.413834
"478",84.82,86.849998,84.739998,86.120003,1436800,78.991692
"479",85.870003,86.339996,85.330002,86.18,1103500,79.046723
"480",86.279999,86.580002,85.669998,86.309998,1129300,79.16596
"481",86.099998,86.110001,85.110001,85.519997,1879700,78.441349
"482",84.93,86.220001,84.93,85.760002,1014800,78.661489
"483",85.110001,85.419998,84.260002,85.239998,1172500,78.184527
"484",84.279999,85.040001,83.449997,83.480003,1591900,76.57021
"485",84.169998,84.25,82.919998,83.040001,1301100,76.166627
"486",82.629997,83.889999,82.519997,83.169998,1018600,76.285865
"487",82.529999,83.690002,82.029999,82.879997,993300,76.019868
"488",82.809998,83.160004,81.650002,81.919998,751600,75.139329
"489",82.389999,82.720001,81.019997,81.029999,949400,74.322997
"490",81.120003,81.389999,79.300003,79.339996,1159700,72.772879
"491",79.720001,79.919998,77.580002,77.809998,1668500,71.369521
"492",78.120003,80.260002,77.839996,80.059998,1439500,73.433284
"493",80.330002,80.940002,79.459999,79.900002,1104900,73.286532
"494",79.260002,79.760002,78.489998,79.540001,1431200,72.956329
"495",80.010002,80.459999,79.470001,80.449997,995700,73.791003
"496",80.129997,80.650002,79.699997,79.940002,582400,73.323222
"497",80.769997,81.25,80.260002,81.110001,965800,74.396377
"498",80.220001,80.910004,78.970001,79.080002,858000,72.534405
"499",78.980003,79.610001,77.900002,79.040001,1021500,72.497715
"500",77.779999,78.360001,76.800003,76.879997,1540500,70.516499
"501",77.080002,77.610001,76.489998,77.480003,1265500,71.066841
"502",77.150002,78.360001,76.919998,77.660004,1889100,71.231942
"503",78.160004,79.129997,78.110001,78.75,1285500,72.231718
"504",79.830002,80.809998,79.699997,80.019997,3990200,73.396594
"505",79.25,79.910004,78.730003,79.620003,1419600,73.029709
"506",80.339996,80.580002,79.07,79.129997,964700,72.580262
"507",79.620003,79.879997,78.760002,79.339996,1145200,72.772879
"508",79.019997,79.419998,78.040001,78.260002,864200,71.782278
"509",78.440002,78.760002,77.730003,78.449997,884700,71.956547
"510",78.75,79.650002,78.690002,79.480003,1324900,72.901297
"511",79.260002,79.919998,78.970001,79.599998,699200,73.01136
"512",80.230003,81.720001,80.190002,81.580002,1195100,74.827475
"513",81.610001,81.610001,79.639999,80.029999,1063800,73.405769
"514",80.269997,80.379997,77.800003,77.860001,826800,71.415385
"515",78.459999,78.57,77.489998,77.980003,3208400,71.525455
"516",77.150002,77.43,76.720001,76.879997,978000,70.516499
"517",77.019997,77.449997,76.370003,77.190002,919800,70.800844
"518",78.040001,78.110001,76.959999,77.199997,1069300,70.810011
"519",76.459999,78.099998,76.110001,78.050003,1451100,72.188113
"520",79.620003,80.75,79.32,80.730003,1609600,74.666833
"521",79.949997,80.489998,78.690002,79.620003,1542600,73.640198
"522",80.870003,80.870003,79.690002,80.230003,846900,74.204385
"523",80,80.370003,79.370003,80.059998,1033600,74.047148
"524",79.120003,80,78.870003,79.82,593800,73.825175
"525",79.779999,80.050003,79.279999,79.629997,733900,73.649442
"526",80.349998,80.360001,78.25,78.629997,673000,72.724547
"527",78.900002,78.910004,78,78.610001,847700,72.706052
"528",78,78.190002,77.209999,77.720001,633200,71.882895
"529",78.129997,79.879997,78.029999,79.839996,733900,73.84367
"530",79.599998,79.699997,78.910004,79.449997,835700,73.482961
"531",79.870003,80.290001,79.309998,80.279999,1024800,74.250626
"532",80.230003,81.550003,79.839996,81.540001,1220300,75.415997
"533",81.739998,82,80.989998,81.5,1123500,75.379
"534",80.75,81.089996,80.379997,80.43,1266400,74.389362
"535",79.129997,79.919998,79.019997,79.580002,900900,73.603202
"536",79.470001,80.089996,77.610001,78.879997,1172900,72.955771
"537",79.239998,79.839996,78.690002,78.910004,1754200,72.983523
"538",80.010002,80.660004,79.339996,79.879997,1433600,73.880666
"539",80.779999,81.449997,79.879997,81.260002,2585700,75.157027
"540",81.220001,81.839996,80.68,81.339996,1140500,75.231013
"541",80.93,81.029999,80.139999,80.43,1543700,74.389362
"542",80.830002,81.779999,80.580002,81.239998,1257100,75.138525
"543",80.5,80.879997,79.389999,80.400002,947400,74.361616
"544",81.830002,82.580002,81.099998,82.239998,776500,76.063421
"545",82.699997,83.07,82.309998,82.720001,533300,76.507374
"546",83.010002,83.339996,82.559998,83.230003,648800,76.979073
"547",82.849998,84.389999,82.739998,83.93,710500,77.626497
"548",83.699997,84.459999,83.290001,84.040001,925900,77.728236
"549",83.849998,83.970001,82.910004,83.730003,905400,77.44152
"550",83.580002,83.75,83.029999,83.629997,386300,77.349025
"551",84.040001,84.290001,83.199997,83.5,922600,77.228791
"552",83.349998,83.889999,83.099998,83.57,630100,77.293534
"553",83.879997,84.830002,83.629997,84.669998,731700,78.310918
"554",84.940002,85.169998,84.199997,84.419998,959900,78.079694
"555",84.25,84.629997,84.099998,84.57,717900,78.218429
"556",84.760002,85,84.129997,84.440002,775600,78.098195
"557",84.059998,85,83.400002,85,1032800,78.616135
"558",84.889999,84.889999,83.379997,83.510002,592500,77.238042
"559",83.400002,83.5,82.910004,83.330002,618700,77.071561
"560",83.540001,83.709999,82.440002,82.540001,580000,76.340892
"561",82.349998,82.610001,81.980003,82.260002,655200,76.081923
"562",82.400002,82.690002,81.790001,82.029999,1217200,75.869193
"563",81.910004,82.129997,81.389999,81.760002,709700,75.619475
"564",82.300003,82.760002,81.839996,82.580002,685700,76.377889
"565",82.459999,82.809998,81.160004,81.489998,1064800,75.369749
"566",81.400002,82.300003,81.400002,82.110001,890200,75.943187
"567",82.519997,83.870003,82.519997,83.519997,924300,77.247286
"568",83.709999,84.160004,83.120003,83.610001,942400,77.33053
"569",83.550003,83.949997,83.199997,83.230003,720100,76.979073
"570",83.449997,84.339996,83.330002,83.989998,830900,77.681988
"571",84,84.18,83.040001,83.389999,974400,77.127052
"572",83.309998,84.839996,82.870003,84.290001,987500,77.95946
"573",84.239998,85.68,83.82,85.489998,1069700,79.069332
"574",85.449997,85.830002,85.260002,85.620003,802400,79.189573
"575",85.529999,85.68,84.839996,85.330002,547900,78.921352
"576",85.449997,85.5,84.82,85.239998,643600,78.838108
"577",84.779999,85.120003,84.379997,85.050003,727400,78.662382
