"","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"445",89.860001,91.010002,89.779999,90.419998,2039300,79.7662
"446",90.400002,90.68,89.93,90.300003,1382000,79.660343
"447",90.300003,90.5,89.25,89.32,2116300,78.795809
"448",88.919998,89.690002,88.889999,89.559998,9e+05,79.007529
"449",89.290001,89.559998,88.639999,89.339996,1355500,78.81345
"450",89.309998,89.720001,89.260002,89.449997,1289800,78.91049
"451",89.120003,89.660004,88.839996,89.400002,1412400,78.866385
"452",89.599998,89.879997,89.199997,89.769997,1032600,79.192785
"453",90.230003,90.769997,90.089996,90.639999,1340000,79.960279
"454",90.639999,91.089996,90.550003,90.849998,1119700,80.145535
"455",90.779999,91.080002,89.32,89.690002,1353700,79.122216
"456",89.470001,89.690002,88.830002,89.629997,1331500,79.069281
"457",90,90.160004,89.599998,89.860001,1275100,79.272184
"458",89.410004,91.610001,89.410004,91.160004,1678000,80.419014
"459",91.019997,91.419998,90.650002,91.07,1257700,80.339614
"460",90.860001,90.949997,90.260002,90.339996,1632700,79.695624
"461",90.040001,90.769997,89.830002,90.150002,1808400,79.528016
"462",89.360001,89.360001,88.709999,88.739998,1331600,78.284147
"463",88.5,88.639999,87.669998,87.669998,1441100,77.34022
"464",88.370003,88.949997,88.230003,88.489998,1386800,78.063603
"465",88.800003,90.410004,88.699997,90.169998,1467900,79.545656
"466",89.93,90.589996,89.290001,89.300003,1481300,78.778169
"467",89.550003,89.800003,89.080002,89.57,2807200,79.016353
"468",89.540001,90.779999,89.029999,90.599998,1373200,79.924991
"469",90.290001,90.769997,89.93,90.370003,946800,79.722095
"470",90.699997,90.970001,90.029999,90.339996,1500100,79.695624
"471",90.449997,91.239998,90.32,90.839996,1118800,80.136711
"472",89.989998,90.739998,89.940002,90.529999,1414300,79.863239
"473",90.629997,91.290001,90.529999,91.129997,1291400,80.392543
"474",91.739998,91.889999,90.620003,90.980003,1843400,80.260222
"475",91.410004,92.239998,91.110001,91.699997,1976200,80.895382
"476",92.080002,92.089996,91.199997,91.300003,1526500,80.542517
"477",91.099998,91.099998,90.459999,90.540001,1146200,79.872063
"478",90.610001,91.019997,90.160004,90.550003,1629300,79.880887
"479",89.709999,90.290001,89.709999,90.080002,2000800,79.466264
"480",89.830002,90.080002,89.230003,89.470001,1459400,78.928137
"481",89.279999,89.550003,87.830002,87.830002,2082600,77.481372
"482",87.779999,88.110001,86.980003,87.309998,2172100,77.022637
"483",86.989998,87.220001,86.25,87.129997,1669100,76.863845
"484",86.529999,86.910004,85.919998,85.949997,1756900,75.82288
"485",86.589996,86.910004,86,86.120003,1317200,75.972854
"486",86.18,86.330002,85.169998,85.209999,1919300,75.170072
"487",84.660004,85.400002,84.169998,85.199997,1186500,75.161249
"488",85.029999,85.370003,84.419998,84.589996,1403600,74.623122
"489",84.93,85.32,84.290001,84.330002,1319000,74.393761
"490",84.220001,84.300003,82.779999,82.830002,1398700,73.0705
"491",83.160004,83.779999,82.599998,82.779999,1563200,73.026389
"492",83.25,83.660004,82.519997,83.629997,1250100,73.776235
"493",83.599998,84.230003,83.089996,83.690002,1532600,73.82917
"494",83.370003,83.480003,82.190002,83.349998,1572500,73.529228
"495",83.580002,83.580002,82.510002,83.370003,5978900,73.546875
"496",83.25,83.620003,82.620003,82.709999,6308500,72.964637
"497",83.290001,83.690002,82.830002,83.660004,7994200,73.802706
"498",82.400002,83.25,81.519997,82.800003,1959200,73.927705
"499",82.739998,83.470001,82.620003,82.800003,1613900,73.927705
"500",81.639999,82.019997,81.010002,81.220001,1797300,72.517006
"501",81.230003,81.959999,80.440002,81.050003,1506700,72.365223
"502",80.809998,80.919998,80.139999,80.82,1416600,72.159865
"503",81.790001,82.440002,81.279999,82.379997,3648700,73.552704
"504",83.040001,83.650002,82.690002,83.150002,1777100,74.2402
"505",82.940002,83.410004,82.650002,83.290001,1117400,74.365198
"506",83.790001,83.790001,82.389999,82.459999,886400,73.624133
"507",83.080002,83.790001,82.75,83.370003,1475000,74.436627
"508",82.970001,83.440002,82.400002,82.669998,1132900,73.81163
"509",82.849998,83.599998,82.440002,83.330002,1358200,74.400912
"510",83.379997,83.889999,83.169998,83.449997,1708000,74.50805
"511",83.480003,84.839996,83.339996,84.760002,1500800,75.677683
"512",85.019997,85.610001,84.440002,85.300003,1498700,76.159821
"513",85.160004,85.269997,84.120003,84.540001,1156900,75.481256
"514",85.18,85.529999,84.269997,84.370003,1618200,75.329474
"515",84.730003,85.5,84.220001,85.349998,1567400,76.20446
"516",84.669998,85.25,84.169998,84.25,1532200,75.22233
"517",84.559998,84.68,83.150002,83.379997,1480900,74.445551
"518",83.43,85.18,83.43,84.910004,1245800,75.811612
"519",84.089996,84.75,83.459999,84.529999,1049700,75.472326
"520",86,87.089996,86,87.080002,2172800,77.749087
"521",87.32,87.650002,86.510002,87.160004,1088000,77.820517
"522",87.220001,87.510002,87.089996,87.510002,1076400,78.133012
"523",87.160004,87.540001,86.849998,87,1738700,77.677658
"524",86.43,87,86.110001,86.860001,893000,77.55266
"525",86.889999,87.550003,86.82,87.389999,1384000,78.025868
"526",87.669998,88.230003,86.709999,87.019997,963200,77.695512
"527",87.099998,87.300003,86.519997,86.839996,1402100,77.534799
"528",86.410004,86.610001,85.650002,86.019997,1610200,76.802665
"529",86.129997,87.330002,86.099998,87.25,1378300,77.90087
"530",87.010002,87.220001,86.160004,87.139999,1118300,77.802656
"531",87.139999,87.809998,86.720001,87.43,1300400,78.061582
"532",87.400002,88.669998,87.269997,88.599998,1154000,79.106211
"533",88.800003,88.800003,87.769997,88.510002,1234700,79.025858
"534",88.07,88.489998,87.379997,87.709999,1348300,78.311578
"535",86.900002,87.290001,86.57,86.910004,1541200,77.597305
"536",87.489998,89.160004,86.93,87.790001,2029800,78.383008
"537",88.120003,88.220001,86.559998,87.68,2346300,78.284794
"538",88.650002,88.870003,87.959999,88.550003,1356800,79.061573
"539",88.739998,90.510002,88.650002,90.199997,1495600,80.534765
"540",89.589996,89.849998,88.779999,89.080002,1482300,79.534781
"541",89.18,89.610001,88.970001,89.269997,2256200,79.704417
"542",89.860001,90,88.800003,88.959999,3683000,79.427637
"543",88.739998,88.830002,87.470001,88.449997,1395600,78.972283
"544",89.43,89.559998,88.470001,89.389999,1046300,79.811561
"545",89.610001,89.839996,88.940002,88.989998,837900,79.454421
"546",89.440002,90.5,89.120003,90.32,1330200,80.641909
"547",90.25,91,89.709999,90.889999,1084200,81.150831
"548",90.480003,90.629997,90,90.540001,1066900,80.838336
"549",90.349998,91.150002,90.199997,91.029999,1010900,81.275829
"550",90.709999,91.18,90.540001,91.120003,1079700,81.356189
"551",91.190002,91.68,90.900002,91.349998,1086300,81.56154
"552",90.989998,91.690002,90.720001,91.510002,763400,81.704398
"553",91.519997,92.239998,91.330002,92.050003,4808000,82.186536
"554",92.339996,92.5,91.779999,92.400002,1574200,82.499031
"555",92.120003,93.5,92.120003,93.32,1570200,83.320449
"556",93.709999,93.989998,93.110001,93.800003,1868700,83.749018
"557",93.470001,93.5,92.669998,93.029999,1614100,83.061522
"558",93,93,91.699997,92.199997,1423600,82.320458
"559",91.760002,92.68,91.699997,92.449997,1483800,82.54367
"560",92.639999,93,92.209999,92.279999,945600,82.391887
"561",91.860001,92.699997,91.379997,92.480003,1817900,82.570461
"562",92.550003,92.75,91.82,91.919998,969800,82.070462
"563",91.029999,91.32,90.519997,90.93,908300,82.079488
"564",91.370003,91.760002,90.769997,91.139999,1087400,82.269047
"565",91.190002,91.389999,90.010002,90.529999,959200,81.71842
"566",90.440002,91.580002,90.339996,91.529999,1401900,82.621086
"567",92,92.849998,91.599998,92.830002,1220600,83.794556
"568",92.809998,92.980003,92.029999,92.18,1161600,83.207821
"569",91.790001,92.480003,91.720001,92.029999,719400,83.07242
"570",92,92.5,91.830002,92.239998,969100,83.261979
"571",92.489998,92.940002,92.260002,92.419998,1086400,83.424459
"572",92.43,93.449997,91.949997,93.129997,1325200,84.065352
"573",93.139999,93.199997,92.019997,92.519997,1782200,83.514724
"574",92.290001,92.949997,92,92.209999,4665600,83.2349
"575",91.93,92.089996,91.059998,91.769997,1339200,82.837724
"576",91.720001,92.349998,91.559998,92.239998,1353300,83.261979
"577",91.730003,91.889999,91.120003,91.18,1574100,82.305154
"578",91.349998,91.739998,91.050003,91.290001,2995900,82.404448
"579",91.349998,91.489998,90.389999,91.040001,1503800,82.178782
"580",91.199997,91.889999,91.050003,91.5,1899400,82.594007
"581",91.489998,92.669998,91.489998,91.910004,1185600,82.964104
"582",92.18,92.5,91.43,92.459999,1424400,83.460567
"583",92.279999,93.699997,92.080002,93.379997,1780600,84.291018
"584",93.370003,93.980003,93.059998,93.440002,1707700,84.345183
"585",93.550003,93.699997,92.279999,93.160004,1382100,84.092438
"586",93.279999,93.650002,92.830002,93.089996,1326800,84.029244
"587",93.580002,94.589996,93.5,94.519997,1359300,85.320058
"588",94.800003,94.900002,94.129997,94.370003,1172800,85.184663
"589",94.199997,94.589996,94,94.010002,628600,84.859703
"590",94.07,94.82,93.709999,93.720001,806100,84.597929
"591",93.82,93.82,92.480003,92.709999,1000700,83.686233
"592",93.190002,93.440002,92.699997,92.720001,533400,83.695262
"593",93.059998,93.889999,92.5,92.959999,969200,83.9119
"594",92.75,92.940002,92.419998,92.5,1258100,83.496674
"595",92.860001,93.410004,92.709999,93.370003,1162800,84.281997
"596",93.629997,93.980003,93.239998,93.580002,1004600,84.471556
"597",93.580002,94.400002,93.190002,94.32,1165700,85.139527
"598",94.209999,94.300003,92.690002,92.889999,1518900,83.848714
"599",92.650002,93.110001,92,92.769997,762800,83.740391
"600",92.279999,92.440002,91.389999,91.949997,1222400,83.000205
"601",92.089996,94.959999,92.089996,93.919998,2011200,84.778459
"602",94.519997,94.730003,92.809998,93.550003,1111700,84.444477
"603",92.860001,93.68,92.260002,92.839996,1469000,83.803578
"604",94.449997,94.540001,93.029999,93.669998,1171500,84.552793
"605",93.769997,94.860001,93.660004,94.190002,1189100,85.022183
"606",94.5,94.800003,93.5,93.720001,2363400,84.597929
"607",93.489998,94.400002,92.849998,94.099998,1712100,84.94094
"608",94.150002,95.919998,93.879997,94.870003,1879700,85.635997
"609",92.489998,93.370003,89.379997,91.150002,3714000,82.278075
"610",89.269997,90.980003,89.269997,89.919998,1773500,81.167792
"611",89.5,90.760002,89.160004,89.980003,1782200,81.221957
"612",89.82,90.139999,89.089996,89.809998,1550800,81.068498
"613",89.07,91.07,89,90.18,2297200,81.402488
"614",90.470001,90.589996,87.879997,88.110001,1932600,79.533968
"615",88.019997,88.540001,87.080002,87.580002,1551800,79.055555
"616",87.830002,88.75,87.209999,88.459999,1651800,79.8499
"617",88.830002,90.5,88.650002,90.480003,2026200,81.67329
"618",90.489998,90.580002,89.32,90.18,1516000,81.402488
"619",90.5,90.790001,90.309998,90.510002,860300,81.700369
"620",90.739998,91.900002,90.669998,91.830002,652300,82.891889
"621",92.309998,93.360001,91.75,93.290001,2015200,84.209782
"622",93.120003,94,92.730003,93.099998,1824100,84.038273
"623",92.550003,93.699997,91.849998,93.699997,1621900,84.579871
"624",92.5,93.419998,92.089996,93.040001,2116000,85.027678
"625",93.339996,94.099998,93.040001,93.300003,1651400,85.26529
"626",93.25,93.43,91.540001,91.550003,1782300,83.665994
"627",91.360001,92.300003,91.25,91.480003,2098500,83.602023
"628",91.629997,92.080002,90.699997,91.529999,1860800,83.647713
"629",91.580002,91.940002,90.800003,91.480003,1678000,83.602023
"630",91.580002,92,91.150002,91.900002,1064200,83.985852
"631",91.75,92.699997,91.540001,92.410004,1183200,84.451934
"632",92.720001,93,91.910004,92,1380400,84.077239
"633",92.309998,92.75,91.690002,91.809998,1505100,83.903599
"634",91.510002,91.660004,89.809998,89.989998,2434700,82.240332
"635",90,90.059998,88.839996,88.959999,1697000,81.299034
"636",89.190002,90.779999,88.790001,90.419998,1670700,82.633302
"637",90.540001,93.010002,90.400002,92.93,5676100,84.92715
"638",92.970001,93.669998,92.190002,92.910004,1932400,84.908876
"639",92.5,92.970001,91.900002,92.5,2310500,84.53418
"640",91.190002,93.470001,91.169998,93.129997,3926200,85.109924
"641",93.150002,93.150002,92.519997,92.769997,656800,84.780926
"642",92.769997,93.18,92,92.029999,979700,84.104654
"643",92.089996,92.989998,91.720001,92.830002,1733800,84.835763
"644",92.279999,92.639999,91.089996,91.339996,1612200,83.474073
"645",90.800003,92.400002,89.720001,92.290001,1999200,84.342266
"646",93.790001,94.169998,92.580002,93.269997,2245600,85.237867
"647",93.519997,94.309998,93.07,93.550003,1828100,85.49376
"648",93.93,94,93.07,93.900002,1739300,85.813618
"649",93.43,94.360001,93.410004,94.220001,1335700,86.10606
"650",93.800003,93.800003,92.459999,92.959999,1340600,84.954566
"651",93.169998,94.040001,92.610001,93.989998,1289800,85.895864
"652",94.279999,94.349998,93.559998,94.110001,1634300,86.005533
"653",94.459999,94.769997,93.629997,93.709999,1174300,85.639978
"654",93.089996,93.940002,93.089996,93.910004,850100,85.822759
"655",93.489998,94.339996,93.349998,94.019997,1239200,85.923279
"656",93.769997,93.809998,93.040001,93.550003,1150600,85.49376
"657",93.959999,95,93.709999,94.75,1343700,86.590417
"658",94.75,94.910004,93.879997,93.970001,2414700,85.877589
"659",94,95.610001,93.790001,95.330002,1613600,87.120471
"660",94.720001,96.07,94.019997,96.07,2417000,87.796742
"661",96.519997,96.519997,92.900002,93.25,4129600,85.219593
"662",93.239998,93.260002,92.279999,92.389999,3366100,84.433653
"663",92.489998,92.489998,89.019997,89.32,4172000,81.628032
"664",89.449997,90.519997,89.300003,89.849998,3028500,82.112389
"665",89.879997,89.980003,88.029999,88.209999,6843500,80.613621
"666",88.059998,88.379997,86.720001,86.870003,5312000,79.389021
"667",87.519997,87.790001,86.370003,87.220001,3427400,79.708879
"668",86.540001,87.110001,86.370003,86.699997,2837700,79.233656
"669",87.489998,87.529999,86.589996,87.010002,2888300,79.516964
"670",86.699997,87.599998,86.610001,87.599998,2524000,80.056152
"671",87.400002,88.050003,86.849998,87.440002,1963100,79.909934
"672",87.43,88.230003,87.43,88.010002,1936900,80.430847
"673",87.989998,88.010002,87.209999,87.529999,1781700,79.992181
"674",87.779999,87.989998,87.010002,87.260002,1746900,79.745435
"675",87.309998,87.489998,86.489998,87.059998,1899900,79.562654
"676",86.480003,87.360001,85.879997,87.080002,2400200,79.580936
"677",87.080002,87.870003,87.050003,87.870003,2562400,80.302904
"678",87.949997,88.230003,87.410004,88.230003,2442200,80.631903
"679",87.93,88.480003,87.720001,87.730003,2883900,80.174961
"680",87.650002,87.800003,87.099998,87.559998,1955700,80.019596
"681",87.900002,88.669998,87.650002,88.120003,6849200,80.531375
"682",88.43,89.080002,87.709999,87.879997,10852400,80.312038
"683",88.080002,88.339996,87.040001,87.300003,12053400,79.781991
"684",85.910004,88.580002,85.910004,88.330002,2665700,81.800852
"685",88.589996,88.790001,87.940002,88,2281700,81.495244
"686",87.75,88.370003,87.089996,88.169998,1866200,81.652676
"687",87.839996,87.889999,86.510002,87.099998,1765900,80.661768
"688",87.099998,88.089996,86.900002,87.809998,1492500,81.319286
"689",88.099998,88.419998,87.709999,88.360001,1684400,81.828634
"690",88.540001,89.279999,88.419998,88.790001,1416200,82.226849
"691",89.160004,90.199997,88.980003,89.989998,1771100,83.338145
"692",89.790001,90.580002,89.699997,90.540001,2104000,83.847493
"693",90.230003,90.440002,89.949997,90.370003,2116100,83.690061
"694",90.639999,92.489998,90.300003,92.300003,2079100,85.4774
"695",92.290001,92.540001,92.010002,92.540001,1879400,85.699658
"696",92.089996,92.800003,92.019997,92.739998,2516400,85.884872
"697",91.809998,93.139999,91.699997,92.360001,1491200,85.532963
"698",92.730003,93.57,92.459999,92.870003,1465500,86.005267
"699",93.230003,93.5,92.230003,92.239998,1849800,85.421831
"700",92,92.449997,91.650002,91.68,1571500,84.903227
"701",92.169998,92.839996,91.800003,92.260002,1560400,85.440356
"702",92.610001,93,91.910004,92.309998,1324400,85.486656
"703",92.75,93.75,92.629997,93.699997,1974100,86.77391
"704",93.239998,94.669998,93.040001,94.470001,1904300,87.486997
"705",94.389999,96.589996,94.389999,96.519997,3824000,89.385462
"706",96.139999,96.449997,94.779999,95,2139300,87.97782
"707",95.5,95.639999,94.690002,95.010002,1676500,87.987083
"708",95.279999,96.459999,95.040001,95.089996,2627100,88.061164
"709",95.489998,96.129997,95.260002,95.400002,1465100,88.348254
"710",94.830002,95.209999,94,94.529999,2581700,87.54256
"711",94.580002,95.099998,94.040001,95.089996,1197700,88.061164
"712",95.32,95.510002,94.309998,95.410004,1432700,88.357517
"713",95.860001,96.370003,95.690002,95.980003,1372100,88.885384
"714",96.339996,97.57,96.269997,97.300003,1868000,90.107812
"715",96.900002,97.25,96.25,97.18,1235000,89.996679
"716",96.559998,97.150002,95.239998,95.440002,1636300,88.385298
"717",96.07,96.339996,95.620003,96.260002,1516900,89.144685
"718",95.889999,96.07,94.699997,95.559998,1883900,88.496424
"719",95.849998,95.949997,94.540001,95.019997,1287800,87.996338
"720",95.5,96.5,95.360001,96.279999,1487500,89.163204
"721",96.599998,96.669998,95.669998,95.849998,1378500,88.764988
"722",98.25,99.489998,95.860001,97.059998,2489300,89.885547
"723",97.629997,98.279999,97.550003,97.690002,1913400,90.468983
"724",96.040001,98.650002,96,98.269997,2109700,91.006106
"725",98.269997,99.400002,98.139999,98.970001,1634800,91.654368
"726",98.989998,99.209999,98.57,99.059998,1232000,91.737712
"727",98.599998,99.199997,98.339996,99.089996,1813500,91.765493
"728",98.900002,100.239998,98.769997,99.349998,1957100,92.006276
"729",99.529999,101.120003,99.160004,100.669998,1805400,93.228705
"730",101,102.150002,100.839996,102.010002,2356600,94.469659
"731",101.720001,102.889999,101.57,102.190002,2300200,94.636354
"732",102.25,102.889999,102.029999,102.879997,1497800,95.275346
"733",102.559998,102.610001,101.690002,101.800003,1972700,94.275182
"734",102,102.279999,101.059998,101.349998,2024000,93.858441
"735",101.230003,101.949997,101.230003,101.940002,1307500,94.404833
"736",101.879997,102.25,101.5,101.889999,1327000,94.358526
"737",102,102.889999,101.800003,102.870003,1115100,95.26609
"738",101.800003,104.089996,101.32,104.050003,2214200,96.358868
"739",103.919998,104.650002,103.779999,104,1574300,96.312561
"740",104.529999,106.410004,104.529999,106.410004,2610700,98.544422
"741",105.93,107,105.830002,106.559998,1501100,98.683329
"742",106.779999,107.099998,106.099998,106.989998,1452000,99.081545
"743",106.82,107.93,106.260002,106.489998,2119500,98.618504
"744",105.68,106.790001,105.459999,106.300003,4760300,98.442553
"745",106.080002,107.099998,105.529999,107.059998,4807100,99.14637
"746",107.760002,108.800003,107.550003,107.75,5380200,99.785369
"747",107.150002,107.709999,106.580002,107.309998,1546300,99.377891
"748",107.629997,108.550003,107.019997,107.029999,2068600,100.192307
"749",106.669998,107.790001,105.830002,105.830002,1975800,99.068973
"750",106,106,104.650002,105.440002,2035200,98.703889
"751",105.239998,105.82,104.660004,105.07,1554900,98.357524
"752",104.860001,104.93,103.440002,103.589996,1333500,96.972072
"753",103.800003,104.510002,103.040001,104.370003,1652600,97.702247
"754",104.559998,107.459999,104.419998,107.360001,1826600,100.501227
"755",107.440002,107.639999,106.419998,106.669998,1108500,99.855306
"756",105.959999,106.660004,105.220001,105.959999,1139100,99.190665
"757",106.910004,107.400002,106.300003,107.050003,1597200,100.211033
"758",107.040001,108.290001,106.620003,107.970001,1831000,101.072257
"759",107.75,108.459999,107.209999,107.699997,1053100,100.819502
"760",108.25,109.25,107.739998,108.269997,1144300,101.353087
"761",108.580002,109.260002,108.32,108.849998,1656600,101.896035
"762",108.760002,109.089996,106.900002,106.93,1566000,100.098697
"763",106.260002,106.93,105,105.040001,2591400,98.329442
"764",105.5,106.129997,105,105.059998,2836100,98.348161
"765",104.709999,104.919998,103.510002,103.830002,1419200,97.196744
"766",104.5,104.610001,103.540001,103.669998,1467900,97.046963
"767",104.5,105.910004,104.360001,105.769997,1666600,99.012801
"768",106.150002,107.629997,106.010002,107.360001,2536000,100.501227
"769",107.110001,108.860001,107.110001,108.459999,2717300,101.530951
"770",108.459999,108.849998,107.889999,108.059998,1509100,101.156504
"771",107.959999,107.959999,105.940002,106.400002,1587000,99.602558
"772",106.290001,107.379997,105.540001,107.199997,651600,100.351445
"773",107.580002,108.669998,107.370003,108.660004,731800,101.718178
"774",109.050003,109.389999,108.720001,109.169998,1102500,102.195591
"775",109.730003,110.309998,109.150002,109.57,1150900,102.570038
"776",109.620003,111.68,109.480003,111.519997,1397000,104.395458
"777",112.379997,113.160004,112.019997,113.099998,1118300,105.87452
"778",113.120003,113.57,111.779999,112.529999,1459400,105.340936
"779",112.75,114.370003,112.459999,114.370003,1446000,107.06339
"780",114.330002,114.510002,112.57,112.599998,1274500,105.406463
"781",112.989998,114.080002,112.900002,114.080002,1130600,106.791916
"782",114.18,115.389999,114.07,115.389999,1058200,108.018223
"783",114.980003,115.629997,114.690002,115.550003,1713900,108.168005
"784",115.800003,115.900002,115.18,115.650002,1129200,108.261615
"785",118.199997,119.610001,117.010002,117.919998,2643500,110.386591
"786",118.57,120.379997,118.230003,119.120003,2220700,111.509932
"787",117.599998,119.519997,117.300003,119.5,2833300,111.865653
"788",119,120.050003,118.809998,120,1675800,112.33371
"789",118.82,120.389999,118.809998,119.989998,1726900,112.324347
"790",120.519997,120.919998,119.480003,120.089996,1584600,112.417957
"791",120.440002,121.57,119.32,120.120003,1852200,112.446046
"792",120.760002,122.239998,120.75,122.169998,1238500,114.365076
"793",123.120003,124.080002,121.940002,123.769997,1842300,115.862858
"794",123.550003,124.629997,123.230003,124.150002,1166200,116.218586
"795",124.040001,124.529999,123.870003,124.260002,1597700,116.321559
"796",124,124.699997,123.699997,124.540001,1372100,116.58367
"797",125,125,123.809998,124.639999,1358700,116.67728
"798",124.510002,124.699997,123.599998,124.019997,1307800,116.096886
"799",123.839996,124.18,122.980003,123,1376200,115.142053
"800",123.269997,124.300003,123,124.059998,1481600,116.134332
"801",124,124.279999,123.349998,123.620003,1045300,115.722446
"802",122.75,123.360001,121.830002,122.129997,1191700,114.327631
"803",121.830002,122.779999,121.699997,122.199997,1400300,114.393159
"804",121.919998,122.580002,121.25,121.910004,1191700,114.121692
"805",121.919998,123.970001,121.919998,122.410004,1545400,114.589749
"806",122.370003,123.93,121.870003,122.93,1455900,115.076525
"807",123.32,124.57,123.050003,123.709999,4718000,115.806693
"808",123.720001,126.300003,123.589996,126,4927100,117.950396
"809",126,126.730003,125.099998,125.190002,1311100,117.192145
"810",124.449997,125.82,122.800003,123.139999,1315200,115.273108
"811",123.260002,124,123.220001,123.300003,1207700,115.42289
"812",122.43,123.050003,122.029999,122.339996,1333600,115.602421
"813",122.580002,122.669998,121.720001,122.419998,1847000,115.678017
"814",123.349998,124.360001,123.099998,123.629997,1525400,116.821379
"815",123.349998,124.860001,123.25,124.269997,1360300,117.426132
"816",123.580002,124.360001,123.07,124.139999,1337200,117.303294
"817",124.540001,124.879997,122.540001,123.730003,1662600,116.915877
"818",123.970001,124.870003,123.82,124.07,1220200,117.237149
"819",124.690002,125.800003,124.339996,125.07,1352500,118.182076
"820",124.910004,126.57,124.910004,126.57,1143300,119.599468
"821",126.309998,127.389999,126.199997,126.540001,1886100,119.571121
"822",126.970001,127.32,126.019997,127.25,973200,120.242019
"823",128.210007,129.169998,127.900002,128.460007,1418000,121.385387
"824",128.470001,129.759995,128.210007,129.639999,1169300,122.500395
"825",129.649994,130.889999,128.449997,130.839996,1386500,123.634305
"826",131,131.600006,130.199997,130.389999,1403500,123.20909
"827",130.440002,130.630005,128,128,2284900,120.950714
"828",128.119995,128.860001,127,127.620003,1138700,120.591644
"829",127.879997,129.220001,127.879997,128.139999,1309100,121.083003
"830",127.690002,128.449997,127.290001,127.860001,1062300,120.818425
"831",128.149994,129.949997,128.009995,129.850006,1525700,122.698836
"832",129.589996,129.850006,128.070007,129.240005,1308900,122.122429
"833",128.080002,128.580002,127.25,127.550003,1588500,120.5255
"834",127.769997,128.300003,127.440002,127.5,1377500,120.47825
"835",127.110001,127.150002,124.099998,125.080002,3204200,118.191528
"836",124.910004,124.919998,122.099998,122.830002,2668500,116.065441
"837",123.150002,123.410004,121.519997,122.5,2490300,115.753613
"838",122.169998,124.959999,121.830002,123.559998,1950700,116.755234
"839",123.629997,123.949997,122.389999,122.459999,1080200,115.715815
"840",122.620003,123.139999,121.75,122.029999,1531000,115.309496
"841",122.709999,126.699997,122.709999,126.68,1323200,119.70341
"842",126.209999,126.580002,125.75,126.169998,1260000,119.221495
"843",125.839996,127.629997,125.330002,127.5,790600,120.47825
"844",127.470001,127.629997,125.720001,125.900002,1109500,118.966368
"845",126.660004,127.989998,126.029999,127.860001,1494000,120.818425
"846",127.57,129.449997,127.089996,129.360001,857700,122.235816
"847",129.610001,129.610001,128.649994,128.899994,1447500,121.801143
"848",128.899994,129.059998,125.089996,125.300003,3450600,118.399413
"849",129.589996,130.179993,127.290001,130.050003,2784200,122.887818
"850",130,132.029999,130,131.979996,1672200,124.711521
"851",132.020004,132.990005,131.389999,132.619995,1125400,125.316274
"852",132.410004,134.190002,131.899994,134,1578100,126.620279
"853",133.759995,134.380005,132.949997,133.229996,1316400,125.892681
"854",133.399994,133.889999,132.869995,133.660004,1231100,126.299007
"855",134.119995,134.960007,133.320007,133.720001,1196100,126.3557
"856",134.009995,134.779999,133.160004,133.339996,1516500,125.996623
"857",133.539993,136.839996,133.429993,134.550003,2135000,127.139992
"858",135,136,134.910004,135.740005,833400,128.264458
"859",135.330002,136.360001,135.050003,135.470001,885700,128.009323
"860",135.529999,136.929993,135.529999,136.869995,921900,129.332216
"861",136.889999,138.149994,136.089996,136.199997,1285400,128.699116
"862",136.169998,138.149994,136.009995,138.110001,1281400,130.503931
"863",137.919998,137.919998,136.300003,137.149994,1029900,129.596795
"864",137.149994,137.240005,136.399994,137.229996,1485100,129.67239
"865",136.539993,137.380005,135.539993,137.259995,1667500,129.700737
"866",137.740005,138.399994,137,138.289993,886200,130.674011
"867",137.929993,138.039993,136.389999,137.449997,2043000,129.880276
"868",137.619995,138.850006,137.619995,137.850006,897700,130.258255
"869",138.110001,139.350006,137.720001,138.970001,1047000,131.316569
"870",138.839996,138.839996,136.990005,137.190002,858600,129.6346
"871",137.630005,139.009995,137.259995,138.669998,3642300,131.033088
"872",139.070007,140.940002,138.770004,140.880005,4836800,133.121384
"873",141.160004,142.130005,140.800003,141.759995,6402400,133.952911
"874",141.5,143.419998,141.309998,143.059998,2432600,135.181319
"875",142.089996,144.429993,142.089996,143.940002,1896400,137.289214
"876",143.869995,144.270004,141.240005,141.669998,1553300,135.124096
"877",141.850006,142.5,139.429993,139.699997,1676600,133.245119
"878",139.309998,139.699997,137.699997,138.770004,1987300,132.358097
"879",138.570007,138.679993,135.389999,136.229996,2163400,129.93545
"880",136.259995,137.559998,136.009995,136.660004,1190800,130.34559
"881",137.899994,138.5,137.220001,138.190002,1416600,131.804894
"882",138.5,139.289993,138.289993,138.929993,1389100,132.510693
"883",138.710007,139.860001,138.399994,139.309998,1197900,132.87314
"884",139.5,139.5,137.240005,137.460007,1163200,131.108628
"885",137.220001,138.679993,137.220001,137.979996,1193900,131.604591
"886",138.639999,139.199997,138.199997,139.029999,1017100,132.606078
"887",139.130005,140.410004,139.029999,140.050003,1270700,133.578953
"888",140.460007,140.990005,139.860001,140.850006,1161700,134.341992
"889",140.929993,143.990005,140,143.729996,2282800,137.088911
"890",143.75,143.75,141.869995,142.990005,1530400,136.383112
"891",143.389999,144.929993,142.899994,144.210007,1953600,137.546743
"892",144.949997,146,144.740005,145.059998,1806100,138.357459
"893",145.169998,146.279999,145,146.139999,726700,139.387559
