"","FOSL.Open","FOSL.High","FOSL.Low","FOSL.Close","FOSL.Volume","FOSL.Adjusted"
"445",130.550003,131.440002,127.25,128.399994,770400,128.399994
"446",128.910004,129.380005,126.290001,127.650002,642100,127.650002
"447",127.220001,127.650002,124.769997,125.620003,1447100,125.620003
"448",125.5,131.279999,124.349998,130.089996,881000,130.089996
"449",129.419998,131.490005,129.039993,130.619995,545300,130.619995
"450",132.139999,134.990005,131.539993,132.179993,833800,132.179993
"451",130.699997,133.460007,130.110001,133.119995,673600,133.119995
"452",132.699997,133.600006,130.009995,133.169998,672600,133.169998
"453",134.289993,135.789993,132.509995,135.539993,797400,135.539993
"454",134.729996,135.410004,133.949997,133.979996,585800,133.979996
"455",134.169998,134.190002,130.369995,132.649994,493200,132.649994
"456",135.039993,135.979996,130.970001,133.669998,1166300,133.669998
"457",134.009995,134.860001,131.330002,131.979996,641100,131.979996
"458",132.860001,134.699997,130.619995,133.800003,831200,133.800003
"459",133.240005,135.600006,131.990005,134.389999,13936700,134.389999
"460",134.070007,135.320007,131.919998,133.729996,1359500,133.729996
"461",133.130005,139.199997,132.979996,138.070007,1162100,138.070007
"462",135.770004,138.860001,135,138.300003,825600,138.300003
"463",137.520004,137.899994,133.729996,134.160004,1225600,134.160004
"464",135.389999,136.830002,132.339996,133.020004,1305800,133.020004
"465",133.800003,134.949997,132.5,133,692200,133
"466",133.300003,133.380005,129.539993,130.449997,863400,130.449997
"467",131.800003,132.059998,126,127.449997,964800,127.449997
"468",128.149994,130.699997,128.149994,130,475400,130
"469",129.820007,133.75,128.660004,132.649994,876100,132.649994
"470",132.039993,132.929993,128.880005,129.919998,852400,129.919998
"471",130.910004,131.759995,128.380005,128.440002,820200,128.440002
"472",126.919998,126.919998,123.660004,125.550003,913200,125.550003
"473",126.029999,126.970001,124.43,126.080002,1095100,126.080002
"474",127.379997,129.479996,126.970001,129.050003,496800,129.050003
"475",128.740005,132.5,128.630005,132.169998,523700,132.169998
"476",132.149994,133.699997,131.070007,132,598600,132
"477",131.839996,132.610001,130,130.669998,441500,130.669998
"478",130.550003,135.880005,130.479996,133.75,528000,133.75
"479",132.880005,137.630005,132.490005,136.970001,592300,136.970001
"480",136.970001,138.410004,134.759995,135,632300,135
"481",133.979996,134.080002,127.849998,129.190002,942800,129.190002
"482",129.130005,129.130005,125.199997,125.769997,1578000,125.769997
"483",92.099998,93.599998,75.559998,78.519997,20720100,78.519997
"484",78.800003,81.199997,77.82,78.779999,4306900,78.779999
"485",80.010002,81.360001,78.339996,78.699997,2419600,78.699997
"486",78.879997,79.379997,77.75,78.550003,1420500,78.550003
"487",77.410004,78.75,76.57,77.239998,1222400,77.239998
"488",77,77.32,71.199997,71.889999,2844500,71.889999
"489",74.599998,74.769997,71.199997,71.910004,3160800,71.910004
"490",72.339996,72.339996,70.800003,70.839996,1790000,70.839996
"491",71.129997,72.93,69.879997,70.279999,1274500,70.279999
"492",70.239998,71.699997,69.57,71.089996,2052400,71.089996
"493",71.360001,73.93,71.019997,72.169998,1618200,72.169998
"494",71.75,72.870003,70.050003,71.629997,1417900,71.629997
"495",72.139999,73.139999,70.529999,71.059998,1002900,71.059998
"496",71.139999,72,70.120003,71.540001,764500,71.540001
"497",72.269997,73.190002,71,73.089996,1043500,73.089996
"498",72.589996,73.730003,71.589996,73.239998,1317800,73.239998
"499",73.18,73.519997,71.849998,73.160004,1554300,73.160004
"500",71.620003,72.279999,69.010002,69.589996,1204900,69.589996
"501",69.910004,70.330002,67.690002,69.480003,1064200,69.480003
"502",69.080002,71.18,69.010002,70.989998,858000,70.989998
"503",71.790001,74.190002,71.790001,73.550003,1107100,73.550003
"504",74.330002,75.199997,73.559998,74.349998,1278100,74.349998
"505",73.800003,76.330002,72.699997,76.150002,1064700,76.150002
"506",76.959999,76.989998,72.209999,72.709999,1172900,72.709999
"507",73.800003,74.279999,69.93,72.669998,1293900,72.669998
"508",72.580002,72.580002,70.209999,70.599998,1310000,70.599998
"509",71,72.730003,70.139999,71.690002,1087200,71.690002
"510",72.32,75.529999,72.059998,75.489998,1301800,75.489998
"511",74.980003,75.300003,72.529999,72.93,1240200,72.93
"512",73.209999,75.709999,73.209999,74.989998,1152100,74.989998
"513",75.190002,76.660004,74.190002,76.589996,1034100,76.589996
"514",76.650002,77.370003,75.5,75.75,2510100,75.75
"515",75.760002,77.599998,75.690002,77.379997,1130100,77.379997
"516",76.449997,76.639999,73,74,963000,74
"517",74.379997,76.18,74.25,74.660004,1243300,74.660004
"518",74.330002,74.459999,71.019997,71.470001,1384100,71.470001
"519",71.120003,72.730003,69.5,71.150002,1083700,71.150002
"520",72.419998,76.57,71.900002,76.540001,1282100,76.540001
"521",76.610001,77.5,74.650002,74.879997,1667200,74.879997
"522",74.650002,74.879997,70.919998,72,1556600,72
"523",71.669998,72.099998,69.309998,70.730003,1876600,70.730003
"524",70.360001,70.5,67.889999,68.510002,1184200,68.510002
"525",68.720001,68.75,66.699997,67.720001,1365200,67.720001
"526",68.239998,69.199997,65.480003,66.080002,1250500,66.080002
"527",65.989998,66.07,64.339996,65.129997,1299100,65.129997
"528",64.540001,66.900002,62.77,66.32,1603900,66.32
"529",66.010002,68.5,65.699997,67.980003,1137400,67.980003
"530",67.099998,68.330002,66.07,66.330002,1048100,66.330002
"531",66.860001,67.720001,65.709999,66.660004,858400,66.660004
"532",66.360001,68.889999,65.699997,68.099998,741400,68.099998
"533",68.410004,72.980003,67.949997,72.150002,1412400,72.150002
"534",71.32,71.730003,68.220001,68.510002,1226100,68.510002
"535",66.730003,68.519997,64,68.330002,1275800,68.330002
"536",66.220001,69.160004,65.839996,67.169998,1730900,67.169998
"537",67.190002,68.169998,66.660004,67.230003,900700,67.230003
"538",68.860001,71.589996,68.860001,70.910004,1279200,70.910004
"539",71.860001,77.209999,71.769997,76.779999,1699700,76.779999
"540",76.050003,76.839996,73.709999,74.870003,784400,74.870003
"541",72.199997,74.129997,71.5,71.690002,1042400,71.690002
"542",72.040001,72.389999,68.699997,69.07,1271600,69.07
"543",68.129997,69,66.379997,66.519997,1494900,66.519997
"544",68.120003,69.5,67.75,68.43,1521200,68.43
"545",68.610001,70.379997,67.309998,69.790001,1827200,69.790001
"546",84.25,93.449997,82.610001,91.769997,7017200,91.769997
"547",89.199997,89.519997,86.089996,87.410004,2673600,87.410004
"548",87.459999,88.019997,85.300003,86.550003,1236900,86.550003
"549",86.660004,87.050003,85.449997,86.470001,737400,86.470001
"550",86.370003,86.620003,84.440002,85.540001,749400,85.540001
"551",86.809998,88,84.019997,84.559998,1262100,84.559998
"552",84.940002,87.470001,84.57,87.120003,1597100,87.120003
"553",87.410004,89.169998,86.940002,87.790001,1260300,87.790001
"554",88.410004,90.5,87.839996,89.800003,1594900,89.800003
"555",89.589996,89.709999,87.349998,88.389999,1167400,88.389999
"556",87.029999,88.730003,86.980003,87.82,1454900,87.82
"557",87.879997,89.209999,87.470001,88.010002,1161500,88.010002
"558",87.839996,88.129997,86.669998,86.779999,1037700,86.779999
"559",86.970001,88.080002,86.150002,87.839996,991800,87.839996
"560",88.550003,88.68,87.5,87.720001,676600,87.720001
"561",88.349998,90.059998,87.089996,87.239998,1805100,87.239998
"562",87.449997,88,86.860001,87.669998,766700,87.669998
"563",86.82,87.190002,85.139999,85.529999,485600,85.529999
"564",86.559998,87,84.870003,84.949997,668500,84.949997
"565",84.839996,85.339996,83.330002,84.050003,610700,84.050003
"566",83.940002,84.190002,82.809998,83.199997,501500,83.199997
"567",83.580002,86.379997,83.580002,85.43,866300,85.43
"568",85.339996,87.690002,85.290001,86.650002,722300,86.650002
"569",85.839996,86.870003,85.629997,85.870003,1158000,85.870003
"570",83.559998,85.220001,83.400002,84.949997,672600,84.949997
"571",85.410004,86.68,83.519997,84.059998,1011200,84.059998
"572",83.830002,84.529999,82.879997,84,1355500,84
"573",84.25,93.690002,84.25,93.599998,2440600,93.599998
"574",92.860001,92.940002,91.169998,91.800003,1162000,91.800003
"575",91.360001,91.660004,89.010002,90.199997,735400,90.199997
"576",90.199997,92.300003,89.629997,91.730003,692400,91.730003
"577",90.43,90.709999,87.629997,88.800003,875700,88.800003
"578",89.68,92.25,89.5,89.709999,1663100,89.709999
"579",88.669998,89.169998,87.080002,87.910004,638600,87.910004
"580",88.110001,88.440002,84.669998,84.889999,801900,84.889999
"581",85.290001,85.730003,82.910004,84.129997,616100,84.129997
"582",84.059998,87.660004,82.800003,86.32,713700,86.32
"583",85.559998,85.870003,83.860001,84.699997,693000,84.699997
"584",85,87.540001,84.290001,86.029999,1170000,86.029999
"585",86.379997,87.959999,85.519997,86.57,594400,86.57
"586",86.970001,87.470001,84.449997,85.239998,615900,85.239998
"587",85.489998,88.209999,85.489998,87.980003,683400,87.980003
"588",88.370003,89.559998,87.25,87.580002,475600,87.580002
"589",87.150002,88.580002,86.400002,86.660004,331600,86.660004
"590",86.279999,87.449997,82.919998,83.059998,944000,83.059998
"591",83.440002,84.580002,81.900002,82.410004,696400,82.410004
"592",83.68,84.959999,83.269997,83.32,533200,83.32
"593",83.169998,84.43,82.050003,82.730003,340900,82.730003
"594",83.269997,85.32,82.339996,85.089996,512100,85.089996
"595",87.599998,92.760002,87.459999,91.309998,2120200,91.309998
"596",91,91.739998,89.199997,89.540001,625700,89.540001
"597",89.139999,90,87.5,88.75,661600,88.75
"598",88.57,90.580002,88.029999,89.349998,842000,89.349998
"599",89.330002,90.989998,88.529999,89.379997,612900,89.379997
"600",88.279999,90.220001,86.589996,89.989998,745600,89.989998
"601",90.300003,90.940002,87.400002,87.650002,642600,87.650002
"602",88.32,89.43,86.790001,87.989998,617800,87.989998
"603",88.010002,88.529999,86.110001,87.239998,512900,87.239998
"604",87.599998,89.489998,86.580002,87.099998,584800,87.099998
"605",87.940002,94.239998,87.809998,93.879997,1356500,93.879997
"606",96.209999,96.400002,92.610001,93.099998,1297600,93.099998
"607",93.25,95.980003,93.010002,94.099998,1406700,94.099998
"608",86.360001,86.459999,81.879997,84.239998,4841500,84.239998
"609",84,84.769997,82.57,83.93,1443600,83.93
"610",84.029999,84.519997,81.07,81.480003,1047300,81.480003
"611",81.050003,82.699997,80.040001,80.720001,849200,80.720001
"612",81.279999,82.43,79.580002,79.660004,653000,79.660004
"613",79.43,82.449997,78.75,80.510002,713400,80.510002
"614",81.18,82.099998,79.470001,79.970001,960300,79.970001
"615",80.120003,82.139999,78.800003,81.989998,1149200,81.989998
"616",81.82,82.459999,80.360001,82,1137600,82
"617",83.150002,84.830002,82.989998,84.040001,539700,84.040001
"618",83.669998,84.75,81.800003,82.910004,639100,82.910004
"619",83.089996,84.269997,82.559998,83.550003,348000,83.550003
"620",84.32,86.660004,84,86.199997,499800,86.199997
"621",86.080002,86.410004,84.190002,85.510002,505700,85.510002
"622",85.360001,86.400002,84.75,84.830002,458600,84.830002
"623",85.169998,87.120003,84.18,86.940002,604000,86.940002
"624",86.800003,87.360001,85.610001,87.050003,584700,87.050003
"625",86.730003,87.75,86.150002,86.440002,586900,86.440002
"626",86.980003,87.550003,84.790001,85.18,545700,85.18
"627",85.389999,86.309998,83.709999,86.169998,732200,86.169998
"628",89.209999,89.5,86.529999,86.720001,1255700,86.720001
"629",87.029999,89.489998,86.120003,89.309998,840300,89.309998
"630",90,90.230003,87.720001,89.339996,507600,89.339996
"631",89.32,89.970001,88.129997,88.510002,531800,88.510002
"632",89.099998,91.510002,88.639999,91.290001,592300,91.290001
"633",90.809998,92.230003,90.389999,90.449997,649900,90.449997
"634",90.220001,91.330002,88.720001,89.010002,424500,89.010002
"635",88.989998,91.300003,88.989998,90.669998,436800,90.669998
"636",90.769997,91.709999,89.160004,91.089996,514200,91.089996
"637",91.260002,94.779999,91.18,94.230003,787800,94.230003
"638",94.139999,95.529999,93.300003,94.099998,544700,94.099998
"639",94.099998,94.099998,91.110001,93.980003,861200,93.980003
"640",92,93.370003,88.650002,92.809998,1007500,92.809998
"641",92.57,93,91.830002,92.410004,260900,92.410004
"642",93.080002,93.190002,89.07,89.330002,552000,89.330002
"643",89.300003,91.099998,88.5,90.75,626100,90.75
"644",90.099998,90.620003,89.300003,89.309998,437100,89.309998
"645",89.139999,93.209999,88.650002,93.099998,485900,93.099998
"646",95.660004,95.699997,92,94.040001,801900,94.040001
"647",94.610001,97.620003,94.32,95.040001,1070600,95.040001
"648",95.339996,97.300003,95.099998,97.120003,649700,97.120003
"649",97.110001,97.540001,94.419998,95.849998,660000,95.849998
"650",96.349998,99.080002,96,98.379997,896500,98.379997
"651",98.349998,99.510002,97.989998,99.419998,641600,99.419998
"652",98.379997,101.040001,98.019997,100.989998,869600,100.989998
"653",100.43,101.870003,99.440002,100.790001,529800,100.790001
"654",100.550003,101.769997,99.800003,101.470001,408500,101.470001
"655",100.660004,103.849998,99.419998,103.620003,669400,103.620003
"656",103.449997,105.57,102.129997,104.839996,859500,104.839996
"657",105.43,106.440002,103.419998,104.970001,735100,104.970001
"658",104.699997,105.110001,103.389999,105,650700,105
"659",106.080002,106.489998,103.940002,105.949997,627900,105.949997
"660",103.889999,104.769997,101.610001,103.489998,889700,103.489998
"661",103.739998,106.989998,103.730003,106.370003,675000,106.370003
"662",107,107.489998,105.629997,107.459999,640200,107.459999
"663",107.589996,107.849998,104.690002,106.18,462200,106.18
"664",106.300003,107.010002,104.75,106.690002,354900,106.690002
"665",103.75,104.699997,103.360001,104.110001,1098900,104.110001
"666",104.160004,106.410004,104.160004,105.580002,488700,105.580002
"667",106.68,106.949997,103.800003,103.980003,798000,103.980003
"668",103.5,105.559998,101.739998,101.870003,1077200,101.870003
"669",102.099998,104.18,95.440002,103.360001,2323600,103.360001
"670",102.949997,105.059998,102.010002,104.629997,536400,104.629997
"671",104.769997,105.989998,102.900002,105.779999,718600,105.779999
"672",105.989998,106.440002,103.360001,103.900002,1125000,103.900002
"673",103.129997,107.639999,102.489998,107.459999,1657500,107.459999
"674",111.519997,115.190002,110.260002,110.650002,3752500,110.650002
"675",107.519997,109.150002,103.75,105.209999,2445000,105.209999
"676",104.529999,105.18,103.110001,104.400002,1234900,104.400002
"677",103.959999,106.82,103.699997,104.860001,1212400,104.860001
"678",105.25,106.32,103.349998,104.949997,533300,104.949997
"679",105.160004,105.699997,102.529999,102.760002,573100,102.760002
"680",102.589996,102.75,99.419998,100.379997,731100,100.379997
"681",101.010002,101.620003,100.07,101.139999,502500,101.139999
"682",101.900002,103.260002,98.589996,98.650002,514800,98.650002
"683",99.209999,100.690002,98.099998,100.309998,757900,100.309998
"684",100.290001,103,100.050003,101.989998,553900,101.989998
"685",101.830002,103.589996,101.730003,102.769997,565500,102.769997
"686",102.309998,104.739998,101.720001,103.419998,810600,103.419998
"687",103.309998,104.209999,102.519997,103.470001,509900,103.470001
"688",104.389999,105.769997,103.510002,105.400002,603500,105.400002
"689",105.879997,106.620003,103.57,104.169998,656600,104.169998
"690",104.529999,105.989998,103.489998,103.610001,842000,103.610001
"691",104.25,104.790001,102.059998,103.419998,606000,103.419998
"692",103.099998,104.279999,101.870003,104.110001,688600,104.110001
"693",103.669998,104.139999,102.809998,103.720001,350100,103.720001
"694",103.989998,106.389999,103.709999,106.150002,610000,106.150002
"695",106.199997,107.730003,106.190002,107,569300,107
"696",106.360001,107.849998,104.940002,104.970001,962400,104.970001
"697",104,104,101.610001,101.910004,673400,101.910004
"698",101.540001,102.010002,98.019997,98.610001,1306200,98.610001
"699",99.169998,100.089996,98.25,99.019997,931300,99.019997
"700",98.400002,98.529999,95.669998,96.029999,887400,96.029999
"701",96.239998,97.080002,95.120003,95.489998,794700,95.489998
"702",96.510002,97.260002,94.879997,95.629997,793300,95.629997
"703",96.169998,96.239998,94.349998,95.459999,838800,95.459999
"704",94.690002,95.139999,92.550003,94.959999,619600,94.959999
"705",94.459999,96.75,93.510002,96.599998,678200,96.599998
"706",96.629997,97.230003,93.5,93.830002,563800,93.830002
"707",94.160004,96,93.43,93.489998,543300,93.489998
"708",93.650002,94.160004,90.940002,91.419998,1389000,91.419998
"709",91.540001,92.959999,90.650002,92.809998,1092100,92.809998
"710",91.080002,93.260002,89.5,93.050003,850600,93.050003
"711",93.099998,94.279999,92.440002,94.029999,731800,94.029999
"712",94.230003,96.910004,94.150002,96.260002,1167600,96.260002
"713",96.370003,98.059998,96.360001,97.779999,711400,97.779999
"714",98.059998,99.5,97.449997,98.730003,792500,98.730003
"715",98.5,98.5,96.879997,98.07,666100,98.07
"716",97.379997,97.620003,94.190002,94.239998,1085000,94.239998
"717",94.910004,95.449997,93.610001,95.160004,579800,95.160004
"718",94.050003,94.339996,91.080002,92.099998,680200,92.099998
"719",92.5,93.150002,91.099998,91.870003,504600,91.870003
"720",91.730003,94.730003,91.550003,94.290001,747300,94.290001
"721",94.279999,94.589996,92.779999,92.910004,554000,92.910004
"722",94.019997,94.830002,92.440002,92.800003,836000,92.800003
"723",93.040001,93.900002,92.860001,93.589996,885600,93.589996
"724",94.309998,95.68,93.540001,94.889999,982300,94.889999
"725",95.129997,95.839996,94.360001,95.489998,828100,95.489998
"726",95.5,96.019997,94.610001,95.290001,556200,95.290001
"727",95.93,98.18,95.830002,98.120003,1325900,98.120003
"728",97.440002,97.839996,94.449997,94.959999,739800,94.959999
"729",95.07,96.690002,95.07,96.5,512600,96.5
"730",98.150002,99.419998,98.050003,98.260002,857100,98.260002
"731",98.059998,99.5,97.75,98.959999,1140100,98.959999
"732",107,109,105.5,107.879997,2870000,107.879997
"733",107.730003,110.440002,107.459999,109.5,872900,109.5
"734",107.669998,109.029999,107.360001,108.07,987400,108.07
"735",108.32,109.309998,107.959999,109.309998,498400,109.309998
"736",109.07,109.809998,107.610001,108,630800,108
"737",107.660004,109,107.059998,109,564000,109
"738",108.489998,110.150002,108.309998,109.669998,593900,109.669998
"739",109.18,110.050003,106.82,107.089996,653800,107.089996
"740",108.169998,109.120003,107.82,108.559998,592600,108.559998
"741",108.449997,108.980003,107.099998,107.68,288400,107.68
"742",107.669998,108.610001,107.269997,108.160004,344400,108.160004
"743",108.599998,108.849998,104,104.440002,814000,104.440002
"744",103.400002,106.379997,102.220001,105.330002,577000,105.330002
"745",104.379997,104.760002,102.839996,104.300003,309700,104.300003
"746",105.860001,108.209999,105.860001,106.07,561100,106.07
"747",105.790001,106.559998,104.599998,105.010002,528700,105.010002
"748",105.050003,107.419998,104.739998,106.25,547500,106.25
"749",106,108.019997,105.57,106.199997,684000,106.199997
"750",105.93,106.699997,103.75,104.860001,861300,104.860001
"751",105.269997,106.400002,103.800003,104.849998,615300,104.849998
"752",104.519997,105.099998,101.769997,102.129997,893100,102.129997
"753",102.440002,104.5,101.540001,104.379997,944000,104.379997
"754",105.739998,107.989998,105.610001,105.809998,701700,105.809998
"755",106.029999,106.029999,104.32,104.989998,591300,104.989998
"756",103.599998,104.989998,102.360001,102.43,532800,102.43
"757",103.580002,104.220001,100.599998,100.989998,766400,100.989998
"758",102.800003,104.800003,101.639999,104.57,817200,104.57
"759",104.110001,105.290001,103.309998,104.419998,650800,104.419998
"760",105.379997,106.910004,105.139999,105.610001,620600,105.610001
"761",105.970001,108.07,105.059998,107.510002,776700,107.510002
"762",107.290001,108.489998,106.889999,106.900002,552500,106.900002
"763",104.660004,105.860001,102.209999,102.279999,874900,102.279999
"764",102.940002,104.199997,99.089996,100.120003,1667600,100.120003
"765",98.870003,99.379997,97.019997,97.959999,666400,97.959999
"766",99.029999,100.730003,98.230003,100.269997,650300,100.269997
"767",101.330002,102.589996,100.309998,101.050003,430700,101.050003
"768",101.949997,103.800003,101.949997,103.650002,550700,103.650002
"769",102.709999,104.370003,102.709999,103.309998,741700,103.309998
"770",103.519997,105.480003,103.169998,105.080002,716300,105.080002
"771",104.629997,107.040001,104.629997,106.050003,805200,106.050003
"772",104.919998,106.330002,104.720001,105.239998,374400,105.239998
"773",105.989998,107.529999,105.089996,106.82,469400,106.82
"774",107.050003,108,106.239998,106.760002,536800,106.760002
"775",107.93,109.269997,107.589996,109.07,578600,109.07
"776",109.059998,109.389999,107.669998,108.919998,477200,108.919998
"777",110.019997,111.599998,109.75,111.279999,668300,111.279999
"778",111.010002,111.940002,108.459999,109.510002,1040400,109.510002
"779",109.519997,110.160004,106.139999,108.07,540300,108.07
"780",108.919998,109.360001,107.330002,108.230003,676900,108.230003
"781",108.400002,109.379997,107.260002,107.660004,318700,107.660004
"782",108.129997,111.629997,108.129997,110.389999,730300,110.389999
"783",110.720001,112.230003,108.550003,111.790001,641300,111.790001
"784",113.379997,113.839996,111.93,112.889999,703600,112.889999
"785",113.599998,113.949997,112.730003,112.919998,436600,112.919998
"786",113.730003,114.139999,111.599998,112.120003,356000,112.120003
"787",111.550003,113.690002,110.910004,113.260002,587500,113.260002
"788",112.099998,113.349998,111.519997,112.540001,426400,112.540001
"789",111.910004,112.989998,110.129997,111.610001,342100,111.610001
"790",111.980003,112.290001,110.599998,111.959999,618200,111.959999
"791",112.949997,113.150002,109.75,109.900002,818500,109.900002
"792",110.989998,115,110.989998,114.089996,1006000,114.089996
"793",113.940002,114.889999,112.669998,114.32,641400,114.32
"794",110.699997,111.480003,107.110001,107.419998,2342400,107.419998
"795",123,129.25,121.400002,126.550003,5193600,126.550003
"796",124.129997,125.419998,120.510002,121.139999,1653200,121.139999
"797",121.25,123.18,120.199997,121.529999,910800,121.529999
"798",121.32,122.050003,119.290001,120.599998,558200,120.599998
"799",119.440002,122.160004,119.379997,120.190002,6e+05,120.190002
"800",120.239998,122.809998,118.949997,122.660004,711800,122.660004
"801",122.080002,123.059998,120.639999,120.900002,634100,120.900002
"802",120.190002,120.379997,117.599998,118.510002,753200,118.510002
"803",118.410004,118.43,116.720001,117.160004,584300,117.160004
"804",117.480003,117.82,114.650002,115.040001,1019500,115.040001
"805",115.639999,117.540001,115.260002,116.470001,608000,116.470001
"806",116,117.779999,115.849998,116.290001,534900,116.290001
"807",116.660004,118.599998,116.660004,117.82,259300,117.82
"808",118,118.949997,115.339996,117.150002,452500,117.150002
"809",117.419998,118.029999,115.900002,116.059998,359600,116.059998
"810",115.279999,116.769997,113.309998,113.980003,779100,113.980003
"811",114.160004,115.459999,112.980003,114.769997,509000,114.769997
"812",114.489998,117.269997,114.489998,115.980003,481400,115.980003
"813",115.989998,117.400002,115.790001,116.139999,578600,116.139999
"814",117.559998,117.989998,113.690002,114.18,945600,114.18
"815",114.370003,116.800003,113.900002,115.849998,513800,115.849998
"816",115.559998,115.75,112.809998,114.5,962200,114.5
"817",114.599998,115.489998,112.040001,112.25,788100,112.25
"818",112.019997,113.5,111.550003,113.379997,930700,113.379997
"819",114.540001,115.419998,112.839996,115.290001,928600,115.290001
"820",115.339996,117,115.050003,116.080002,765200,116.080002
"821",115.610001,117,114.739998,116.199997,579300,116.199997
"822",116.559998,116.989998,114.949997,116.209999,444900,116.209999
"823",117.25,117.980003,114.900002,115.019997,642100,115.019997
"824",115,115.849998,114.410004,114.809998,548600,114.809998
"825",114.330002,116.610001,113.160004,116.269997,799100,116.269997
"826",117,119.370003,116.730003,118.480003,760400,118.480003
"827",118.849998,119.160004,117.5,118.589996,1323500,118.589996
"828",118.080002,118.599998,116.099998,117.5,574200,117.5
"829",117.489998,118.82,117.489998,118,590700,118
"830",117,117.970001,115.93,116.239998,504400,116.239998
"831",116.440002,117.440002,115.730003,116.120003,338500,116.120003
"832",116,117.720001,115.309998,116.459999,541300,116.459999
"833",115.489998,116.300003,114.769997,116.239998,435600,116.239998
"834",116.260002,118.120003,116.260002,117.269997,564100,117.269997
"835",117,119.410004,116.25,119.349998,678900,119.349998
"836",118.779999,119.639999,116,117.870003,632400,117.870003
"837",117.550003,120.279999,117.419998,119.889999,539200,119.889999
"838",118.449997,120.400002,118.389999,118.709999,585900,118.709999
"839",118.849998,120.059998,114.82,115.690002,623500,115.690002
"840",115.860001,116.239998,113.139999,115.209999,667700,115.209999
"841",117.010002,119.510002,116.43,119.379997,652600,119.379997
"842",118.68,119.480003,118.019997,118.889999,538000,118.889999
"843",118.169998,120.459999,117.580002,120.25,417300,120.25
"844",120.129997,120.449997,116.230003,116.82,522300,116.82
"845",117.900002,119.660004,116.860001,119.400002,645300,119.400002
"846",118.150002,120.639999,118.150002,119.110001,555300,119.110001
"847",119.620003,121.779999,119.360001,121.75,419400,121.75
"848",122.290001,122.68,120.339996,121.139999,370800,121.139999
"849",121.919998,124.989998,121.879997,124.209999,854000,124.209999
"850",125.970001,127.580002,125.150002,125.790001,912300,125.790001
"851",125.959999,128.279999,125.760002,126.580002,800800,126.580002
"852",127.150002,127.300003,125.209999,126.25,487200,126.25
"853",126.370003,126.370003,124.720001,125.730003,458500,125.730003
"854",125.699997,127.830002,125.360001,127.809998,441900,127.809998
"855",128.070007,128.910004,126.82,127.239998,691300,127.239998
"856",126.900002,128.470001,125.57,126.940002,683800,126.940002
"857",127.449997,128.770004,126.379997,128.660004,1024000,128.660004
"858",128.770004,131.149994,128.259995,130.199997,871400,130.199997
"859",131.300003,134.350006,130,134.020004,1983300,134.020004
"860",132.119995,134.990005,126.419998,128.460007,1953100,128.460007
"861",129.169998,129.169998,124.690002,125.57,919100,125.57
"862",125.150002,128.399994,124.720001,127.910004,685200,127.910004
"863",127.349998,128.889999,126.010002,127.32,420000,127.32
"864",127.199997,127.379997,125.43,126.080002,759600,126.080002
"865",126,129.149994,125.709999,129.139999,1037300,129.139999
"866",129.610001,129.679993,127.879997,128.919998,596200,128.919998
"867",129.610001,129.789993,128.139999,129.559998,642700,129.559998
"868",128.850006,129.630005,127.720001,128.410004,604700,128.410004
"869",127.849998,129.630005,127.410004,127.480003,888800,127.480003
"870",128.050003,129.190002,125.110001,125.760002,430500,125.760002
"871",126.93,127.540001,126.160004,127.290001,377700,127.290001
"872",128.309998,128.309998,125.300003,126.260002,441500,126.260002
"873",126.769997,127.760002,124.660004,125.470001,446600,125.470001
"874",126.099998,127.800003,126.099998,126.989998,654200,126.989998
"875",127.540001,127.610001,125.639999,126.25,345300,126.25
"876",126.870003,127.889999,125.860001,127.269997,256700,127.269997
"877",126.5,127.25,124.860001,125.139999,536400,125.139999
"878",124.43,125.43,123.339996,124.470001,643000,124.470001
"879",123.330002,125.349998,120.879997,122.839996,788100,122.839996
"880",122.400002,124.43,121.660004,124.059998,834600,124.059998
"881",125.790001,126.209999,123.080002,123.379997,836800,123.379997
"882",124.089996,124.379997,121.970001,122.300003,755700,122.300003
"883",121.669998,124.160004,120.449997,123.190002,608500,123.190002
"884",122.989998,123.82,120.980003,121.190002,552000,121.190002
"885",118.190002,122.739998,118.190002,120.550003,748400,120.550003
"886",121.459999,122.370003,121.040001,121.610001,627900,121.610001
"887",122.160004,123.900002,120.610001,121.18,564300,121.18
"888",120.910004,121.349998,119.349998,120.720001,697500,120.720001
"889",120.900002,121.43,117.870003,120.489998,1129100,120.489998
"890",120.190002,120.650002,118.610001,118.809998,774600,118.809998
"891",119.169998,119.220001,117.5,118.849998,4447100,118.849998
"892",120.470001,121.370003,119.339996,119.93,873000,119.93
"893",119.639999,120.68,119.599998,120.019997,425400,120.019997
"894",120.360001,122.269997,120.32,121.589996,1203600,121.589996
"895",120.720001,121.949997,119.360001,120.120003,883000,120.120003
"896",120.459999,122.379997,119.379997,120.300003,784900,120.300003
"897",120.739998,120.739998,119.510002,119.940002,388300,119.940002
"898",116.629997,119.940002,116.629997,118.370003,713100,118.370003
"899",118.839996,121.519997,118.529999,121.220001,1060500,121.220001
"900",121.419998,121.989998,119.889999,120.019997,932900,120.019997
"901",120.379997,121.029999,119.029999,119.910004,871600,119.910004
"902",119.290001,119.940002,117.839996,118.110001,1016500,118.110001
"903",118.099998,120,117.040001,119.32,1228300,119.32
"904",116.959999,119.209999,116.669998,118.010002,2688700,118.010002
