"","ZMH.Open","ZMH.High","ZMH.Low","ZMH.Close","ZMH.Volume","ZMH.Adjusted"
"254",63.91,64.040001,62.84,62.860001,1297600,60.796104
"255",63.049999,63.650002,62.939999,63.400002,1570800,61.318375
"256",63.93,64.239998,63.630001,63.790001,1397200,61.69557
"257",63.5,63.990002,62.599998,62.790001,1141900,60.728403
"258",62.91,63.139999,62.18,62.509998,1246500,60.457594
"259",62.619999,63.119999,61.759998,62.049999,2272200,60.012698
"260",61.860001,62.400002,61.790001,62.240002,1173000,60.196462
"261",62.75,63.689999,62.59,63.48,1542100,61.395747
"262",63.169998,63.240002,62.110001,62.150002,1940700,60.109417
"263",61.52,62.07,60.73,62.009998,1934400,59.97401
"264",61.990002,62.119999,61.419998,61.5,2604300,59.480757
"265",61.52,62.310001,61.490002,62.119999,822900,60.080399
"266",62.119999,63.02,62.02,62.860001,1148400,60.796104
"267",63.02,63.099998,62.349998,62.650002,1015600,60.593
"268",62.650002,63.279999,62.619999,63.200001,1094600,61.124941
"269",62.970001,65.25,62.939999,65.089996,1764900,62.952882
"270",64.900002,64.970001,64.230003,64.419998,1211200,62.304882
"271",64.5,64.879997,64.160004,64.550003,2019100,62.430619
"272",64.970001,66.029999,64.550003,65.730003,1744700,63.571876
"273",65.139999,65.139999,64.220001,64.519997,2023900,62.401597
"274",63.619999,63.82,62.189999,62.77,1462400,60.709059
"275",62.77,63.950001,62.700001,63.57,1501700,61.482792
"276",63.810001,64.879997,63.619999,63.91,1465300,61.811629
"277",64.010002,64.559998,63.57,63.860001,1040700,61.763271
"278",64,64.120003,63.220001,63.68,825200,61.589181
"279",63.439999,63.5,62.400002,63.220001,840800,61.144285
"280",63.459999,63.610001,62.490002,63.509998,1628500,61.424761
"281",63.580002,64.18,62.93,63.860001,1698700,61.763271
"282",64.330002,65.239998,64.169998,64.739998,1704600,62.614375
"283",64.620003,64.629997,63.099998,63.290001,1537200,61.211986
"284",62.610001,62.669998,61.880001,62.240002,2430200,60.196462
"285",62.189999,62.209999,61.16,61.580002,1755200,59.558132
"286",60.990002,62.189999,60.450001,60.84,3011200,58.842427
"287",60.849998,61.099998,60.099998,60.240002,2578900,58.262129
"288",59.639999,60.57,59.25,60.02,1940100,58.049351
"289",60.41,60.439999,58.139999,58.540001,2525900,56.617944
"290",57.580002,58.400002,57.27,57.290001,2744500,55.408986
"291",57.32,57.73,56.610001,57.540001,2994000,55.650777
"292",56.84,58.169998,56.459999,56.5,5755700,54.644923
"293",57.23,58.16,55.650002,57.560001,4640800,55.670121
"294",55.66,56.580002,53.740002,53.900002,5633300,52.130291
"295",51.799999,54.73,51.799999,54.349998,6722400,52.565513
"296",53.290001,53.849998,51.34,51.48,3531500,49.789745
"297",51.759998,53.290001,51.150002,52.75,3981100,51.018048
"298",53.18,53.470001,51.5,53.23,4113500,51.482287
"299",53.700001,53.82,52.59,53.380001,1888700,51.627364
"300",53.060001,53.459999,52.32,53.049999,2310800,51.308197
"301",53.310001,53.810001,52.080002,52.799999,1472400,51.066405
"302",51.580002,51.669998,50.02,50.470001,2117500,48.812909
"303",50.009998,51.869999,49.919998,50.98,3360000,49.306162
"304",51.889999,52.049999,50.889999,51.060001,3004000,49.383537
"305",51.110001,53,50.720001,52.810001,3002800,51.076079
"306",52.41,53.619999,52.18,53.48,1190300,51.724079
"307",53.790001,54,52.389999,53.080002,1925800,51.337215
"308",52.889999,54.349998,52.049999,54.18,1984800,52.401097
"309",54.91,55.619999,54.779999,55.580002,1025500,53.755131
"310",55.43,56.119999,54.900002,55.77,1328700,53.938892
"311",56.150002,57.25,56.09,56.889999,1907000,55.022118
"312",56.869999,57.580002,56.240002,56.400002,1996000,54.548208
"313",55.279999,55.639999,54.720001,54.919998,1327200,53.116798
"314",53.75,54.959999,53.470001,54.779999,1807100,52.981395
"315",55.700001,57.360001,55.540001,57.349998,3210400,55.467013
"316",56.700001,57.720001,56.07,56.900002,2365100,55.031791
"317",56.23,56.299999,53.73,53.82,3557700,52.052916
"318",52.939999,53.720001,52.290001,53.720001,3896500,51.956201
"319",53.970001,55.16,53.439999,55.029999,3458600,53.223187
"320",55.27,56.43,54.82,55.860001,2927200,54.025937
"321",56.630001,57.060001,55.549999,56.720001,2481300,54.857701
"322",57.040001,57.349998,56.259998,56.939999,1823800,55.070475
"323",56.16,56.779999,55.630001,56.5,3229400,54.644923
"324",56.779999,58.169998,56.59,57.290001,1999500,55.408986
"325",57.419998,57.450001,55.450001,55.459999,2304600,53.639069
"326",52.540001,53.709999,52.23,53.459999,4846500,51.704735
"327",53.189999,53.650002,52.700001,53.52,2948900,51.762767
"328",54.049999,55.540001,53.709999,55.450001,2671700,53.629399
"329",56.099998,57.419998,56,56.529999,3274500,54.673937
"330",56.540001,56.560001,54.84,54.98,2275100,53.174829
"331",55.77,55.77,54.73,55.66,3145000,53.832503
"332",55.060001,55.34,53.470001,53.48,2356800,51.724079
"333",53.009998,53.509998,51.009998,51.099998,2589800,49.422221
"334",50.459999,51.639999,49.669998,51.52,3e+06,49.828433
"335",51.529999,52.23,51.07,52.040001,2033800,50.33136
"336",52.040001,53.049999,51.650002,53.049999,1693900,51.308197
"337",53.650002,53.650002,52.490002,52.75,1343700,51.018048
"338",53.490002,54.130001,52.959999,53.790001,1542200,52.023902
"339",53.490002,54.130001,53.41,53.799999,1134700,52.033572
"340",54.09,54.75,53.759998,53.799999,1256300,52.033572
"341",53.529999,53.59,52.25,52.990002,1828500,51.250169
"342",53.639999,54,52.810001,52.959999,1706800,51.221152
"343",52.360001,52.860001,51.82,51.959999,1250500,50.253985
"344",51.73,53.099998,51.18,52.560001,1528300,50.834287
"345",52.630001,53.700001,52.400002,53.02,1832500,51.279183
"346",53.02,53.400002,52.099998,53.130001,1619000,51.385572
"347",53.639999,54.650002,53.57,54.639999,1676500,52.845992
"348",54.32,55.43,54.32,55,1470400,53.194173
"349",54.639999,54.790001,53.470001,53.580002,1476900,51.820798
"350",54.259998,54.419998,52.860001,54.02,2919800,52.24635
"351",53.970001,55.060001,51.369999,54.169998,4954600,52.391423
"352",54.110001,54.849998,54.040001,54.299999,2115200,52.517155
"353",53.84,54.080002,52.630001,52.630001,1522000,50.901989
"354",51.619999,52.43,50.619999,50.810001,3480100,49.141745
"355",51.380001,52.330002,51.220001,51.84,1874700,50.137926
"356",52.369999,52.790001,51.860001,52.689999,2010900,50.960016
"357",52.279999,52.369999,51.169998,51.299999,3165700,49.615655
"358",51.27,52.900002,51.27,52.860001,1664100,51.124437
"359",53.150002,54.119999,52.950001,54.049999,1772600,52.275364
"360",52.73,53.27,51.459999,51.669998,2006600,49.973506
"361",52.09,52.349998,51.580002,51.669998,2232200,49.973506
"362",51.950001,52.77,51.77,52.5,1228500,50.776256
"363",52.200001,52.549999,51.689999,52.5,2235600,50.776256
"364",52.259998,52.490002,51.529999,52.209999,1657200,50.495777
"365",51.650002,51.810001,51,51.16,3394500,49.480252
"366",51.119999,51.119999,49.860001,50,2016800,48.358339
"367",50.380001,50.48,48.349998,48.439999,3882700,46.849558
"368",47.959999,48.450001,47.66,48.139999,2439100,46.559408
"369",48.25,48.68,47.52,47.860001,1753300,46.288603
"370",47.57,48.02,47.25,47.57,2440900,46.008123
"371",47.610001,48.049999,47.41,47.41,695000,45.853377
"372",48.450001,48.889999,48.09,48.43,1453400,46.839888
"373",48.560001,48.740002,47.91,48.029999,1746000,46.453019
"374",49.360001,50.59,49.130001,50.549999,2008700,48.89028
"375",50.470001,51.650002,50.290001,50.860001,1358800,49.190103
"376",51.240002,51.59,48.080002,48.919998,5917500,47.313797
"377",50.02,50.610001,49.419998,49.610001,2738800,47.981145
"378",49.720001,50.029999,49.419998,49.689999,1201600,48.058516
"379",49.400002,49.490002,48.580002,49.080002,2744400,47.468547
"380",48.689999,48.860001,47.82,48.080002,2046400,46.501381
"381",48.27,49.48,48.169998,49.259998,2054400,47.642634
"382",48.779999,48.939999,48.02,48.27,1673500,46.685141
"383",48.5,48.849998,47.360001,47.720001,1750300,46.1532
"384",47.57,47.720001,47,47.470001,1670000,45.911408
"385",48,48.48,47.599998,47.740002,1473100,46.172544
"386",48.150002,48.41,47.380001,47.52,3411000,45.959766
"387",48.740002,49.299999,47.549999,47.700001,1710900,46.133856
"388",49.869999,50.939999,49.849998,50.700001,3211300,49.035357
"389",50.650002,52.060001,50.52,51.830002,2672400,50.128256
"390",52.48,53.099998,52.34,53.040001,2344600,51.298527
"391",53.099998,53.439999,52.799999,53.209999,1278900,51.462944
"392",53.169998,53.720001,52.970001,53.279999,934500,51.530645
"393",53.41,53.599998,53.09,53.16,2361400,51.414586
"394",53.119999,53.5,52.860001,53.439999,1101000,51.685391
"395",53.259998,54.060001,53.23,53.419998,1106900,51.666048
"396",54.48,54.84,53.889999,53.939999,1958100,52.168975
"397",53.66,53.919998,52.990002,53.209999,1755000,51.462944
"398",52.970001,53.970001,52.700001,53.84,2199000,52.07226
"399",53.860001,54.310001,53.639999,53.98,1643000,52.207662
"400",53.939999,54.5,53.889999,54.380001,1711600,52.594531
"401",54.830002,55.790001,54.540001,55.52,2765600,53.6971
"402",55.189999,55.5,54.869999,55.299999,1182400,53.484322
"403",55.419998,55.419998,54.619999,55.060001,1557400,53.252204
"404",54.849998,55.189999,54.610001,55.040001,1046300,53.232861
"405",55.529999,56.220001,55.049999,55.189999,1452300,53.377933
"406",55.299999,55.700001,54.790001,55.549999,1308700,53.726114
"407",55.290001,56.470001,55,56.139999,1818900,54.296743
"408",56.110001,56.240002,55.669998,56.049999,1028600,54.209697
"409",55.91,56.419998,55.720001,56.060001,1002500,54.219371
"410",55.580002,56.700001,54.959999,56.549999,1861500,54.693281
"411",56.310001,58.07,55.98,57.75,2796700,55.853882
"412",60.91,61.889999,59.049999,59.610001,4641400,57.652812
"413",59.57,60.919998,59.380001,60.5,1766700,58.51359
"414",60.049999,61.200001,59.639999,60.950001,2432500,58.948816
"415",61.119999,61.599998,60.419998,60.75,1873800,58.755382
"416",60.639999,61.580002,60.32,60.849998,2630600,58.852097
"417",60.900002,61.57,60.799999,61.360001,1818500,59.345354
"418",61.950001,62.68,61.759998,62.509998,2026600,60.457594
"419",62.41,62.779999,61.98,62.59,1623700,60.534969
"420",62.310001,62.5,61.77,62.360001,1119700,60.312521
"421",62.459999,63.02,62.09,62.470001,1768700,60.41891
"422",62.439999,62.439999,60.450001,61.029999,3199900,59.026187
"423",60.709999,60.860001,59.759998,60.84,2737700,58.842427
"424",60.900002,61.740002,60.900002,61.25,1686600,59.238965
"425",61.41,61.799999,61.150002,61.790001,2151000,59.761236
"426",61.880001,62,61.189999,61.560001,1472700,59.538788
"427",61.529999,61.66,61,61.540001,1636100,59.519445
"428",61.869999,62,61.32,61.529999,1268300,59.509771
"429",61.549999,61.970001,61.049999,61.25,849700,59.238965
"430",60.490002,61.439999,60.490002,61.009998,1079600,59.006844
"431",61.130001,61.549999,60.82,61.400002,1465200,59.384042
"432",61.41,62.360001,61.380001,62.209999,1379600,60.167445
"433",61.77,62.290001,61.169998,62.009998,1086700,59.97401
"434",61.959999,62.02,61.110001,61.419998,1389700,59.403382
"435",61.5,61.5,60.490002,60.75,2429500,58.755382
"436",60.869999,60.93,60.139999,60.369999,1451200,58.387858
"437",60.299999,60.5,60.07,60.240002,635400,58.262129
"438",60.080002,60.529999,59.959999,60.439999,1015500,58.455559
"439",59.860001,60.049999,59.669998,59.84,1239000,57.87526
"440",60,60.540001,59.889999,60.330002,1130300,58.349174
"441",60.669998,61.220001,60.27,60.950001,997900,58.948816
"442",60.98,61.799999,60.830002,61.560001,1766500,59.538788
"443",61.59,61.73,61.16,61.459999,812000,59.44207
"444",61.84,63.119999,61.580002,62.990002,1357900,60.921837
"445",62.990002,63.48,62.43,62.73,1093600,60.670372
"446",62.970001,63.900002,62.720001,63.869999,958400,61.772941
"447",63.77,64.290001,63.59,64.099998,1810600,61.995389
"448",63.990002,64.529999,63.73,64.32,839300,62.208167
"449",63.849998,64.139999,63.709999,63.849998,993600,61.753598
"450",63.98,64.010002,63.439999,63.619999,761100,61.53115
"451",63.240002,63.48,62.790001,63.16,867100,61.086254
"452",63.200001,63.689999,63.099998,63.490002,839200,61.405421
"453",63.889999,64.650002,63.810001,64.43,758000,62.314556
"454",64.589996,64.809998,64.110001,64.25,1301600,62.140466
"455",64.059998,64.330002,63.43,63.619999,1266800,61.704014
"456",63.310001,63.52,62.59,63.290001,1668600,61.383954
"457",63.43,64.330002,63.43,64.279999,1787400,62.344137
"458",64.5,65.769997,64.220001,65.25,2510600,63.284926
"459",65.120003,65.779999,64.660004,65.120003,1618600,63.158843
"460",64.669998,65.139999,64.339996,64.57,1770400,62.625404
"461",64.32,64.809998,64.07,64.720001,1084300,62.770888
"462",63.91,64.309998,63.349998,64.150002,1193500,62.218055
"463",63.98,64.239998,63.150002,63.150002,1738000,61.248171
"464",63.599998,63.959999,63.09,63.189999,1312100,61.286963
"465",63.150002,64.559998,63.02,64.220001,2584400,62.285946
"466",64.239998,64.760002,63.279999,63.369999,1824900,61.461543
"467",63.75,63.75,62.669998,63.209999,1676200,61.306362
"468",63.5,64.830002,63.5,64.650002,1778000,62.702997
"469",65,66.410004,64.220001,64.290001,3091000,62.353838
"470",64.349998,64.440002,62.830002,63.060001,2874100,61.160881
"471",63.07,63.279999,62.709999,63.080002,2940300,61.180279
"472",62.400002,62.490002,61.650002,62.130001,1645600,60.258889
"473",62.200001,62.389999,61.900002,62.389999,1345600,60.511057
"474",63.080002,63.889999,62.939999,63.43,1928700,61.519737
"475",61.150002,62.540001,60.279999,62.07,2857200,60.200695
"476",63.009998,64.489998,62.509998,63.02,2334900,61.122085
"477",63,63.119999,62.57,62.93,1598200,61.034795
"478",62.990002,64.839996,62.630001,64.489998,2733700,62.547812
"479",63.990002,64.059998,63.380001,63.77,2163800,61.849498
"480",63.790001,64.779999,63.459999,64.019997,2255400,62.091965
"481",63.560001,63.849998,63.130001,63.150002,1838600,61.248171
"482",62.790001,63.740002,62.740002,63.490002,1849600,61.577932
"483",63.029999,63.09,62,62.759998,1375000,60.869913
"484",61.900002,62.59,61.619999,62.080002,1271900,60.210395
"485",62.41,63.029999,61.950001,62.130001,832100,60.258889
"486",61.790001,62.349998,61.490002,61.900002,831100,60.035816
"487",61.450001,61.709999,61.009998,61.360001,650200,59.512078
"488",61.259998,61.560001,60.689999,60.810001,1000300,58.978642
"489",61.169998,61.18,60.66,60.759998,972500,58.930145
"490",60.639999,60.830002,59.5,59.5,1122500,57.708093
"491",59.759998,59.860001,58.57,58.860001,1432900,57.087368
"492",59.380001,60.220001,58.950001,60.169998,812300,58.357914
"493",60.18,60.5,59.709999,60.139999,1757500,58.328818
"494",59.73,60.310001,59.279999,60,1787600,58.193035
"495",60.32,61.98,60.32,61.900002,2185300,60.035816
"496",61.639999,62.32,61.639999,62.040001,1535000,60.171599
"497",62.400002,62.700001,61.93,62.279999,1656100,60.404369
"498",61.75,61.950001,60.93,61.080002,1344300,59.240512
"499",61.099998,61.189999,60.43,60.650002,1485600,58.823461
"500",59.759998,59.970001,58.93,58.93,1447400,57.15526
"501",58.650002,59.09,58.23,58.740002,1163200,56.970983
"502",58.450001,59.720001,58.360001,59.540001,812200,57.746889
"503",59.84,60.049999,59.59,59.950001,928900,58.144542
"504",60.389999,60.689999,60.060001,60.169998,897000,58.357914
"505",59.889999,60.959999,59.889999,60.959999,966600,59.124123
"506",61.290001,61.34,59.98,60.02,740000,58.212433
"507",60.259998,60.48,59.650002,60.470001,664100,58.648882
"508",60.34,60.709999,59.77,59.959999,644500,58.154239
"509",60.009998,60.939999,60.009998,60.630001,966000,58.804063
"510",60.75,63.580002,60.720001,63.200001,3290800,61.296664
"511",62.77,63.68,62.610001,62.75,1828800,60.860216
"512",63.18,63.66,62.970001,63.299999,1234000,61.393651
"513",63.220001,63.540001,62.52,63.07,1374600,61.170578
"514",63.18,63.459999,61.669998,61.740002,1150100,59.880635
"515",61.790001,63.419998,61.650002,63.169998,1828200,61.267565
"516",62.540001,63.09,61.849998,61.869999,1528000,60.006717
"517",61.610001,62.009998,61.310001,61.66,1208500,59.977538
"518",61.84,62.799999,61.84,62.560001,893800,60.852982
"519",62.200001,62.549999,60.889999,62.369999,1455200,60.668164
"520",63.360001,64.410004,63.240002,64.360001,1241000,62.603866
"521",64.269997,64.5,63.779999,64.489998,861500,62.730317
"522",64.599998,64.709999,63.93,64.690002,644700,62.924864
"523",64.5,64.589996,63.779999,63.790001,666400,62.04942
"524",63.099998,63.330002,62.639999,62.720001,947900,61.008616
"525",62.959999,63.889999,62.549999,63.82,1049500,62.0786
"526",64.199997,64.660004,63.119999,63.330002,1280500,61.601972
"527",63.400002,63.5,62.790001,63.259998,921700,61.533879
"528",62.849998,63.139999,62.490002,62.810001,1143200,61.096161
"529",62.84,63.48,62.779999,63.349998,1073800,61.621423
"530",63.16,63.349998,62.740002,62.98,818200,61.26152
"531",63.459999,64.669998,63.459999,64.480003,1615900,62.720595
"532",64.120003,65.559998,63.91,64.690002,1143300,62.924864
"533",64.650002,64.650002,63.599998,64.32,1507100,62.564957
"534",63.93,64.25,62.549999,62.639999,1357800,60.930797
"535",62.07,62.450001,61.299999,61.91,1149100,60.220717
"536",61.790001,61.93,60.470001,60.84,1446600,59.179913
"537",61,61.720001,60.77,61,1594600,59.335547
"538",59.580002,60,57.459999,58.720001,3152200,57.117761
"539",58.740002,59.029999,57.950001,58.84,2803600,57.234485
"540",58.860001,59.049999,58.310001,58.700001,1746600,57.098306
"541",58.619999,59.43,58.619999,58.93,1833100,57.32203
"542",59.209999,59.669998,59,59.16,1809500,57.545753
"543",58.68,58.75,57.599998,57.950001,1529700,56.368771
"544",58.77,59.689999,58.66,59.02,1708600,57.409574
"545",59.220001,60.43,59.16,59.779999,1581100,58.148835
"546",60.220001,61.470001,60.139999,61.029999,1501900,59.364727
"547",60.98,61.369999,60.549999,61.09,984100,59.423092
"548",60.91,61.290001,60.759998,60.900002,682600,59.238277
"549",60.810001,61.419998,60.630001,61.369999,676300,59.69545
"550",61.119999,61.389999,60.82,61.380001,544100,59.705179
"551",61.740002,61.740002,61.060001,61.48,810300,59.802449
"552",61.330002,61.98,61.099998,61.849998,796100,60.162352
"553",61.91,62.02,61.490002,61.860001,683700,60.172082
"554",61.869999,62.099998,61.68,61.93,677300,60.240171
"555",61.75,62.5,61.75,62.5,872900,60.794618
"556",62.509998,62.990002,61.990002,62.119999,1153500,60.424986
"557",61.889999,62.119999,61.259998,61.630001,807300,59.948358
"558",61.610001,61.610001,60.93,61.029999,955900,59.364727
"559",60.869999,61.509998,60.43,61.27,1083200,59.59818
"560",61.259998,61.59,60.959999,61.060001,772200,59.393911
"561",61.060001,61.84,60.959999,61.279999,805500,59.607906
"562",61.43,62.09,61.43,62.02,1043700,60.327716
"563",61.610001,62.110001,61.369999,61.91,886300,60.220717
"564",62.16,62.490002,61.580002,61.779999,656600,60.094263
"565",61.860001,63.220001,61.830002,63,1022200,61.280975
"566",63.040001,63.150002,62.150002,62.599998,1037900,60.891888
"567",62.799999,64.139999,62.799999,64.050003,936200,62.302327
"568",64.730003,66.309998,64.699997,65.220001,1959800,63.440401
"569",65.330002,65.330002,64.730003,64.970001,952900,63.197222
"570",65.029999,65.760002,64.830002,65.510002,1071500,63.722489
"571",65.57,66.059998,65.360001,65.470001,1030200,63.683579
"572",65.470001,66.800003,65.040001,66.629997,1377800,64.811924
"573",66.540001,67.169998,66.32,66.900002,1864800,65.074561
"574",66.690002,67.139999,66.589996,66.93,746200,65.103741
"575",66.790001,67.199997,66.68,67.190002,1231800,65.356648
"576",67.139999,67.75,67.019997,67.139999,1628200,65.30801
"577",66.919998,67.160004,66.410004,66.760002,773300,64.938381
"578",67.080002,67.709999,66.900002,67.449997,1434200,65.609549
"579",67.220001,67.650002,66.940002,67.540001,1369600,65.697097
"580",67.620003,67.900002,66.849998,66.849998,1347300,65.199685
"581",66.889999,67,66.330002,66.480003,1044900,64.838824
"582",66.68,67.349998,66.5,67.160004,664800,65.502037
"583",66.57,67.760002,66.5,67.620003,1643700,65.95068
"584",67.769997,69,67.57,67.870003,1599200,66.194509
"585",67.870003,68.110001,67.059998,67.32,1744400,65.658083
"586",67.550003,67.809998,67.220001,67.290001,1275100,65.628825
"587",67.489998,67.580002,66.940002,67.269997,1513900,65.609315
"588",67.620003,67.779999,66.730003,66.879997,1658000,65.228943
"589",66.760002,67.220001,66.379997,66.82,1218900,65.170427
"590",66.449997,66.449997,63.75,63.75,3475200,62.176216
"591",63.470001,63.509998,62.23,62.610001,2632900,61.064359
"592",62.990002,63.630001,62.889999,62.900002,1316600,61.347201
"593",62.98,63.509998,61.970001,62.259998,1653600,60.722997
"594",62.439999,63.25,62.310001,63.169998,1885200,61.610532
"595",63.860001,64.540001,63.419998,63.759998,1785800,62.185967
"596",63.66,63.990002,63.139999,63.900002,1176900,62.322514
"597",63.02,64.010002,63.02,63.919998,1782200,62.342017
"598",63.720001,63.720001,62.509998,62.689999,1492900,61.142382
"599",62.580002,63.48,62.540001,63.470001,1099100,61.903129
"600",62.68,62.75,62.139999,62.139999,1507700,60.605961
"601",62.52,62.799999,62.07,62.279999,1092200,60.742504
"602",62.919998,64.580002,62.279999,63.98,2034200,62.400537
"603",64.110001,64.410004,63.439999,63.549999,1606600,61.981152
"604",63.5,64.470001,63.200001,64.209999,1637400,62.624859
"605",64.120003,65.639999,64.059998,65.550003,1448100,63.931782
"606",65.580002,65.989998,65,65.050003,1437700,63.444126
"607",65.050003,65.800003,64.660004,65.68,971100,64.05857
"608",65.730003,66.220001,65.459999,66.010002,1000900,64.380426
"609",65.400002,65.400002,64.260002,64.830002,1589300,63.229556
"610",64.790001,65.040001,64.349998,64.669998,1353200,63.073502
"611",64.849998,65.080002,64.339996,64.690002,1082600,63.093012
"612",64.860001,65.099998,64.440002,64.699997,855600,63.10276
"613",64.529999,65.309998,64.410004,64.440002,1417100,62.849184
"614",64.550003,64.849998,64.129997,64.339996,1047900,62.751647
"615",64.290001,64.419998,63.560001,64.25,1285700,62.663872
"616",64.209999,66.75,63.799999,64.440002,1044400,62.849184
"617",64.809998,65.82,64.580002,65.82,1190800,64.195114
"618",65.510002,66.730003,65.360001,66.300003,1263800,64.663267
"619",66.25,66.540001,65.809998,66.029999,902000,64.399929
"620",66.239998,66.870003,66.019997,66.839996,292200,65.18993
"621",66.629997,66.629997,65.239998,66.150002,1127000,64.516969
"622",66.059998,67.279999,65.730003,66.019997,1151400,64.390173
"623",65.769997,66.18,64.980003,66.099998,957300,64.4682
"624",66.510002,66.669998,65.709999,66.360001,1647000,64.721784
"625",66.449997,66.470001,65.360001,65.970001,1212300,64.341412
"626",66.220001,66.309998,65.330002,65.449997,950300,63.834245
"627",65.529999,66.059998,65.260002,65.839996,1023200,64.214617
"628",65.839996,66.139999,65.349998,65.629997,1539400,64.009802
"629",65.519997,65.940002,65.410004,65.709999,863700,64.087829
"630",65.760002,65.959999,65.32,65.489998,829200,63.873259
"631",65.25,65.82,65.139999,65.5,1145600,63.883014
"632",66.029999,67.260002,66.010002,67.059998,1459600,65.4045
"633",67.269997,68.389999,66.809998,67.550003,1466800,65.882409
"634",67.43,67.650002,67.260002,67.349998,1311900,65.687342
"635",67.07,67.68,66.75,67.260002,1631500,65.599567
"636",67.419998,68.190002,67.139999,68.120003,1339300,66.438337
"637",68.169998,69.089996,68.059998,68.720001,1125400,67.023523
"638",68.849998,68.900002,68.190002,68.239998,1197000,66.55537
"639",68.459999,68.860001,67.910004,68.800003,1140900,67.10155
"640",68.459999,68.459999,67.470001,67.639999,1596000,65.970183
"641",67.190002,67.910004,66.959999,67.099998,3e+05,65.618134
"642",67.169998,67.360001,66.279999,66.580002,597000,65.109621
"643",66.580002,66.830002,65.75,66.730003,667400,65.25631
"644",66.300003,66.650002,65.519997,65.540001,614100,64.092588
"645",65.419998,66.660004,65.150002,66.660004,1107900,65.187856
"646",67.599998,67.889999,67.339996,67.699997,1397500,66.204882
"647",67.730003,68.879997,67.57,68.669998,1575000,67.153461
"648",68.720001,69.139999,68.550003,69.019997,1190800,67.49573
"649",68.760002,69.330002,68.709999,69.190002,957000,67.661982
"650",69.169998,69.389999,68.610001,69.290001,905200,67.759772
"651",69.5,71.139999,69.440002,70.57,1302200,69.011503
"652",70.910004,71.169998,70.459999,70.709999,1082000,69.14841
"653",70.860001,71.440002,70.699997,71.169998,925100,69.59825
"654",70.489998,71.279999,70.199997,71.050003,1010300,69.480905
"655",70.739998,71.18,70.610001,71.059998,1191100,69.490679
"656",70.910004,72.110001,70.82,71.910004,1117300,70.321913
"657",72.290001,73.379997,72.089996,73,1503800,71.387838
"658",73.32,73.610001,72.720001,73.610001,1681100,71.984367
"659",73.669998,74.25,73.489998,74.25,1008200,72.610232
"660",74.050003,74.360001,73.68,74.110001,876700,72.473325
"661",74,75,73.849998,74.43,1528500,72.786257
"662",74.779999,75.199997,74.379997,75.120003,973000,73.461021
"663",75.029999,75.290001,74.82,75.029999,611200,73.373005
"664",75.080002,75.910004,74.879997,75.419998,878500,73.754392
"665",74.970001,75.050003,74.260002,74.43,1292700,72.786257
"666",73.93,74.739998,72.220001,74.599998,2036300,72.952501
"667",74.660004,74.940002,73.360001,73.470001,1732900,71.847459
"668",72.529999,74.010002,72.529999,73.459999,1513600,71.837678
"669",73.769997,74.330002,73.730003,74.059998,1084500,72.424426
"670",73.709999,75.110001,73.529999,75.110001,1520900,73.45124
"671",75.239998,75.309998,74.220001,75.059998,1344100,73.402341
"672",75.019997,75.989998,74.959999,75.849998,911000,74.174896
"673",75.75,75.980003,75.349998,75.650002,665500,73.979316
"674",75.650002,75.82,75.349998,75.440002,1048300,73.773954
"675",75.739998,76.75,75.660004,76,931700,74.321584
"676",75.860001,76.400002,75.75,76.339996,860100,74.654072
"677",76.220001,76.400002,75.349998,75.900002,1176100,74.223794
"678",75.739998,76.309998,74.82,76.110001,1074900,74.429156
"679",75.870003,76.18,75.230003,75.309998,1608900,73.64682
"680",75.150002,75.269997,73.540001,73.870003,1028800,72.238627
"681",74.230003,74.389999,73.739998,74.139999,675800,72.502661
"682",74.5,74.870003,73.07,73.07,794900,71.456292
"683",73.510002,73.93,72.540001,73.529999,862600,71.906132
"684",73.519997,74.599998,73.309998,74.449997,768900,72.805812
"685",74.449997,75.330002,74.400002,74.959999,1220500,73.304551
"686",74.57,75.050003,73.949997,74.989998,941900,73.333888
"687",74.760002,74.970001,74.129997,74.860001,896500,73.206761
"688",75.059998,75.870003,74.970001,75.830002,782700,74.155341
"689",76,76.419998,75.209999,75.290001,845600,73.627265
"690",75.339996,75.690002,74.610001,74.889999,721600,73.236098
"691",75.209999,75.519997,74.739998,75.400002,593200,73.734837
"692",75.129997,75.980003,74.980003,75.739998,508400,74.067324
"693",75.529999,76.25,75.089996,76.199997,681000,74.517165
"694",76.040001,76.32,75.629997,76.059998,1031900,74.380257
"695",75.709999,75.709999,73.660004,74.849998,2229400,73.19698
"696",74.540001,74.550003,73.089996,73.970001,1959100,72.336417
"697",73.150002,73.68,72.620003,73.239998,919500,71.622535
"698",73.419998,73.620003,72.489998,73,775700,71.387838
"699",73.650002,73.870003,73.099998,73.209999,1027600,71.593199
"700",72.910004,73.349998,72.239998,72.379997,902100,70.781527
"701",72.589996,73.449997,72.349998,73.449997,810600,71.827897
"702",73.660004,73.830002,72.610001,72.919998,601200,71.309603
"703",73.110001,74.230003,72.980003,74.209999,1176400,72.770705
"704",73.769997,74.220001,73.290001,74.220001,1315700,72.780514
"705",74.050003,75.459999,73.419998,75.220001,1672400,73.761119
"706",75.029999,75.360001,74.440002,75.129997,693700,73.67286
"707",75.449997,75.93,75.059998,75.330002,809500,73.868986
