Date,Open,High,Low,Close,Volume,Adj Close
2010-06-10,156.179993,158.520004,153.960007,156.979996,580800,136.858024
2010-06-11,154.110001,159.259995,154.110001,159.139999,328900,138.741155
2010-06-14,158.960007,161.199997,157.949997,158.770004,421400,138.418586
2010-06-15,159.990005,163.289993,158.839996,163.279999,342900,142.350482
2010-06-16,161.309998,163.419998,160.309998,161.520004,331800,140.816087
2010-06-17,162.259995,162.389999,157.690002,159.369995,341500,138.941669
2010-06-18,158.850006,160.449997,158.399994,158.770004,329100,138.418586
2010-06-21,160.779999,161.850006,157.020004,157.919998,406600,137.677536
2010-06-22,156.899994,158.809998,155.830002,155.839996,246100,135.864152
2010-06-23,155.460007,156.600006,153.949997,155.050003,296600,135.175421
2010-06-24,154.580002,154.789993,150.550003,150.740005,301200,131.417887
2010-06-25,150.660004,155.669998,150.279999,152.339996,676800,132.812788
2010-06-28,152.800003,153.839996,151.529999,152.139999,243400,132.638427
2010-06-29,149.470001,149.929993,145.199997,145.600006,470000,126.936742
2010-06-30,144.860001,147.050003,143.009995,143.399994,311400,125.018731
2010-07-01,145.350006,145.350006,138.419998,140.320007,639800,122.333542
2010-07-02,140.440002,144.020004,139.279999,142.789993,533600,124.486921
2010-07-06,144.179993,147.610001,143.350006,145.210007,473100,126.596733
2010-07-07,145.199997,148.610001,144.619995,148.479996,332600,129.447569
2010-07-08,149.910004,152.25,148.880005,152.25,462800,132.734328
2010-07-09,151.940002,155.259995,150.550003,154.970001,373300,135.105674
2010-07-12,153.919998,155.690002,152.940002,154.149994,194300,134.390777
2010-07-13,155.240005,158.449997,155.100006,156.899994,366900,136.788277
2010-07-14,156.679993,156.759995,153.110001,155.25,267000,135.349782
2010-07-15,154.770004,155.380005,151.020004,153.990005,278700,134.251296
2010-07-16,152.949997,152.970001,148.960007,149.139999,360400,130.022972
2010-07-19,150.0,150.210007,146.839996,148.130005,201900,129.142441
2010-07-20,146.360001,149.470001,145.199997,149.360001,443100,130.214774
2010-07-21,150.25,150.990005,141.009995,143.330002,1127600,124.957711
2010-07-22,144.649994,152.199997,144.0,151.210007,587200,131.827643
2010-07-23,150.279999,155.589996,150.009995,154.490005,466000,134.687205
2010-07-26,155.25,159.889999,155.009995,159.649994,439300,139.185777
2010-07-27,160.289993,162.639999,157.190002,157.580002,388500,137.381121
2010-07-28,158.199997,159.990005,155.429993,157.0,308600,136.875464
2010-07-29,158.0,159.960007,155.710007,158.240005,438100,137.956524
2010-07-30,156.600006,159.240005,156.0,157.490005,313700,137.30266
2010-08-02,160.0,163.509995,160.0,162.850006,369200,141.975606
2010-08-03,162.850006,162.940002,160.350006,160.839996,345300,140.223243
2010-08-04,160.639999,161.25,157.190002,160.429993,489400,139.865795
2010-08-05,159.5,161.570007,159.059998,160.520004,222000,139.944268
2010-08-06,159.830002,159.830002,154.240005,157.160004,542700,137.014958
2010-08-09,158.309998,160.360001,157.610001,159.649994,294200,139.185777
2010-08-10,158.889999,161.009995,157.5,159.410004,329600,138.97655
2010-08-11,154.779999,156.289993,152.729996,152.949997,336700,133.344598
2010-08-12,151.75,151.75,149.339996,149.5,423300,130.336828
2010-08-13,149.0,153.910004,148.990005,151.580002,295200,132.150211
2010-08-16,150.350006,151.25,148.990005,150.820007,303100,131.487634
2010-08-17,152.25,153.399994,151.369995,151.899994,203300,132.429186
2010-08-18,151.710007,152.740005,149.509995,150.479996,227500,131.191206
2010-08-19,149.949997,151.429993,147.0,147.330002,411100,128.444984
2010-08-20,147.0,147.5,144.5,145.399994,536800,126.762367
2010-08-23,145.710007,146.0,142.639999,143.149994,433800,124.800776
2010-08-24,141.470001,142.199997,140.080002,141.389999,434900,123.266381
2010-08-25,140.020004,141.639999,139.360001,141.199997,428400,123.100733
2010-08-26,141.770004,142.25,139.440002,139.440002,265500,121.566338
2010-08-27,140.419998,141.729996,139.160004,141.149994,302900,123.05714
2010-08-30,141.339996,143.300003,140.880005,142.169998,337700,123.946398
2010-08-31,141.330002,142.179993,140.25,141.949997,360800,124.631237
2010-09-01,144.630005,147.119995,143.210007,146.570007,318600,128.687578
2010-09-02,145.5,149.610001,145.5,149.300003,317300,131.084498
2010-09-03,150.199997,151.589996,150.089996,151.550003,300400,133.059984
2010-09-07,150.899994,151.830002,150.339996,150.779999,220600,132.383925
2010-09-08,150.25,152.830002,150.25,151.940002,367300,133.402402
2010-09-09,154.050003,156.0,148.539993,150.740005,463300,132.348812
2010-09-10,150.779999,151.570007,149.75,151.160004,292600,132.717567
2010-09-13,152.710007,154.0,149.979996,150.690002,385900,132.304909
2010-09-14,150.929993,160.5,149.949997,159.550003,1011900,140.083936
2010-09-15,158.309998,165.809998,158.309998,164.899994,735900,144.781196
2010-09-16,163.369995,164.389999,160.539993,162.539993,429600,142.709129
2010-09-17,163.240005,165.449997,161.059998,165.050003,544100,144.912903
2010-09-20,165.779999,172.190002,165.779999,171.679993,749500,150.733993
2010-09-21,172.669998,172.869995,166.679993,167.75,764700,147.283484
2010-09-22,168.210007,169.399994,164.759995,165.740005,469400,145.518721
2010-09-23,165.740005,165.740005,160.860001,161.669998,676200,141.945279
2010-09-24,164.210007,167.399994,164.0,167.229996,299300,146.826923
2010-09-27,163.580002,167.25,163.410004,165.899994,377200,145.65919
2010-09-28,167.0,168.789993,164.789993,168.669998,394600,148.091236
2010-09-29,167.610001,170.259995,167.610001,168.759995,561300,148.170253
2010-09-30,169.990005,172.0,169.5,170.25,728700,149.478469
2010-10-01,171.800003,171.800003,169.350006,171.339996,416400,150.435479
2010-10-04,171.559998,171.559998,169.059998,170.910004,453400,150.057948
2010-10-05,167.0,172.470001,166.169998,171.309998,846400,150.40914
2010-10-06,170.059998,171.369995,169.589996,171.350006,439900,150.444267
2010-10-07,171.600006,172.860001,170.800003,170.949997,306000,150.093062
2010-10-08,172.0,174.839996,170.919998,174.5,406600,153.209943
2010-10-11,175.720001,177.800003,175.199997,177.240005,566900,155.615651
2010-10-12,176.220001,178.75,174.630005,178.610001,454000,156.818498
2010-10-13,179.399994,181.0,178.020004,179.240005,401600,157.371639
2010-10-14,178.610001,180.130005,177.279999,177.75,724500,156.063423
2010-10-15,176.5,177.850006,175.0,175.740005,339600,154.29866
2010-10-18,175.119995,177.330002,175.119995,176.5,447500,154.965931
2010-10-19,174.75,176.0,173.0,174.630005,380800,153.324086
2010-10-20,174.479996,174.929993,168.070007,169.509995,1435400,148.828748
2010-10-21,169.979996,170.070007,165.169998,166.259995,923300,145.975268
2010-10-22,167.350006,170.039993,166.919998,167.559998,593300,147.116663
2010-10-25,167.710007,169.630005,167.710007,168.389999,765300,147.845399
2010-10-26,167.850006,169.240005,167.0,168.619995,329600,148.047334
2010-10-27,167.720001,168.690002,166.210007,168.5,314300,147.941979
2010-10-28,169.149994,169.850006,167.699997,168.130005,319600,147.617126
2010-10-29,168.580002,171.25,168.25,170.990005,578400,150.128189
2010-11-01,171.740005,174.470001,170.160004,171.850006,302900,150.883264
2010-11-02,173.830002,174.350006,172.600006,173.039993,211500,151.928066
2010-11-03,166.479996,168.899994,164.009995,165.660004,1959200,145.44848
2010-11-04,167.490005,169.960007,166.710007,169.009995,2337800,148.389751
2010-11-05,169.089996,173.960007,169.029999,173.149994,1184600,152.024646
2010-11-08,171.990005,172.279999,168.889999,169.089996,2274300,148.459992
2010-11-09,165.610001,167.5,164.339996,164.509995,16343600,144.438778
2010-11-10,165.630005,168.949997,165.110001,168.479996,5091100,147.924415
2010-11-11,168.0,172.410004,166.039993,171.199997,3135500,150.31256
2010-11-12,170.320007,173.080002,167.5,173.070007,3350200,151.954418
2010-11-15,173.720001,173.75,170.919998,173.080002,1715400,151.963193
2010-11-16,170.860001,172.350006,165.779999,167.279999,2319400,146.870825
2010-11-17,168.25,170.009995,167.039993,168.929993,1929800,148.31951
2010-11-18,171.330002,171.919998,168.869995,169.149994,2262700,148.51267
2010-11-19,169.630005,170.0,166.809998,168.979996,842100,148.363412
2010-11-22,168.559998,169.800003,166.259995,166.869995,1077000,146.510845
2010-11-23,166.0,166.070007,162.550003,163.029999,1200500,143.139351
2010-11-24,165.059998,166.449997,164.429993,165.889999,948900,145.650414
2010-11-26,165.139999,165.970001,164.009995,164.600006,230900,144.517808
2010-11-29,164.139999,164.429993,161.529999,163.100006,1046000,143.200817
2010-11-30,162.279999,164.0,162.0,163.0,1147600,143.113012
2010-12-01,164.5,167.75,163.75,167.619995,1506800,148.077785
2010-12-02,168.119995,171.880005,168.089996,171.850006,1048400,151.814635
2010-12-03,170.539993,172.759995,168.059998,172.350006,719600,152.256342
2010-12-06,172.690002,172.949997,169.949997,171.479996,747600,151.487763
2010-12-07,173.009995,174.470001,169.600006,171.389999,1323500,151.408259
2010-12-08,171.509995,174.300003,171.25,173.699997,848900,153.448942
2010-12-09,178.130005,179.899994,175.130005,179.820007,1489600,158.855442
2010-12-10,179.800003,183.110001,178.5,183.050003,1982000,161.708865
2010-12-13,184.0,185.279999,181.570007,181.880005,925700,160.675272
2010-12-14,181.940002,184.229996,181.339996,182.660004,713800,161.364334
2010-12-15,183.089996,184.130005,180.649994,180.899994,753100,159.809517
2010-12-16,181.649994,183.300003,178.229996,183.110001,937900,161.761867
2010-12-17,182.720001,189.029999,181.25,187.199997,3979700,165.375026
2010-12-20,187.529999,189.0,185.460007,188.5,1502200,166.523466
2010-12-21,189.440002,192.580002,188.740005,192.509995,888800,170.06595
2010-12-22,193.389999,193.740005,190.309998,190.960007,678600,168.696669
2010-12-23,190.720001,191.740005,188.410004,188.669998,356200,166.673645
2010-12-27,188.559998,189.970001,187.029999,189.259995,387900,167.194856
2010-12-28,189.199997,190.0,187.350006,189.410004,304400,167.327376
2010-12-29,190.539993,191.470001,189.360001,190.820007,379600,168.572992
2010-12-30,189.800003,190.600006,187.720001,188.020004,379000,166.099431
2010-12-31,188.300003,190.600006,187.360001,190.580002,480700,168.360968
