"","FLS.Open","FLS.High","FLS.Low","FLS.Close","FLS.Volume","FLS.Adjusted"
"75",104.73,107.870007,104.73,107.139988,2410200,33.821135
"76",107.270016,108.680008,106.779991,107.009995,1473900,33.780099
"77",107.199989,107.430004,104.390007,107.150013,1159200,33.916216
"78",107.210014,109.910007,106.76001,109.209995,3421500,34.568262
"79",110.000015,110.979984,107.979984,109.419994,2580300,34.634734
"80",110.619987,111.339993,108.990005,110.570011,1984800,34.998749
"81",110.450008,110.499985,107.930008,108.579987,1650900,34.368846
"82",109.98999,111.48,109.470005,111.110012,2840700,35.169675
"83",111.110012,111.500015,109.919998,110.819996,1388700,35.077876
"84",111.600002,111.999985,110.589993,111.27,1780800,35.220316
"85",111.629997,114.459995,111.209999,113.490005,2773500,35.923015
"86",113.46999,114.299995,112.910007,113.139988,1243500,35.812224
"87",112.5,112.910007,109.740005,112.370007,1862100,35.568502
"88",112.620003,115.449989,112.620003,114.369987,1787400,36.201556
"89",114.330002,114.96999,112.899994,113.660007,1035300,35.976826
"90",114.459995,114.950008,111.959999,113.750015,1276500,36.005316
"91",113.939999,114.96999,113.759995,114.710014,1079100,36.309185
"92",112.649998,113.279995,110.919994,111.620007,1397400,35.331104
"93",111.990005,113.750015,111.419998,112.479984,1566300,35.603313
"94",113.370003,114.149998,112.190014,113.319992,1878300,35.869201
"95",113.669998,114.410007,112.550011,114.180004,1838700,36.14142
"96",115.350002,116.979984,115.250015,116.330006,3094200,36.821961
"97",115.649998,116.339996,113.979984,115.200005,1660800,36.464281
"98",113.78001,114.609993,112.040005,114.500015,1825800,36.242714
"99",106.089993,106.880013,99.26001,100.539986,21002400,31.823943
"100",100.220009,101.499985,99.189995,99.999985,5613900,31.653016
"101",100.470005,100.859997,97.799995,98.03001,4130700,31.02946
"102",98.879997,99.939995,98.619987,99.330002,4081800,31.440946
"103",99.339993,99.689999,96.27,96.980015,4026600,30.697104
"104",98.300011,99.450005,97.640007,98.840012,5458800,31.285849
"105",98.819996,104.549995,98.589993,104.180008,6653400,32.97612
"106",103.839993,105.779995,102.729984,105.669994,3158700,33.447745
"107",106.340012,107.600006,105.170013,105.519985,4275000,33.400263
"108",105.660004,107.459999,104.499985,107.049992,3900300,33.884556
"109",106.089993,110.480015,106.089993,108.020016,3360900,34.191598
"110",106.439999,107.889988,105.810001,105.999985,3956400,33.552197
"111",106.830002,107.379993,105.830006,105.999985,2802300,33.552197
"112",105.039986,106.01001,104.060005,105.240005,4215000,33.311641
"113",105.189995,105.590012,104.769985,105.009991,2247900,33.238834
"114",106.310005,107.580002,105.759991,106.509991,2005500,33.713629
"115",106.76001,107.769985,105.740009,107.669998,1430700,34.080807
"116",107.189999,108,105.620007,107.52,1501800,34.033328
"117",106.01001,106.629993,105.120003,105.48,1882500,33.387606
"118",106.310005,108.350006,105.830006,108.099987,1710300,34.216911
"119",106.98999,107.570011,105.899998,107.129997,481200,33.90988
"120",106.169998,106.589996,104.220005,106.130013,1715400,33.593355
"121",104.810005,106.820011,104.690014,105.459995,1263600,33.381274
"122",107.349987,108.720005,106.880013,107.979984,2027400,34.178927
"123",107.750015,109.749985,107.499985,109.340012,1698000,34.609417
"124",108.470009,112.080002,108.470009,111.320011,1692000,35.236146
"125",111.140007,113.939999,110.900013,113.640003,1774800,35.970494
"126",114.600002,115.950005,114.060001,114.27,1583700,36.169907
"127",114.200008,115.410004,113.169994,113.399998,1450500,35.894525
"128",114.390003,114.830006,112.370007,113.939999,1083900,36.065451
"129",114.159988,116.189999,113.420013,116.069996,1026600,36.73966
"130",116.640003,117.579987,116.289986,116.52,1934100,36.8821
"131",116.759995,117.579987,115.659988,116.310001,1203600,36.815629
"132",116.109993,117.930004,115.209995,115.71999,989700,36.628872
"133",115.880013,116.439995,114.390003,116.000015,1345200,36.717509
"134",116.129997,116.52,115.439999,116.120007,1959300,36.75549
"135",116.450008,116.78001,114.609993,115.130013,1483800,36.442127
"136",115.340012,117.729984,115.049995,117.509995,977400,37.195463
"137",117.849987,119.430004,117.359997,119.319992,990600,37.768382
"138",119.220005,119.829987,117.920013,118.310005,784800,37.448691
"139",117.720005,118.809986,116.870007,118.740005,701100,37.584799
"140",118.839993,119.090012,117,117.870003,598200,37.309416
"141",117.930004,118.950005,117.579987,118.209995,743100,37.509323
"142",118.220009,119.120007,117.870003,118.799995,635400,37.696537
"143",118.700008,119.600006,118.01001,119.220005,673800,37.829811
"144",120,121.959995,120,120.290005,1680300,38.169333
"145",121.98999,121.98999,117.099987,118.02,2237100,37.449036
"146",117.560005,117.680008,116.199989,117,1954500,37.125379
"147",117.27,117.350006,114.689999,115.629993,1722900,36.690661
"148",115.659988,117.279991,115.100006,116.100002,1824300,36.8398
"149",115.410004,117.330002,114.800011,117.189995,1986300,37.185666
"150",118.049995,120.080006,117.509995,119.009995,2591400,37.763172
"151",120.399994,121.070011,119.439995,120.120003,1961100,38.11539
"152",120.899998,121.01001,116.129997,116.529991,3046200,36.97624
"153",116.289986,117.879993,115.599987,117.600002,2601300,37.315766
"154",116.879997,117.600002,116.640003,117.189995,2068800,37.185666
"155",117.200008,117.48,114.429989,114.96999,1785300,36.481234
"156",114.189995,115.350002,112.220009,114.149998,1944900,36.221042
"157",115.509991,116.570011,114.920013,115.419994,2052600,36.624026
"158",113.810005,119.499985,113.000015,117.980015,5665800,37.436348
"159",117.519985,117.930004,115.680004,117.519985,2183100,37.290376
"160",117.999985,121.490009,117.899998,121.190014,2681400,38.454916
"161",120.839996,123.600002,120.680008,122.609997,2942400,38.905492
"162",122.960014,123.620007,122.210014,122.970005,3881100,39.019727
"163",122.939999,125.840012,122.939999,124.98999,2275800,39.66069
"164",125.790001,129.440014,125.630013,128.339996,2902500,40.723684
"165",127.940014,128.750015,127.209995,127.400013,1499100,40.425417
"166",127.250015,128.669998,126.890007,127.160007,1813200,40.34926
"167",127.529995,130.520016,127.359993,130.479984,1729500,41.402725
"168",130.620003,132.560005,130.620003,132.129993,1478100,41.926291
"169",132,132,130.23999,131.589993,1185600,41.754943
"170",130.929989,131.51001,129.060001,129.959999,1644000,41.237728
"171",129.789986,131.289986,128.970005,130.869987,968700,41.526477
"172",130.419994,132.48999,130.169998,132.029995,694500,41.89456
"173",132.209999,133.940014,130.959995,131.769985,1969500,41.812056
"174",131.360012,131.360012,129,129.330002,1620900,41.037823
"175",130.130013,131.490005,129.080006,130.820011,1688400,41.510619
"176",130.509991,131.439995,129.870003,130.740005,927900,41.485233
"177",130.740005,130.880013,129.129993,130.329987,1358400,41.355129
"178",128.910004,130.479984,125.490005,125.720009,1683600,39.892333
"179",125.370003,127.77,120.560005,122.660007,2780700,38.921361
"180",122.870007,129.230015,120.299995,125.430004,4354500,39.800311
"181",126.050011,128.330006,124.940014,125.300011,1851600,39.759063
"182",126.189995,126.710014,123.839996,124.970009,1656000,39.65435
"183",125.300011,126.230015,122.139988,122.850002,1621200,38.981648
"184",122.870007,127.169998,122.720009,126,1938300,39.981177
"185",127.250015,130.389988,126.020016,129.789986,1711500,41.183781
"186",129.390003,129.890007,126.990005,128.399998,1383600,40.742723
"187",128.889988,129.380013,124.830002,126.039986,1236600,39.993865
"188",126.029995,127.599987,124.370007,125.829987,1242900,39.92723
"189",125.720009,125.720009,123.180004,124.329987,1736400,39.451264
"190",122.759995,123.419998,119.840012,120.410007,1134900,38.207411
"191",120,122.949989,119.03001,122.819996,1627500,38.972127
"192",122.129997,125.409988,121.470005,125.150013,2347800,39.711467
"193",120.959999,123.629997,120.039986,122.379993,2646000,38.832509
"194",122.069996,122.859993,117.500015,118.850006,2851200,37.712406
"195",121.509991,121.77,120.149998,120.959999,1301700,38.38193
"196",123.27,123.899998,121.580006,122.310001,1652400,38.8103
"197",123.600002,125.480015,122.600006,124.869987,1567500,39.622612
"198",125.139988,125.139988,123.419998,124.649998,941700,39.552807
"199",124.5,126.309986,123.209999,125.319992,981600,39.765403
"200",126.099987,126.399994,124.589996,125.370003,1058400,39.781272
"201",125.630013,126.660004,124.839993,125.51001,987300,39.825698
"202",125.790001,126.920013,125.180008,125.349987,1081800,39.774921
"203",124.680004,126.839996,122.939999,126.759991,1933200,40.325276
"204",127.149994,129.380013,127.149994,128.049992,1554000,40.735655
"205",127.869987,129.189995,127.869987,128.799992,1241400,40.974248
"206",129.540001,132.240005,129.350006,132.039986,1833000,42.004965
"207",132.129993,133.28001,131.210014,133.080002,1818900,42.335818
"208",132.920013,134.199989,132.060001,132.200008,1754700,42.055872
"209",132.830006,133.5,131.450008,132,1196100,41.992244
"210",131.979984,133.589996,131.009995,133.290001,2400300,42.402623
"211",134.270016,135.500015,133.799995,134.990009,2752500,42.943435
"212",134.979984,134.979984,131.069996,131.459999,1651500,41.820457
"213",131.399998,131.399998,126.770016,127.119987,2287200,40.4398
"214",127.779991,128.669998,126.819992,127.680004,1330500,40.617954
"215",126.75,128.000015,126,127.580006,1832400,40.586142
"216",127.970009,128.120007,126.519985,127.700008,1458900,40.624318
"217",125.450008,126.330002,123.849987,125.840012,1081200,40.03261
"218",126.399994,129.600002,126.399994,129.390003,1362900,41.161944
"219",131.669998,132.770016,130.929989,131.669998,1161900,41.887263
"220",132.759991,133.419994,132.359997,133.070011,886200,42.332639
"221",133.070011,133.520016,131.769985,132.999985,978000,42.310362
"222",133.910007,135.720005,133.460014,134.949989,1342200,42.930704
"223",134.990009,135.369987,131.900013,134.640003,1539300,42.83209
"224",134.060005,134.060005,125.630013,127.250015,5051400,40.481165
"225",127.470005,127.749985,126.089996,126.620007,1920000,40.280744
"226",127.629993,129.309986,126.569996,127.5,2338500,40.56069
"227",127.299992,127.799995,123.569996,124.620003,1698900,39.644497
"228",124.28001,125.139988,120.830006,121.830002,2148000,38.756933
"229",120.999985,121.919998,119.000015,119.229984,2733600,37.929808
"230",121.610012,123.290005,120.999985,122.549995,2723100,38.98598
"231",122.139988,124.419994,122.139988,123.080006,1281000,39.154588
"232",123.639988,126.21999,123.380013,125.310001,1613100,39.864001
"233",125.139988,125.450008,122.100002,122.790001,1950300,39.062331
"234",122.160004,122.649994,120.629997,121.5,1383000,38.651952
"235",121.479984,121.670013,119.399998,120.669994,1190700,38.387908
"236",120.029995,123.039986,119.720009,120.699989,1370400,38.39745
"237",119.919994,120.870003,118.089993,118.410004,2223300,37.668953
"238",118.670013,122.660007,118.140003,121.799995,1254900,38.747388
"239",122.000015,122.970005,120.410007,120.810001,1327800,38.432448
"240",120.699989,120.849987,118.740005,119.51001,1079100,38.01889
"241",117.650013,117.770016,115.629993,116.570011,1942500,37.083609
"242",117.509995,118.859997,116.150013,116.199989,1825800,36.965896
"243",115.71999,118.049995,115.28001,116.990009,1929300,37.21722
"244",116.51001,117.860012,114.879993,117.609993,1695300,37.414451
"245",118.410004,120.669994,118.209995,120.279991,1096800,38.263839
"246",121.670013,122.270016,120.009991,121.23,1464000,38.566059
"247",120.519985,121.179989,115.580006,115.629993,1925100,36.784568
"248",115.940014,117.470009,114.849987,115.730015,1019700,36.816387
"249",113.949989,115.100006,112.749985,113.220005,2748600,36.017895
"250",113.040001,113.859993,111.930004,112.400013,1266900,35.757036
"251",113.430004,113.430004,111.359997,111.459995,1392900,35.457995
"252",111.149998,111.579987,109.749985,110.160004,1436100,35.044438
"253",110.630013,111.200008,110.079987,110.540005,1017900,35.165325
"254",109.71999,110.189999,105.990005,106.340012,3646200,33.82921
"255",106.520016,106.850006,104.199989,104.52,2508900,33.250223
"256",106.490009,106.77,105.050011,105.849987,2312700,33.673322
"257",104.799992,104.870007,102.959999,103.799995,2507700,33.021172
"258",103.640007,103.740005,99.200008,101.090012,3681900,32.159064
"259",102.959999,106.71999,102.959999,105.689999,3476100,33.622426
"260",104.750015,105.509995,103.929989,104.900013,2325000,33.371113
"261",105.890007,109.109997,105.500015,108.870003,2467200,34.634059
"262",108.240005,109.779991,107.979984,109.02,2214900,34.681776
"263",106.76001,107.129997,104.019985,105.710014,3373800,33.628793
"264",106.01001,107.009995,103.880013,104.180008,2217600,33.142063
"265",104.289986,105.21999,102.810001,104.930008,1568100,33.380655
"266",105.299995,107.090012,104.949989,106.379997,1249200,33.945456
"267",107.129997,107.829987,105.890007,107.129997,1113000,34.184778
"268",107.339996,110.330006,106.580006,109.890003,2195700,35.065485
"269",109.839993,111.359997,108.999985,110.970005,1468500,35.41011
"270",110.910004,111.830006,110.019985,110.420013,1404900,35.23461
"271",110.03001,110.669998,108.099987,110.270016,1347900,35.186746
"272",111.800011,112.569992,110.850002,111.759991,1263000,35.662191
"273",109.959995,109.959995,107.640003,109.02,1715400,34.787871
"274",107.169994,107.73,104.480015,105.560005,1581000,33.683799
"275",105,105.680008,103.269985,103.359993,1992300,32.981784
"276",104.339996,105.060001,103.23,103.470005,1807800,33.016888
"277",103.76001,104.930008,101.420013,101.529991,1935300,32.397837
"278",102.399994,105.350006,102,105.330002,2745000,33.610406
"279",104.619987,104.720009,103.169998,103.839993,1869900,33.13495
"280",104.630013,107.829987,104.630013,106.400013,1571700,33.951843
"281",107.079987,108.299995,106.250015,106.520016,1457700,33.990135
"282",105.140007,111.96999,105.140007,111,3564000,35.419681
"283",110.879997,111.710014,109.389988,111.050011,1472400,35.435639
"284",109.23999,110.960014,108.650013,110.279995,1204800,35.18993
"285",110.060005,110.060005,106.899994,107.129997,1323000,34.184778
"286",106.169998,106.490009,102,103.049995,2667900,32.882865
"287",102.21999,103.089993,97.899994,98.150013,5058600,31.319299
"288",96.849987,100.98999,96.26001,99.380013,3091800,31.711787
"289",101.499985,101.640003,97.629993,98.799992,2235300,31.526705
"290",97.820011,99.129993,94.580011,94.590002,1816200,30.183313
"291",97.340012,97.340012,93.179998,96.669994,2547600,30.847031
"292",94.839993,94.839993,90.159988,90.48999,3555300,28.875015
"293",92.379988,93.27,86.22999,88.610012,5975100,28.275121
"294",85.569992,87.309992,81.99999,82.460009,4898400,26.312678
"295",83.949989,88.01001,81.879988,87.99999,4274700,28.080465
"296",85.439999,87.689999,83.799992,84.51,3538200,26.966822
"297",84.680008,91.169998,83.889988,89.649988,3372900,28.606973
"298",90.369987,91.23,89.199989,90.51,2061000,28.8814
"299",91.310011,92.900007,90.780001,92.180008,1772400,29.414293
"300",90.810001,91.350002,88.77,90,2165400,28.71866
"301",90.819992,91.800001,89.580002,90.519991,1723500,28.884588
"302",87.050011,87.159988,82.71999,83.799992,4215900,26.740261
"303",82.179989,85.23999,80.769991,80.960009,3188100,25.834033
"304",83.090012,83.900007,81.419998,81.77001,1864500,26.092502
"305",82.110003,85.659988,81.300001,85.599993,1633200,27.314635
"306",85.100012,87.009991,84.53001,86.969999,1894200,27.751799
"307",86.97999,87.96999,83.439989,83.70999,1700700,26.711542
"308",83.01,86.529991,80.840012,86.46999,2392500,27.592248
"309",88.089993,91.290001,88.089993,90.899998,2008200,29.005846
"310",90.48,93.29001,89.589993,92.840012,1842900,29.624897
"311",93.639988,95.649988,93.189989,94.340012,1887900,30.103542
"312",94.449989,95.180008,90.570002,90.939989,2142900,29.018607
"313",88.599993,90.590012,87.45999,89.109987,2156700,28.434661
"314",84.819992,88.20999,84.53001,87.939989,3077700,28.061319
"315",89.610003,90.780001,88.550011,90.419998,2340900,28.85268
"316",89.480009,91.400007,89.159998,89.420008,1921200,28.533587
"317",88.25001,88.550011,85.080002,85.649998,1891800,27.330591
"318",84.24,85.610012,82.340012,84.609987,2618100,26.998728
"319",85.299992,87.45999,84.579992,86.70999,1817400,27.668831
"320",86.969999,89.610003,84.110012,88.359987,3066600,28.195339
"321",89.409988,89.810011,88.340012,89.630013,1590600,28.600599
"322",90.759991,91.179989,87.99999,88.74999,2289000,28.319787
"323",86.580002,87.669989,85.059992,87.02001,1578600,27.767757
"324",87.560011,87.899998,84.830011,85.02,1088700,27.129561
"325",84.849993,84.879988,79.830002,79.929989,1686600,25.505358
"326",76.79001,77.900007,73.74999,75.149998,3299400,23.980081
"327",74.480009,76.370012,73.569992,74.639997,2595000,23.817342
"328",75.800011,77.70999,72.879988,77.529991,1397700,24.739528
"329",79.970009,82.320002,79.52001,80.949989,2665500,25.830836
"330",81,82.52001,77.699999,77.900007,2312400,24.956256
"331",80.22999,81.410007,76.409998,78.600002,2499000,25.180508
"332",75.50001,77.280001,73.809992,74.00001,4350900,23.706842
"333",73.119987,74.76,69.99999,69.99999,2642100,22.425385
"334",69.140013,73.659988,66.840002,73.469999,3622200,23.537046
"335",73.910007,78.120003,72.980009,77.51001,2463000,24.831315
"336",77.409988,80.349993,76.79001,80.00001,1592700,25.629018
"337",80.639997,80.909998,77.790001,79.130013,1365000,25.350303
"338",80.840012,82.830002,80.840012,82.830002,1455300,26.535642
"339",81.879988,83.649988,81.639988,82.130013,1078800,26.311392
"340",83.310001,87.110012,83.25,85.76001,1713900,27.474307
"341",84.860012,85.100012,81.600002,83.559992,2399400,26.769504
"342",84.72999,85.95999,82.620003,84.209999,2583600,26.977742
"343",83.73,84.159988,80.49999,80.900007,1162200,25.917344
"344",81.110012,84.77001,79.79001,84.050011,2339100,26.926487
"345",84.090002,85.820011,82.649998,83.019991,1519500,26.596507
"346",83.340002,83.390013,79.5,81.50001,2603100,26.109562
"347",83.040001,84.759991,82.430008,84.369987,2254500,27.028996
"348",84.320011,89.690008,84.069992,89.390013,2217000,28.637225
"349",88.590002,88.590002,85.400007,86.76,1435200,27.794667
"350",88.080002,88.569992,84.929998,87.179998,1944600,27.929219
"351",91.089993,93.549992,90,92.03001,2543700,29.482981
"352",92.129997,99.180004,90.669989,97.02,3694200,31.081588
"353",95.73999,96.149998,92.550001,92.690008,2070300,29.69442
"354",89.159998,92.159998,87.410007,90.200008,2414400,28.896717
"355",93.149998,95.319992,91.970009,94.089993,2251200,30.142923
"356",95.619987,99.390003,95.03001,99.050011,2601000,31.731928
"357",98.180008,100.169998,97.509991,99.800011,1483800,31.9722
"358",99.930004,100.77,96.980015,98.769985,2414400,31.642218
"359",99.819992,100.190014,96.890007,99.980015,1519800,32.029866
"360",96.660004,97.160007,94.25001,94.889997,1824300,30.399215
"361",96.609993,97.070011,94.700008,95.78001,1815300,30.684341
"362",97.259995,99.549992,97.259995,99.369987,1219200,31.834436
"363",98.819996,99.200008,96.450005,97.370007,1156500,31.193717
"364",96.909988,99.350006,96.27,98.490005,1176300,31.552523
"365",97.02,99.48999,96.600002,97.959995,1431600,31.382727
"366",97.379997,98.399998,94.449989,95.169989,1596600,30.488913
"367",96.290005,98.270016,95.75001,96.950008,1226400,31.059165
"368",94.430008,94.539991,92.49999,93.519991,1659300,29.960316
"369",93.26001,94.269991,92.189999,93.740009,1310100,30.030801
"370",92.349993,92.630013,89.720009,89.73999,1976700,28.749344
"371",89.550001,91.929989,89.399998,90.099993,536400,28.864676
"372",94.190008,96.21999,94.190008,95.589993,1600500,30.623467
"373",95.600012,97.449989,95.120012,96.009991,1419600,30.758019
"374",99.590012,102.860012,99.590012,102.770016,2238900,32.923678
"375",102.189995,103.740005,101.300011,101.600006,1498800,32.548851
"376",103.319996,104.529991,101.829987,102.009991,1341000,32.680195
"377",104.000015,106.740005,103.479984,104.480015,2241900,33.471498
"378",104.73999,105.620007,103.049995,104.700005,899100,33.541975
"379",103.749985,104.069996,101.51001,103.5,1058100,33.157538
"380",102.200008,102.849987,99.419998,99.779995,1464900,31.965787
"381",99.48999,104.060005,99.48999,103.509991,1106100,33.160739
"382",101.580002,101.879997,99.500015,101.009995,1302600,32.359833
"383",101.979984,102.729984,98.349987,99.050011,1482000,31.731928
"384",97.910007,98.220005,95.349993,96.339993,1814400,30.863739
"385",98.069996,98.229984,95.52,96.48,1191900,30.908592
"386",97.430008,99.789986,96.590012,97.539986,2701200,31.248172
"387",98.600006,98.690014,96.159988,96.440014,1639200,30.895782
"388",98.490005,101.430004,98.03001,100.809986,1151100,32.295758
"389",100.640007,100.950005,97.910007,100.5,1471800,32.19645
"390",100.98,102.729984,100.539986,100.689995,1483200,32.257317
"391",101.000015,102.309986,100.689995,101.879997,751800,32.63855
"392",101.630013,102.110012,99.849987,100.850006,810900,32.308579
"393",100.370007,100.869987,96.999985,97.299992,1113600,31.270513
"394",97.77,100.28001,97.190014,99.800011,1455600,32.073975
"395",99.96999,100.470005,99.089996,99.320011,707100,31.919712
"396",102.48,104.529991,101.390007,101.930008,1242000,32.758519
"397",101.690014,104.970005,100.880013,104.619987,1742400,33.623031
"398",103.470005,104.040001,101.310001,103.259995,1761900,33.185953
"399",103.119987,103.28001,101.799992,102.48999,1233600,32.938488
"400",102.899998,103.919998,101.660007,103.670013,1685100,33.317726
"401",104.100002,105.920013,104.100002,105.27,1046100,33.831934
"402",104.600006,106.269985,104.439995,104.829987,1075800,33.690521
"403",106.070011,106.070011,103.779991,105.399994,1094700,33.873712
"404",104.370003,105.680008,101.949989,105.600002,1846200,33.937991
"405",107.379993,107.709995,105.689999,105.789986,997200,33.999048
"406",105.519985,106.890003,105,106.77,905400,34.314008
"407",107.229984,108.48,106.589996,108.290005,863700,34.802511
"408",107.049992,107.46999,106.140003,107.180008,1217700,34.445777
"409",106.98999,108.350006,106.730015,107.210014,1080600,34.455421
"410",106.220009,107.709995,106.179989,107.709995,818100,34.616106
"411",107.769985,108.990005,107.180008,108.759991,1915200,34.953556
"412",109.209995,110.660007,107.939999,108.720005,1994400,34.940705
"413",108.039986,109.400013,108.039986,109.119987,2072700,35.069253
"414",108.140007,108.899998,106.830002,108.75,1378800,34.950345
"415",109.430008,110.990009,109.190014,110.169994,2187600,35.406706
"416",111.660004,113.949989,111.089996,112.520016,2062200,36.161962
"417",112.799995,113.049992,111.849987,111.96999,1077300,35.985193
"418",113.630013,114.729984,112.839993,114.429989,1628700,36.775794
"419",113.939999,115.259995,112.670013,114.950008,965400,36.942919
"420",114.209999,115.080002,113.73999,114.609993,698400,36.833644
"421",114.830006,115.029991,113.370003,114,866700,36.637603
"422",114.380013,115.490009,113.750015,115.359993,891300,37.074681
"423",113.589993,115.389988,112.880013,115.350002,1175400,37.07147
"424",117.110012,117.500015,115.359993,117.419998,1343700,37.736731
"425",116.619987,117.189995,115.929989,117.159988,979200,37.653168
"426",117.549992,117.569996,115.670013,116.580002,1467300,37.46677
"427",116.790001,118.200005,116.399998,117.890007,1096500,37.887783
"428",119.109993,119.900013,117.26001,118.560001,1011300,38.103108
"429",118.919998,119.199989,117.189995,117.860012,1029900,37.878143
"430",116.949989,118.98999,116.900013,117.789986,1430100,37.855638
"431",114.330002,122.450008,113.000015,120.48999,3562200,38.723372
"432",120.959999,120.959999,118.130013,119.289986,1706100,38.337712
"433",117.899998,120.740009,117.26001,119.630013,1440300,38.44699
"434",119.319992,120.080006,118.419994,119.009995,1488900,38.247728
"435",119.160004,120.309986,117.470009,118.569992,4457100,38.106318
"436",119.73,120.020016,117.800011,118.220009,1177800,37.99384
"437",118.02,118.140003,115.970009,116.499985,2363400,37.441054
"438",116.240009,116.73,115.610012,116.450008,2515800,37.424993
"439",113.490005,114.620007,111.440014,112.310005,3163500,36.094468
"440",112.899994,113.25,112.059986,112.740005,1188600,36.232663
