"","NKE.Open","NKE.High","NKE.Low","NKE.Close","NKE.Volume","NKE.Adjusted"
"470",110.629997,110.949997,109.029999,109.610001,4013800,52.515581
"471",109.730003,111.440002,109.730003,110.769997,4649800,53.07135
"472",109.830002,109.980003,108.669998,109.75,3177600,52.582656
"473",108.989998,109.760002,106.339996,106.75,6627200,51.145317
"474",107.169998,109.059998,106.93,109.029999,4194200,52.237694
"475",109.029999,110.75,108.730003,110.349998,3114200,52.870123
"476",110.089996,111.559998,109.809998,110.639999,4674600,53.009067
"477",111,112,111,111.870003,4776200,53.598377
"478",111.910004,112,110.5,111.300003,5082000,53.325283
"479",111.040001,114.559998,111.040001,114.279999,5290600,54.753038
"480",114.209999,114.809998,113.519997,114.400002,5170400,54.810533
"481",113.900002,114.050003,111.540001,111.809998,3602800,53.569628
"482",111.400002,112.300003,111.199997,111.419998,3432000,53.382774
"483",109.800003,110.150002,106.559998,108.730003,7029400,52.093963
"484",107.43,108.879997,107.080002,108.150002,4513000,51.816076
"485",109.029999,109.510002,107.239998,107.559998,4729400,51.533398
"486",107.199997,109.300003,106.660004,108.260002,3164200,51.868779
"487",107.650002,108.459999,106.940002,107.470001,2818200,51.490279
"488",107.309998,109.010002,107.010002,107.220001,3563800,51.370501
"489",107.739998,108.919998,106.220001,107,4982600,51.265096
"490",106.779999,107,104.269997,104.339996,4722200,49.990653
"491",105.400002,107.779999,105.080002,105.440002,7922400,50.51768
"492",105.309998,107.360001,105.309998,107.230003,4517200,51.375293
"493",107.239998,109.150002,107.199997,108.449997,5107000,51.959808
"494",107.769997,109,106.18,107.519997,4256600,51.514233
"495",107.669998,108.639999,106.779999,107.480003,4314800,51.495071
"496",107.919998,109.190002,107.620003,108.790001,3343800,52.122708
"497",109.510002,110.919998,109.139999,110.919998,4367400,53.143218
"498",109.580002,110.330002,108.230003,108.610001,5178600,52.036468
"499",108.5,108.849998,106.660004,108.18,5398400,52.002818
"500",106.290001,106.550003,104.18,104.599998,4688200,50.281888
"501",104.550003,105.120003,103.139999,104.699997,5101000,50.329958
"502",104.300003,105.760002,104,105.510002,4591600,50.719333
"503",106.089996,107.099998,105.730003,107.07,3897000,51.469233
"504",107.940002,108.389999,106.25,107.360001,3539800,51.608639
"505",107.379997,108.769997,106.309998,108.639999,3627200,52.223942
"506",109.120003,109.910004,107.400002,107.459999,3128800,51.656709
"507",107.589996,108.660004,106.739998,107.599998,5079800,51.724007
"508",107.209999,107.529999,101.279999,102.220001,11385200,49.137808
"509",103.459999,103.459999,99.360001,100.019997,12026200,48.080252
"510",100.25,102,99.559998,101.75,8415400,48.911876
"511",101.529999,101.730003,100.129997,101.400002,6328400,48.743629
"512",101.440002,102.650002,101.330002,101.540001,4319200,48.810928
"513",102.559998,102.720001,100.629997,101.199997,6419800,48.647486
"514",101.260002,102.459999,98.529999,98.660004,8027200,47.426495
"515",98.910004,99.519997,98.279999,99.400002,7678600,47.782216
"516",98.379997,98.739998,96.699997,97.459999,5936600,46.849645
"517",97.760002,98.860001,97.300003,98.449997,4790000,47.325543
"518",98.93,99.610001,97.5,98.110001,5611200,47.162105
"519",97.540001,98.480003,95.839996,96.889999,11958400,46.575642
"520",87.839996,90.5,85.099998,87.779999,43169800,42.196407
"521",88.389999,89.489998,88.029999,88.849998,11750800,42.710762
"522",89.370003,90.599998,88.25,90.480003,7499200,43.494316
"523",90.699997,92.699997,90.550003,92.199997,11128600,44.321128
"524",91.610001,92.230003,90.769997,91.379997,8098200,43.926949
"525",91.209999,91.699997,90,90.279999,6955000,43.398173
"526",90.599998,92,90.599998,91.290001,7264600,43.883687
"527",91.669998,92.400002,90.5,92.260002,8694800,44.349973
"528",91.919998,92.239998,90.209999,91.82,7482400,44.138461
"529",92.260002,94.290001,92.040001,93.970001,5698200,45.17198
"530",93.809998,93.889999,92.889999,93.019997,5842400,44.715307
"531",92.480003,93.43,91.910004,92.760002,5330000,44.590326
"532",92.489998,94.940002,91.980003,94.629997,5482000,45.489245
"533",95.199997,95.980003,94.110001,95.260002,5430600,45.792092
"534",94.709999,95,93.050003,93.080002,5987600,44.744152
"535",92.050003,93.260002,91.339996,92.849998,4309600,44.633588
"536",93.260002,93.93,92.410004,92.959999,4152600,44.686466
"537",93.540001,94.25,93.099998,93.510002,4122400,44.950856
"538",94.489998,96.889999,94.290001,96.580002,7382800,46.426624
"539",96.82,97.449997,95.639999,97.029999,5209800,46.642941
"540",96.93,97.75,95.489998,95.849998,4556400,46.075707
"541",95.040001,95.580002,93.25,93.349998,6535000,44.873941
"542",93.510002,94.330002,92.760002,93,4797200,44.705695
"543",91.980003,92.989998,91.040001,92.540001,5230800,44.48457
"544",93.610001,94.639999,93.379997,94.57,4498600,45.460404
"545",94.730003,95.739998,94.650002,95.519997,3160800,45.917073
"546",95.650002,97.190002,95.650002,96.169998,4156600,46.229533
"547",95.779999,96.209999,95.199997,95.900002,4137000,46.099744
"548",95.629997,95.970001,94.919998,95.059998,4957200,45.695949
"549",94.650002,94.980003,94.330002,94.5,4642000,45.426754
"550",94.309998,95.910004,93.860001,95.849998,3440000,46.075707
"551",96.120003,96.139999,94.699997,94.910004,5499400,45.623846
"552",94.900002,95.68,94.169998,94.220001,5233200,45.292157
"553",94.209999,95.389999,93.43,94.779999,6971400,45.561351
"554",95.029999,96.459999,94.830002,96.260002,6147600,46.272798
"555",96.220001,96.769997,95.589996,95.769997,3720800,46.03725
"556",95.93,96.269997,95.160004,95.849998,4276600,46.075707
"557",95.779999,95.989998,95.190002,95.769997,3232600,46.03725
"558",95.68,95.980003,94.940002,95.449997,3381000,45.883424
"559",95.440002,97.129997,95.440002,96.860001,4882000,46.561222
"560",96.919998,97.25,96.099998,96.43,3460800,46.354518
"561",96.209999,99.290001,95.849998,98.870003,8235800,47.527442
"562",98.959999,99,98.209999,98.690002,4734000,47.440915
"563",97.889999,98.480003,97.529999,97.75,3510200,47.161085
"564",98.07,98.519997,96.949997,97.360001,4064600,46.972923
"565",97.190002,97.889999,96.239998,97.260002,3794600,46.924677
"566",97.519997,97.779999,96.970001,97.349998,3144000,46.968097
"567",97.75,99.550003,97.470001,99.459999,4541800,47.986102
"568",99.32,99.75,98.879997,99.290001,3495800,47.904083
"569",99.25,100.900002,99.029999,100.040001,4338800,48.265933
"570",99.43,100.190002,99.110001,99.68,4920000,48.092245
"571",99.839996,100.919998,99.400002,100.839996,4599000,48.651904
"572",99.349998,99.800003,98.269997,99.199997,8663000,47.860659
"573",98.919998,99.099998,95.889999,96.639999,11445200,46.625547
"574",96.32,98.059998,96.080002,97.970001,4689600,47.267228
"575",97.699997,98.25,97.07,97.720001,6800600,47.146611
"576",100.230003,100.5,97.599998,97.660004,9334800,47.117665
"577",98.400002,98.400002,96.379997,96.720001,6425200,46.664145
"578",97.540001,97.540001,96.199997,96.519997,6828800,46.56765
"579",95.599998,96.349998,94,95.32,5912400,45.988691
"580",95.190002,96.349998,95,95.080002,7996200,45.8729
"581",94.959999,96.209999,94.330002,95.489998,5933000,46.07071
"582",95.800003,96.639999,94.650002,96,9699000,46.316769
"583",93.059998,96.18,92.790001,94.910004,13677200,45.790882
"584",94.910004,96.199997,94.620003,95.550003,5536400,46.09966
"585",96.059998,96.199997,94.580002,94.949997,5652800,45.810178
"586",94.910004,95.540001,93.620003,93.800003,7385600,45.255344
"587",94.330002,95.959999,94,95.889999,6529200,46.263697
"588",96.139999,96.529999,94.860001,95.220001,4623600,45.940445
"589",95.010002,95.790001,94.75,94.989998,2819000,45.829477
"590",94.910004,95.690002,94.400002,94.480003,4889400,45.583421
"591",94.860001,95.459999,94.150002,94.220001,3604400,45.457979
"592",94.620003,95.470001,94.529999,94.900002,3968800,45.786056
"593",95.040001,95.459999,94.330002,94.419998,3268600,45.554471
"594",94.669998,95.82,94.379997,95.610001,3763800,46.128607
"595",96.279999,97.610001,96.139999,97.239998,5006000,46.915026
"596",96.910004,98,96.910004,97.57,3563000,47.074241
"597",97.699997,98.07,97.019997,97.57,3898800,47.074241
"598",97.540001,98.099998,96.099998,96.449997,4670600,46.533877
"599",95.419998,96.349998,93.82,94.480003,4496400,45.583421
"600",93.839996,94.25,92.75,92.82,4692200,44.782526
"601",93.739998,93.809998,92.459999,92.889999,4973800,44.816298
"602",93.050003,93.5,91.129997,91.309998,5009800,44.054
"603",91.080002,91.349998,90.32,91.150002,6222000,43.976808
"604",91.050003,91.790001,90.779999,91.379997,4564400,44.087773
"605",91.900002,95.599998,91.900002,95.349998,7127400,46.003165
"606",95.699997,96.739998,94.489998,94.540001,3632200,45.612368
"607",94.550003,95.480003,94.349998,95.260002,2936400,45.959745
"608",95.25,96.129997,94.75,96.129997,3912400,46.379488
"609",95.720001,95.879997,94.620003,94.650002,3827600,45.66544
"610",94.449997,94.599998,91.860001,91.860001,5225200,44.319358
"611",91.690002,93,91.68,92.309998,3874400,44.536467
"612",92.5,93.199997,91.980003,92.290001,2989600,44.526819
"613",91.169998,92.660004,91.029999,91.470001,3623000,44.131197
"614",91.959999,91.959999,89.650002,90.599998,6509600,43.71145
"615",90.290001,91.220001,90.07,90.830002,3882200,43.822419
"616",91.839996,92.75,91.400002,92.589996,5994600,44.671557
"617",93.489998,96.339996,93.459999,96.32,5231200,46.471158
"618",96.32,96.519997,95.269997,95.610001,4551600,46.128607
"619",95.559998,95.830002,94.959999,95.599998,3681800,46.123781
"620",96,96.760002,95.879997,96.75,1676200,46.678618
"621",95.480003,97.68,95.379997,97.660004,6026400,47.117665
"622",96.050003,98,96.050003,97.010002,4268600,46.804061
"623",96.599998,99.160004,96.599998,99.129997,4306800,47.826887
"624",99.580002,100.330002,98.800003,98.970001,4872000,47.749694
"625",98.459999,98.519997,96.910004,97.480003,6335000,47.03082
"626",97.660004,98.910004,97.089996,97.559998,4344000,47.069415
"627",97.629997,98.379997,97.230003,97.669998,3514200,47.122487
"628",97.919998,98.080002,96.610001,97.68,3382200,47.127312
"629",97.470001,98.68,97.230003,98.419998,4546000,47.689387
"630",98.910004,98.989998,97.730003,98.589996,3709000,47.771759
"631",98.669998,99.309998,97.980003,98.080002,3638400,47.524641
"632",98,99.5,97.839996,99.410004,4617200,48.169093
"633",99.400002,100,98.599998,99.199997,5328000,48.067335
"634",99.089996,99.57,97.040001,97.330002,3722600,47.161229
"635",97.129997,97.889999,96.849998,96.910004,4331000,46.957719
"636",97.209999,98.089996,96.800003,97.989998,4184800,47.48103
"637",98.07,98.980003,97.730003,98.919998,3935800,47.931661
"638",98.919998,99.199997,97.769997,97.779999,3939600,47.379275
"639",98.120003,99.050003,97.209999,99,6e+06,47.970426
"640",102.5,105.480003,101.160004,105.099998,13947400,50.926179
"641",104.559998,106.230003,104.360001,105.599998,5999600,51.168454
"642",52.049999,52.5,51.189999,51.330002,4045200,49.74388
"643",51.220001,51.939999,50.93,51.759998,3925200,50.16059
"644",51.450001,51.720001,50.990002,50.990002,3216200,49.414386
"645",50.830002,51.639999,50.59,51.599998,3403700,50.005534
"646",52.400002,52.48,51.400002,51.84,3756400,50.238119
"647",51.950001,52.599998,51.779999,52.369999,3616100,50.751741
"648",52.5,53.040001,52.470001,52.880001,3397000,51.245984
"649",52.790001,53.080002,52.529999,52.959999,3244700,51.32351
"650",52.720001,52.939999,52.189999,52.400002,3357100,50.780816
"651",52.57,52.740002,52.310001,52.450001,2765200,50.829271
"652",52.630001,52.880001,52.169998,52.549999,3852800,50.926179
"653",52.66,53.419998,52.310001,53.099998,4895500,51.459183
"654",53.189999,53.48,53.009998,53.189999,2795900,51.546402
"655",53.040001,53.75,52.889999,53.639999,3253600,51.982498
"656",53.52,54,53.240002,53.73,2650100,52.069717
"657",53.790001,53.970001,53.310001,53.48,2432400,51.827442
"658",53.470001,53.57,52.98,53.290001,3072700,51.643314
"659",53.419998,53.509998,53.049999,53.48,3103800,51.827442
"660",53.139999,53.360001,52.810001,53.09,3389600,51.449494
"661",53.189999,53.880001,53.16,53.860001,3409900,52.195701
"662",54.130001,55.57,53.990002,55.549999,6271400,53.833478
"663",55.400002,55.52,54.32,54.5,4019100,52.815924
"664",54.389999,54.459999,53.880001,53.919998,3607400,52.253844
"665",53.970001,54.16,53.560001,53.610001,3171500,51.953426
"666",53.619999,54.279999,53.439999,54.049999,4571900,52.379828
"667",54.459999,54.720001,53.599998,53.700001,3386700,52.040645
"668",53.59,54.259998,53.5,53.66,2537900,52.00188
"669",53.939999,54.310001,53.860001,53.889999,2263600,52.224773
"670",53.68,54.369999,53.5,54.16,2648500,52.48643
"671",54.23,54.720001,54.07,54.68,2786500,52.990362
"672",54.57,55.189999,54.48,54.59,2550400,52.903143
"673",55.279999,55.900002,54.73,55.220001,4458300,53.513677
"674",54.900002,55.209999,54.790001,55.09,1933300,53.387693
"675",55.029999,55.369999,54.41,54.560001,3026900,52.874071
"676",54.57,54.990002,54.32,54.619999,3082100,52.932215
"677",54.689999,55.139999,54.52,54.950001,3528100,53.252019
"678",54.889999,55.16,54.290001,54.470001,4255600,52.786852
"679",54.400002,54.66,53.990002,54.02,3793600,52.350757
"680",54.830002,55.040001,54.119999,54.540001,4677900,52.854689
"681",54.599998,54.880001,54,54.470001,2927500,52.786852
"682",54.540001,54.990002,54.040001,54.040001,4283000,52.370139
"683",54.41,54.740002,53.939999,54.27,3042600,52.593031
"684",54.16,54.52,53.959999,54.34,3134600,52.660868
"685",54.259998,54.720001,54,54.459999,3356800,52.981911
"686",54.419998,54.830002,54.18,54.82,4026700,53.332141
"687",54.549999,54.900002,54.41,54.73,2645900,53.244584
"688",54.900002,55,54.52,54.900002,4049000,53.409972
"689",54.959999,55.610001,54.700001,55.299999,2906000,53.799113
"690",55.400002,55.650002,55.139999,55.220001,2842600,53.721286
"691",55.119999,55.23,54.5,54.689999,4006500,53.205669
"692",54.57,54.639999,54.16,54.529999,3377400,53.050011
"693",53.700001,54.169998,53.27,53.490002,6170800,52.03824
"694",53.610001,54.990002,53.599998,54.849998,4092700,53.361326
"695",54.84,54.900002,54.34,54.689999,3455400,53.205669
"696",54.669998,54.849998,54.290001,54.779999,4060500,53.293226
"697",54.43,54.66,54.080002,54.16,2539700,52.690054
"698",54.290001,54.439999,53.540001,53.830002,3314200,52.369013
"699",54.07,54.880001,54.060001,54.830002,3970900,53.341872
"700",54.459999,54.720001,53.529999,53.599998,7948100,52.145252
"701",58,60.25,57.869999,59.529999,19328700,57.914307
"702",59.389999,59.98,59.029999,59.560001,6658700,57.943496
"703",59.349998,59.630001,58.900002,59.470001,4474300,57.855938
"704",59.02,59.299999,58.139999,58.450001,5222500,56.863621
"705",58.959999,59.310001,58.450001,59.009998,3806200,57.40842
"706",59,59.189999,57.98,58.259998,3484900,56.678776
"707",58.369999,59.389999,58.360001,58.900002,4665300,57.301409
"708",59.200001,59.529999,58.560001,58.91,3813300,57.311136
"709",58.790001,59.5,58.740002,59.34,2499700,57.729465
"710",58.580002,59.040001,58.330002,58.970001,3094900,57.369508
"711",58.889999,59.950001,58.82,59.950001,4006600,58.32291
"712",59.82,60.130001,59.290001,59.889999,3337500,58.264537
"713",59.919998,60.549999,59.919998,60.290001,2975500,58.653682
"714",60.369999,61.380001,60.310001,61.200001,4394700,59.538984
"715",61.07,61.23,60.43,60.580002,2769400,58.935812
"716",60.459999,60.93,59.669998,59.669998,3331300,58.050507
"717",60.029999,60.529999,59.669998,60.5,2980300,58.857982
"718",60.169998,61.310001,60.009998,60.900002,5217400,59.247127
"719",60.970001,61.200001,59.700001,60.18,3008200,58.546667
"720",60.580002,61.040001,60.27,60.919998,3384200,59.266581
"721",61.09,61.490002,60.630001,61.360001,2984300,59.694641
"722",61.619999,61.93,61.240002,61.68,3059800,60.005956
"723",61.849998,62,61.400002,61.529999,2084000,59.860026
"724",61.619999,62.490002,61.57,62.07,2183800,60.38537
"725",62.16,62.470001,61.580002,61.889999,2412800,60.210256
"726",62,62.810001,61.619999,62.630001,2920800,60.930173
"727",62.73,63.77,62.66,63.599998,5047400,61.873844
"728",63.560001,64.290001,63.200001,63.360001,3962200,61.64036
"729",63.5,63.57,62.950001,63.32,2802700,61.601444
"730",63.68,64.959999,63.68,64.550003,3475400,62.798065
"731",64.400002,64.550003,63.779999,63.959999,2375100,62.224074
"732",64.190002,64.370003,63.810001,63.91,3149000,62.175432
"733",63.700001,64.110001,63.669998,63.900002,3129500,62.165705
"734",63.900002,64.529999,63.650002,63.740002,2216900,62.010047
"735",63.860001,64.790001,63.669998,64.760002,3322800,63.002364
"736",64.510002,64.800003,64.32,64.650002,1890300,62.895349
"737",64.529999,65.980003,64.529999,65.910004,4138600,64.121154
"738",65.779999,66,65.449997,65.830002,2643100,64.043323
"739",65.760002,66.07,64.160004,64.440002,3844300,62.691049
"740",64.470001,65.440002,64.400002,65.32,3109600,63.547163
"741",65.269997,65.5,65.050003,65.330002,2730900,63.556894
"742",65.339996,65.449997,64.980003,65.230003,3232700,63.459609
"743",65.239998,65.57,64.089996,64.449997,4147600,62.700773
"744",63.98,64.150002,63.09,63.330002,4313200,61.611175
"745",62.669998,62.869999,61.560001,62.790001,3758700,61.08583
"746",63.57,64.110001,63.040001,63.279999,3892000,61.562529
"747",62.91,63.169998,62.400002,62.93,2760600,61.22203
"748",62.950001,63.299999,62.389999,62.41,2977600,60.919433
"749",62.200001,63.139999,61.66,61.66,3730200,60.187346
"750",61.599998,63.080002,61.110001,63.029999,5070600,61.524624
"751",63.25,63.57,62.310001,62.779999,3392700,61.280595
"752",62.599998,62.939999,61.599998,61.75,3102700,60.275196
"753",61.740002,62.18,61.209999,62.16,2380700,60.675404
"754",62.48,63.09,62.25,62.75,2666000,61.251313
"755",62.91,63.48,62.740002,63.040001,2739500,61.534387
"756",62.299999,62.939999,61.970001,62.150002,2770200,60.665644
"757",62.57,62.57,61.349998,61.41,2721300,59.943316
"758",61.299999,61.919998,61.029999,61.759998,3916300,60.284956
"759",61.630001,62.400002,61.610001,61.889999,2611200,60.411852
"760",62.380001,62.720001,61.82,61.939999,3756400,60.460657
"761",61.84,62.25,61.619999,62.150002,4534400,60.665644
"762",62.139999,62.34,61.73,61.75,4611800,60.275196
"763",61.330002,61.630001,60.639999,60.779999,4912100,59.328362
"764",60.82,61.380001,60.07,60.57,5044600,59.123378
"765",60.16,60.509998,59.110001,59.950001,4744700,58.518187
"766",60.419998,60.990002,59.950001,60.389999,5448200,58.947677
"767",60.860001,62.119999,60.790001,61.849998,5688400,60.372806
"768",62.869999,63.25,62.130001,62.32,6141400,60.831582
"769",61.939999,64.07,60.18,63.68,13401900,62.159101
"770",63.939999,64.589996,62.200001,62.330002,7199400,60.841346
"771",61.93,63.080002,61.900002,62.619999,3701200,61.124417
"772",62.240002,62.939999,62.099998,62.860001,1687800,61.358686
"773",63.16,63.830002,63.150002,63.639999,2578900,62.120056
"774",64,64.660004,63.48,63.720001,3490800,62.198147
"775",64,64.279999,63.400002,63.93,3494600,62.403131
"776",63.91,63.91,63.32,63.599998,2550900,62.08101
"777",64.199997,64.440002,63.439999,63.720001,3573000,62.198147
"778",63.630001,63.830002,63.490002,63.669998,2212000,62.149338
"779",63.459999,63.650002,63.25,63.349998,2880900,61.836981
"780",63.139999,63.470001,62.470001,62.700001,3429100,61.202508
"781",62.599998,63.669998,62.57,63.330002,3123800,61.817462
"782",63.240002,63.779999,62.900002,63.32,2243400,61.807699
"783",63.25,63.59,63.080002,63.349998,2959700,61.836981
"784",63.110001,63.57,62.84,63.290001,2790800,61.778417
"785",63.52,63.580002,63.139999,63.189999,2144800,61.680803
"786",63.189999,63.43,62.57,62.630001,2352700,61.13418
"787",62.75,62.889999,62.200001,62.490002,4455700,60.997524
"788",62.049999,62.599998,62.029999,62.529999,2758900,61.036566
"789",62.25,62.790001,62.25,62.709999,2537800,61.212267
"790",62.650002,63.099998,62.639999,62.849998,3199800,61.348923
"791",63.119999,63.5,62.77,62.919998,4230900,61.417251
"792",63.240002,66.110001,63.240002,65.970001,7906600,64.394409
"793",65.989998,66.610001,65.410004,66.300003,3749900,64.716529
"794",66.199997,66.540001,66.160004,66.400002,2106500,64.81414
"795",66.309998,66.849998,65.879997,66.540001,3122000,64.950795
"796",66.139999,66.239998,65.610001,65.629997,2944400,64.062526
"797",66.059998,66.449997,65.779999,66.050003,2528700,64.4725
"798",65.919998,66.739998,65.839996,66.309998,2822400,64.726285
"799",66.089996,66.599998,66.050003,66.510002,2200900,64.921513
"800",66.610001,66.75,65.690002,65.809998,2149700,64.238227
"801",65.529999,65.660004,64.230003,64.349998,2980900,62.813098
"802",63.779999,64,63.16,63.490002,3113500,61.973641
"803",63.439999,64.309998,63.34,63.650002,2630600,62.129819
"804",63.700001,65.110001,63.5,64.709999,3874800,63.1645
"805",64.550003,65.709999,64.309998,64.629997,3834200,63.086409
"806",64.57,64.989998,64.040001,64.129997,2385200,62.598351
"807",64.099998,65.169998,63.900002,64.860001,2528000,63.310919
"808",65.169998,65.220001,63.900002,64.209999,4022300,62.676442
"809",64.199997,64.529999,63.919998,63.919998,2736200,62.393367
"810",63.259998,63.740002,62.790001,62.810001,2435400,61.309881
"811",62.720001,63.700001,62.650002,63.369999,3022000,61.856504
"812",62.990002,63.860001,62.880001,63.48,2300000,62.1699
"813",63.709999,63.790001,62.599998,62.82,2925500,61.523521
"814",63.610001,64.900002,63.5,64.290001,4107000,62.963185
"815",64.330002,65.480003,64.300003,65.129997,3550700,63.785845
"816",65,65.580002,64.690002,65.379997,2635800,64.030686
"817",65.400002,65.550003,64.169998,64.980003,2316300,63.638947
"818",65.059998,65.589996,64.93,65.400002,2073900,64.050277
"819",66.699997,66.980003,65.959999,66.82,6690000,65.440969
"820",66.980003,67.82,66.82,67.589996,4556200,66.195075
"821",67.959999,68.900002,67.800003,68.080002,4124900,66.674967
"822",67.900002,68.139999,67.190002,67.910004,3292300,66.508478
"823",68.75,68.82,67.910004,68.190002,2668800,66.782698
"824",68.18,68.669998,67.980003,68.32,3876200,66.910012
"825",67.970001,69.849998,67.93,69.480003,4274000,68.046076
"826",69.769997,70.559998,68.809998,69.5,7313800,68.06566
"827",69.199997,69.5,68.099998,69.370003,18578500,67.938345
"828",69.110001,69.550003,68.040001,68.980003,5511000,67.556395
"829",69.440002,69.720001,69.190002,69.43,3716400,67.997105
"830",69.43,69.529999,68.739998,68.919998,3941600,67.497628
"831",69.230003,70.489998,69.150002,70.339996,6882500,68.88832
"832",74.82,75.25,73.349998,73.639999,15591000,72.120218
"833",72.300003,73.169998,72.160004,72.639999,7398200,71.140856
"834",73.040001,73.25,72.019997,72.419998,5222200,70.925395
"835",72.040001,72.260002,71.589996,71.889999,4375800,70.406334
"836",71.889999,72.5,71.059998,71.639999,3572300,70.161494
"837",71.769997,72.349998,71.32,72.139999,3584100,70.651175
"838",71.410004,71.970001,71.300003,71.339996,2586400,69.867682
"839",71.459999,72.629997,70.18,70.279999,3757100,68.829561
"840",70.519997,71.470001,69.959999,70.889999,4641100,69.426972
"841",72.150002,73.449997,71.940002,73.440002,5552400,71.924348
"842",73.470001,73.730003,72.879997,73.459999,5396100,71.943932
"843",72.949997,74.169998,72.779999,74.059998,3099900,72.531548
"844",73.900002,74.370003,73.410004,73.709999,3975600,72.188773
"845",74.089996,74.620003,73.720001,74.519997,4375800,72.982054
"846",74.349998,74.650002,74.080002,74.540001,4692200,73.001645
"847",74.550003,75.989998,74.269997,75.93,4915400,74.362958
"848",75.889999,76.370003,75.5,76.089996,4996300,74.519652
"849",76.110001,76.489998,75.519997,75.959999,3409400,74.392337
"850",75.540001,75.940002,75.110001,75.559998,2381000,74.000591
"851",75.610001,75.779999,75.239998,75.510002,2813200,73.951628
"852",75.559998,76.360001,75.349998,75.699997,3444500,74.137701
"853",75.75,75.980003,75.370003,75.510002,3068400,73.951628
"854",75.779999,76.18,75.540001,75.910004,2100500,74.343374
"855",76.610001,76.889999,75.949997,76.129997,3157100,74.558827
"856",76.040001,76.269997,75.139999,75.760002,4092200,74.196468
"857",75.800003,76.43,75.650002,76.059998,2110800,74.490272
"858",76.330002,76.540001,75.629997,76.370003,1804600,74.793879
"859",76.040001,77.32,75.879997,77.199997,3160200,75.606744
"860",77.660004,77.660004,76.150002,76.760002,1972700,75.17583
"861",77.199997,77.300003,75.660004,75.699997,3125400,74.137701
"862",75.589996,77.139999,75.580002,77.120003,2910800,75.528401
"863",77.300003,77.360001,76.720001,77.160004,1761600,75.567576
"864",77,77.260002,76.400002,76.870003,2163700,75.28356
"865",76.540001,77.889999,76.459999,77.849998,2401100,76.243331
"866",78.230003,78.809998,77.889999,78.639999,2382100,77.017028
"867",78.389999,79.279999,78.25,79.220001,2887000,77.58506
"868",79.400002,79.400002,78.330002,78.580002,2846600,76.958269
"869",78.410004,78.629997,77.550003,77.809998,3221600,76.204156
"870",78,78.599998,77.730003,77.839996,2946500,76.233535
"871",77.82,78.220001,77.410004,78.089996,2334700,76.478376
"872",78.459999,78.980003,77.980003,78.870003,3517800,77.242284
"873",79.059998,79.610001,78.879997,79.129997,2291700,77.496913
"874",79.769997,79.870003,79.160004,79.599998,3680200,77.957215
"875",79.690002,79.830002,79.089996,79.330002,1867100,77.69279
"876",79.580002,79.760002,79.080002,79.139999,1737600,77.506709
"877",79.470001,80.139999,78.919998,79.089996,3233900,77.457738
"878",78.889999,79.489998,78.599998,79.129997,2564600,77.496913
"879",78.900002,79.18,78.260002,78.82,2416600,77.193313
"880",78.989998,79.339996,78.629997,78.949997,2746700,77.320628
"881",79.620003,79.889999,79.260002,79.860001,1947000,78.211851
"882",79.93,80.260002,79.669998,79.779999,2149600,78.1335
"883",79.349998,79.660004,79.110001,79.220001,2696900,77.58506
"884",78.919998,79.019997,76.730003,76.839996,6655800,75.254173
"885",76.919998,76.919998,75.419998,76.230003,5413000,74.890682
"886",76.349998,76.790001,76.239998,76.400002,3781100,75.057693
"887",76.910004,77.099998,76.279999,76.440002,4865500,75.096991
"888",76.940002,77.25,76.400002,76.760002,6990300,75.411369
"889",77,78.580002,76.949997,78.550003,5407200,77.16992
"890",78.57,78.75,77.760002,78.260002,5147300,76.885014
"891",77.440002,77.699997,76.639999,77.339996,10221300,75.981173
"892",77.089996,77.440002,76.690002,77.110001,4688400,75.755218
"893",77.220001,77.800003,77.209999,77.660004,1391300,76.295558
"894",77.739998,78.459999,77.699997,78.190002,2304900,76.816245
"895",78.75,79.010002,78.029999,78.160004,2320400,76.786773
"896",77.919998,78.889999,77.919998,78.739998,2144500,77.356577
"897",78.769997,78.949997,78.349998,78.639999,2053100,77.258335
"898",78.150002,78.830002,77.93,78.239998,2659300,76.865362
"899",78.150002,78.629997,77.959999,78.029999,2798500,76.659052
"900",78.470001,78.599998,77.410004,77.43,3022900,76.069595
"901",77.709999,78,77.410004,77.489998,3384500,76.128539
"902",77.5,77.949997,76.93,77.089996,3448900,75.735565
"903",77.419998,77.459999,76.760002,77.089996,3131600,75.735565
"904",77,77.349998,76.699997,76.919998,2554000,75.568554
"905",76.830002,76.919998,75,75.18,4131200,73.859127
"906",75.099998,75.339996,74.650002,75.169998,3904200,73.8493
"907",75.25,75.730003,75.139999,75.43,2926200,74.104734
"908",75.230003,75.379997,74.349998,74.790001,2424000,73.475979
"909",74.599998,74.739998,73.379997,73.389999,4925900,72.100575
"910",74.139999,74.599998,73.410004,73.75,6573500,72.454251
"911",73.959999,74.059998,73.5,73.5,3712000,72.208643
"912",73.010002,73.18,72.019997,72.730003,4752600,71.452175
"913",72.290001,72.660004,71.639999,71.650002,4606000,70.391148
"914",71.910004,72.260002,71.720001,71.900002,5705800,70.636756
"915",72.290001,73.150002,72.150002,72.709999,4534600,71.432522
"916",72.309998,72.57,71.510002,71.769997,5244400,70.509035
"917",72.449997,74.199997,72.379997,73.940002,5219200,72.640915
"918",72.989998,73.309998,72.360001,72.849998,4326000,71.570062
