"","TMO.Open","TMO.High","TMO.Low","TMO.Close","TMO.Volume","TMO.Adjusted"
"453",57.43,58.18,57.240002,58.150002,1670500,56.936517
"454",58.369999,58.369999,57.59,57.630001,1373100,56.427368
"455",57.509998,57.509998,56.330002,56.540001,2264800,55.360114
"456",56.049999,56.25,55.759998,56.060001,2760600,54.890131
"457",56.41,56.790001,56.240002,56.380001,2977700,55.203453
"458",56.360001,56.709999,56.040001,56.380001,2564400,55.203453
"459",56.400002,56.610001,55.98,56.169998,1881500,54.997832
"460",55.630001,55.889999,55.34,55.580002,1601900,54.420148
"461",55.330002,55.970001,55.200001,55.889999,1416000,54.723677
"462",54.950001,55.080002,54.02,54.529999,3410600,53.392057
"463",54.259998,54.779999,52.959999,53.110001,3666500,52.001691
"464",53.830002,54.07,53.110001,53.360001,3100300,52.246474
"465",53.48,55.279999,53.349998,55.119999,2725400,53.969745
"466",54.860001,55.130001,54.040001,54.099998,2142600,52.97103
"467",54.349998,54.360001,53.639999,53.639999,1700100,52.52063
"468",53.990002,54.580002,53.91,54.080002,3951400,52.951451
"469",53.810001,54.759998,53.759998,54.52,2074000,53.382267
"470",54.639999,54.98,54.169998,54.369999,2263200,53.235396
"471",54.52,54.68,54.080002,54.139999,1845400,53.010196
"472",53.459999,53.860001,53.02,53.75,1728400,52.628335
"473",52.139999,53,51.689999,52.740002,4425200,51.639414
"474",55.119999,55.5,53.759998,55.07,4269000,53.920789
"475",54.950001,55.490002,54.720001,54.91,2122300,53.764128
"476",54.970001,55.209999,54.400002,54.91,2102200,53.764128
"477",55.360001,55.709999,54.75,55.650002,2265800,54.488687
"478",55.59,56.91,55.209999,56.110001,2698100,54.939087
"479",55.919998,55.919998,55.240002,55.610001,1733300,54.449521
"480",55.580002,55.599998,54.939999,55.240002,2061800,54.087243
"481",55.080002,55.080002,53.759998,54.029999,2023500,52.902491
"482",54.02,54.389999,53.75,54.029999,1407800,52.902491
"483",53.57,54,52.900002,53.790001,2284400,52.667501
"484",53.220001,53.799999,52.560001,53.34,2076000,52.226891
"485",53.889999,54.240002,53.209999,53.459999,1687900,52.344386
"486",53.169998,53.84,53.099998,53.299999,1436300,52.187725
"487",52.630001,52.990002,52.23,52.540001,1345100,51.443587
"488",52.240002,52.990002,51.669998,51.830002,2015300,50.748404
"489",51.970001,52.57,51.509998,51.540001,1493400,50.464455
"490",51.419998,52.150002,51.130001,51.150002,2497500,50.082594
"491",51.389999,51.5,50.389999,50.540001,2237500,49.485323
"492",50.610001,51.990002,50.52,51.919998,2380200,50.836522
"493",52.209999,52.330002,51.110001,51.34,2053200,50.268628
"494",51.009998,51.110001,49.919998,50.98,3700000,49.91614
"495",51.299999,52.27,50.939999,52.209999,2799600,51.120471
"496",52.02,52.5,51.490002,51.68,1778400,50.601533
"497",52.119999,52.560001,51.669998,51.720001,2795700,50.640699
"498",51.25,51.25,50.34,51.169998,3665200,50.102173
"499",51.080002,51.139999,50.209999,50.48,3131000,49.426574
"500",49.549999,49.849998,49.110001,49.130001,2854600,48.104747
"501",49.09,49.209999,48.139999,48.630001,3320500,47.615181
"502",48.360001,49.540001,48.34,49.380001,2794700,48.34953
"503",49.720001,50.130001,49.549999,50.110001,2416600,49.064296
"504",50.740002,51.23,50.560001,50.650002,3105500,49.593028
"505",50.41,50.990002,50.169998,50.869999,1824200,49.808435
"506",51.380001,51.439999,49.669998,49.720001,1757200,48.682435
"507",49.849998,50.330002,49.240002,50.310001,2197000,49.260123
"508",50.279999,51.119999,49.669998,49.860001,1801600,48.945991
"509",50.130001,50.75,49.900002,50.639999,2487900,49.711691
"510",51.040001,51.279999,50.700001,51.23,2268600,50.290875
"511",50.939999,51.209999,50.599998,50.900002,1659600,49.966927
"512",51.169998,52.130001,51.07,51.919998,1591000,50.968225
"513",52.009998,52.099998,50.970001,51.630001,1246400,50.683544
"514",51.790001,52.009998,50.32,50.400002,1485500,49.476093
"515",50.310001,51.240002,50.310001,51.040001,1853700,50.10436
"516",50.439999,50.48,49.700001,49.830002,1646700,48.916542
"517",49.860001,50.02,49.43,49.540001,1551500,48.631857
"518",49.810001,50.959999,49.810001,50.889999,1576100,49.957108
"519",50.470001,50.720001,50.110001,50.549999,2342400,49.623341
"520",51.580002,51.939999,51.150002,51.91,2637700,50.95841
"521",52.290001,52.299999,51.09,51.380001,2272700,50.438127
"522",51.459999,52.82,51.360001,52.799999,1498800,51.832095
"523",53.43,53.619999,52.419998,52.59,1854100,51.625945
"524",52.07,52.380001,51.169998,51.43,1346700,50.48721
"525",51.139999,51.75,51.099998,51.580002,1167400,50.634462
"526",52.720001,52.860001,50.919998,51.18,2686200,50.241793
"527",51.049999,51.959999,51.049999,51.720001,2008100,50.771895
"528",51.209999,51.759998,50.740002,51.450001,1750500,50.506844
"529",51.57,52.540001,51.470001,52.040001,1514700,51.086028
"530",52.509998,52.650002,51.529999,51.900002,2663700,50.948595
"531",52.110001,52.41,51.360001,52.32,1478800,51.360894
"532",52.009998,53.290001,51.799999,53.23,2022200,52.254212
"533",53.299999,53.380001,52.240002,53.029999,2001600,52.057878
"534",52.669998,52.700001,51.68,52.049999,1949700,51.095843
"535",51.360001,51.380001,50.490002,50.700001,2091500,49.770592
"536",50.490002,50.689999,49.630001,49.779999,3342200,48.867455
"537",51.09,54.330002,51.09,54.139999,5780900,53.14753
"538",54.75,55.389999,53.599998,54.689999,2961700,53.687447
"539",55.07,56.32,55,56.099998,3161000,55.0716
"540",56.040001,56.459999,55.75,56.060001,1470900,55.032336
"541",55.860001,56.27,55.610001,55.669998,1990300,54.649482
"542",56.07,56.200001,55.41,55.66,2261700,54.639667
"543",55.060001,55.470001,53.77,54.389999,2265600,53.392948
"544",55.419998,56.790001,55.419998,56.599998,2371800,55.562434
"545",56.689999,56.810001,56.25,56.580002,1857100,55.542804
"546",56.650002,57.490002,56.57,57.150002,1718300,56.102355
"547",56.970001,57.439999,56.73,57.299999,1861500,56.249603
"548",57.200001,57.48,56.529999,56.950001,1574200,55.90602
"549",56.849998,57.09,56.610001,57.07,1037600,56.023819
"550",56.849998,57.049999,56.580002,56.990002,1016600,55.945288
"551",57.139999,57.240002,56.490002,56.709999,1495900,55.670418
"552",56.779999,57.740002,56.5,57.560001,2804600,56.504839
"553",56.990002,57.369999,56.18,56.549999,3460800,55.513351
"554",56.41,56.91,56.32,56.610001,1835600,55.572253
"555",56.459999,56.860001,56.169998,56.560001,1450800,55.52317
"556",56.77,57.220001,56.32,56.380001,1225700,55.34647
"557",56.25,56.82,56.139999,56.560001,1377400,55.52317
"558",56.57,56.68,56,56.310001,1228100,55.277753
"559",56.200001,56.73,55.939999,56.59,1275000,55.552619
"560",56.599998,57.040001,56.290001,56.639999,1496800,55.601702
"561",56.439999,56.619999,55.970001,56.279999,1582300,55.2483
"562",56.34,57.240002,56.330002,57.169998,1538400,56.121985
"563",56.759998,57.16,56.41,56.98,1438100,55.935469
"564",57.25,57.75,56.91,57.349998,1479800,56.298685
"565",57.27,57.66,56.639999,57.310001,1627900,56.259421
"566",57.380001,57.380001,56.790001,57.040001,1247600,55.994371
"567",57.400002,58.330002,57.400002,58.23,1832600,57.162555
"568",58.369999,58.950001,58.27,58.93,1480900,57.849723
"569",58.959999,59.369999,58.849998,59.049999,1785200,57.967523
"570",58.990002,59.349998,58.880001,59.080002,1587800,57.996975
"571",59.169998,59.630001,59.049999,59.330002,1700300,58.242392
"572",59.299999,60.110001,58.880001,59.970001,2223600,58.999935
"573",60.240002,61,59.830002,60.610001,2395000,59.629581
"574",60.34,60.759998,60.02,60.189999,1527600,59.216373
"575",60.18,60.27,59.66,59.98,1958900,59.009771
"576",59.98,60.259998,59.57,59.740002,1879300,58.773655
"577",59.580002,60.110001,59.419998,59.720001,2192000,58.753978
"578",60.009998,60.150002,59.68,59.709999,2184400,58.744138
"579",59.310001,59.740002,59.240002,59.470001,979400,58.508022
"580",59.73,60.119999,58.959999,59.009998,1549700,58.05546
"581",59.02,59.369999,58.59,58.720001,1008800,57.770154
"582",58.849998,59.630001,58.849998,59.439999,1133600,58.478505
"583",59.18,59.310001,58.459999,58.830002,1256300,57.878376
"584",59.09,60.07,59.02,59.23,1951900,58.271903
"585",59.310001,59.849998,59.09,59.720001,1083700,58.753978
"586",60,60.189999,59.52,59.75,1116000,58.783492
"587",59.990002,60.459999,59.810001,60.299999,1206800,59.324595
"588",60.950001,61.720001,60.66,60.900002,1592500,59.914891
"589",60.48,60.849998,60.189999,60.5,1363600,59.52136
"590",60.279999,60.279999,58.84,58.880001,2218800,57.927566
"591",58.77,58.919998,58.099998,58.41,1737500,57.465168
"592",58.970001,59.5,58.84,59.169998,1302900,58.212872
"593",59.380001,59.860001,58.779999,58.84,1365600,57.888212
"594",58.939999,59.490002,58.740002,59.43,991000,58.468669
"595",59.619999,60.439999,59.349998,60.27,898700,59.295081
"596",60.48,60.799999,60.23,60.529999,1387800,59.550874
"597",60.150002,60.150002,58.360001,59,4024100,58.045624
"598",58.849998,59.16,57.84,58.040001,2966100,57.101154
"599",58,58.779999,57.68,58.450001,1831000,57.504521
"600",57.630001,58.130001,57.209999,57.610001,2322500,56.678109
"601",59.220001,60.529999,58.889999,60.360001,4480600,59.383625
"602",61,61.990002,60.790001,61.700001,3711000,60.70195
"603",61.779999,61.790001,60.369999,61.040001,1783800,60.052626
"604",61.02,61.25,60.369999,61.060001,2977400,60.072303
"605",61.330002,62.610001,61.110001,62.43,3345200,61.420141
"606",62.75,62.939999,61.439999,61.5,1377400,60.505184
"607",61.450001,62.060001,61.380001,61.93,1857800,60.928229
"608",61.810001,62.349998,61.73,61.82,1460900,60.820008
"609",61.66,61.869999,60.18,60.849998,2352400,59.865697
"610",60.689999,60.849998,59.650002,59.759998,2008900,58.793329
"611",59.98,60.939999,59.610001,60.689999,2155500,59.708285
"612",60.810001,60.810001,60.119999,60.630001,1268000,59.649258
"613",60.02,61.919998,60,61.189999,2751400,60.200197
"614",61.240002,62.040001,60.549999,60.720001,3094200,59.737803
"615",60.810001,61.07,59.950001,60.439999,1435200,59.462329
"616",60.349998,60.959999,59.810001,60.59,2172300,59.609904
"617",61.169998,61.490002,60.610001,61.41,1490300,60.41664
"618",61.169998,61.869999,60.950001,61.830002,1250500,60.829848
"619",61.689999,61.720001,60.98,61.16,1549000,60.170684
"620",61.650002,62.639999,61.02,62.639999,921500,61.626743
"621",62.080002,62.32,61.439999,62.32,1332800,61.31192
"622",62.23,62.549999,61.810001,62.189999,1624600,61.184022
"623",62.009998,62.779999,61.380001,62.75,1755600,61.734964
"624",62.849998,63.669998,62.709999,63.509998,1699400,62.482669
"625",63.68,63.779999,63.349998,63.549999,1415200,62.522023
"626",63.889999,64.160004,63.43,63.509998,1778200,62.482669
"627",63.630001,63.790001,62.919998,63.610001,1725500,62.581054
"628",63.650002,63.98,63.07,63.959999,1932900,62.925391
"629",63.810001,64.370003,63.349998,64.370003,2296700,63.328762
"630",64.400002,64.519997,63.869999,64.279999,2122800,63.240214
"631",64.019997,65,64,64.779999,2440600,63.732126
"632",64.779999,65.470001,64.760002,65.279999,3468100,64.224038
"633",65.349998,65.540001,65.07,65.150002,3311900,64.096144
"634",64.959999,65.139999,64.779999,64.919998,2596800,64.017255
"635",64.790001,64.849998,64.099998,64.209999,2496000,63.317129
"636",64.459999,64.800003,64.339996,64.800003,1779900,63.898929
"637",64.889999,65.309998,64.43,65.25,2954400,64.342668
"638",65.360001,65.489998,64.68,64.75,2287800,63.849621
"639",64.309998,65.160004,64.150002,65.150002,1798300,64.24406
"640",64.540001,64.739998,63.709999,63.810001,3476400,62.922694
"641",63.759998,64.160004,63.720001,63.939999,620000,63.050883
"642",64.019997,64.410004,63.27,63.279999,1189300,62.400061
"643",63.349998,63.709999,62.5,63.419998,1509400,62.538114
"644",63.07,63.48,62.900002,62.91,1061000,62.035207
"645",62.810001,63.869999,62.299999,63.779999,1451200,62.893108
"646",64.790001,65.18,64.540001,65,1737600,64.096145
"647",64.949997,65.150002,64.620003,64.800003,1321800,63.898929
"648",64.949997,65.639999,64.68,65.370003,1656000,64.461002
"649",65.199997,65.93,65.080002,65.879997,1839200,64.963905
"650",65.93,65.980003,65.339996,65.470001,1766900,64.55961
"651",65.93,67.75,65.699997,67.730003,2421900,66.788186
"652",67.910004,68,66.940002,67.540001,1727700,66.600826
"653",67.410004,67.730003,67.339996,67.550003,927700,66.610689
"654",67.650002,67.839996,67.18,67.559998,1155000,66.620544
"655",67.139999,67.879997,67,67.739998,791300,66.798042
"656",67.660004,67.800003,67.279999,67.720001,979900,66.778323
"657",68,69.089996,67.910004,68.93,1834900,67.971497
"658",69.160004,69.449997,68.779999,69.400002,1738300,68.434962
"659",69.110001,69.790001,69.080002,69.68,2011300,68.711067
"660",69.510002,69.93,69.32,69.800003,1287700,68.829402
"661",69.809998,70.290001,69.489998,69.760002,1263000,68.789957
"662",69.980003,71.25,69.68,71.209999,1669800,70.219791
"663",71.339996,71.489998,70.410004,70.75,1288900,69.766188
"664",70.870003,70.889999,70.139999,70.419998,1634900,69.440775
"665",70.480003,71.589996,70.129997,70.389999,3348200,69.411194
"666",70.550003,72.480003,70.010002,72.139999,3834100,71.136859
"667",72.800003,75.790001,72.800003,74.779999,4263300,73.740148
"668",74.160004,74.379997,71.959999,72.440002,3140200,71.43269
"669",72.889999,74.800003,72.75,74.790001,2716400,73.750011
"670",74.260002,74.260002,73.580002,73.830002,2127400,72.803361
"671",73.839996,74,73.050003,73.809998,1435300,72.783635
"672",73.919998,74.629997,73.870003,74.589996,1527300,73.552788
"673",74.57,74.800003,73.830002,74.75,1805800,73.710566
"674",74.739998,74.959999,74.18,74.580002,1323500,73.542932
"675",74.790001,75.349998,74.639999,75.099998,1536900,74.055698
"676",74.82,75.029999,74.480003,74.879997,2027400,73.838756
"677",74.839996,74.849998,73.989998,74.43,2073900,73.395016
"678",74.339996,75.040001,74.220001,75,1477300,73.95709
"679",73.949997,74.339996,72.589996,72.639999,3543700,71.629906
"680",72.5,72.610001,71.720001,72.089996,2770300,71.087551
"681",72.370003,72.980003,72.07,72.949997,1369800,71.935593
"682",73.300003,73.489998,71.599998,71.599998,1443500,70.604367
"683",72.360001,73.540001,72.169998,73.239998,2766200,72.221562
"684",72.870003,74.5,72.709999,74.25,1425700,73.217519
"685",74.419998,74.889999,73.769997,73.800003,2170600,72.77378
"686",73.279999,74.860001,72.870003,74.779999,1818400,73.740148
"687",74.300003,75.339996,74.169998,75.330002,1402800,74.282503
"688",75.620003,76.5,75.400002,76.43,1941000,75.367206
"689",76.690002,76.809998,76.389999,76.669998,1401600,75.603866
"690",76.93,76.949997,76.160004,76.489998,1299400,75.426369
"691",76.860001,77.110001,76.339996,77.040001,1295800,75.968724
"692",76.940002,77.220001,76.57,77.220001,1100000,76.146221
"693",77.080002,77.849998,76.949997,77.699997,1632500,76.619542
"694",77.510002,77.739998,75.790001,77.620003,1109500,76.688704
"695",77.709999,77.75,77.32,77.349998,1739400,76.42194
"696",76.769997,77.43,76.370003,77.150002,2182300,76.224342
"697",76.349998,77.150002,76.080002,76.800003,1615400,75.878543
"698",77.199997,77.650002,76.82,77.410004,2107100,76.481225
"699",78.029999,78.040001,77.360001,77.57,2058600,76.639301
"700",77.290001,77.330002,75.760002,76.629997,3462100,75.710577
"701",77.300003,77.300003,75.709999,75.959999,2450900,75.048618
"702",76.050003,76.349998,74.580002,74.690002,3293800,73.793859
"703",74.879997,75.43,74.660004,74.900002,3312900,74.001338
"704",74.660004,75.309998,73.809998,75.169998,2388700,74.268095
"705",75.220001,76.610001,75,76.489998,1757100,75.572257
"706",76.300003,76.349998,75.269997,75.529999,1588800,74.623777
"707",75.43,78.650002,75.349998,78.559998,5012100,77.617421
"708",78.470001,79.25,77.779999,78.099998,4274900,77.162941
"709",77.669998,78.709999,77.669998,77.919998,1888700,76.9851
"710",76.010002,77.300003,75.449997,77.160004,2675100,76.234224
"711",77.260002,78.349998,76.970001,78.339996,1816400,77.400059
"712",78.720001,78.830002,78.089996,78.379997,1720300,77.43958
"713",79.169998,81.540001,79.169998,81.339996,4438100,80.364065
"714",81.720001,81.959999,79.860001,79.910004,4967400,78.951229
"715",79.699997,80.290001,79.5,79.589996,2325200,78.635062
"716",84.279999,84.550003,77.809998,78.580002,14442500,77.637185
"717",79.519997,81.989998,79.360001,81.82,8360300,80.838309
"718",81.599998,81.970001,80.599998,81.5,3789900,80.522149
"719",81.410004,81.629997,79.669998,80.080002,2782300,79.119188
"720",80.550003,80.550003,79.610001,80.029999,3000400,79.069785
"721",80.059998,80.269997,79.370003,79.949997,1978700,78.990743
"722",80.239998,81.410004,80.040001,80.639999,2568500,79.672466
"723",81.389999,82.099998,80.900002,81.199997,4223300,80.225745
"724",81.300003,81.389999,79.989998,80.120003,2500600,79.158709
"725",79.699997,81.309998,79.559998,81.129997,2812600,80.156585
"726",81.239998,81.25,80.580002,80.760002,1269700,79.791029
"727",80.510002,81,80.209999,80.68,2407300,79.711987
"728",80.440002,80.769997,80.269997,80.720001,1667900,79.751508
"729",81.120003,81.730003,80.739998,81.599998,1558600,80.620947
"730",82.099998,82.589996,81.910004,82.169998,1687000,81.184108
"731",82.160004,83,81.919998,82.440002,2088300,81.450873
"732",82.440002,83.949997,82.019997,83.910004,2809200,82.903237
"733",83.93,84.129997,83.199997,84.110001,1780100,83.100834
"734",84.160004,84.199997,83.220001,83.480003,1135600,82.478396
"735",84.010002,84.5,83.260002,84.459999,2477200,83.446633
"736",84.110001,84.559998,83.830002,84.389999,1573900,83.377473
"737",84.220001,84.830002,84.150002,84.709999,1387600,83.693634
"738",84.639999,86.190002,84.25,86.010002,2579800,84.978039
"739",85.57,86.300003,85.400002,85.5,2646900,84.474156
"740",85.730003,86.419998,85.419998,86.269997,1748600,85.234914
"741",86.699997,87.150002,86.400002,86.779999,1794300,85.738797
"742",86.940002,87.75,86.900002,87.349998,1840300,86.301958
"743",87.410004,88.080002,85.790001,86.279999,2421000,85.244796
"744",85.720001,86.029999,84.980003,85.690002,2213500,84.661879
"745",85.120003,87.25,84.519997,87.220001,2156400,86.17352
"746",87.889999,88.919998,87.720001,88.279999,2336600,87.2208
"747",87.610001,87.970001,86.849998,87.360001,1821700,86.31184
"748",87.529999,89.099998,87.410004,88.760002,1846700,87.695044
"749",88.650002,89.5,88.139999,88.300003,2923200,87.240564
"750",88.82,89,87.669998,88.510002,1734400,87.448044
"751",88.370003,88.989998,88.110001,88.269997,2113900,87.210918
"752",88.089996,88.379997,86.160004,86.199997,2457300,85.165754
"753",85.660004,87.169998,85.040001,86.949997,3828100,85.906756
"754",84.910004,85.550003,84.5,84.580002,15530800,83.565196
"755",84.949997,86.010002,84.75,85.800003,3948100,84.770559
"756",85.07,85.93,84.5,85.419998,2417600,84.395114
"757",85.970001,86,84.239998,84.349998,2092400,83.337952
"758",84.989998,85.550003,83.370003,85.349998,2426500,84.476181
"759",85.160004,86.089996,84.769997,85.120003,1929300,84.24854
"760",85.589996,86.150002,85.199997,85.550003,2175500,84.674138
"761",85.790001,86.379997,85.489998,86.18,2176100,85.297685
"762",86.07,86.269997,84.690002,84.690002,2029400,83.822942
"763",83.730003,83.739998,81.18,81.660004,3701800,80.823964
"764",82.279999,83.519997,82.010002,83.089996,3578600,82.239317
"765",82.260002,83,81.040001,82.239998,2439500,81.398021
"766",82.910004,83.379997,82.480003,83.129997,1771300,82.278908
"767",83.769997,84.209999,83.010002,83.400002,1960300,82.546148
"768",84.089996,85.760002,84,85.370003,3201200,84.49598
"769",84.989998,85.459999,84.620003,84.629997,2608500,83.763551
"770",85.029999,87.489998,84.940002,86.349998,2551200,85.465943
"771",86.080002,86.330002,84.900002,84.989998,2183300,84.119866
"772",84.57,85.370003,84.410004,84.949997,1015800,84.080275
"773",85.510002,85.580002,84.839996,85.419998,1166900,84.545464
"774",86.010002,86.629997,85.650002,85.940002,1089400,85.060144
"775",86.849998,87.389999,86.25,87.269997,2015800,86.376522
"776",87.080002,88.07,87,88.040001,1754800,87.138643
"777",88.830002,89.199997,88.209999,88.419998,1739500,87.51475
"778",88.529999,88.809998,87.889999,88.190002,1549600,87.287109
"779",88.379997,88.629997,87.809998,88.239998,1394800,87.336592
"780",88.339996,88.43,86.919998,87.559998,1511100,86.663554
"781",87.809998,87.989998,87.169998,87.790001,1572200,86.891202
"782",87.849998,88.989998,87.839996,88.959999,1763000,88.049222
"783",89.150002,89.629997,88.709999,89.580002,1772400,88.662877
"784",89.419998,90.360001,89.349998,90.330002,1153900,89.405199
"785",89.339996,90.32,89.239998,89.519997,1617100,88.603486
"786",90.5,92.290001,90.400002,90.610001,3072200,89.682331
"787",90.370003,91.389999,89.790001,91.25,1634800,90.315778
"788",90.959999,91.160004,89.769997,90.589996,1786700,89.662531
"789",90.349998,90.889999,90.110001,90.400002,1809600,89.474482
"790",90.75,90.970001,90.330002,90.480003,1931900,89.553664
"791",90.610001,91.870003,90.470001,91.110001,1777600,90.177212
"792",92.32,92.720001,91.790001,92.019997,1464800,91.077891
"793",91.650002,92,91.529999,91.809998,1191800,90.870042
"794",91.580002,92.300003,91.540001,92.050003,1475500,91.10759
"795",92,92.269997,91.620003,92.080002,1318900,91.137282
"796",92.010002,92.080002,91.43,91.68,1429700,90.741376
"797",92.230003,92.400002,91.709999,91.959999,1250000,91.018508
"798",91.760002,92.550003,91.760002,92.470001,1069500,91.523289
"799",92.059998,92.379997,91.599998,92.18,884200,91.236257
"800",92.18,92.669998,91.610001,92.650002,871500,91.701446
"801",92.559998,92.669998,91.900002,92.059998,1097800,91.117483
"802",91.300003,91.75,90.959999,91.300003,1335600,90.365269
"803",91.019997,91.169998,90.360001,90.690002,1246800,89.761514
"804",90.57,91.169998,90.309998,90.419998,977000,89.494274
"805",90.440002,90.68,90.050003,90.32,1029900,89.395299
"806",90.25,90.730003,89.540001,90.07,1732700,89.147858
"807",90.089996,90.650002,90,90.349998,1287400,89.424991
"808",90.559998,91.050003,89.949997,90.849998,1218900,89.919872
"809",91,91.589996,90.360001,90.360001,1128100,89.43489
"810",89.389999,89.389999,88.529999,88.830002,1886600,87.920556
"811",88.82,89.18,88.129997,88.900002,1017200,87.989839
"812",88.629997,89.809998,88.440002,89.169998,856100,88.257071
"813",89.230003,89.279999,88.540001,88.830002,964500,87.920556
"814",89.970001,90.5,89.410004,90.120003,1556900,89.19735
"815",90.040001,90.93,89.760002,90.849998,1265700,89.919872
"816",90.860001,90.949997,90.269997,90.68,858900,89.751614
"817",90.879997,91.190002,89.709999,90.510002,1079200,89.583356
"818",90.769997,91.5,90.720001,91.110001,1128100,90.177212
"819",91.470001,91.800003,90.589996,90.769997,2844000,89.840689
"820",90.779999,91,90.089996,90.800003,2226800,89.870388
"821",90.480003,91.330002,90.370003,91.07,2152200,90.286771
"822",91.050003,91.339996,90.519997,91.110001,1435000,90.326428
"823",92.010002,92.330002,91.370003,91.769997,1341600,90.980748
"824",91.739998,93.309998,91.699997,93.290001,2286500,92.487679
"825",93.279999,94.32,92.25,94.25,1600400,93.439422
"826",94.5,94.650002,93.900002,94.239998,2183900,93.429506
"827",94.43,94.739998,93.459999,93.489998,2096400,92.685956
"828",93.199997,93.760002,92.900002,93.32,1013500,92.51742
"829",93.370003,93.459999,92.459999,92.82,1282500,92.02172
"830",92.919998,92.919998,91.940002,92.370003,1183500,91.575594
"831",92.459999,93.25,92.339996,93.010002,1051200,92.210089
"832",92.629997,93.309998,92.290001,93.010002,1124200,92.210089
"833",92.220001,92.669998,92,92.150002,1270000,91.357484
"834",92.209999,93.290001,92.029999,92.849998,1059800,92.051461
"835",92.089996,92.510002,91.510002,92.5,1425700,91.704473
"836",92.230003,92.260002,90.610001,91.339996,1353400,90.554445
"837",91.519997,92.879997,91.330002,92.360001,1279000,91.565677
"838",91.959999,92.330002,91.510002,91.720001,1138700,90.931182
"839",91.75,91.75,90.620003,90.68,1484800,89.900126
"840",90.779999,90.870003,89.709999,89.93,2025900,89.156576
"841",90.519997,92.379997,90.370003,92.269997,1594000,91.476447
"842",92.099998,93.080002,91.730003,92.959999,1394800,92.160516
"843",92.290001,92.75,91.260002,92.660004,1784400,91.8631
"844",92.419998,92.779999,91.639999,91.839996,1506300,91.050145
"845",92.160004,93.809998,92.019997,93.510002,2243000,92.705789
"846",93.150002,96.07,92.889999,95.620003,2110400,94.797643
"847",96.160004,96.790001,95.599998,96.120003,1582400,95.293342
"848",96.099998,96.669998,95.169998,95.25,1789800,94.430822
"849",95.32,96.650002,95.080002,95.82,2756800,94.995919
"850",97.519997,97.93,95.230003,97.480003,2098700,96.641647
"851",97.779999,98.360001,96.900002,97.029999,1732700,96.195512
"852",97.029999,97.82,96.800003,97.809998,1216800,96.968803
"853",97.769997,98.029999,97.480003,97.870003,907500,97.028292
"854",97.830002,98.449997,97.480003,98.419998,1139000,97.573557
"855",98.5,98.519997,96.910004,97.489998,1050700,96.651555
"856",97.620003,98.32,96.309998,97.779999,2225000,96.939062
"857",98.18,98.489998,97.639999,97.93,1731200,97.087773
"858",98.290001,98.290001,97.5,98.050003,1219500,97.206744
"859",97.550003,97.75,96.830002,97.089996,1406400,96.254994
"860",97.25,98.410004,97.169998,97.57,1164100,96.730869
"861",97.760002,98.010002,96.089996,96.160004,1142000,95.332999
"862",95.980003,98.230003,95.519997,98.169998,1357200,97.325707
"863",98.269997,98.449997,97.790001,98.410004,1024700,97.563649
"864",98.089996,98.449997,97.279999,97.690002,1096500,96.84984
"865",97.290001,98.849998,96.879997,98.809998,2310800,97.960202
"866",98.809998,100.209999,98.419998,100.209999,1719800,99.348164
"867",100.010002,101.519997,100.010002,101.370003,1720500,100.498191
"868",101.389999,101.5,100.449997,100.769997,861100,99.903345
"869",100.410004,101.040001,99.940002,100.510002,1059600,99.645587
"870",100.5,101.589996,100.470001,101.07,1060000,100.200768
"871",103.120003,103.120003,101.330002,101.82,1317100,100.944318
"872",101.879997,102.199997,101.449997,101.510002,1421300,100.636986
"873",101.809998,102.580002,101.5,101.989998,1209000,101.112854
"874",102.220001,102.529999,101.43,101.449997,1467000,100.577497
"875",101.519997,101.669998,100.620003,101,1579600,100.13137
"876",101.260002,101.629997,100.68,100.849998,854900,99.982659
"877",101.089996,101.489998,100.610001,100.830002,1346400,99.962834
"878",100.5,101.07,100.150002,100.919998,1390300,100.052056
"879",100.5,101.230003,99.120003,100.220001,1101000,99.35808
"880",99.970001,101.029999,99.75,99.93,1245600,99.070573
"881",100.589996,102.809998,100.540001,102.709999,1840100,101.826663
"882",102.980003,103.18,101.879997,102.019997,1564200,101.142595
"883",101.940002,102.470001,101.449997,101.93,1182500,101.053372
"884",101.660004,102.230003,100.739998,101.199997,1888700,100.329647
"885",100.690002,100.959999,100.040001,100.230003,1308900,99.515498
"886",100.529999,101.639999,100.419998,101.339996,1030600,100.617578
"887",101.669998,102.510002,101.160004,102.239998,1658700,101.511164
"888",102.400002,102.860001,101.5,102.32,1867400,101.590596
"889",102.739998,106.5,102.459999,106.419998,3093700,105.661367
"890",106.410004,108.279999,105.93,108.160004,2573600,107.388968
"891",108.699997,108.860001,108.190002,108.57,2416900,107.796042
"892",109.5,109.5,108.440002,108.839996,1841300,108.064113
"893",108.790001,109.660004,108.660004,109.410004,458400,108.630057
"894",109.779999,110.57,109.660004,110.269997,995800,109.48392
"895",110.400002,111.029999,110.349998,110.669998,899800,109.88107
"896",110.739998,111.089996,110.059998,110.589996,875400,109.801638
"897",110.910004,111.440002,110.639999,111.349998,1147900,110.556223
"898",110.690002,111.160004,109.290001,109.629997,2559000,108.848483
"899",109.959999,110.480003,109.669998,110.050003,1486400,109.265494
"900",110.57,111.199997,109.629997,110.059998,1891400,109.275418
"901",111.089996,112.480003,110.75,112.309998,2247000,111.509378
