"","FDO.Open","FDO.High","FDO.Low","FDO.Close","FDO.Volume","FDO.Adjusted"
"44",42.830002,42.98,42.490002,42.630001,2810100,40.012494
"45",42.099998,42.959999,42.029999,42.93,1911000,40.294073
"46",42.919998,43.150002,42.75,42.919998,1306800,40.284685
"47",42.57,43.009998,42.240002,42.900002,1812100,40.265916
"48",43.110001,43.5,42.860001,43.34,1438800,40.678898
"49",43.279999,43.849998,43.049999,43.560001,1775600,40.885391
"50",43.470001,44.029999,43.060001,43.169998,1658000,40.519335
"51",42.990002,43.130001,42.560001,42.830002,3154100,40.200214
"52",42.919998,43.27,42.75,42.91,2112000,40.2753
"53",42.689999,43.419998,42.310001,43.169998,1804900,40.519335
"54",42.32,42.919998,41.889999,42.82,2769500,40.190826
"55",42.869999,43.25,42.610001,43.080002,1667500,40.434864
"56",43.150002,43.490002,42.790001,43.34,1554400,40.678898
"57",43.279999,43.43,42.939999,42.950001,1308000,40.312845
"58",42.84,43.41,42.669998,42.790001,2502100,40.16267
"59",43.02,43.950001,42.959999,43.279999,1996700,40.622581
"60",43.389999,43.73,43.240002,43.5,2794100,40.829074
"61",43.669998,44.07,42.27,42.509998,3799400,39.899859
"62",42.43,42.790001,42.23,42.259998,2117500,39.665209
"63",42.23,42.66,42.150002,42.450001,1409000,39.843546
"64",42.68,42.689999,42.209999,42.389999,1497200,39.787228
"65",42.360001,43.09,42.299999,42.599998,2235900,39.984333
"66",42.77,43.049999,42.400002,42.970001,1107900,40.4789
"67",42.990002,43.669998,42.959999,43.029999,1894200,40.535419
"68",43.07,43.380001,42.450001,43.299999,2978300,40.789767
"69",42.599998,43.02,42.400002,42.959999,1274000,40.469478
"70",43.240002,43.57,42.880001,43.459999,2436900,40.940491
"71",43.73,44.48,43.73,43.939999,1979500,41.392664
"72",44.290001,44.290001,43.43,43.630001,2248000,41.100638
"73",43.630001,43.689999,43.259998,43.439999,1145900,40.92165
"74",43.369999,43.610001,43.130001,43.27,1417400,40.761508
"75",43.52,43.790001,43.34,43.400002,1988900,40.883972
"76",43.450001,43.529999,42.91,42.970001,3429100,40.4789
"77",43.139999,43.650002,42.84,43.34,3502700,40.827449
"78",45.009998,45.099998,44.009998,44.049999,8242400,41.496287
"79",44.389999,44.59,43.419998,44.16,4760400,41.599911
"80",44.32,44.5,43.919998,44.299999,2657700,41.731794
"81",44.369999,44.580002,44.110001,44.369999,2313900,41.797736
"82",44.619999,45.5,44.419998,45.34,3383900,42.711503
"83",45.5,45.93,45.25,45.810001,4318900,43.154257
"84",46.040001,46.290001,45.610001,46.27,3042200,43.587588
"85",45.91,45.939999,45.299999,45.509998,3078200,42.871646
"86",45.650002,46.299999,45.610001,46.139999,2081000,43.465124
"87",46.400002,46.43,45.830002,46.110001,2358700,43.436864
"88",46.290001,46.349998,45.650002,46.060001,2646600,43.389764
"89",46.139999,46.169998,45.25,45.709999,2627400,43.060052
"90",46.09,46.150002,45.299999,45.57,2688400,42.928169
"91",45.450001,45.830002,45.380001,45.73,2390600,43.078893
"92",45.48,45.799999,44.799999,45,2431200,42.391214
"93",45.040001,45.740002,44.68,45.41,3309300,42.777445
"94",45.5,45.700001,45.009998,45.23,1942200,42.60788
"95",45.290001,45.669998,45.220001,45.419998,1124600,42.786863
"96",45.599998,46.200001,45.599998,45.900002,1709600,43.239039
"97",45.93,46.52,45.740002,46.369999,1646700,43.68179
"98",46.380001,46.630001,45.669998,46.200001,2456900,43.521647
"99",46.380001,46.560001,45.740002,46.02,998100,43.352082
"100",46,46.25,45.740002,46.169998,960700,43.493384
"101",46.330002,46.939999,46.169998,46.57,1619200,43.870196
"102",46.790001,47.400002,46.790001,47.02,2678500,44.294109
"103",47.139999,47.419998,46.610001,47.18,2726000,44.444833
"104",47.470001,47.900002,47.200001,47.77,2246200,45.000629
"105",47.860001,48.540001,47.84,48.43,1717300,45.622367
"106",48.360001,48.439999,48.009998,48.43,1409300,45.622367
"107",48.400002,48.450001,47.93,47.990002,1306800,45.207876
"108",47.889999,48.5,47.689999,48.380001,2234600,45.575266
"109",48.220001,48.68,47.950001,48.52,1576000,45.707149
"110",48.330002,48.639999,48.09,48.360001,1561000,45.556425
"111",48.610001,48.869999,47.919998,48.220001,1508800,45.424542
"112",48,48.549999,47.549999,47.990002,3615800,45.207876
"113",48,48.450001,47.759998,48.400002,2323200,45.594107
"114",48.810001,49.84,48.610001,48.68,2789700,45.857873
"115",48.93,48.950001,48.48,48.84,1490200,46.008597
"116",48.860001,49.549999,48.799999,49.209999,1703900,46.357146
"117",48.939999,49.490002,48.68,49.389999,1885200,46.526712
"118",49.389999,50.919998,49.389999,50.68,1695600,47.741927
"119",50.459999,51.130001,50.439999,50.669998,739600,47.732505
"120",50.23,50.290001,49.52,50.209999,1766200,47.299173
"121",50.119999,50.450001,49.919998,50.200001,1621000,47.289755
"122",50.630001,50.759998,50,50.310001,1677600,47.393378
"123",50.369999,50.779999,50.049999,50.610001,1555900,47.675986
"124",50.43,51.099998,50.200001,51.07,1353600,48.109317
"125",51.080002,51.080002,50.59,50.919998,1206100,47.968012
"126",51.259998,51.709999,50.880001,50.889999,1803800,47.939752
"127",50.98,51.07,50.43,50.529999,1623000,47.600622
"128",51.189999,51.810001,49.34,49.5,2649800,46.630335
"129",49.630001,50.049999,49.34,49.759998,1930200,46.875261
"130",49.759998,50.009998,48.990002,49.029999,1710400,46.331902
"131",48.98,49.360001,48.630001,49.200001,1380100,46.492549
"132",49.02,49.48,49.02,49.200001,887200,46.492549
"133",49.139999,49.740002,49.07,49.639999,961600,46.908334
"134",49.23,50.220001,49.23,49.580002,2198200,46.851639
"135",49.709999,49.91,49.290001,49.73,1248800,46.993382
"136",49.740002,49.939999,49.049999,49.18,1257300,46.473649
"137",49.299999,49.369999,48.959999,49.09,1196900,46.388601
"138",49.09,49.810001,48.990002,49.669998,1055500,46.936682
"139",49.5,49.830002,49.25,49.59,918800,46.861087
"140",49.580002,49.709999,49.25,49.59,735300,46.861087
"141",49.689999,50.169998,49.599998,49.959999,817000,47.210725
"142",49.970001,50.52,49.779999,50.330002,911700,47.560366
"143",50.279999,50.330002,49.700001,49.709999,751100,46.974482
"144",50.060001,50.790001,50.029999,50.279999,2190800,47.513115
"145",50.5,50.549999,48.959999,49.310001,3652500,46.596496
"146",45.18,46.189999,44.849998,44.990002,11153700,42.514224
"147",45.029999,45.060001,44.259998,44.389999,5085100,41.947239
"148",44.400002,44.59,43.709999,43.900002,3106400,41.484206
"149",43.68,44.130001,43.549999,43.939999,2971200,41.522002
"150",43.84,43.990002,43.209999,43.240002,3188000,40.860526
"151",43.18,43.650002,43.049999,43.330002,2719500,40.945573
"152",43.459999,43.529999,43.25,43.310001,2009600,40.926673
"153",43.360001,43.5,43.02,43.220001,2310800,40.841626
"154",43.16,43.639999,43.16,43.549999,2645500,41.153464
"155",43.68,43.82,43.299999,43.709999,2509600,41.304659
"156",43.75,44.439999,43.75,44.259998,3332500,41.824392
"157",44.639999,44.790001,43.720001,43.799999,2492600,41.389707
"158",43.810001,43.82,43.349998,43.439999,1559200,41.049517
"159",43.509998,43.540001,42.75,42.869999,2934400,40.510884
"160",42.98,43.43,42.599998,42.93,2098600,40.567583
"161",43.720001,43.779999,42.75,42.919998,2425300,40.558132
"162",43.279999,43.279999,42.200001,42.48,2237600,40.142346
"163",42.849998,43.450001,42.299999,42.48,2121000,40.142346
"164",42.73,42.77,41.950001,42.419998,2125200,40.085646
"165",42.189999,42.419998,41.310001,41.380001,3454000,39.10288
"166",41.720001,42.110001,41.439999,41.700001,1967500,39.40527
"167",41.68,42.080002,41.490002,41.509998,1890700,39.225723
"168",41.599998,42,41.5,41.84,1796000,39.537565
"169",41.860001,44.029999,41.860001,44.009998,4194200,41.58815
"170",43.720001,44.139999,43.720001,44,2733400,41.578701
"171",43.900002,44,43.669998,43.849998,2374400,41.436954
"172",43.75,44.259998,43.5,44.16,1291900,41.729897
"173",44.09,44.290001,43.790001,43.830002,1943900,41.418058
"174",43.18,44.040001,43.040001,43.959999,4186300,41.540902
"175",55.5,55.619999,53.139999,53.25,18893600,50.319679
"176",53.09,53.150002,52.41,52.669998,5332600,49.771594
"177",52.700001,52.970001,52.299999,52.549999,3776700,49.658198
"178",51.919998,52.48,50.93,51.049999,2646400,48.240743
"179",50.93,52.049999,49.349998,50.32,3896200,47.550915
"180",50.5,50.950001,49.5,50.040001,3451600,47.286324
"181",48.27,50.630001,48.200001,50.540001,2731600,47.758809
"182",49.75,50.150002,48.950001,50.080002,2165600,47.324124
"183",49.830002,50.279999,49.5,50.110001,2637500,47.352472
"184",49.419998,50.599998,49.34,50.389999,1577000,47.617062
"185",49.34,51.150002,49.25,51,3142700,48.193495
"186",50.700001,50.869999,50.27,50.549999,1168400,47.768257
"187",50.119999,50.900002,50,50.59,1723800,47.806057
"188",50.540001,50.77,49.939999,50.150002,1460700,47.390271
"189",50.049999,50.799999,50.009998,50.529999,919700,47.749358
"190",50.240002,50.740002,50.060001,50.650002,929200,47.862757
"191",50.759998,51.869999,50.75,51.27,2142000,48.621429
"192",51.349998,52.689999,50.610001,51.400002,3407600,48.744714
"193",50.810001,51.32,50.220001,50.75,1447000,48.128291
"194",50.490002,51.150002,50.259998,50.869999,3341400,48.242091
"195",51.34,51.380001,50.700001,51.060001,2472500,48.422278
"196",51.380001,51.490002,51.040001,51.259998,2089700,48.611943
"197",51.509998,51.57,51.060001,51.119999,702500,48.479176
"198",51.369999,51.599998,51.119999,51.34,1243400,48.687812
"199",51.16,52.040001,50.91,51.77,1284400,49.095599
"200",51.970001,52.110001,51.75,51.950001,840400,49.266301
"201",52.049999,52.259998,51.84,52.02,703800,49.332684
"202",52.259998,52.400002,51.299999,51.400002,611000,48.744714
"203",51.040001,52.48,50.779999,52.400002,1610900,49.693055
"204",53.060001,53.18,51.689999,52.25,1602100,49.550802
"205",52.310001,52.400002,51.150002,51.32,1194800,48.668845
"206",51.740002,51.82,51.299999,51.529999,866000,48.867996
"207",51.619999,51.970001,51.330002,51.939999,566800,49.256815
"208",51.91,52.84,51.720001,51.939999,1027700,49.256815
"209",52.029999,52.200001,51.82,51.93,513000,49.247334
"210",51.810001,52.470001,51.810001,52.200001,1229300,49.503386
"211",52.119999,52.349998,51.610001,51.75,832100,49.076632
"212",51.75,52.200001,51.639999,52,597800,49.313717
"213",51.790001,52.18,51.509998,51.849998,663600,49.171465
"214",51.849998,51.919998,51.189999,51.389999,1741200,48.735229
"215",51.279999,51.490002,51.119999,51.389999,1394800,48.735229
"216",51.540001,52.139999,51.41,51.990002,710000,49.304235
"217",51.720001,52.060001,51.59,51.959999,655000,49.275783
"218",52,52.130001,51.650002,51.970001,665600,49.285268
"219",52.279999,53.060001,51.970001,52.450001,514100,49.740471
"220",52.43,52.470001,51.84,52.200001,589300,49.503386
"221",51.959999,52.189999,51.57,51.939999,341200,49.256815
"222",52.209999,52.349998,51.990002,52.32,444200,49.617186
"223",52.43,52.950001,52.259998,52.849998,377100,50.119805
"224",52.689999,53.73,52.619999,53.66,724700,50.887963
"225",53.66,54.41,53.349998,54.209999,775000,51.409549
"226",54.389999,54.560001,53.77,53.990002,422100,51.200917
"227",53.810001,54.119999,53.66,53.779999,786600,51.001762
"228",53.900002,54.189999,53.290001,53.860001,473000,51.077631
"229",53.759998,54.360001,53.369999,53.619999,638000,50.850028
"230",53.459999,53.639999,52.919998,53.049999,495100,50.309474
"231",52.93,53.32,52.790001,53.09,482400,50.347409
"232",53.279999,53.619999,53.029999,53.220001,489000,50.470694
"233",53.119999,53.380001,52.09,52.150002,535400,49.45597
"234",52,52.560001,51.240002,52.299999,1452200,49.598219
"235",52.279999,52.549999,51.82,51.939999,379100,49.256815
"236",51.84,52.310001,51.52,52.18,617200,49.484419
"237",52.040001,53.240002,51.830002,53.23,1451400,50.480176
"238",53.169998,54.040001,52.93,54.029999,1077800,51.238848
"239",53.799999,54.189999,53.52,54.080002,517200,51.286268
"240",54,54,53.540001,53.650002,698900,50.878481
"241",53.34,54.299999,53.279999,54.290001,1073200,51.485418
"242",53.970001,54.48,53.84,54.349998,676800,51.542316
"243",54,54.959999,53.93,54.82,1167100,51.988038
"244",55.799999,56.919998,55.189999,55.349998,2809900,52.490657
"245",55.619999,55.849998,55.450001,55.560001,587600,52.689811
"246",56.169998,56.25,55.580002,55.740002,1016200,52.860513
"247",55.169998,55.57,54.610001,54.799999,1346700,51.96907
"248",54.560001,54.669998,52.790001,53.049999,1677700,50.309474
"249",52.310001,52.630001,52.049999,52.380001,1191100,49.674088
"250",52.330002,52.330002,51.84,51.900002,1092600,49.218885
"251",52.009998,52.41,51.830002,52.189999,1397500,49.493901
"252",52.099998,52.099998,51.470001,51.48,623500,48.82058
"253",51.610001,53.450001,51.259998,52.57,2740600,49.854271
"254",52.77,53.189999,52.310001,52.360001,1205400,49.65512
"255",52.290001,52.549999,51.799999,51.84,9e+05,49.331572
"256",52.32,52.93,51.830002,52.709999,2065900,50.159474
"257",52.43,52.68,52.02,52.25,1158500,49.721733
"258",52.220001,52.490002,51.849998,52.16,1712800,49.636088
"259",52.669998,53.080002,52.369999,52.599998,1888000,50.054796
"260",52.529999,53.599998,52.419998,53.52,710200,50.930281
"261",53.82,54.080002,53.34,53.619999,884700,51.025441
"262",53.299999,54,53.299999,53.34,474400,50.75899
"263",53,53.310001,51.599998,53.09,1916100,50.521087
"264",53,53.060001,52.18,52.259998,875700,49.731248
"265",52.400002,52.419998,51.950001,52.330002,644300,49.797864
"266",52.400002,53.330002,52.369999,53.02,1325200,50.454475
"267",51.790001,54.66,51.259998,53.439999,3065200,50.85415
"268",53.740002,53.75,52.209999,52.560001,1435800,50.016734
"269",52.830002,54.02,52.5,54.009998,1368200,51.396569
"270",53.84,54.330002,53.5,53.610001,672000,51.015926
"271",53.619999,54.549999,53.549999,54.48,1062100,51.843828
"272",54.630001,55.25,54.610001,55.139999,1051700,52.471891
"273",54.709999,55.200001,54.209999,54.490002,717000,51.853346
"274",53.880001,54.23,52.209999,52.93,1875600,50.36883
"275",52.73,53.18,52.189999,52.34,1280800,49.807378
"276",52.529999,52.889999,52.34,52.650002,747100,50.102379
"277",52.779999,52.959999,52.27,52.459999,1046300,49.921571
"278",52.740002,52.75,52.18,52.400002,843800,49.864476
"279",52.389999,52.560001,52.25,52.43,765300,49.893023
"280",52.610001,53.060001,52.48,52.900002,504300,50.340282
"281",52.900002,53.720001,52.419998,53.580002,803400,50.987379
"282",53.900002,54.419998,53.880001,54.240002,639000,51.615443
"283",54.34,54.459999,53.970001,54.139999,474500,51.520279
"284",53.639999,53.939999,53.43,53.5,671900,50.911248
"285",53.560001,54.330002,53.330002,54.32,855200,51.69157
"286",53.700001,54.209999,53.259998,53.330002,1349400,50.749476
"287",53.290001,54.029999,53.029999,53.150002,1792300,50.578185
"288",52.869999,53.290001,52.57,53.110001,1853600,50.54012
"289",53.349998,53.689999,52.439999,52.919998,1971200,50.359311
"290",52.52,53.200001,51.599998,51.66,1508800,49.160282
"291",51.610001,52.220001,51.279999,51.32,1633500,48.836733
"292",50.779999,51.02,48.779999,48.959999,2658400,46.590928
"293",49.220001,49.240002,48.02,48.529999,1963300,46.181735
"294",49.369999,49.369999,45.110001,45.139999,2289500,42.95577
"295",45.59,47.240002,44.419998,47.189999,5046300,44.906574
"296",46.57,47.27,45.990002,46.27,1896600,44.031093
"297",46.369999,49.279999,46.27,48.720001,1302100,46.362543
"298",48.970001,49.34,47.779999,49.189999,871100,46.809799
"299",50.009998,50.299999,49.529999,50.27,1144200,47.837541
"300",50.380001,51.68,50.25,51.299999,1317400,48.817701
"301",51.57,52.049999,49.810001,49.900002,1324900,47.485446
"302",48.439999,49.189999,47.5,49.130001,1395500,46.752704
"303",48.52,49.689999,48.389999,48.610001,1401600,46.257865
"304",49.299999,49.48,47.610001,47.77,1030200,45.458511
"305",47.990002,48.18,47.400002,47.98,1394100,45.658349
"306",47.790001,48.349998,47.650002,48.259998,1044600,45.924799
"307",48.360001,48.66,46.779999,47.150002,1256200,44.868513
"308",46.919998,48.200001,46.380001,47.549999,1610300,45.249155
"309",48.07,49.169998,47.990002,49,1595200,46.628994
"310",49.009998,51.419998,49.009998,51.060001,2523600,48.589316
"311",51.41,53.779999,51.369999,53.389999,3232100,50.80657
"312",53.380001,53.73,51.700001,52.700001,1336500,50.149959
"313",51.639999,52.209999,51,51.91,2031100,49.398185
"314",50.689999,51.18,50,50.360001,3146400,47.923187
"315",50.880001,53.169998,50.869999,53.139999,1504700,50.568667
"316",53,54.380001,51.939999,52.009998,1575400,49.493344
"317",51.450001,51.650002,49.75,50.279999,1410200,47.847056
"318",49.41,51.029999,49.41,50.93,802400,48.465605
"319",50.950001,51.66,50.48,51.400002,833800,49.086348
"320",51.529999,52.380001,50.970001,51.970001,822000,49.63069
"321",52.439999,52.52,51.59,52.029999,793400,49.687987
"322",52.700001,54.66,52.529999,53.43,2614100,51.024971
"323",53.790001,54.07,53.299999,53.509998,1293700,51.101368
"324",53.529999,54.240002,53.290001,53.610001,1054300,51.196869
"325",53.490002,54.419998,52.869999,52.919998,890500,50.537926
"326",51.73,53.43,51.5,52.290001,1583800,49.936286
"327",52.290001,54.68,51.759998,54.639999,1201700,52.180505
"328",54.77,54.860001,53.73,54.84,1204800,52.371503
"329",55.389999,55.419998,53.610001,54.18,2301300,51.741212
"330",54.220001,55.889999,53.119999,53.310001,2773300,50.910374
"331",52.959999,53.099998,49.549999,50.990002,2875800,48.694803
"332",50.5,52.130001,50.5,50.860001,1807800,48.570654
"333",50.66,51.240002,49.59,50.009998,1973000,47.758913
"334",49.630001,51.689999,49.169998,51.490002,2e+06,49.172297
"335",51.860001,53.220001,51.330002,52.810001,2035800,50.43288
"336",52.860001,53.310001,52.57,53.049999,1438400,50.662075
"337",53.209999,53.720001,51.52,52.82,1229400,50.442428
"338",53.290001,54.459999,53.119999,54,1291300,51.569314
"339",53.869999,54.279999,53.580002,53.68,1693300,51.263718
"340",53.759998,54.740002,53.66,54.32,1463400,51.874909
"341",53.869999,54.139999,53.16,53.970001,730200,51.540665
"342",54.400002,54.5,53.650002,54.400002,1040600,51.95131
"343",54.84,55.990002,54.790001,55.32,1401900,52.829896
"344",55.34,57,54.849998,56.439999,1464300,53.899481
"345",56.389999,58.259998,56.389999,57.639999,2031800,55.045467
"346",57.75,58.18,56.900002,57.93,1407600,55.322414
"347",58.610001,59.130001,58.330002,59.099998,1089200,56.439747
"348",59.099998,59.650002,58.630001,58.939999,1035300,56.286949
"349",59.040001,59.93,58.880001,59.779999,2051200,57.089139
"350",60.02,60.450001,59.290001,59.419998,1946900,56.745343
"351",60.529999,60.529999,58.290001,59.099998,1806200,56.439747
"352",58.799999,59.18,57.759998,58.02,861800,55.408363
"353",57.720001,59.77,57.700001,58.630001,1441900,55.990906
"354",57.700001,59.150002,57.369999,58.900002,1611900,56.248753
"355",59.279999,59.369999,58.099998,58.299999,789300,55.675758
"356",58.619999,58.720001,57.580002,58.400002,883400,55.771259
"357",58.310001,59.049999,58.290001,58.970001,891600,56.315602
"358",58.700001,59.150002,58.389999,58.919998,526600,56.267849
"359",58.950001,59,58.330002,58.970001,594800,56.315602
"360",58.200001,58.32,57,57.549999,816300,54.959518
"361",58.029999,58.43,57.57,57.939999,725200,55.331962
"362",58.310001,59.099998,57.970001,58.73,679900,56.086403
"363",58.610001,58.889999,57.790001,58.150002,508700,55.532512
"364",58.169998,58.43,57.41,57.450001,754700,54.86402
"365",57.200001,57.57,56.220001,56.27,977300,53.737135
"366",56.310001,56.610001,55.549999,56.02,522500,53.498388
"367",56.310001,57.470001,56.310001,56.720001,869500,54.16688
"368",56.209999,57.740002,55.93,57.57,1e+06,54.978618
"369",57.330002,58.419998,57.27,57.400002,828900,54.816272
"370",57.040001,57.18,55.740002,55.900002,682000,53.383791
"371",55.52,56.060001,54.849998,55.799999,409300,53.28829
"372",56.880001,57.470001,56.119999,56.48,585400,53.937682
"373",56.66,57.560001,56.549999,57.049999,460300,54.482024
"374",58.23,59.470001,57.330002,59.419998,1765100,56.745343
"375",59.349998,59.75,58.830002,59.060001,996700,56.401551
"376",59.5,59.650002,58.650002,58.700001,960800,56.057755
"377",59.470001,59.990002,58.84,59.200001,881300,56.535248
"378",59.209999,59.439999,58.459999,58.779999,925800,56.134152
"379",58.560001,58.75,57.91,58.220001,591300,55.599361
"380",58.060001,59.200001,57.689999,57.740002,995800,55.140968
"381",57.810001,58.240002,57.41,57.860001,913700,55.255565
"382",57.549999,58.009998,57.200001,57.57,859800,54.978618
"383",57.830002,57.830002,56.360001,56.650002,671800,54.269712
"384",56.389999,57.330002,56.279999,57.02,604100,54.624165
"385",57.369999,58.060001,57.080002,57.549999,896500,55.131894
"386",57.900002,58.580002,57.73,57.919998,1117800,55.486347
"387",58.080002,58.299999,56.939999,57.16,410400,54.758282
"388",57.919998,58.110001,57.349998,57.959999,586300,55.524667
"389",58.040001,58.599998,57.93,58.310001,487300,55.859963
"390",58.279999,58.529999,57.580002,58.060001,353800,55.620468
"391",58.41,58.959999,58.060001,58.759998,230600,56.291052
"392",58.540001,58.810001,58.200001,58.610001,228700,56.147357
"393",58.779999,58.82,57.380001,57.48,606700,55.064836
"394",57.650002,58.060001,57.310001,57.790001,424600,55.361812
"395",57.779999,58.310001,57.650002,57.66,467400,55.237273
"396",58.490002,58.490002,57.299999,57.41,782000,54.997777
"397",57.200001,58.200001,57.07,57.150002,764000,54.748704
"398",56.849998,58.02,56.150002,57.959999,1443100,55.524667
"399",56.5,56.5,53.029999,53.630001,5330600,51.376605
"400",53.599998,54.110001,53.349998,53.91,1549600,51.644839
"401",53.93,54.209999,53.509998,53.799999,1266600,51.53946
"402",53.830002,54.18,53.029999,53.779999,1371000,51.5203
"403",53.400002,54.040001,53.23,53.919998,1608500,51.654417
"404",53.5,54.040001,53.200001,53.790001,1445900,51.529882
"405",54.200001,54.299999,53.5,53.830002,1233600,51.568202
"406",53.639999,53.810001,53.049999,53.740002,2217600,51.481983
"407",53.900002,55.439999,53.889999,55.060001,1851800,52.74652
"408",55.080002,55.57,54.32,54.779999,1110900,52.478282
"409",54.669998,55.959999,54.669998,55.790001,970200,53.445847
"410",55.450001,56.389999,55.400002,56.290001,1443200,53.924838
"411",56.119999,57.139999,55.790001,57.029999,1040700,54.633743
"412",57.060001,57.139999,55.41,55.799999,671900,53.455425
"413",55.759998,56.25,55.459999,55.68,603200,53.340468
"414",55.349998,56.009998,55.220001,55.75,426600,53.407527
"415",55.970001,55.970001,54.830002,55.799999,931100,53.455425
"416",55.48,57.549999,55.400002,56.630001,1819900,54.250552
"417",56.639999,56.98,56.43,56.599998,1166100,54.22181
"418",57.299999,58.080002,57.27,57.509998,1857400,55.093574
"419",57.450001,57.75,57.009998,57.529999,954100,55.112734
"420",57.25,57.77,56.939999,57.080002,1793700,54.681645
"421",57.389999,57.509998,56.91,57.48,773200,55.064836
"422",57.540001,58.459999,57.32,57.68,1933500,55.256433
"423",57.389999,57.68,57.18,57.650002,986100,55.227695
"424",57.970001,57.990002,57.080002,57.139999,593400,54.739122
"425",57.080002,57.349998,56.689999,57.09,775400,54.691223
"426",57.09,57.09,55.790001,55.93,1393700,53.579964
"427",56.09,56.130001,54.919998,55.200001,1531600,52.880637
"428",55.389999,55.5,54.77,54.880001,1593800,52.574083
"429",54.98,55.25,54,54.200001,1350000,51.922654
"430",53.259998,54.790001,53.259998,54.330002,1581700,52.047193
"431",54.220001,54.939999,54.16,54.900002,1028500,52.593243
"432",54.779999,54.82,54.009998,54.330002,1061100,52.047193
"433",54.040001,54.240002,53.84,53.84,1138700,51.57778
"434",53.84,54.330002,53.419998,54.16,844500,51.884334
"435",54.040001,54.93,53.450001,53.990002,2844400,51.721479
"436",54.400002,54.639999,54.040001,54.549999,711900,52.257947
"437",54.349998,54.599998,54.029999,54.490002,698800,52.20047
"438",54.419998,55,54.330002,54.91,725600,52.602821
"439",54.419998,55.419998,54.360001,55.419998,1661300,53.091391
"440",55.369999,56,54.860001,55.889999,1216600,53.541644
"441",56.150002,57,55.889999,56.830002,1416300,54.44215
"442",57.080002,57.580002,56.939999,57.48,862000,55.064836
"443",57.380001,57.689999,57.119999,57.220001,584100,54.815762
"444",57.02,57.549999,56.709999,57.470001,835400,55.25806
"445",57.349998,57.77,57.349998,57.599998,816300,55.383054
"446",57.73,57.869999,57.150002,57.389999,973200,55.181137
"447",57.279999,57.400002,56.279999,56.669998,1226200,54.488848
"448",56.52,56.599998,56,56.41,796200,54.238856
"449",56.290001,57.130001,56.07,56.950001,570000,54.758073
"450",56.950001,57.400002,56.580002,56.790001,656900,54.604232
"451",56.68,57.639999,56.619999,57.630001,1143700,55.411901
"452",57.700001,57.75,57.029999,57.68,1066200,55.459976
"453",57.84,58.580002,57.709999,58.439999,1242700,56.190723
"454",59.189999,59.290001,58.16,58.240002,1978400,55.998424
"455",58.52,59.630001,58.200001,58.360001,5522600,56.113804
"456",57.93,60.110001,57.599998,60.09,3565300,57.777219
"457",60.299999,64.080002,59.830002,63.279999,4789800,60.844439
