"","HOT.Open","HOT.High","HOT.Low","HOT.Close","HOT.Volume","HOT.Adjusted"
"449",56.290001,56.950001,55.439999,56.599998,2921800,50.962773
"450",56.82,58.16,56.720001,57.82,3379300,52.061265
"451",57.259998,57.73,56.93,57.25,2501600,51.548036
"452",57.389999,57.740002,56.380001,57.560001,1876200,51.827161
"453",58.049999,58.830002,58.049999,58.830002,3040100,52.970673
"454",58.950001,59.099998,58.150002,58.169998,1999100,52.376404
"455",58,58.049999,56.950001,57.509998,1756000,51.782139
"456",57.060001,57.130001,55.740002,56.580002,2000400,50.944768
"457",57.080002,57.380001,56.23,56.41,2219800,50.791697
"458",56.400002,56.639999,55.720001,56.389999,3323300,50.773689
"459",56.389999,56.630001,55.490002,55.740002,3019200,50.188429
"460",54.93,55.349998,54.52,55.23,2403600,49.729222
"461",54.959999,55.5,54.740002,55.439999,1909100,49.918306
"462",54.380001,54.779999,53.990002,54.630001,1816700,49.188982
"463",54.610001,54.779999,53,53.189999,3330200,47.892401
"464",54.279999,56.209999,53.869999,55.41,4370200,49.891295
"465",55.41,56.59,55.16,56.27,2070400,50.665642
"466",56.110001,56.490002,55.52,56.080002,1489200,50.494566
"467",56.360001,56.529999,55.259998,55.43,1917400,49.909303
"468",55.959999,57.040001,55.52,56.880001,2662000,51.214888
"469",56.32,56.990002,56.32,56.57,1984100,50.935762
"470",57.650002,59.049999,57.639999,58.02,4149800,52.241346
"471",58.299999,58.549999,57.419998,57.610001,2155300,51.872181
"472",56.669998,56.779999,55.970001,56.380001,1768500,50.764686
"473",56.66,56.970001,56.02,56.849998,1601100,51.187873
"474",57.389999,57.860001,57.110001,57.619999,2537300,51.881183
"475",57.299999,60,56,59.77,6719400,53.81705
"476",59.889999,60.389999,59.610001,60.189999,4216100,54.195217
"477",60.200001,60.23,58.66,59.200001,1792000,53.303821
"478",58.790001,60.689999,58.66,60.369999,3190500,54.35729
"479",59.73,60.810001,59.630001,60.490002,2826300,54.465341
"480",60.25,60.689999,59.66,59.889999,1710400,53.925097
"481",59.5,59.689999,57.349998,57.540001,3721600,51.809153
"482",57.439999,57.639999,56.599998,56.759998,3423100,51.106837
"483",56.450001,57.439999,55.41,57.169998,3380800,51.476002
"484",56.470001,57.369999,55.580002,57.040001,3153200,51.358952
"485",57.73,58.040001,56.279999,56.860001,1877100,51.196879
"486",56.259998,57.950001,56,56.689999,2536300,51.043809
"487",55.75,55.799999,54.700001,54.869999,4049400,49.405077
"488",55.119999,55.68,54.459999,54.959999,2264800,49.486113
"489",55.32,55.689999,54.240002,54.27,2359600,48.864837
"490",54.540001,54.540001,51.310001,51.549999,5415300,46.415741
"491",51.5,51.82,50.16,50.459999,4891400,45.434303
"492",50.84,53.209999,50.630001,53.169998,3217800,47.874392
"493",53.169998,54.27,53.130001,53.57,3468900,48.234555
"494",52.990002,53.490002,51.669998,53.290001,2716700,47.982443
"495",53.439999,53.98,52.82,53.529999,1815000,48.198538
"496",53.610001,53.950001,53.09,53.380001,1221800,48.063479
"497",53.82,55,53.82,54.75,1775700,49.29703
"498",54.029999,54.029999,53.150002,53.330002,1969600,48.01846
"499",54.360001,54.360001,51.73,52.849998,3082600,47.586264
"500",51.330002,51.34,48.799999,49.130001,5320800,44.236769
"501",48.91,49.43,47.41,48.459999,5664100,43.633498
"502",48,49.360001,47.639999,48.709999,4025600,43.858598
"503",49.380001,51.080002,49.380001,50.720001,3042500,45.668409
"504",51.84,52.689999,51.369999,51.59,3532300,46.451758
"505",51.310001,52.200001,50.799999,52.09,2245500,46.901959
"506",52.869999,52.919998,50.139999,50.220001,2219100,45.218208
"507",50.57,51.080002,49.990002,50.799999,2171200,45.74044
"508",50.419998,50.790001,49.84,50.029999,2493300,45.047129
"509",50.330002,51.290001,49.950001,51,1691200,45.920521
"510",51.330002,51.580002,50.779999,51.27,2570100,46.16363
"511",50.810001,51.450001,50.450001,51.220001,1622600,46.11861
"512",51.77,53.77,51.689999,52.889999,2567700,47.622281
"513",52.91,54.02,52.669998,53.419998,3057400,48.099493
"514",53.529999,53.889999,51.689999,51.790001,2372300,46.631839
"515",52.400002,52.450001,51.77,52.330002,1736400,47.118058
"516",51.759998,51.759998,49.950001,50.25,2649700,45.245219
"517",50.439999,50.740002,49.939999,50.509998,2466000,45.479322
"518",50.900002,50.98,50.07,50.84,2391100,45.776456
"519",50.43,50.73,49.759998,50.299999,2978200,45.290238
"520",52.07,53.080002,51.650002,53.040001,3196600,47.757342
"521",53.490002,53.709999,52.759998,53.52,2355800,48.189535
"522",53.279999,54.18,53.240002,53.900002,991500,48.531689
"523",53.700001,54.720001,53.029999,54.209999,1928400,48.810811
"524",53.400002,53.630001,52.880001,53.439999,1468400,48.117501
"525",53.220001,53.349998,52.02,52.110001,2477000,46.919968
"526",51.91,52.790001,51.049999,51.389999,2298400,46.271677
"527",51.450001,52.200001,51.009998,51.380001,2102000,46.262675
"528",49.52,49.779999,48.369999,48.66,8880600,43.813579
"529",49.23,50.84,48.900002,50.619999,3570500,45.578367
"530",50.880001,51.029999,49.889999,50.130001,2810000,45.137172
"531",50.470001,51.349998,50,51.110001,3181000,46.019566
"532",50.299999,51.830002,50.16,51.110001,1708800,46.019566
"533",51.220001,52.25,51.049999,52.040001,2503000,46.85694
"534",51.599998,52.43,51.459999,51.91,2627700,46.739887
"535",50.779999,51.169998,50.139999,50.720001,3132900,45.668409
"536",50.740002,50.990002,49.139999,49.630001,3163400,44.68697
"537",49.900002,50.259998,49.380001,49.549999,3268400,44.614937
"538",51.869999,53,50.419998,52.709999,5251800,47.460208
"539",53.27,54.380001,52.880001,54.029999,2464600,48.648739
"540",53.93,54.48,53.41,53.77,1517700,48.414636
"541",53.540001,54.43,53.470001,54.150002,1808700,48.75679
"542",54.630001,54.709999,53.400002,53.779999,1729500,48.423638
"543",53.369999,54.419998,52.470001,53.759998,2148600,48.40563
"544",54.98,56.23,54.98,55.709999,2446700,50.161415
"545",55.73,56.860001,55.630001,55.869999,1717600,50.305479
"546",55.810001,56.599998,55.810001,56.099998,1638200,50.512571
"547",55.299999,55.43,54.580002,54.860001,3106400,49.396074
"548",54.799999,55.919998,54.439999,55.450001,1612100,49.927312
"549",55,55.139999,54,54.220001,2147000,48.819817
"550",54.150002,54.59,53.73,54.110001,1312900,48.720773
"551",54.529999,54.669998,53.59,53.77,850600,48.414636
"552",53.470001,54.18,53.18,54.009998,1261400,48.63073
"553",53.959999,55.540001,53.810001,55.25,2033600,49.747231
"554",55.34,55.43,54.790001,55.009998,1402000,49.531133
"555",54.889999,55.119999,54.150002,54.560001,1282600,49.125954
"556",54.759998,55.060001,54.040001,54.119999,1207900,48.729775
"557",54.119999,54.380001,53.599998,54.099998,1270300,48.711767
"558",54.09,54.290001,53.290001,53.299999,1789000,47.991445
"559",53.009998,54.93,52.950001,54.41,1900300,48.990893
"560",54.57,54.990002,54.16,54.490002,1092500,49.062926
"561",54.279999,55.139999,54.119999,54.419998,1848200,48.999895
"562",54.369999,55.299999,54.139999,55.049999,1856200,49.56715
"563",54.580002,54.93,54.139999,54.689999,1170900,49.243004
"564",55.09,55.360001,54.369999,55.130001,1551700,49.639183
"565",55.259998,55.77,54.389999,55.080002,1563400,49.594164
"566",54.880001,55.32,54,54.18,1793900,48.783801
"567",54.700001,57.240002,54.669998,56.790001,2761300,51.133851
"568",57.32,58.080002,57.049999,57.860001,1974100,52.097282
"569",57.75,58.32,57.619999,57.790001,1238700,52.034254
"570",57.68,58.5,57.650002,58.259998,1694000,52.45744
"571",58.5,58.5,57.990002,58.150002,1333300,52.358399
"572",58.200001,59.900002,57.57,59.77,3192700,53.81705
"573",59.93,61.09,59.830002,60.700001,2750200,54.654424
"574",60.34,60.799999,60.029999,60.490002,2295300,54.465341
"575",60.400002,60.599998,59.740002,59.779999,2116900,53.826052
"576",59.700001,60.080002,59,59.189999,1962400,53.294815
"577",58.650002,58.82,57.990002,58.450001,1905300,52.628519
"578",58.900002,59.080002,58.240002,58.869999,2656800,53.006686
"579",58.369999,58.869999,58.18,58.5,1653700,52.673538
"580",58.639999,59.02,57.240002,57.25,1456000,51.548036
"581",57.369999,57.470001,56.369999,57,1822500,51.322935
"582",57.470001,58.23,56.880001,58.040001,1447600,52.259354
"583",57.57,58.150002,57.290001,57.959999,1831700,52.18732
"584",58.18,58.48,57.43,57.490002,2640400,51.764134
"585",57.080002,57.169998,56.220001,56.610001,2965500,50.971779
"586",56.529999,57.490002,56.450001,57.139999,3528800,51.448991
"587",57.790001,57.93,56.360001,57.25,2718500,51.548036
"588",57.84,58.209999,56.919998,57.259998,1943000,51.557038
"589",56.919998,57.639999,56.790001,57.099998,1025800,51.412974
"590",57.150002,57.48,56.34,56.369999,1157100,50.75568
"591",56.740002,57.310001,55.939999,56.32,1213200,50.710661
"592",56.23,56.860001,55.349998,56.470001,1429000,50.845723
"593",56.66,57.259998,55.990002,56.27,886400,50.665642
"594",56.5,56.900002,56.009998,56.580002,1259300,50.944768
"595",57.110001,57.5,56.610001,57.040001,1602300,51.358952
"596",57.25,57.57,56.75,57.459999,1495900,51.737119
"597",57.41,57.860001,56.880001,57.639999,1275000,51.899192
"598",57.25,57.32,55.57,55.720001,2267700,50.170421
"599",55.630001,56.060001,55.220001,56.009998,1116800,50.431535
"600",54.869999,54.869999,54.060001,54.290001,2829200,48.882845
"601",54.790001,55.080002,53.189999,53.43,4542000,48.108499
"602",52.5,53,51.16,51.66,7206700,46.514786
"603",51.169998,51.990002,50.470001,51.950001,5488000,46.775904
"604",52.049999,52.049999,50.639999,51.849998,4210000,46.685861
"605",52.049999,52.259998,51.490002,51.720001,2394400,46.568812
"606",52.189999,52.669998,51.490002,51.57,6562700,46.43375
"607",51.549999,53.060001,51.360001,52.66,3814400,47.415189
"608",52.810001,53.110001,52.5,53.040001,2293400,47.757342
"609",52.419998,52.740002,51.75,51.970001,2897800,46.793912
"610",51.880001,52.310001,51.009998,51.009998,2983400,45.929523
"611",50.880001,52.169998,50.650002,51.75,2761500,46.595822
"612",51.889999,52.380001,51.43,51.860001,1877600,46.694867
"613",52.09,52.380001,51.34,51.880001,2213000,46.712876
"614",52.080002,52.139999,50.669998,50.919998,2411000,45.848487
"615",50.869999,51.16,50.220001,50.549999,2375500,45.515339
"616",50.939999,51.669998,50.419998,51.52,3127300,46.38873
"617",52.279999,53,52.279999,52.91,2587900,47.640289
"618",52.75,52.98,51.880001,52.41,1864200,47.190088
"619",52.52,52.959999,52.349998,52.639999,1388200,47.39718
"620",52.98,53.52,52.669998,53.470001,834300,48.144516
"621",52.970001,53.209999,52.540001,52.77,1994900,47.514233
"622",53.009998,53.380001,51.82,52.860001,1441500,47.59527
"623",52.439999,53.43,51.860001,53.360001,1977800,48.045471
"624",53.5,54.330002,53.41,53.990002,2018100,48.612725
"625",53.849998,54.169998,53.610001,53.959999,1848000,48.585711
"626",54.23,54.5,52.98,53.02,1512200,47.739334
"627",52.849998,53.439999,52.610001,53.240002,1569100,47.937424
"628",53.209999,53.540001,52.59,52.959999,1517200,47.685309
"629",52.950001,54.43,52.720001,54.130001,2836800,48.738781
"630",54.209999,54.380001,53.709999,54.299999,1616900,48.891848
"631",54.299999,54.549999,54.060001,54.169998,2312800,48.774795
"632",54.57,54.82,53.790001,53.959999,2172800,48.585711
"633",52.919998,53.990002,52.52,53.610001,1976000,49.415293
"634",53.68,54.080002,53.279999,53.470001,1626800,49.286248
"635",53.299999,54.5,53.299999,54.040001,2336200,49.811648
"636",54.23,55.759998,54.169998,55.689999,2978700,51.332542
"637",55.77,56.259998,55.700001,56.189999,4636300,51.79342
"638",56.43,56.75,56.139999,56.389999,1985000,51.977772
"639",56.360001,57.759998,56.34,57.709999,2996500,53.194488
"640",57,57.700001,56.720001,57.630001,2618800,53.120749
"641",57.389999,57.5,56.970001,57.279999,461500,52.798133
"642",57.349998,57.400002,56.630001,56.650002,833400,52.21743
"643",56.759998,57.279999,56.279999,56.93,1240600,52.47552
"644",56.509998,57.07,56.009998,56.139999,1311400,51.747333
"645",56,57.459999,55.560001,57.360001,1537600,52.871875
"646",57.889999,59.57,57.759998,59.349998,3691300,54.706166
"647",59.220001,60,59.07,59.580002,3138500,54.918173
"648",59.830002,60.52,59.66,60.380001,2172900,55.655576
"649",59.950001,60.32,59.549999,59.639999,1720700,54.973476
"650",59.490002,59.66,58.959999,59.110001,1629400,54.484947
"651",59.5,59.709999,59.029999,59.220001,1385900,54.58634
"652",59.59,59.73,59.18,59.540001,1150700,54.881302
"653",59.849998,59.849998,59.389999,59.560001,902800,54.899737
"654",59.52,59.720001,59.25,59.529999,628100,54.872082
"655",59.389999,60.540001,59.34,60.41,2135100,55.683228
"656",59.68,60.049999,59.23,59.52,1965900,54.862866
"657",60.130001,60.450001,59.57,60.16,1452000,55.452789
"658",60.41,60.490002,59.599998,60.02,1686700,55.323744
"659",60.060001,60.75,59.639999,60.630001,1799200,55.886015
"660",60.5,60.689999,60.07,60.41,1187500,55.683228
"661",60.48,60.950001,59.860001,59.98,1454300,55.286873
"662",60.27,60.889999,60.049999,60.889999,2188300,56.12567
"663",61.59,62.610001,61.389999,62.02,2741200,57.167254
"664",61.779999,62.16,61.369999,62.080002,1789900,57.22256
"665",61.900002,62.290001,61.139999,61.16,1952800,56.374544
"666",61.619999,61.709999,61.139999,61.41,2001500,56.604983
"667",61.790001,62.060001,61.540001,61.869999,1469500,57.028989
"668",61.41,61.669998,60.549999,60.82,1853700,56.061147
"669",61.150002,61.919998,61.150002,61.75,1907000,56.91838
"670",61.459999,62.669998,61.450001,62.599998,2328600,57.70187
"671",61.810001,62.310001,60.700001,61.720001,2721000,56.890728
"672",62.169998,62.91,62.02,62.810001,1830000,57.895441
"673",63,63.450001,62.77,62.790001,1598600,57.877006
"674",62.189999,62.779999,61.93,62.68,1947500,57.775612
"675",62.720001,62.779999,61.84,62.029999,1377600,57.17647
"676",61.84,62.34,61.48,62.209999,1135500,57.342386
"677",62.200001,62.439999,61.639999,62.259998,1722700,57.388473
"678",62.279999,62.619999,61.41,61.439999,2306200,56.632634
"679",60.860001,61.360001,59.810001,59.91,2204500,55.22235
"680",59.619999,59.77,58.939999,59.220001,1675200,54.58634
"681",59.450001,60.23,59.290001,60.049999,1331700,55.351395
"682",60.549999,60.75,58.689999,58.689999,2113600,54.097808
"683",58.98,59.209999,58.259998,58.830002,1639200,54.226856
"684",58.799999,60.349998,58.709999,60.09,1484500,55.388266
"685",60.09,60.810001,59.860001,60.330002,1285800,55.609489
"686",59.919998,60.84,59.34,60.509998,1691600,55.775402
"687",60.25,60.43,59.669998,60.130001,1307600,55.425137
"688",60.52,60.990002,60.189999,60.470001,1351300,55.738534
"689",60.75,60.84,60.009998,60.27,1131700,55.554182
"690",60.369999,60.66,60.259998,60.400002,1364000,55.674012
"691",60.799999,62.830002,60.740002,62.560001,2181500,57.665003
"692",62.57,63.310001,62,62.939999,1970200,58.015267
"693",62.93,63.029999,61.889999,62.279999,1414500,57.406909
"694",62.450001,63.119999,62.259998,62.959999,1891800,58.033702
"695",62.970001,63.419998,62.650002,63.41,1059000,58.448493
"696",63.09,63.529999,62.91,63.32,1435300,58.365535
"697",62.32,62.619999,61.560001,62.18,1944900,57.314735
"698",62.509998,62.509998,61.540001,62.240002,1800100,57.370041
"699",62.73,62.970001,62.139999,62.459999,1154600,57.572825
"700",61.869999,62.209999,61.009998,61.02,1523800,56.245499
"701",61.330002,61.360001,60.689999,60.779999,2399300,56.024276
"702",61.209999,61.669998,60.099998,60.400002,2588800,55.674012
"703",60.77,61.330002,60.279999,60.959999,3416900,56.190192
"704",60.720001,62.830002,60.599998,62.490002,3623300,57.60048
"705",62.57,63.950001,62.490002,63.73,2251600,58.743454
"706",63.529999,63.689999,62.759998,62.900002,1596700,57.978399
"707",63.18,63.389999,62.029999,62.220001,1991800,57.351606
"708",62.259998,62.259998,60.419998,60.73,2767900,55.978189
"709",60.830002,61.209999,60.400002,61.110001,3111800,56.328457
"710",60.02,60.169998,59.209999,60.139999,2030200,55.434353
"711",60.040001,62.009998,60.040001,61.98,1630800,57.130383
"712",62.380001,62.700001,61.970001,62.400002,1925800,57.517522
"713",62.540001,63.549999,62.529999,63.130001,2021500,58.190403
"714",63.209999,64.059998,63.009998,63.68,2439800,58.697367
"715",63.490002,64.059998,63.380001,63.860001,1105500,58.863283
"716",63.240002,63.259998,60.400002,60.66,2534100,55.913666
"717",61.369999,61.950001,60.98,61.91,2052500,57.06586
"718",61.560001,61.950001,60.509998,61.189999,2152600,56.402195
"719",61.349998,61.509998,60.220001,60.48,1553200,55.74775
"720",60.709999,61.490002,60.669998,61.23,1402900,56.439066
"721",61.299999,61.75,60.619999,61.200001,1136300,56.411415
"722",61.439999,62.16,61.240002,61.990002,1458900,57.139602
"723",62.150002,62.509998,61.580002,61.810001,1317700,56.973686
"724",62.23,62.849998,62.09,62.599998,1858200,57.70187
"725",62.349998,62.73,61.950001,62.09,1222000,57.231776
"726",62.299999,62.610001,61.639999,62.459999,2310000,57.572825
"727",63.700001,65.190002,63.380001,64.519997,3432600,59.471638
"728",64.110001,64.540001,63.5,64.129997,2031900,59.112154
"729",64.370003,64.650002,63.610001,64.5,1438400,59.453206
"730",65.239998,66.080002,64.919998,65.209999,1875000,60.107652
"731",65.410004,65.699997,65.129997,65.529999,1913800,60.402613
"732",65.879997,67,65.529999,66.400002,2597300,61.204542
"733",66,67,65.93,66.449997,1483500,61.250626
"734",66.239998,67.029999,65.809998,66.720001,1359900,61.499504
"735",66.830002,67.879997,66.830002,67.879997,1554500,62.568736
"736",67.5,67.739998,67.040001,67.279999,1682400,62.015684
"737",67.400002,68,67.330002,67.93,2066200,62.614827
"738",67.800003,67.910004,66.800003,66.93,1533100,61.693071
"739",66.68,67.089996,66.050003,66.220001,2376300,61.038626
"740",66.720001,67.610001,66.629997,67.489998,2013400,62.209252
"741",67.349998,68.120003,67,67.879997,1311000,62.568736
"742",67.739998,68.629997,67.459999,68.349998,1905600,63.001962
"743",68.300003,69.480003,67.360001,67.809998,2613400,62.504213
"744",67.839996,69.269997,67.349998,68.459999,3266700,63.103356
"745",67.860001,68.75,67.440002,68.449997,1853900,63.094136
"746",69.379997,70.160004,69.209999,69.779999,2732900,64.320072
"747",69.559998,69.610001,68.360001,68.980003,1673800,63.582672
"748",69.32,69.440002,68.459999,68.93,1353300,63.536582
"749",68.610001,69.300003,68.300003,68.300003,1811700,62.955879
"750",68.769997,69.339996,68,69,2678600,63.601104
"751",68.949997,69,66.599998,67.339996,3006300,62.070987
"752",66.870003,67.190002,65.290001,65.769997,2165800,60.623832
"753",65.610001,67.110001,65.129997,67.010002,2297700,61.766814
"754",67.669998,69.25,67.349998,69.169998,3071900,63.757801
"755",69.260002,69.440002,68.410004,68.830002,1955900,63.444408
"756",67.760002,67.809998,66.709999,66.870003,2056600,61.637768
"757",67.379997,67.889999,65.68,66.07,1824300,60.900361
"758",66.099998,67.050003,65.279999,66.940002,2772600,61.702291
"759",66.860001,67.699997,66.07,66.360001,1159600,61.167671
"760",66.949997,67.379997,66.300003,66.629997,1300000,61.416542
"761",66.769997,67.309998,66.580002,66.900002,1249500,61.66542
"762",66.699997,67.160004,65.720001,65.800003,1173500,60.651491
"763",64.830002,64.830002,62.619999,63.040001,3240900,58.107445
"764",63.560001,63.720001,61.189999,62.490002,3783500,57.60048
"765",61.689999,62.259998,60.459999,61.490002,1944200,56.678725
"766",62.240002,63.099998,62.09,62.830002,1426900,57.913877
"767",63.459999,63.580002,62.779999,63.189999,2052700,58.245706
"768",63.720001,64.330002,63.5,63.77,2036200,58.780325
"769",63.700001,63.93,63.150002,63.189999,2768100,58.245706
"770",63.889999,64.309998,63.279999,63.77,1513600,58.780325
"771",63.330002,63.880001,62.560001,62.990002,1552600,58.061358
"772",62.509998,63.209999,61.919998,62.950001,981200,58.024486
"773",63.57,65.550003,63.290001,65.400002,1722000,60.282787
"774",65.75,66.230003,64.970001,65.129997,1540600,60.033909
"775",65.489998,66.559998,65.279999,66.190002,1433500,61.010975
"776",66.190002,66.839996,65.809998,66.730003,1263700,61.508723
"777",67.730003,67.989998,67.120003,67.300003,1476600,62.034123
"778",67.150002,67.300003,66.389999,66.75,1468000,61.527155
"779",66.809998,66.900002,66.260002,66.620003,1313700,61.40733
"780",66.699997,66.870003,66.330002,66.459999,1515500,61.259845
"781",66.489998,66.75,66.040001,66.169998,1289500,60.992536
"782",66.419998,67.419998,66.309998,66.879997,1342100,61.646981
"783",66.849998,66.849998,66.07,66.150002,1284800,60.974104
"784",66.110001,66.529999,65.849998,66.099998,929800,60.928013
"785",66.169998,66.519997,65.739998,65.860001,1405400,60.706794
"786",65.199997,65.400002,63.009998,63.32,4203700,58.365535
"787",63.240002,66.400002,63.18,66.239998,3483100,61.057058
"788",65.900002,66.139999,65.160004,65.940002,1237000,60.780536
"789",65.879997,66.309998,65.309998,65.470001,1344500,60.34731
"790",65.93,66.489998,65.809998,66.339996,1639000,61.149232
"791",66.699997,67.410004,66.089996,66.150002,2148900,60.974104
"792",66.779999,68.370003,66.709999,68.050003,1740700,62.72544
"793",67.860001,68.690002,67.660004,68.230003,1604500,62.891356
"794",67.949997,68.400002,67.93,68.370003,1040600,63.020401
"795",68.400002,69.169998,67.989998,68.110001,1993600,62.780743
"796",67.900002,68.110001,67.190002,67.199997,1245200,61.941942
"797",67.400002,67.940002,67.160004,67.620003,1078300,62.329085
"798",67.449997,67.550003,66.489998,66.650002,1752500,61.434981
"799",66.190002,66.550003,65.610001,65.919998,1172800,60.762097
"800",66.110001,66.199997,65.139999,65.989998,1503500,60.826619
"801",66.040001,66.879997,65.809998,66.349998,1336800,61.158452
"802",65.949997,65.980003,64.769997,65.199997,1092300,60.098432
"803",65,65.580002,64.449997,64.459999,1550300,59.416335
"804",64.419998,64.919998,63.970001,63.98,1305800,58.973893
"805",64.010002,65.029999,63.959999,64.459999,987500,59.416335
"806",64.300003,65.029999,63.93,64.529999,1196600,59.480858
"807",64.669998,66.25,64.550003,65.790001,758700,60.642271
"808",65.900002,66.239998,65.5,65.669998,650300,60.531658
"809",65.660004,66.370003,65.400002,65.449997,721900,60.328871
"810",64.370003,64.57,62.990002,63.099998,2362500,58.162748
"811",62.709999,63.709999,62.400002,63.209999,2060800,58.264141
"812",62.93,64.43,62.869999,63.970001,1531900,58.964677
"813",63.939999,64.519997,63.740002,63.939999,1155700,58.937022
"814",64.82,64.900002,63.959999,64.220001,996700,59.195116
"815",64.129997,65.870003,63.849998,65.629997,1584000,60.494787
"816",65.629997,66.32,65.629997,65.889999,1663000,60.734445
"817",66.019997,66.160004,65,65.739998,1716800,60.596181
"818",65.879997,66.900002,65.879997,66.629997,1119400,61.416542
"819",66.959999,68.279999,66.809998,67.830002,1733600,62.522652
"820",68,68.889999,67.860001,68.760002,1335600,63.379885
"821",68.639999,68.800003,67.980003,68.230003,1171900,62.891356
"822",68.290001,68.449997,67.93,68.080002,1011100,62.753091
"823",69.059998,69.199997,68.459999,68.57,1129800,63.204749
"824",68.440002,68.919998,68.400002,68.550003,1126700,63.186317
"825",68.599998,69.989998,68.209999,69.5,2075700,64.061982
"826",69.5,69.779999,68.769997,68.809998,1526000,63.425969
"827",68.809998,68.809998,67.489998,67.639999,2542800,62.347517
"828",67.459999,67.720001,66.699997,67.18,1694900,61.92351
"829",67.339996,67.660004,66.730003,66.779999,1905100,61.554807
"830",66.949997,67.129997,66.199997,66.360001,1893000,61.167671
"831",66.580002,67.18,66.330002,66.489998,2377200,61.287497
"832",66.669998,67.260002,66.089996,66.989998,2274600,61.748375
"833",66.160004,66.75,66.029999,66.449997,1688800,61.250626
"834",66.5,66.970001,66.199997,66.779999,2295900,61.554807
"835",66.360001,67.209999,66,66.949997,1917100,61.711503
"836",66.849998,67.019997,65.709999,66.239998,1424700,61.057058
"837",66.330002,67.129997,66.010002,66.980003,1091700,61.739162
"838",66.120003,66.470001,65.93,65.980003,891400,60.817407
"839",65.980003,66.300003,65.050003,65.089996,1253300,59.997038
"840",65.290001,65.540001,64.400002,65.040001,1968200,59.950955
"841",65.910004,66.43,65.870003,66.199997,1455800,61.020187
"842",66.190002,67.610001,66.080002,67.489998,2054500,62.209252
"843",67.07,67.639999,66.779999,67.5,1188200,62.218472
"844",67.089996,67.580002,66.650002,67.18,1665600,61.92351
"845",67.739998,68.699997,67.43,68.199997,1586100,62.863697
"846",68.050003,69.169998,67.849998,69.129997,1147700,63.72093
"847",69.669998,70.849998,69.610001,70.610001,2182200,65.085131
"848",70.599998,70.760002,69.800003,70.459999,1251100,64.946866
"849",70.419998,70.830002,69.940002,70.650002,2058500,65.122002
"850",70.290001,70.510002,69.910004,70.449997,2216500,64.937646
"851",71.790001,73.739998,70.599998,73.610001,4132100,67.850396
"852",73.949997,74.989998,73.510002,74.559998,2907600,68.726061
"853",74.68,74.769997,73.769997,74.239998,1973400,68.431099
"854",74.010002,74.480003,73.440002,74.379997,1677300,68.560144
"855",74.510002,74.699997,73.559998,74.040001,1078300,68.246751
"856",74.07,74.93,73.620003,73.620003,1964000,67.859616
"857",74.07,75,73.989998,74.629997,2440200,68.790583
"858",74.900002,75.07,74.620003,74.849998,1982200,68.99337
"859",74.690002,74.980003,74.120003,74.68,1439700,68.836674
"860",74.970001,75.449997,74.529999,74.760002,1380800,68.910416
"861",74.82,74.830002,72.970001,73.07,1481800,67.352647
"862",73,74.489998,72.769997,74.440002,1840200,68.615455
"863",74.410004,74.900002,74.019997,74.190002,912300,68.385016
"864",74.209999,74.809998,73.739998,74.110001,1625400,68.311274
"865",73.470001,74.610001,73.349998,74.57,1484900,68.73528
"866",74.870003,74.900002,74.129997,74.720001,833300,68.873545
"867",74.809998,75,74.400002,74.919998,1439700,69.057893
"868",74.949997,75.459999,74.360001,74.650002,1532200,68.809022
"869",74.470001,74.860001,73.879997,74.230003,970000,68.421887
"870",74.339996,75.040001,73.440002,73.620003,1151400,67.859616
"871",74.040001,74.739998,73.75,74.239998,1211000,68.431099
"872",74.300003,74.669998,73.489998,74,1666300,68.20988
"873",74.419998,74.550003,73.910004,74.330002,1111600,68.514061
"874",74.260002,74.830002,74.059998,74.269997,1094300,68.458751
"875",74.620003,74.669998,73.940002,74.410004,825000,68.587803
"876",74.410004,74.989998,74.339996,74.480003,527500,68.652326
"877",74.440002,75.279999,73.959999,74.419998,1192100,68.597015
"878",74.080002,75.059998,73.629997,74.150002,1468600,68.348145
"879",73.559998,73.760002,71.970001,73.370003,1803800,67.629177
"880",73.230003,73.68,72.769997,72.870003,1067600,67.168299
"881",73.82,74.129997,73.43,73.980003,892700,68.191448
"882",74.010002,74.610001,73.849998,74.309998,1021700,68.495622
"883",74.260002,74.440002,73.349998,73.900002,1339600,68.117706
"884",72.449997,73.349998,72.080002,72.220001,1846400,67.807867
"885",73.32,74,72.760002,73.260002,3035100,68.784331
"886",73.610001,74.809998,73.559998,74.199997,2630000,69.666899
"887",76.050003,76.470001,75.519997,75.910004,2482600,71.272436
"888",75.779999,76.239998,75.110001,75.769997,1757100,71.140982
"889",76.029999,78.209999,75.620003,78.110001,3398800,73.338028
"890",77.690002,78.470001,77.419998,77.760002,1940400,73.009412
"891",78.129997,79.239998,78.129997,78.900002,2277700,74.079766
"892",79.129997,79.370003,78.620003,78.699997,1230000,73.89198
"893",78.830002,79.459999,78.720001,79.160004,515000,74.323884
"894",79.290001,79.660004,79.129997,79.309998,544900,74.464714
"895",79.669998,79.690002,78.949997,79.029999,665000,74.201821
"896",78.720001,79.360001,78.720001,79.190002,911000,74.35205
"897",79.470001,79.769997,79.199997,79.449997,786800,74.59616
"898",79.459999,79.580002,78.629997,79,869700,74.173655
"899",78.989998,79.290001,78.519997,78.580002,725000,73.779316
