"","PSA.Open","PSA.High","PSA.Low","PSA.Close","PSA.Volume","PSA.Adjusted"
"39",101.860001,102.400002,100.629997,101.980003,821600,86.809182
"40",101.309998,102.339996,100.68,101.07,891200,86.034553
"41",100.25,100.849998,97.730003,99.339996,1069700,84.56191
"42",99.589996,101.389999,99.330002,101.209999,881100,86.153726
"43",100.489998,101.639999,99.580002,100.540001,734000,85.583399
"44",98.839996,100.010002,98.029999,98.449997,1025000,83.804309
"45",97.370003,98.5,97,97.830002,888000,83.276546
"46",97.660004,99.110001,97.32,98.160004,958000,83.557456
"47",97.730003,99.010002,97.379997,98.459999,603400,83.812823
"48",99.360001,102.43,98.75,102.330002,1393400,87.107114
"49",102.419998,102.419998,101.32,101.470001,851500,86.37505
"50",101.029999,101.220001,97.720001,98.57,1305300,83.90646
"51",97.709999,98.459999,96.800003,97.75,900700,83.208446
"52",98.150002,98.620003,97.019997,97.029999,569100,82.595554
"53",95.739998,97,95.260002,96.089996,1097600,81.795389
"54",95.870003,98.43,95.739998,97.959999,963800,83.387205
"55",98.339996,98.75,96.639999,97.019997,1255800,82.58704
"56",97.379997,98.019997,95.489998,97.93,1008300,83.361669
"57",97.199997,98.739998,97.199997,97.349998,833600,82.86795
"58",97.25,98.389999,96.580002,98.019997,1067300,83.438277
"59",99.220001,100.82,98.690002,100.629997,1629300,85.660007
"60",100.989998,102.489998,100.459999,102.489998,1480900,87.243309
"61",103.029999,103.620003,102.440002,103.620003,1089400,88.205211
"62",102.75,104.269997,102.550003,102.68,1193500,87.405046
"63",103.089996,103.660004,102.010002,102.400002,1184000,87.166701
"64",103.389999,104.160004,100.800003,101.279999,695600,86.213312
"65",101.629997,102.629997,100.970001,102.160004,609900,86.962405
"66",103.120003,103.650002,101.370003,103.610001,937400,88.892809
"67",103.440002,104.129997,102.559998,103.5,804200,88.798433
"68",102.93,104.349998,102.550003,104.129997,841100,89.338943
"69",103.660004,103.980003,102.800003,103.25,667700,88.583944
"70",103.300003,103.900002,102.389999,102.709999,1145200,88.120647
"71",102.440002,104.059998,101.860001,103.830002,1165800,89.08156
"72",103.860001,104.120003,100.949997,101.040001,1490400,86.687862
"73",100.849998,102.010002,100.769997,101.129997,1914800,86.765075
"74",100.279999,100.910004,97.720001,97.75,1658000,83.865187
"75",98.980003,101.160004,98.709999,100.970001,1223900,86.627806
"76",100.989998,101,98.769997,99.019997,933100,84.954788
"77",99.959999,99.959999,96.93,98.360001,1695000,84.38854
"78",97.650002,97.989998,96.57,97.019997,1073600,83.238876
"79",97.959999,98.589996,96.730003,97.040001,1713000,83.256039
"80",97.75,98,96.360001,97.980003,1130000,84.062519
"81",97.629997,98.129997,97.089996,97.470001,1221200,83.62496
"82",98.379997,99.139999,97.57,97.980003,1886200,84.062519
"83",97.449997,97.639999,96.120003,96.349998,1622800,82.664047
"84",96.940002,97.440002,96.449997,97.129997,1185600,83.333252
"85",97.360001,97.879997,96.760002,97.669998,1060400,83.796549
"86",97.849998,98.290001,97.379997,98.290001,699700,84.328484
"87",98.059998,99.790001,97.739998,99.629997,897600,85.478141
"88",100.080002,102.089996,99.599998,101.290001,1025800,86.902351
"89",101.260002,102.93,101.07,102.160004,1053500,87.648775
"90",102.830002,103.129997,100.779999,100.959999,887300,86.619224
"91",100.589996,101.919998,100.589996,101.919998,819700,87.442861
"92",100.75,101.900002,100.110001,100.800003,932700,86.481955
"93",100.949997,103.199997,100.540001,102.620003,894000,88.043434
"94",103.220001,103.610001,102.199997,102.860001,467300,88.249342
"95",103.029999,104,102.330002,103.080002,743300,88.438093
"96",103.690002,103.870003,102.040001,102.290001,822600,87.760307
"97",101.32,101.849998,100.800003,101.589996,681300,87.159734
"98",100.779999,101.559998,99.75,100.029999,1202500,85.821325
"99",100.559998,101.019997,98.82,99.879997,866400,85.69263
"100",99.860001,100.18,99.190002,99.220001,1124300,85.126383
"101",100,102.989998,99.940002,102.68,1072500,88.094909
"102",103.300003,103.739998,103.040001,103.32,635000,88.644001
"103",103.870003,103.870003,101.75,102.099998,812700,87.597293
"104",103.209999,104.949997,102.540001,104.900002,1189200,89.999572
"105",105.029999,106.120003,103.610001,104.739998,663900,89.862296
"106",104.669998,104.879997,103.830002,104.139999,795900,89.347524
"107",104.580002,104.580002,100.559998,101.239998,1702500,86.859451
"108",101.339996,103.18,101.339996,102.989998,1213700,88.360874
"109",102.160004,103.040001,101.690002,102.470001,713000,87.914739
"110",101.800003,102.720001,101.019997,101.160004,863700,86.790819
"111",101.510002,102.459999,99.489998,99.589996,972800,85.443822
"112",98.580002,98.889999,94.790001,95.099998,1997400,81.591602
"113",95.32,96.5,94.599998,95.529999,789300,81.960524
"114",96.720001,96.959999,96.010002,96.18,902000,82.518196
"115",96.290001,97.190002,95.639999,97.059998,945000,83.273195
"116",97.529999,98.220001,96.68,98.010002,1041500,84.088257
"117",96.639999,97.459999,96.300003,96.800003,877100,83.050131
"118",97.32,98.440002,97.18,98.43,867600,84.448597
"119",97.480003,98.610001,97.480003,98.010002,415400,84.088257
"120",97.339996,97.669998,96.110001,97.459999,849000,83.616379
"121",96.220001,97.139999,96,96.599998,1574800,82.878536
"122",97.959999,98.290001,96.709999,98.209999,1062900,84.259846
"123",98.160004,99.370003,97.07,99.290001,1366600,85.186439
"124",98.889999,99.279999,97.779999,99.18,785000,85.092064
"125",98.800003,99.230003,97.900002,98.940002,1195200,84.886156
"126",100,100.190002,99.220001,99.760002,1180700,85.58968
"127",99.720001,99.949997,98.010002,98.589996,1195700,84.585866
"128",99.269997,99.540001,98.739998,98.980003,1259500,84.920475
"129",99.290001,100.599998,99.099998,100.400002,859500,86.138771
"130",98.989998,100.160004,98.650002,99.330002,1089100,85.90526
"131",99.330002,100.68,98.790001,99.220001,813100,85.810127
"132",98.959999,100.040001,98.139999,98.230003,868400,84.95393
"133",98.510002,98.779999,97.040001,97.410004,866600,84.244756
"134",97.580002,98.760002,97.220001,98.199997,1597500,84.927979
"135",98.470001,100.959999,98.43,100.239998,823400,86.692268
"136",100.790001,100.830002,99.82,100.459999,589300,86.882535
"137",100.43,101.43,100.279999,100.889999,566200,87.25442
"138",100.629997,101.32,100.169998,100.260002,407900,86.709568
"139",100.220001,101.449997,99.93,101.410004,364900,87.704144
"140",101.419998,101.830002,100.669998,101.720001,390400,87.972244
"141",102.010002,102.349998,101.470001,101.75,393200,87.998189
"142",101.809998,102.150002,101.440002,101.449997,364000,87.738732
"143",101.440002,102.279999,101.239998,101.419998,353600,87.712788
"144",102.190002,103.68,102.160004,103.529999,923300,89.537615
"145",103.529999,103.93,100.720001,100.989998,1004600,87.340903
"146",100.860001,102.010002,100.860001,101.989998,853500,88.20575
"147",101.870003,102.400002,101.089996,101.769997,586400,88.015483
"148",102.309998,102.480003,101.150002,101.739998,567200,87.989538
"149",101.300003,101.599998,99.959999,101.120003,552600,87.453337
"150",101.620003,101.790001,100.139999,100.75,465400,87.133342
"151",101.449997,101.620003,100.599998,101.300003,596200,87.60901
"152",101.43,102.910004,101.25,102.360001,453000,88.525746
"153",102.099998,103.720001,101.870003,103.720001,559900,89.701939
"154",103.629997,104.849998,103.330002,104.839996,601500,90.670563
"155",103.959999,104.199997,103.220001,103.620003,796200,89.615455
"156",103.260002,104.660004,103.260002,103.959999,652300,89.9095
"157",104.550003,105.519997,103.68,105.519997,756500,91.258659
"158",105.199997,105.599998,104.260002,105.120003,825600,90.912726
"159",104.660004,106.739998,104.550003,106.739998,607100,92.313774
"160",107.010002,107.669998,106.199997,107,646000,92.538636
"161",107.43,108.809998,107,108.519997,770900,93.8532
"162",108.629997,108.879997,106.349998,106.470001,832300,92.080268
"163",106.779999,109.029999,106.629997,108.980003,769400,94.251036
"164",109.519997,109.889999,108.129997,108.889999,794600,94.173196
"165",108.239998,109.260002,108.239998,109.129997,765800,94.380758
"166",108.75,110.010002,108.470001,109.800003,653300,94.96021
"167",110.040001,110.040001,108.709999,109.110001,896300,94.363464
"168",109.589996,110.900002,109.089996,110.279999,466400,95.375333
"169",110.349998,111.089996,110,110.209999,536500,95.314794
"170",109.919998,110.760002,109.769997,110.599998,483900,95.652084
"171",110.169998,111.389999,110.059998,111.029999,623900,96.023968
"172",110.779999,111.690002,110.669998,111.360001,765500,96.30937
"173",111.459999,111.949997,110.68,111,476300,95.998024
"174",110.629997,110.82,108.370003,110.199997,1052900,95.306144
"175",110.489998,111.419998,109.900002,110.870003,645200,95.885596
"176",110.440002,111.279999,110.330002,110.389999,495100,95.470467
"177",110.540001,111.709999,110.18,111.650002,657400,96.560176
"178",110.459999,112.559998,110.449997,110.860001,942600,95.876946
"179",110.669998,111.110001,108.82,108.989998,1468300,94.25968
"180",108.720001,109.949997,108.129997,108.959999,1058500,94.233735
"181",109.32,110.830002,109.269997,110.57,817200,95.62614
"182",110.800003,113.050003,110.150002,112.25,1207400,97.079083
"183",112.809998,112.989998,109.769997,109.82,1117100,94.977504
"184",109.550003,110.779999,109,109.07,1166100,94.328869
"185",109.900002,111.349998,109.900002,110.5,1185500,95.565601
"186",110.57,110.970001,108.610001,109.110001,837200,94.363464
"187",109.480003,110.199997,108.769997,109.239998,790500,94.475891
"188",109.440002,113.059998,109.440002,112.580002,1037500,97.364484
"189",112.099998,113.360001,111.669998,112.309998,821900,97.130972
"190",111.449997,111.839996,110.129997,110.440002,861600,95.513712
"191",109.589996,111.059998,109.239998,110.779999,596500,96.50683
"192",110.040001,110.459999,109.239998,109.660004,564100,95.531138
"193",107.010002,109.839996,107.010002,108.989998,615400,94.947457
"194",108.730003,109.099998,105.870003,106.769997,939900,93.013486
"195",108.190002,108.360001,106.93,107.910004,730000,94.006612
"196",109.220001,109.449997,107.529999,107.620003,1078300,93.753975
"197",108.690002,109.989998,108.050003,109.220001,952000,95.147826
"198",109.190002,109.419998,107.540001,108.089996,441500,94.163414
"199",107.620003,107.989998,106.720001,107.150002,669500,93.34453
"200",107.5,107.669998,106.389999,107.389999,569500,93.553606
"201",107.5,108.230003,107.360001,108.050003,657600,94.128573
"202",108.529999,108.720001,107.769997,107.860001,360200,93.963051
"203",107.620003,109.129997,107.379997,109.059998,587100,95.008438
"204",109.410004,110.5,108.919998,110.300003,651700,96.088678
"205",109.900002,111.089996,109.849998,110.910004,646800,96.620085
"206",111.559998,111.669998,110.610001,111,700100,96.698485
"207",111.050003,112.279999,110.959999,111.730003,606400,97.334433
"208",111.269997,111.949997,110.540001,111.190002,668900,96.864008
"209",111.5,111.879997,110.580002,110.769997,485600,96.498116
"210",110.650002,110.970001,109.059998,110,837200,95.827328
"211",110.379997,110.410004,108.300003,108.5,600300,94.520592
"212",108.849998,109.669998,108.510002,108.730003,551800,94.720961
"213",108.290001,108.660004,108.050003,108.18,629100,94.241822
"214",108.5,108.589996,107.489998,107.769997,469200,93.884644
"215",107.389999,109.849998,107.209999,109.650002,736400,95.522424
"216",109.849998,111.790001,109.629997,111.470001,819900,97.107931
"217",110.290001,110.870003,109.900002,110.580002,448000,96.332601
"218",110.910004,111.790001,110.769997,111.790001,475700,97.386701
"219",113.019997,113.019997,111.989998,112.349998,660800,97.874547
"220",112.849998,112.849998,111.779999,112.300003,750000,97.830993
"221",112.510002,114.5,112.32,113.879997,731600,99.207417
"222",114.440002,115.75,113.669998,115.449997,665900,100.575134
"223",115.639999,116.709999,115.190002,116.580002,603200,101.559546
"224",116.43,118.879997,116.120003,118.660004,704500,103.371555
"225",118.519997,118.629997,116.139999,117.309998,686000,102.195487
"226",117.699997,118.169998,116.120003,116.900002,617900,101.838316
"227",116.779999,117.589996,115.370003,116.309998,674400,101.32433
"228",115.919998,116.629997,115.470001,116.349998,691100,101.359177
"229",116.040001,117.5,115.209999,115.959999,701700,101.019426
"230",116,118,115.419998,116.029999,774100,101.080407
"231",116.489998,117.870003,115.790001,117.639999,697100,102.482971
"232",117.830002,120,117.669998,119.860001,721200,104.416942
"233",119.519997,119.730003,118.5,119.150002,874400,103.798421
"234",118.75,119.349998,117.32,117.529999,845000,102.387143
"235",117.919998,117.919998,116.220001,116.330002,544700,101.341757
"236",116.25,117.230003,115.730003,116.93,572400,101.86445
"237",116.690002,117.419998,116.389999,117.040001,618400,101.960278
"238",117.330002,117.900002,116.360001,117.690002,548000,102.526531
"239",118,118.300003,116.529999,117.309998,558800,102.195487
"240",117.269997,117.269997,116.019997,116.080002,754100,101.123967
"241",115.209999,115.230003,113.709999,113.730003,885200,99.076748
"242",114.139999,114.68,113.809998,113.830002,701000,99.163863
"243",113.5,115.25,112.779999,114.370003,622800,99.634289
"244",114.019997,116.290001,113.599998,115.589996,537400,100.697095
"245",115.900002,116.190002,115.459999,115.970001,476300,101.028139
"246",116.349998,118.379997,116.25,118.339996,1241700,103.092779
"247",117.980003,117.980003,115,115.220001,777900,100.374771
"248",115.230003,116.300003,114.760002,115.059998,702600,100.235383
"249",113.769997,116.389999,113.769997,115.919998,786800,100.984579
"250",115.889999,116.300003,114.360001,114.43,614000,99.686556
"251",114.919998,116.949997,114.779999,115.68,619500,100.775503
"252",115.370003,116.849998,115.370003,116.230003,580800,101.254642
"253",116.370003,116.370003,114.739998,114.989998,682000,100.174402
"254",114.489998,114.669998,112.089996,112.220001,1053500,97.761299
"255",111.120003,112.540001,110.470001,110.870003,765400,97.409863
"256",112.139999,112.269997,111.110001,111.910004,931300,98.323602
"257",111.110001,111.400002,109.370003,109.709999,985900,96.390689
"258",109.989998,111.470001,109.510002,110.699997,841100,97.260496
"259",111.519997,112.379997,110.720001,111.769997,1103500,98.200593
"260",111.290001,112.830002,111.290001,112.190002,623900,98.569608
"261",112.389999,112.769997,111.870003,112.339996,587300,98.701392
"262",112.150002,112.849998,111.610001,111.690002,511300,98.13031
"263",110.080002,110.190002,107.839996,108.769997,1309000,95.564807
"264",109.900002,111.220001,109.769997,110.730003,1258300,97.28686
"265",111.059998,111.669998,110.690002,111.089996,744000,97.603148
"266",111.540001,112.099998,110.830002,111.849998,599600,98.270882
"267",112.5,113.650002,112.089996,113.540001,817500,99.75571
"268",113.43,114.360001,112.769997,114.010002,658800,100.168651
"269",114.199997,116.059998,113.949997,115.809998,696200,101.750119
"270",115.690002,117.57,114.949997,117.470001,801000,103.20859
"271",117.129997,118.309998,116.519997,118.110001,530800,103.770891
"272",119.110001,119.239998,118.389999,118.910004,464300,104.473769
"273",117.389999,119.5,117.379997,119.400002,650100,104.904279
"274",117.75,119.300003,117.620003,118.389999,789700,104.016896
"275",118.300003,121.18,118.190002,119.730003,795500,105.194217
"276",120.080002,120.190002,118.18,118.269997,1019600,103.911462
"277",118.809998,119.129997,117.230003,117.839996,763700,103.533666
"278",118.190002,119.489998,117.449997,119.190002,669300,104.719775
"279",118.900002,119.050003,117.209999,118.089996,746200,103.753315
"280",118.400002,120.18,117.980003,120.139999,561600,105.554438
"281",119.900002,121.269997,119.120003,121.040001,522000,106.345175
"282",121.900002,123.480003,121.599998,122.940002,750300,108.014507
"283",123.25,123.68,122.580002,123.230003,423500,108.269301
"284",121.949997,123.540001,121.68,122.529999,473200,107.65428
"285",122.480003,123.07,121.379997,122.639999,591600,107.750926
"286",122.470001,122.470001,119.110001,119.190002,1120400,104.719775
"287",119.489998,120.800003,118.150002,119.360001,602400,104.869135
"288",118.440002,120.040001,117.580002,119.629997,736000,105.106352
"289",120.620003,121.199997,117.669998,118.800003,1177400,104.377123
"290",118,119.099998,116.269997,116.400002,1089400,102.268493
"291",116.599998,117.419998,113.279999,117.080002,1143700,102.865938
"292",115.699997,116.769997,110.809998,110.82,1333800,97.36593
"293",112.720001,112.720001,108.480003,110.309998,1685400,96.917845
"294",108.199997,108.760002,102.010002,102.07,2105400,89.678221
"295",102.339996,113.330002,101.769997,112.769997,2745000,99.079188
"296",110.019997,115.199997,109.089996,109.620003,1962600,96.311618
"297",110.150002,119.599998,110.010002,117.510002,1816700,103.243735
"298",118.25,120.5,116.389999,116.970001,1061800,102.769292
"299",117.910004,119.949997,117.529999,119.82,1734100,105.273288
"300",118.68,121.779999,117.57,120.269997,1507600,105.668653
"301",120.900002,123.059998,119.980003,120.360001,1351600,105.74773
"302",117.480003,118.949997,114.610001,115.82,1415100,101.758907
"303",113.709999,117.309998,113.699997,113.949997,1209300,100.115931
"304",116.029999,116.400002,113.830002,115.300003,1320100,101.30204
"305",116.07,119.5,115.349998,119.489998,1237100,104.98335
"306",118.5,120.550003,117.050003,120.040001,1120300,105.46658
"307",120.440002,121.470001,116.620003,117.769997,880800,103.472165
"308",117.290001,120.209999,114.699997,120.110001,1045000,105.528081
"309",122.010002,123.279999,119.839996,122.449997,971800,107.583991
"310",122.32,124.260002,120.709999,123.339996,880400,108.36594
"311",123.82,124.190002,122.489998,123.730003,1044900,108.708598
"312",123.879997,124.389999,120.900002,121.239998,1156200,106.520891
"313",119.019997,121.489998,118.370003,118.589996,1051800,104.192613
"314",114.959999,119.120003,114.959999,118.889999,839700,104.456194
"315",120.779999,123.720001,118.809998,123.629997,968900,108.620734
"316",122.589996,124.809998,122.18,123.849998,1031500,108.814026
"317",122.809998,123.459999,119.849998,120.660004,1193900,106.011311
"318",118.379997,120.730003,117.849998,120.629997,706000,106.826025
"319",120.849998,120.93,118.959999,120.050003,909000,106.312401
"320",120.839996,122.510002,118.370003,121.910004,1149800,107.959557
"321",123.120003,123.239998,121.690002,122.919998,789100,108.853976
"322",123.230003,123.690002,120.980003,122.940002,1439200,108.871691
"323",120.730003,121.849998,120.379997,120.529999,1008500,106.73747
"324",121.330002,122.260002,120.580002,120.650002,893300,106.84374
"325",120.449997,121.940002,116.510002,116.860001,1211600,103.487438
"326",115.419998,116.489998,113.010002,114.699997,1558000,101.574608
"327",114.330002,114.699997,112.059998,113.699997,1345900,100.689041
"328",114.459999,114.839996,112.93,114.709999,1127900,101.583466
"329",116.830002,117.410004,114.650002,115.220001,1449300,102.035107
"330",115.5,116.389999,112.82,113.019997,1004300,100.086855
"331",115.230003,115.339996,112.290001,113.629997,1060400,100.627051
"332",112.519997,113.769997,111.190002,111.349998,1130800,98.607958
"333",110.199997,111.910004,105.709999,105.779999,1514800,93.675347
"334",104.5,110.220001,103.419998,109.910004,1800000,97.332745
"335",109.739998,110.589996,105.050003,109.959999,1418300,97.37702
"336",109.410004,112.029999,108.57,111.75,1110300,98.962187
"337",112.419998,112.419998,108.080002,108.230003,1444100,95.844991
"338",110.620003,114.650002,110.269997,114.589996,1058000,101.477196
"339",113.800003,114.18,111.699997,112.080002,731500,99.254426
"340",112.68,115.480003,111.779999,114.360001,878800,101.273519
"341",113.370003,114.510002,111.68,113.5,691300,100.51193
"342",114.779999,115.239998,113.589996,114.910004,692100,101.760584
"343",114.459999,115.580002,113.480003,113.860001,1056400,100.830735
"344",113.93,117.860001,113.57,117.290001,883800,103.868232
"345",117.010002,117.57,115,115.339996,980400,102.141371
"346",115.629997,116.370003,113.510002,116.019997,845700,102.743558
"347",117.459999,119.730003,117.220001,119.660004,947300,105.96703
"348",119.709999,123.239998,119.080002,123.129997,909000,109.039944
"349",122.559998,123.970001,121.089996,122.449997,1364900,108.437758
"350",123.769997,125.120003,122.790001,124.690002,1035400,110.421434
"351",129.080002,132.199997,126.809998,130.809998,1514800,115.841104
"352",129.309998,131.630005,129.309998,131.520004,1026600,116.469863
"353",129.520004,131.610001,128.899994,129.050003,1063700,114.28251
"354",126.760002,129.360001,126.120003,126.269997,1411900,111.820626
"355",128.289993,128.690002,126.239998,127.370003,1160800,112.794756
"356",128.429993,128.429993,124.860001,127.260002,1144500,112.697343
"357",126.040001,126.040001,122.389999,124.82,1248600,110.536556
"358",125.089996,125.849998,123.199997,125.5,798300,111.138742
"359",125.769997,126.970001,124.010002,126.739998,1061900,112.236844
"360",124.199997,125.230003,121.419998,121.879997,1183000,107.932985
"361",123.540001,124.839996,122.519997,124.080002,916100,109.881238
"362",125.690002,126.650002,124.5,125.660004,792600,111.280436
"363",124.760002,125.220001,122.339996,123.019997,901400,108.942531
"364",122.489998,126.059998,122.230003,125.07,949400,110.757948
"365",123.720001,126.230003,123.389999,124.129997,714200,109.925512
"366",123.790001,125.209999,122.839996,123.449997,1123900,109.323326
"367",124.25,125.419998,123.339996,125.110001,916900,110.793371
"368",123.470001,124.010002,121.849998,123.18,893000,109.084225
"369",123.150002,125.309998,122.949997,123.919998,850600,109.739543
"370",122.830002,123.75,121.389999,121.900002,1230500,107.9507
"371",121.93,124.480003,121.68,122.300003,321400,108.304928
"372",126.360001,126.360001,124.040001,125.889999,1050900,111.484113
"373",126.57,127,125.389999,126.610001,873900,112.121723
"374",129.050003,132.059998,128.630005,131.899994,1639600,116.80637
"375",131.429993,131.559998,128.509995,129.5,806000,114.681013
"376",130.75,131.729996,129.259995,129.550003,745700,114.725294
"377",131.220001,131.440002,127.919998,128.490005,1026600,113.786594
"378",128.470001,129.690002,128,129.119995,630900,114.344493
"379",128.779999,130.570007,127.5,130.119995,581200,115.23006
"380",129.490005,129.649994,127.120003,127.519997,645700,112.927586
"381",128.289993,130.630005,127.639999,130.169998,626800,115.274341
"382",128.169998,128.449997,125.919998,127.199997,790300,113.472339
"383",127.57,128.729996,124.889999,125.440002,834900,111.902287
"384",125.089996,127.800003,124.660004,127,946900,113.293926
"385",128.130005,128.320007,126.559998,127.07,782100,113.356372
"386",127.830002,129.529999,127.580002,128.389999,1026800,114.533915
"387",128.880005,129.789993,127.769997,127.830002,802100,114.034353
"388",129.619995,131.149994,128.910004,130.860001,977600,116.737349
"389",131,131.710007,130.339996,131.529999,709000,117.335039
"390",131.75,133.789993,131.5,133.199997,916300,118.824808
"391",133.850006,134.630005,133.529999,134.509995,485000,119.993429
"392",134.5,136.669998,134.199997,135.710007,599900,121.063933
"393",135.710007,135.710007,133.889999,133.940002,665700,119.484951
"394",134.610001,135.740005,133.759995,135.199997,490000,120.608965
"395",135.610001,136.169998,134.449997,134.460007,592300,119.948836
"396",136.699997,138.460007,134.179993,135.190002,889000,120.600049
"397",134.5,135,131.25,131.360001,1052400,117.183388
"398",130.729996,133.179993,130.639999,133.029999,959900,118.673157
"399",133.110001,134.270004,132.240005,132.279999,789300,118.004098
"400",132.520004,133.229996,131.610001,132.119995,472000,117.861362
"401",133.320007,134.669998,132.979996,133.630005,550100,119.208409
"402",133.220001,134.399994,132.539993,134.220001,596400,119.734732
"403",133.839996,134.009995,132.559998,133.759995,836000,119.32437
"404",132.589996,134.960007,132.320007,134.940002,737200,120.377029
"405",136.660004,136.720001,134.690002,134.869995,668700,120.314577
"406",134.570007,136.460007,134.139999,135.550003,657700,120.921197
"407",135.850006,136.240005,135,135.660004,789700,121.019327
"408",135.820007,136.210007,133.839996,135.830002,1196100,121.170978
"409",135.720001,136.320007,134.679993,135.979996,616800,121.304785
"410",134.800003,136.059998,134.800003,135.600006,835400,120.965804
"411",135.149994,136.220001,134.899994,135.910004,930800,121.242346
"412",135.990005,137.520004,135.690002,136.649994,831100,121.902475
"413",136.380005,137.960007,135.869995,137.520004,808400,122.678593
"414",136.169998,137.220001,135.509995,137.160004,764500,122.357444
"415",137.470001,138.979996,137.190002,138.860001,1081400,123.873974
"416",139.570007,140.139999,138.149994,138.520004,868400,123.570671
"417",138.889999,139.770004,138.639999,139.25,655800,124.221884
"418",140.570007,141.479996,138.720001,141.339996,1128800,126.086324
"419",140.75,140.970001,138.210007,138.910004,858400,123.918581
"420",138.479996,139.580002,138.009995,139.380005,491800,124.337858
"421",139.070007,139.929993,138.369995,139.529999,510400,124.471665
"422",139.380005,140.210007,137.660004,138.190002,572000,123.276283
"423",137.270004,138.350006,136.940002,137.710007,515900,122.84809
"424",138.679993,140.369995,138.110001,140.089996,531300,124.971226
"425",139.570007,139.779999,137.919998,138.520004,606300,123.570671
"426",138.910004,139.100006,136.389999,136.869995,615200,122.098734
"427",137.080002,139.770004,137.080002,139.539993,745800,124.480581
"428",139.509995,139.779999,138.009995,138.740005,955600,123.766929
"429",139.080002,139.080002,136.660004,136.990005,1044400,122.205792
"430",137.5,137.639999,135.880005,136.220001,767900,121.518888
"431",135.910004,138.410004,135.169998,138.389999,876500,123.454696
"432",138.270004,139.759995,136,137.119995,839000,122.321753
"433",136.580002,136.669998,135.300003,135.630005,1005300,120.992565
"434",135.860001,136.75,134.720001,135.029999,715200,120.457313
"435",135.139999,135.880005,133.779999,134.070007,1440000,119.600926
"436",134,134.460007,133.619995,134.149994,1145300,119.67228
"437",134,134,132.199997,133.399994,1144200,119.003221
"438",132.509995,133.669998,131.070007,133.5,1121200,119.092435
"439",132.130005,132.899994,131.039993,131.339996,1125500,117.165542
"440",131.539993,132,129.740005,131.039993,1303500,116.897916
"441",131.240005,131.440002,129.039993,129.339996,1631800,115.381386
"442",129.630005,131.399994,129.089996,130.720001,1069200,116.612458
"443",129.690002,131.5,129.199997,130.160004,882000,117.098274
"444",130.460007,133.080002,130.460007,132.529999,911200,119.230437
"445",132.309998,133.259995,131.720001,132.460007,746200,119.167468
"446",133.520004,134,132.029999,133.820007,1003400,120.390991
"447",135.029999,136.559998,134.380005,136.520004,1758300,122.82004
"448",136.399994,137.639999,135.899994,136.919998,1077400,123.179894
"449",136.429993,137.460007,136.100006,137.139999,663400,123.377818
"450",137.139999,137.830002,136.539993,136.929993,863100,123.188885
"451",135.990005,136.100006,135.029999,135.5,861700,121.902394
"452",135.910004,137.529999,135.369995,137.070007,796200,123.314849
