"","UPS.Open","UPS.High","UPS.Low","UPS.Close","UPS.Volume","UPS.Adjusted"
"199",71.660004,71.910004,71.339996,71.620003,4445500,63.408261
"200",71.809998,72.139999,71.599998,72.099998,3982600,63.833221
"201",72.139999,72.589996,71.989998,72.040001,3459600,63.780103
"202",72.260002,74.059998,72.260002,73.519997,4499600,65.090407
"203",73.290001,73.900002,73.089996,73.849998,2472600,65.382572
"204",74.160004,74.900002,73.949997,74.5,3960700,65.958046
"205",74.360001,74.949997,74.239998,74.32,3307900,65.798684
"206",74.989998,75.139999,74.279999,74.480003,3620300,65.940342
"207",74.589996,74.849998,74.400002,74.739998,2306900,66.170526
"208",74.43,74.879997,74.07,74.150002,2842400,65.648177
"209",74.300003,74.610001,73.949997,74.470001,2703900,65.931487
"210",74.239998,74.410004,73.690002,74,2652000,65.515374
"211",74.110001,74.129997,72.839996,73.25,4208900,64.851367
"212",73.129997,73.300003,72.550003,73.209999,3487800,64.815953
"213",72.760002,73.849998,72.760002,73.230003,3184300,64.833663
"214",73.459999,73.519997,72.32,72.610001,3639300,64.284748
"215",72.290001,72.970001,72.120003,72.410004,3412500,64.107682
"216",72.599998,72.959999,72.349998,72.709999,3606700,64.373281
"217",71.809998,72.040001,71.480003,71.919998,3448700,63.673859
"218",71.849998,72.150002,71.690002,71.980003,2705300,63.726985
"219",72.75,73.419998,72.389999,72.709999,3003300,64.373281
"220",72.980003,73.5,72.779999,73.169998,2613600,64.780538
"221",73.080002,74.089996,72.82,73.639999,3831100,65.19665
"222",74.919998,75,74.040001,74.300003,4294800,65.78098
"223",74.639999,74.650002,73.68,74.269997,3410700,65.754414
"224",73.989998,74.989998,73.989998,74.809998,2885200,66.2325
"225",74.849998,75.339996,74.620003,74.970001,4400000,66.374158
"226",75.339996,75.580002,74.5,74.870003,2452700,66.285625
"227",74.660004,75.239998,74.5,75.089996,3481700,66.480395
"228",74.970001,75.239998,73.739998,74.25,4214700,65.73671
"229",73.75,74.93,73.580002,73.959999,5406300,65.47996
"230",74.900002,74.949997,74,74.099998,3976200,65.603907
"231",74.010002,74.059998,73.580002,73.699997,3403200,65.249769
"232",73.860001,74.709999,73.860001,74.370003,2871700,65.842954
"233",74.5,74.949997,74.220001,74.650002,4816300,66.090849
"234",74.279999,74.43,73.690002,74.339996,3793500,66.278072
"235",74.43,74.709999,73.790001,74.139999,3773000,66.099764
"236",74,74.300003,73.629997,73.800003,3810400,65.796639
"237",73.589996,73.739998,73.019997,73.419998,4723300,65.457845
"238",73.410004,74.059998,72.93,73.839996,3114300,65.832296
"239",74,74.650002,73.959999,74.300003,3354900,66.242416
"240",74.07,74.389999,73.949997,74.050003,4704800,66.019528
"241",73.370003,73.650002,72.699997,73.5,4397400,65.529171
"242",73.550003,73.580002,72.709999,72.910004,3790300,65.003157
"243",72.68,73.040001,72.589996,72.800003,4145200,64.905086
"244",72.599998,73.300003,72.290001,72.970001,4098800,65.056648
"245",73.339996,73.419998,72.739998,72.959999,2702200,65.047731
"246",73.269997,73.830002,73.139999,73.489998,4642000,65.520253
"247",73.510002,73.68,72.260002,72.300003,6098900,64.459309
"248",72.599998,72.989998,71.870003,72.32,4694800,64.477137
"249",71.760002,71.760002,70.839996,71.150002,5370200,63.434022
"250",70.940002,71.169998,70.120003,70.360001,3988800,62.729694
"251",70.349998,70.540001,69.690002,69.75,4596400,62.185846
"252",69.459999,69.809998,69.019997,69.260002,4896600,61.748986
"253",69.559998,69.709999,69.25,69.290001,4299600,61.775732
"254",69.050003,69.290001,68.129997,68.5,4866900,61.071404
"255",68.419998,68.879997,68.269997,68.459999,4534800,61.035741
"256",69.239998,69.589996,68.800003,69.209999,4270600,61.704406
"257",68.790001,69.300003,68.480003,69.110001,5497300,61.615252
"258",69.010002,69.580002,68.620003,69.050003,4450200,61.561761
"259",69.639999,69.830002,69.169998,69.169998,5584200,61.668743
"260",68.949997,69.769997,68.800003,69.300003,3058400,61.784649
"261",69.779999,70.870003,69.699997,70.650002,4478600,62.988245
"262",71.18,71.75,71.080002,71.110001,5037100,63.398359
"263",70.190002,71.529999,70.110001,71.32,5557400,63.585584
"264",71.25,71.489998,70.510002,71.120003,4743900,63.407276
"265",71.150002,71.610001,70.860001,71.440002,2932700,63.692573
"266",71.620003,72.290001,71.470001,72.050003,3440200,64.236421
"267",72.360001,72.480003,71.559998,71.980003,3857200,64.174013
"268",72.300003,73.18,72.160004,72.93,4070000,65.020986
"269",73.089996,74.120003,72.900002,73.959999,3674300,65.939284
"270",74,74,73.360001,73.779999,2834400,65.778805
"271",73.75,74.980003,73.730003,74.5,4803500,66.420724
"272",74.919998,75.800003,74.599998,75.370003,4707200,67.196378
"273",74.790001,74.949997,74.129997,74.57,4053100,66.483132
"274",74.150002,74.160004,73.209999,73.739998,3704100,65.743142
"275",73.5,74.07,73.169998,73.25,3836900,65.306282
"276",73.650002,74.150002,73.209999,73.419998,2704700,65.457845
"277",73.410004,74.019997,72.959999,73.360001,3552200,65.404354
"278",73.650002,73.650002,72.330002,73.080002,4210000,65.15472
"279",72.910004,73,72.139999,72.419998,3337600,64.566291
"280",72.839996,73.519997,72.709999,73.400002,3096000,65.440017
"281",73.470001,73.739998,73.150002,73.519997,2692300,65.546999
"282",73.839996,74.989998,73.769997,74.400002,4600800,66.33157
"283",74.239998,74.669998,73.959999,74.160004,2886800,66.117599
"284",73.559998,74.389999,73.230003,74.050003,3452300,66.019528
"285",72.339996,72.389999,69.620003,71.589996,12590500,63.826301
"286",71.139999,71.18,69.910004,70.209999,7097100,62.595959
"287",70.209999,70.599998,68.970001,69.139999,7355600,61.641998
"288",68.639999,69.68,68.360001,69.220001,6237100,61.713323
"289",69.860001,69.860001,67,67.620003,8837400,60.286839
"290",67.18,67.400002,66.209999,66.279999,7928900,59.092154
"291",66.400002,67.489998,66.050003,67.260002,6849000,59.96588
"292",66.480003,66.809998,65.199997,65.230003,8060900,58.156028
"293",66.169998,66.970001,64.400002,65.690002,10325100,58.566141
"294",64.18,65.75,61.950001,62.400002,13977300,55.63293
"295",62.130001,64.209999,60.740002,64.099998,13460000,57.148568
"296",63.43,63.970001,61.689999,61.990002,10562000,55.267393
"297",62.509998,65.949997,62.029999,64.720001,11682900,57.701333
"298",65.040001,65.739998,64.400002,65.199997,5740100,58.129275
"299",65.849998,65.959999,64.949997,65.879997,4226200,58.735532
"300",65.120003,65.610001,64.5,65.199997,5874000,58.129275
"301",65.419998,66.059998,64.529999,65.080002,5166600,58.022293
"302",63.25,63.310001,61.240002,62.279999,8434100,55.973173
"303",61.540001,63.080002,61.529999,61.700001,6606800,55.451909
"304",62.970001,63.16,61.619999,62,4648300,55.721529
"305",62.200001,63.93,61.869999,63.84,5478800,57.3752
"306",63.709999,65.07,63.580002,64.82,4596900,58.255959
"307",64.959999,65.190002,63.369999,63.66,5316800,57.213427
"308",63.25,64.940002,62.209999,64.699997,4754900,58.148108
"309",65.370003,66.949997,65.370003,66.730003,4593200,59.972545
"310",66.489998,67.699997,66.269997,67.230003,4477700,60.421912
"311",67.739998,68.540001,67,67.389999,5617100,60.565706
"312",67.330002,68.419998,66.5,66.669998,6335100,59.918616
"313",66,66.199997,65.279999,65.610001,5252000,58.96596
"314",64.279999,64.699997,63.330002,64.349998,7391900,57.833553
"315",65.269997,65.410004,64.379997,64.989998,7151300,58.408742
"316",64.699997,65.769997,64.540001,64.900002,4822100,58.327859
"317",64.25,64.779999,63.610001,64.220001,6722200,57.71672
"318",63.130001,63.939999,62.389999,63.869999,6720300,57.402161
"319",63.93,65.260002,63.900002,64.669998,6061100,58.121148
"320",65.339996,67.449997,64.769997,66.160004,8365100,59.460267
"321",67.029999,67.489998,65.690002,66.18,7860700,59.478238
"322",66.32,66.769997,65.199997,66.589996,8253100,59.846716
"323",65.550003,66,64.709999,65.800003,6386200,59.136722
"324",66.150002,67.300003,65.330002,66.209999,5804200,59.505199
"325",66.099998,66.099998,64.309998,64.339996,6587200,57.824564
"326",62.59,63.360001,61.369999,62.169998,12778100,55.874312
"327",61.889999,62.529999,61.119999,62,9247700,55.721529
"328",62.459999,63.32,61.84,63.209999,5466600,56.808996
"329",64.760002,65.190002,63.68,64.010002,5103800,57.527986
"330",64.269997,64.5,63.060001,63.150002,4261600,56.755074
"331",64.169998,64.68,63.509998,64.669998,5197500,58.121148
"332",64.019997,64.690002,63.119999,63.150002,6157000,56.755074
"333",63.110001,64.160004,62.209999,62.220001,6140400,55.919251
"334",61.630001,64.169998,61.27,64.059998,8300000,57.572919
"335",64.110001,65.870003,63.950001,65.57,6314100,58.93001
"336",65.290001,66.629997,64.860001,66.519997,4255600,59.783805
"337",66.949997,67,65.510002,66.260002,5511000,59.550139
"338",67.5,67.860001,67.110001,67.860001,3491000,60.988112
"339",67.43,68.150002,67.260002,67.949997,2737400,61.068995
"340",68.25,69.32,68.239998,68.559998,4852400,61.617224
"341",68.010002,68.400002,67.75,68.089996,3312000,61.194817
"342",68.940002,69.290001,68.300003,68.959999,3865700,61.976719
"343",68.540001,69.199997,67.790001,68.010002,3773300,61.122924
"344",67.959999,69.93,67.610001,69.25,4269500,62.237352
"345",69.300003,69.709999,68.510002,68.82,3320800,61.850896
"346",68.959999,69.760002,68.150002,69.199997,3581700,62.192413
"347",69.860001,70.709999,69.510002,70.059998,7502600,62.965325
"348",70.339996,71.639999,70.209999,70.870003,6009000,63.693305
"349",69.300003,70,68.220001,69.349998,6197000,62.327224
"350",69.5,70.199997,68.25,69.379997,5992600,62.354185
"351",70.769997,72,70.339996,71.550003,5827200,64.304444
"352",71.169998,72.040001,71.120003,71.489998,3817900,64.250515
"353",70.730003,71.209999,70.220001,70.239998,3634400,63.127097
"354",69.199997,69.699997,68.339996,68.599998,5585000,61.653174
"355",69.470001,70,68.730003,69.349998,3443700,62.327224
"356",69.879997,70.800003,69.18,70.559998,3802200,63.414692
"357",70.059998,70.190002,69.019997,69.989998,4583400,62.902414
"358",69.879997,70.739998,69.360001,70.459999,3150800,63.32482
"359",70.650002,71.669998,70.370003,71.550003,4106500,64.304444
"360",69.970001,70.18,68.599998,68.989998,5680200,62.457601
"361",69.93,70.330002,69.419998,69.879997,4910100,63.263329
"362",70.720001,71.300003,70.650002,70.779999,3051700,64.078113
"363",70.43,70.779999,69.889999,70.25,3116100,63.598298
"364",70.07,71.050003,70.07,70.57,4446400,63.887998
"365",70.059998,70.220001,69.139999,69.309998,4903900,62.747301
"366",69.010002,69.809998,68.489998,68.93,4913400,62.403284
"367",69.300003,69.470001,68.800003,69.139999,3691500,62.593399
"368",68.120003,68.379997,67.610001,68.220001,4399200,61.760512
"369",68.199997,68.75,67.839996,68.040001,3331300,61.597555
"370",67.540001,67.57,66.900002,66.900002,5294900,60.565498
"371",66.519997,67.150002,66.459999,66.459999,1690700,60.167158
"372",68.190002,68.779999,67.739998,68.239998,4618600,61.778615
"373",68.599998,69.120003,68.339996,68.410004,3121300,61.932524
"374",70.019997,71.800003,69.949997,71.75,6995600,64.956269
"375",71.57,71.730003,71,71.129997,3766300,64.394972
"376",71.760002,72.089996,71,71.07,4107400,64.340655
"377",71.940002,72.440002,71.510002,71.949997,4760000,65.137329
"378",72.190002,72.25,71.489998,71.800003,3468500,65.001537
"379",71.720001,73.660004,71.5,73.309998,7583000,66.368556
"380",72.889999,73.300003,71.800003,72.019997,5756800,65.2007
"381",72.379997,72.639999,71.760002,72.449997,3741900,65.589986
"382",71.830002,71.889999,71.029999,71.839996,4156600,65.037744
"383",72.050003,72.459999,70.660004,71.050003,5511200,64.322552
"384",70.779999,71.400002,70.379997,70.639999,4714700,63.95137
"385",71.720001,72.239998,71.379997,71.550003,6363900,64.775209
"386",72.089996,72.400002,71.360001,71.760002,6937500,64.965324
"387",71.989998,72.309998,70.550003,70.800003,3735400,64.096223
"388",71.809998,72.779999,71.620003,72.559998,3615300,65.689571
"389",72.75,72.919998,71.910004,72.470001,3105800,65.608096
"390",72.730003,73.43,72.639999,73,3819000,66.087911
"391",73.150002,73.480003,72.910004,73.470001,1870500,66.51341
"392",73.400002,73.809998,73.129997,73.489998,1337000,66.531513
"393",73.480003,73.540001,72.5,72.730003,2098500,65.843479
"394",72.830002,73.629997,72.82,73.529999,1926900,66.567726
"395",73.550003,73.75,73.110001,73.190002,1774600,66.259923
"396",74.010002,74.919998,73.830002,74.160004,5152300,67.138078
"397",73.93,74.370003,73.519997,73.839996,3698900,66.848371
"398",73.459999,73.5,72.150002,73.120003,5064700,66.196551
"399",73.129997,73.940002,73.050003,73.480003,3177500,66.522465
"400",73.25,73.5,72.830002,73.449997,3959000,66.495299
"401",73.970001,74.739998,73.300003,74.190002,3803700,67.165237
"402",73.980003,74.760002,73.779999,74.610001,4047500,67.545467
"403",74.410004,74.959999,74.410004,74.739998,2777700,67.663155
"404",73.190002,74.269997,73,74.160004,5020600,67.138078
"405",74.639999,74.75,73.900002,74.199997,4093200,67.174285
"406",74.269997,75.139999,74.089996,74.93,4578400,67.835167
"407",74.970001,75.580002,74.970001,75.309998,4714100,68.179184
"408",75.309998,75.610001,75,75.419998,5051000,68.278769
"409",75.449997,75.489998,74.68,75.129997,3198600,68.016227
"410",74.669998,75.089996,74.459999,75,3577700,67.898539
"411",74.760002,75.75,74.599998,75.620003,4219800,68.459836
"412",75.690002,76.389999,75.559998,75.839996,4011600,68.658999
"413",75.889999,76.510002,75.620003,76.040001,4284000,68.840066
"414",75.550003,76.410004,75.5,76.150002,4318400,68.939651
"415",76.540001,76.93,74.839996,75.650002,6997700,68.486994
"416",76.370003,77.18,75.75,76.779999,7305600,69.509996
"417",76.980003,77.160004,76.269997,76.379997,3043100,69.147869
"418",77.080002,77.339996,76.639999,76.699997,4149200,69.437569
"419",76.529999,77.040001,76.529999,76.919998,3922300,69.63674
"420",76.559998,77.550003,76.339996,77.290001,5027900,69.971708
"421",77.18,77.300003,76.75,76.919998,3262300,69.63674
"422",76.849998,77.029999,76.25,76.57,3848700,69.319881
"423",76.099998,76.760002,75.970001,76.690002,3620600,69.428521
"424",76.959999,77.260002,76.519997,77.160004,3115800,69.85402
"425",77.029999,77.220001,76.650002,77.110001,2918600,69.808751
"426",77.330002,77.330002,76.360001,76.730003,3424300,69.464735
"427",76.199997,76.860001,76.059998,76.760002,3692400,70.011989
"428",77.089996,77.290001,75.459999,76.760002,7105100,70.011989
"429",76.959999,77.089996,76.059998,76.400002,3652400,69.683637
"430",76.290001,76.57,75.809998,75.900002,3284900,69.227592
"431",76,76.790001,75.790001,76.639999,3018200,69.902536
"432",76.589996,76.779999,76.269997,76.5,3575300,69.774844
"433",76.339996,77.139999,75.839996,76.769997,3439000,70.021105
"434",76.660004,77.089996,76.449997,76.860001,3209000,70.103197
"435",76.860001,77.099998,76.330002,76.989998,4314300,70.221766
"436",77.150002,77.260002,76.589996,76.889999,3659700,70.130559
"437",76.089996,77,76.089996,76.540001,1992900,69.811329
"438",76.540001,76.57,75.93,76.32,2102500,69.610668
"439",75.690002,76.220001,75.379997,75.610001,3290300,68.963085
"440",75.589996,76.160004,75.57,76,2552500,69.318799
"441",76.279999,76.889999,76.040001,76.720001,3405400,69.975505
"442",76.919998,77.419998,76.440002,77.160004,2954900,70.376827
"443",77.389999,77.790001,77.120003,77.690002,3243400,70.860233
"444",77.769997,78.43,77.559998,78.370003,4442600,71.480454
"445",78.330002,78.449997,78.010002,78.239998,3453000,71.361878
"446",78.25,78.980003,77.900002,78.940002,3956700,72.000345
"447",78.93,79.129997,78.400002,78.410004,4612000,71.516938
"448",79.629997,81.790001,79.379997,81.110001,11886200,73.979577
"449",80.349998,80.720001,79.949997,80.389999,5137500,73.322872
"450",80.400002,80.739998,79.959999,80.510002,3846800,73.432325
"451",79.720001,80.440002,79.480003,80.279999,3711800,73.222541
"452",80.190002,80.25,79.300003,79.709999,4198300,72.702651
"453",80.260002,80.839996,80.260002,80.57,3218600,73.487048
"454",80.940002,81,80.339996,80.389999,3059400,73.322872
"455",80.209999,80.419998,79.449997,80.040001,3656600,73.003642
"456",79.739998,80.040001,78.849998,79.849998,3231500,72.830343
"457",80.230003,80.800003,80.010002,80.720001,3470100,73.623863
"458",80.309998,80.970001,80.120003,80.669998,2979300,73.578256
"459",80.790001,80.790001,79.940002,80.519997,2947100,73.441441
"460",80.190002,80.370003,79.629997,79.860001,2629600,72.839465
"461",79.5,80.25,79.32,80.18,2389200,73.131334
"462",79.349998,79.57,78.949997,79.190002,2386200,72.228367
"463",78.93,79.050003,78.029999,78.330002,4226800,71.44397
"464",78.93,79.489998,78.720001,78.790001,3998400,71.86353
"465",78.940002,79.610001,78.739998,79.419998,4016100,72.438144
"466",79.290001,79.699997,78.620003,79.559998,3945000,72.565836
"467",79.779999,79.879997,79.099998,79.559998,3212400,72.565836
"468",79.830002,80.650002,79.769997,80.300003,3541700,73.240787
"469",80.099998,80.970001,79.940002,80.489998,3696500,73.414079
"470",80.580002,80.639999,79.410004,79.860001,3471400,72.839465
"471",79.989998,80.529999,79.290001,80.269997,4216000,73.213418
"472",80.059998,80.059998,78.470001,79.029999,4307900,72.082429
"473",79.300003,80.139999,79.160004,79.459999,2874800,72.474628
"474",79.940002,80.089996,79.43,79.650002,3318200,72.647927
"475",77.580002,78.290001,76.559998,78.25,8120500,71.371001
"476",78.410004,78.989998,77.970001,78.440002,3788600,71.5443
"477",78.25,78.75,77.900002,78.139999,2405100,71.27067
"478",78.139999,78.910004,77.959999,78.470001,3313400,71.571662
"479",78.269997,78.620003,78.059998,78.419998,4227400,71.526054
"480",78.480003,78.639999,78.059998,78.07,3025300,71.206824
"481",77.900002,78.25,77.239998,77.730003,3991500,70.896717
"482",77.349998,78.370003,77.230003,77.800003,2953900,70.960563
"483",77.529999,77.940002,77.410004,77.660004,6463400,70.832871
"484",77.199997,77.57,76.709999,77.150002,3984600,70.367704
"485",77.470001,77.720001,76.489998,76.610001,2984900,70.395268
"486",76.370003,77.080002,76.290001,76.43,2529800,70.22987
"487",75.940002,76.849998,75.660004,76.209999,2629700,70.027716
"488",76.010002,76.779999,75.860001,76.080002,3022100,69.908264
"489",76.330002,76.949997,75.900002,75.919998,3047700,69.76124
"490",75.940002,76.129997,74.779999,74.809998,3099300,68.741285
"491",75.160004,75.339996,73.860001,74.029999,4986700,68.024561
"492",74.290001,74.82,74.029999,74.639999,3667900,68.585077
"493",74.589996,75.300003,74.290001,74.760002,3662500,68.695345
"494",74.269997,75.199997,73.559998,75,4455500,68.915874
"495",75.220001,75.769997,74.57,75.18,3607100,69.081272
"496",75.669998,75.669998,74.720001,74.940002,1998600,68.860743
"497",75.389999,76.07,75.110001,75.510002,2342900,69.384504
"498",75.18,75.470001,74.519997,74.610001,3140700,68.557512
"499",74.639999,75.260002,73.610001,74.940002,4673900,68.860743
"500",74,74.209999,73.129997,73.25,4813300,67.307837
"501",73.360001,73.559998,72.559998,72.989998,3605000,67.068926
"502",72.699997,73.050003,72.150002,72.800003,2762400,66.894344
"503",73.050003,74.980003,73.050003,74.980003,4085800,68.897499
"504",75.470001,76.099998,75.239998,75.470001,3997000,69.347748
"505",75.419998,76.650002,75.419998,76.629997,3562900,70.413643
"506",77.010002,77.120003,75.709999,75.830002,2316800,69.678544
"507",76.150002,76.309998,75.449997,76.190002,3416900,70.009341
"508",76.089996,76.809998,75.730003,76.269997,2298500,70.082846
"509",76.449997,77.830002,76.339996,77.370003,3693200,71.093618
"510",77.989998,78.050003,77.18,77.529999,4579600,71.240635
"511",77.410004,78.120003,77.07,77.790001,3083500,71.479545
"512",77.650002,78.5,77.650002,78.160004,2814500,71.819533
"513",78.309998,78.459999,77.5,78.169998,2577100,71.828716
"514",78.489998,78.599998,77.019997,77.099998,3709400,70.845517
"515",77.269997,77.940002,76.790001,77.709999,3830200,71.406033
"516",77.040001,77.129997,76.099998,76.440002,2557400,70.239061
"517",76.43,76.720001,75.620003,76.360001,2309900,70.165549
"518",76.300003,76.93,76.300003,76.790001,1942600,70.560667
"519",76.559998,77.279999,75.879997,77.110001,2512300,70.854708
"520",77.419998,78.760002,77.279999,78.760002,4822400,72.370858
"521",78.230003,78.779999,77.610001,78.690002,3584100,72.306537
"522",78.510002,79.730003,78.18,79.470001,2817400,73.023261
"523",79.300003,80.209999,78.989998,79.910004,3660800,73.42757
"524",79.419998,79.879997,78.93,79.370003,3014400,72.931375
"525",79.279999,79.57,78.919998,79.199997,2357600,72.77516
"526",79.639999,79.669998,78.160004,78.580002,3230600,72.20546
"527",78.669998,79.110001,78.32,78.879997,3768800,72.481119
"528",78.599998,79.099998,77.879997,78.589996,3637000,72.214644
"529",78.5,79.739998,78.5,79.440002,3462400,72.995696
"530",79.620003,79.620003,78.949997,79.169998,2634100,72.747595
"531",79.440002,79.5,78.360001,79.330002,2981500,72.894619
"532",79.010002,80.529999,79,80.209999,3722000,73.703229
"533",80.099998,80.400002,79.669998,79.970001,3199200,73.4827
"534",79.800003,79.800003,78.339996,78.449997,4664000,72.086001
"535",77.82,78.150002,76.389999,77.949997,4214400,71.626562
"536",75.239998,76.75,73.510002,74.339996,12643000,68.309411
"537",74.269997,74.949997,73.769997,74.269997,4243700,68.24509
"538",75.220001,75.709999,74.529999,74.870003,4626400,68.796422
"539",75.230003,76.459999,75.099998,76,3446900,69.834752
"540",75.93,76.360001,75.589996,76.230003,2770100,70.046097
"541",76.089996,76.239998,75.540001,75.610001,2815200,69.47639
"542",75.809998,76,74.779999,75.150002,3493000,69.053707
"543",74.940002,75.300003,74.07,75,3111800,68.915874
"544",75.830002,76.5,75.690002,75.760002,2844400,69.614223
"545",75.989998,76.400002,75.589996,75.620003,2104600,69.485581
"546",76.029999,76.25,75.790001,76.089996,2156600,69.917448
"547",76,76.110001,75.57,75.779999,2261400,69.632598
"548",75.68,76.139999,75.32,76.029999,2868400,69.862317
"549",75.959999,76.349998,75.610001,76.300003,2222600,70.110418
"550",76,76.169998,75.639999,76.150002,1624000,69.972585
"551",76.449997,76.529999,75.989998,76.18,2197300,70.00015
"552",76.139999,76.809998,75.989998,76.580002,2349200,70.367703
"553",76.169998,76.690002,76.040001,76.370003,2153200,70.700979
"554",76.690002,76.690002,76.330002,76.489998,1746300,70.812067
"555",76.400002,76.720001,76.220001,76.440002,2186100,70.765782
"556",76.43,76.879997,75.830002,75.900002,2732700,70.265866
"557",75.989998,76.459999,75.709999,76.139999,2142500,70.488049
"558",75.980003,76.269997,75.269997,75.68,2312100,70.062196
"559",75.529999,75.870003,75.279999,75.720001,2253000,70.099228
"560",75.779999,75.949997,75.129997,75.260002,1893300,69.673375
"561",75.07,75.190002,74.5,74.589996,2954300,69.053104
"562",74.639999,74.720001,74.230003,74.300003,2829800,68.784637
"563",73.970001,74.160004,73.739998,73.82,2587000,68.340265
"564",74.07,74.349998,73.57,73.809998,2717800,68.331006
"565",73.57,73.919998,73.300003,73.699997,4513400,68.22917
"566",72.5,72.769997,71.790001,71.940002,10182200,66.599822
"567",72.139999,73.059998,71.620003,71.940002,8389000,66.599822
"568",72.010002,72.610001,71.879997,72.599998,4799000,67.210826
"569",72.239998,73.309998,72.239998,73.050003,4762600,67.627426
"570",72.93,73.769997,72.589996,73.540001,3914900,68.081051
"571",73.830002,73.93,72.919998,73.639999,3917800,68.173626
"572",73.370003,75.25,73.099998,74.730003,4915600,69.182718
"573",74.599998,74.639999,73.550003,73.68,6255200,68.210658
"574",73.510002,74.5,73.440002,74.230003,4361200,68.719834
"575",73.870003,74.269997,73.32,73.510002,3774600,68.053279
"576",74.120003,74.870003,73.400002,74.269997,4477700,68.756858
"577",73.790001,74.099998,72.360001,72.610001,8127000,67.220086
"578",72.330002,72.940002,71.18,71.879997,29326400,66.544271
"579",71.779999,72.330002,71.5,72.029999,5919700,66.683138
"580",72.25,73.529999,72.029999,72.07,7047400,66.720169
"581",72.099998,72.260002,71.690002,71.779999,3928100,66.451696
"582",71.919998,72.239998,71.580002,72.019997,2651100,66.673878
"583",71.870003,71.889999,71.25,71.57,3350900,66.257285
"584",72.089996,72.910004,71.709999,72.010002,3788900,66.664626
"585",72.269997,72.5,71.690002,72.019997,2791300,66.673878
"586",72.269997,73.459999,72.029999,73.389999,5109300,67.942184
"587",73.080002,73.639999,72.82,72.970001,3868100,67.553363
"588",73.309998,73.879997,72.980003,73.099998,3964000,67.67371
"589",73.07,73.879997,72.75,73.760002,2949500,68.284721
"590",73.879997,74,72.919998,73.019997,2328800,67.599647
"591",73.830002,73.879997,72.239998,72.260002,4014900,66.896068
"592",72.910004,73.080002,72.260002,72.300003,3006700,66.933099
"593",72.57,72.849998,71.980003,72.110001,2335800,66.757201
"594",72.199997,72.82,72.150002,72.589996,2407000,67.201566
"595",72.419998,73.389999,72.300003,73.110001,2755500,67.68297
"596",73.32,73.440002,72.919998,73.290001,2913500,67.849609
"597",73.309998,73.879997,73.110001,73.610001,3003900,68.145855
"598",73.029999,73.459999,71.910004,72.300003,5469900,66.933099
"599",72.040001,72.129997,71.019997,71.559998,6481900,66.248025
"600",73.209999,74.139999,72.760002,73.730003,8209600,68.256949
"601",73.970001,74.059998,72.989998,73.120003,3894200,67.69223
"602",73.410004,73.440002,72.879997,73.199997,3080100,67.766286
"603",73.389999,73.57,72.75,73.019997,3044500,67.599647
"604",73.449997,74.099998,73,73.25,3002000,67.812577
"605",73.379997,74.120003,73.050003,73.900002,3674900,68.414328
"606",74.230003,74.5,73.389999,73.480003,3158800,68.025507
"607",73.550003,73.620003,73.230003,73.449997,3312700,67.997728
"608",73.669998,74.18,73.199997,73.57,3832500,68.108823
"609",73.82,73.82,72.300003,73,3866200,67.581135
"610",72.559998,73.400002,72.5,72.589996,3695100,67.201566
"611",72.260002,72.870003,71.940002,72.25,3607300,66.886808
"612",72.239998,72.629997,71.870003,72.300003,1835300,66.933099
"613",71.900002,72.690002,71.82,71.860001,2194100,66.525759
"614",71.830002,72.150002,70.07,70.300003,4037100,65.081562
"615",70,70.389999,69.559998,70.330002,4172200,65.641562
"616",70.839996,70.839996,69.720001,70.019997,4610300,65.352223
"617",70.699997,71.440002,70.330002,71.440002,4126100,66.677566
"618",71.269997,71.480003,70.910004,71.339996,3226400,66.584226
"619",71.459999,71.690002,71.230003,71.400002,2157100,66.640232
"620",71.519997,72.080002,71.379997,71.980003,1594600,67.181568
"621",71.830002,72.610001,71.830002,72.580002,3433900,67.741569
"622",72.669998,72.849998,72.110001,72.160004,2355900,67.349569
"623",72.019997,72.739998,71.760002,72.709999,2523200,67.8629
"624",73,73.830002,72.970001,73.559998,4449100,68.656235
"625",73.449997,73.5,72.690002,73.110001,3520000,68.236236
"626",73.5,73.5,72.199997,72.269997,2703800,67.45223
"627",72.269997,73.370003,71.959999,73.040001,3832800,68.170903
"628",73.150002,73.68,72.690002,73.5,3216100,68.600237
"629",73.75,73.830002,72.639999,72.93,4269300,68.068235
"630",73.089996,73.480003,72.75,73.169998,4098100,68.292234
"631",73.120003,73.949997,73.089996,73.68,3018600,68.768238
"632",73.730003,74.260002,73.339996,73.760002,3021900,68.842906
"633",73.870003,74.050003,73.330002,73.43,2749500,68.534904
"634",73.5,73.839996,73.019997,73.349998,2753300,68.460235
"635",73.239998,73.559998,72.720001,72.849998,2874800,67.993567
"636",73.150002,73.400002,72.959999,73.360001,2950300,68.46957
"637",73.309998,75.059998,73,75.050003,6385800,70.046911
"638",75.32,76.199997,75.110001,75.610001,6184000,70.569578
"639",75.400002,75.559998,74.639999,75.129997,3631700,70.121573
"640",74.599998,75.050003,74.279999,74.839996,5567400,69.850904
"641",74.739998,74.93,74.389999,74.639999,1451400,69.66424
"642",74.650002,74.839996,74.050003,74.260002,1917000,69.309575
"643",74.160004,74.309998,73.199997,73.910004,3355100,68.982908
"644",73.550003,73.949997,72.809998,72.830002,2599500,67.974903
