"","SHW.Open","SHW.High","SHW.Low","SHW.Close","SHW.Volume","SHW.Adjusted"
"453",107.940002,109.660004,107.43,109.599998,686400,105.826971
"454",109.860001,110.790001,109.339996,109.599998,947400,105.826971
"455",109.559998,109.959999,107.739998,108.360001,825900,104.62966
"456",108,109.290001,107.959999,109.209999,1051600,105.450397
"457",109.610001,109.93,108.290001,108.669998,1136700,104.928986
"458",107.449997,110.029999,107.290001,109.809998,1036400,106.02974
"459",109.879997,109.879997,108.639999,109.400002,696900,105.633859
"460",108.620003,110,108.269997,109.93,777900,106.145612
"461",110.529999,114.440002,110.529999,110.769997,2398200,106.956691
"462",113.540001,114.18,111.150002,111.830002,2445100,107.980205
"463",111.82,111.830002,108.959999,108.989998,1342900,105.23797
"464",110.279999,115.269997,110.010002,114.82,2866400,110.867271
"465",114.910004,116,113.699997,115.580002,1337500,111.60111
"466",115.43,117.099998,115.370003,116.620003,1095900,112.605308
"467",117.660004,117.860001,115.93,117.370003,1189600,113.329489
"468",117.919998,118.440002,117,117.589996,898400,113.541909
"469",117.190002,117.699997,116.650002,117.150002,980600,113.117061
"470",117.269997,118.019997,114.809998,116.730003,1057000,112.711522
"471",116.889999,119.120003,116.889999,118.389999,1042800,114.314372
"472",117.349998,118.18,116.349998,118.019997,827200,113.957107
"473",117.760002,119.309998,117.589996,118.160004,964400,114.092294
"474",119.129997,121,118.709999,120.300003,964700,116.158623
"475",120,121.589996,119.419998,120.449997,1194300,116.303453
"476",120.959999,121.919998,120.57,120.989998,1364900,116.824864
"477",120.510002,121.089996,119.860001,120.279999,818600,116.139307
"478",120.660004,122.120003,119.949997,120.589996,1007800,116.438633
"479",119.93,121.889999,119.93,121.540001,1087400,117.355933
"480",121.769997,123.269997,121.300003,121.900002,1058400,117.703541
"481",121.480003,121.480003,120.510002,121.110001,1082200,116.940736
"482",120.959999,121.790001,120.43,121.629997,788200,117.442831
"483",120.830002,123.349998,119.839996,122.980003,2053000,118.746363
"484",122.169998,124.470001,121.400002,124,1698200,119.731246
"485",124.449997,125.199997,122.720001,122.970001,1899900,118.736705
"486",122.589996,123.290001,122.18,122.720001,1527700,118.495311
"487",121.980003,122.57,119.980003,120.540001,1688800,116.390359
"488",120.279999,120.400002,117.760002,118.43,2927600,114.352996
"489",119.550003,119.620003,117.75,118.029999,1221400,114.343306
"490",118.230003,118.230003,114.68,115.57,1899600,111.960146
"491",116,117.169998,115.809998,116.07,2152600,112.444528
"492",115.870003,119.110001,115.68,118.82,1263600,115.108631
"493",119.300003,120.300003,118.699997,119.139999,1329300,115.418636
"494",119.139999,125,118.709999,124.300003,2500000,120.417465
"495",124.510002,125.519997,123.709999,125.330002,1825400,121.415292
"496",124.550003,126.43,124.550003,126.309998,1105000,122.364677
"497",127.129997,129.539993,126.910004,129.470001,1365200,125.425978
"498",128.350006,128.809998,126.360001,127.5,1315000,123.51751
"499",127.790001,130.25,126.260002,129.639999,1435900,125.590666
"500",127.790001,128.220001,124.57,124.610001,2584500,120.71778
"501",124.730003,126.050003,123.040001,125.870003,1521900,121.938426
"502",125.639999,128.559998,124.739998,128.279999,1438700,124.273145
"503",126.610001,129.009995,126.209999,128.830002,2872300,124.805969
"504",129.479996,131.440002,129.130005,130.070007,1611800,126.007242
"505",129.740005,132.460007,129.070007,131.419998,1532600,127.315066
"506",132.429993,132.5,130.080002,130.210007,939800,126.142869
"507",130.669998,133.229996,130.410004,133.009995,1463300,128.855398
"508",131.100006,131.5,129.800003,129.990005,1970200,125.929739
"509",130.300003,130.960007,128,129.320007,1899700,125.280669
"510",130.039993,130.389999,129.330002,129.539993,1510400,125.493783
"511",129.25,132.580002,128.820007,132.279999,956200,128.148204
"512",133.100006,133.970001,131.699997,131.839996,1513300,127.721945
"513",131.970001,132,129.5,130.509995,986100,126.433486
"514",130.5,130.619995,126.18,126.389999,1594300,122.44218
"515",126.779999,128.330002,125.629997,127.870003,1014800,123.875955
"516",127.370003,127.480003,125.400002,127.360001,1069600,123.381883
"517",127.760002,131.139999,127.660004,130.300003,1105800,126.230054
"518",130.580002,131.220001,128.960007,129.490005,941800,125.445357
"519",128.75,130.360001,127.43,130.149994,1182800,126.08473
"520",132.119995,132.380005,130.690002,132.350006,1036600,128.216025
"521",132.300003,133,129.839996,132.259995,1094100,128.128825
"522",132.25,132.539993,130.779999,132.490005,387600,128.351651
"523",132.25,133.419998,131.369995,132.990005,745500,128.836034
"524",132.320007,133.070007,131.270004,132.820007,827800,128.671345
"525",132,132,128.490005,130.199997,1055500,126.133172
"526",130.440002,132.25,129,129.809998,1247900,125.755354
"527",129.979996,130.100006,127.5,128.130005,1096500,124.127836
"528",127.779999,129.570007,126.730003,128.850006,1006400,124.825348
"529",129.520004,131.130005,129.369995,130.139999,1257200,126.075048
"530",129.149994,130.330002,126.959999,127.230003,1730100,123.255946
"531",128.300003,129.059998,126.910004,128.720001,1386400,124.699404
"532",128.139999,128.830002,127.110001,127.650002,1864200,123.662826
"533",123.5,132.509995,122.790001,132.429993,4731000,128.293513
"534",131.589996,132.970001,130.399994,131.570007,2227700,127.460389
"535",129.5,131.800003,128.690002,131.149994,863500,127.053495
"536",131.149994,131.850006,130.279999,131.539993,799900,127.431313
"537",131.880005,132.270004,127.919998,129.610001,1257200,125.561604
"538",131.279999,133.899994,131.199997,133.169998,1660400,129.010404
"539",133.630005,136,132.789993,135.240005,1248100,131.015754
"540",135.360001,136.160004,134.889999,135.440002,591200,131.209504
"541",135.029999,135.520004,133.800003,134.350006,616300,130.153554
"542",134.630005,135.699997,132.880005,133.460007,593900,129.291354
"543",133.009995,134.729996,132.289993,134.369995,583900,130.172919
"544",135.800003,136.850006,135.410004,136.080002,766800,131.829513
"545",136.669998,136.669998,134.970001,135.410004,504000,131.180443
"546",136.929993,138.960007,136.820007,138.779999,1541300,134.445175
"547",138.289993,141.169998,138,140.800003,1386900,136.402084
"548",140.960007,142.289993,140.169998,141.130005,1370200,136.721778
"549",140.75,141.440002,139.610001,141.440002,544500,137.022093
"550",140.990005,141.490005,140.059998,140.979996,647000,136.576455
"551",140.770004,141.559998,140.339996,141.360001,644300,136.94459
"552",141.199997,141.419998,138,138.369995,1047400,134.418827
"553",138.360001,139.600006,138.339996,139.130005,1112100,135.157134
"554",140.559998,141.440002,140.550003,140.669998,543900,136.653153
"555",140.669998,140.779999,138.660004,139.869995,693500,135.875994
"556",139.899994,140.360001,137.300003,137.800003,1393800,133.865111
"557",136.899994,139.399994,136.5,139.369995,1351200,135.390272
"558",139.289993,140.929993,138.740005,139.809998,747400,135.81771
"559",139.979996,143.380005,139.520004,142.630005,1550700,138.557192
"560",142.339996,143.160004,141.699997,142.600006,791000,138.528049
"561",142.369995,143.080002,141.429993,142.509995,601800,138.440608
"562",142.660004,144.899994,142.529999,144.529999,747600,140.402931
"563",144.360001,144.389999,142,142,780400,137.945176
"564",142.940002,143.929993,142.520004,143.080002,693300,138.994339
"565",143.169998,143.929993,141.889999,143.139999,511000,139.052623
"566",143.449997,143.860001,141.699997,142.029999,527500,137.974319
"567",143,144.660004,142.309998,144.160004,648700,140.043501
"568",142.520004,144.910004,142.509995,143.229996,596700,139.14005
"569",143.179993,144.830002,143.080002,143.75,592800,139.645205
"570",143.669998,143.919998,141.850006,141.850006,652600,137.799466
"571",142.410004,144.759995,141.800003,144.050003,651200,139.936642
"572",144.240005,146.399994,142.75,145.690002,824300,141.529811
"573",145.610001,146.5,144.630005,146.220001,1114900,142.044675
"574",146.229996,146.369995,145.059998,146.009995,415300,141.840665
"575",146.240005,146.240005,144.949997,145.490005,430100,141.335525
"576",145.860001,150.419998,145.279999,149.050003,1281900,144.793866
"577",148.770004,148.919998,147.270004,148.089996,676200,143.861272
"578",148.910004,150.800003,148.639999,150.059998,953500,145.77502
"579",150.070007,150.25,148.699997,149.399994,744600,145.133863
"580",149.710007,150.660004,147.729996,147.830002,763800,143.608702
"581",147.729996,148.720001,146.169998,146.309998,920900,142.132102
"582",146.600006,149.509995,146.5,148.729996,701200,144.482997
"583",148.630005,149.160004,147.320007,148.910004,735900,144.657864
"584",149.399994,149.759995,147.380005,148.199997,857200,143.968132
"585",149.029999,150.220001,147.369995,148.580002,773000,144.337286
"586",148.490005,152.899994,148.110001,152.809998,983100,148.446494
"587",153.660004,155.899994,152.809998,154.360001,1167400,149.952236
"588",155.050003,156.5,154.75,155.690002,743400,151.24426
"589",155.100006,155.960007,151.830002,152.229996,945900,147.883054
"590",151.449997,151.910004,149.529999,149.880005,914900,145.600167
"591",149.979996,151.179993,148.800003,150.429993,681300,146.13445
"592",151.240005,152.210007,148.770004,149.289993,531000,145.027003
"593",149.369995,150.75,148.770004,149.220001,492800,144.95901
"594",149.320007,151.729996,148.270004,151.539993,588400,147.212754
"595",152.449997,153.990005,151.690002,153.580002,794300,149.19451
"596",154.520004,155.5,153.369995,154.210007,851200,149.806525
"597",153.600006,154.490005,152.050003,153.029999,798400,148.660213
"598",152.820007,153,150.25,150.509995,913000,146.212167
"599",149.610001,152.149994,149.25,150.600006,586900,146.299609
"600",149.539993,150.360001,146.839996,149.389999,1226000,145.124154
"601",150.339996,152.410004,149.809998,151.759995,1175600,147.426473
"602",148.850006,149.919998,138.990005,140,3817000,136.002287
"603",139.820007,140.839996,138.360001,139.630005,1864400,135.642857
"604",142.100006,144.220001,140.570007,142.580002,1258500,138.508616
"605",142.990005,144.410004,141.759995,143.589996,922800,139.48977
"606",144,144.880005,141.919998,142,749400,137.945176
"607",141.509995,144.139999,140.649994,144,795400,139.888066
"608",144.399994,144.779999,142.839996,143.320007,704400,139.227491
"609",142.649994,144.75,140.940002,143.869995,1211200,139.761774
"610",143.559998,144.029999,141.919998,141.970001,672200,137.916034
"611",141.729996,142.789993,140.119995,140.839996,697500,136.818297
"612",144.779999,151.759995,143.600006,149.059998,3098300,144.803575
"613",149.529999,154.360001,148.100006,152.050003,2174600,147.708201
"614",151.520004,151.830002,148.990005,149.509995,1005100,145.614221
"615",149.279999,151.080002,147.210007,148.910004,1190600,145.029864
"616",148.619995,153.240005,147.699997,151.570007,1996600,147.620556
"617",152.339996,157.080002,152.139999,157.009995,1301300,152.918794
"618",156.410004,158.639999,156,157.970001,899500,153.853786
"619",158.25,159.800003,156.970001,157.440002,770800,153.337597
"620",158.160004,159,157.339996,158.589996,381200,154.457625
"621",158.600006,159,157.339996,157.990005,1018300,153.873269
"622",157.589996,158.509995,157.100006,157.149994,857000,153.055145
"623",155.320007,157.029999,153.339996,156.550003,1304000,152.470788
"624",157.139999,157.139999,153.479996,153.679993,1639100,149.675562
"625",153.619995,155.419998,152.520004,152.520004,2687800,148.545799
"626",152.789993,154.220001,150.529999,152.210007,1104500,148.243879
"627",152.679993,153.729996,151.020004,151.149994,871100,147.211487
"628",151.270004,151.619995,148.289993,149.910004,984400,146.003807
"629",150.009995,151.460007,148.460007,151.220001,933800,147.27967
"630",151.649994,151.850006,147.339996,148.940002,1108600,145.059081
"631",148.210007,150.509995,147.949997,149.779999,693600,145.87719
"632",149.990005,150.990005,149.490005,149.880005,753400,145.97459
"633",150.039993,150.479996,147.380005,147.869995,896000,144.016955
"634",147.630005,149.669998,146.490005,147.270004,897000,143.432598
"635",147.029999,148.639999,146.990005,148.229996,881200,144.367575
"636",149.570007,153.509995,148.5,153.429993,1272900,149.432076
"637",154.080002,154.179993,151.029999,152.229996,1118200,148.263347
"638",152.649994,152.649994,149.880005,149.929993,1164800,146.023275
"639",150.300003,152.440002,148.869995,152.419998,1103600,148.448399
"640",149.949997,152.470001,149.949997,151.529999,1148300,147.58159
"641",151.240005,153.229996,150.850006,152.669998,353700,148.691884
"642",152.660004,153.539993,151.630005,152.600006,584600,148.623716
"643",152.990005,153.190002,150.330002,152.729996,611700,148.750319
"644",151.610001,152.759995,150.850006,151.039993,576700,147.104352
"645",150.380005,154.600006,150.320007,153.820007,841800,149.811928
"646",155.990005,157.399994,154.740005,156.679993,1731800,152.597391
"647",156.669998,158.470001,154.800003,155.139999,946000,151.097525
"648",156.240005,161.740005,156.240005,158.800003,1109300,154.66216
"649",158.240005,158.630005,157.169998,158.490005,718900,154.36024
"650",158.589996,160.960007,158.229996,160.960007,1153700,156.765881
"651",161.279999,163.139999,159.869995,162.169998,1105300,157.944343
"652",162.5,162.580002,160.350006,162.360001,980100,158.129395
"653",161.330002,161.429993,160.309998,161.279999,872100,157.077535
"654",161.460007,162.339996,160.789993,161.179993,584900,156.980134
"655",160.929993,161.320007,160.300003,161.020004,458100,156.824315
"656",160.699997,161.869995,160.570007,161.440002,528100,157.233369
"657",162.169998,163.089996,161.970001,162.839996,522000,158.596883
"658",163.240005,164.229996,161.779999,164.020004,950500,159.746144
"659",164.259995,164.470001,162.919998,163.699997,843800,159.434475
"660",163.389999,164.850006,163.389999,164.809998,723700,160.515552
"661",165,167.240005,164.820007,165.789993,916200,161.470012
"662",166.380005,166.850006,165.100006,165.509995,785200,161.19731
"663",165.179993,165.610001,163.259995,164.089996,727800,159.814312
"664",163.809998,164.300003,162.259995,163.160004,773700,158.908552
"665",163.589996,164.600006,161.550003,162.309998,1212300,158.080695
"666",160.25,164.740005,159.809998,162.139999,1840000,157.915126
"667",162.699997,164.699997,162.25,163.839996,842700,159.570827
"668",162.75,164.160004,162.5,163.240005,963600,158.98647
"669",163.830002,164.190002,161.759995,163.160004,733200,158.908552
"670",163,163.75,161.639999,163.009995,710800,158.762452
"671",162.770004,163.369995,160.75,162.889999,538900,158.645584
"672",163.139999,164,162.679993,163.770004,379700,159.502658
"673",163.440002,164.690002,162.649994,164.5,559600,160.213632
"674",162.899994,165,162.259995,164.669998,701800,160.379201
"675",165,165.699997,164.570007,165.449997,452300,161.138875
"676",165.169998,165.490005,163.139999,163.669998,694400,159.405258
"677",164.330002,167.270004,164.330002,166.699997,999600,162.356304
"678",166.199997,166.5,162.210007,164.100006,873800,159.824061
"679",164.100006,164.100006,159.229996,159.330002,926400,155.178349
"680",158.5,158.770004,154.669998,155.910004,1239400,152.325477
"681",157,157.979996,154.800003,157.850006,1069400,154.220876
"682",158.490005,159.419998,154.270004,154.339996,985000,150.791565
"683",154.369995,156.649994,153.940002,155.940002,981300,152.354786
"684",156.270004,161.820007,156.100006,161.229996,1104200,157.523157
"685",161.229996,163.460007,161.100006,161.589996,1449500,157.87488
"686",160.490005,163.729996,159.729996,162.479996,934600,158.744418
"687",161.949997,165.380005,161.809998,165.380005,826200,161.577753
"688",166.25,167.5,164.410004,164.860001,759800,161.069704
"689",165.690002,166.339996,163.009995,163.770004,705800,160.004768
"690",164.139999,165.490005,163.919998,164.839996,508500,161.05016
"691",165.529999,166.369995,163.919998,165.880005,458100,162.066257
"692",166.160004,167.889999,166.009995,167.729996,537000,163.873715
"693",168.160004,169,166.949997,167.630005,691700,163.776023
"694",167.039993,170.160004,166.970001,169.100006,773400,165.212228
"695",169.550003,171.25,168.660004,169.070007,814300,165.182919
"696",168.610001,170.089996,168.380005,168.679993,1172900,164.801871
"697",167.970001,170.550003,166.75,169.889999,546400,165.984058
"698",170.130005,170.830002,168.149994,169.479996,439000,165.583481
"699",170.029999,172.399994,169.860001,172.119995,468900,168.162784
"700",171.130005,171.990005,168.869995,168.910004,623800,165.026593
"701",169.259995,170.710007,167.869995,168.169998,506400,164.303601
"702",169.039993,170.149994,167.339996,168.210007,455500,164.34269
"703",169.720001,170.080002,168.429993,169.410004,555800,165.515098
"704",168.5,169.460007,167.630005,169.279999,433100,165.388082
"705",169.199997,170,168.029999,168.889999,547100,165.007049
"706",168.369995,169.490005,167.020004,167.570007,626900,163.717405
"707",168.529999,168.529999,166.929993,167.910004,448900,164.049584
"708",168.270004,168.479996,162.220001,164.949997,902100,161.157631
"709",165.339996,166.449997,164.199997,165.619995,530600,161.812226
"710",163.490005,165.880005,162.639999,165.820007,573200,162.007639
"711",165.619995,166.460007,164.050003,165.830002,519000,162.017404
"712",166.259995,166.660004,164.389999,166.339996,480000,162.515673
"713",166.460007,168.440002,165.720001,168.270004,498000,164.401308
"714",168.169998,171.639999,167.630005,171.020004,751700,167.088083
"715",170.259995,171.800003,169.460007,170.740005,619000,166.814522
"716",172.610001,174.869995,168.369995,168.610001,1259700,164.733488
"717",169.75,175.460007,169.75,174.529999,1574000,170.517379
"718",173.800003,174.839996,170.479996,170.889999,1632200,166.961067
"719",169.990005,177.009995,168.610001,174.880005,1886200,170.859338
"720",175,179.809998,174.580002,179.039993,1541000,174.923685
"721",177.929993,181.270004,176.75,180.690002,710300,176.535758
"722",181.100006,182.339996,179.830002,181.449997,1070700,177.27828
"723",181.800003,182.610001,180.610001,181.029999,501600,176.867938
"724",182.100006,184.779999,181.699997,184.229996,894100,179.994364
"725",184.279999,184.550003,181.229996,183.220001,674300,179.00759
"726",183.369995,183.570007,181.880005,182.710007,520300,178.509321
"727",182.229996,183.130005,180.839996,183.110001,575500,178.900118
"728",182.5,183.210007,180.979996,181.100006,498400,176.936336
"729",181.919998,184.690002,181.770004,184.130005,491000,179.896672
"730",185,188.289993,185,187.979996,704700,183.658147
"731",187.960007,188.080002,186.029999,187.770004,516300,183.452984
"732",187.699997,189.690002,187.380005,189.279999,616400,184.928262
"733",189.240005,189.979996,188.529999,189.619995,453300,185.260442
"734",189.789993,190.139999,188.339996,188.399994,649200,184.068489
"735",188.679993,189.660004,187.669998,188,630600,183.677692
"736",187.770004,188.160004,186.839996,187.699997,754300,183.384586
"737",187.779999,194.550003,187.779999,193.539993,1092400,189.090315
"738",193.160004,194,192.100006,193.559998,537800,189.599689
"739",193.229996,193.229996,189.470001,189.979996,627200,186.092935
"740",190.75,191.889999,190.029999,190.820007,565100,186.91576
"741",190.470001,191.440002,188.020004,188.710007,619100,184.848931
"742",188.449997,190.839996,188.449997,189.949997,418200,186.06355
"743",190,191.119995,186.550003,187.130005,617800,183.301256
"744",185.410004,188.119995,184.169998,186.080002,561900,182.272737
"745",188.039993,189.779999,186.130005,189.199997,549200,185.328896
"746",191.039993,193.220001,190.880005,191.899994,647000,187.97365
"747",190.029999,191.75,189.279999,189.990005,556200,186.10274
"748",190.300003,192.300003,190.100006,190.940002,596100,187.0333
"749",190.369995,191.889999,188.529999,188.529999,714100,184.672606
"750",188.5,189.070007,184.550003,187.300003,640200,183.467776
"751",186.389999,187.820007,182.139999,182.600006,661100,178.863943
"752",181.199997,182.800003,178.009995,178.929993,842400,175.269019
"753",178.539993,181.580002,178.119995,181.490005,696800,177.776653
"754",183.479996,183.869995,181.830002,183.259995,425100,179.510428
"755",183.860001,183.979996,182.470001,183.869995,409600,180.107947
"756",181.429993,184.029999,180.860001,181.440002,468500,177.727673
"757",181.740005,182.789993,177.940002,178.220001,503600,174.573555
"758",178.210007,184.789993,177.5,184.479996,499800,180.705467
"759",184.039993,184.5,182.440002,183.089996,398900,179.343908
"760",184.429993,184.559998,181.899994,183.470001,545900,179.716138
"761",183.600006,184.559998,182.199997,184.300003,274000,180.529157
"762",183.770004,184.610001,181.520004,181.729996,435700,178.011733
"763",179.5,181.410004,175.619995,175.899994,875700,172.301015
"764",176.509995,176.520004,170.059998,173.100006,1510400,169.558316
"765",171.740005,175.740005,170.600006,173.820007,790600,170.263586
"766",174.75,177.740005,174.360001,175.779999,815400,172.183475
"767",176.740005,178.759995,176.279999,178.110001,405200,174.465805
"768",179.139999,180.110001,176.869995,179.179993,700300,175.513904
"769",178.710007,179.139999,176.570007,176.600006,646800,172.986705
"770",177.550003,180.25,177.160004,178.580002,322900,174.926189
"771",178.309998,180.839996,178.309998,179.630005,527200,175.954709
"772",178.199997,181.009995,178.199997,179.839996,224700,176.160404
"773",180.610001,182.509995,178.619995,182.479996,300200,178.746388
"774",182.600006,183.710007,181.309998,182.300003,501800,178.570078
"775",183.240005,184.699997,182.520004,183.710007,487800,179.951233
"776",184.309998,185.339996,182.360001,184.850006,752000,181.067907
"777",188.720001,188.720001,186.110001,186.880005,775200,183.056371
"778",186.399994,189.910004,185.970001,187.360001,655400,183.526546
"779",187.360001,190.679993,184.119995,184.399994,748200,180.627102
"780",184.399994,185.270004,182.350006,182.759995,858100,179.020658
"781",180.570007,184.949997,180.570007,183.190002,722400,179.441868
"782",164.75,172.820007,163.630005,167.940002,5804000,164.503888
"783",168.350006,173.289993,168.050003,172.860001,1483700,169.323222
"784",172.020004,173.479996,170.300003,171.550003,914900,168.040027
"785",171.539993,172.710007,169.149994,171.800003,1141100,168.284912
"786",172.029999,173.550003,170.380005,172.059998,1113300,168.539587
"787",171.259995,174.399994,170.809998,172.940002,1365300,169.401586
"788",172.179993,173.5,170.929993,172.830002,761100,169.293837
"789",170.559998,174.600006,170.559998,174.309998,703500,170.743551
"790",173.770004,175.369995,173.410004,174.979996,599000,171.399841
"791",174.809998,175.649994,173.619995,174.169998,833800,170.606416
"792",174.350006,177.039993,174.350006,176.429993,639600,172.82017
"793",176.990005,179.279999,175.720001,179.050003,802500,175.386574
"794",178.020004,178.630005,175.839996,176.830002,609400,173.211995
"795",176.520004,177.210007,174.029999,177.169998,1266400,173.545035
"796",176.270004,176.639999,172.830002,175.509995,1064900,171.918996
"797",175.830002,177.720001,175.399994,177.149994,551200,173.52544
"798",176.279999,177.600006,175.130005,177.070007,666600,173.44709
"799",176.289993,178.050003,174.770004,177.839996,558800,174.201325
"800",177,177.830002,175.160004,175.789993,716600,172.193265
"801",175.110001,176,170,170.059998,1172600,167.05566
"802",169.350006,169.529999,166.509995,168.979996,1253500,165.994738
"803",168.210007,169.919998,168.119995,168.690002,713800,165.709868
"804",168.639999,169.300003,166.660004,167.520004,944100,164.560539
"805",167.589996,172.25,167.589996,171.910004,1150100,168.872983
"806",172.130005,173.449997,170.610001,171.110001,764900,168.087113
"807",171.190002,172.460007,169.759995,171.910004,368500,168.872983
"808",171.75,172.949997,170.199997,172.520004,498100,169.472207
"809",172.360001,172.919998,171.360001,171.850006,433500,168.814045
"810",169.940002,169.990005,166.320007,167.199997,1032900,164.246185
"811",167.410004,170.399994,167.080002,169.369995,479100,166.377847
"812",168.940002,172.210007,168.399994,172.050003,646400,169.010509
"813",172.070007,174.559998,171.910004,172.399994,848200,169.354317
"814",172.919998,174.970001,170.320007,171.080002,522600,168.057644
"815",171.089996,173.139999,170.399994,172.350006,534300,169.305212
"816",173.289993,176.160004,173.289993,174.360001,545600,171.279698
"817",174.360001,175.559998,171.979996,172.690002,816100,169.639202
"818",173.850006,175.850006,173.050003,174.910004,379800,171.819984
"819",175.610001,176,174.410004,175.229996,299300,172.134323
"820",175.619995,177.479996,174.639999,176.610001,456000,173.489948
"821",176.300003,177.139999,174.360001,174.630005,368600,171.544932
"822",174.479996,175.520004,174.149994,174.919998,231900,171.829802
"823",178.059998,179.770004,176.130005,177.5,848800,174.364225
"824",177.360001,178.240005,175.470001,175.679993,1249800,172.57637
"825",176.050003,182.610001,176.050003,182.039993,1598400,178.824013
"826",182,184.470001,181.25,181.580002,1023900,178.372148
"827",181.630005,182.490005,179.869995,180.110001,750000,176.928116
"828",182.880005,183.149994,180.490005,181.5,745700,178.293559
"829",180.419998,181.690002,178.910004,180,619700,176.820059
"830",179.979996,180.369995,178.649994,179.860001,583000,176.682533
"831",180,182.779999,179.850006,182.529999,466400,179.305362
"832",181.940002,182.25,179.889999,180.429993,427400,177.242455
"833",179.100006,182.320007,177.759995,182.179993,1042300,178.961539
"834",182.160004,185.300003,181.559998,184.520004,641200,181.260211
"835",182.179993,184.729996,182.179993,184.690002,460400,181.427206
"836",183.539993,184.839996,182.089996,182.919998,504100,179.688471
"837",183.309998,186.820007,183.100006,186.479996,864900,183.185577
"838",185,185.300003,181.25,181.300003,582200,178.097096
"839",182.029999,182.029999,176.309998,176.449997,722100,173.332771
"840",178.070007,179.110001,174.490005,175.309998,646600,172.212912
"841",178.009995,179.300003,177.050003,179.289993,730600,176.122595
"842",179,182.199997,178.949997,180.169998,478700,176.987054
"843",179.25,180.580002,178.729996,180.089996,337000,176.908465
"844",179.289993,180.490005,177.899994,180.080002,428200,176.898647
"845",180.949997,182.139999,178.779999,181.440002,840400,178.234622
"846",181.169998,185.970001,181.169998,185,575300,181.731727
"847",185.270004,185.899994,183.130005,184.559998,953800,181.299498
"848",183.809998,184.199997,181.740005,183.210007,639200,179.973356
"849",184.179993,187.229996,183.929993,186.380005,1018100,183.087352
"850",185.330002,186.210007,184.119995,184.559998,757500,181.299498
"851",184.929993,187.25,183.850006,187,1388100,183.696394
"852",191,195.320007,190,195.070007,1231200,191.623834
"853",194.580002,194.990005,191.770004,192.820007,815100,189.413584
"854",192.550003,194.720001,191.520004,194.440002,518600,191.004959
"855",185.990005,189.699997,185.979996,188.470001,1706000,185.140426
"856",188.470001,189.009995,185.350006,188,764900,184.678728
"857",188.809998,189.080002,184.389999,184.669998,911300,181.407555
"858",185,186.839996,184.690002,186.020004,623200,182.733712
"859",185.910004,186.020004,183.550003,184.559998,552400,181.299498
"860",186.190002,186.660004,184.679993,185.539993,374000,182.262181
"861",185.300003,186.210007,180.440002,181.020004,669300,177.822043
"862",181.360001,185.539993,181.059998,185.509995,638900,182.232712
"863",184.699997,185.339996,183.979996,184.369995,526200,181.112852
"864",184.220001,185.850006,183.669998,184.5,637800,181.24056
"865",183.669998,185.509995,183.649994,185.380005,944300,182.599871
"866",181.600006,187.100006,181.600006,187.009995,562900,184.205416
"867",186.800003,187.539993,186.330002,186.869995,615500,184.067516
"868",187,187.399994,185.25,185.839996,447000,183.052964
"869",185.179993,186.800003,185.089996,185.679993,327300,182.89536
"870",185.679993,186.419998,184.169998,184.639999,408100,181.870963
"871",184.979996,186.669998,184.399994,186.580002,402100,183.781872
"872",186.270004,187.979996,185.660004,187.570007,450300,184.75703
"873",187.490005,187.529999,184.380005,184.839996,417900,182.067961
"874",184.820007,185.410004,183.449997,184.300003,496500,181.536066
"875",184.949997,184.949997,182.949997,183.539993,207200,180.787454
"876",183.479996,184.300003,182.830002,183.029999,153300,180.285108
"877",183.410004,184.289993,180.779999,181.139999,438700,178.423453
"878",180.5,181.130005,178.800003,179.809998,539200,177.113397
"879",178.399994,181.660004,177.800003,181.080002,907600,178.364355
"880",180.199997,182.710007,180.039993,181.729996,534000,179.004601
"881",183.179993,186.270004,182.429993,184.830002,580900,182.058116
"882",184.830002,187.330002,184.830002,185.520004,633800,182.737771
"883",185.639999,187.5,184.5,184.690002,773400,181.920216
"884",184.460007,184.460007,180.789993,181.190002,687000,178.472706
"885",179.770004,180,177.669998,179.440002,1062000,176.74895
"886",179.440002,180.190002,177.529999,177.970001,571700,175.300995
"887",178.669998,179.389999,176.839996,177.309998,523700,174.650889
"888",172.279999,178.320007,170.630005,177.309998,1397100,174.650889
"889",177.089996,180,175.789993,179.919998,1056800,177.221748
"890",179.929993,180.660004,178.539993,180.149994,442800,177.448294
"891",181.179993,183.039993,179.779999,182.149994,992300,179.4183
"892",180.899994,182.179993,177.320007,181.419998,833600,178.699252
"893",181.380005,182.990005,180.910004,182.690002,207000,179.95021
"894",183.339996,183.509995,182.210007,182.820007,200700,180.078266
"895",183.279999,183.690002,181.820007,182.5,294100,179.763057
"896",182.490005,183.300003,181.860001,182.25,314700,179.516807
"897",182.660004,183.800003,182.619995,183.5,344900,180.74806
"898",182.029999,183,180.690002,182.410004,515700,179.674411
"899",181.860001,184.020004,181.720001,182.800003,407200,180.058561
"900",183.270004,184.610001,182.279999,182.690002,584100,179.95021
"901",184.899994,188.169998,184.570007,187.610001,1238700,184.796424
"902",187.600006,189.759995,186.429993,189.679993,1248400,186.835372
"903",189.600006,189.929993,188.070007,188.869995,681400,186.037522
"904",189.919998,192.979996,189.179993,192.839996,931800,189.947985
"905",191.860001,193,190.630005,191.190002,572100,188.322736
"906",192.389999,193.520004,190.449997,193.479996,557500,190.578387
