"","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"447",62.91,63.919998,62.049999,63.669998,4746500,61.907921
"448",63.459999,63.48,62.360001,62.830002,2061800,61.091172
"449",62.59,62.669998,62.099998,62.23,1425000,60.507775
"450",62.43,63.040001,62.240002,62.759998,1252300,61.023106
"451",62.310001,62.720001,62.209999,62.380001,1470600,60.653625
"452",62.259998,62.400002,61.68,62.25,1339500,60.527222
"453",62.580002,62.889999,62.389999,62.639999,1789100,60.906428
"454",62.849998,63.209999,62.48,62.57,1792200,60.838365
"455",62.459999,62.77,61.650002,62.25,1689500,60.527222
"456",61.939999,62.290001,61.529999,62.23,1043100,60.507775
"457",62.720001,62.720001,61.889999,61.939999,1461100,60.2258
"458",62.150002,62.790001,62.049999,62.389999,1684600,60.663347
"459",62.389999,63,62.130001,62.650002,1426300,60.916153
"460",62.310001,62.84,62.040001,62.34,1227900,60.614731
"461",62.169998,63.279999,61.779999,63.150002,1390600,61.402316
"462",62.220001,62.419998,61.869999,62.16,884600,60.439712
"463",62.200001,62.23,60.700001,60.790001,1463800,59.107628
"464",61.290001,61.5,60.849998,60.950001,1471200,59.2632
"465",61.080002,62.529999,60.849998,62.41,1661800,60.682794
"466",62.299999,63.130001,61.740002,62.959999,1647300,61.217572
"467",62.950001,63.310001,62.029999,62.68,1527700,60.945322
"468",63.009998,63.419998,62.490002,63.27,845300,61.518994
"469",62.939999,63.209999,62.73,63.060001,1464400,61.314806
"470",63.110001,63.439999,62.389999,62.779999,1079300,61.042553
"471",62.970001,64.660004,62.970001,64.029999,1495800,62.257959
"472",63.16,63.34,61.950001,62.5,1603200,60.770303
"473",62.490002,62.599998,61.599998,61.880001,1324600,60.167463
"474",62.389999,64.75,62.389999,64.629997,2204500,62.841352
"475",64.629997,65.279999,64.360001,65.019997,1322500,63.220558
"476",65.18,65.599998,64.839996,65.230003,1786000,63.424753
"477",64.93,65.360001,64.559998,65.349998,1320400,63.541427
"478",65.480003,65.480003,63.939999,64.010002,1892800,62.238516
"479",63.849998,64.690002,63.41,64.599998,1575800,62.812184
"480",64.75,64.75,63.779999,64.150002,1931800,62.37464
"481",62,62.619999,60.27,60.720001,4372000,59.039566
"482",60.740002,61.810001,60.349998,61.599998,2157800,59.895209
"483",61,61.27,59.41,59.869999,2759600,58.213088
"484",59.02,60.34,59.009998,59.220001,2561100,57.581079
"485",59.810001,59.900002,58.759998,59.169998,2668900,57.532459
"486",59.099998,59.400002,57.970001,58.16,2536900,56.550413
"487",57.709999,57.959999,57.310001,57.439999,2084900,55.850338
"488",57.32,57.470001,56.240002,56.470001,4351100,54.907185
"489",56.470001,57.560001,56.459999,57.060001,2764300,55.480857
"490",57.169998,57.169998,55.02,55.080002,2281600,53.555654
"491",55.290001,55.650002,54.450001,54.540001,2099500,53.030598
"492",54.860001,55.169998,54.52,55.060001,1559300,53.536207
"493",54.950001,55.560001,54.380001,54.689999,2927900,53.176445
"494",54.18,54.860001,53.509998,54.650002,2720900,53.137554
"495",54.790001,55.32,54.560001,55.09,2127400,53.565376
"496",54.950001,55.32,54.759998,54.959999,1384600,53.438973
"497",55.25,55.990002,55.25,55.790001,1783400,54.246004
"498",55.150002,55.779999,55.02,55.75,2844200,54.20711
"499",55.650002,55.82,53.880001,54.150002,3335500,52.651392
"500",53.41,53.560001,51.869999,52.43,3389600,50.978992
"501",52.470001,53.240002,51.82,53.150002,2201400,51.679067
"502",52.799999,54.279999,52.630001,54.16,2606400,52.661114
"503",54.389999,55,54.09,54.98,1564800,53.45842
"504",55.32,55.619999,54.73,54.869999,1415800,53.351463
"505",54.619999,55.130001,54.380001,55.009998,1617700,53.487588
"506",55.450001,55.810001,54.669998,54.68,1403700,53.166723
"507",55.009998,55.450001,54.610001,55.369999,1563100,53.837626
"508",55.220001,55.360001,54.049999,54.310001,1879100,52.806964
"509",54.5,54.68,53.889999,54.299999,1799200,52.797239
"510",54.400002,55.380001,54.400002,55.07,2331400,53.545929
"511",54.950001,55.549999,54.560001,55.380001,1466900,53.847351
"512",55.619999,57.009998,55.580002,56.549999,2075400,54.984969
"513",56.560001,56.650002,55.630001,56.150002,2063800,54.596042
"514",56.32,56.459999,54.459999,54.490002,1796700,52.981983
"515",55.080002,55.360001,54.290001,54.919998,1799500,53.400079
"516",54.490002,54.599998,53.32,53.889999,1584100,52.398585
"517",53.93,54.419998,53.759998,53.860001,1758900,52.369417
"518",54.110001,54.66,53.549999,53.900002,1439700,52.408311
"519",53.66,53.970001,52.43,52.919998,2039200,51.455429
"520",53.41,54.32,52.919998,54.119999,2860200,52.62222
"521",54.259998,54.759998,53.73,54.700001,1331600,53.18617
"522",54.59,55.650002,54.5,55.189999,769900,53.662607
"523",55.029999,56.200001,54.580002,55.5,1559900,53.964029
"524",55.07,55.23,54.130001,54.650002,1269200,53.137554
"525",54.540001,54.630001,52.720001,52.959999,3069800,51.494323
"526",53.27,53.610001,50.990002,51.509998,4991100,50.084451
"527",51.57,51.669998,49.810001,50.599998,5434000,49.199636
"528",50.5,50.720001,49.93,50.560001,5177000,49.160746
"529",50.830002,52.419998,50.639999,51.630001,3091000,50.201133
"530",51.59,51.959999,50.98,51.389999,2050800,49.967773
"531",51.470001,51.849998,50.59,51.349998,1160000,49.928879
"532",51.150002,53.060001,51.150002,52.59,3537300,51.134564
"533",52.700001,55.27,52.700001,54.68,3882700,53.166723
"534",54.18,54.330002,52.889999,53.209999,2324500,51.737404
"535",52.369999,52.740002,51.700001,52.459999,1902200,51.008161
"536",52.450001,52.75,52.040001,52.400002,1698900,50.949824
"537",52.419998,53.009998,52.139999,52.34,1826700,50.891483
"538",52.93,53.939999,52.93,53.700001,2451600,52.213845
"539",53.93,55.200001,53.650002,54.700001,2049700,53.18617
"540",54.709999,54.790001,53.57,53.830002,1213600,52.340248
"541",53.740002,53.810001,51.779999,52.380001,3489400,50.930377
"542",52.59,53.02,50.869999,50.889999,2413700,49.481611
"543",50.25,51.220001,50,50.880001,2771900,49.471889
"544",51.75,53.25,51.75,53.09,1715500,51.620726
"545",53.150002,54.119999,52.889999,53.509998,1707900,52.029101
"546",53.880001,55.150002,53.790001,54.419998,2082000,52.913916
"547",54.16,54.41,52.77,54.369999,2611600,52.865301
"548",54.419998,55.630001,54.220001,55.259998,2514000,53.730669
"549",54.799999,55.66,54.73,55.619999,2464100,54.080707
"550",55.32,55.779999,54.57,55.009998,3017800,53.487588
"551",58.200001,61,58.060001,60.130001,8769900,58.465894
"552",59.470001,61.57,59.439999,60.93,3374500,59.243753
"553",60.720001,61.509998,60.18,61.290001,1962700,59.593791
"554",61.540001,61.759998,61.32,61.610001,2235200,59.904934
"555",61.450001,61.560001,60.470001,60.59,2594600,58.913163
"556",60.57,61.009998,60.119999,60.360001,1629900,58.689528
"557",60.080002,60.16,59.560001,59.810001,1743300,58.154751
"558",59.799999,60.16,59.380001,59.529999,1268200,57.882497
"559",59.25,60.360001,59.049999,60.099998,2212800,58.436722
"560",60.139999,60.43,59.73,59.810001,1630200,58.154751
"561",59.810001,60.84,59.709999,60.189999,2430500,58.524231
"562",60.09,60.259998,59.52,60.150002,1969600,58.485341
"563",59.610001,60.07,59.349998,59.810001,2190500,58.154751
"564",60.310001,60.419998,59.66,59.950001,1516100,58.290875
"565",59.810001,60.02,59.310001,59.779999,3318400,58.125578
"566",59.93,60.470001,59.57,59.59,2507500,57.940838
"567",60.040001,61.09,59.950001,60.950001,2369800,59.2632
"568",60.84,61.630001,60.84,61,2831700,59.311816
"569",60.130001,61.27,60.130001,60.82,1632300,59.136797
"570",60.689999,60.810001,59.84,60.220001,2016800,58.553404
"571",60.459999,60.77,59.549999,59.630001,1937100,57.979732
"572",59.700001,60.830002,59.580002,60.599998,2156800,58.922884
"573",60.560001,61.639999,60.560001,61.23,2259600,59.53545
"574",61.34,61.75,60.700001,60.990002,1882000,59.302094
"575",61,61.360001,60.700001,61.299999,1412400,59.603512
"576",61.290001,61.919998,61.130001,61.57,1652700,59.866041
"577",61.27,61.639999,60.48,61.619999,1942100,59.914656
"578",61.970001,62.240002,61.759998,61.82,3774600,60.109122
"579",61.419998,61.740002,60.810001,61.439999,1310000,59.739637
"580",61.759998,61.93,61.139999,61.400002,2270200,59.700747
"581",61.27,61.34,59.82,60.650002,1765700,58.971504
"582",61,61.860001,60.849998,61.669998,2235600,59.963272
"583",61.450001,61.799999,60.66,61.57,2333100,59.866041
"584",61.610001,63.540001,61.490002,63.16,3058800,61.412037
"585",63.349998,63.43,62.470001,62.700001,1825100,60.964769
"586",62.759998,63.299999,62.400002,63.299999,1646000,61.548162
"587",63.400002,64.029999,63.029999,63.299999,1495400,61.548162
"588",63.75,64.190002,63.130001,64,1806400,62.22879
"589",63.59,63.970001,63.209999,63.439999,975000,61.684287
"590",63.34,63.740002,62.369999,62.540001,1265400,60.809197
"591",62.610001,62.77,62.049999,62.380001,1053500,60.653625
"592",62.93,63.459999,62.84,63.16,1271000,61.412037
"593",63.290001,63.540001,62.419998,63.009998,1394300,61.266187
"594",63.16,63.52,62.700001,63.43,1241600,61.674565
"595",63.720001,65,63.619999,64.959999,1541300,63.162221
"596",64.940002,65,64.129997,64.5,1350300,62.714953
"597",64.419998,64.849998,64.019997,64.290001,1723900,62.510765
"598",63.970001,64.010002,62.650002,62.93,1736000,61.188403
"599",62.93,63.16,62.060001,62.59,960300,60.857812
"600",62.09,62.32,61.549999,62.189999,1071500,60.468881
"601",62.619999,62.619999,61.380001,61.529999,1709700,59.827147
"602",62.139999,62.509998,60.93,61.299999,1359500,59.603512
"603",61.389999,61.509998,60.669998,60.790001,1640000,59.107628
"604",61.220001,61.82,60.57,61.619999,2145000,59.914656
"605",59.470001,61.810001,58.400002,61.169998,3454900,59.477109
"606",61.610001,61.610001,59.93,60.029999,2211300,58.368659
"607",59.799999,59.91,58.77,59.400002,2903600,57.756097
"608",59.400002,59.919998,59.389999,59.779999,1924000,58.125578
"609",59.23,59.360001,58.439999,58.560001,2309700,56.939344
"610",58.57,58.580002,57.290001,57.310001,2039400,55.723938
"611",57.259998,58.32,57.23,57.490002,2188600,55.898957
"612",57.549999,57.830002,57.299999,57.450001,920100,55.860063
"613",57.099998,58.040001,56.869999,56.959999,1455900,55.383622
"614",56.919998,57.220001,56.189999,56.34,2101600,54.780782
"615",56.349998,56.860001,56.040001,56.41,1780900,54.848845
"616",56.66,56.900002,56.139999,56.619999,2141900,55.053032
"617",57.349998,59.43,56.970001,57.700001,1972500,56.103144
"618",57.689999,58.25,57.290001,58.029999,1567900,56.42401
"619",57.860001,58.619999,57.860001,58.5,2024300,56.881004
"620",58.91,59.630001,58.52,59.619999,700700,57.970006
"621",59.18,59.349998,58.889999,59.32,1037600,57.67831
"622",59.439999,59.48,58.560001,58.689999,1809400,57.065744
"623",57.98,58.330002,57.389999,58.049999,1504500,56.443457
"624",58.290001,58.66,57.970001,58.009998,1733800,56.404563
"625",58.200001,58.529999,57.77,58.25,1370600,56.637922
"626",58.59,60.02,58.509998,59.209999,3277500,57.571353
"627",59.130001,59.209999,58.299999,59.060001,2269500,57.425507
"628",59,59.68,58.84,59.330002,1976400,57.688035
"629",59.110001,59.790001,58.470001,59.77,1501300,58.115857
"630",59.959999,60.75,59.68,60.669998,1768400,58.990947
"631",60.860001,60.98,59.959999,60.09,1319400,58.427
"632",60.150002,60.639999,60.150002,60.400002,1015100,58.728422
"633",60.75,60.98,60.240002,60.400002,1353400,58.728422
"634",60.549999,60.880001,59.790001,59.91,769000,58.251982
"635",59.630001,61.169998,59.630001,60.93,1522200,59.243753
"636",61.009998,61.259998,60.59,60.82,1401700,59.136797
"637",60.759998,61.029999,60.650002,60.900002,1866900,59.214585
"638",60.860001,61.060001,59.709999,60.34,2033500,58.670081
"639",60.5,60.5,59.369999,59.990002,1859800,58.329769
"640",59.529999,60.43,59.360001,59.82,2473300,58.164472
"641",59.799999,59.799999,58.810001,58.950001,686100,57.318551
"642",58.959999,59.07,57.810001,57.950001,1260900,56.346226
"643",57.950001,58.66,57.759998,58.450001,1712800,56.832388
"644",58.119999,58.75,57.900002,57.93,991900,56.326779
"645",57.669998,59.889999,57.529999,59.860001,1483500,58.203366
"646",60.349998,61.02,59.900002,61.009998,3250900,59.321537
"647",61.349998,62.98,61.349998,62.23,2956700,60.507775
"648",62.299999,62.98,62.029999,62.689999,1895600,60.955043
"649",62.669998,62.669998,61.450001,62,1887200,60.284141
"650",61.75,62.75,61.619999,62.740002,1638800,61.003663
"651",62.790001,63.220001,62.41,62.490002,1349100,60.760581
"652",62.869999,63.82,62.5,63.799999,2716800,62.034325
"653",63.799999,64.139999,63.540001,64.129997,1805400,62.35519
"654",64.040001,64.43,63.900002,64.230003,2079000,62.452428
"655",64,64.349998,63.610001,64.339996,1150600,62.559377
"656",64.18,64.330002,63.900002,63.970001,1067500,62.199622
"657",64.440002,64.610001,63.990002,64.230003,1497500,62.452428
"658",63.91,63.919998,62.400002,62.849998,3118800,61.110615
"659",62.669998,62.919998,62.360001,62.810001,1725300,61.071725
"660",62.599998,62.919998,62.330002,62.400002,1337400,60.673072
"661",62.599998,63,62.310001,62.540001,1815400,60.809197
"662",62.950001,63.34,62.700001,63.25,1811300,61.499547
"663",63.310001,63.369999,62.939999,63.139999,2077000,61.39259
"664",63.299999,63.880001,63.080002,63.720001,1597800,61.956541
"665",63.700001,63.990002,62.77,62.869999,945500,61.130062
"666",62.110001,62.25,60.759998,60.93,3921500,59.243753
"667",61.200001,62.970001,61.200001,62.720001,4349400,60.984216
"668",62.439999,62.5,60.990002,61.049999,2523700,59.360431
"669",64.300003,66.07,62.549999,64.709999,6229600,62.91914
"670",64.25,64.489998,63.189999,63.330002,2026000,61.577334
"671",63.220001,63.369999,62.09,63.139999,2244700,61.39259
"672",63.110001,63.509998,62.439999,62.75,1400000,61.013384
"673",62.400002,62.400002,61.48,61.779999,2458600,60.070228
"674",61.970001,62.779999,61.700001,62.669998,1725600,60.935596
"675",62.68,63.439999,62.650002,63.299999,1490100,61.548162
"676",63.25,63.779999,62.84,63.540001,1208300,61.781522
"677",63.43,64.099998,62.990002,63.110001,2661500,61.363422
"678",63.099998,63.619999,62.5,63.599998,2073900,61.839859
"679",63.669998,64.290001,63.650002,63.709999,1917900,61.946815
"680",63.310001,63.860001,62.57,63.029999,1660100,61.285634
"681",63.259998,63.619999,62.66,63.310001,1561200,61.557887
"682",63.639999,63.639999,61.73,61.779999,1409400,60.070228
"683",61.709999,62.470001,61.299999,62.330002,1932900,60.782104
"684",62.119999,64.040001,62.09,63.93,1762900,62.342368
"685",63.66,64.599998,63.610001,64.099998,1850500,62.508144
"686",63.68,64.480003,63.169998,64.470001,1319600,62.868959
"687",64.440002,64.889999,64.089996,64.889999,1412300,63.278526
"688",65,66.510002,64.970001,65.849998,2299300,64.214685
"689",65.889999,66.169998,65.68,65.919998,1343600,64.282946
"690",65.82,66.230003,65.68,65.900002,1861800,64.263446
"691",66,66,64.900002,65.699997,1622200,64.068409
"692",65.480003,65.959999,65.290001,65.75,578400,64.11717
"693",65.940002,66.190002,65.760002,65.830002,1538000,64.195185
"694",65.809998,65.889999,64.580002,65.019997,1407000,63.405295
"695",65.260002,65.339996,64.879997,65.019997,1030900,63.405295
"696",64.739998,64.760002,63.279999,63.34,2207300,61.76702
"697",62.720001,62.970001,62.259998,62.439999,1907800,60.889369
"698",62.82,63,61.869999,62.25,2340800,60.704089
"699",62.759998,63.91,62.759998,63.75,2398300,62.166838
"700",63.43,63.639999,63.029999,63.040001,1364900,61.474471
"701",63.139999,64.139999,63.110001,63.889999,1193600,62.30336
"702",64.010002,64.419998,63.080002,63.279999,852400,61.708509
"703",63.669998,64.010002,63.310001,63.990002,870400,62.400879
"704",63.610001,63.639999,63.119999,63.540001,969000,61.962054
"705",63.790001,64.110001,63.130001,64.029999,1361600,62.439883
"706",63.98,64.129997,63.32,63.66,769500,62.079073
"707",64.110001,65.599998,64.050003,65.279999,1337200,63.658841
"708",65.32,65.410004,64.489998,64.879997,1587400,63.268773
"709",64.919998,65.160004,64.370003,64.529999,1593400,62.927466
"710",63.639999,63.799999,62.290001,63.169998,2177200,61.60124
"711",63.07,64.389999,63.040001,64.389999,1189200,62.790943
"712",64.529999,64.599998,63.689999,64.480003,1241000,62.878712
"713",64.559998,65.870003,64.449997,65.489998,1253300,63.863625
"714",65.57,67.779999,65.400002,67.559998,2414700,65.882218
"715",67.269997,68.260002,66.900002,68.239998,1834800,66.545331
"716",67.889999,68.080002,67.040001,67.400002,2911000,65.726195
"717",67.800003,68.120003,67.459999,67.889999,2062400,66.204025
"718",67.540001,67.68,66.300003,66.709999,1858400,65.053328
"719",66.860001,67.389999,66.489998,67.209999,1772300,65.540912
"720",67.629997,69.779999,66.940002,69.669998,3549600,67.939819
"721",69.489998,69.82,69.160004,69.589996,1861800,67.861804
"722",70,70.800003,69.559998,70.379997,2069300,68.632186
"723",70.279999,70.510002,68.809998,68.82,1270400,67.110929
"724",69.120003,69.849998,68.510002,68.93,1997400,67.218198
"725",69.139999,69.629997,68.830002,68.879997,1745600,67.169437
"726",69.239998,69.650002,68.720001,68.919998,1489300,67.208445
"727",69.050003,70,68.989998,69.349998,2088400,67.627766
"728",69.379997,70.900002,68.690002,68.790001,2884900,67.081676
"729",67.089996,71.779999,66.699997,70.599998,4387900,68.846724
"730",71.029999,71.529999,70.290001,71.230003,2083700,69.461083
"731",71.07,71.080002,69.989998,70,2332300,68.261626
"732",69.879997,70.5,69.720001,70.309998,1674200,68.563925
"733",70.389999,70.669998,69.949997,70.010002,1820900,68.27138
"734",69.980003,70.099998,69.129997,69.269997,1599200,67.549751
"735",69.32,71.089996,69.160004,71.050003,1722000,69.285553
"736",70.709999,71.129997,70.339996,71.019997,1346400,69.256292
"737",70.919998,71.830002,70.849998,71.800003,1254200,70.016928
"738",71.699997,72.080002,71.410004,71.629997,1338200,69.851144
"739",71.290001,71.57,70.669998,70.779999,1447100,69.022254
"740",71.190002,71.760002,70.379997,70.849998,2235500,69.090515
"741",70.720001,71.690002,70.389999,71.459999,2160200,69.685367
"742",71.410004,71.720001,70.489998,71.120003,1180800,69.353814
"743",71.07,72.309998,70.040001,70.139999,1443400,68.398148
"744",70.169998,70.809998,69.690002,70.330002,1213300,68.583432
"745",70.050003,71.120003,70.029999,70.949997,1167000,69.188031
"746",71.730003,72.699997,71,71.050003,1715000,69.285553
"747",70.339996,70.68,69.019997,69.209999,1160300,67.662664
"748",69.440002,70.18,69.410004,69.580002,1174700,68.024394
"749",69.019997,69.260002,67.779999,67.779999,1541200,66.264634
"750",67.860001,67.989998,66.470001,67.5,1330800,65.990895
"751",67.57,68.190002,67.129997,67.470001,2035900,65.961567
"752",67.220001,67.519997,66.459999,66.480003,1492200,64.993703
"753",66.540001,66.919998,65.230003,65.970001,2239100,64.495103
"754",66.440002,68.610001,66.160004,68.120003,2414300,66.597037
"755",68.209999,68.330002,67.199997,67.599998,1653500,66.088658
"756",67.059998,68.230003,66.57,67.75,1443900,66.235306
"757",68.360001,68.589996,67.349998,67.419998,2023600,65.912682
"758",67.290001,68.349998,66.889999,68.050003,1067500,66.528602
"759",67.900002,68.610001,67.550003,68.410004,1254400,66.880554
"760",68.900002,70.650002,68.809998,70.199997,2015300,68.630528
"761",70.349998,70.349998,69.199997,69.720001,1346600,68.161264
"762",69.580002,70,68.32,68.379997,1148300,66.851218
"763",67.910004,67.910004,65.269997,65.510002,2393200,64.045388
"764",65.919998,66.279999,64.790001,65.790001,2045600,64.319127
"765",64.889999,65.709999,63.93,64.739998,1884600,63.292599
"766",65.089996,65.480003,64.57,64.739998,2147100,63.292599
"767",65.459999,66.040001,65.459999,65.639999,881300,64.172479
"768",66.269997,67.029999,66.220001,66.470001,999400,64.983924
"769",66.150002,66.540001,65.459999,65.769997,1431200,64.29957
"770",66.480003,67.25,66.18,66.940002,1224200,65.443418
"771",66.830002,68.040001,66.800003,67.449997,1021800,65.94201
"772",67.32,67.510002,66.830002,67.25,606400,65.746485
"773",67.940002,68.309998,67.389999,67.93,861500,66.411282
"774",68.150002,68.779999,67.779999,67.919998,1068800,66.401504
"775",67.620003,67.800003,66.029999,66.589996,2653100,65.101237
"776",66.620003,67.550003,66.589996,67.029999,1413600,65.531402
"777",68.080002,68.349998,67.690002,68.059998,1237400,66.538373
"778",68.190002,68.639999,68.050003,68.459999,1163500,66.929432
"779",68.349998,68.580002,66.970001,67.440002,1620000,65.932239
"780",67.400002,67.589996,66.43,66.779999,1453600,65.286991
"781",66.900002,67.190002,66.290001,66.330002,1286300,64.847055
"782",66.349998,67.139999,66.349998,66.739998,1397900,65.247885
"783",66.889999,68.639999,66.75,67.57,2664400,66.05933
"784",67.730003,68.120003,66.629997,66.669998,1304900,65.17945
"785",66.529999,66.599998,64.900002,64.949997,4405000,63.497903
"786",65.099998,65.220001,64.43,64.709999,2425200,63.263271
"787",64.620003,65.739998,64.440002,65.290001,3666900,63.830305
"788",65.059998,66.400002,65.059998,66.199997,2314100,64.719957
"789",66.120003,66.830002,65.68,66,1273200,64.524431
"790",66.349998,66.730003,65.360001,65.599998,1890400,64.133372
"791",65.980003,66.239998,65.589996,65.650002,1954300,64.182257
"792",66.129997,67.010002,65.910004,66.790001,2167400,65.29677
"793",66.529999,67.010002,66.459999,66.889999,1463500,65.394533
"794",66.650002,67.360001,66.629997,67.279999,1449800,65.775813
"795",67.190002,67.529999,66.860001,67.43,1692000,65.922461
"796",67.120003,67.43,66.25,66.639999,1726000,65.150122
"797",66.739998,66.959999,65.860001,66,1928700,64.524431
"798",65.980003,66.959999,65.529999,66.589996,1527300,65.101237
"799",66.510002,66.93,66.190002,66.580002,1535700,65.091466
"800",66.489998,66.629997,65.910004,66.449997,1663300,64.964367
"801",66.209999,66.410004,64.940002,65.129997,2913500,63.673879
"802",66.889999,68.82,66.68,67.360001,6230400,65.854026
"803",67.169998,67.709999,66.900002,67.25,1994200,65.746485
"804",67.110001,67.239998,66.300003,66.75,2021200,65.257663
"805",66.690002,67.660004,66.339996,66.860001,3961100,65.365204
"806",66.889999,67.019997,66.220001,66.32,1994700,64.837276
"807",66.279999,67.379997,66.239998,67.269997,1220700,65.766034
"808",67.220001,68.260002,66.989998,68.150002,1718300,66.626365
"809",68.129997,68.559998,67.260002,67.269997,1509200,65.766034
"810",66.540001,66.540001,65.550003,65.639999,1724600,64.172479
"811",65.279999,65.610001,64.629997,65.379997,1854400,64.09405
"812",64.730003,65.860001,64.449997,65.370003,1490200,64.084252
"813",65.5,65.620003,64.989998,65.360001,835500,64.074447
"814",66.059998,67.099998,66.019997,66.260002,1715600,64.956746
"815",66.360001,67.5,66.019997,67.309998,1667500,65.986089
"816",67.419998,67.93,67.160004,67.370003,1182800,66.044914
"817",67.489998,68.07,66.709999,67.580002,1385000,66.250783
"818",68.480003,69.5,68.480003,69.489998,1834700,68.123212
"819",69.540001,69.620003,68.589996,68.970001,1575900,67.613443
"820",68.839996,69.699997,68.690002,69.690002,1403700,68.319283
"821",69.82,70.580002,69.540001,70.330002,1388700,68.946694
"822",70.690002,71.040001,70.32,70.800003,1233300,69.407451
"823",71.410004,71.669998,70.75,71.110001,1252300,69.711351
"824",70.949997,71.519997,70.940002,71.330002,1126900,69.927025
"825",71.300003,72.220001,70.419998,72.169998,1334000,70.7505
"826",72.150002,72.480003,71.449997,72.43,1573500,71.005388
"827",72.550003,72.690002,71.68,71.75,3738900,70.338762
"828",71.650002,71.669998,70.75,70.760002,1214300,69.368237
"829",70.839996,71.910004,70.57,71.510002,1604500,70.103485
"830",71.57,71.910004,70.900002,71.139999,1330300,69.74076
"831",71.150002,71.550003,70.5,70.739998,1042900,69.348626
"832",70.489998,70.610001,70.019997,70.419998,893800,69.03492
"833",70.169998,70.889999,69.779999,69.900002,1659700,68.525151
"834",69.900002,70.550003,69.830002,70.5,1015300,69.113348
"835",70.290001,70.440002,69.510002,70.410004,1021900,69.025122
"836",70.220001,70.32,69.230003,69.440002,921100,68.0742
"837",69.489998,70.220001,69.330002,69.980003,1638800,68.603579
"838",69.309998,69.599998,69,69.290001,1289600,67.927149
"839",69.379997,69.629997,68.660004,68.709999,1655100,67.358555
"840",68.860001,69.059998,68.25,68.769997,1525000,67.417372
"841",69.510002,70.650002,69.470001,70.629997,1473000,69.240789
"842",70.510002,71.029999,69.980003,71.010002,1742100,69.613319
"843",70.57,71.650002,70.57,71.650002,1048300,70.240731
"844",71.190002,71.330002,70.400002,70.5,1886400,69.113348
"845",70.900002,71.300003,70.5,70.989998,1562800,69.593709
"846",70.940002,71.839996,70.360001,71.709999,1314800,70.299548
"847",71.849998,72.150002,71.620003,72.050003,1671100,70.632865
"848",72.019997,72.059998,70.489998,71.07,1262300,69.672137
"849",71.57,72.290001,71.309998,71.93,1220900,70.515222
"850",71.440002,71.650002,70.980003,71.269997,923800,69.8682
"851",71.599998,71.830002,71.160004,71.389999,1049200,69.985843
"852",71.629997,71.980003,71.099998,71.510002,1027000,70.103485
"853",71.720001,71.800003,71.290001,71.559998,1637600,70.152497
"854",71.889999,72.959999,71.610001,72.809998,1881200,71.377911
"855",73,73.110001,71.18,71.379997,1843700,69.976037
"856",73.300003,74.620003,70.900002,70.959999,3044400,69.5643
"857",70.699997,70.940002,69.269997,69.940002,3948000,68.564365
"858",70.339996,70.82,69.669998,70.139999,1784700,68.760429
"859",69.349998,71.010002,69.300003,70.75,1529300,69.358431
"860",70.760002,71.309998,70.559998,71.25,1279200,69.848597
"861",71.309998,71.589996,70.220001,70.32,1368400,68.936888
"862",70.150002,71,69.93,70.959999,1055600,69.5643
"863",70.75,71.169998,70.669998,70.900002,931700,69.505482
"864",70.580002,71.080002,70.529999,70.68,944600,69.289808
"865",70.260002,73.089996,70.260002,73.029999,2267300,71.593585
"866",73.059998,73.669998,73.010002,73.440002,1097300,71.995524
"867",73.230003,73.669998,72.529999,73.669998,1542100,72.220996
"868",73.620003,73.690002,72.650002,72.860001,956700,71.426931
"869",72.690002,72.970001,72.309998,72.559998,1113600,71.132828
"870",72.889999,73.910004,72.5,73.300003,1291000,71.858279
"871",73.5,74.07,73.239998,74.010002,1127500,72.554313
"872",74.089996,75.019997,74.050003,75.010002,1763300,73.534644
"873",74.93,75.220001,74.169998,74.32,935900,72.858213
"874",74.440002,75.459999,74.43,75.07,1382000,73.792041
"875",74.959999,75.419998,74.480003,75.25,1131500,73.968977
"876",75.260002,75.769997,74.93,74.959999,595700,73.683913
"877",74.989998,75.290001,74.449997,74.879997,1136800,73.605273
"878",74.550003,74.57,73.889999,74.489998,1774700,73.221913
"879",73.919998,74.099998,72.559998,73.099998,2279000,71.855576
"880",73.010002,73.290001,72.620003,72.730003,1901600,71.49188
"881",73.410004,73.959999,73.339996,73.709999,836400,72.455192
"882",73.970001,74.349998,73.480003,73.889999,659800,72.632128
"883",73.599998,73.830002,73.029999,73.599998,885200,72.347064
"884",73.730003,74.550003,73.620003,73.82,1406200,72.56332
"885",73.559998,73.559998,72.290001,73.07,1665900,71.826088
"886",73.050003,73.160004,71.449997,72.639999,1405700,71.403408
"887",73.010002,73.419998,72.489998,73.160004,993900,71.91456
"888",73.080002,73.269997,72.339996,72.75,1040800,71.511536
"889",72.709999,74.059998,72.300003,74,1459100,72.740256
"890",73.800003,74.279999,73.650002,73.910004,687800,72.651792
"891",73.279999,75.059998,73.279999,74.349998,1200200,73.084297
"892",74.82,75.139999,74.199997,74.760002,1055100,73.487321
"893",74.790001,74.879997,74.230003,74.620003,295400,73.349704
"894",74.599998,74.93,74.190002,74.639999,564700,73.369361
"895",74.650002,75.040001,74.129997,74.449997,698600,73.182593
"896",74.449997,75.18,74.360001,75.040001,683900,73.762553
"897",75.389999,75.550003,74.959999,75.32,704300,74.037785
