"","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"459",99.209999,99.330002,98.57,99.110001,645900,97.301705
"460",98.370003,98.599998,97.57,98.260002,366700,96.467215
"461",97.970001,98.410004,97.68,98.07,239700,96.280679
"462",96.550003,97.379997,95.730003,96.940002,417200,95.171299
"463",96.709999,96.940002,95.050003,95.239998,644400,93.502312
"464",96.160004,97.660004,95.32,96.360001,446400,94.739149
"465",96.470001,98.739998,96.400002,98.599998,312000,96.941469
"466",98.470001,98.709999,97.440002,97.690002,385400,96.04678
"467",98.290001,98.709999,97.5,97.949997,437700,96.302401
"468",98.709999,100.660004,98.459999,99.900002,609900,98.219605
"469",99.410004,99.839996,98.790001,98.839996,536800,97.17743
"470",99.019997,99.080002,96.260002,96.949997,1009400,95.319222
"471",97.25,99.690002,97.209999,98.139999,671600,96.489207
"472",97.029999,99.809998,97,98.849998,913000,97.187264
"473",98.239998,99.410004,97.709999,98.800003,511900,97.138109
"474",99.650002,101.449997,99.330002,101.239998,664800,99.537061
"475",100.580002,102.120003,100.580002,102.120003,818300,100.402264
"476",102.410004,102.970001,102.120003,102.690002,556500,100.962676
"477",102.489998,102.540001,101.290001,101.900002,558900,100.185963
"478",102,103.5,100.690002,102.790001,530000,101.060992
"479",102.059998,103.18,101.650002,102.989998,450600,101.257625
"480",103.040001,103.470001,101.93,102.220001,311200,100.50058
"481",101.730003,101.779999,99.440002,100.730003,557900,99.035645
"482",100.760002,101.300003,100.470001,100.959999,420000,99.261772
"483",100.480003,101.489998,99.629997,101.129997,480400,99.428911
"484",99.830002,101.779999,99.809998,100.830002,483600,99.133962
"485",101.860001,101.980003,100.839996,101.660004,430700,99.950002
"486",101.209999,102.160004,100.93,101.860001,428500,100.146635
"487",100.93,102.050003,100.459999,101,465000,99.3011
"488",101.080002,101.830002,100.440002,100.949997,430400,99.251938
"489",101.480003,101.849998,100.25,100.440002,412400,98.750522
"490",100.639999,100.889999,96.559998,96.860001,890100,95.230739
"491",96.650002,97.43,95.309998,95.580002,834800,93.972271
"492",96.529999,98.809998,95.870003,98.760002,440000,97.098781
"493",99.309998,99.790001,98.379997,99.360001,644300,97.688687
"494",98.510002,100.349998,97.230003,100.199997,520000,98.514554
"495",100.57,100.949997,99.489998,100.360001,383000,98.671866
"496",100.550003,100.919998,99.769997,100.339996,309900,98.652198
"497",101.459999,102.589996,101.029999,102.580002,326700,100.854525
"498",101.339996,102.400002,100.879997,101.690002,488400,99.979496
"499",101.449997,101.940002,100.220001,101.220001,490600,99.517401
"500",100.129997,100.129997,97.440002,97.5,591300,95.859973
"501",97.43,97.839996,95.080002,95.910004,692900,94.296722
"502",95.559998,97.089996,95.470001,96.839996,603900,95.211071
"503",97.82,99.379997,97.339996,99.379997,389300,97.708347
"504",101.230003,103.330002,98.720001,99.050003,462100,97.383904
"505",99.050003,100.519997,98.419998,100.160004,404400,98.475233
"506",101.160004,101.160004,98.43,98.519997,366600,96.862813
"507",98.93,100.790001,98.589996,100.699997,342400,99.006144
"508",100.330002,101.169998,98.879997,99.309998,326800,97.639525
"509",99.5,100.620003,99.010002,99.980003,355100,98.298261
"510",100.739998,101.07,99.849998,100.779999,559300,99.0848
"511",100.629997,101.610001,99.849998,101.43,478700,99.723868
"512",101.779999,103.470001,101.440002,102.889999,383400,101.159308
"513",102.879997,103.050003,100.889999,101.790001,350700,100.077813
"514",102.019997,102.160004,98.879997,99.110001,323200,97.442892
"515",99.330002,99.809998,98.269997,99.209999,383900,97.541209
"516",98.349998,98.349998,95.459999,96.139999,497400,94.522849
"517",96.309998,96.449997,94.830002,95.599998,541200,93.991931
"518",96.349998,96.459999,95.730003,96.220001,360400,94.601505
"519",95.050003,96.080002,94.339996,95.379997,634300,93.775631
"520",97.349998,98.809998,97.349998,98.580002,780600,96.921808
"521",97.199997,98.449997,96.669998,97.519997,509700,95.879633
"522",97.760002,98.900002,97.360001,98.75,229600,97.088947
"523",98.330002,99.650002,98.080002,99.07,276600,97.403564
"524",98.139999,98.839996,96.330002,97.120003,288000,95.486368
"525",97.959999,97.959999,96.339996,97.050003,244500,95.417545
"526",97.480003,97.900002,95.610001,96.300003,422600,94.680161
"527",96.169998,96.68,94.32,94.82,880500,93.35884
"528",94.059998,95,92.529999,94.440002,552000,92.984698
"529",94.599998,96.559998,94.510002,96.190002,259000,94.707731
"530",95.720001,95.779999,94.440002,94.68,433000,93.220998
"531",94.940002,95.519997,93.75,94.580002,460900,93.12254
"532",94.25,97.260002,94.169998,96.279999,594500,94.796341
"533",96.629997,97.379997,96.5,96.610001,391800,95.121257
"534",95.910004,97.68,95.620003,97.029999,575700,95.534783
"535",95.150002,96.190002,94.620003,95.809998,378100,94.333582
"536",95.660004,95.879997,92.879997,93.730003,483900,92.28564
"537",94.209999,94.629997,93.190002,93.82,363200,92.37425
"538",95.629997,96.099998,94.449997,95.870003,579400,94.392663
"539",96.099998,98.900002,96.099998,98.589996,605000,97.070742
"540",102.82,108.889999,99.339996,99.639999,2458600,98.104564
"541",99.940002,101.07,98.769997,99.449997,1108700,97.91749
"542",99.699997,102.620003,99.470001,101.440002,934000,99.87683
"543",100.529999,102.139999,100.07,102.059998,463400,100.487271
"544",103.639999,104.190002,103.129997,103.540001,415600,101.944467
"545",103.57,104.800003,103.160004,103.269997,609900,101.678624
"546",103.629997,104.129997,102.919998,103.339996,733000,101.747545
"547",103.360001,104.220001,102.970001,104.139999,472700,102.53522
"548",104.089996,104.32,103.639999,103.879997,251600,102.279224
"549",103.43,104.769997,103.160004,104.760002,286700,103.145669
"550",104.330002,105.169998,103.400002,104.980003,470300,103.36228
"551",105.129997,105.449997,104.43,104.769997,432500,103.155509
"552",104.410004,105.400002,104.269997,105,400300,103.381968
"553",104.940002,106.449997,104.699997,105.800003,544000,104.169643
"554",106.199997,106.75,105.879997,106.080002,457000,104.445327
"555",105.620003,106.099998,104.650002,105.150002,261800,103.529658
"556",105.459999,105.800003,104.169998,104.190002,358200,102.584453
"557",103.75,104.400002,103.269997,103.959999,365400,102.357993
"558",103.93,104.839996,103.540001,104.510002,382400,102.899521
"559",104.139999,105,103.639999,104.18,346100,102.574604
"560",104.220001,104.610001,103.730003,103.830002,324500,102.229999
"561",103.510002,103.839996,103,103.209999,192500,101.619551
"562",103.43,103.480003,102.440002,103.169998,274100,101.580166
"563",102.400002,102.959999,101.989998,102.519997,288700,100.940181
"564",103.339996,103.660004,102.050003,102.790001,386600,101.206025
"565",102.709999,103,101.209999,102.489998,299600,100.910645
"566",102.699997,102.760002,101.330002,102.019997,203200,100.447886
"567",103.019997,104.949997,102.849998,104.910004,299100,103.293359
"568",105.019997,105.639999,104.339996,104.849998,247100,103.234278
"569",104.800003,105.459999,104.519997,104.650002,308400,103.037363
"570",104.580002,104.809998,104.220001,104.459999,285400,102.850289
"571",103.580002,104.510002,103.580002,104.07,308500,102.466299
"572",104.370003,105.199997,103.470001,105.050003,411700,103.431201
"573",105.019997,105.93,104.660004,105.199997,319000,103.578883
"574",105.059998,105.120003,104.360001,104.849998,232700,103.234278
"575",104.839996,106.300003,104.5,106.290001,617500,104.65209
"576",106.43,109.330002,106.300003,109,729900,107.320329
"577",108.720001,109.330002,107.919998,108.790001,933100,107.113566
"578",109.209999,109.470001,108.480003,109.209999,651100,107.527092
"579",109.209999,111.32,108.440002,111.080002,819000,109.368278
"580",111.129997,111.400002,110,110.139999,589900,108.442761
"581",110.269997,110.5,108.639999,109.470001,344900,107.783087
"582",109.949997,110.400002,109.160004,110.120003,315000,108.423073
"583",109.82,110.160004,109.169998,109.889999,531400,108.196613
"584",110.190002,110.809998,108.660004,109.230003,517300,107.546788
"585",109.720001,110,108.75,109.480003,264500,107.792935
"586",109.709999,109.739998,108.75,109.260002,259800,107.576324
"587",109.690002,110.400002,109.360001,110.139999,205500,108.442761
"588",110.620003,111.519997,110.349998,111.220001,423300,109.50612
"589",110.589996,111.029999,109.919998,111.029999,526800,109.319046
"590",110.989998,110.989998,108.599998,108.739998,628000,107.064333
"591",108.790001,109.089996,107.739998,108.519997,570900,106.983492
"592",109.440002,110.239998,108.839996,109.699997,546700,108.146785
"593",110.019997,110.019997,109.220001,109.550003,340400,107.998915
"594",109.699997,110.209999,108.910004,110.089996,289000,108.531262
"595",110.440002,111.419998,110.440002,110.830002,381400,109.26079
"596",111.110001,111.660004,110.349998,110.849998,389100,109.280504
"597",110.860001,110.870003,109.809998,110.059998,380600,108.501688
"598",109.57,109.57,107.43,107.809998,651400,106.283545
"599",107.720001,108.230003,106.68,107.599998,325900,106.07652
"600",106.5,107.050003,105.459999,106.75,329800,105.238556
"601",107.529999,107.989998,106.18,106.309998,643100,104.804783
"602",107.410004,109.510002,106.349998,108.839996,518400,107.298961
"603",109.040001,109.5,107.360001,108.800003,426900,107.259534
"604",108.779999,109.970001,107.82,109.169998,382800,107.62429
"605",109.160004,110.379997,108.919998,109.830002,435800,108.274949
"606",110.620003,111.519997,110.199997,110.43,724800,108.866452
"607",110.309998,110.660004,109.910004,110.379997,246700,108.817157
"608",110.690002,111.75,109.839996,111.470001,316300,109.891728
"609",110.089996,110.760002,109.050003,109.230003,219800,107.683446
"610",109.150002,109.57,107.809998,108.25,279700,106.717318
"611",107.940002,109.720001,107.940002,108.599998,252800,107.062361
"612",108.599998,109.300003,108.269997,108.849998,159800,107.308821
"613",103.610001,109.349998,102.849998,108,172000,106.470858
"614",108.099998,108.449997,106.919998,107,590500,105.485016
"615",107.290001,108.260002,106.580002,107.690002,645500,106.165249
"616",108.050003,108.650002,107.25,107.879997,966900,106.352554
"617",108.82,111.209999,108.519997,111.07,475700,109.49739
"618",110.980003,113.169998,110.82,112.980003,812200,111.38035
"619",112.82,113.089996,111.629997,111.860001,517600,110.276206
"620",112.360001,113.25,112.050003,113.139999,196100,111.538081
"621",112.660004,113.209999,111.309998,111.779999,482800,110.197336
"622",111.400002,112.279999,110.910004,111.07,426500,109.49739
"623",110.889999,111.449997,110,111.370003,512400,109.793145
"624",112.019997,112.120003,110.629997,111.230003,343700,109.655128
"625",111.370003,111.839996,109.879997,111.529999,712100,109.950876
"626",110.980003,112.970001,109.900002,110.150002,423400,108.590418
"627",109.949997,110.260002,108.260002,109.110001,525600,107.565142
"628",109.25,110.629997,108.790001,110.540001,597800,108.974895
"629",110.220001,111.580002,110.120003,111.459999,490600,109.881868
"630",111.720001,111.989998,111.07,111.769997,412900,110.187476
"631",111.830002,112.330002,111.529999,112.230003,365300,110.64097
"632",112.440002,113.239998,112.059998,112.760002,491000,111.163464
"633",113.029999,113.419998,112.019997,112.160004,290900,110.571961
"634",112,112.879997,111.209999,111.300003,319200,109.724137
"635",111.660004,111.660004,109.989998,110,494700,108.44254
"636",110.639999,110.639999,109.599998,110.129997,653000,108.570697
"637",110.389999,111.470001,110.080002,111.230003,868200,109.655128
"638",111.139999,111.419998,109.379997,109.449997,874300,108.060626
"639",109.43,110.760002,109.370003,110.75,474800,109.344126
"640",109.089996,111.5,108.970001,111.029999,884600,109.620571
"641",110.559998,110.860001,110.379997,110.760002,113300,109.354001
"642",110.809998,110.970001,109.480003,109.720001,268100,108.327202
"643",109.610001,110.370003,109.010002,110.07,222800,108.672758
"644",109.269997,110.129997,108.940002,108.949997,252600,107.566973
"645",108.449997,111.5,108.029999,111.480003,391700,110.064863
"646",113.360001,114.669998,113.190002,114.480003,494500,113.02678
"647",114.25,115.730003,114,114.610001,428300,113.155127
"648",114.959999,115.879997,114.43,115.519997,280200,114.053572
"649",115.029999,115.699997,114.790001,115.040001,350300,113.579669
"650",114.620003,115.879997,114.449997,114.790001,641100,113.332843
"651",115.080002,115.440002,114.940002,115.199997,793500,113.737634
"652",115.699997,115.699997,113.82,114.470001,709200,113.016905
"653",114.730003,115.110001,114.18,114.379997,463000,112.928044
"654",114.419998,114.790001,113.43,114.279999,320600,112.829315
"655",113.830002,114.379997,113.309998,114.32,205200,112.868808
"656",113.800003,114.449997,113.260002,114.139999,347800,112.691092
"657",114.269997,115.5,114.269997,115.220001,306900,113.757385
"658",115.57,116.669998,115.57,116.360001,1075800,114.882913
"659",116.379997,118.120003,116.220001,118.07,435000,116.571205
"660",117.720001,118.129997,117.129997,117.699997,239900,116.205899
"661",117.800003,119,117.669998,118.599998,409900,117.094476
"662",119.089996,119.18,117.849998,118.830002,291600,117.321559
"663",117.260002,120.669998,117.260002,118.5,419200,116.995747
"664",118.580002,119.940002,118.290001,119.199997,349700,117.686858
"665",118.57,118.879997,117.480003,117.709999,432900,116.215774
"666",117.510002,118.059998,116.449997,117.449997,620500,115.959073
"667",118.580002,119.870003,117.949997,119.290001,418600,117.775719
"668",118.489998,118.5,117.279999,117.480003,343100,115.988698
"669",118.150002,119.120003,117.959999,118.709999,335000,117.20308
"670",118.379997,119.529999,118.290001,119.339996,277200,117.82508
"671",119.349998,119.5,117.82,118.419998,365800,116.91676
"672",118.639999,119.699997,118.480003,119.339996,215800,117.82508
"673",119.190002,119.510002,118.279999,119.120003,215400,117.607879
"674",119.150002,120.080002,119.150002,119.57,209100,118.052164
"675",119.989998,120.360001,119.309998,119.779999,245900,118.259497
"676",119.120003,120.279999,119.120003,119.860001,243400,118.338483
"677",119.989998,120.260002,119.620003,120.040001,311500,118.516199
"678",120.019997,122.160004,120.019997,121.660004,582600,120.115637
"679",121.489998,122.769997,120.889999,121.599998,755500,120.056393
"680",121.099998,122.290001,120.949997,122,832700,120.451317
"681",122.43,124.660004,122.279999,124.309998,744300,122.731991
"682",124.809998,125.360001,121.300003,121.300003,470300,119.760206
"683",121.93,122.709999,121.230003,122.260002,406400,120.708019
"684",122.120003,124.660004,122.110001,124.389999,303200,122.810978
"685",124.440002,125.279999,124.040001,124.610001,315600,123.028186
"686",124.209999,125.099998,122.620003,124.940002,434600,123.353999
"687",124.599998,125.080002,122.68,125.040001,404300,123.452728
"688",125.68,126.669998,125.459999,125.75,410300,124.153714
"689",126.239998,126.449997,124.980003,124.980003,343700,123.393492
"690",125.120003,125.82,124.870003,125.57,377000,123.975999
"691",126.25,126.419998,125.160004,125.860001,443600,124.262319
"692",125.870003,126.32,125.5,126.239998,404600,124.637492
"693",126.129997,126.139999,123.980003,124.620003,464300,123.038061
"694",124.519997,124.949997,124.029999,124.660004,415200,123.077555
"695",125,126.889999,124.599998,125.910004,443000,124.311687
"696",125.529999,125.529999,124.660004,124.739998,543700,123.156533
"697",123.910004,125.169998,123.510002,124.480003,308200,122.899839
"698",124.790001,125.559998,123.879997,125.32,392100,123.729173
"699",126.330002,127.339996,125.620003,126.07,435600,124.469652
"700",124.879997,125.760002,124.400002,124.419998,382300,122.840596
"701",124.82,125.709999,124.709999,125.650002,319500,124.054985
"702",125.959999,126.25,123.589996,124.889999,338100,123.304631
"703",125.529999,126.150002,125.32,126.110001,364500,124.509145
"704",125.18,126.269997,124.440002,126.129997,265800,124.528888
"705",125.790001,127.419998,125.739998,127.309998,526000,125.693909
"706",127.269997,127.309998,125.580002,125.919998,188500,124.321555
"707",126.93,126.93,124.169998,124.669998,338700,123.087422
"708",124.57,125.629997,123.300003,123.43,380500,121.863165
"709",123.720001,124.690002,123.589996,123.940002,267500,122.366693
"710",122.309998,122.779999,121.720001,122.629997,300700,121.073317
"711",122.389999,123.389999,121.839996,123.309998,406500,121.744686
"712",123.870003,124.050003,122.139999,122.790001,392900,121.23129
"713",123.07,124.739998,122.43,124.389999,465500,122.976226
"714",124.400002,125.169998,123.989998,124.349998,292200,122.93668
"715",123.900002,124.410004,123.059998,123.360001,252500,121.957934
"716",122.769997,122.970001,119,119.080002,556100,117.72658
"717",120.120003,121.300003,119.989998,121.260002,445700,119.881803
"718",120.370003,121.919998,118.830002,120.540001,671400,119.169985
"719",121.169998,124,121.169998,122.349998,1175600,120.959411
"720",122.43,123.349998,121.290001,122.5,578600,121.107708
"721",122.739998,123.360001,122.07,122.489998,384200,121.097819
"722",122.989998,124.18,122.349998,123.949997,419700,122.541224
"723",124.300003,124.699997,123.559998,123.959999,403900,122.551113
"724",124.300003,125.129997,123.489998,123.660004,438000,122.254527
"725",123.82,123.839996,122.389999,123.309998,253600,121.908499
"726",123,123,118.5,118.68,1350800,117.331125
"727",118.870003,120.010002,118.389999,119.650002,1127800,118.290101
"728",118.970001,119.449997,118.010002,118.120003,481300,116.777492
"729",118.760002,119.120003,118.279999,118.529999,447200,117.182828
"730",119.419998,120.480003,119.169998,119.769997,553000,118.408733
"731",119.639999,120.57,119.459999,120.199997,421100,118.833846
"732",120.540001,121.410004,120.190002,121.040001,563600,119.664302
"733",120.989998,121.25,120.699997,121.080002,593200,119.703849
"734",121.360001,121.550003,120.519997,120.879997,516000,119.506117
"735",121.32,122.099998,121.18,121.629997,324400,120.247593
"736",121.529999,121.559998,120.559998,121,656100,119.624756
"737",121.010002,122.5,121.010002,122.309998,549300,120.919865
"738",122.220001,122.309998,121.730003,122.029999,526600,120.643048
"739",121.830002,122.220001,121.029999,121.269997,562800,119.891684
"740",121.489998,123.93,121.489998,123.790001,528400,122.383047
"741",123.5,124.629997,123.5,123.919998,368100,122.511567
"742",123.860001,125.160004,123.230003,124.800003,376500,123.38157
"743",124.709999,125.419998,122.860001,123.209999,760700,121.809637
"744",121.889999,123.370003,121.889999,123.129997,577500,121.730545
"745",120.410004,123.260002,120.410004,123.059998,626500,121.66134
"746",124.209999,126.580002,124.120003,126.330002,915700,124.894179
"747",125.860001,126.089996,124,124.290001,588700,122.877364
"748",124.400002,125.809998,124.400002,125.25,369200,123.826452
"749",125.010002,126.300003,124.160004,124.220001,592400,122.80816
"750",124.379997,125.5,123.529999,125.480003,696500,124.053841
"751",125.470001,126.199997,123.480003,123.959999,480400,122.551113
"752",123.459999,124.190002,121.790001,122.110001,595500,120.722141
"753",121.919998,122.269997,120.720001,122.120003,403900,120.732029
"754",122.690002,124.209999,122.440002,123.75,278800,122.343501
"755",124.279999,124.279999,123.279999,123.809998,301300,122.402816
"756",122.629997,122.809998,121.190002,121.300003,669500,119.921349
"757",122.309998,122.519997,119.449997,119.57,525500,118.211009
"758",119.379997,121.790001,119.099998,121.5,244800,120.119073
"759",121.43,121.800003,120,120.470001,370200,119.100781
"760",121.690002,123.879997,121.290001,123.529999,816900,122.126
"761",123.580002,125.150002,123.389999,124.82,534800,123.401339
"762",124.790001,125.510002,123.709999,123.760002,370600,122.353389
"763",122.93,122.93,120.870003,121.269997,569400,119.891684
"764",122.169998,122.639999,120.980003,122.080002,1276700,120.692483
"765",120.860001,121.099998,119.870003,120.019997,454600,118.655891
"766",121.169998,121.279999,119.860001,120.269997,347600,118.90305
"767",121.110001,121.620003,120.239998,120.389999,388900,119.021689
"768",121.260002,124.110001,121.230003,124,497900,122.590659
"769",123.339996,124.940002,122.900002,124.220001,841700,122.80816
"770",124.360001,126.43,123.980003,125.43,481600,124.004407
"771",125.099998,125.980003,124.129997,124.68,515300,123.262931
"772",124.360001,125.220001,123.889999,124.550003,129600,123.134411
"773",125.849998,127.870003,125.839996,127.839996,293100,126.387011
"774",128.139999,128.710007,126.800003,126.919998,425000,125.47747
"775",127.5,128.910004,127.5,128.460007,273000,126.999975
"776",128.080002,128.660004,127.489998,128.179993,220900,126.886123
"777",130.039993,130.679993,129.490005,130.190002,327300,128.875843
"778",129.820007,130.429993,129.300003,130.410004,272300,129.093623
"779",130.380005,130.940002,130.089996,130.449997,292700,129.133213
"780",130.690002,130.949997,128.830002,128.949997,252700,127.648354
"781",129.710007,130.220001,129.139999,129.229996,223800,127.925527
"782",129.369995,130.929993,128.990005,130.639999,281200,129.321298
"783",130.559998,131.759995,130.559998,131.699997,269200,130.370595
"784",131.660004,132.720001,131.539993,132.289993,269500,130.954636
"785",132.369995,132.610001,131.789993,132,277900,130.66757
"786",132.220001,132.350006,131.419998,131.759995,204500,130.429987
"787",131.270004,131.880005,130.940002,131.559998,347300,130.232009
"788",130.740005,131.710007,130.449997,131.210007,500700,129.885551
"789",127.879997,129,125.980003,126.82,836200,125.539858
"790",127.32,127.790001,125.709999,126.699997,692800,125.421066
"791",127.190002,127.190002,125.800003,125.959999,717900,124.688538
"792",126.75,128.380005,126.510002,127.970001,622500,126.678251
"793",127.32,127.559998,126.139999,127.410004,746200,126.123906
"794",127.760002,127.760002,126.540001,126.68,546100,125.401271
"795",126.150002,126.660004,126.080002,126.339996,447600,125.064699
"796",126.18,126.459999,125.089996,126.019997,374800,124.74793
"797",126.32,126.370003,125.720001,125.830002,301800,124.559853
"798",125.760002,126.260002,125.309998,125.75,341100,124.480659
"799",125.519997,127.339996,125.519997,127.18,263400,125.896224
"800",127.139999,128.139999,126.089996,127.550003,240500,126.262492
"801",126.919998,127.529999,126,126.660004,366300,125.381477
"802",125.330002,126.440002,125,125.050003,423300,123.787728
"803",124.75,125.699997,124.389999,125.489998,1131400,124.223281
"804",125.449997,126.019997,124.529999,124.610001,366800,123.352167
"805",124.610001,125.709999,124.07,124.93,314500,123.668936
"806",124.889999,125.220001,124.050003,124.120003,320700,122.867115
"807",124.309998,125.510002,124.150002,125.489998,286800,124.223281
"808",125.900002,126.650002,125.089996,126,198900,124.728135
"809",126,126.510002,125.260002,125.480003,111600,124.213387
"810",124.169998,124.519997,123.099998,123.150002,361500,121.906905
"811",123.160004,124.25,123.050003,123.75,235000,122.500847
"812",123.269997,124.25,122.970001,124.010002,334500,122.758225
"813",124.419998,124.419998,123.370003,123.699997,403200,122.451349
"814",125.129997,125.779999,123.910004,124.620003,482500,123.362068
"815",124.699997,126.410004,124.220001,126.269997,389100,124.995406
"816",126.160004,126.839996,125.290001,126.440002,190600,125.163696
"817",126.519997,127.519997,125.279999,126.440002,197500,125.163696
"818",127.169998,128.520004,126.879997,128.059998,431700,126.767339
"819",128.979996,129.770004,128.570007,129.699997,339100,128.390784
"820",129.550003,130.460007,129.25,129.809998,324600,128.499674
"821",129.509995,130.509995,129.509995,130.050003,307600,128.737257
"822",130.449997,130.789993,129.419998,130.720001,342700,129.400492
"823",131.880005,132,130.889999,131.809998,350000,130.479486
"824",131.809998,132.259995,131.059998,131.929993,179300,130.598269
"825",131.690002,134.190002,131.139999,133.830002,300700,132.4791
"826",134.449997,135.690002,133.880005,134.610001,344500,133.251225
"827",134.559998,135.119995,133.889999,133.990005,430900,132.637488
"828",133.850006,134.070007,132.710007,133.509995,253900,132.162322
"829",133.919998,135.080002,132.220001,134.300003,503700,132.944357
"830",134.110001,134.830002,133.509995,133.690002,283000,132.340513
"831",133.880005,135.039993,133.300003,135.009995,209400,133.647181
"832",134,134.089996,133.110001,133.429993,457500,132.083128
"833",131.860001,133.479996,131.690002,132.869995,386400,131.528783
"834",133.210007,134.179993,132.839996,133.570007,308400,132.22173
"835",132.910004,132.910004,131.240005,132.059998,342400,130.726962
"836",131.589996,132.339996,129.600006,130.509995,258500,129.192605
"837",130.5,131.139999,129.669998,129.919998,401700,128.608564
"838",128.710007,130.690002,128.710007,130.009995,391000,128.697652
"839",129.899994,130.460007,127.93,127.989998,299800,126.698046
"840",128.279999,131.119995,126.550003,126.989998,323400,125.870408
"841",128.029999,130.360001,127.779999,130.210007,250300,129.062028
"842",130.229996,130.889999,129.539993,130.869995,306200,129.716198
"843",129.759995,131.369995,129.600006,130.880005,320500,129.726119
"844",130.589996,130.910004,129.710007,129.720001,344800,128.576343
"845",130.360001,131.369995,129.639999,130,256800,128.853873
"846",129.779999,131.389999,129.559998,131.309998,337200,130.152321
"847",132.220001,132.229996,131.059998,132.070007,229300,130.90563
"848",132.199997,132.410004,131.649994,132.020004,255500,130.856068
"849",131.869995,133.809998,131.759995,133.639999,353700,132.461781
"850",133.029999,133.910004,132.270004,132.610001,286100,131.440863
"851",132.570007,132.949997,131.240005,131.570007,265200,130.410039
"852",131.520004,133.350006,130.860001,133.039993,311500,131.867065
"853",126.419998,128.809998,123.18,124.260002,1759800,123.164481
"854",124.43,128.220001,124.120003,128.149994,998100,127.020177
"855",128.699997,130,125.690002,125.690002,715900,124.581874
"856",125.690002,127.919998,125.620003,126.809998,434800,125.691995
"857",127.089996,128.449997,126.410004,127.25,539800,126.128118
"858",127.43,127.900002,126.099998,126.309998,383900,125.196403
"859",125.699997,126.190002,124.550003,124.760002,667400,123.660073
"860",125.050003,126.150002,124.599998,126.120003,355600,125.008083
"861",126.290001,126.290001,123.459999,123.57,403800,122.480562
"862",123.769997,126,123.669998,125.93,418700,124.819756
"863",126,126.720001,125.919998,126.360001,245900,125.245965
"864",125.82,126.379997,125.220001,125.629997,307300,124.522398
"865",124.970001,126.610001,124.559998,126.260002,963500,125.146848
"866",126.720001,127.099998,126.07,126.470001,505400,125.354996
"867",126.43,127,125.209999,126.989998,1019700,125.870408
"868",126.949997,127.150002,126.029999,126.32,580000,125.206317
"869",125.879997,126.370003,125.43,125.68,565800,124.57196
"870",126,127.599998,125.110001,126.620003,609100,125.503675
"871",127.110001,128.289993,126.849998,128.179993,324200,127.049912
"872",128.190002,128.990005,127.650002,128.940002,394400,127.803221
"873",129.139999,129.240005,128.029999,129.009995,325000,127.872596
"874",128.889999,129.889999,128.470001,129.669998,376600,128.526781
"875",129.660004,130.039993,129.149994,130,264300,128.853873
"876",130.309998,130.309998,129.110001,129.699997,164000,128.556515
"877",129.460007,130.449997,129.070007,129.850006,412700,128.705202
"878",129.149994,129.809998,127.75,128.199997,386700,127.069739
"879",127.589996,128.660004,126.050003,127.57,343000,126.445296
"880",127.089996,127.540001,126.709999,127.129997,507200,126.009173
"881",128.380005,129.559998,127.940002,129.339996,307100,128.199688
"882",129.479996,130.490005,129.470001,130.149994,405000,129.002545
"883",129.25,130.160004,128.169998,129.669998,470100,128.526781
"884",129.229996,130.550003,129.160004,129.479996,696700,128.338453
"885",129.009995,129.800003,128.529999,129.470001,420700,128.328547
"886",129.809998,130.589996,129.330002,129.899994,630100,128.754749
"887",129.589996,132.639999,129.589996,132.050003,634700,130.885802
"888",132.169998,132.660004,131.490005,131.699997,489800,130.538882
"889",132.369995,133.460007,131.009995,133.380005,994100,132.204079
"890",132.910004,134.160004,132.75,133.940002,698300,132.759139
"891",134.059998,135.529999,133.850006,135.410004,637000,134.21618
"892",135.830002,137.009995,135.520004,136.789993,361900,135.584003
"893",136.610001,137.440002,136.050003,137,90900,135.792158
"894",137.110001,138.369995,135.830002,138.100006,194800,136.882467
"895",138.119995,138.880005,137.240005,138.429993,240500,137.209544
"896",138.270004,139.199997,138.100006,138.559998,219600,137.338403
"897",139.210007,139.910004,137.910004,138.679993,303900,137.45734
"898",138.529999,138.529999,137.320007,138.080002,359400,136.862639
"899",138.050003,139.029999,137.559998,138.229996,357300,137.01131
"900",139.169998,139.309998,137.270004,137.660004,396300,136.446343
"901",138.190002,138.410004,136.830002,137.929993,345800,136.713952
"902",137.729996,139.050003,137.410004,138.309998,349000,137.289681
"903",139.259995,140.320007,139.179993,139.539993,489200,138.510603
"904",139.539993,139.960007,138.479996,139.380005,274700,138.351795
"905",138.809998,139.929993,137.729996,137.979996,352900,136.962113
"906",138.449997,139.710007,137.809998,139.649994,422900,138.619792
"907",139.740005,140.600006,139.520004,140.570007,286400,139.533018
"908",141.25,142.529999,140.619995,140.860001,322700,139.820872
"909",140.660004,140.729996,139.419998,140.039993,391400,139.006914
"910",140.410004,142.339996,140.369995,141.919998,379600,140.87305
"911",141.910004,141.910004,141.130005,141.539993,2e+05,140.495849
"912",140.360001,141.279999,138.619995,139,466800,137.974593
"913",137.75,138.199997,135,135.669998,894400,134.669157
"914",137.339996,138.759995,134.880005,135.410004,745300,134.41108
"915",135.759995,139.070007,135.259995,137.729996,455400,136.713958
"916",136.479996,137.979996,135.679993,136.179993,423700,135.175389
"917",137.360001,138,136.570007,137.770004,313500,136.753671
"918",136.119995,138.279999,135.389999,137.240005,472400,136.227582
