"","UNP.Open","UNP.High","UNP.Low","UNP.Close","UNP.Volume","UNP.Adjusted"
"70",79.32,80.019997,78.669998,79.959999,8484000,36.404932
"71",80.190002,81.639999,80.010002,80.739998,6986600,36.760057
"72",81.260002,82.32,80.93,81.230003,5861800,36.983152
"73",80.900002,81.379997,80.269997,80.599998,4537000,36.696317
"74",79.900002,80.709999,78.779999,79.169998,5364400,36.045253
"75",79.970001,82.150002,79.639999,82.099998,5487600,37.379251
"76",82.230003,82.5,81.519997,81.650002,5401200,37.174372
"77",81.739998,82.459999,80.709999,82.300003,5559000,37.470311
"78",81.900002,83.080002,81.580002,82.25,4568400,37.447545
"79",82.690002,82.959999,81.110001,81.800003,5448200,37.242666
"80",81.610001,81.809998,80.360001,81.029999,7009400,36.892092
"81",80.860001,81.690002,79.32,80.029999,4207200,36.436802
"82",81.25,82.57,80.650002,82.419998,4881800,37.524944
"83",82.400002,83.290001,82.230003,83.290001,4409200,37.921047
"84",83.690002,83.889999,82.830002,83.629997,5667800,38.075843
"85",83.900002,85.230003,83.25,84.860001,5511000,38.635851
"86",85.230003,85.75,84.599998,85.059998,3238200,38.726907
"87",84.480003,84.480003,82.760002,83.459999,7894400,37.998445
"88",85.169998,87.32,85.169998,86.82,9363200,39.528217
"89",86.400002,86.529999,84.970001,86.129997,7929400,39.214067
"90",86.760002,86.970001,85,85.209999,5769600,38.795201
"91",85.580002,85.599998,84.879997,85.43,3524600,38.895365
"92",84.510002,85.029999,83.160004,84.309998,5394600,38.38544
"93",84.449997,86.07,84.449997,85.790001,5431800,39.05927
"94",84.290001,85.410004,81.839996,85.260002,14529200,38.817967
"95",85.07,86.379997,84.809998,86.309998,6005200,39.296019
"96",87.089996,88.059998,86.809998,87.190002,6881000,39.696676
"97",86.68,87.919998,86.32,87.360001,5294200,39.774074
"98",86.360001,86.599998,84.379997,85.43,6491000,38.895365
"99",86.110001,86.699997,84.93,86.050003,4964000,39.177646
"100",85.75,88.040001,85.540001,87.68,5309200,39.919766
"101",88.660004,89.57,88.349998,88.900002,6591200,40.47522
"102",89.839996,90,89.110001,89.949997,5186400,40.953272
"103",90.040001,91.129997,89.809998,91.029999,6166600,41.444985
"104",92.489998,92.709999,90.82,91.720001,11058000,41.759136
"105",91.18,92.5,90.559998,91.220001,5970000,41.531491
"106",90.910004,92.220001,90.68,91.980003,4375200,41.877512
"107",92.279999,92.290001,90.330002,90.349998,6772400,41.135388
"108",90.389999,91.400002,89.889999,91.400002,5235600,41.613443
"109",90.82,91.739998,90.459999,90.940002,5200400,41.40401
"110",90.279999,91.339996,89.599998,90.290001,5220600,41.108072
"111",91.339996,92.379997,91.010002,91.290001,5293800,41.563361
"112",90.540001,91.010002,89.309998,89.760002,6073400,40.866769
"113",89.709999,90.029999,89.290001,89.910004,4249000,40.935063
"114",90.809998,92.419998,90.809998,91.690002,6334000,41.745477
"115",91.870003,92.080002,91.209999,91.82,6698000,41.804664
"116",91.599998,91.809998,89.480003,90.32,7923000,41.12173
"117",89.389999,89.449997,88.32,89.010002,7054600,40.525302
"118",89.550003,90.970001,89.529999,90.75,5338200,41.317504
"119",89.639999,90.790001,89.639999,90.099998,1963400,41.194059
"120",89.5,90.860001,88.480003,90.650002,6001400,41.445523
"121",89.830002,90.800003,89.360001,90.110001,6087000,41.198633
"122",91.459999,92.150002,91.050003,91.419998,6502800,41.797568
"123",91.540001,94.080002,91.540001,93.660004,5118400,42.821707
"124",93.089996,94.730003,93.089996,94.550003,4373000,43.228618
"125",94.5,94.739998,94,94.419998,4481800,43.16918
"126",95.139999,95.779999,94.040001,94.129997,8141600,43.03659
"127",94.449997,94.470001,92.269997,92.470001,6137000,42.277634
"128",93.43,93.599998,92.330002,92.800003,4818600,42.428512
"129",93.370003,93.440002,91.519997,92.639999,5286800,42.355357
"130",92.75,93.230003,91.93,92.18,4886800,42.145044
"131",92.540001,93.089996,90.93,91.57,5489400,41.86615
"132",91.300003,92.919998,91.230003,91.440002,5708000,41.806714
"133",91.519997,92.519997,90.519997,92.290001,6816800,42.195337
"134",91.959999,92.32,90.709999,91.18,9725400,41.68784
"135",91.25,91.580002,90.459999,90.900002,4295000,41.559824
"136",91.18,92.440002,91.040001,92.059998,3886400,42.090178
"137",92.059998,92.269997,91.470001,92.089996,2554400,42.103894
"138",92.050003,92.239998,91.32,91.709999,1933000,41.930158
"139",91.459999,92.339996,91.279999,92.010002,1776200,42.06732
"140",91.980003,92.220001,91.25,91.910004,2083800,42.021601
"141",92.160004,92.529999,91.639999,92.150002,2251400,42.131329
"142",92.25,92.389999,91.730003,92.059998,1751000,42.090178
"143",92,92.93,91.940002,92.660004,2538800,42.364504
"144",93.82,94.550003,93.330002,93.690002,5404600,42.835423
"145",94.010002,94.190002,91.980003,93.080002,5158600,42.556528
"146",92.610001,93.330002,92.349998,92.959999,5207000,42.501663
"147",92.730003,93.459999,92,92.550003,4387800,42.314211
"148",92.93,95.370003,92.93,95.18,8055400,43.516656
"149",95.82,98.019997,95.309998,97.360001,9886000,44.51336
"150",98.160004,98.339996,97,97.470001,4963400,44.563653
"151",98,98.559998,97.610001,98.080002,4149200,44.842547
"152",97.980003,99.489998,97.75,99.019997,4832200,45.272316
"153",98.949997,99.269997,98.18,98.660004,5514000,45.107726
"154",98.900002,99.230003,97.650002,98.160004,6357600,44.879124
"155",98.279999,98.489998,96.809998,97.300003,7065000,44.485929
"156",95.18,95.300003,93.120003,95.050003,13090200,43.45722
"157",95.489998,96.150002,94.300003,94.510002,11316200,43.21033
"158",94.269997,94.580002,93.879997,94.199997,7687400,43.068594
"159",94.129997,95,92.449997,93.019997,12280800,42.529094
"160",93.919998,94.779999,93.220001,94.120003,9282600,43.032021
"161",94.650002,95.589996,94.639999,95.339996,7309800,43.589806
"162",95.459999,95.589996,93.339996,93.540001,7820400,42.766842
"163",93.660004,95.120003,93.519997,94.629997,6642800,43.265192
"164",95.379997,96,94.849998,95.43,5751600,43.630956
"165",95.029999,95.540001,93.980003,94.169998,4180000,43.054879
"166",94.129997,94.690002,93.550003,93.599998,6116600,42.794273
"167",93.57,94.529999,93.190002,94.25,3552800,43.091456
"168",94.5,95.279999,94.120003,94.610001,4222400,43.256049
"169",94.660004,95.230003,94.349998,95.120003,4249000,43.489224
"170",94.769997,96.290001,94.610001,95.849998,4058600,43.822981
"171",95.5,98.059998,95.370003,97.510002,6204000,44.581941
"172",97.269997,99.5,97.010002,99.019997,5866400,45.272316
"173",99.139999,99.25,97.949997,98.529999,4288600,45.048287
"174",98.059998,98.449997,97.75,97.989998,3272200,44.801397
"175",98.459999,98.459999,97.110001,97.660004,5722200,44.650522
"176",97.540001,97.959999,96.330002,97.82,6402400,44.723673
"177",97.650002,97.720001,96.639999,97.139999,4424600,44.412774
"178",96.120003,96.610001,93.949997,94.32,5807000,43.12346
"179",94.139999,94.449997,91.510002,92.540001,6389800,42.309638
"180",91.919998,94.309998,91.760002,93.709999,4704400,43.021225
"181",94.300003,94.610001,93.599998,94.029999,4265200,43.168134
"182",94.279999,95.540001,93.889999,95.410004,5797400,43.801679
"183",95.910004,95.910004,92.410004,92.669998,8211000,42.543772
"184",92.589996,94.449997,92.550003,94.290001,10251200,43.287498
"185",95.089996,95.949997,94.790001,95.540001,5459200,43.861359
"186",95.260002,95.790001,94.43,95.360001,5133800,43.778723
"187",95.860001,96.540001,93.739998,94.559998,4278800,43.41145
"188",94.860001,96.620003,94.459999,96.330002,3669000,44.22404
"189",96.029999,96.290001,94.900002,95.099998,4742000,43.659359
"190",94,94.660004,92.790001,94.059998,5057800,43.181906
"191",93.980003,95.25,93.260002,94.769997,3511400,43.507858
"192",94.169998,94.830002,93.18,94.040001,3711400,43.172725
"193",91.739998,93.599998,90.660004,93.019997,7008000,42.704453
"194",92.629997,93.589996,91.059998,91.470001,6806800,41.992867
"195",92.900002,94.889999,92.589996,93.800003,7377400,43.062545
"196",95.150002,96,94.139999,95.019997,9018800,43.622631
"197",95.800003,96.940002,95.349998,96.57,3865400,44.33422
"198",96.199997,96.860001,94.349998,94.629997,6370400,43.443586
"199",94.5,94.809998,93.849998,93.919998,6548000,43.117633
"200",94.529999,95.400002,94.07,95.370003,4162000,43.783315
"201",95.650002,98,95.32,97.589996,6384000,44.802489
"202",97.769997,98.379997,97.400002,97.620003,4912200,44.816265
"203",97.419998,98.809998,97.120003,98.809998,3732600,45.362578
"204",99.269997,99.43,97.860001,97.870003,4929600,44.931037
"205",97.400002,99.400002,97.370003,98.330002,4726600,45.142217
"206",98.989998,99.239998,97.779999,98.269997,5584800,45.11467
"207",98.389999,98.790001,97.669998,98.610001,3072800,45.270762
"208",98.300003,98.779999,97.639999,97.800003,3778000,44.898901
"209",98.43,98.43,96.790001,97.389999,3191000,44.710673
"210",97.150002,97.599998,96,96.489998,4149400,44.297492
"211",96.639999,96.870003,94.580002,95.660004,4692200,43.916451
"212",95.870003,96.25,94.379997,95.349998,5015400,43.774131
"213",94.980003,97.099998,94.809998,96.540001,6077800,44.320448
"214",97.019997,97.32,96.290001,96.900002,5753000,44.48572
"215",96.019997,97.790001,95.639999,97.389999,6045600,44.710673
"216",97.550003,98.900002,96.900002,98.269997,5123000,45.11467
"217",96.959999,97.300003,95.639999,96.760002,4481200,44.421448
"218",96.760002,97.739998,96.480003,97.32,4212400,44.678537
"219",98.870003,99.18,92.800003,96.07,13649000,44.104675
"220",96.540001,96.629997,95.5,96.059998,6756400,44.100084
"221",95.970001,97.169998,95.739998,97,5242400,44.531628
"222",97.599998,100.040001,97.510002,99.980003,7600000,45.899715
"223",100.43,102,99.809998,101.800003,8504600,46.735257
"224",101.93,103.160004,101.870003,102.900002,8578400,47.240254
"225",103.129997,103.809998,102.199997,103.470001,7137800,47.501934
"226",103.830002,104.139999,103.120003,103.620003,4715400,47.570798
"227",103.470001,104.080002,102.709999,103.839996,6724800,47.671795
"228",103.580002,103.769997,100.32,100.559998,10722000,46.165984
"229",100.150002,102.279999,99.419998,101.709999,7931200,46.693937
"230",103.089996,103.540001,101.980003,102.339996,4958800,46.983162
"231",102.190002,102.980003,101.57,102.470001,2924000,47.042845
"232",102.82,104.769997,102.779999,104.489998,5111000,47.970204
"233",104.25,104.379997,101.989998,102.459999,4385600,47.038254
"234",102.239998,103.199997,100.989998,102.43,5876400,47.024481
"235",102.480003,102.989998,99.980003,100.459999,6284600,46.120076
"236",100.220001,102.059998,99.980003,101,6263600,46.367984
"237",100.519997,101.199997,98.959999,99.790001,7213800,45.812487
"238",100.129997,102.400002,99.129997,102.029999,4811200,46.840845
"239",102.440002,104.339996,102.440002,102.790001,5467000,47.189754
"240",102.760002,103.129997,101.360001,101.989998,4500200,46.822481
"241",100.5,101.800003,99.660004,101.589996,6468600,46.638845
"242",101.709999,102.440002,101.290001,101.580002,5509200,46.634257
"243",101.209999,102.879997,100.669998,102.580002,5368200,47.093345
"244",101.669998,103.529999,101.190002,103.239998,4506600,47.616834
"245",103.349998,104.160004,103.209999,103.529999,2948000,47.75059
"246",104.260002,105,103.459999,104.970001,4619600,48.414755
"247",104.93,105.18,100.82,100.860001,6994200,46.519121
"248",101.349998,102.980003,101.010002,102.220001,5171600,47.146387
"249",100.519997,101.949997,99.900002,101.139999,5812200,46.648263
"250",100.900002,101.720001,100.099998,100.129997,3724800,46.182425
"251",100.529999,101.419998,100.32,100.669998,4581600,46.431487
"252",100.32,101.059998,99.690002,99.739998,5362400,46.002548
"253",99.809998,101.720001,99.809998,101.290001,4139800,46.717448
"254",100.800003,101.18,99.419998,99.599998,5047800,45.937977
"255",99.699997,101.480003,99.489998,100.639999,5170800,46.417651
"256",101.82,102.089996,101.389999,101.68,5334000,46.897325
"257",100.660004,101.449997,99.290001,99.43,4802400,45.85957
"258",99.300003,100.32,98.330002,98.790001,6741400,45.564386
"259",99.790001,100.5,99.150002,100.010002,7114200,46.127081
"260",99.860001,102.18,99.589996,101.800003,4871600,46.952673
"261",102.440002,103.690002,102.260002,102.839996,5184400,47.432344
"262",102.489998,103.419998,101.730003,101.870003,4083400,46.984959
"263",100.550003,101.690002,99.800003,101.629997,5913400,46.874262
"264",101.610001,101.739998,99.800003,100.040001,5546800,46.140917
"265",100.330002,100.779999,99.400002,100.010002,4819800,46.127081
"266",100.279999,101.940002,99.93,101.730003,4205800,46.920388
"267",102.43,104.220001,101.919998,103,5256800,47.506142
"268",103.389999,105.599998,102.959999,104.400002,4759200,48.151857
"269",104.599998,107.040001,104.209999,106.760002,5390600,49.240347
"270",106.610001,106.639999,105.18,105.720001,3987600,48.760673
"271",105.779999,107.610001,105.57,106.589996,4832800,49.161936
"272",107.720001,107.889999,105.669998,106.25,5992600,49.005122
"273",105.239998,105.860001,103.459999,104.300003,6793000,48.105735
"274",103.269997,103.459999,101.410004,102.279999,6196000,47.174059
"275",102.32,102.389999,101.129997,101.290001,4178200,46.717448
"276",101.879997,103.57,101.389999,102.150002,4224000,47.114101
"277",102.480003,102.610001,99.690002,100.709999,7163600,46.449937
"278",101.059998,101.25,99.07,100.739998,4730200,46.463773
"279",100.5,100.709999,99.080002,100.5,4816600,46.35308
"280",101.019997,101.989998,99.849998,100.550003,6168600,46.376142
"281",101.419998,101.68,98.839996,99.830002,8490800,46.04406
"282",101.989998,104.989998,101.610001,104.400002,10891800,48.151857
"283",104.279999,104.760002,103.279999,103.800003,4770200,47.875123
"284",102.68,106,102.599998,104.860001,5884800,48.36402
"285",104.669998,104.82,103.050003,103.720001,4932400,47.838224
"286",102.980003,104.050003,101.949997,102.199997,6804800,47.13716
"287",102.199997,104.290001,101.720001,103.169998,5392400,47.584549
"288",101.889999,103.300003,100.589996,102.480003,6020600,47.266306
"289",103.470001,103.620003,99.699997,101.309998,7831400,46.726671
"290",100.440002,101.379997,97.449997,97.589996,10539600,45.010914
"291",97.900002,98.419998,96.169998,98.279999,9556000,45.329161
"292",96.989998,97.459999,92.68,92.779999,11360200,42.792425
"293",94,94.32,89.769997,92.470001,12767600,42.649446
"294",89.32,90.870003,87.25,87.449997,14233400,40.334096
"295",89.209999,92.040001,85.75,91.889999,12781000,42.381935
"296",90.68,92.07,88.459999,88.730003,10516600,40.924467
"297",89.169998,93.360001,88.510002,91.980003,9356400,42.423447
"298",92.360001,94.099998,91.800003,92.720001,5730600,42.764752
"299",93.610001,94.870003,92.739998,93.849998,6352200,43.285935
"300",92.82,93.639999,91.07,91.529999,6624000,42.215894
"301",92.050003,93.300003,90.68,91.93,4099800,42.400385
"302",87.949997,89.25,84.330002,86.050003,14648200,39.688385
"303",84.860001,87.300003,84.5,85.690002,11534800,39.522344
"304",87.330002,88,85.699997,85.980003,8587200,39.656099
"305",86.32,88.470001,84.82,88.43,9395200,40.786098
"306",87.940002,89.160004,86.790001,89.059998,6121800,41.076668
"307",89.370003,89.900002,87.510002,88.459999,6553800,40.799934
"308",88.379997,89.949997,85.449997,89.550003,5848400,41.302671
"309",90.220001,90.879997,89.510002,90.839996,5170000,42.121068
"310",90.610001,93.470001,90.25,92.75,7428800,43.006707
"311",93.459999,94.459999,91.400002,92.169998,5257000,42.737769
"312",92,93.709999,90.949997,91.389999,6189800,42.376096
"313",89.910004,89.919998,87.919998,88.269997,4904000,40.9294
"314",85.470001,88.709999,85,88.519997,7086600,41.045321
"315",89.830002,90,88.870003,89.720001,6038800,41.601744
"316",89.089996,89.720001,88.099998,88.190002,5444400,40.892308
"317",86.970001,87.580002,84.540001,85.089996,8902000,39.454884
"318",83.940002,84.959999,82.150002,84.290001,9590000,39.083939
"319",84.720001,87.75,84.440002,87.470001,7973600,40.558455
"320",87.779999,90.029999,85.269997,88.760002,6378800,41.156608
"321",90.389999,91.339996,89.519997,91.239998,6727200,42.306543
"322",91.769997,92.260002,90.849998,91.639999,5869400,42.492017
"323",90.379997,90.379997,88.089996,89.629997,5596200,41.560011
"324",90,90.559998,88.309998,88.379997,3778200,40.980406
"325",88.080002,88.080002,83.010002,83.07,12300200,38.518244
"326",80.889999,83.379997,79.580002,82.440002,10823400,38.226124
"327",82.25,83.709999,81.809998,83.110001,9221000,38.536792
"328",83.879997,84.010002,81.959999,83.720001,7218800,38.819639
"329",85.379997,87.309998,84.309998,85.660004,5603200,39.719188
"330",85.690002,86.309998,83,83.269997,5157600,38.610979
"331",84.720001,85.5,83.540001,85.220001,5296600,39.515166
"332",83.599998,84.279999,81.660004,81.669998,7567000,37.869085
"333",81.519997,83.040001,79.800003,79.830002,7648200,37.015908
"334",78.879997,83.769997,77.730003,83.489998,9600000,38.71299
"335",83.699997,86.839996,82.620003,86.43,9601400,40.076223
"336",86.239998,90.32,85.790001,89.529999,10150800,41.513643
"337",89.940002,90.050003,87.870003,88.800003,6381000,41.175156
"338",90.080002,92,89.809998,92,4887600,42.658944
"339",91.419998,93.5,91.040001,92.309998,5470800,42.802685
"340",92.650002,94.419998,91.720001,91.790001,7081200,42.561571
"341",91.18,91.199997,89.349998,90.110001,6857600,41.782581
"342",91.230003,92,90.489998,91.970001,3606400,42.645034
"343",91.57,91.57,89,89.309998,4173800,41.411632
"344",89.059998,93.309998,88.830002,92.400002,4879200,42.844418
"345",92.800003,92.82,90.559998,90.959999,5141400,42.176712
"346",93.18,95.980003,93,94.589996,10843000,43.859884
"347",95.43,97,94.980003,96.959999,10311800,44.958817
"348",96.910004,98.129997,96.68,97.410004,6428400,45.167477
"349",96.529999,96.82,94.239998,95.68,8005200,44.365302
"350",96.199997,98.5,95.779999,97.910004,8371600,45.399319
"351",100.07,103.800003,99.870003,102.629997,10352400,47.587905
"352",102.050003,102.959999,101.519997,102.019997,6231200,47.305058
"353",101.18,101.449997,99.510002,99.57,4993800,46.169033
"354",96.169998,99.050003,95.040001,96.830002,7924400,44.898539
"355",98.360001,99.540001,97.459999,98.989998,4774400,45.900095
"356",100.589996,101.82,99.010002,101.489998,5944400,47.059306
"357",100.019997,101.43,98.349998,101.239998,4949000,46.943385
"358",100.800003,103.089996,99.610001,101.68,4811800,47.147407
"359",102.419998,102.540001,99.559998,102.330002,5021800,47.448802
"360",99.839996,100.169998,97.739998,98.360001,6057000,45.607975
"361",99.190002,100.839996,98.730003,100.379997,4188400,46.544616
"362",101.660004,103.169998,101.599998,102.879997,3960600,47.703826
"363",102.190002,103.209999,101.82,102.970001,4947000,47.74556
"364",102.470001,104.029999,101.190002,103.379997,4499600,47.935668
"365",102.389999,104.160004,101.540001,102.010002,4818800,47.300423
"366",101.540001,102.139999,99.639999,100.919998,5709600,46.795006
"367",101.169998,102.650002,100.57,102.040001,4950200,47.314333
"368",100.690002,101.07,97.5,98.410004,7613000,45.631161
"369",98.559998,99.239998,97.870003,98.25,4826400,45.55697
"370",97.120003,97.459999,95.529999,96,4834600,44.51368
"371",95.849998,96.910004,95.150002,95.160004,2543200,44.124187
"372",97.790001,98.970001,97.459999,98.529999,4573600,45.976693
"373",98.589996,100.699997,98.389999,99.230003,4446600,46.303334
"374",102.43,103.559998,101.690002,103.410004,6200000,48.253832
"375",102.760002,103.650002,101.940002,102.93,5951400,48.02985
"376",104,104.779999,102.389999,102.690002,5508000,47.917861
"377",104.489998,105.989998,103.690002,104.589996,4883200,48.804448
"378",105.080002,105.160004,101.389999,102.839996,6752800,47.987852
"379",102.540001,103.099998,100.980003,102.519997,4576200,47.838531
"380",102.220001,102.220001,100.010002,100.370003,6297600,46.835288
"381",100.550003,102.099998,99.910004,101.75,5152600,47.479231
"382",100.779999,101.540001,99.790001,100.599998,3564600,46.94261
"383",101.830002,103,99.559998,100.190002,6069800,46.751295
"384",98.940002,99.839996,98.290001,98.620003,7983000,46.018692
"385",100,100.410004,97.82,98.790001,6345600,46.098017
"386",99.790001,101.050003,99.230003,99.879997,9864800,46.606638
"387",100.139999,100.910004,98.279999,98.489998,5589000,45.958028
"388",100.349998,101.660004,100.040001,101.199997,5524800,47.222585
"389",101.459999,103.129997,99.93,103.019997,7196800,48.071845
"390",103.080002,105.029999,102.849998,104.220001,5581800,48.631798
"391",104.580002,106.019997,104.5,105.529999,3108800,49.243078
"392",105.709999,106.269997,105.199997,105.690002,1939000,49.31774
"393",105.690002,105.989998,104.120003,104.470001,2448000,48.748455
"394",105,105.550003,104.449997,105.349998,2414200,49.159085
"395",105.760002,106.599998,105.410004,105.940002,3386000,49.434396
"396",108.080002,109.099998,107.879997,108,5302800,50.395645
"397",107.330002,109.190002,107.279999,108.779999,3944400,50.759613
"398",107.93,108.730003,107.879997,107.989998,5962000,50.390978
"399",108.389999,108.599998,107.050003,107.529999,3689800,50.17633
"400",108.169998,109.620003,107.339996,109.489998,4670200,51.090918
"401",110.639999,112.519997,110.519997,111.360001,6599600,51.96351
"402",111.080002,112.389999,110.870003,111.980003,4054400,52.25282
"403",112.25,112.489998,110.57,111.050003,5095200,51.818857
"404",110.220001,110.220001,108.059998,109.730003,5090600,51.202911
"405",111.18,111.18,108.870003,109.5,5868200,51.095585
"406",109.660004,111.32,109.25,109.82,7757600,51.244905
"407",113.010002,114.82,112.099998,112.18,9819400,52.346144
"408",112.699997,113.559998,111.790001,112.839996,6512600,52.654115
"409",113.330002,113.440002,110.75,111.220001,5267600,51.898183
"410",109.120003,111.839996,108.900002,111.209999,8296600,51.893516
"411",110.650002,113.889999,110.07,113.629997,6701000,53.02275
"412",113.669998,115.809998,113.5,113.68,5722800,53.046083
"413",113.57,115.230003,113.209999,114.900002,5805200,53.615368
"414",113.650002,114.989998,113.360001,114.639999,6584600,53.494044
"415",115.68,115.68,113.620003,114.309998,5749000,53.340056
"416",115.529999,117.400002,114.699997,114.839996,9162000,53.587368
"417",114.589996,115.669998,114.160004,114.730003,5024800,53.536042
"418",116,116.709999,115.580002,116.110001,4804600,54.179985
"419",115.910004,116.110001,114.370003,115.050003,4388600,53.685363
"420",114.510002,115.059998,112.279999,114.68,6200600,53.51271
"421",115.110001,115.720001,113.809998,114.349998,6083400,53.358722
"422",114.660004,114.739998,112.330002,112.800003,8769600,52.635453
"423",112,112,110.529999,111.629997,5768600,52.089498
"424",112.620003,113.32,111.510002,113.18,5281000,52.81277
"425",112.769997,113.720001,111.879997,113.169998,4501800,52.808103
"426",113.769997,114.099998,108.860001,109.410004,8622000,51.05359
"427",109.300003,110,108.32,108.879997,9843800,50.806275
"428",109.650002,111.349998,109.139999,110.989998,7881400,51.790857
"429",111.150002,112.18,110.43,111.779999,6203000,52.159492
"430",111.099998,112.660004,111.029999,112.080002,4760600,52.299482
"431",112.120003,112.120003,110.120003,111.949997,5307800,52.238818
"432",111.779999,113.699997,111.440002,112.620003,3978800,52.55146
"433",111.510002,113.949997,111.199997,112.739998,3763600,52.889229
"434",112.870003,113.089996,111.199997,112.220001,3003600,52.645285
"435",112.330002,112.800003,110.129997,110.25,5887600,51.721107
"436",110.389999,112,109.949997,111.529999,6567000,52.321587
"437",110.93,112.120003,110.419998,110.889999,5583600,52.021347
"438",110.599998,111.360001,109.110001,109.550003,5357200,51.392721
"439",106.940002,107.220001,104.769997,106.800003,9506400,50.102625
"440",106.93,108.660004,106.650002,107.839996,4934200,50.590512
"441",108.669998,109.589996,107.25,109.269997,5759600,51.261362
"442",109.349998,109.779999,107.339996,107.639999,6330200,50.496689
"443",107.889999,108.75,107.309998,108.150002,5859400,50.735944
"444",108.639999,110.540001,107.699997,110.389999,7808400,51.786784
"445",110.489998,110.489998,107.300003,107.709999,7692000,50.529527
"446",108.529999,114.32,108.43,113.080002,14254000,53.048734
