"","CF.Open","CF.High","CF.Low","CF.Close","CF.Volume","CF.Adjusted"
"41",85.92,88.660002,83.410006,84.309998,29730000,15.92024
"42",84.330006,84.330006,82.150002,83.550005,12348000,15.776731
"43",82.870007,82.870007,80.450001,81.300001,18009000,15.351863
"44",79.889998,82.699995,78.900003,81.929998,16207500,15.489878
"45",81.260004,85.050001,81.070004,84.390001,15767000,15.954972
"46",85.370007,85.839996,82.480001,84.650002,11124500,16.004128
"47",84.300003,86.690006,84.089994,84.589996,12476500,15.992783
"48",90.419998,92.399998,88.120003,88.529997,25992500,16.737689
"49",89.209995,90.500002,86.999998,89.809999,15812500,16.979689
"50",89.949999,90.66,88.730001,88.850002,13774500,16.79819
"51",87.959995,90.170002,87.510004,90.010004,14532000,17.017502
"52",90.410004,91.239996,88.789997,88.839998,13242500,16.796298
"53",87.17,88.760004,86.989994,87.080002,9713000,16.463549
"54",86.260004,87.209997,85.370007,86.739998,8124000,16.399267
"55",87.370005,89.910002,86.739998,88.999996,14076500,16.826548
"56",89.699993,93.480005,88.999996,93.16,14944500,17.613048
"57",92.769995,92.950001,90.300007,91.32,9131000,17.265173
"58",91.639996,92.57,90.650005,92.5,12228000,17.488267
"59",93.290005,93.929996,91.519995,92.709999,12588500,17.52797
"60",92.390003,94.370003,92.390003,93.199997,9195500,17.62061
"61",94.110003,95.550003,92.010002,94.949999,13187000,17.951469
"62",94.759998,96.599998,94.01,95.129995,8697500,17.9855
"63",95.319996,97.749996,95,96.210003,14705000,18.189689
"64",97.629995,97.629995,92.910004,94.060001,13572500,17.783204
"65",94.449997,98.179998,94.449997,95.300007,18358500,18.017643
"66",96.669998,98.500004,96.18,98.080006,10469000,18.543236
"67",97.519999,99.139996,96.830006,98.360004,8744500,18.596173
"68",98.010006,98.540001,96.32,97.300005,8667500,18.395767
"69",98.800001,99.910002,98.129997,99.74,11639000,18.857078
"70",100.199995,100.199995,97.600002,99.860001,11496000,18.879766
"71",100.199995,103.959999,100.199995,101.089993,14888500,19.112311
"72",100.59,100.839996,97.83,98.519993,10426500,18.626421
"73",99.860001,101.929998,99.390001,101.429996,9635000,19.176593
"74",101.820002,101.970005,98.280001,98.68,12919500,18.656672
"75",100,100.959997,98.099995,100.360003,12613000,18.974297
"76",101.009998,102.800007,100.839996,101.690006,7018000,19.225751
"77",102.5,102.609997,99.499998,101.389999,6670500,19.169031
"78",100.500002,100.570002,98.830004,99.349995,9969000,18.783343
"79",100.510006,100.889997,94.769993,95.500002,23389500,18.055454
"80",95.769997,97.049999,93.550005,94.650002,22131500,17.894751
"81",94.980001,94.980001,92.410002,94.110003,10646500,17.792658
"82",94.989996,98.730001,94.779997,98.029995,16024500,18.533781
"83",97.679996,100.339994,97.679996,98.920002,9034500,18.702048
"84",99.530001,100,97.790003,98.640003,7524500,18.64911
"85",104.139996,112.639999,104.139996,109.899998,44032500,20.777951
"86",111.330004,113.889999,109.989996,113.449993,20370500,21.449122
"87",113.000002,117.110004,113.000002,116.370001,18423000,22.001185
"88",116.560001,119.730005,116.370001,118.389997,15722500,22.383091
"89",118.400002,119.089994,116.040001,116.809998,11111000,22.084372
"90",117.370005,119.93,116.110001,119.860001,8392000,22.661013
"91",119.809999,120.349998,118.000002,118.850002,5786500,22.47006
"92",116.890001,117.769995,113.780003,114.730005,13681000,21.691124
"93",115.290003,119.989996,114.289999,118.690004,9791500,22.439811
"94",118.920002,119.650002,116.560001,118.339996,5914000,22.373637
"95",118.75,118.859997,115.790005,117.650003,7831000,22.243186
"96",118.809996,122.019997,117.589998,118.150005,9631000,22.337717
"97",117.5,121.960001,116.429996,121.540003,9585000,22.978638
"98",120.07,121.589994,118.299999,121.32,8135500,22.937044
"99",121.879997,122.550001,118.929996,119.139996,7527000,22.524887
"100",119.629993,125.139999,119.330006,122.530003,17300000,23.16581
"101",122.609997,123.589993,120.010004,121.389999,7351000,22.950278
"102",122.989998,123.470001,121.65,122.250004,6679000,23.112872
"103",121.849995,121.999998,117.959995,120.059996,10295000,22.698824
"104",121.190004,122.469997,119.870005,121.190004,12297000,22.912466
"105",120.230007,129.029999,119.800005,122.469997,32691000,23.154465
"106",122.1,125.150003,121.199999,124.769993,8169000,23.589307
"107",126.890001,130,124.200001,125.179996,11565500,23.666824
"108",125.599995,126.350002,122.740002,124.060001,9095500,23.473827
"109",123.620005,127.940006,122.010002,127.749996,7896500,24.172024
"110",126.079998,126.269999,118.500004,119.650002,16143500,22.639396
"111",120.199995,121.499996,116.750002,117.180004,13521500,22.172039
"112",116.499996,116.499996,112.230005,114.519997,17870000,21.66873
"113",114.879999,118.199997,113.82,116.660004,16322500,22.073648
"114",118.509998,122.309999,118.039999,120.249996,14904500,22.752923
"115",120.469999,120.949993,117.5,117.709999,10802000,22.272321
"116",118.559999,120.450001,116.730003,118.000002,13026500,22.327194
"117",116.129999,122.269993,114.200001,121.470003,14064000,22.983765
"118",122.250004,125.249996,121.820002,124.610004,11852500,23.577895
"119",124.969997,125.430002,122.370005,122.810001,4264000,23.23731
"120",122.230005,122.940006,117.83,122.059994,9997000,23.095399
"121",120.860004,122.699995,120.199995,120.769997,9393500,22.851314
"122",123.430004,124.74,121.499996,124.040003,9460500,23.470043
"123",124.650002,126.440001,122.790003,123.75,9099000,23.415171
"124",123.199997,127.800007,123.169994,126.830006,7650000,23.99795
"125",126.449995,128.280001,124.619999,125.249996,6079000,23.69899
"126",126.219997,126.690006,122.250004,122.620001,7552000,23.20136
"127",123.35,123.35,119.549999,121.330004,7900500,22.957275
"128",122.1,122.839994,120.4,121.709995,5142000,23.029174
"129",121.750002,123.620005,119.93,123.010006,5922000,23.275154
"130",123.459997,124.699993,118.999996,120,11399000,22.70562
"131",119.879999,120.349998,116.560001,117.460003,9664500,22.225019
"132",116.900005,122.1,116.359997,119.67,7813500,22.64318
"133",119.809999,122.250004,118.500004,121.789999,6463500,23.044312
"134",121.779995,125.249996,120.749998,124.980001,13564000,23.647904
"135",125.780001,128.220005,125.4,126.589994,8176000,23.952536
"136",127.129993,129.309998,127.049999,129.179993,6619000,24.442599
"137",129.070005,129.499998,125.539999,128.830004,7659000,24.376376
"138",128.850002,135.73,128.050003,134.990005,13052000,25.541932
"139",134.250002,135.339994,131.999998,134.229994,6194500,25.398127
"140",134.130001,135.179996,131.679993,131.990004,6402000,24.974291
"141",132.429991,137.240009,131.009998,134.850006,10131000,25.515442
"142",134.699993,138.740005,134.699993,136.669998,8572000,25.859809
"143",136.490002,137.720003,135,135.149994,5298500,25.572204
"144",136.77,140.199995,135.479994,136.229992,10336000,25.776554
"145",136.420002,137.110004,132.820005,134.979992,8497500,25.540037
"146",135.550003,138.360004,133.470001,136.999998,9502000,25.922249
"147",137.699995,138.920002,135.710011,138.02,9747000,26.115248
"148",137.800007,139.589996,136.300001,137.469997,7028000,26.01118
"149",134.359999,136.229992,132.289991,135.490007,8874000,25.636539
"150",136.850004,137.749996,134.710007,135.070009,7524000,25.55707
"151",138.249998,142.850008,137.390003,141.809998,15470000,26.832366
"152",141.350002,143.429995,139.750004,142.469997,9257500,26.957247
"153",143.149996,146.499996,141.999998,146.270008,11576500,27.676261
"154",145.990009,149.649992,145.559998,149.449997,10762500,28.277957
"155",148.470001,148.470001,139.210005,140.170002,17105500,26.522057
"156",138.660002,138.679991,133.169994,135.830002,18722000,25.70087
"157",138.410006,139.619999,132.810001,133.299999,11691500,25.22216
"158",133.109999,135.190001,130.179996,132.270002,11780500,25.02727
"159",131.890001,132.240009,127.580004,130.73,15516500,24.735881
"160",131.539993,136.000004,129.559994,134.559994,20014500,25.460568
"161",137.759991,138.149996,133.09,133.759995,13058500,25.309197
"162",135.020008,135.020008,130.500002,133.979998,14343500,25.350825
"163",134.699993,137.070007,133.259993,135.039997,15417500,25.551391
"164",136.240005,139.549999,135.789995,138.399992,14631500,26.187147
"165",137.580004,145.119991,136.130009,144.990005,14482000,27.434067
"166",144.839993,145.500002,140.210009,142.220001,10030000,26.909945
"167",142.460003,143.559999,140.970001,142.660007,5880000,26.9932
"168",143.280001,147.350006,143.280001,146.229992,9632000,27.668689
"169",146.490002,148.02,143.630009,146.470003,11054500,27.714102
"170",149.509993,153.16,146.429996,152.020006,20849500,28.764238
"171",150.039997,153.830004,149.850006,150.369997,10721000,28.470762
"172",149.549999,151.880007,148.210011,150.339994,10107500,28.465082
"173",150.350008,153.149996,150,151.779995,7226500,28.737729
"174",151.320009,151.320009,143.249998,143.899994,16144000,27.245745
"175",144.800005,146.999998,143.009996,144.839993,10033000,27.423722
"176",144.850006,147.960005,144.200001,147.810001,10510500,27.986058
"177",147.530003,147.810001,136.759996,137.869997,24821500,26.104037
"178",137.360001,142.149992,131.800003,131.999998,21798000,24.992623
"179",131.630001,135.759993,123.42,134.440002,39930500,25.454608
"180",135.080004,137.110004,133.000002,134.020004,16601000,25.375087
"181",135.479994,140.199995,135.479994,140.039997,11353000,26.5149
"182",141.000004,142.880001,137.699995,141.280003,10090500,26.749681
"183",142.509995,142.509995,136.320009,136.970005,10023000,25.933634
"184",136.600008,138.299999,133.999996,135.080004,10317000,25.575785
"185",136.990004,140.710011,136.380005,140.139999,10011000,26.533835
"186",140.030003,140.059996,133.280001,134.309998,12964000,25.429993
"187",135.240002,135.749998,127.379999,128.899994,18987000,24.405674
"188",129.309998,129.48,124.879999,128.940001,15986500,24.413249
"189",127.690001,129.779997,125.230007,126.529999,11115000,23.956944
"190",123.75,126.870003,120.860004,123.980007,17989500,23.474133
"191",122.110004,127.24,121.999998,126.019993,8669500,23.86038
"192",123.699999,128.389997,123.029995,125.970001,7329500,23.850915
"193",121.000004,126.620007,120.319996,124.779997,16697000,23.625602
"194",126.009998,130,123.509998,126.890001,16909500,24.025106
"195",129.219999,131.029997,127.779999,129.530001,9506000,24.524958
"196",132.410002,132.979994,126.639996,127.399998,10997500,24.121667
"197",125.389996,127.399998,124.750004,127.139997,12439500,24.072439
"198",127.259998,127.259998,121.680002,122.559996,15367500,23.205271
"199",122.550001,126.070004,120.010004,125.500002,16240500,23.761926
"200",126.079998,126.919994,124.029999,125.819998,10579000,23.822513
"201",125.510006,133.050003,125.510006,132.10001,15791000,25.011559
"202",132.860003,132.860003,127.670002,127.819996,7959000,24.201189
"203",128.190002,130.339994,126.260004,129.759998,6391000,24.568505
"204",131.300001,132.919998,129.289989,132.609997,6980500,25.108119
"205",136.509991,139.910002,136.089993,136.789989,19357500,25.89955
"206",137.969999,141.000004,137.309999,139.289989,12333000,26.372895
"207",139.919996,142.220001,139.009991,142.220001,8646500,26.927658
"208",142.399998,145.249996,141.169996,143.579998,12019000,27.185157
"209",144.210005,144.41,138.710003,140.350008,9833000,26.573597
"210",141.169996,141.949997,138.559999,139.750004,9507500,26.459994
"211",139.829998,141.219997,137.049999,138.539991,7673500,26.230892
"212",138.000002,139.919996,135.149994,135.429993,7740500,25.642051
"213",134.610004,135.249996,130.500002,133.820009,10740500,25.33722
"214",134.740009,136.020002,131.750002,134.089994,8734500,25.388338
"215",133.000002,134.860001,131.990004,133.690004,6016500,25.312605
"216",133.509998,133.520002,129.890003,129.979992,13588000,24.610159
"217",128.640003,133.190002,127.620001,132.960005,12941000,25.174388
"218",132.839994,135.52,132.300005,134.890003,10135000,25.53981
"219",136.020002,136.639996,132.070007,133.220005,10986000,25.223616
"220",133.940001,138.970003,133.610001,138.839998,9615000,26.287695
"221",139.029999,140.830002,138.029995,138.940001,6921500,26.306629
"222",140.440006,141.339998,139.179993,140.339994,8e+06,26.571701
"223",140.910006,141.490002,136.369991,139.309998,7599000,26.376684
"224",139.100008,143.299999,137.329998,138.910007,13496000,26.30095
"225",139.539995,142.479992,138.910007,141.550007,6266500,26.800803
"226",142.139997,142.339993,138.75,139.41,6751000,26.395618
"227",139.250002,139.960003,132.139997,132.960005,9791000,25.174388
"228",133.299999,133.460007,128.000002,130.310001,9305500,24.672642
"229",129.200001,133.690004,127.290001,129.250002,10077000,24.471944
"230",134.520006,140.949993,134.48,137.820005,18516500,26.094571
"231",138.02,143.16,137.860003,142.800007,9685500,27.037475
"232",143.579998,143.990002,140.320005,141.470003,8602500,26.785655
"233",140.740004,140.740004,135.450001,137.300005,9701000,25.996116
"234",136.960011,137.089996,132.679996,135.039997,8725500,25.586845
"235",136.539993,136.64999,133.100004,133.579998,8196000,25.31021
"236",134.309998,138.800001,132.820005,134.960003,6957500,25.571688
"237",134.67,135.899992,132.639999,134.250002,7556000,25.43716
"238",135.279999,141.64999,134.070005,140.190001,12232000,26.562647
"239",141.219997,144.440002,138.789997,141.429996,13111000,26.797597
"240",141.190004,144.520006,138.589993,139.060001,17318500,26.34854
"241",139.390001,147.960005,137.479992,147.749996,21220500,27.995086
"242",147.979994,149.100008,146.009998,146.550007,11464000,27.767716
"243",146.600008,153.439999,146.600008,150.990009,17868000,28.60899
"244",150.649996,153.029995,149.610004,150.190001,10760500,28.457408
"245",151.389999,156.339998,151.229992,155.190001,10408000,29.404788
"246",158.059998,158.42,151.750002,153.780003,11484000,29.137627
"247",153.780003,154.060001,147.410002,148.100004,11630000,28.061404
"248",148.199997,152.550001,147.679996,150.190001,9606500,28.457408
"249",148.470001,152.009993,146.820011,151.410007,10273500,28.68857
"250",150.770006,154.710007,146.759996,148.100004,10401000,28.061404
"251",149.48,150,145,147.070007,10619000,27.866244
"252",147.530003,150.009995,144.720001,148.619995,11680500,28.159929
"253",151.869993,155.500002,150.869999,154.860001,15635000,29.342261
"254",154.029999,156.199999,151.449995,152.559996,9966000,28.906465
"255",153.000002,155.869999,149.070005,150.139999,7793500,28.447934
"256",151.84,155.070009,149.789991,154.399996,10279000,29.255101
"257",152.600002,152.699995,146.369991,148.000002,12409000,28.042456
"258",148.299999,149.240007,137.779999,142.390003,19478500,26.979495
"259",143.640003,144.60001,134.60001,136.059999,23861500,25.780111
"260",138.800001,139.60001,135.170002,138.570004,16095000,26.255697
"261",140.020008,147.009993,139.580002,146.779995,11313000,27.811294
"262",145.860004,147.969999,142.399998,142.749996,9704000,27.047705
"263",140.289993,143.029995,136.999998,142.969999,11411500,27.089391
"264",143.210011,146.759996,140.59,140.649996,8495000,26.649805
"265",141.77,145.199995,140.089998,143.979998,8149500,27.280761
"266",144.219999,147.049999,143.380003,146.970005,9350500,27.847296
"267",148.669996,151.050005,146.410007,149.350004,13547000,28.298249
"268",144.559994,145.320005,140.380001,141.669998,29614500,26.843072
"269",143.23,143.429995,137.770004,139.520006,18511500,26.4357
"270",141.100006,143.839998,138.270006,143.130007,17480500,27.119708
"271",143.050003,144.779997,141.289997,142.950001,8219000,27.085601
"272",144.990005,146.470003,143.820009,145.690002,10202000,27.604766
"273",141.610003,149.289989,141.550007,149.009991,12481000,28.233824
"274",147.339993,147.690001,142.5,144.860001,10851500,27.447501
"275",145.820007,152.240009,145.809994,147.5,19016000,27.947717
"276",149.039993,152.539997,149.029999,150.109997,10614500,28.442249
"277",151.100006,153.869991,148.119993,149.789991,9526500,28.381616
"278",150.33,154.240007,149.520006,154.219999,9604000,29.220996
"279",154.60001,154.899998,150.249996,151.560001,8733000,28.71699
"280",153.850002,157.350006,153.850002,156.64999,12361000,29.681421
"281",158.42,158.999996,156.429996,157.399998,8093500,29.82353
"282",158.820009,161.660004,158.000002,161.189995,8728000,30.541643
"283",160.869999,162.10001,159.190006,160.249996,6480500,30.363536
"284",159.359999,163.250008,159.020004,160.289993,7146500,30.371115
"285",160.349998,161.32,157.179995,159.490004,5433500,30.219536
"286",158.029995,159.530001,155.020008,155.869999,7297000,29.533632
"287",157.149992,161.929989,156.499996,158.830004,6951000,30.094482
"288",154.009991,157.89999,152.289991,155.320005,9502500,29.429421
"289",158.169994,159.67,155.600004,157.250004,7532000,29.795109
"290",155.899992,159.60001,152.860003,152.910004,11422500,28.972783
"291",154.539995,156.600008,147.889996,155.020008,13770500,29.372579
"292",153.140001,153.550005,141.259995,141.589994,17023000,26.827913
"293",149.850006,150.820007,138.320007,146.660004,22995000,27.788558
"294",139.460011,146.499996,134.399996,138.249998,27080500,26.195063
"295",141.169996,150.320005,140.759993,150.030003,25691500,28.427092
"296",148.380003,158.589993,146.000004,149.589996,21621000,28.343721
"297",155.679989,166.350002,154.050007,164.190006,24349500,31.193484
"298",163.309994,168.839989,162.339993,168.199997,15688000,31.955318
"299",169.330006,169.990005,165.089989,169.640007,13287000,32.228897
"300",166.870003,169.939995,165.119991,167.810001,11805000,31.881225
"301",168.549995,172.919998,167.910004,171.91,13319500,32.66016
"302",166.800003,167.999992,162.630005,164.200001,15188500,31.195383
"303",162.019997,170.440006,161.160011,164.80999,17138000,31.311271
"304",170.259991,174.470005,168.439999,170.570011,15672000,32.405583
"305",171.720009,178.950005,171.020012,178.950005,16680500,33.997648
"306",178.330002,180.389996,171.739998,175.39999,15164000,33.323202
"307",175.600014,178.100014,172.049999,175.170002,12037500,33.279508
"308",173.530006,180.610008,172.299995,180.349998,11590500,34.263625
"309",182.410011,188.689995,182.029991,188.600006,14334000,35.830995
"310",186.779995,192.700005,186.779995,189.780006,12804500,36.055176
"311",191.830006,192.589989,179.60001,182.749996,14837000,34.719586
"312",183.530006,186.229992,180.960007,182.5,9861500,34.672091
"313",178.120003,183.029995,175.860004,181.889992,7868500,34.556199
"314",178.490009,186.000004,177.910004,185.690002,12049000,35.27814
"315",188.610001,188.610001,181.529999,183.240013,9982500,34.812682
"316",181.189995,187.000008,180.949993,185.100002,10410500,35.16605
"317",183.039989,186.329994,178.460007,180.089989,8345000,34.214227
"318",178.719997,182.270012,173.400002,177.039986,11432500,33.634775
"319",178.289986,180.229988,175,177.199993,9224000,33.665174
"320",179.160004,182.029991,173.859997,179.720001,10319500,34.143935
"321",180.219994,180.949993,173.649998,175.380001,10789000,33.319405
"322",175.830002,176.879997,172.539997,175.149994,9522500,33.275707
"323",173.029995,176.469994,171.270008,175.079994,8418500,33.262408
"324",175.949993,175.949993,162.740002,163.670006,19515500,31.094692
"325",163.600006,167.019997,152.919998,152.940006,17341500,29.056163
"326",146.84,150.289993,138.520002,146.890001,22442000,27.906759
"327",144.429989,148.949995,141.820011,145.690002,14399500,27.678778
"328",147.350006,152.570009,138.09,152.089996,17566500,28.894675
"329",154.460011,159.60001,152.5,154.949999,15953000,29.43803
"330",151.719999,153.339996,144.460011,144.979992,12303000,27.543887
"331",148.330002,150.509996,138.999996,140.939999,15941000,26.776353
"332",132.509995,133.999996,123.09,123.389997,25537000,23.442133
"333",121.009998,129.110003,119.499998,120.980005,19222500,22.984272
"334",118.739996,124.440002,115.339994,124.099998,2.2e+07,23.577021
"335",125.500002,134.729996,124.060001,133.539991,16940000,25.37047
"336",132.699995,142.960005,132.619991,142.740002,18806000,27.118325
"337",143.719997,143.949995,131.999998,134.710007,14775500,25.592754
"338",138.809996,144.580002,138.000002,140.389996,9884000,26.671861
"339",139.740009,148.000002,139.369993,146.809998,10778000,27.891559
"340",144.960003,146.369991,141.050005,144.60001,16784500,27.471697
"341",145.160007,148.399992,142.189999,147.520008,8652500,28.02645
"342",151.039991,151.949997,146.58,150.500002,6466000,28.592601
"343",149.720001,149.759998,144.350004,145.240002,6719000,27.593285
"344",145.490007,149.969997,140.799999,148.610001,8868000,28.233531
"345",148.249998,149.130001,142.969999,143.520002,8612500,27.266513
"346",142.800007,147.759991,140.109997,147.309999,10693500,27.986552
"347",150.550003,153.399992,149.960003,153.399992,8208000,29.143553
"348",154.490004,159.899998,154.490004,159.139996,8316000,30.234062
"349",158.490009,163.09,155.500002,157.89999,9391000,29.998481
"350",161.18,162.649994,154.429989,161.609993,9214500,30.703322
"351",167.30999,171.499996,162.840004,168.009987,8494500,31.919219
"352",168.770008,172.390003,166.280003,170.139999,8357500,32.323888
"353",167.999992,167.999992,162.169991,162.270012,6631000,30.828716
"354",155,163.869991,151.440001,158.630009,14968000,30.137173
"355",160.629997,170.639992,160.499992,169.309998,12178000,32.166201
"356",170.690002,175.909996,165.799999,174.320011,9584000,33.118023
"357",172.999992,176.970005,171.759987,173.82,6993500,33.023029
"358",172.390003,175.450001,171.539993,174.020004,5123000,33.061027
"359",175.079994,176.490002,170.380001,176.420002,6315000,33.516988
"360",170.499992,172.910004,165.52,166.079998,10594000,31.624256
"361",167.830009,170,163.719997,169.139996,8393000,32.206928
"362",170.779991,173.589993,169.990005,172.619991,5386500,32.869574
"363",172.390003,173.740005,168.699989,170.970001,6025500,32.555389
"364",170.699997,173.080006,169.500008,169.510002,6412000,32.277383
"365",169.200001,171.219997,166.590004,166.98,12391000,31.79563
"366",163.299999,163.339996,146.570005,148.190002,30245000,28.217718
"367",152.639999,156.999998,150.279999,151.679993,20740500,28.882267
"368",147.490005,151.529999,146.000004,149.350004,10776500,28.4386
"369",149.179993,153.910007,147.810001,151.020002,7523000,28.756595
"370",149.110003,150.600004,143.710003,144.800005,9100000,27.572209
"371",144.48,145.279999,139.100008,139.750004,4914500,26.610609
"372",146.440001,147.710009,145.109997,146.039991,9130500,27.808322
"373",145.66,147.449999,143.330002,143.759995,7687500,27.374174
"374",147.490005,147.789993,138.109999,139.800005,18310000,26.62013
"375",141.710005,148.249998,140.009995,146.98,14084500,27.987314
"376",149.020004,149.039993,138.899994,140.73,13760500,26.797215
"377",142.690001,143.529997,137.860003,140.789995,11911000,26.80864
"378",144.330006,148.399992,143.880005,146.820011,12614500,27.95685
"379",146.110001,149.890003,145.500002,146.970005,9680500,27.985411
"380",145.59,145.939999,141.020002,141.929989,8100500,27.025712
"381",141.539993,142.889996,138.839998,141.560001,9790500,26.955261
"382",139.359999,140.310001,137.229996,139.350004,8776000,26.534442
"383",140.380001,141.380005,132.759991,134.720001,11453500,25.652817
"384",134.27,134.570007,129.380007,129.969997,10325000,24.748341
"385",132.320004,132.469997,128.029995,130.160007,8423000,24.784522
"386",130.789995,132.250004,129.41,129.890003,10744000,24.733109
"387",129.929991,131.999998,128.509998,129.869995,8103000,24.729299
"388",133.080006,138.479996,132.770004,137.929993,8440000,26.26405
"389",137.270002,138.920002,136.149998,138.23,7507000,26.321176
"390",139.08,143.75,139.009991,142.740002,7461000,27.179952
"391",143.289995,145.500002,142.740002,144.14999,4522000,27.448436
"392",144.300003,146.539993,142.009993,145.809994,5382000,27.764527
"393",145.880003,146.490002,141.289997,142.250004,5157500,27.086648
"394",139.279995,144.689999,138.999996,143.990002,6649000,27.417971
"395",144.630003,147.289991,143.699999,144.979992,5118000,27.606481
"396",149.580002,154.460011,149.580002,153.809996,9244500,29.287853
"397",156.560001,158.75,155.450001,157.990007,12630500,30.083794
"398",157.479992,161.389999,156.830006,159.660006,11741000,30.401788
"399",161.170006,161.170006,156.470003,157.990007,9818000,30.083794
"400",159.289989,160.249996,158.009996,159.800005,7495000,30.428446
"401",164.009991,166.690006,164.009991,166.210003,10012000,31.649011
"402",165.429993,167.670002,162.259998,167.159996,9599500,31.829904
"403",162.399998,168.23,159.089994,166.289997,16276000,31.664243
"404",164.820004,172.700005,163.740005,172.550011,13429000,32.856248
"405",171.990013,174.490013,170.419998,172.679996,11405500,32.881
"406",172.220001,175.240002,166.499996,167.789993,15806500,31.949866
"407",168.969994,171.44001,167.360001,171.18,10312500,32.595377
"408",171.079998,177.639999,170.690002,175.489998,12434000,33.416068
"409",175,176.189995,172.250004,173.479996,8554000,33.033332
"410",171.789989,172.830009,167.999992,172.360001,7207500,32.820067
"411",172.220001,181.730003,171.280003,181.05999,14040000,34.476683
"412",180.750008,183.670006,173.390007,174.050007,13136000,33.141871
"413",172.820015,181.660004,172.820015,179.589996,9097000,34.196773
"414",176.350002,178.479996,173.100014,177.059994,7066000,33.71502
"415",179.979992,181.359997,174.539986,177.380009,8864500,33.775956
"416",179.850006,184.710007,179.130001,183.810005,11831000,35.000329
"417",183.999996,185.649986,182.10001,182.299995,6901000,34.712799
"418",185.030003,187.869987,183.619995,186.749992,12004000,35.560149
"419",186.350002,188.500004,184.500008,187.420006,8458500,35.68773
"420",187.159996,189.500008,183.660011,188.500004,8964000,35.893379
"421",190.030003,192.399998,187.039986,189.510002,8640500,36.085699
"422",190.320015,192.360001,185.389996,185.73,12162000,35.365926
"423",182.070007,182.530003,179.529991,180.149994,9082500,34.377442
"424",182.509995,184.419994,180.310001,182.30999,7692000,34.789627
"425",182.039986,182.220001,176.270008,177.89999,10221500,33.948081
"426",178.509998,180.830002,177.070007,179.179993,10935500,34.19234
"427",179.139996,180.779991,172.600002,175.890007,16774000,33.564523
"428",177.57,179.470005,175,178.839989,8556500,34.127458
"429",179.34,187.910004,179.259987,184.300003,10964000,35.169375
"430",183.789997,188.250008,183.789997,186.040001,6795000,35.501413
"431",185.580006,189.460011,182.000008,187.320004,9543500,35.745672
"432",187.280006,188.299999,183.589993,183.880005,5951000,35.089228
"433",182.849998,189.790001,181.25,189.130001,9697000,36.091068
"434",189.510002,195.480003,188.880005,191.560001,12929000,36.554777
"435",192.69001,193.460007,184.750004,186.000004,13543000,35.493781
"436",189.320011,189.710007,184.899998,189.230003,8942500,36.110151
"437",188.520012,192.000008,186.820011,188.250008,7566500,35.923142
"438",184.699993,185.799999,176.199989,177.980003,15667000,33.96335
"439",174.200001,174.750004,168.35001,168.969994,16498500,32.243999
