"","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"451",84.82,85.349998,84.339996,84.989998,602100,78.159746
"452",85.169998,85.93,84.629997,85.860001,484200,78.959831
"453",86.190002,86.919998,85.870003,86.620003,728000,79.658755
"454",86.800003,86.809998,85.910004,85.970001,437200,79.060991
"455",86.110001,87.370003,85.75,87.269997,576700,80.256512
"456",86.620003,86.779999,85.589996,86.57,486900,79.612771
"457",87.150002,87.150002,86.230003,86.879997,543500,79.897855
"458",86.519997,87.830002,86.099998,87,498000,80.008214
"459",86.919998,87.150002,86.360001,87.029999,677800,80.035802
"460",86.230003,87,85.860001,86.330002,410500,79.39206
"461",85.910004,86.989998,85.889999,86.879997,590700,79.897855
"462",85.410004,85.989998,84.900002,85.290001,419600,78.435639
"463",85.290001,85.589996,83.860001,83.949997,655500,77.203325
"464",84.940002,85.5,84.610001,85.099998,644800,78.260906
"465",85.199997,86.379997,85.080002,86.330002,444200,79.39206
"466",86.220001,86.480003,84.43,84.43,587800,77.644753
"467",85.260002,86.800003,84.5,85.620003,940700,78.73912
"468",86.480003,87.559998,86.089996,87.330002,871500,80.311695
"469",86.82,87.75,86.790001,87.089996,873300,80.090977
"470",87.25,87.669998,86.330002,86.949997,996900,79.962229
"471",87.349998,87.720001,87.059998,87.389999,930800,80.366871
"472",86.360001,86.769997,85.389999,85.790001,639900,78.895457
"473",85.800003,87.129997,85.599998,86.610001,499600,79.649557
"474",87.199997,87.690002,86.290001,87.110001,360100,80.109374
"475",86.910004,87.5,86.489998,87.360001,463000,80.339283
"476",87.790001,88,86.800003,87.379997,573700,80.357672
"477",87.199997,87.470001,86.080002,86.269997,661400,79.336877
"478",86.400002,87.510002,85.900002,86.849998,707900,79.870267
"479",86.410004,86.980003,85.730003,86.650002,501200,79.686343
"480",86.690002,87.019997,85.660004,85.980003,455700,79.070189
"481",85.629997,85.980003,85,85.559998,503400,78.683938
"482",85.269997,87,85.269997,86.559998,488000,79.603572
"483",86.239998,86.660004,85.389999,86.260002,563200,79.327686
"484",85.290001,85.489998,84.230003,84.540001,508700,77.745913
"485",85.639999,86.239998,84.919998,85.230003,516400,78.380463
"486",84.379997,85.620003,83.190002,84.800003,539400,77.98502
"487",83.760002,84.620003,83.57,83.839996,535800,77.102165
"488",83.699997,84.290001,82.940002,83.019997,768200,76.348065
"489",83.489998,84.139999,82.510002,82.529999,513300,75.897446
"490",82.5,82.57,81.220001,81.230003,625300,74.701925
"491",81.489998,81.959999,80.440002,80.709999,505000,74.223711
"492",80.980003,81.669998,80.459999,81.540001,461500,74.987009
"493",81.68,82.800003,81.339996,81.599998,483200,75.042185
"494",81.110001,81.959999,80.639999,81.489998,1200000,74.941025
"495",81.889999,81.910004,80.860001,81.25,1051200,74.720315
"496",81.279999,82.290001,81.110001,81.82,595200,75.244506
"497",82.529999,82.980003,81.610001,82.900002,569700,76.237713
"498",81.779999,81.779999,80.669998,80.919998,542800,75.050555
"499",80.919998,82.080002,80.309998,81.32,656100,75.421543
"500",79.82,79.989998,78.050003,78.57,776200,72.871011
"501",78.809998,78.809998,77.190002,77.349998,611900,71.739501
"502",77,78.330002,76.919998,76.980003,732400,71.396343
"503",77.5,78.410004,77.059998,78.410004,715900,72.72262
"504",79.669998,80.32,78.900002,79.099998,708700,73.362567
"505",78.699997,79.93,78.410004,79.93,419600,74.132365
"506",80.709999,80.769997,78.150002,78.199997,396000,72.527846
"507",78.269997,79.489998,77.68,79.449997,410400,73.687178
"508",79.010002,80.139999,78.599998,78.940002,539000,73.214176
"509",79.150002,80.309998,78.980003,80.269997,642800,74.4477
"510",80.510002,81.18,79.910004,81.040001,724500,75.161853
"511",80.68,81.230003,80.279999,80.760002,320900,74.902164
"512",81.040001,81.669998,80.580002,81.419998,541700,75.514288
"513",81.419998,81.919998,80.519997,81.709999,431400,75.783254
"514",81.970001,82.419998,79.900002,79.989998,454000,74.188011
"515",80.660004,81.279999,80.169998,80.959999,414400,75.087654
"516",79.760002,80.120003,79.059998,79.489998,338700,73.724278
"517",79.760002,80.239998,79.080002,79.809998,456000,74.021067
"518",79.959999,81.139999,79.5,80.959999,338400,75.087654
"519",80.5,81.010002,79.440002,80.839996,481600,74.976356
"520",82.32,83.110001,81.639999,82.57,636600,76.580875
"521",83.040001,83.529999,82.400002,83.440002,419800,77.387773
"522",83.150002,84.459999,83.099998,84.400002,297200,78.27814
"523",84.120003,84.739998,83.459999,83.830002,481700,77.749484
"524",83.099998,84,82.709999,83.879997,546300,77.795853
"525",83.910004,84.139999,83.110001,83.68,331600,77.610363
"526",84,84.339996,82.300003,82.629997,274700,76.636521
"527",82.470001,84.040001,82.470001,83.68,517500,77.610363
"528",83.330002,83.330002,82.290001,82.370003,662000,76.395385
"529",82.699997,83.989998,82.459999,83.980003,739300,77.888606
"530",83.900002,84.5,83.18,83.550003,446900,77.489795
"531",83.800003,85.800003,83.800003,85.730003,774000,79.511671
"532",85.730003,87.559998,85.349998,86.919998,926900,80.615351
"533",86.93,87.25,85.980003,86.620003,534600,80.337116
"534",86.07,86.489998,84.849998,84.970001,661900,78.806795
"535",83.769997,84.559998,83.639999,84.190002,628700,78.083373
"536",84.059998,84.650002,83.419998,84.459999,428900,78.333785
"537",84.860001,85.040001,83.790001,84.400002,700100,78.27814
"538",85.800003,86.110001,85.139999,85.620003,412200,79.40965
"539",86.019997,86.980003,85.510002,86.449997,391300,80.179441
"540",86.190002,86.800003,85.860001,86.169998,276300,79.919752
"541",86.050003,86.410004,85.589996,85.839996,443300,79.613686
"542",86.120003,86.339996,85.440002,85.5,688500,79.298351
"543",84.870003,84.980003,83.540001,84.510002,405400,78.380162
"544",85.870003,87.849998,85.669998,87.419998,808300,81.079084
"545",87.980003,88,86.550003,86.669998,476200,80.383485
"546",87.129997,87.769997,86.760002,87.059998,309600,80.745196
"547",86.620003,87,86.309998,86.760002,289500,80.46696
"548",86.589996,87.080002,86.279999,86.800003,274200,80.50406
"549",86.489998,86.720001,86.059998,86.660004,172500,80.374215
"550",86.639999,86.660004,85.760002,86.360001,233900,80.095972
"551",86.599998,86.790001,86.040001,86.209999,230100,79.956851
"552",86.019997,86.900002,85.989998,86.669998,165000,80.383485
"553",86.639999,86.970001,86.370003,86.839996,214900,80.541152
"554",87,87.339996,86.639999,87.279999,345600,80.94924
"555",86.879997,87.699997,86.879997,87.690002,362200,81.329504
"556",87.900002,88.019997,86.68,87.029999,297100,80.717373
"557",86.980003,87.199997,86.279999,86.629997,302400,80.346385
"558",86.449997,86.610001,85.379997,85.5,282400,79.298351
"559",85.440002,86.040001,85.089996,85.870003,290300,79.641516
"560",88.120003,90.5,88.07,89.82,3706800,83.305004
"561",89.529999,89.949997,88.099998,88.419998,2655200,82.00655
"562",88.419998,88.730003,88.260002,88.519997,2012200,82.099296
"563",87.699997,87.849998,86.629997,87,1664600,81.33271
"564",87.730003,87.730003,86.760002,86.900002,774100,81.239226
"565",86.809998,87.5,86.339996,87.440002,605100,81.74405
"566",87.57,88.699997,87.489998,88.349998,1435000,82.594768
"567",88.68,90.019997,88.669998,89.849998,1071500,83.997056
"568",90.050003,90.900002,89.830002,90.739998,882900,84.82908
"569",89.349998,90.690002,89.349998,90.440002,865300,84.548627
"570",90.68,92.230003,90.470001,91.760002,1213000,85.78264
"571",91.849998,92.440002,91.639999,92.110001,895600,86.109839
"572",92.480003,94.379997,91.489998,93.720001,1635400,87.614962
"573",93.830002,95.239998,93.599998,94.800003,1690700,88.624611
"574",94.459999,94.730003,93.870003,94.080002,833100,87.951512
"575",94.199997,94.309998,93.650002,93.919998,472600,87.801931
"576",93.900002,94.529999,93.580002,94.269997,595900,88.12913
"577",93.349998,94.419998,93.029999,94.339996,948300,88.19457
"578",95.620003,95.720001,94.639999,94.989998,1813400,88.80223
"579",94.25,95.790001,94.18,95.330002,768100,89.120085
"580",95.540001,95.980003,94.660004,94.660004,831300,88.493732
"581",94.690002,94.839996,93.620003,94.029999,1015900,87.904766
"582",94.669998,94.839996,93.709999,94.43,633100,88.278711
"583",94.279999,95.629997,93.839996,95.160004,1070200,88.961161
"584",95.57,96.940002,95.400002,95.650002,844200,89.41924
"585",96.07,96.080002,95.019997,95.629997,505400,89.400539
"586",95.75,97.209999,95.519997,96.900002,1274100,90.587813
"587",97.029999,98.139999,96.879997,98.080002,898500,91.690947
"588",98.599998,98.989998,97.980003,98.510002,613200,92.092936
"589",97.980003,98.199997,97.559998,97.980003,380500,91.597462
"590",97.739998,97.889999,96.900002,96.980003,618500,90.662604
"591",98.07,98.879997,97.349998,98.629997,1008900,92.205115
"592",99.019997,99.150002,98.239998,98.389999,632600,91.980751
"593",97.980003,98.019997,95.720001,96.32,1093000,90.045593
"594",96.889999,97.970001,96.5,97.480003,659300,91.130033
"595",97.889999,98.239998,96.830002,97.389999,1072700,91.045892
"596",99.050003,103.830002,98.970001,103.07,2363200,96.35589
"597",102.550003,105.330002,101.529999,104.879997,1606700,98.047982
"598",104.510002,104.599998,102.940002,103.699997,1324600,96.944848
"599",103.82,104.599998,103.650002,104.57,749700,97.758178
"600",103.32,104.099998,102.959999,103.889999,1129200,97.122474
"601",103.459999,105.110001,103.449997,104.379997,968400,97.580553
"602",105.010002,105.199997,103.800003,104.209999,676200,97.421628
"603",104.199997,104.629997,103.040001,103.440002,700500,96.70179
"604",103.900002,104.5,102.349998,104.099998,1721600,97.318793
"605",104.260002,104.709999,103.269997,104.510002,1150500,97.702089
"606",104.889999,104.949997,103.290001,103.550003,1152200,96.804625
"607",102.980003,103.510002,101.720001,103.220001,621500,96.49612
"608",103.43,104.75,103.18,104.699997,808900,97.879707
"609",103.410004,103.410004,100.279999,100.970001,1226300,94.392688
"610",101.150002,101.68,100.18,100.18,698100,93.654149
"611",99.43,100.160004,99,99.089996,1146500,92.635149
"612",99.400002,100.220001,98.919998,99.959999,643700,93.448479
"613",99.769997,99.769997,97.900002,98.120003,1165000,91.728342
"614",98.470001,98.540001,95.900002,96.160004,1038100,89.89602
"615",96.25,96.889999,95.769997,96.410004,1229500,90.129734
"616",96.459999,97.379997,95.709999,97.099998,980900,90.774782
"617",98.129997,98.690002,97.440002,98.18,705600,91.784431
"618",98,98.889999,97.260002,98.480003,636800,92.064892
"619",98.400002,98.480003,97.449997,98.290001,367100,91.887266
"620",98.75,99.669998,98.599998,99.669998,202000,93.177369
"621",99.150002,99.440002,98.389999,98.910004,591500,92.466881
"622",98.879997,99.199997,97.879997,98.650002,647900,92.223816
"623",98.220001,98.470001,97.07,98.279999,693100,91.877916
"624",98.440002,98.440002,97.019997,97.260002,663600,91.576617
"625",97.410004,97.93,96.940002,97.730003,740000,92.019154
"626",97.900002,98.150002,96.93,97.18,502800,91.501291
"627",97.209999,97.639999,96.029999,96.150002,899100,90.53148
"628",96.529999,97,95.68,96.32,755600,90.691544
"629",96.330002,97.470001,96.150002,97.339996,934100,91.651937
"630",97.349998,97.739998,96.849998,97.639999,571000,91.93441
"631",97.349998,99.400002,97.040001,97.989998,723800,92.263956
"632",98.220001,98.489998,97.510002,97.800003,684800,92.085063
"633",97.940002,98.870003,97.610001,98.110001,948400,92.376946
"634",98.660004,99.18,97.760002,98.25,718700,92.508765
"635",97.709999,98.139999,97.650002,97.910004,895200,92.188636
"636",98.220001,100.150002,97.809998,99.889999,1367300,94.052931
"637",100.029999,101.230003,99.57,101.230003,1882100,95.314632
"638",100.809998,101.629997,100.349998,100.620003,695600,94.740277
"639",100.620003,101.419998,100.470001,101.129997,654200,95.22047
"640",99.959999,100.580002,99.470001,99.860001,1693000,94.024685
"641",99.57,99.639999,98.910004,99.150002,231900,93.356175
"642",99.540001,99.699997,98.32,98.870003,396400,93.092538
"643",99.040001,99.120003,97,98.260002,576800,92.518183
"644",97.510002,98.43,97.489998,97.550003,552600,91.849672
"645",97.459999,98.5,97.099998,98.470001,627800,92.71591
"646",100.330002,101.029999,99.589996,101.029999,704900,95.126315
"647",100.949997,101.269997,100.18,101.129997,727000,95.22047
"648",101.199997,102.860001,101,102.800003,852100,96.792889
"649",102.489998,102.529999,101.470001,102.459999,612400,96.472753
"650",102.190002,102.419998,101.389999,102.349998,828200,96.36918
"651",102.489998,103.160004,102.279999,102.800003,483200,96.792889
"652",103.440002,103.830002,102.790001,103.540001,681900,97.489645
"653",103.25,103.809998,102.279999,103.239998,619000,97.207172
"654",103.040001,103.309998,102.019997,102.790001,573000,96.783471
"655",102.309998,103.720001,101.959999,103.449997,1165500,97.4049
"656",104.25,104.25,102.57,102.900002,1087000,96.887044
"657",103.110001,103.510002,102.639999,103.330002,1066800,97.291917
"658",103.75,103.830002,102.699997,103.290001,949500,97.254254
"659",103.059998,104.82,103.059998,104.760002,1288400,98.638355
"660",104.599998,104.82,103.879997,104.110001,696100,98.026337
"661",104.199997,104.919998,103.739998,104.019997,533000,97.941592
"662",104.360001,104.43,103.25,103.989998,584800,97.913346
"663",104,104.010002,103.089996,103.129997,894500,97.1036
"664",103.110001,103.5,102.730003,103.419998,851600,97.376654
"665",103.330002,103.519997,102.349998,103.309998,1168400,97.273082
"666",102.860001,102.980003,101.830002,102.690002,1128500,96.689316
"667",103.230003,104.139999,102.669998,103.919998,721900,97.847437
"668",103.330002,103.480003,102.440002,102.699997,521800,96.698726
"669",103.080002,104.629997,102.660004,104.459999,773300,98.355883
"670",103.68,104.139999,103.389999,104.050003,587800,97.969845
"671",103.660004,104.330002,102.980003,103.790001,498700,97.725036
"672",103.849998,104.540001,103.610001,104.389999,408200,98.289974
"673",103.93,104.360001,103.739998,104.239998,468300,98.148737
"674",104.360001,105.68,104.209999,105.449997,653500,99.28803
"675",105.690002,105.860001,104.410004,104.669998,660100,98.553611
"676",104.510002,104.919998,104.029999,104.599998,794000,98.487701
"677",104.980003,105.099998,104,104.830002,639200,98.704265
"678",104.989998,105.889999,104.870003,105.779999,1174600,99.598748
"679",105.410004,105.519997,104.540001,104.650002,666100,98.534783
"680",104.440002,104.790001,102.970001,103.089996,647000,97.065936
"681",103.650002,104.730003,103.220001,104.730003,696300,98.610109
"682",105.230003,105.610001,101.790001,101.860001,952800,95.907815
"683",102.25,102.540001,100.879997,102.050003,757300,96.086715
"684",102,102.879997,101.300003,102.650002,626200,96.651652
"685",101.769997,102.769997,101.550003,102.089996,741600,96.784373
"686",101.589996,102.879997,100.82,102.660004,616700,97.324757
"687",102.169998,103.360001,102.169998,103.269997,537200,97.903048
"688",103.650002,104.18,103.440002,103.660004,793500,98.272787
"689",104.099998,104.190002,103.360001,103.830002,785600,98.43395
"690",103.949997,104.120003,103.449997,103.959999,604100,98.557191
"691",104.57,104.599998,103.629997,103.959999,556200,98.557191
"692",103.980003,104.220001,103.75,104.18,660000,98.765759
"693",103.809998,104.199997,103.800003,104.089996,989200,98.680432
"694",104.150002,104.309998,103.68,104.220001,475100,98.803681
"695",104.419998,104.769997,104.239998,104.669998,395700,99.230292
"696",104.650002,104.870003,104.019997,104.349998,968600,98.926922
"697",104.099998,104.599998,102.5,103.309998,636000,97.94097
"698",103.639999,104.029999,102.629997,102.849998,867100,97.504877
"699",103.459999,103.489998,102.690002,103.290001,1002100,97.922013
"700",102.800003,103.260002,102.489998,102.68,547500,97.343714
"701",102.970001,103.169998,102.540001,103.120003,574600,97.76085
"702",103.580002,103.639999,102.599998,102.800003,584600,97.45748
"703",103.300003,103.32,102.339996,102.57,851100,97.23943
"704",102,103.220001,101.790001,103.139999,486500,97.779807
"705",103.419998,103.690002,100.760002,103.160004,710800,97.798772
"706",103.18,103.18,102.07,102.5,427700,97.173068
"707",102.839996,103.029999,101.790001,102.080002,880600,96.774898
"708",102.160004,102.160004,100.620003,100.82,639800,95.580378
"709",101.129997,102,100.949997,101.610001,528800,96.329322
"710",100.110001,101.309998,99.889999,101.199997,1127400,95.940627
"711",101.120003,101.18,100.419998,101.089996,1133400,95.836343
"712",101.010002,102.940002,100.93,102.790001,885600,97.447998
"713",103.120003,104.589996,102.839996,104.489998,648800,99.059646
"714",104.470001,105.25,104.349998,104.919998,629400,99.467299
"715",101.5,103.519997,99.940002,100.239998,2484700,95.030519
"716",100,100.470001,98.360001,98.360001,1471400,93.248225
"717",98.089996,98.650002,97.660004,98.480003,1470400,93.361991
"718",97.550003,97.809998,96.43,96.550003,882800,91.532293
"719",96.620003,97.959999,95.68,97.57,1261500,92.499281
"720",97.940002,98.940002,97.480003,98.75,914500,93.617956
"721",98.889999,98.970001,98.019997,98.68,615800,93.551594
"722",99.18,99.699997,98.559998,99.559998,598400,94.385858
"723",99.839996,100.029999,99.360001,99.919998,565900,94.727149
"724",100.18,100.5,99.839996,100.089996,755000,94.888313
"725",100.160004,100.379997,99.68,99.82,598800,94.632348
"726",100.129997,100.449997,99.480003,99.809998,422700,94.622866
"727",99.75,100.379997,99.040001,100.199997,657400,94.992597
"728",99.870003,100.139999,99.339996,99.540001,731900,94.366901
"729",99.709999,101.150002,99.459999,100.419998,717300,95.201164
"730",101.07,101.410004,100.5,100.769997,420100,95.532973
"731",100.760002,101.440002,100.68,101.230003,282200,95.969074
"732",101.5,102.360001,101.269997,102.300003,501500,96.983465
"733",102.339996,103.339996,102,103.190002,407000,97.827211
"734",103.169998,103.489998,102.730003,103.07,472300,97.713445
"735",103.309998,103.690002,102.830002,103.519997,374400,98.140056
"736",103.169998,103.900002,103.019997,103.339996,381700,97.96941
"737",103.419998,104,103.25,103.989998,612400,98.585631
"738",103.489998,105.839996,103.489998,105.370003,578800,99.893917
"739",105.029999,105.639999,104.339996,104.690002,602200,99.249256
"740",104.760002,106.080002,104.760002,105.940002,530900,100.434294
"741",105.779999,106.32,105.440002,106.029999,400800,100.519613
"742",106,106.68,105.790001,106.25,486300,100.728181
"743",106.139999,107.410004,104.489998,104.669998,622200,99.230292
"744",103.889999,104.889999,103.760002,104.260002,465900,98.841603
"745",103.800003,104.739998,103.239998,104.709999,385900,99.268214
"746",105.620003,106.580002,105.5,106.080002,486300,100.567017
"747",105.660004,106.529999,105.510002,105.989998,741400,100.481691
"748",105.800003,106.470001,105.110001,106.010002,439000,101.168819
"749",105.800003,106.290001,104.900002,104.900002,664700,100.109509
"750",105.160004,105.720001,104.43,105.599998,818100,100.777539
"751",105.580002,106.260002,104,104.290001,1270800,99.527365
"752",103.830002,104.379997,102.660004,102.790001,691100,98.095866
"753",102.300003,102.779999,100.669998,102.68,1030700,97.990889
"754",103.150002,103.830002,102.730003,103.739998,405500,99.002479
"755",104.040001,104.419998,103.610001,103.989998,635600,99.241063
"756",103.160004,103.68,102.459999,102.900002,892100,98.200843
"757",103.389999,103.739998,102.059998,102.059998,666100,97.3992
"758",102.080002,103.650002,101.57,103.559998,552300,98.830699
"759",104.5,104.5,102.32,102.510002,544900,97.828654
"760",103.349998,103.410004,102.540001,103.040001,531800,98.334449
"761",103.029999,104.699997,102.360001,104.129997,1459200,99.374669
"762",104.120003,104.419998,103.32,103.510002,634300,98.782987
"763",102.900002,104.919998,102.379997,104.300003,1070900,99.536911
"764",105.519997,106.660004,104.489998,106.25,1407100,101.397857
"765",105.230003,105.980003,104.379997,105.169998,784500,100.367176
"766",105.709999,107.510002,105.209999,107.230003,953300,102.333106
"767",108.589996,110.129997,108.489998,109.709999,1109900,104.699847
"768",110.209999,111.779999,110.190002,111.5,974300,106.408104
"769",111.32,112.010002,110.68,111.75,1063000,106.646687
"770",112,113.849998,111.790001,112.900002,861500,107.744171
"771",112.779999,114.059998,112.68,113.730003,947100,108.536269
"772",113.18,113.860001,112.489998,113.550003,456300,108.364489
"773",114.440002,116.400002,114.360001,116.400002,634300,111.084336
"774",116.199997,117.120003,115.900002,116.879997,859400,111.542411
"775",117.309998,118.360001,116.550003,117.57,1076600,112.200903
"776",117.440002,117.989998,116.510002,117.519997,876200,112.153184
"777",118.540001,118.540001,116.089996,116.849998,725900,111.513783
"778",117.059998,117.93,116.389999,117.779999,752700,112.401312
"779",118.150002,118.419998,117.440002,118.029999,496600,112.639896
"780",117.919998,118.080002,115.949997,117.589996,874600,112.219987
"781",118.269997,118.730003,116.660004,117.940002,867800,112.554009
"782",117.389999,119.540001,115.029999,119.300003,1500900,113.851902
"783",118.970001,119.099998,117.809998,118.230003,1373500,112.830766
"784",118.370003,119.5,118.190002,119.25,760300,113.804183
"785",119.25,119.290001,118.43,118.699997,625300,113.279297
"786",118.75,119.349998,118.209999,118.43,702400,113.02163
"787",118.199997,118.639999,117.220001,117.720001,670300,112.344055
"788",117.470001,117.470001,116.349998,117.25,434700,111.895517
"789",117.379997,117.379997,115.809998,116.150002,504700,110.845753
"790",116.779999,117.339996,116.43,116.790001,536100,111.456525
"791",117,118.639999,116.690002,116.860001,886900,111.523328
"792",118.089996,119.169998,117.870003,119.120003,645900,113.680122
"793",118.800003,119.389999,118.410004,119.120003,815000,113.680122
"794",118.639999,119.440002,118.089996,118.849998,515500,113.422448
"795",118.790001,118.790001,117.879997,118.260002,551300,112.859395
"796",117.830002,118.169998,116.800003,117.370003,1192900,112.01004
"797",117.839996,118.730003,117.029999,118,433800,112.611267
"798",117.75,118.230003,117.099998,117.669998,587500,112.296335
"799",117.260002,118.07,116.809998,117.82,532300,112.439487
"800",117.93,117.93,116.910004,117.379997,512300,112.019578
"801",117.43,117.779999,116.919998,117.419998,550400,112.057752
"802",116.830002,117.339996,116.410004,116.739998,623600,111.408805
"803",116.5,117.620003,116.440002,116.769997,614800,111.437434
"804",116.830002,116.940002,115.889999,116.059998,570900,110.759859
"805",116.129997,117.279999,115.93,116.709999,398700,111.380177
"806",116.220001,117.010002,115.309998,116.230003,650200,110.922101
"807",116.419998,119.190002,116.400002,118.75,658700,113.327016
"808",119.410004,119.419998,117.68,118.260002,562600,112.859395
"809",118.139999,118.93,117.800003,118.540001,804600,113.126607
"810",117.330002,117.510002,114.360001,114.410004,1078200,109.185216
"811",114.290001,115.160004,114.010002,114.489998,593700,109.261557
"812",113.440002,114.419998,113,113.809998,396800,109.280754
"813",114.309998,114.32,112.440002,113.339996,511100,108.829458
"814",114.360001,115.629997,112.949997,114.169998,996800,109.626428
"815",114.110001,115.790001,114.110001,115.519997,759000,110.922701
"816",115.449997,116.489998,115.349998,115.910004,489800,111.297188
"817",115.330002,115.900002,113.110001,114.980003,559900,110.404198
"818",115.010002,115.269997,112.93,113.139999,1461400,108.63742
"819",113.75,114.040001,112.790001,113.150002,1139400,108.647024
"820",113.18,113.489998,112.029999,112.650002,768500,108.166922
"821",112.910004,112.989998,111.559998,111.709999,634600,107.264329
"822",111.709999,112.519997,111.470001,111.93,454200,107.475575
"823",112.610001,113.290001,111.919998,112.290001,829000,107.821248
"824",112.559998,113.580002,111.690002,113.540001,583700,109.021503
"825",113.529999,114.690002,112.800003,113.470001,969500,108.954289
"826",113.620003,114.059998,111.389999,112.599998,1005300,108.118909
"827",112.580002,113.230003,111.440002,111.529999,1792200,107.091492
"828",111.529999,111.709999,109.470001,110.730003,921600,106.323333
"829",110.730003,111.169998,110.019997,110.489998,796200,106.092879
"830",110.82,111.349998,109.870003,111.050003,638600,106.630598
"831",111.099998,112.089996,110.980003,112.040001,813700,107.581198
"832",111.349998,112.519997,111.190002,112.080002,836300,107.619607
"833",111.199997,112.139999,110.529999,111.919998,854000,107.46597
"834",111.959999,112.440002,111.559998,112.220001,656400,107.754034
"835",111.739998,111.800003,111.010002,111.43,571600,106.995473
"836",111.139999,111.75,110.449997,111.110001,644200,106.688208
"837",111.150002,112.970001,110.889999,112.830002,501600,108.339759
"838",111.839996,112,110.529999,110.599998,538500,106.198502
"839",110.830002,111.32,109.860001,109.910004,1054800,105.535967
"840",110.370003,110.959999,109.230003,110.629997,931400,106.227307
"841",111.660004,113.129997,111.620003,113.019997,877900,108.522193
"842",112.779999,114.849998,111.889999,114.449997,975800,109.895284
"843",113.650002,114.940002,113.650002,114.879997,598900,110.308172
"844",114.389999,114.849998,113.440002,113.730003,532000,109.203944
"845",114.730003,116.169998,114.410004,116.059998,858100,111.441212
"846",115.029999,115.339996,111.75,112.620003,2118200,108.138117
"847",112.459999,114.889999,110.360001,114.800003,1972500,110.231361
"848",114.919998,115.459999,113.760002,114,1289600,109.463195
"849",113.970001,114,113.040001,113.209999,782700,108.704634
"850",112.699997,112.910004,111.919998,112.870003,1347400,108.378168
"851",113.599998,114.029999,112.059998,112.339996,1184600,107.869254
"852",112.550003,112.839996,111.690002,112.550003,1026300,108.070903
"853",112.410004,112.629997,111.870003,112.040001,1157300,107.581198
"854",112.540001,112.730003,111.93,112.690002,1129000,108.205331
"855",112.690002,114.989998,112.510002,114.309998,1340800,109.760856
"856",114.260002,114.290001,112.529999,112.529999,953400,108.051695
"857",112.580002,113.599998,111.279999,111.900002,927300,107.44677
"858",112.080002,112.470001,111.110001,111.639999,629700,107.197115
"859",111.190002,111.75,110.900002,111.43,731900,106.995473
"860",112,112.440002,111.309998,112.129997,665300,107.667612
"861",112.389999,112.949997,111.07,111.139999,374400,106.717013
"862",111.309998,114.389999,111.309998,113.870003,1039100,109.338372
"863",113.510002,113.949997,113.139999,113.510002,478400,108.992698
"864",113.129997,113.75,111.120003,111.389999,851300,106.957064
"865",111.190002,111.75,110.389999,111.669998,827300,107.22592
"866",112,112.739998,111.519997,112.510002,658900,108.032494
"867",112.800003,113.410004,112.269997,113.230003,1469700,108.723842
"868",113.25,114.589996,113,113.75,743700,109.223145
"869",113.830002,114.150002,112.900002,113.529999,538500,109.011899
"870",113.970001,114.419998,113.089996,113.970001,550600,109.434391
"871",114.389999,115.910004,114.290001,115.370003,602700,110.778677
"872",115.379997,116.160004,114.610001,116.120003,493700,111.498829
"873",116.150002,117.099998,115.82,116.470001,493800,111.834899
"874",116.540001,117,116.089996,116.160004,695600,111.537238
"875",115.860001,116.32,115.43,115.949997,535300,112.010588
"876",115.989998,116.349998,115.290001,115.360001,228200,111.440637
"877",115.07,116.25,114.519997,114.669998,738300,110.774078
"878",114.580002,115.639999,113.360001,114.120003,805700,110.242768
"879",113.290001,114.769997,112.839996,113.410004,553700,109.556891
"880",113.230003,113.709999,112.610001,112.730003,925200,108.899994
"881",113.889999,114.580002,113.519997,114.300003,994700,110.416653
"882",114.779999,115.400002,114.25,114.82,1026500,110.918983
"883",114.419998,114.790001,113.57,114.25,926200,110.368349
"884",114.480003,114.809998,113.480003,113.809998,1057200,109.943296
"885",113.779999,114.540001,113.32,114,759200,110.126843
"886",114.120003,114.730003,113.43,113.75,1084700,109.885336
"887",113.940002,115.599998,113.830002,115.160004,986200,111.247435
"888",115.400002,115.5,112.650002,113.730003,3079100,109.866019
"889",114.029999,114.449997,111.57,114.139999,2252600,110.262086
"890",114.050003,114.07,113.059998,113.730003,1590300,109.866019
"891",114.190002,114.760002,113.339996,114.339996,947300,110.455288
"892",115.309998,115.779999,114.470001,115.330002,586300,111.411658
"893",115.32,115.989998,115.160004,115.739998,167300,111.807724
"894",115.889999,116.510002,114.93,115.919998,740800,111.981609
"895",116.400002,116.449997,115.620003,116.07,379100,112.126514
"896",116.120003,116.419998,115.669998,116.330002,562600,112.377682
"897",116.309998,117.290001,116.290001,116.419998,549200,112.464621
"898",116.379997,116.400002,114.860001,115.059998,1069000,111.150827
"899",115.239998,115.650002,115.040001,115.209999,741600,111.295732
"900",115.489998,116.300003,114.809998,114.849998,877700,110.947962
"901",115.129997,115.82,114.650002,115.480003,941700,111.556563
"902",115.470001,116.129997,115.339996,115.800003,2240700,111.86569
"903",116.379997,116.849998,115.989998,116.519997,1795800,112.561222
"904",116.379997,116.459999,115.660004,116,837300,112.058892
"905",115.68,116.150002,113.889999,114.349998,1118500,110.46495
"906",114.010002,115,113.849998,114.800003,834200,110.899666
"907",115.099998,115.809998,114.970001,115.019997,1001800,111.112185
"908",114.940002,115.279999,113.790001,114.669998,1090800,110.774078
