"","APC.Open","APC.High","APC.Low","APC.Close","APC.Volume","APC.Adjusted"
"37",50.709999,53.41,50.52,53.27,8664200,51.38887
"38",53.189999,53.470001,52.200001,53.139999,7335300,51.26346
"39",55.73,55.919998,54.759998,55.419998,10901900,53.462945
"40",55.09,56.970001,54.720001,56.919998,6051000,54.909975
"41",55.73,56.34,54.540001,55.68,4651500,53.713765
"42",55.799999,56.459999,55.380001,56.349998,8782700,54.360104
"43",54.720001,55.68,53.82,54.09,5848600,52.179913
"44",51.650002,52.700001,51.099998,52.59,6698900,50.732883
"45",51.419998,52.639999,51.200001,51.84,4597100,50.009368
"46",51.580002,52.830002,51.540001,52.369999,2912800,50.52065
"47",51.849998,52.43,51.400002,51.939999,2786500,50.105835
"48",53.09,53.400002,52.5,53.049999,4072400,51.176638
"49",52.959999,53.220001,51.580002,52.209999,4325200,50.366301
"50",51.889999,51.889999,49.599998,50,7134200,48.234344
"51",49.52,50.060001,48.650002,48.700001,5769700,46.980251
"52",49.02,49.349998,46.98,47,6345900,45.340283
"53",45.84,47.439999,45.07,46.27,7494900,44.636062
"54",45.549999,46.98,45.279999,46.75,3901500,45.099111
"55",46.990002,48.279999,46.549999,46.959999,4689000,45.301695
"56",47.32,47.889999,46.16,47.41,5323500,45.735804
"57",47.529999,48.360001,46.349998,46.360001,3992100,44.722884
"58",45.59,46.48,45.32,45.990002,5093000,44.365951
"59",47.34,48.869999,47.18,48.790001,6511500,47.067073
"60",49.48,51.290001,49.049999,50.240002,10480000,48.46587
"61",51.439999,52.240002,50.52,52.060001,5618000,50.31173
"62",51.48,51.68,49.759998,50.27,6123800,48.581841
"63",50.029999,52.389999,50.029999,52.389999,4808400,50.630646
"64",53.470001,53.75,52.150002,52.279999,4071300,50.52434
"65",53.220001,54.299999,52.299999,52.91,6075100,51.133184
"66",54.240002,54.27,52.82,53.32,4597500,51.529415
"67",53.279999,53.57,52.599998,52.650002,4255500,50.881917
"68",51.860001,54.23,51.849998,54.110001,4845700,52.292887
"69",53.709999,54.240002,53.509998,54.110001,4260800,52.292887
"70",54.48,54.799999,53.720001,54.139999,6754700,52.321878
"71",54.470001,55.91,54.130001,55.400002,5010100,53.539567
"72",55.400002,56.040001,54.509998,55.779999,4528100,53.906803
"73",55.82,56.439999,54.799999,54.990002,5105700,53.143336
"74",54.07,56.049999,53.790001,55.459999,3870600,53.59755
"75",56.299999,57.369999,56.040001,57.02,5605900,55.105163
"76",56.720001,58.419998,56.720001,57.68,4192900,55.742999
"77",57.610001,57.669998,56.619999,56.939999,4503200,55.027848
"78",56.630001,58,56.630001,57.540001,4420900,55.607701
"79",57.970001,58.189999,56.599998,57.049999,5214600,55.134155
"80",57.959999,58.240002,56.82,57.060001,4162400,55.143821
"81",56.950001,57.349998,55.709999,56.299999,3532800,54.409341
"82",57.119999,57.700001,56.419998,57.470001,5179400,55.540052
"83",57.169998,57.740002,56.59,57.369999,3901600,55.443408
"84",57.939999,57.990002,56.400002,56.799999,2889000,54.89255
"85",57,58.299999,56.32,58.189999,4427100,56.235871
"86",58.099998,59.049999,57.619999,58.779999,2881000,56.806058
"87",58.400002,58.84,57.349998,58.299999,2980900,56.342177
"88",58.66,59.279999,58.040001,58.439999,3271700,56.477475
"89",58.439999,58.759998,57.209999,57.23,3477100,55.30811
"90",57.650002,57.75,56.029999,57.639999,4011100,55.704341
"91",57.669998,58.720001,57.310001,58.48,2682900,56.516133
"92",57.470001,57.799999,55.650002,56.049999,4421400,54.167736
"93",56.349998,57.630001,56.200001,57.389999,3231700,55.462737
"94",57.23,58.900002,56.970001,58.790001,5902800,56.815724
"95",59.32,62.689999,59.310001,62.509998,10777200,60.410797
"96",62.560001,63.369999,61.91,62.779999,5322600,60.67173
"97",62.150002,63.84,62,63.439999,4529600,61.309566
"98",62.419998,62.860001,60.810001,62.560001,3565400,60.459121
"99",63.310001,63.93,61.360001,61.77,5980000,59.695649
"100",61.68,62.5,61.57,61.57,3008500,59.502365
"101",62.310001,64.389999,62.09,63.16,7050800,61.03897
"102",62.490002,64.559998,61.34,63.82,6256400,61.676806
"103",64.099998,64.260002,62.150002,63.639999,4635200,61.50285
"104",64.720001,66.220001,64.169998,65.959999,5100800,63.74494
"105",66.389999,67.68,66.110001,67.610001,6272100,65.339532
"106",67.529999,67.529999,62.759998,64.709999,9579400,62.536917
"107",65.419998,66.449997,62.91,63.34,6062200,61.212926
"108",63.93,65.57,62.580002,65.57,4735000,63.368038
"109",65,66,64.650002,65.239998,3464300,63.049118
"110",64.379997,64.379997,63.139999,63.98,3891300,61.831433
"111",65.550003,65.800003,64.440002,64.599998,4197100,62.430611
"112",63.619999,63.799999,61.98,63.029999,4149600,60.913335
"113",62.580002,63.18,61.509998,62.09,3500200,60.004903
"114",63.200001,64.459999,63.200001,63.689999,3127100,61.55117
"115",62.919998,63.639999,62.360001,63.630001,4952400,61.493188
"116",64.029999,65.449997,63.349998,64.879997,5270000,62.701207
"117",63.740002,63.810001,62.43,63.09,4082300,60.971321
"118",63.57,64.620003,63.200001,64.279999,3423500,62.121357
"119",63.310001,64.449997,63.299999,63.560001,951900,61.425539
"120",63.169998,64.150002,62.630001,64.040001,3274200,61.889419
"121",63.110001,64.720001,62.799999,64.160004,3301800,62.005392
"122",65.379997,67.639999,65.339996,67.279999,4432900,65.020612
"123",67.699997,70,67.279999,69.879997,5589300,67.533297
"124",69.620003,70.690002,68.790001,69.080002,5225400,66.760167
"125",68.980003,70.5,68.57,70.25,4574900,67.979439
"126",71.650002,71.889999,68.860001,69.010002,3837100,66.779519
"127",69.010002,69.540001,67.93,68.639999,2009300,66.421475
"128",69.480003,69.480003,67.959999,69.07,1980000,66.837578
"129",69.75,69.760002,68.57,69.019997,2906900,66.789191
"130",69.610001,70.75,69.57,69.709999,2585900,67.456891
"131",69.75,70.339996,68.379997,68.970001,2582300,66.740811
"132",68.849998,69.550003,66.790001,67.410004,4540100,65.231234
"133",67.269997,67.339996,65.150002,67.330002,5436700,65.153818
"134",66.940002,67.089996,65.989998,66,5070400,63.866804
"135",66.559998,66.68,65.410004,66.419998,2926000,64.273227
"136",66.389999,68.169998,66.199997,68.110001,2926300,65.908607
"137",68.160004,68.370003,67.400002,67.75,2309700,65.560242
"138",67.690002,68.599998,67.400002,68.540001,1868600,66.324709
"139",68.050003,68.980003,67.82,68.760002,1581500,66.537599
"140",68.900002,69.720001,68.610001,69.160004,2011800,66.924672
"141",69.599998,70.75,69.220001,70.730003,2310500,68.443928
"142",74.870003,76.5,73.879997,75.589996,16658500,73.14684
"143",76.279999,78.980003,75.879997,76.160004,9157300,73.698424
"144",77.330002,78.339996,76.440002,76.629997,6224400,74.153227
"145",76.75,77.07,73.730003,76.110001,5266500,73.650037
"146",75.360001,76.75,74.220001,76.279999,4039300,73.814541
"147",76.389999,76.660004,73.800003,74.459999,3733600,72.053366
"148",74.260002,74.75,73.269997,74.669998,3056600,72.256578
"149",74.099998,75.43,73.019997,74.879997,2989200,72.459789
"150",75.449997,78.190002,75.449997,77.519997,4390500,75.014461
"151",78.309998,78.720001,77.43,78.529999,3578800,75.991819
"152",78.870003,78.940002,76.75,77.139999,5014200,74.646746
"153",76.510002,79.559998,75.57,79.480003,6618700,76.911118
"154",78.529999,79.849998,78.239998,79.650002,4026500,77.075621
"155",79.379997,79.379997,76.010002,76.449997,6197200,73.979045
"156",75.279999,77.230003,73.900002,76.330002,6477700,73.862928
"157",76.639999,77.489998,76.550003,77.199997,4286700,74.704804
"158",77.059998,78.599998,76.129997,77.260002,3272300,74.76287
"159",76.599998,76.739998,74.43,75.699997,4067300,73.253286
"160",75.919998,77.150002,74.669998,76.790001,3982000,74.308059
"161",76.699997,77.400002,74.559998,75.360001,5327900,72.924278
"162",75.610001,76.43,73.5,74.18,3287300,71.782417
"163",74.370003,77.089996,74.269997,77.080002,3988100,74.588687
"164",77.150002,79.190002,75.540001,78.540001,4809400,76.001497
"165",79.25,80.599998,78.220001,80.029999,3894100,77.443337
"166",79.449997,79.849998,76.919998,77.489998,4339000,74.985432
"167",77.949997,80.059998,77.139999,78.32,4139900,75.788607
"168",78.43,79.68,78.199997,79.269997,3461100,76.707899
"169",79.889999,80,78.5,78.690002,4063500,76.146651
"170",78.330002,79.169998,76.129997,77.370003,3324400,74.869315
"171",76.879997,78.120003,75.879997,77.709999,2780200,75.198322
"172",77,78.889999,77,78.489998,2120600,75.95311
"173",78.669998,80,78.580002,79.970001,2184500,77.385278
"174",80,80.25,77.519997,77.940002,3371400,75.420892
"175",78.239998,78.389999,76.809998,77.410004,3448400,74.908023
"176",77.260002,81.949997,77.260002,81.300003,6596000,78.672293
"177",81.150002,82.300003,79.620003,80.959999,5411000,78.343278
"178",81.849998,82.919998,76.769997,77.849998,5909100,75.333797
"179",78.230003,80.349998,77.910004,79.669998,5271700,77.094972
"180",80.739998,80.739998,76.879997,78.139999,5598100,75.614424
"181",78.660004,81.220001,78.370003,81.220001,3561100,78.594877
"182",81.230003,81.959999,79.910004,81.830002,3030500,79.185162
"183",81.980003,82.769997,79.779999,80.010002,3032000,77.423986
"184",80.370003,81.540001,79.550003,80.669998,3220200,78.062651
"185",81.209999,82.400002,80.540001,82.330002,3716000,79.669001
"186",82.150002,82.279999,80.019997,81.019997,3016600,78.401337
"187",81.260002,81.970001,78.93,79.949997,2644000,77.45196
"188",79.93,80.360001,78.150002,79.669998,3157600,77.18071
"189",79.410004,80.900002,78.949997,79.290001,2025300,76.812585
"190",77.970001,78.160004,74.879997,75.980003,4523400,73.606009
"191",75.220001,77.970001,75.220001,77.25,2283800,74.836324
"192",76.400002,77.730003,75.989998,77.18,2611100,74.768512
"193",74.029999,76.540001,73.43,75.870003,3927700,73.499445
"194",75.900002,77.089996,73.349998,74.330002,4095400,72.007561
"195",75.889999,77.5,75.25,77.059998,2819100,74.652258
"196",77.940002,78.449997,76.459999,77.269997,4105000,74.855696
"197",78.410004,80,78.080002,79.980003,3399800,77.481029
"198",79.82,81.040001,79,80.790001,3897100,78.265718
"199",80.730003,82.620003,80.120003,82.25,4054500,79.680099
"200",82.93,83,81.019997,81.980003,2724100,79.418539
"201",81.440002,83.169998,81.410004,82.879997,2643700,80.290412
"202",82.610001,84,82.029999,82.059998,2473800,79.496033
"203",82.139999,83.209999,80.980003,83.169998,2997300,80.571352
"204",83.519997,83.519997,81.620003,82.410004,4301900,79.835104
"205",82.349998,83,81.870003,81.919998,2911700,79.360408
"206",83.389999,83.580002,82.330002,82.879997,2754200,80.290412
"207",83.150002,83.980003,82.510002,82.769997,1894900,80.183849
"208",82.620003,83.419998,82.209999,82.480003,2169600,79.902916
"209",83.019997,83.910004,81.57,82.379997,2735500,79.806035
"210",83.089996,83.459999,81.980003,83.339996,2903200,80.736039
"211",83.57,85.5,83.459999,84.709999,4701100,82.063236
"212",84.459999,84.589996,80.730003,81.110001,3663100,78.575719
"213",80.199997,80.330002,77.269997,77.43,5838900,75.0107
"214",78.18,79.169998,77.459999,78.339996,3113200,75.892264
"215",77.769997,79.589996,77.459999,79.379997,3013500,76.89977
"216",79.720001,80.480003,78.940002,80.419998,3591000,77.907276
"217",78.839996,78.940002,76.860001,77.379997,4282500,74.96226
"218",77.449997,78.82,77.040001,78.779999,2571200,76.318518
"219",80.25,80.989998,79.919998,80.150002,2793600,77.645715
"220",80.419998,80.629997,78.410004,79.07,3152500,76.599458
"221",78.93,79.349998,77.75,79,2219700,76.531646
"222",79.089996,79.989998,78.690002,79.370003,2500000,76.890088
"223",80.059998,80.129997,77.269997,78.080002,3902300,75.640393
"224",77.779999,79.029999,77.379997,78.639999,3141800,76.182893
"225",78.93,79.660004,78.449997,78.940002,3528600,76.473523
"226",79.540001,80.849998,79.029999,80.349998,3968000,77.839463
"227",79.32,81.580002,77.449997,78.510002,5378100,76.056958
"228",78.309998,78.5,75.029999,76.080002,5368400,73.702883
"229",74.860001,76.459999,72.639999,74.300003,6650400,71.9785
"230",75.309998,77.18,74.160004,75.139999,4666100,72.792251
"231",75.18,77.230003,75.18,76.370003,2913100,73.983823
"232",76.349998,77.760002,75.300003,77.139999,2731000,74.729761
"233",77.099998,77.25,74.019997,74.669998,4447800,72.336935
"234",74.129997,74.970001,72.959999,74.330002,4275500,72.007561
"235",74.769997,75,72.849998,74.059998,3004300,71.745993
"236",73.949997,75.209999,73.019997,73.400002,2775600,71.106619
"237",73.089996,73.419998,71.099998,72.550003,5111700,70.283179
"238",72.730003,73.75,71.720001,72.959999,5076800,70.680364
"239",73.230003,73.839996,71.400002,71.639999,5272700,69.401608
"240",75.080002,75.989998,74.269997,74.580002,11716500,72.24975
"241",73.07,74.510002,72.300003,74.269997,5388700,71.949431
"242",74.879997,76.190002,74.879997,75.870003,6701200,73.499445
"243",75.190002,77.690002,75.110001,77.220001,4142400,74.807263
"244",76.949997,78.050003,76.389999,77.889999,3960300,75.456327
"245",78.209999,79.190002,77.75,78.660004,3308400,76.202272
"246",79.959999,80.75,78.449997,79.519997,3665300,77.035395
"247",79.019997,79.599998,76.839996,77.129997,4398600,74.720071
"248",76.699997,77.919998,75.889999,76.980003,3727300,74.574764
"249",75.370003,77.599998,75.029999,76.980003,4483700,74.574764
"250",76.779999,77,74.150002,74.75,3912800,72.499197
"251",75.300003,75.809998,73.629997,73.739998,8410000,71.519607
"252",74.260002,75.230003,73.709999,74,6355400,71.77178
"253",74.889999,75.199997,74.07,74.669998,3262500,72.421604
"254",74.230003,74.25,72.610001,72.790001,5698400,70.598216
"255",72.739998,73.830002,71.190002,71.889999,3712100,69.725314
"256",72.93,74.129997,72.730003,72.900002,4212200,70.704904
"257",72.160004,73.959999,71.059998,71.550003,4395100,69.395556
"258",71.839996,72.610001,69.360001,69.93,5605300,67.824333
"259",71.050003,71.540001,69.989998,70.449997,6212100,68.328672
"260",69.980003,70.309998,68.669998,69.650002,5981800,67.552765
"261",70.110001,72.489998,70.110001,72.150002,3717600,69.977487
"262",71.739998,73.809998,71.669998,72.589996,3781200,70.404234
"263",71.080002,72.730003,69.839996,72.489998,5653600,70.307246
"264",72.43,72.980003,71.400002,72.459999,4564800,70.278151
"265",71.440002,72.629997,71.169998,72.010002,3504700,69.841704
"266",72.709999,75.059998,72.519997,74.769997,3385600,72.518592
"267",75.190002,76.360001,74.129997,75.610001,4088700,73.333302
"268",76.129997,77.099998,75.989998,76.760002,3272600,74.448676
"269",76.760002,78.059998,75.800003,77.910004,2736000,75.56405
"270",77.809998,79.589996,77.809998,79.309998,3256800,76.921888
"271",78.870003,79,77.839996,78.779999,3114200,76.407848
"272",79.949997,80.580002,79.279999,80.220001,2882000,77.804491
"273",78.639999,79.5,78.32,79.339996,2247100,76.950984
"274",78,78.32,76.730003,76.900002,2786000,74.58446
"275",76.75,77.690002,76.449997,76.529999,2918100,74.225598
"276",77.110001,78.32,76.559998,76.760002,2544400,74.448676
"277",77.059998,77.669998,76.199997,76.699997,3273200,74.390478
"278",77.660004,80.220001,77.150002,80.190002,7220200,77.775395
"279",79.769997,80,78.230003,79.230003,2823900,76.844303
"280",79.910004,82.400002,79.809998,82.330002,4959400,79.850957
"281",83.010002,83.660004,82.230003,82.370003,4364700,79.889753
"282",82.870003,83.669998,82.440002,83.209999,2960600,80.704457
"283",83.139999,83.800003,82.660004,83.300003,2254900,80.79175
"284",81.599998,83.199997,81.199997,82.580002,3326700,80.093429
"285",82.82,85.099998,81.989998,84.279999,5192800,81.742237
"286",83.75,84.470001,82.25,82.389999,3611200,79.909148
"287",82.550003,85.25,82.230003,83.510002,3893100,80.995426
"288",82.349998,83.5,81.279999,82.559998,4162600,80.074027
"289",83.800003,84,81.510002,82.860001,4160900,80.364997
"290",81.989998,83.18,80.699997,80.779999,4500400,78.347626
"291",80.779999,81.010002,77.580002,80.290001,5150100,77.872383
"292",78.57,78.57,72.190002,72.510002,8330700,70.326648
"293",73.730003,74.519997,68.089996,71.510002,7054800,69.356759
"294",66.839996,69.300003,63.84,64.120003,9821300,62.189281
"295",65.43,68.349998,63.259998,68.260002,8227200,66.20462
"296",67.120003,68.389999,65.360001,65.620003,7261600,63.644114
"297",66.849998,74.699997,65.870003,73.370003,8808900,71.160753
"298",74.260002,74.989998,70.870003,71.709999,4444900,69.550734
"299",72.739998,74.68,72.559998,74.32,3916100,72.082145
"300",73.059998,73.769997,70.769997,71.82,3982900,69.657422
"301",72.589996,74.059998,71.690002,72.779999,3436800,70.588515
"302",70.400002,70.639999,66.059998,66.949997,6672000,64.934061
"303",65.889999,69.330002,65.730003,66.089996,5085600,64.099956
"304",68.110001,68.220001,65.029999,65.43,3777000,63.459833
"305",66,68.860001,65.279999,68.82,3618200,66.747756
"306",67.900002,70.150002,67.470001,68.720001,5271500,66.650768
"307",69.139999,70.099998,67.150002,67.489998,4027300,65.457802
"308",67.120003,69.68,65.489998,69.269997,3460100,67.184203
"309",70.800003,71.860001,70.279999,71.75,2672300,69.58953
"310",71.440002,73.269997,70.610001,72.650002,3550400,70.462432
"311",73.970001,75.730003,72.919998,73.75,4937200,71.529308
"312",73.690002,74.860001,71.970001,72.019997,4796400,69.851397
"313",70.059998,70.720001,68.620003,69.709999,3495800,67.610956
"314",67.110001,70.599998,66.93,70.440002,4588800,68.318978
"315",71.959999,73.650002,71.629997,73.419998,3568600,71.209243
"316",72.269997,73.739998,71.889999,72.290001,2847100,70.113271
"317",70.669998,71.580002,68.940002,69.879997,5585600,67.775835
"318",68.419998,70.5,67.989998,70.309998,3904700,68.280828
"319",70.660004,71.959999,69.059998,71.349998,3561300,69.290814
"320",71.919998,73.110001,69.910004,72.120003,4516100,70.038596
"321",73.360001,74.75,72.709999,74.540001,3388300,72.388752
"322",75.139999,75.480003,73.349998,74.769997,4435200,72.61211
"323",72.720001,75.040001,72.169998,74.230003,3562400,72.087701
"324",74.959999,77.449997,74.150002,76.239998,6467000,74.039686
"325",76.230003,76.400002,72.639999,72.720001,5011400,70.621278
"326",69,70.110001,67,68.739998,7143500,66.756139
"327",67.550003,68.5,66.050003,66.580002,4710700,64.658481
"328",67.150002,70,65.5,69.809998,4153300,67.795258
"329",71.870003,74.25,70.709999,71.309998,5257000,69.251967
"330",71.639999,72.690002,67.519997,67.68,3965700,65.726733
"331",69.629997,70.059998,65.459999,67.150002,4666400,65.21203
"332",65.690002,65.93,63.029999,63.049999,7010900,61.230355
"333",62.169998,63.369999,60.349998,60.529999,6850500,58.783083
"334",59.43,61.759998,57.110001,61.560001,7400000,59.783359
"335",62.810001,66.029999,61.16,65.480003,6366000,63.590229
"336",65.099998,66.93,63.52,66.480003,7501100,64.561368
"337",66.830002,67.610001,64.660004,65.120003,4747300,63.240618
"338",66.739998,67.68,66.139999,67.580002,3739600,65.629621
"339",66.730003,68.169998,65.900002,66.589996,4547300,64.668187
"340",67.669998,68.839996,67,67.309998,3956500,65.367409
"341",66.150002,67.559998,65.260002,67.040001,3301700,65.105204
"342",68.599998,70.620003,67.93,70.57,3929200,68.533326
"343",73.599998,75.580002,72.540001,74.440002,11415500,72.291639
"344",74.529999,79.830002,73.720001,78.910004,8556600,76.632635
"345",78.099998,79.57,76.849998,77.699997,5913500,75.457549
"346",77.849998,78.419998,75.529999,76.949997,5463200,74.729195
"347",78.080002,79.099998,77.370003,79.040001,3817000,76.75888
"348",78.949997,80.050003,78.080002,79.190002,4489600,76.904553
"349",79.120003,79.300003,76.620003,77.550003,4518300,75.311884
"350",78.910004,79.599998,76.139999,79.010002,3254300,76.729747
"351",81.620003,83.5,80.589996,82.650002,5653700,80.264695
"352",81.919998,83.980003,81.260002,83.739998,4195900,81.323234
"353",81.620003,81.879997,78.5,78.5,5011600,76.234464
"354",74.269997,78.599998,73.720001,77.370003,6905000,75.137079
"355",79.510002,81.300003,79.220001,80.809998,4457300,78.477794
"356",81.529999,83.010002,80.160004,82.730003,4102600,80.342388
"357",81.699997,82.690002,80.730003,82.459999,3855100,80.080176
"358",82.150002,82.959999,80.290001,82.550003,3068500,80.167583
"359",83.610001,84.419998,82.209999,83.949997,5012500,81.527172
"360",80.300003,80.68,77.690002,77.809998,6778700,75.564375
"361",78.690002,79.75,77.32,79.489998,5106000,77.19589
"362",81,81.730003,80.400002,80.720001,4655200,78.390395
"363",80.419998,80.589996,78.599998,79.279999,3219500,76.991952
"364",80.910004,81.290001,79.309998,79.940002,5332900,77.632908
"365",79.309998,81.150002,78.699997,78.949997,4086100,76.671474
"366",78.769997,79.120003,75.550003,76.440002,4367100,74.233919
"367",77.239998,77.959999,76.190002,76.699997,3392600,74.48641
"368",75.019997,76.190002,74.32,75.699997,2810900,73.51527
"369",75.610001,76.449997,74.110001,74.529999,3347300,72.379038
"370",73.529999,73.660004,71.849998,71.949997,3122900,69.873496
"371",71.559998,73.139999,71.25,71.839996,1291000,69.76667
"372",75.279999,77.209999,74.790001,75.769997,5015900,73.583249
"373",76.019997,77.550003,75.410004,76.760002,4214600,74.544683
"374",80.160004,81.809998,79.870003,81.269997,6280200,78.924518
"375",80.739998,81.489998,80.040001,80.379997,3501900,78.060204
"376",81.43,82.629997,80.309998,80.480003,3471900,78.157324
"377",82.110001,82.620003,80.879997,81.730003,3210500,79.371248
"378",82,82.5,81.169998,81.540001,3281000,79.18673
"379",81.029999,81.300003,79.769997,80.610001,3317300,78.283569
"380",79.660004,79.849998,76.940002,77.300003,3143100,75.069099
"381",77.779999,80.639999,77.779999,80.25,2839700,77.933958
"382",78.019997,78.610001,76.57,77.809998,2698600,75.649215
"383",78.419998,79.529999,75.769997,76.489998,3534000,74.365872
"384",75.519997,75.910004,73.410004,73.720001,4350500,71.672798
"385",75.080002,75.150002,72.419998,72.669998,4128600,70.651954
"386",73.440002,73.989998,72.040001,72.940002,4658500,70.91446
"387",73.18,73.43,71.18,71.400002,2837700,69.417225
"388",73.199997,75.239998,73.169998,74.599998,3349200,72.528358
"389",74.800003,76.07,73.709999,75.790001,3185700,73.685314
"390",75.889999,76.480003,75.459999,76.169998,2118800,74.054759
"391",76.389999,76.690002,75.75,76.669998,1287800,74.540874
"392",76.230003,77.769997,76.18,77.230003,1744900,75.085327
"393",77.599998,77.849998,75.339996,75.610001,1883100,73.510312
"394",75.970001,76.32,75.470001,76.190002,1485400,74.074207
"395",76.309998,76.860001,75.910004,76.330002,1584500,74.210319
"396",78.360001,79.120003,77.68,78.650002,4453100,76.465892
"397",78.459999,79.959999,77.910004,79.769997,2368800,77.554785
"398",79.760002,81.150002,79,80.800003,4618400,78.556188
"399",80.830002,81.029999,79.75,80.269997,2937600,78.0409
"400",80.459999,81.809998,80.010002,80.769997,2939200,78.527015
"401",82,82.470001,80.57,80.879997,3704900,78.633961
"402",80.339996,81.040001,79.019997,79.720001,4154800,77.506178
"403",79.739998,80.309998,78.459999,78.739998,3624000,76.553389
"404",78.169998,78.889999,77.599998,78.010002,3495600,75.843666
"405",79.610001,79.900002,78.769997,79.199997,3404400,77.000614
"406",78.980003,80.370003,77.709999,80.239998,3740300,78.011735
"407",80.5,80.68,79.620003,79.790001,3922000,77.574234
"408",79.330002,79.989998,78.330002,79.019997,3628800,76.825613
"409",79.260002,79.720001,78.330002,79.5,3477900,77.292286
"410",79.089996,79.470001,78.419998,78.989998,2865400,76.796447
"411",78.900002,81.209999,78.239998,81.080002,3956400,78.828412
"412",81.5,81.690002,79,79.309998,3816100,77.10756
"413",78.849998,79.870003,78.790001,79.32,2413900,77.117285
"414",78.480003,80.029999,78,80.029999,2422300,77.807567
"415",80.709999,81.279999,79.82,80.720001,3728600,78.478408
"416",81.370003,81.790001,80.419998,80.510002,2705700,78.274241
"417",80.800003,82.330002,80.720001,82.160004,3319800,79.878422
"418",82.660004,84.489998,82.120003,84.339996,4757200,81.997876
"419",83.349998,83.540001,81.980003,82.870003,4234600,80.568704
"420",84.629997,87.550003,83.620003,87.209999,7712100,84.788179
"421",87.25,87.43,85.279999,86.82,4394300,84.40901
"422",87.25,88.209999,86.059998,87.459999,4034400,85.031236
"423",86.220001,87.269997,85.610001,87.040001,3515800,84.622902
"424",88.029999,88.040001,86.290001,87.339996,3329100,84.914566
"425",87.199997,87.480003,86.279999,87.050003,3306100,84.632626
"426",87.419998,88.5,86.730003,87.510002,3548000,85.079851
"427",87.779999,88.379997,86.839996,87.75,2658500,85.313184
"428",88.440002,88.699997,87.290001,88.050003,4118800,85.604856
"429",86.989998,87.139999,84.489998,85.739998,7462300,83.359
"430",87.529999,88.279999,86.790001,87.32,4552700,84.895125
"431",86.650002,87.669998,85.620003,87.5,3124600,85.070127
"432",87.519997,88.199997,86.559998,87.300003,3591800,84.875683
"433",86.040001,87.440002,85.970001,86.519997,2855400,84.117338
"434",86.730003,87.080002,85.43,85.889999,2839200,83.504836
"435",86.290001,86.410004,83.519997,84.120003,4588500,81.783992
"436",84.779999,85.860001,84.510002,85.809998,3363600,83.427055
"437",85.389999,85.620003,82.25,82.550003,5366200,80.257591
"438",82.099998,83.300003,81.68,83.160004,2816800,80.850652
"439",81.400002,82.239998,80.82,81.870003,3922900,79.596474
"440",82.019997,83.110001,81.220001,82.760002,2948400,80.461758
"441",83.589996,84.190002,82.82,83.610001,3082000,81.288152
"442",87.239998,87.370003,84.699997,85.25,6294900,82.882609
"443",85.32,85.32,83.980003,84.760002,3408000,82.493311
"444",84.489998,85.029999,82.260002,83.639999,7055400,81.40326
"445",85.089996,85.25,82.889999,83.089996,4295200,80.867966
"446",83.68,84.440002,83,83.900002,3288300,81.656309
"447",84.18,84.940002,84.099998,84.68,6272500,82.415449
