"","PRU.Open","PRU.High","PRU.Low","PRU.Close","PRU.Volume","PRU.Adjusted"
"454",64.25,64.489998,63.549999,63.549999,3010700,57.722732
"455",63.400002,63.830002,62.709999,63.419998,2552200,57.604652
"456",62.869999,62.869999,61.939999,62.759998,2796000,57.005171
"457",63.139999,63.5,62.529999,63.389999,3096900,57.577404
"458",63.259998,64.730003,63.130001,64.5,2171700,58.585622
"459",64.290001,64.400002,62.950001,63.650002,2718000,57.813565
"460",62.98,63.169998,62.540001,62.82,2485400,57.05967
"461",62.5,62.91,62.099998,62.52,2011100,56.78718
"462",61.349998,61.389999,60.549999,61.130001,2191200,55.524638
"463",61.130001,61.189999,59.27,59.330002,3723300,53.889691
"464",60.349998,60.869999,60.139999,60.369999,2845300,54.834324
"465",60.470001,61.610001,60.240002,61.400002,3404900,55.76988
"466",61.150002,61.150002,59.889999,59.91,2916400,54.416505
"467",60.310001,60.68,59.439999,60.07,2318900,54.561834
"468",60.41,61.470001,60.209999,61.16,3181000,55.551886
"469",60.639999,61.07,60.310001,60.529999,2329300,54.979653
"470",60.799999,60.91,59.689999,60.169998,3491100,54.652663
"471",60.360001,60.75,59.73,59.73,3135500,54.25301
"472",58.869999,59.049999,58.400002,58.93,4055400,53.526368
"473",59.09,59.830002,58.93,59.259998,2873200,53.826106
"474",59.84,60.529999,59.540001,60.189999,2645900,54.670829
"475",60.200001,61.419998,60.049999,61.310001,2328400,55.688133
"476",61.630001,61.650002,60.900002,61.369999,3054000,55.742629
"477",60.990002,61.130001,60.279999,60.540001,2579300,54.988738
"478",60.450001,61.939999,60.23,60.880001,2556700,55.297562
"479",60.5,61.189999,59.849998,60.939999,2832500,55.352058
"480",55.919998,57.450001,53.91,54.810001,12668700,49.784155
"481",54.419998,54.740002,52.66,52.889999,5813600,48.040209
"482",52.470001,53.27,52.029999,52.189999,7118600,47.404396
"483",51.740002,52.169998,50.880001,51.580002,7232000,46.850333
"484",50.810001,51.610001,50.290001,51.060001,6014900,46.378014
"485",52.16,52.73,51,51.639999,7176700,46.904829
"486",50.990002,51.900002,50.41,51.509998,4774100,46.786749
"487",50.75,50.75,49.77,49.810001,5593300,45.242634
"488",49.650002,49.93,48.650002,48.740002,7157300,44.270749
"489",48.950001,49.16,47.450001,47.459999,5300300,43.108117
"490",47.5,47.580002,46.029999,46.040001,5972600,41.818327
"491",46.349998,46.5,45.790001,46.099998,6905900,41.872823
"492",46.220001,47.040001,45.919998,46.689999,4431500,42.408723
"493",46.73,48.080002,46.290001,46.68,6447300,42.399641
"494",46.189999,47.209999,45.700001,47.040001,6179900,42.726631
"495",47.400002,47.41,46.209999,47.330002,4599000,42.99004
"496",47.290001,47.630001,46.970001,47.200001,3094200,42.87196
"497",47.740002,48.139999,47.400002,47.869999,4220200,43.480522
"498",47.290001,47.290001,46.400002,46.650002,4180800,42.372393
"499",46.529999,46.93,45.619999,46.450001,4337700,42.190731
"500",45.400002,45.439999,44.619999,44.740002,4714200,40.637532
"501",45.360001,45.360001,44.470001,44.75,4546900,40.646614
"502",44.599998,46.240002,44.529999,45.990002,4876800,41.772912
"503",46.41,47.84,46.259998,47.84,5460400,43.453274
"504",48.23,49.139999,47.849998,47.939999,5834700,43.544103
"505",47.720001,48.130001,47.169998,47.970001,4083300,43.571354
"506",48.68,48.82,46.790001,46.830002,3887100,42.535888
"507",47.02,47.610001,46.75,47.610001,3039000,43.244364
"508",47.259998,48.060001,46.98,47.189999,2997800,42.862875
"509",47.209999,48.060001,46.950001,47.799999,3772000,43.416941
"510",48.509998,48.630001,48.060001,48.59,4485500,44.134502
"511",48.259998,48.34,47.18,47.380001,3423000,43.035455
"512",47.84,48.650002,47.73,48.330002,3069000,43.898344
"513",48.139999,48.75,47.860001,48.400002,4521500,43.961925
"514",48.639999,48.82,46.77,46.82,3827000,42.526803
"515",47.27,47.599998,46.689999,47.080002,3650700,42.762964
"516",46.360001,46.360001,45.470001,45.650002,3232400,41.464089
"517",45.599998,46.189999,45.439999,45.799999,2450300,41.600332
"518",46.189999,46.869999,45.599998,46.560001,2492800,42.290645
"519",46.200001,46.84,45.860001,46.77,3851700,42.481389
"520",48.34,48.43,47.779999,48.43,3789100,43.989173
"521",48.869999,49.119999,47.689999,48.259998,2177300,43.83476
"522",48.189999,49.369999,48,49,1544700,44.506907
"523",48.5,48.959999,47.919998,48.18,2410900,43.762097
"524",47.509998,48.040001,47.16,47.799999,2712700,43.416941
"525",47.57,47.779999,46.98,47.419998,2349200,43.071784
"526",47.75,48.18,46.830002,47.040001,2612000,42.726631
"527",47.32,48.16,47.119999,47.77,2877500,43.389693
"528",47.240002,47.799999,46.799999,47.549999,3043000,43.189865
"529",47.599998,49.279999,47.59,49.139999,3331200,44.634069
"530",48.43,48.900002,48.049999,48.349998,2080100,43.916507
"531",48.919998,49.130001,47.669998,48.650002,2721900,44.189001
"532",48.450001,49,48,48.650002,2383800,44.189001
"533",48.73,49.049999,48.27,48.57,2389200,44.116335
"534",48.130001,48.130001,46.669998,46.700001,4028400,42.417808
"535",45.950001,46.130001,45.09,45.830002,2794400,41.627584
"536",45.830002,45.860001,44.959999,45.459999,3114600,41.291509
"537",45.790001,46.150002,45.5,45.849998,3048300,41.645747
"538",46.709999,47.349998,46.25,46.619999,2315400,42.345142
"539",47.02,48.380001,46.490002,48.080002,2983200,43.671268
"540",47.900002,48.639999,47.720001,48.57,2408800,44.116335
"541",48.529999,48.93,48.099998,48.279999,2672800,43.852926
"542",48.490002,48.700001,47.43,47.580002,2731500,43.217116
"543",48.209999,50.32,47.849998,50.040001,5703900,45.451544
"544",50.900002,52.490002,50.740002,52.029999,4916900,47.259067
"545",52.259998,52.470001,51.880001,52.130001,2460000,47.3499
"546",52.400002,53.599998,52.400002,53.34,3261900,48.448947
"547",52.889999,53.75,52.68,53.619999,1961000,48.703271
"548",53.560001,54.119999,53.450001,53.75,1848900,48.821352
"549",53.48,54.049999,53.48,53.889999,1848100,48.948514
"550",53.779999,54.07,53.360001,53.82,1175200,48.884933
"551",54.200001,54.25,53.360001,53.540001,1828900,48.630608
"552",53.380001,54.200001,53.32,54,1522400,49.048428
"553",53.990002,54.43,53.639999,54.310001,1777200,49.330003
"554",54.509998,54.59,53.84,54.189999,1691300,49.221004
"555",54.040001,54.599998,54.009998,54.580002,1670200,49.575246
"556",54.650002,55.799999,54.59,54.93,2401900,49.893151
"557",54.68,55.099998,54.029999,54.59,2269700,49.584327
"558",54.389999,54.450001,53.790001,53.799999,2146000,48.866766
"559",53.700001,54.73,53.560001,54.619999,1947400,49.611575
"560",54.790001,54.849998,53.939999,54.150002,1736300,49.184675
"561",54,54.290001,53.790001,53.830002,2065600,48.894018
"562",53.860001,54.68,53.75,54.490002,2772800,49.493498
"563",54.009998,54.240002,53.59,54.09,2233600,49.130175
"564",54.41,54.900002,54.150002,54.509998,2368400,49.511661
"565",54.5,55.060001,54.259998,54.630001,2299900,49.62066
"566",54.549999,54.82,54.34,54.669998,2660700,49.65699
"567",55.080002,56.32,54.689999,56.259998,3304200,51.101194
"568",56.599998,57.200001,56.380001,57.189999,3011800,51.945917
"569",57.009998,57.07,56.02,56.119999,2772700,50.974032
"570",56.150002,56.73,56.139999,56.68,2118300,51.482683
"571",57.009998,57.540001,56.68,56.91,2362700,51.691593
"572",56.82,58.009998,55.82,57.959999,2810200,52.645311
"573",58.18,59.200001,58.009998,58.630001,2798600,53.253877
"574",58.48,58.98,57.490002,58.07,2771600,52.745225
"575",57.75,58.07,57.290001,57.540001,2046000,52.263825
"576",57.669998,57.970001,57.310001,57.540001,2323800,52.263825
"577",56.91,57.48,56.540001,57.049999,2570500,51.818755
"578",57.48,57.580002,56.830002,56.950001,2449400,51.727926
"579",56.639999,57.459999,56.389999,57.130001,1878900,51.891421
"580",57.32,57.5,55.560001,55.560001,2696900,50.465383
"581",55.41,55.5,53.529999,53.740002,5975100,48.81227
"582",54.259998,55.200001,54.119999,54.82,2748500,49.793237
"583",54.52,54.939999,54.139999,54.509998,2583600,49.511661
"584",54.799999,55.380001,54.25,54.48,2036300,49.484413
"585",54.720001,54.959999,54.130001,54.48,1429200,49.484413
"586",54.59,54.630001,53.939999,54.41,2207600,49.420832
"587",54.790001,55.790001,54.439999,55.779999,3048900,50.665208
"588",56.200001,57.790001,56.200001,56.700001,5953200,51.50085
"589",56.27,56.860001,55.950001,56.669998,3011600,51.473598
"590",56.66,57.110001,56.23,56.619999,7943900,51.428184
"591",56.509998,56.689999,55.959999,56.049999,2545500,50.910451
"592",56.709999,57.049999,56.139999,56.919998,2352900,51.700674
"593",56.950001,56.950001,55.700001,56.049999,2318900,50.910451
"594",56.09,56.75,55.799999,56.66,1738200,51.464517
"595",57.07,58.720001,56.990002,58.040001,4293600,52.717977
"596",58.25,58.93,58.040001,58.93,3317500,53.526368
"597",58.830002,59.98,58.68,59.889999,4466300,54.398339
"598",59.279999,59.610001,57.400002,58.040001,7203100,52.717977
"599",57.810001,58.529999,57.25,58.099998,2766100,52.772473
"600",57.07,57.16,56.630001,56.970001,3300900,51.746092
"601",57.23,57.700001,56.549999,56.57,5488300,51.382769
"602",57.189999,57.580002,56.73,57.310001,3557900,52.054916
"603",57.169998,57.450001,56.540001,57.299999,2371900,52.045831
"604",58.200001,58.200001,55.84,57.049999,3529900,51.818755
"605",57.049999,58.169998,56.330002,57.689999,4001800,52.400069
"606",58.07,58.25,57.119999,57.240002,6261800,51.991335
"607",57,57.169998,56.639999,56.990002,2577700,51.764259
"608",57.060001,58.25,56.869999,58.029999,3068300,52.708892
"609",56.959999,57.009998,55.369999,55.389999,6371800,50.31097
"610",54.349998,56,52.610001,52.759998,13407100,47.922129
"611",52.389999,53.689999,52.220001,52.709999,12858100,47.876714
"612",52.970001,52.970001,52.150002,52.189999,5450000,47.404396
"613",51.759998,52.400002,50.91,50.93,5111100,46.259934
"614",51.029999,51.439999,49.759998,49.950001,6228400,45.369796
"615",50.27,50.790001,49.720001,50.419998,5612300,45.796697
"616",49,49.029999,48.169998,48.740002,5849200,45.721655
"617",49.52,50.110001,49.34,49.810001,4142700,46.725393
"618",49.580002,50.799999,49.389999,50.779999,5845300,47.635321
"619",50.970001,51.259998,50.639999,51.130001,3312400,47.963648
"620",51.509998,52.02,51.259998,52.02,1078400,48.798532
"621",51.529999,51.830002,51.330002,51.779999,2126700,48.573393
"622",51.540001,51.880001,50.799999,50.830002,3627200,47.682227
"623",50.380001,51.650002,50.299999,51.599998,2773400,48.40454
"624",51.970001,52.220001,51.630001,51.830002,2964300,48.6203
"625",51.799999,52.380001,51.650002,52.119999,3221600,48.892338
"626",52.400002,52.549999,51.790001,51.959999,2659600,48.742246
"627",51.700001,52.259998,51.509998,52.060001,2772900,48.836056
"628",52.23,52.82,51.889999,52.610001,3261800,49.351995
"629",52.619999,52.720001,52.130001,52.630001,2366200,49.370757
"630",52.439999,52.75,52,52.470001,2059500,49.220665
"631",52.189999,52.630001,51.759998,52.5,1848200,49.248806
"632",52.900002,52.950001,52.279999,52.419998,2349200,49.173759
"633",52.77,53.650002,52.630001,52.669998,3450100,49.408277
"634",52.759998,53.5,51.689999,51.759998,3995500,48.554631
"635",51.700001,51.869999,50.889999,50.919998,4217500,47.76665
"636",51.220001,52.099998,51.18,52,4191900,48.77977
"637",52,53.200001,51.790001,53.119999,8491200,49.83041
"638",53.34,53.990002,53.169998,53.25,2659100,49.952361
"639",53.349998,54.5,53.259998,54.48,3279800,51.10619
"640",53.93,54.18,53.040001,53.43,6512500,50.121214
"641",53.130001,53.450001,53.02,53.220001,683600,49.92422
"642",53.279999,53.599998,52.93,53.080002,1151900,49.79289
"643",53.200001,53.470001,52.080002,53.049999,2980900,49.764746
"644",52.439999,52.990002,52.369999,52.470001,1696200,49.220665
"645",52.240002,53.369999,52.110001,53.330002,3095800,50.027408
"646",54.939999,56.029999,54.939999,56.02,3329400,52.550822
"647",55.700001,56.009998,55.279999,55.650002,3028600,52.203736
"648",55.66,56.560001,55.66,56.52,3866800,53.019858
"649",56.150002,56.32,55.48,55.790001,1944300,52.335066
"650",55.470001,56.27,55.400002,55.66,2419100,52.213115
"651",55.860001,56.360001,55.66,56.310001,2079300,52.822864
"652",56.860001,58.040001,53.400002,57.900002,3889600,54.314399
"653",57.98,58,57.060001,57.599998,2070700,54.032975
"654",57.470001,57.52,56.73,57.200001,1248500,53.657748
"655",56.720001,57.32,56.57,57.139999,2233000,53.601462
"656",56.66,56.91,56.040001,56.810001,3461100,53.2919
"657",57.220001,58.009998,56.900002,57.740002,2533800,54.164308
"658",57.93,58.150002,57.459999,57.709999,2226300,54.136163
"659",57.68,58.580002,57.380001,58.580002,2388300,54.952289
"660",58.380001,58.439999,57.93,58.25,1951800,54.642723
"661",58.32,58.830002,58.110001,58.290001,1591200,54.680247
"662",58.639999,59.360001,58.490002,59.09,2000500,55.430704
"663",58.98,59.630001,58.369999,58.869999,2971700,55.224327
"664",58.639999,59,58.490002,58.75,2109000,55.11176
"665",58.75,58.830002,57.869999,58.009998,2311000,54.417584
"666",57.91,58.240002,57.650002,57.880001,2977200,54.295637
"667",58.450001,59.240002,58.02,58.84,2813500,55.196186
"668",58.099998,58.220001,57.599998,57.66,2631300,54.08926
"669",57.990002,58.799999,57.990002,58.5,2259800,54.877241
"670",58.02,58.869999,57.720001,58.509998,2974100,54.886621
"671",57.91,58.060001,55.810001,56.900002,5972200,53.376327
"672",57.18,57.610001,56.830002,57.599998,2599100,54.032975
"673",57.540001,57.709999,57.139999,57.209999,2119100,53.667127
"674",57.119999,57.209999,56.810001,57,3556200,53.470133
"675",57.099998,57.66,57.07,57.330002,2313200,53.779698
"676",56.91,57.220001,56.560001,57.060001,2733100,53.526418
"677",57.209999,57.66,57.09,57.279999,3521400,53.732792
"678",57.400002,58.169998,57.299999,58.150002,2909600,54.548917
"679",58.169998,58.169998,56,56.049999,4068300,52.578963
"680",55.970001,56.009998,54.759998,55.110001,3636500,51.697176
"681",55.209999,56.09,55.119999,56.080002,3147700,52.991731
"682",56.529999,56.880001,54.639999,54.700001,4875100,51.687725
"683",55.080002,55.290001,53.700001,54.639999,4245000,51.631028
"684",54.610001,56,54,55.860001,3101900,52.783845
"685",55.720001,56.209999,55.259998,55.57,3276500,52.509814
"686",55.099998,55.439999,54.290001,54.98,3150900,51.952304
"687",54.639999,55.450001,54.549999,55.43,1970400,52.377524
"688",55.860001,57.59,55.68,56.759998,3934000,53.63428
"689",57.200001,57.57,56.68,56.950001,2887400,53.81382
"690",57.029999,58.450001,57,58.23,4426200,55.02333
"691",58.619999,59.709999,58.52,59.599998,5027700,56.317884
"692",59.400002,60.490002,59.299999,60.41,4004700,57.08328
"693",60.189999,60.330002,59.560001,59.869999,4443500,56.573016
"694",60.09,60.220001,59.5,59.689999,2338700,56.402928
"695",60.049999,60.18,59.599998,60.18,2501900,56.865946
"696",59.889999,60.599998,59.759998,60.41,3344600,57.08328
"697",59.380001,59.990002,59,59.400002,2647900,56.128901
"698",59.740002,60.049999,58.93,59.419998,5164300,56.147797
"699",59.98,60.099998,59.419998,59.599998,2594000,56.317884
"700",59.040001,59.130001,58.259998,58.330002,2784900,55.117825
"701",58.59,58.900002,58.209999,58.75,2350600,55.514695
"702",59.02,59.32,57.959999,58.639999,2452100,55.410752
"703",59.060001,59.610001,58.599998,59.59,2422300,56.308437
"704",58.939999,59.200001,58.580002,59.110001,2026200,55.85487
"705",59.009998,59.299999,58.720001,58.990002,2246000,55.74148
"706",58.799999,59.189999,58.009998,58.279999,2002300,55.070576
"707",58.740002,59.52,58.41,59.040001,2851000,55.788725
"708",59.169998,59.330002,57.720001,57.98,2761200,54.787097
"709",58.200001,58.200001,56.5,56.959999,5077400,53.823267
"710",55.529999,55.59,54.810001,55.48,6803500,52.42477
"711",55.360001,55.82,54.950001,55.790001,3041600,52.7177
"712",55.93,56.66,55.68,56.439999,2934100,53.331903
"713",56.889999,58.299999,56.540001,57.860001,3137400,54.673707
"714",57.880001,58.169998,57.459999,57.639999,2518500,54.465821
"715",57.150002,57.59,56.400002,56.900002,2493200,53.766574
"716",56.630001,56.939999,55.57,55.580002,3226600,52.519265
"717",56.27,56.84,55.880001,56.720001,2397800,53.596486
"718",55.939999,56.490002,55.470001,55.880001,2393800,52.802744
"719",56,56,54.580002,54.91,2974000,51.886159
"720",55.130001,55.810001,54.91,55.77,2664400,52.698801
"721",55.82,56.169998,55.029999,56.099998,2036800,53.010626
"722",56.59,58.380001,56.279999,57.939999,3422100,54.749299
"723",58.18,58.57,57.900002,58.34,1939100,55.127273
"724",58.580002,59.860001,58.299999,59.34,2721800,56.072204
"725",59.049999,59.509998,58.509998,59.25,1869000,55.98716
"726",59.549999,60.450001,59.169998,60.290001,2287300,56.969889
"727",60.169998,60.509998,59.68,60.419998,2192600,57.092728
"728",60.380001,60.470001,59.18,59.279999,3430000,56.015507
"729",62.400002,64.459999,61.610001,63.41,9062800,59.918073
"730",64.300003,65.800003,64.18,65.199997,4847900,61.609496
"731",64.889999,65.93,64.889999,65.800003,3083700,62.176461
"732",66.239998,66.870003,65.470001,65.68,4048900,62.063066
"733",65.639999,66.379997,65.099998,65.970001,2690800,62.337097
"734",65.900002,66.080002,65.160004,65.510002,2187100,61.90243
"735",65.550003,65.699997,64.629997,65.050003,2692600,61.467763
"736",64.529999,65.139999,64.300003,65.099998,2287000,61.515005
"737",65.150002,66.599998,64.919998,66.599998,2685000,62.932401
"738",66.739998,68.080002,66.339996,67.699997,4461700,63.971824
"739",67.57,68.449997,66.940002,67.199997,3396400,63.499358
"740",67.519997,68.599998,67.230003,68.379997,3037500,64.614377
"741",68.110001,68.769997,68.050003,68.43,2167700,64.661627
"742",68.459999,68.860001,67.989998,68.050003,2613600,64.302555
"743",68.129997,69.379997,67.080002,67.449997,2731100,63.735591
"744",66.620003,67.269997,65.800003,66.989998,2512700,63.300924
"745",66.010002,66.510002,65.540001,66.459999,1507300,63.177348
"746",67.309998,68.790001,67.300003,67.870003,2720100,64.517708
"747",67.050003,70,66.82,69.220001,3555800,65.801026
"748",69.300003,70.760002,69.150002,70.010002,2728000,66.552007
"749",69.629997,70.580002,68.959999,68.970001,3196000,65.563374
"750",69.330002,69.690002,67.860001,69.57,2959500,66.133737
"751",69.699997,70.639999,68.5,69.07,3056400,65.658434
"752",69.089996,69.260002,67.160004,67.449997,3459900,64.118447
"753",67.519997,69.07,67.129997,69.059998,3061400,65.648925
"754",69.699997,71.809998,69.540001,71.720001,4538900,68.177544
"755",71.839996,73.559998,71.809998,72.360001,3395300,68.785932
"756",71.43,71.919998,70.540001,70.93,2734100,67.426563
"757",71.800003,71.980003,70.779999,71.010002,2935500,67.502614
"758",70.870003,71.849998,70.410004,71.699997,2402000,68.158528
"759",71.559998,71.639999,70.110001,70.480003,1955500,66.998793
"760",71.269997,72.5,71.260002,72.190002,2568200,68.62433
"761",72.18,73.300003,71.660004,72.970001,2866200,69.365803
"762",72.779999,73.480003,72.050003,72.230003,2343500,68.662356
"763",71.470001,73.050003,70.839996,71.910004,3369200,68.358162
"764",72.839996,73.010002,70.75,71.550003,4105600,68.015942
"765",70.580002,70.839996,69.040001,70.260002,4135400,66.789658
"766",71.099998,72,70.290001,71.089996,3559600,67.578657
"767",71.82,72.07,70.82,71.050003,3974100,67.540639
"768",71.760002,72.769997,71.519997,72.410004,2158900,68.833465
"769",72.110001,73.410004,71.720001,73.029999,3995000,69.422837
"770",73.099998,73.989998,73.07,73.300003,2604800,69.679505
"771",73.5,74.199997,73.120003,74.099998,3240600,70.439986
"772",73.199997,73.940002,72.870003,73.839996,1591400,70.192826
"773",74.709999,75.68,74.529999,75.599998,2221100,71.865897
"774",76,77.150002,76,76.779999,3283900,72.987614
"775",77.57,78.440002,77.169998,78.099998,2963400,74.242415
"776",77.760002,78.089996,76.860001,77.43,1912600,73.60551
"777",78.629997,78.639999,76.940002,78.010002,2784100,74.156864
"778",78.010002,78.370003,77.419998,77.889999,2124300,74.042788
"779",78.050003,78.489998,77.440002,77.529999,2127700,73.700569
"780",77.699997,78.080002,76.690002,77.330002,1643800,73.51045
"781",77.610001,77.800003,76.940002,77.059998,1691100,73.253782
"782",77.5,78.639999,77.480003,78.519997,1814800,74.641668
"783",78.07,78.510002,77.300003,78.190002,1482900,74.327973
"784",78.470001,79.190002,78.290001,79.150002,1617100,75.240555
"785",79.330002,79.489998,78.669998,78.93,1607000,75.03142
"786",79.389999,79.75,78.139999,78.400002,1855900,74.5276
"787",78.309998,78.730003,77.75,78.730003,1686400,74.841302
"788",77.949997,79.260002,77.800003,79.160004,1608800,75.250063
"789",79.080002,79.25,78.449997,78.839996,1208700,74.945862
"790",79.120003,79.489998,78.339996,78.68,1632800,74.793769
"791",78.779999,79.989998,78.779999,78.970001,2542400,75.069446
"792",79.669998,83.209999,79.669998,82.620003,3796600,78.539163
"793",83.669998,83.669998,81.779999,82.410004,2032500,78.339536
"794",82.089996,82.870003,81.019997,82.419998,1945300,78.349037
"795",82.139999,82.230003,80.519997,80.730003,2334500,76.742516
"796",80.5,80.559998,78.669998,79.370003,4165700,75.44969
"797",81.269997,82,79.029999,80.410004,4448200,76.438322
"798",80.330002,81.260002,80.029999,80.580002,2845900,76.599924
"799",80.029999,80.440002,79.5,79.709999,2518600,75.772893
"800",79.720001,80.779999,79.599998,80.419998,2264200,76.447823
"801",80.120003,80.769997,79.959999,80.129997,2272700,76.172146
"802",79.68,79.769997,78.650002,78.739998,2645800,74.850803
"803",78.440002,79.779999,78.440002,79.610001,2780000,75.677833
"804",79.410004,79.410004,77.870003,77.900002,2394100,74.052296
"805",78.440002,78.449997,77.190002,78.089996,1609300,74.232907
"806",77.82,78.730003,77.269997,77.690002,2265300,73.85267
"807",78.089996,80.010002,78,79.510002,2465900,75.582774
"808",79.080002,79.480003,78.230003,78.699997,1432000,75.191051
"809",78.519997,78.830002,77.709999,77.839996,1266000,74.369394
"810",76.830002,76.830002,74.330002,74.57,3320500,71.245195
"811",74.559998,75.510002,74.099998,75.07,2383500,71.722902
"812",74.949997,76.389999,74.790001,75.410004,1423000,72.047746
"813",75.559998,75.660004,74.540001,74.879997,1474300,71.541371
"814",76.019997,76.900002,75.32,75.919998,1808100,72.535002
"815",76.510002,78.989998,76.510002,78.190002,2935200,74.703795
"816",78.239998,79.099998,77.919998,78.050003,1751100,74.570037
"817",78.120003,78.400002,76.129997,77.550003,2097400,74.092331
"818",77.709999,78.779999,77.669998,78.720001,1951800,75.210163
"819",79.57,80.980003,79.540001,80.599998,2441500,77.006338
"820",80.220001,80.980003,80,80.230003,1590600,76.65284
"821",80.07,80.440002,79.599998,79.949997,1376500,76.385318
"822",80.300003,80.300003,79.360001,79.690002,1275700,76.136915
"823",80.730003,81.269997,80.160004,80.910004,1969900,77.302521
"824",80.970001,81.849998,80.639999,81.629997,1600000,77.990413
"825",81.370003,82.620003,79.769997,80.239998,4075400,76.662388
"826",80.699997,80.699997,78.029999,78.690002,4575900,75.181502
"827",78.75,79.239998,78,78.239998,3360800,74.751561
"828",78.120003,78.5,77.720001,77.980003,2218200,74.503159
"829",77.940002,78.559998,77.190002,77.800003,1805300,74.331184
"830",78.07,79.389999,77.669998,78.809998,2020500,75.296147
"831",79.059998,79.629997,78.32,78.800003,1077300,75.286598
"832",78.269997,78.639999,77.75,78.410004,1168600,74.913987
"833",77.32,78.550003,76.839996,77.980003,2991200,74.503159
"834",77.949997,78.75,77.790001,78.089996,1877600,74.608248
"835",77.489998,78.330002,77.220001,78.290001,2493300,74.799335
"836",78.029999,78.410004,75.730003,77.25,2957400,73.805704
"837",77.25,78.589996,76.900002,78.400002,1626200,74.904431
"838",77.559998,77.989998,77.029999,77.410004,1116700,73.958573
"839",77.599998,77.599998,75.910004,75.989998,2110100,72.60188
"840",76.199997,76.5,75.209999,75.989998,1916200,72.60188
"841",77.279999,79.099998,77.18,79.07,2146000,75.544556
"842",79,79.879997,78.809998,79.870003,1407000,76.30889
"843",79.07,80.559998,78.699997,80.260002,1679200,76.681501
"844",79.910004,80.900002,79.660004,79.739998,1707900,76.184682
"845",80.43,82.260002,80.360001,81.529999,1973000,77.894873
"846",80.75,82.629997,80.739998,82.260002,1789600,78.592328
"847",82.629997,82.650002,81.760002,82.529999,1704300,78.850287
"848",82.379997,82.449997,81.339996,81.419998,2281700,77.789777
"849",81.529999,82.379997,81.32,81.720001,2011600,78.076404
"850",81.230003,81.459999,79.760002,80.519997,1577200,76.929903
"851",80.660004,81.580002,80.040001,81.370003,1738700,77.74201
"852",81.5,82.029999,81.230003,81.410004,1761200,77.780228
"853",81.239998,81.669998,80.949997,81.050003,1537200,77.436278
"854",81.309998,82.720001,81.220001,82.660004,1542000,78.974495
"855",82.529999,83.139999,81.580002,82.199997,1667300,78.534998
"856",81.970001,82.349998,81.25,81.389999,2028300,77.761116
"857",81.599998,81.669998,80.599998,81.190002,1557800,77.570036
"858",81.269997,81.650002,80.699997,81.57,1235400,77.93309
"859",81.43,81.870003,80.699997,81.470001,1561300,77.83755
"860",81.660004,82.639999,81.209999,81.790001,2199300,78.143282
"861",82.230003,85.889999,81.75,83.760002,5859000,80.025448
"862",84.029999,87.849998,83.949997,86.900002,4144200,83.025447
"863",86.879997,86.879997,85.940002,86.489998,1984400,82.633724
"864",86.129997,87.419998,86,86.639999,2619400,82.777037
"865",86.290001,87.870003,86.120003,87.830002,2439100,83.913982
"866",88.330002,89.309998,88.019997,89.050003,2947300,85.079588
"867",88.410004,89,87.599998,88.620003,2501400,84.668759
"868",88.690002,89.959999,88.43,88.650002,3126800,84.697421
"869",88.599998,89.529999,88.43,88.980003,1883100,85.012709
"870",89.230003,89.529999,88.529999,88.889999,1844200,84.926718
"871",89.349998,90.639999,89.239998,90.199997,2740400,86.178307
"872",89.5,90.120003,89.400002,90.07,1868600,86.562732
"873",90.139999,90.199997,89.110001,89.230003,1697400,85.755444
"874",89.309998,90.239998,89.190002,89.739998,1959800,86.24558
"875",90.379997,90.389999,88.940002,89.279999,1529400,85.803493
"876",89.43,89.870003,88.730003,88.760002,1249400,85.303745
"877",88.93,90.529999,88.699997,89.459999,2238600,85.976484
"878",89.220001,89.669998,87.510002,87.760002,3360300,84.342684
"879",87.730003,88.889999,86.949997,87.760002,2052400,84.342684
"880",87.559998,88.389999,87.029999,87.699997,2429000,84.285015
"881",88.980003,89.699997,88.830002,88.910004,2202700,85.447905
"882",88.940002,89.82,88.650002,88.980003,2083900,85.515179
"883",88.75,89.290001,87.910004,89.029999,1513200,85.563228
"884",88.940002,89.309998,87.879997,88.059998,2523900,84.630998
"885",88.260002,89.120003,87.879997,88.330002,2507800,84.890488
"886",88.459999,88.959999,87.870003,88.190002,1533300,84.75594
"887",88.669998,89.199997,88.459999,88.68,1516000,85.226858
"888",88.68,88.779999,87.639999,87.949997,1666000,84.525281
"889",88.449997,90.639999,87.389999,90.589996,2735200,87.06248
"890",90.010002,90.720001,89.779999,90.169998,2667100,86.658836
"891",90.190002,91.68,90.010002,91.330002,2995500,87.77367
"892",91.690002,92.18,91.080002,91.5,1624300,87.937049
"893",91.5,91.989998,91.230003,91.910004,477900,88.331087
"894",91.959999,92.599998,91.720001,92.43,867400,88.830836
"895",92.5,92.68,91.739998,91.830002,913800,88.254201
"896",91.650002,91.989998,91.18,91.5,980300,87.937049
"897",91.620003,92.309998,91.589996,92.220001,993300,88.629014
"898",91.5,91.639999,90.089996,90.760002,1694900,87.225866
"899",90.059998,91.050003,90,90.209999,1660200,86.69728
"900",90.419998,90.980003,90.050003,90.5,2166500,86.975988
"901",91.139999,91.93,90.57,90.839996,1701900,87.302745
"902",90.910004,91.57,90.620003,90.93,2005900,87.389245
"903",91.190002,91.910004,90.800003,91.230003,1676000,87.677566
