"","PCLN.Open","PCLN.High","PCLN.Low","PCLN.Close","PCLN.Volume","PCLN.Adjusted"
"897",1155.930054,1162.400024,1154.01001,1162.400024,444000,1162.400024
"898",1159.969971,1161.290039,1140,1145.439941,653300,1145.439941
"899",1147,1152.689941,1131.439941,1132.680054,622900,1132.680054
"900",1132.280029,1144.439941,1113.01001,1139.530029,656600,1139.530029
"901",1146.819946,1165.890015,1142,1163.069946,669400,1163.069946
"902",1163.98999,1168.099976,1156.51001,1157.5,508700,1157.5
"903",1157.949951,1162.829956,1144.25,1153.689941,474800,1153.689941
"904",1156.410034,1156.410034,1142.439941,1148.839966,489700,1148.839966
"905",1142.569946,1163.47998,1133.640015,1139.719971,612800,1139.719971
"906",1138.819946,1160.900024,1133.030029,1159.209961,624000,1159.209961
"907",1160.099976,1174.339966,1160.099976,1172.859985,576400,1172.859985
"908",1170.52002,1189.98999,1170.52002,1184.650024,786400,1184.650024
"909",1185.209961,1186.859985,1167.430054,1178.040039,610100,1178.040039
"910",1181.5,1206.97998,1176.5,1205.949951,754700,1205.949951
"911",1207.98999,1214.189941,1204.469971,1213.290039,632200,1213.290039
"912",1207,1214.969971,1196.150024,1208.859985,531700,1208.859985
"913",1195,1203.160034,1172.640015,1179.930054,867000,1179.930054
"914",1181.069946,1186.98999,1138.219971,1143.23999,1203000,1143.23999
"915",1154.400024,1168.640015,1150.170044,1162.530029,632500,1162.530029
"916",1150,1157.699951,1132.969971,1133.790039,684900,1133.790039
"917",1145.160034,1162.76001,1141.77002,1160,791600,1160
"918",1143.439941,1161.040039,1139.170044,1144.890015,810700,1144.890015
"919",1143.829956,1151.089966,1107.25,1113.48999,736600,1113.48999
"920",1117.939941,1128.829956,1107.199951,1126.119995,553000,1126.119995
"921",1123.23999,1133.920044,1103.900024,1124.01001,532300,1124.01001
"922",1128.420044,1145.51001,1125.98999,1138.339966,452200,1138.339966
"923",1159.369995,1196.560059,1157.530029,1195.390015,1393400,1195.390015
"924",1190.98999,1212,1187.040039,1207.819946,584300,1207.819946
"925",1207,1215.949951,1201.069946,1213.930054,544200,1213.930054
"926",1222.939941,1249.599976,1213.930054,1246.640015,1145800,1246.640015
"927",1241.47998,1282.599976,1239.219971,1276.069946,1222300,1276.069946
"928",1276.079956,1284.699951,1269.150024,1279.97998,906600,1279.97998
"929",1283.599976,1313.819946,1276.01001,1301.640015,1111300,1301.640015
"930",1302,1309,1271.189941,1273.76001,1065600,1273.76001
"931",1284.099976,1286,1254.030029,1283,1719100,1283
"932",1327.880005,1333.119995,1283,1315.650024,2073200,1315.650024
"933",1317,1324,1304.130005,1313.670044,825500,1313.670044
"934",1316.890015,1357.160034,1315.150024,1353.48999,1215200,1353.48999
"935",1358.52002,1375.410034,1342,1356.939941,1097000,1356.939941
"936",1357.130005,1363.089966,1350,1357.790039,629800,1357.790039
"937",1356.849976,1367.050049,1339.420044,1348.839966,926400,1348.839966
"938",1330.939941,1342.030029,1321,1338.23999,701400,1338.23999
"939",1349.209961,1369,1347.01001,1368.319946,670900,1368.319946
"940",1365.969971,1371.22998,1356.5,1370.430054,476900,1370.430054
"941",1370.75,1378.959961,1361.099976,1364.400024,484500,1364.400024
"942",1372.550049,1373.890015,1354.050049,1358.040039,562500,1358.040039
"943",1356.930054,1358.839966,1332.800049,1343.439941,630400,1343.439941
"944",1347.689941,1347.689941,1323.619995,1326.300049,628100,1326.300049
"945",1322.969971,1338.97998,1315.5,1332.579956,633900,1332.579956
"946",1337.98999,1338.140015,1294.630005,1299.72998,967200,1299.72998
"947",1294.97998,1296.969971,1267.050049,1267.930054,865000,1267.930054
"948",1273.160034,1308.790039,1267,1287.959961,900600,1287.959961
"949",1295.180054,1305.390015,1290.699951,1304.430054,566700,1304.430054
"950",1307.689941,1314.699951,1277.569946,1287.22998,708400,1287.22998
"951",1285.670044,1300,1272.170044,1292.390015,636200,1292.390015
"952",1316.98999,1316.98999,1267.640015,1268.839966,1170000,1268.839966
"953",1275,1275.98999,1211.900024,1227.930054,1436700,1227.930054
"954",1232.079956,1244.800049,1203.280029,1223.699951,1418700,1223.699951
"955",1229.569946,1240,1188.569946,1188.77002,1065800,1188.77002
"956",1188.77002,1191.969971,1156.410034,1182.25,1630100,1182.25
"957",1189.180054,1214.630005,1182.619995,1192.01001,1164800,1192.01001
"958",1205.459961,1214.569946,1190.26001,1191.890015,776700,1191.890015
"959",1203.209961,1251.839966,1201.109985,1251.369995,1210600,1251.369995
"960",1256.189941,1276.73999,1249.51001,1266.660034,1018000,1266.660034
"961",1265,1265.819946,1224.01001,1237.449951,1061200,1237.449951
"962",1248,1249.98999,1177.949951,1178.079956,2047200,1178.079956
"963",1167.5,1189.859985,1138,1169.72998,1752800,1169.72998
"964",1175.160034,1196.98999,1168.01001,1187.540039,1303100,1187.540039
"965",1197.359985,1235.089966,1185.349976,1234.630005,1487500,1234.630005
"966",1231.719971,1234.849976,1174.079956,1177.300049,1558400,1177.300049
"967",1160.01001,1177.089966,1147.459961,1156.209961,1610700,1156.209961
"968",1168.27002,1187.969971,1152.73999,1167.209961,976500,1167.209961
"969",1171.969971,1182.380005,1141.329956,1169.75,1028800,1169.75
"970",1177.5,1213.300049,1174.180054,1212.25,1412500,1212.25
"971",1205.73999,1224.619995,1203,1208.359985,1059700,1208.359985
"972",1212.599976,1224.140015,1204.369995,1221.040039,572100,1221.040039
"973",1226.77002,1237.150024,1220.150024,1230,669800,1230
"974",1231.72998,1234.75,1213.709961,1219.949951,581900,1219.949951
"975",1232,1235.449951,1203.709961,1217.030029,611300,1217.030029
"976",1212,1212,1154,1157.23999,1395900,1157.23999
"977",1158,1158.98999,1107.27002,1139.719971,1538900,1139.719971
"978",1147.579956,1165,1133.199951,1154.839966,788000,1154.839966
"979",1145.219971,1159.939941,1137.77002,1157.75,621700,1157.75
"980",1163.920044,1193.780029,1156.390015,1180.599976,929400,1180.599976
"981",1188.579956,1196.189941,1170.52002,1179.930054,692400,1179.930054
"982",1170.150024,1193.439941,1160.02002,1191.609985,493600,1191.609985
"983",1190.219971,1191.540039,1166.569946,1168.359985,600600,1168.359985
"984",1173.01001,1174,1124.410034,1131.73999,1155100,1131.73999
"985",1096.609985,1152.97998,1087.26001,1108,2618500,1108
"986",1115.609985,1138.459961,1111.52002,1135.910034,1192700,1135.910034
"987",1143.969971,1165.890015,1143.01001,1163.319946,777600,1163.319946
"988",1163.589966,1172,1157.48999,1159.910034,593800,1159.910034
"989",1158.569946,1166.52002,1141.160034,1145.810059,638400,1145.810059
"990",1142.949951,1143,1118.140015,1136.25,859200,1136.25
"991",1136.27002,1139,1121.359985,1137.160034,790700,1137.160034
"992",1131.77002,1162.349976,1128.930054,1158.790039,777900,1158.790039
"993",1161.410034,1166.619995,1143.530029,1150.280029,636500,1150.280029
"994",1158.599976,1177.880005,1149.319946,1177.439941,686300,1177.439941
"995",1177,1186,1171.949951,1178.060059,560200,1178.060059
"996",1179.099976,1197.47998,1175.209961,1197.119995,527400,1197.119995
"997",1206.160034,1259.839966,1206.160034,1259.109985,1348700,1259.109985
"998",1256.5,1275,1246.050049,1270.02002,894800,1270.02002
"999",1270.73999,1292.660034,1266,1291.72998,810500,1291.72998
"1000",1292.329956,1292.329956,1269.050049,1278.630005,906100,1278.630005
"1001",1281,1286,1260.23999,1278.800049,519600,1278.800049
"1002",1271.48999,1273.619995,1256.25,1265.51001,625800,1265.51001
"1003",1261,1262,1244.650024,1245.969971,674700,1245.969971
"1004",1252.369995,1259.949951,1245.630005,1247.959961,686500,1247.959961
"1005",1254.400024,1258.160034,1234.099976,1238.079956,631800,1238.079956
"1006",1241.050049,1250,1228.630005,1229.920044,590700,1229.920044
"1007",1230.01001,1240.890015,1218.959961,1222.880005,588200,1222.880005
"1008",1214,1250.089966,1213.040039,1248.719971,747800,1248.719971
"1009",1249.319946,1264.800049,1222,1226,965800,1226
"1010",1224.930054,1234.969971,1186.640015,1189.300049,1730000,1189.300049
"1011",1191.380005,1209.550049,1183,1202.47998,751500,1202.47998
"1012",1202.550049,1213.22998,1187,1196.51001,687500,1196.51001
"1013",1200.349976,1218.599976,1187.920044,1216.880005,722000,1216.880005
"1014",1220.819946,1221.02002,1199.52002,1206.829956,580300,1206.829956
"1015",1209.140015,1214.98999,1196.01001,1203.170044,902200,1203.170044
"1016",1200.119995,1208.410034,1195.030029,1205.599976,421200,1205.599976
"1017",1207,1222.589966,1199,1204.72998,764900,1204.72998
"1018",1201.530029,1224.579956,1199,1221.449951,592200,1221.449951
"1019",1228.26001,1230.079956,1213.72998,1217.699951,555200,1217.699951
"1020",1211.01001,1221.949951,1205.469971,1205.469971,566800,1205.469971
"1021",1205.209961,1215.01001,1202.5,1203,578600,1203
"1022",1217.699951,1249,1216.75,1246.77002,1005000,1246.77002
"1023",1251.130005,1252.609985,1233.349976,1237.839966,617600,1237.839966
"1024",1246.040039,1247.439941,1238.069946,1243.119995,328500,1243.119995
"1025",1242.599976,1264.5,1239.380005,1252.400024,685700,1252.400024
"1026",1241.880005,1247.430054,1208.170044,1225.22998,1112300,1225.22998
"1027",1231.5,1240.089966,1225.119995,1236.369995,752500,1236.369995
"1028",1211.849976,1226.47998,1209.050049,1216.130005,765500,1216.130005
"1029",1222.640015,1223.579956,1211.829956,1214.920044,609900,1214.920044
"1030",1221.5,1236,1215.51001,1228.48999,590100,1228.48999
"1031",1231.199951,1238.76001,1219.160034,1231,622900,1231
"1032",1241.709961,1243.26001,1223,1223.650024,577300,1223.650024
"1033",1218.52002,1229,1197.01001,1201.369995,932700,1201.369995
"1034",1206.150024,1212.890015,1199.890015,1212.780029,795500,1212.780029
"1035",1211.550049,1217.939941,1203.050049,1215.920044,535800,1215.920044
"1036",1223.829956,1232.75,1216.800049,1230.660034,571900,1230.660034
"1037",1228.599976,1242.400024,1228.599976,1238.680054,516700,1238.680054
"1038",1234.339966,1247.310059,1228.27002,1236.72998,621800,1236.72998
"1039",1235.650024,1239.349976,1224.280029,1227.780029,662600,1227.780029
"1040",1228,1242.880005,1223.72998,1239.290039,446400,1239.290039
"1041",1245.689941,1255.839966,1242.349976,1246.609985,701300,1246.609985
"1042",1253.819946,1258.51001,1249.920044,1255.949951,625700,1255.949951
"1043",1248.52002,1254.969971,1236.469971,1242.449951,822000,1242.449951
"1044",1247,1255.630005,1236.660034,1245.900024,805900,1245.900024
"1045",1247.550049,1307.089966,1246.530029,1299.920044,1367600,1299.920044
"1046",1295.380005,1306.780029,1269.540039,1281.209961,953400,1281.209961
"1047",1275,1296.640015,1268.51001,1280.569946,661900,1280.569946
"1048",1303.109985,1303.630005,1279.400024,1285.109985,675000,1285.109985
"1049",1289.609985,1289.930054,1271.540039,1281.560059,1029600,1281.560059
"1050",1281.849976,1329.900024,1274.550049,1309.280029,2051200,1309.280029
"1051",1312.209961,1320.920044,1288.119995,1294.359985,794200,1294.359985
"1052",1302.420044,1302.969971,1284.199951,1293.75,728200,1293.75
"1053",1299.969971,1301.449951,1284.060059,1284.810059,713800,1284.810059
"1054",1293.619995,1293.619995,1266.52002,1270.119995,1335800,1270.119995
"1055",1274.569946,1288.27002,1273.52002,1276.180054,602400,1276.180054
"1056",1281.26001,1281.26001,1268.170044,1271.780029,422300,1271.780029
"1057",1274.400024,1276,1267.97998,1273.369995,358900,1273.369995
"1058",1273.369995,1275.349976,1264.26001,1265.050049,402500,1265.050049
"1059",1268.48999,1277.930054,1260.380005,1277.5,601100,1277.5
"1060",1286.810059,1293.969971,1275.849976,1277.01001,570600,1277.01001
"1061",1280.439941,1286.660034,1270.27002,1277.52002,409800,1277.52002
"1062",1277.23999,1281.839966,1259.589966,1260.77002,567800,1260.77002
"1063",1255.51001,1260.109985,1248.699951,1250.709961,480000,1250.709961
"1064",1255.23999,1255.849976,1241.619995,1244.310059,532700,1244.310059
"1065",1247.699951,1257.76001,1244.050049,1254.900024,681700,1254.900024
"1066",1262.949951,1262.949951,1232.660034,1234.400024,779300,1234.400024
"1067",1242.380005,1243.900024,1216,1220.76001,967100,1220.76001
"1068",1210,1211.400024,1182.359985,1195.02002,1705300,1195.02002
"1069",1190.329956,1201.550049,1178.72998,1198.859985,966500,1198.859985
"1070",1198.589966,1200,1173.699951,1177.079956,870500,1177.079956
"1071",1176.98999,1189.390015,1173.609985,1188.640015,685400,1188.640015
"1072",1183.619995,1186.790039,1170.150024,1176.849976,619200,1176.849976
"1073",1175.52002,1177.890015,1161.75,1163.939941,791900,1163.939941
"1074",1161.160034,1161.5,1139.27002,1153.589966,829000,1153.589966
"1075",1149.890015,1179.560059,1149.310059,1172.920044,810000,1172.920044
"1076",1174.189941,1184.76001,1162.819946,1173.800049,644500,1173.800049
"1077",1179.400024,1198.48999,1175.709961,1197.199951,871800,1197.199951
"1078",1205,1205.5,1185.5,1186.119995,841000,1186.119995
"1079",1181.329956,1181.329956,1154.150024,1165.790039,679200,1165.790039
"1080",1163.400024,1177.5,1160.300049,1166.349976,651700,1166.349976
"1081",1169.73999,1183.869995,1157.150024,1182.02002,564700,1182.02002
"1082",1181.430054,1182.560059,1159.329956,1164.030029,752700,1164.030029
"1083",1166.670044,1175.420044,1161.01001,1174.439941,689000,1174.439941
"1084",1162.52002,1164.400024,1142.26001,1161.050049,861200,1161.050049
"1085",1164.5,1169.099976,1152.280029,1158.579956,661500,1158.579956
"1086",1154.290039,1154.75,1131.310059,1137.660034,958800,1137.660034
"1087",1140,1146.630005,1119.050049,1139.910034,797800,1139.910034
"1088",1145,1152.550049,1140,1141.459961,616900,1141.459961
"1089",1141,1141.339966,1116.410034,1119.819946,964400,1119.819946
"1090",1114.47998,1129.98999,1106.459961,1109.150024,977400,1109.150024
"1091",1110.51001,1127.859985,1098.209961,1126.920044,1046100,1126.920044
"1092",1120.180054,1122.619995,1099.01001,1102.189941,1068500,1102.189941
"1093",1094.800049,1103.47998,1062.569946,1063.660034,1529100,1063.660034
"1094",1063.410034,1072.880005,1017.280029,1040.699951,1867500,1040.699951
"1095",1050.209961,1061,1041.709961,1050.449951,1208600,1050.449951
"1096",1031.329956,1060.98999,1022.330017,1058.75,1610700,1058.75
"1097",1044.670044,1073.76001,1042.22998,1073.189941,1059400,1073.189941
"1098",1090.170044,1094.5,1073.02002,1077.27002,901500,1077.27002
"1099",1076.52002,1104.439941,1074.72998,1103.069946,589700,1103.069946
"1100",1107.160034,1136.849976,1107.01001,1132.969971,737800,1132.969971
"1101",1134.839966,1136.630005,1109.709961,1114.449951,595500,1114.449951
"1102",1125.119995,1141.430054,1120.900024,1130.97998,709000,1130.97998
"1103",1130.819946,1140.810059,1123.709961,1138.430054,538700,1138.430054
"1104",1138,1143.97998,1129.640015,1134.26001,377300,1134.26001
"1105",1135.040039,1156.869995,1133.709961,1156.619995,501000,1156.619995
"1106",1156.459961,1159,1143.050049,1144.219971,543800,1144.219971
"1107",1142.920044,1154.48999,1132.449951,1146.589966,542300,1146.589966
"1108",1175.579956,1206.829956,1172.51001,1206.209961,1472100,1206.209961
"1109",1211.689941,1229,1197,1198.52002,1101800,1198.52002
"1110",1113.119995,1126.22998,1081.390015,1097.699951,3357200,1097.699951
"1111",1103,1116,1086.160034,1095.339966,1165000,1095.339966
"1112",1096.97998,1100.290039,1082.800049,1097.75,741200,1097.75
"1113",1094.349976,1100.579956,1088.910034,1094.609985,611300,1094.609985
"1114",1092.890015,1120.699951,1092.849976,1120.02002,882800,1120.02002
"1115",1123.099976,1168.680054,1122.75,1167.359985,1389700,1167.359985
"1116",1163.98999,1178.390015,1154.369995,1161,820100,1161
"1117",1165.199951,1174,1156.449951,1168.01001,708900,1168.01001
"1118",1170.640015,1175.050049,1163.319946,1172.959961,601300,1172.959961
"1119",1169.959961,1171.819946,1148.819946,1166.410034,711900,1166.410034
"1120",1164.98999,1175,1158.599976,1166.829956,551800,1166.829956
"1121",1162.099976,1167.420044,1151.550049,1156.650024,542200,1156.650024
"1122",1149.619995,1162.98999,1148.27002,1153.880005,449500,1153.880005
"1123",1166.910034,1166.910034,1149.430054,1151.459961,787800,1151.459961
"1124",1157.52002,1161.5,1151.449951,1160.140015,413400,1160.140015
"1125",1160,1182.310059,1159.01001,1179.170044,654800,1179.170044
"1126",1176.949951,1179.900024,1161.819946,1166.829956,626800,1166.829956
"1127",1171.550049,1171.550049,1158.390015,1160.189941,287700,1160.189941
"1128",1158.140015,1164.949951,1139.630005,1153.199951,740400,1153.199951
"1129",1144.849976,1147.72998,1131.02002,1139.359985,884900,1139.359985
"1130",1138.689941,1141,1126.5,1130.170044,654100,1130.170044
"1131",1126.339966,1146.569946,1125.310059,1140.109985,735300,1140.109985
"1132",1141.119995,1142.890015,1130.939941,1135.969971,769600,1135.969971
"1133",1131.849976,1149.089966,1131.849976,1135.680054,592200,1135.680054
"1134",1128,1136.119995,1112.780029,1135.180054,678000,1135.180054
"1135",1131.810059,1136.680054,1112.099976,1115.52002,671300,1115.52002
"1136",1119.390015,1127.329956,1111.709961,1114.27002,546500,1114.27002
"1137",1108.630005,1119.819946,1103.52002,1103.98999,672000,1103.98999
"1138",1107.099976,1111.670044,1076.849976,1078.640015,888600,1078.640015
"1139",1067.550049,1073.290039,1045.25,1045.839966,1110100,1045.839966
"1140",1050.400024,1077.849976,1043.02002,1075.339966,890100,1075.339966
"1141",1088.920044,1108.98999,1088.150024,1104.579956,1230300,1104.579956
"1142",1110.449951,1114.069946,1097.089966,1109.449951,1008400,1109.449951
"1143",1111.01001,1152.400024,1110.719971,1149.380005,910200,1149.380005
"1144",1155.640015,1158.560059,1140.930054,1147.609985,584500,1147.609985
"1145",1148,1152.400024,1143.040039,1149.780029,166500,1149.780029
"1146",1152.430054,1160.439941,1150.109985,1156.219971,280600,1156.219971
"1147",1154.640015,1169.609985,1150.560059,1160.040039,472600,1160.040039
"1148",1155.48999,1161.119995,1144.060059,1148.650024,357800,1148.650024
"1149",1150.930054,1154,1140.209961,1140.209961,482500,1140.209961
"1150",1144,1149.439941,1131.51001,1142.060059,509300,1142.060059
"1151",1138.369995,1138.369995,1090.73999,1097.579956,1051300,1097.579956
"1152",1103.410034,1103.97998,1072.5,1079.959961,1081500,1079.959961
"1153",1090.77002,1092.069946,1058.569946,1069.569946,955000,1069.569946
"1154",1056.949951,1083.170044,1047.119995,1082.849976,1045800,1082.849976
"1155",1083.5,1085.089966,1051.640015,1051.959961,973000,1051.959961
"1156",1054.689941,1054.689941,1021.01001,1039.97998,1077200,1039.97998
"1157",1052.449951,1067.02002,1027.800049,1037.819946,871100,1037.819946
"1158",1026.150024,1039.660034,1022.01001,1035.670044,755700,1035.670044
"1159",1041.060059,1042.5,995.679993,998.25,1451700,998.25
"1160",997.01001,1012.309998,990.690002,1008.219971,1004800,1008.219971
"1161",1016.450012,1028.01001,999,1024.949951,700300,1024.949951
"1162",1024,1049.550049,1020,1045.530029,732400,1045.530029
"1163",1048.5,1053,1036.060059,1049.680054,913400,1049.680054
"1164",1047.949951,1047.949951,1033.280029,1037.98999,700400,1037.98999
"1165",1036.119995,1043.819946,1028.219971,1041.859985,507500,1041.859985
"1166",1029.72998,1029.969971,1003.179993,1013.859985,942000,1013.859985
"1167",1024.030029,1024.410034,1001.940002,1003.25,571300,1003.25
"1168",1007.789978,1015.51001,992.130005,1014.73999,760500,1014.73999
"1169",1011.73999,1022.200012,1008.409973,1009.47998,928400,1009.47998
"1170",1012,1015,993.5,1013.030029,655300,1013.030029
"1171",1019.690002,1039.98999,1012.359985,1037.550049,870600,1037.550049
"1172",1036,1041.859985,1026.339966,1028.280029,557900,1028.280029
"1173",1033.52002,1049.439941,1031.300049,1044.599976,660300,1044.599976
"1174",1027.560059,1030.02002,1007.109985,1022.419983,1305200,1022.419983
"1175",1020.650024,1039.359985,1014.150024,1033.150024,492700,1033.150024
"1176",1040.800049,1060.800049,1039.430054,1057.619995,657600,1057.619995
"1177",1064.23999,1067.930054,1051.050049,1060.060059,515700,1060.060059
"1178",1077.209961,1102.26001,1075.719971,1091.949951,1199100,1091.949951
"1179",1100.150024,1108.5,1094.589966,1103.369995,814400,1103.369995
"1180",1115,1130.920044,1114.01001,1120.98999,900800,1120.98999
"1181",1116.439941,1129.97998,1112,1122.98999,819800,1122.98999
"1182",1219,1222.880005,1195.359985,1218.050049,2671500,1218.050049
"1183",1217,1230.089966,1214.76001,1216.22998,1296800,1216.22998
"1184",1210.469971,1216.5,1202.829956,1207.579956,869400,1207.579956
"1185",1204.099976,1220.359985,1201.099976,1219.790039,603500,1219.790039
"1186",1219.140015,1259.859985,1217.959961,1250.859985,1615900,1250.859985
"1187",1248.97998,1264,1238.969971,1241.25,935400,1241.25
"1188",1240.75,1246.390015,1235.119995,1237.47998,645400,1237.47998
"1189",1237.75,1262,1232.030029,1249.400024,691500,1249.400024
"1190",1245,1254.640015,1238,1242.030029,510900,1242.030029
"1191",1233.5,1238.76001,1223.719971,1225.670044,777700,1225.670044
"1192",1225.300049,1242,1224.540039,1231.900024,502100,1231.900024
"1193",1221.709961,1228.380005,1213,1215.98999,695500,1215.98999
"1194",1215.189941,1220.890015,1202,1217,563800,1217
"1195",1202,1203.98999,1186.689941,1191.089966,788800,1191.089966
"1196",1192.540039,1195.369995,1174,1177.550049,706100,1177.550049
"1197",1186.930054,1194.550049,1176,1186.599976,521800,1186.599976
"1198",1186.150024,1188.069946,1154.800049,1157.77002,813400,1157.77002
"1199",1163.119995,1166.880005,1151,1158.439941,619800,1158.439941
"1200",1152.310059,1163.420044,1144.119995,1153.569946,554600,1153.569946
"1201",1153,1185.949951,1147.959961,1181.689941,888800,1181.689941
"1202",1176.23999,1179,1165,1176.319946,475600,1176.319946
"1203",1190.380005,1194.48999,1179.170044,1179.170044,726200,1179.170044
"1204",1176.25,1190,1175.51001,1181.180054,460400,1181.180054
"1205",1176.140015,1184.219971,1168.380005,1169.719971,398100,1169.719971
"1206",1172.75,1177.01001,1150.630005,1152.699951,507100,1152.699951
"1207",1144.5,1153.459961,1137.77002,1140.359985,524300,1140.359985
"1208",1141.23999,1144.099976,1130.859985,1135.189941,446500,1135.189941
"1209",1143.349976,1155.869995,1142,1149.829956,470100,1149.829956
"1210",1161.75,1176.719971,1160.5,1164.150024,1011700,1164.150024
"1211",1164,1168,1146.5,1149.599976,622800,1149.599976
"1212",1149.150024,1164.800049,1146.189941,1160.439941,541100,1160.439941
"1213",1158.829956,1194.459961,1154.099976,1185.01001,688200,1185.01001
"1214",1190.079956,1195,1183.930054,1184.97998,383000,1184.97998
"1215",1183.189941,1195,1180.670044,1192.25,341900,1192.25
"1216",1194.349976,1199,1181.01001,1186,434900,1186
"1217",1187.459961,1192.400024,1181,1189.5,361600,1189.5
"1218",1188.839966,1209.910034,1188.02002,1199.75,484400,1199.75
"1219",1196.76001,1204.949951,1182.47998,1204.709961,453700,1204.709961
"1220",1206,1210.26001,1199.109985,1200.949951,402500,1200.949951
"1221",1200.069946,1213.310059,1199.069946,1206.089966,518500,1206.089966
"1222",1194.5,1200.089966,1186.810059,1187.530029,598100,1187.530029
"1223",1191,1201.75,1187,1191.420044,473800,1191.420044
"1224",1195.900024,1200.589966,1191.540039,1194.26001,360400,1194.26001
"1225",1198.849976,1219.599976,1192.410034,1212.900024,433700,1212.900024
"1226",1209,1222.949951,1207.650024,1221.099976,463700,1221.099976
"1227",1229.459961,1235,1227.609985,1233.089966,599300,1233.089966
"1228",1235.369995,1262.23999,1235.069946,1253.199951,650600,1253.199951
"1229",1250,1253.839966,1238.930054,1242.119995,454900,1242.119995
"1230",1235,1255.329956,1234.599976,1248.51001,533000,1248.51001
"1231",1247.75,1255.27002,1231.530029,1237.810059,581200,1237.810059
"1232",1249.150024,1260.890015,1244,1260.430054,844100,1260.430054
"1233",1263.890015,1280.969971,1261,1267.459961,570900,1267.459961
"1234",1262,1273.26001,1252.709961,1263.319946,730500,1263.319946
"1235",1270.550049,1279.849976,1257.459961,1264.150024,1198700,1264.150024
"1236",1224.25,1227.890015,1182.02002,1213.48999,2162800,1213.48999
"1237",1223.150024,1224.599976,1202.890015,1204.76001,793800,1204.76001
"1238",1200.069946,1209.430054,1183.040039,1186.380005,684700,1186.380005
"1239",1178.400024,1187.27002,1167.48999,1183.469971,684600,1183.469971
"1240",1181.310059,1192.699951,1177.48999,1177.75,562600,1177.75
"1241",1188.689941,1192.400024,1177.069946,1190.089966,506500,1190.089966
"1242",1193.140015,1205.75,1189.040039,1198.800049,701900,1198.800049
"1243",1195.349976,1219.280029,1195.349976,1216.839966,596300,1216.839966
"1244",1214,1221.849976,1204.02002,1213.660034,538800,1213.660034
"1245",1210.23999,1213.550049,1203.900024,1208.180054,518200,1208.180054
"1246",1206.01001,1218.540039,1204,1212.630005,323300,1212.630005
"1247",1213.650024,1218.25,1207.26001,1208.5,408400,1208.5
"1248",1206.77002,1211.930054,1194.109985,1195.780029,611100,1195.780029
"1249",1196.219971,1203.369995,1194,1197.76001,554500,1197.76001
"1250",1197.23999,1201.410034,1187.160034,1190.550049,394500,1190.550049
"1251",1190.589966,1191.849976,1166.27002,1172.040039,839700,1172.040039
"1252",1174,1177.459961,1164.079956,1166.660034,662200,1166.660034
"1253",1162.140015,1201.439941,1161.560059,1196.02002,1033500,1196.02002
"1254",1196.290039,1201.069946,1186.01001,1193.709961,689900,1193.709961
"1255",1183.890015,1197.550049,1182.859985,1185.73999,495600,1185.73999
"1256",1183.300049,1187.579956,1176.280029,1178.160034,416000,1178.160034
"1257",1179.119995,1182,1162.089966,1164.050049,554500,1164.050049
"1258",1160.839966,1168,1157.140015,1163.27002,478600,1163.27002
"1259",1170,1185.810059,1164.339966,1179.939941,549800,1179.939941
