"","EMN.Open","EMN.High","EMN.Low","EMN.Close","EMN.Volume","EMN.Adjusted"
"448",51.900002,52.119999,51.43,51.860001,1342800,48.835393
"449",51.369999,51.75,51.139999,51.490002,1417600,48.486974
"450",51.509998,51.799999,51.330002,51.470001,1372500,48.46814
"451",51.09,51.419998,50.48,50.82,1086600,47.856048
"452",51.029999,51.619999,50.299999,51.220001,1102200,48.23272
"453",51.869999,52.419998,51.669998,51.93,1473700,48.90131
"454",52.080002,52.41,51.889999,51.970001,1922200,48.938978
"455",51.849998,51.91,50.400002,51.119999,2096300,48.13855
"456",50.560001,51.299999,50.200001,51.220001,1781800,48.23272
"457",51.639999,51.84,51.07,51.689999,2303600,48.675306
"458",51.639999,52.889999,51.290001,52.810001,3314100,49.729987
"459",52.720001,53.380001,52.689999,53.34,2979900,50.229075
"460",52.689999,52.93,52.360001,52.810001,1942100,49.729987
"461",52.529999,53.790001,52,52.080002,2350900,49.042563
"462",51.66,51.82,51.029999,51.66,2670100,48.647057
"463",51.66,51.869999,49.700001,49.91,2609800,46.999121
"464",50.700001,51.169998,50.310001,50.919998,2306700,47.950214
"465",50.939999,53.09,50.939999,52.77,1998500,49.69232
"466",52.439999,52.91,52,52.139999,1514800,49.099062
"467",52.57,52.77,51.759998,52.450001,1325100,49.390983
"468",53.060001,53.950001,52.98,53.549999,1513500,50.426827
"469",53.07,53.32,52.650002,52.91,1146800,49.824154
"470",52.98,53.380001,52.299999,52.75,1086600,49.673486
"471",52.98,53.279999,52.720001,52.759998,1099600,49.682901
"472",52,52.290001,51.299999,52.220001,1379700,49.174398
"473",51.990002,52.490002,51.150002,51.779999,1710300,48.760057
"474",52.549999,54,52.48,53.919998,2257400,50.775246
"475",53.330002,54.380001,52.77,54.209999,1854700,51.048334
"476",53.040001,55.529999,52.970001,54.049999,3064300,50.897666
"477",54.060001,54.130001,53.16,53.970001,1475800,50.822333
"478",53.990002,55.310001,53.48,54.389999,2415800,51.217836
"479",54,54.200001,53.360001,54.110001,2387100,50.954167
"480",54.080002,54.349998,52.66,52.900002,2116000,49.814739
"481",52.560001,52.599998,50.66,50.709999,2107900,47.752463
"482",50.459999,51.59,50.380001,51.23,2103900,48.242135
"483",50.779999,50.830002,49.580002,50.630001,2687700,47.67713
"484",49.799999,50.849998,49.369999,50.139999,2284900,47.215707
"485",50.869999,51.040001,49.869999,50,1376600,47.083873
"486",49.52,50.16,49.419998,49.68,1165700,46.782536
"487",48.849998,48.880001,48.200001,48.25,1724200,45.435937
"488",48.290001,48.540001,47.099998,47.25,1646500,44.49426
"489",47.380001,48.150002,46.299999,46.330002,1813800,43.627918
"490",46.41,46.439999,44.419998,44.43,2295600,41.838729
"491",44.560001,45,44,44.240002,1985400,41.659812
"492",44.279999,45.990002,44.119999,45.869999,2234300,43.194744
"493",46.130001,46.43,45.169998,45.470001,1741400,42.818075
"494",44.790001,46.240002,44,45.990002,2137600,43.307748
"495",46.09,47.009998,45.889999,47,3226600,44.25884
"496",47.880001,48.110001,47.25,47.619999,3063900,44.842679
"497",48.279999,49.799999,48.130001,49.490002,3372600,46.603619
"498",48.450001,48.790001,47.380001,47.43,3060900,44.663762
"499",47.540001,47.540001,45.459999,46.560001,3433000,43.844503
"500",45.259998,45.259998,43.060001,43.610001,3918400,41.066554
"501",43.610001,43.93,41.540001,43.259998,4179400,40.736965
"502",42.939999,44.869999,42.900002,44.759998,2823700,42.149481
"503",45.509998,46.490002,45.450001,46.490002,2563900,43.778586
"504",47.029999,47.919998,47,47.310001,3323700,44.550762
"505",46.98,47.75,46.310001,47.720001,1456100,44.936849
"506",48.470001,48.470001,45.77,45.860001,1697800,43.185328
"507",46.220001,47.41,45.73,47.360001,2080600,44.597845
"508",46.970001,46.970001,45.650002,45.919998,1593200,43.48053
"509",45.939999,47.009998,45.919998,46.740002,1758000,44.256971
"510",47,47.549999,46.540001,47.360001,1497000,44.844033
"511",47.139999,47.959999,46.84,47.779999,892400,45.241719
"512",48.380001,49.57,48.240002,49.330002,1668200,46.70938
"513",49.209999,49.689999,48.419998,49,1544100,46.396909
"514",48.990002,49.310001,46.43,46.599998,1590100,44.124406
"515",47,47.169998,46.389999,46.990002,2434000,44.49369
"516",46.259998,46.259998,45.43,45.84,2145800,43.404782
"517",46.259998,47.619999,46.110001,47.16,2597900,44.654657
"518",47.560001,48.330002,47.240002,48.23,2931300,45.667814
"519",47.560001,48.27,47.16,48.130001,3033200,45.573128
"520",49.57,50.650002,49.240002,50.369999,2532800,47.694128
"521",50.709999,50.869999,49.57,49.720001,4389000,47.078661
"522",51.25,51.25,50.110001,50.889999,1283600,48.186503
"523",50.84,50.990002,50.099998,50.259998,1837000,47.589971
"524",49.57,50.290001,49.259998,50.150002,2192200,47.485817
"525",50.34,50.369999,49.18,49.389999,1563500,46.76619
"526",49.700001,50.419998,48.41,48.84,1603300,46.245409
"527",48.959999,48.970001,47.07,47.470001,2046700,44.94819
"528",46.849998,47.860001,46.18,47.509998,2435300,44.986063
"529",48.150002,49,48.139999,48.790001,1471000,46.198066
"530",48.5,48.619999,47.75,48.59,1006600,46.00869
"531",48.810001,49.130001,47.849998,48.939999,1282300,46.340095
"532",48.599998,50.200001,48.16,49.959999,1656500,47.305909
"533",50.169998,50.5,49.66,49.84,1370600,47.192285
"534",49.330002,49.330002,48.830002,49.189999,1413000,46.576814
"535",47.889999,48.34,47.700001,48.200001,1207700,45.639409
"536",48.18,48.970001,47.34,47.93,1670000,45.383752
"537",48.290001,48.48,47.490002,48.48,1341900,45.904533
"538",49.73,50.130001,49,49.59,1866200,46.955566
"539",50.099998,52.049999,50.029999,51.740002,3050000,48.99135
"540",51.330002,51.759998,50.610001,51,2657300,48.29066
"541",51,52.900002,50.349998,52.279999,3441900,49.50266
"542",52.599998,53.470001,51.849998,51.98,1902700,49.218598
"543",51.290001,53,51.220001,52.720001,2921000,49.919288
"544",53.790001,53.900002,52.959999,53.169998,1565400,50.345379
"545",53.610001,54.59,53.48,54.290001,1410100,51.405882
"546",54.57,55.200001,54.290001,54.869999,1714900,51.955068
"547",54.540001,54.990002,54.060001,54.389999,1233400,51.500568
"548",54.220001,54.759998,53.889999,54.68,1064100,51.775163
"549",54.099998,54.59,53.799999,54.540001,764400,51.642601
"550",54.27,54.470001,53.740002,54.389999,887000,51.500568
"551",54.700001,54.73,53.349998,53.509998,1189500,50.667317
"552",53.5,54.16,53.209999,53.93,1068900,51.065006
"553",53.939999,54.900002,53.66,54.810001,980900,51.898258
"554",54.82,56.220001,54.720001,55.709999,1786900,52.750444
"555",55.400002,56,55.16,55.529999,1377100,52.580006
"556",55.84,56,55.459999,55.740002,1884400,52.778853
"557",55.419998,55.970001,55.240002,55.93,1436800,52.958758
"558",55.830002,56.189999,55.529999,55.580002,1527400,52.627353
"559",55.439999,55.450001,54.57,55.27,1341700,52.33382
"560",55.529999,55.830002,54.959999,55.380001,1238800,52.437977
"561",55.240002,56,55.23,55.68,1444700,52.722039
"562",55.720001,55.77,54.77,55.080002,1324400,52.153915
"563",54.75,55.169998,54.540001,54.549999,1814000,51.652068
"564",55.25,55.41,54.560001,55.259998,1785700,52.324349
"565",55.279999,55.32,54.189999,54.540001,1354800,51.642601
"566",54.5,55.25,54.169998,55.060001,1320100,52.134977
"567",55.540001,56.700001,55.450001,56.68,1286800,53.668914
"568",56.639999,57.490002,56.299999,57.369999,1362500,54.322257
"569",57.080002,58.09,56.939999,57.169998,1464200,54.132882
"570",57.029999,57.360001,56.470001,56.540001,1201400,53.536352
"571",56.32,56.82,56.040001,56.349998,1156300,53.602937
"572",56.369999,58.669998,56.02,58.169998,1375600,55.334212
"573",58.380001,59.560001,58.16,58.639999,1834700,55.7813
"574",58.560001,58.560001,57.5,57.77,696900,54.953714
"575",57.709999,57.790001,57.189999,57.549999,1638400,54.744438
"576",57.91,58.450001,57.110001,58.16,1574500,55.324701
"577",57.59,57.59,56.439999,57.360001,1431600,54.563702
"578",57.830002,58,56.98,57.18,2192500,54.392476
"579",56.720001,57,56.369999,56.66,1052500,53.897826
"580",57.049999,57.07,56,56,1472900,53.270001
"581",56.080002,56.490002,54.91,55.330002,1245200,52.632665
"582",55.75,56.52,55.290001,56.369999,995400,53.621962
"583",56.060001,57.25,55.669998,57.009998,1554200,54.230762
"584",57.169998,58.130001,56.900002,57.16,1531100,54.373451
"585",57.279999,57.419998,56.209999,56.689999,1147300,53.926362
"586",56.75,56.91,56.32,56.5,1463100,53.745626
"587",57,57.549999,56.630001,57.5,1037100,54.696876
"588",57.970001,59.450001,57.84,59.130001,2173100,56.247415
"589",58.48,58.540001,56.52,57,2949800,54.221251
"590",56.970001,57.48,56.150002,56.310001,1705000,53.56489
"591",56.369999,56.470001,55.349998,55.540001,1051200,52.832427
"592",56.02,56.360001,54.639999,54.720001,1638100,52.052402
"593",54.610001,55.259998,53.93,54.25,1233800,51.605313
"594",54.34,55.75,54.150002,55.66,1172400,52.946576
"595",55.93,57.57,55.580002,57.220001,2151700,54.430527
"596",57.380001,57.869999,57.060001,57.669998,1138600,54.858587
"597",57.580002,58.209999,57.040001,58.049999,1126800,55.220063
"598",57.599998,57.740002,55.709999,56.080002,1462800,53.346103
"599",55.900002,56.200001,55.419998,56.200001,1570200,53.460252
"600",55.209999,55.209999,54.16,54.27,1602300,51.624339
"601",54.810001,55.400002,54.299999,54.459999,1031800,51.805075
"602",54.959999,55.09,52.93,53.650002,2685300,51.034565
"603",57.689999,61.220001,57.41,60.189999,7007300,57.255737
"604",60.52,61.48,58.950001,59.240002,2354900,56.352053
"605",59.02,60.669998,58.5,60.639999,1432100,57.6838
"606",61,61,59.099998,59.299999,1445400,56.409125
"607",58.810001,60.119999,58.759998,60.060001,1108000,57.132077
"608",59.450001,60.720001,59.450001,60.48,1279400,57.531601
"609",59.470001,60.389999,58.950001,60.040001,1721500,57.113052
"610",59.84,60.07,58.040001,58.049999,1127200,55.220063
"611",57.889999,58.860001,57.470001,57.529999,1151000,54.725412
"612",57.77,57.919998,56.759998,57.220001,912200,54.430527
"613",56.84,57.959999,56.84,57.18,1467300,54.392476
"614",57.34,57.400002,55.32,55.5,1790600,52.794376
"615",55.57,56.02,54.650002,55.049999,1437400,52.366313
"616",55.599998,56.040001,54.68,55.689999,1208000,52.975112
"617",56.709999,58.450001,56.610001,58.369999,2178400,55.524462
"618",58.169998,59.25,57.900002,58.650002,1578200,55.790815
"619",58.700001,59.139999,58.369999,59.119999,1540200,56.2379
"620",59.599998,60.09,58.990002,60.049999,478900,57.122563
"621",59.41,59.610001,58.619999,59.25,1515800,56.361563
"622",59.73,60.18,58.990002,59.029999,1644800,56.152287
"623",58.700001,60.029999,58.02,59.939999,2215400,57.017925
"624",60.43,60.880001,59.959999,60.619999,1786900,57.664775
"625",60.529999,60.959999,60.32,60.849998,1496600,57.883562
"626",61.349998,61.77,59.939999,59.990002,1815900,57.06549
"627",59.990002,60.73,59.459999,59.66,951100,56.751576
"628",59.59,60.48,59.32,60.27,1375900,57.331839
"629",60,60.880001,59.619999,60.849998,1282500,57.883562
"630",61.040001,61.950001,60.959999,61.849998,1506300,58.834812
"631",61.689999,63.049999,61.490002,62.709999,2358500,59.652888
"632",63.5,64.120003,61.73,62.16,2203300,59.129701
"633",62.549999,64.089996,61.700001,63.650002,3646600,60.547065
"634",63.91,64.639999,62.869999,63.759998,3187400,60.938922
"635",63.669998,65.07,63.669998,64.68,2007200,61.818218
"636",65.160004,65.769997,64.699997,65.760002,2498600,62.850435
"637",65.889999,66.470001,65.550003,66.389999,1767900,63.452558
"638",66.650002,66.650002,65.650002,65.730003,1396100,62.821763
"639",65.690002,67.169998,65.120003,66.650002,2389500,63.701056
"640",65.199997,66.349998,65.199997,66,6545900,63.079814
"641",65.68,67.050003,65.5,66.720001,481600,63.767959
"642",66.989998,67.290001,66.559998,66.699997,950700,63.748839
"643",66.889999,67.300003,65.669998,66.720001,1072500,63.767959
"644",66.150002,66.790001,65.82,66.050003,742800,63.127605
"645",66.059998,68.220001,66.040001,68.050003,1511100,65.039114
"646",69.889999,70.43,69.440002,69.779999,2208200,66.692566
"647",69.910004,69.970001,68.699997,68.879997,1308200,65.832385
"648",68.830002,70.279999,68.800003,70.160004,2678500,67.055757
"649",69.879997,70.419998,69.739998,70.139999,1179900,67.036638
"650",70.010002,70.400002,69.389999,69.510002,1590800,66.434515
"651",69.870003,70.629997,69.510002,70.580002,1211600,67.457172
"652",71.120003,71.199997,69.940002,71.169998,1547100,68.021064
"653",71.25,71.480003,70.370003,70.519997,1021300,67.399822
"654",70.400002,70.739998,70.040001,70.5,877700,67.38071
"655",70.050003,70.419998,69.790001,70.18,1230600,67.074869
"656",69.889999,70.089996,69.57,70,712600,66.902833
"657",70.489998,72.010002,70.449997,71.519997,1501400,68.355577
"658",72.110001,72.110001,70.82,71.220001,1200800,68.068855
"659",71.349998,71.830002,71.110001,71.459999,894500,68.298234
"660",71.300003,71.589996,70.470001,70.949997,1413000,67.810797
"661",71.169998,72.019997,70.889999,71.239998,920300,68.087967
"662",71.470001,71.93,70.839996,71.900002,979300,68.718768
"663",71.879997,71.93,70.970001,71.629997,1183600,68.460711
"664",71.489998,72.529999,71.290001,72.470001,1006300,69.263548
"665",72.25,72.720001,71.32,71.510002,1507900,68.346025
"666",71.099998,72.43,70.790001,71.150002,2130700,68.001952
"667",72.129997,74.309998,71.099998,73.5,2824700,70.247975
"668",72.919998,73.089996,71.779999,72.480003,1676700,69.273108
"669",73.019997,73.300003,72.559998,72.879997,1423200,69.655404
"670",72.57,73,72.150002,72.769997,1086600,69.55027
"671",72.93,73.029999,71.57,72.470001,965800,69.263548
"672",72.510002,73.32,72.449997,73.309998,911100,70.066379
"673",73.339996,74.269997,73.169998,74.129997,1033900,70.850098
"674",74.099998,74.360001,73.370003,73.93,991200,70.658949
"675",74.260002,75.18,74.129997,74.779999,1411700,71.47134
"676",74.43,74.550003,73.760002,74.080002,1904100,70.802314
"677",74.139999,74.709999,73.050003,73.459999,2525800,70.209744
"678",73.800003,73.970001,73.290001,73.43,1105700,70.181072
"679",73.309998,73.410004,70.199997,70.220001,1976600,67.1131
"680",70.139999,70.209999,67.269997,68.720001,3844400,65.679468
"681",69.260002,71.730003,69.25,71.690002,2124700,68.518061
"682",71.779999,71.779999,67.940002,68,2332400,64.991323
"683",68.470001,68.93,67.410004,68.57,1954700,65.536103
"684",68.900002,71.339996,68.800003,70.790001,2044500,67.65788
"685",70.779999,71.220001,69.720001,69.730003,1730400,66.644782
"686",69.089996,70.019997,68.290001,69.709999,2630000,66.625663
"687",69.300003,70.029999,68.550003,69.779999,1537100,66.692566
"688",70.279999,71.480003,70.019997,71.120003,1333900,67.973281
"689",71.650002,72.309998,71.370003,72,1177200,68.814342
"690",71.870003,72.260002,71.300003,72.019997,1200100,68.833454
"691",72.589996,73.129997,71.769997,72.230003,1240900,69.034169
"692",72.190002,72.800003,71.589996,72.779999,818700,69.55983
"693",72.589996,73.419998,72.349998,73.160004,1033900,69.923022
"694",73.040001,73.050003,72.18,72.720001,804300,69.788665
"695",73.220001,73.580002,72.919998,73.25,739000,70.297299
"696",72.809998,73.410004,72.529999,72.599998,1230900,69.673499
"697",71.540001,73,71.540001,72.830002,1134800,69.894231
"698",72.959999,73.559998,71.800003,72.769997,903600,69.836645
"699",73.209999,73.830002,72.959999,73.18,661700,70.230121
"700",72.089996,72.239998,70.459999,70.480003,2770900,67.638961
"701",70.910004,71.150002,69.599998,70.110001,1772000,67.283873
"702",70.550003,70.669998,68.879997,68.989998,1423800,66.209018
"703",69.470001,69.940002,68.93,69.230003,1466900,66.439348
"704",68.849998,69.330002,67.769997,69.07,1962500,66.285794
"705",69.230003,70.480003,69.120003,69.870003,1325100,67.05355
"706",69.730003,69.910004,68.970001,69.139999,1164800,66.352973
"707",69.400002,69.419998,68.029999,68.199997,1570100,65.450861
"708",68.290001,68.489998,66.110001,66.470001,2513200,63.790602
"709",66.639999,67.849998,66.559998,67.519997,1688600,64.798272
"710",66.269997,68.25,65.709999,68.139999,1905100,65.393282
"711",68.18,68.220001,67.120003,67.860001,1520600,65.12457
"712",67.970001,68.839996,67.610001,68.550003,1421400,65.786759
"713",68.669998,68.75,67.389999,67.900002,1669600,65.162959
"714",68.099998,69.239998,67.639999,68.290001,1031500,65.537237
"715",67.800003,68.029999,66.739998,68,881600,65.258926
"716",68,68.150002,65.440002,65.589996,2059500,62.94607
"717",66.510002,68,66.25,67.870003,1541800,65.134169
"718",66.970001,67.139999,66.330002,66.970001,1320900,64.270447
"719",67.139999,67.519997,65.559998,66.349998,1926000,63.675436
"720",67.360001,70.849998,67.360001,69.800003,3426600,66.986371
"721",69.879997,70.010002,68.269997,69.32,1571900,66.525717
"722",69.480003,70.669998,69.290001,70.599998,1267600,67.754119
"723",70.879997,71.959999,70.599998,71.849998,1849300,68.953732
"724",72.599998,73.650002,72.25,72.650002,2635000,69.721487
"725",72.169998,73,68.620003,68.970001,2655100,66.189827
"726",68.510002,68.510002,66.790001,68.269997,2263400,65.518039
"727",68.110001,68.260002,66.629997,66.650002,2372600,63.963346
"728",66.220001,66.260002,63.48,64.059998,4598100,61.477745
"729",64.120003,66.290001,64.120003,66.029999,2723300,63.368336
"730",67.290001,68.889999,67.220001,67.889999,1967600,65.15336
"731",68.010002,68.669998,67.459999,68.519997,1065000,65.757962
"732",68.970001,69.529999,68.419998,69.239998,1111600,66.44894
"733",69.160004,69.419998,68.099998,68.599998,1174500,65.834739
"734",68.650002,68.690002,66.760002,66.839996,2168300,64.145682
"735",66.889999,67.389999,66.610001,67.239998,1488500,64.52956
"736",66.919998,67.330002,66.099998,66.559998,1248200,63.87697
"737",66.510002,67.529999,66.5,67.440002,1151000,64.721502
"738",67.339996,70.839996,67.190002,70.830002,3457500,67.974851
"739",70.57,72.150002,70.57,71.400002,3176000,68.521874
"740",72.050003,73.959999,71.809998,73.949997,2786100,70.96908
"741",73.639999,73.989998,73.120003,73.370003,1645100,70.412465
"742",73.360001,73.699997,73.010002,73.150002,1247700,70.201332
"743",72.839996,74.620003,71.860001,72.440002,1496300,69.519953
"744",71.559998,72.809998,70.699997,72.110001,1044800,69.203253
"745",71.379997,72.190002,70.889999,71.900002,824100,69.001719
"746",72.980003,73.349998,71.650002,71.879997,1093500,68.982521
"747",71.379997,72.139999,71.120003,71.889999,952600,68.99212
"748",72,72.440002,71.440002,71.919998,919000,69.02091
"749",71.720001,73.470001,71.440002,71.720001,1278400,68.828975
"750",71.910004,72.639999,70.970001,72.339996,1086200,69.423978
"751",72.150002,73.559998,70.790001,71.110001,1733600,68.243563
"752",70.779999,70.860001,68.699997,68.93,1856000,66.151438
"753",68.629997,69.639999,68.110001,69.629997,1546500,66.823219
"754",69.959999,71.019997,69.239998,70.419998,1171900,67.581375
"755",70.690002,71.07,70.169998,70.550003,839900,67.706139
"756",69.43,69.919998,69.129997,69.400002,1216000,66.602494
"757",69.959999,69.980003,68.559998,68.720001,948100,66.236225
"758",68.470001,71.559998,68.32,71.360001,1234900,68.780806
"759",71.010002,71.629997,70.860001,71.019997,1170100,68.453091
"760",72.989998,72.989998,71.809998,72.260002,1543400,69.648278
"761",72.470001,73.849998,72.279999,73.25,1529700,70.602494
"762",73.150002,73.480003,72.309998,72.330002,904200,69.715748
"763",71.410004,71.970001,70.099998,70.459999,1541700,67.913334
"764",71,71.169998,69.449997,70.790001,1594500,68.231408
"765",69.169998,70.410004,68.029999,70,1849100,67.46996
"766",70.82,71.18,69.809998,70.330002,1043000,67.788035
"767",70.730003,72.339996,70.629997,72.080002,1515100,69.474784
"768",72.580002,72.830002,71.919998,72.019997,853300,69.416948
"769",71.809998,72.330002,69.959999,70.010002,2440200,67.479601
"770",70.360001,72.139999,69.75,71.379997,1627300,68.80008
"771",71.360001,72.269997,69.980003,70.709999,1407300,68.154298
"772",70.529999,71.190002,70.160004,71.029999,566700,68.462732
"773",71.839996,72.400002,71.089996,72.010002,722800,69.407314
"774",72.419998,72.830002,71.93,72.709999,1160400,70.082011
"775",73.040001,74.099998,73.040001,73.43,1518600,70.775989
"776",73.419998,73.769997,72.379997,73,1125500,70.36153
"777",74.32,74.550003,73.519997,73.970001,1075600,71.296472
"778",73.889999,73.970001,73.239998,73.959999,749900,71.286832
"779",73.839996,74.739998,73.82,74.199997,940800,71.518155
"780",74.510002,74.68,73.260002,73.589996,1038400,70.930202
"781",74,75.489998,74,75.279999,1545500,72.559122
"782",75.339996,76.199997,74.730003,74.870003,1232100,72.163945
"783",74.970001,75.870003,74.419998,75.709999,970300,72.973581
"784",75.699997,76.360001,75.400002,75.610001,778400,72.877196
"785",75.879997,76.139999,75.25,75.809998,738900,73.069965
"786",75.839996,76,74.199997,75.040001,852100,72.327798
"787",74.739998,75.949997,74.709999,75.470001,1062800,72.742257
"788",75.129997,75.160004,73.510002,74.160004,883500,71.479607
"789",74.290001,75.360001,74.199997,75.029999,1188500,72.318158
"790",79.57,81.300003,77.5,79.75,3514200,76.867562
"791",79.660004,81.43,79.150002,80.43,1791200,77.522985
"792",80.769997,82.75,80.769997,82.300003,1541200,79.325399
"793",82.160004,82.459999,80.919998,82.410004,1560200,79.431424
"794",82.830002,82.910004,81.989998,82.489998,1061800,79.508527
"795",82.480003,82.669998,80.589996,80.919998,1564800,77.995273
"796",80.730003,81.169998,79.949997,80.940002,1249300,78.014554
"797",81.339996,82,80.419998,80.470001,1379300,77.56154
"798",80.699997,81.940002,79.949997,80.07,1344100,77.175996
"799",79.519997,80.07,79.129997,79.290001,1146700,76.424189
"800",79.5,80.879997,79.190002,80.629997,1260000,77.715753
"801",80.419998,80.919998,79.870003,80.059998,863300,77.166355
"802",79.529999,79.540001,77.129997,78.309998,1542500,75.479606
"803",77.669998,78.480003,76.860001,77.849998,1635200,75.036233
"804",77.870003,79.330002,77.610001,77.980003,1104900,75.161539
"805",78.040001,79.089996,77.790001,78.480003,602600,75.643467
"806",78.239998,79.300003,78.089996,78.339996,826000,75.508521
"807",78.5,79.720001,78.339996,79.449997,500200,76.578402
"808",79.540001,79.800003,78.75,79.669998,479100,76.790452
"809",79.709999,80.089996,78.239998,78.269997,1438800,75.441051
"810",77.010002,77.43,75.769997,75.879997,1860500,73.137434
"811",75.980003,76.080002,74.900002,75.25,2298100,72.530207
"812",75.18,77.050003,74.75,76.449997,1309200,73.686832
"813",76.540001,76.779999,75.769997,76,1183000,73.2531
"814",77.199997,78.349998,76.029999,76.849998,1555700,74.072377
"815",76.75,77.150002,75.739998,76.879997,1160800,74.101291
"816",77,77.129997,76.650002,76.790001,623300,74.014547
"817",76.970001,77.370003,75.760002,76.879997,1376500,74.101291
"818",77.190002,77.889999,76.75,77.290001,1118900,74.496476
"819",78.050003,78.400002,77.110001,77.75,1591500,74.939849
"820",77.699997,78.550003,77.57,78.419998,1365900,75.878413
"821",78.529999,78.629997,77.120003,77.660004,1030400,75.14305
"822",77.779999,77.870003,76.260002,76.5,1606100,74.020642
"823",77.82,77.980003,76,76.300003,4698400,73.827127
"824",76.360001,77.389999,76.199997,77.370003,1970400,74.862448
"825",77.18,79.029999,76.639999,78.779999,1519000,76.226746
"826",79.209999,80.080002,78.93,79.199997,1342800,76.633132
"827",79.190002,79.769997,78.5,78.529999,1560600,75.984849
"828",78.5,78.540001,77.309998,77.550003,1125500,75.036615
"829",77.349998,77.870003,76.410004,77.160004,1239900,74.659255
"830",77.059998,77.470001,76.019997,76.739998,992500,74.252862
"831",76.75,78.419998,76.68,78.220001,1286600,75.684898
"832",78.010002,78.290001,77.580002,77.699997,1110900,75.181747
"833",76.790001,78.279999,76.620003,77.900002,984300,75.37527
"834",77.849998,79.449997,77.800003,79.43,1846800,76.855681
"835",78.650002,78.849998,77.25,78.830002,1937100,76.275129
"836",78.459999,78.669998,76.540001,78.040001,1323600,75.510732
"837",77.949997,80.099998,77.489998,80.010002,1504800,77.416885
"838",79.050003,79.230003,77.690002,77.75,1484700,75.23013
"839",77.57,77.57,75.870003,75.970001,2175500,73.507821
"840",76.209999,77.269997,75.160004,76.400002,1789500,73.923885
"841",77.349998,78.25,76.730003,77.879997,1048600,75.355914
"842",77.660004,78.019997,77.410004,77.980003,1039800,75.452679
"843",77.269997,78.360001,76.889999,78.309998,896700,75.771978
"844",78.120003,80.150002,78.040001,79.330002,3033600,76.758924
"845",79.879997,80.809998,79.529999,80.279999,1448000,77.678132
"846",80.199997,81.550003,80.160004,81.459999,828800,78.819888
"847",81.669998,82.010002,80.870003,81.610001,1011300,78.965028
"848",81.93,82.470001,80.779999,81.220001,1033700,78.587669
"849",81.599998,82.769997,81.190002,82.550003,1223100,79.874565
"850",81.949997,82.959999,81.760002,82.599998,1272200,79.92294
"851",82.5,82.599998,81.57,82.18,1644300,79.516554
"852",77.309998,79.040001,76.120003,77.940002,7580000,75.413974
"853",77.879997,77.889999,75.709999,76.260002,3926700,73.788423
"854",76.760002,78.519997,76.400002,78.440002,2570000,75.897769
"855",78.669998,79.57,77.730003,78.389999,1548300,75.849387
"856",78.279999,79.400002,78.110001,78.790001,1609900,76.236424
"857",79,79.080002,77.5,78.220001,1112800,75.684898
"858",78.360001,78.510002,77.129997,77.690002,1147700,75.172077
"859",77.540001,78.110001,77.190002,77.730003,754700,75.210781
"860",77.959999,78.860001,77.449997,77.919998,1169000,75.394618
"861",78.290001,78.690002,76.709999,76.809998,1936800,74.320593
"862",77.230003,79.150002,77.110001,79.110001,2174200,76.546053
"863",78.940002,79.190002,78.470001,79.010002,744100,76.449295
"864",78.779999,79.68,78.540001,79.07,885200,76.507348
"865",78.760002,79.93,78.68,79.720001,901000,77.136283
"866",79.860001,80.099998,78.879997,79.239998,1590900,76.671837
"867",79.169998,79.760002,78.529999,78.709999,1251900,76.159015
"868",78.760002,78.980003,77.639999,77.860001,1328000,75.336565
"869",77.82,77.949997,76.220001,76.669998,1766700,74.185131
"870",76.860001,76.870003,75.699997,75.870003,1270100,73.411063
"871",76.190002,76.699997,75.709999,76.449997,909000,73.97226
"872",76.650002,76.870003,76.230003,76.43,1269300,73.952911
"873",76.510002,76.650002,75.760002,75.889999,1056100,73.430412
"874",75.480003,76.470001,75.370003,75.449997,1278500,73.00467
"875",75.830002,76.839996,75.57,76.639999,891600,74.156104
"876",76.839996,77.510002,76.830002,77.029999,471900,74.533464
"877",77.209999,77.830002,76.370003,76.459999,1228500,73.981938
"878",76.040001,76.650002,75.050003,75.43,1103400,72.985321
"879",74.790001,75.410004,74.129997,74.580002,1384600,72.162871
"880",74.300003,75.18,74.129997,74.309998,1351000,71.901617
"881",75.5,76.559998,75.110001,76.209999,1321100,73.74004
"882",76.220001,76.239998,75.139999,75.360001,1455300,72.91759
"883",75.239998,75.760002,75.019997,75.309998,1476400,72.869208
"884",75.5,75.5,74.440002,74.550003,1659800,72.133844
"885",74.099998,74.540001,73.800003,73.860001,1930900,71.803305
"886",74.540001,74.540001,72.620003,72.669998,2751300,70.64644
"887",73.260002,74.019997,73.209999,73.43,1784300,71.385279
"888",73.75,74.269997,73.300003,74.029999,3408600,71.96857
"889",74.07,74.830002,73.25,74.639999,2012100,72.561584
"890",74.57,75.43,74.370003,75.010002,2837400,72.921284
"891",75.400002,76.629997,75.239998,75.93,3920200,73.815664
"892",76.5,77.150002,76.110001,77.050003,1611800,74.904479
"893",77.010002,78.239998,77.010002,78.220001,1063600,76.041898
"894",78.300003,79.029999,78.300003,78.970001,1650100,76.771014
"895",79,79.440002,78.870003,79.059998,839200,76.858504
"896",78.989998,79.93,78.879997,79.900002,1547900,77.675117
"897",79.879997,80.839996,79.839996,80.699997,2192500,78.452836
"898",80.309998,80.529999,79.879997,80.279999,1612900,78.044533
"899",80.459999,80.940002,80.120003,80.169998,941700,77.937596
