"","WMT.Open","WMT.High","WMT.Low","WMT.Close","WMT.Volume","WMT.Adjusted"
"453",60.900002,61.32,60.759998,61.200001,6214800,56.552392
"454",61.349998,61.5,61.02,61.09,7351600,56.450745
"455",61.150002,61.48,60.98,61.189999,7124000,56.543149
"456",60.77,60.950001,60.619999,60.82,6691700,56.201248
"457",61.07,61.419998,60.919998,61.200001,6941400,56.552392
"458",61.080002,61.490002,60.970001,61.360001,6465900,56.700241
"459",61.139999,61.41,60.240002,60.650002,11180100,56.04416
"460",60.529999,60.59,60.02,60.259998,10851700,55.683774
"461",60.200001,60.689999,60.07,60.669998,6528700,56.062638
"462",60.220001,60.34,60.080002,60.130001,6831700,55.563649
"463",60.029999,60.389999,59.549999,59.93,9553100,55.378837
"464",60.290001,60.290001,59.66,59.799999,7747700,55.258708
"465",59.799999,60.200001,59.560001,60.139999,7367700,55.572888
"466",60,60.209999,59.75,59.77,6692600,55.230987
"467",59.939999,60.810001,59.869999,60.580002,6844600,55.979476
"468",61.110001,61.950001,61.09,61.869999,10676400,57.171509
"469",61.549999,62.25,61.549999,62.060001,7957300,57.347083
"470",61.959999,62.049999,61.470001,61.75,6379600,57.060623
"471",61.700001,62.490002,61.66,62.450001,8997700,57.707465
"472",59.150002,60.240002,59.130001,59.540001,38007300,55.018454
"473",59.259998,59.349998,57.650002,57.77,30090600,53.38287
"474",57.91,58.43,57.18,57.360001,28011800,53.004006
"475",57.59,59.43,57.57,58.950001,25092900,54.47326
"476",59.18,59.459999,58.939999,59.029999,9027900,54.547183
"477",58.82,58.990002,58.529999,58.91,7482600,54.436296
"478",58.950001,59.27,58.48,59.07,9915700,54.584146
"479",58.959999,59.32,58.82,59.009998,7347700,54.528701
"480",59.200001,59.200001,58.810001,58.990002,6891900,54.510223
"481",58.860001,59.18,58.68,58.700001,6944500,54.242245
"482",58.549999,59.360001,58.549999,59.189999,8658200,54.695032
"483",59.060001,59.369999,58.630001,59.049999,10273300,54.565664
"484",58.48,59.240002,58.27,59.029999,11157600,54.917328
"485",59.349998,59.610001,59.09,59.189999,7740700,55.066181
"486",59.080002,59.650002,58.810001,59.419998,7473600,55.280156
"487",59.09,59.549999,58.919998,59.07,6201000,54.954542
"488",58.950001,59.650002,58.950001,59.349998,10561400,55.215033
"489",59.529999,59.66,59.150002,59.189999,10838100,55.066181
"490",61.34,62.5,61.25,61.68,29292400,57.382702
"491",61.869999,62.630001,61.759998,62.43,16630700,58.080449
"492",62.380001,63.099998,62.139999,63.040001,11149900,58.64795
"493",62.990002,63.950001,62.900002,63.73,12074400,59.289876
"494",63.389999,64.690002,63.290001,64.580002,15682200,60.080658
"495",64.709999,65.18,64.459999,65.07,11302700,60.536517
"496",64.860001,65.5,64.800003,65.309998,10179900,60.759794
"497",65.400002,65.760002,65.209999,65.68,10036900,61.104018
"498",65.410004,65.949997,65.330002,65.440002,9979700,60.880741
"499",65.400002,66.660004,65.379997,65.82,16765500,61.234264
"500",65.43,65.879997,65.129997,65.550003,15300700,60.983078
"501",65.900002,66.129997,65.400002,65.989998,13876800,61.392418
"502",65.739998,65.900002,65.43,65.5,9341000,60.936559
"503",65.599998,65.970001,65.459999,65.93,10846900,61.336601
"504",66.080002,66.080002,65.779999,65.870003,12546700,61.280783
"505",66.190002,68.230003,66.080002,68.220001,18012600,63.467055
"506",68.389999,68.480003,67.470001,67.529999,10491400,62.825126
"507",67.669998,67.849998,67.300003,67.720001,8987800,63.001891
"508",67.589996,67.75,66.959999,67.07,10748900,62.397175
"509",67.099998,67.790001,67.089996,67.629997,9994400,62.918157
"510",68.050003,68.059998,67.589996,67.75,12742000,63.0298
"511",67.470001,68.279999,67.43,68.120003,7553500,63.374024
"512",68.089996,68.25,67.699997,67.809998,7906000,63.085617
"513",67.860001,68.540001,67.779999,68.519997,8989800,63.74615
"514",68.489998,68.660004,67.68,67.699997,9843600,62.98328
"515",68.089996,68.349998,67.190002,67.300003,11400700,62.611154
"516",67.059998,68.230003,67.059998,68.18,11830600,63.429841
"517",68.480003,68.919998,68.25,68.580002,10811800,63.801974
"518",68.589996,68.75,68.260002,68.589996,8797800,63.811273
"519",67.919998,68.349998,67.489998,68.300003,8578400,63.541483
"520",68.940002,69.720001,68.559998,69.720001,10663400,64.862549
"521",69.599998,69.949997,69.150002,69.349998,10425200,64.518325
"522",69.650002,70.769997,69.300003,70.75,9394700,65.820787
"523",70.370003,71.300003,70.370003,71.080002,12440500,66.127797
"524",70.730003,71.360001,70.730003,71.360001,8009200,66.388288
"525",71.260002,71.760002,71.019997,71.760002,11150400,66.760421
"526",71.93,72.580002,71.639999,72.110001,13328200,67.086035
"527",72.129997,72.440002,71.779999,72.260002,12243900,67.225586
"528",72.07,72.620003,71.639999,72.309998,10195800,67.272098
"529",72.269997,73.239998,72.150002,73.18,8180100,68.081487
"530",72.919998,73.18,72.580002,72.980003,8080600,67.895424
"531",72.900002,73.099998,72.309998,73.099998,12176300,68.007059
"532",72.889999,73.459999,72.720001,72.849998,9495100,67.774477
"533",72.849998,72.860001,70.230003,71.529999,16878000,66.546443
"534",71.459999,72.489998,71.309998,72.25,11052000,67.216281
"535",71.620003,71.989998,71.260002,71.849998,6656500,66.844148
"536",71.68,72.239998,71.449997,72.139999,7475700,67.113944
"537",72.260002,72.459999,71.870003,72.080002,6981900,67.058126
"538",72.699997,73.949997,72.690002,73.669998,8192400,68.537346
"539",73.839996,74.800003,73.790001,74.519997,10861500,69.328125
"540",74.459999,75.239998,74.449997,74.980003,9145600,69.756082
"541",74.760002,74.980003,74.43,74.43,8322900,69.244398
"542",74.699997,74.790001,73.419998,73.620003,9699000,68.490834
"543",73.050003,74.160004,72.940002,74.050003,8093000,68.890876
"544",74.739998,74.959999,74.25,74.550003,8740000,69.356041
"545",74.919998,74.919998,74.279999,74.279999,6117500,69.104848
"546",74.410004,74.599998,73.970001,73.989998,7614500,68.835051
"547",73.650002,74.510002,73.43,74.309998,6578300,69.50664
"548",74.279999,74.519997,73.760002,73.849998,5284700,69.076375
"549",73.849998,74.25,73.43,73.68,5644200,68.917366
"550",73.410004,73.690002,73.18,73.400002,6301000,68.655466
"551",73.839996,74.269997,73.57,74.010002,7242000,69.226036
"552",73.910004,74.519997,73.82,74.449997,7774400,69.63759
"553",72.580002,72.75,71.779999,72.150002,17813200,67.486265
"554",72.410004,72.690002,71.839996,71.989998,9734900,67.336604
"555",72.010002,72.410004,71.660004,72.300003,5548700,67.626571
"556",72.300003,72.339996,71.43,71.43,7634200,66.812804
"557",71.349998,71.849998,71.349998,71.769997,6661000,67.130824
"558",71.800003,71.940002,71.400002,71.559998,6005100,66.934399
"559",71.389999,72.199997,71.349998,72.110001,5190100,67.44885
"560",72.169998,72.790001,72.07,72.5,5766900,67.81364
"561",72.18,72.709999,72.160004,72.410004,4822700,67.729461
"562",72.610001,73.019997,72.43,72.769997,4230800,68.066184
"563",72.629997,72.75,72.150002,72.25,5237200,67.5798
"564",72.589996,72.949997,72.360001,72.599998,5885100,67.907175
"565",72.769997,73.839996,72.57,73.510002,8524100,68.758356
"566",73.860001,73.949997,73.370003,73.550003,7964100,68.795771
"567",73.980003,74.809998,73.839996,74.809998,6508500,69.974321
"568",74.699997,74.800003,73.5,73.82,6621400,69.048316
"569",73.889999,74.120003,73.5,73.510002,6500100,68.758356
"570",73.720001,74.419998,73.550003,74.059998,5291400,69.2728
"571",74.059998,74.349998,73.75,74.07,4297800,69.282156
"572",73.949997,75.190002,73.949997,75.139999,7407400,70.282991
"573",74.839996,74.989998,74.260002,74.5,8535700,69.684361
"574",74.360001,74.68,73.870003,73.989998,6854600,69.207325
"575",73.849998,74.169998,73.68,73.949997,5304100,69.16991
"576",74.25,74.629997,73.989998,74.370003,5655900,69.562767
"577",74.32,74.82,74.32,74.75,4523200,69.918201
"578",74.959999,75.089996,74.330002,74.449997,10562300,69.63759
"579",74.199997,74.959999,74.18,74.739998,4413700,69.908846
"580",74.910004,75.050003,74.260002,74.260002,6424700,69.459877
"581",74.160004,74.839996,74.139999,74.190002,4804900,69.394402
"582",74.370003,74.5,73.830002,73.980003,5390100,69.197977
"583",73.860001,74.059998,73.419998,73.800003,6021000,69.029612
"584",73.800003,74.489998,73.800003,74.050003,4662300,69.263452
"585",73.980003,74.360001,73.629997,73.75,4236500,68.982841
"586",74.029999,74.75,73.75,74.199997,8164700,69.40375
"587",74.510002,75.010002,74.510002,74.720001,5000900,69.890142
"588",74.940002,75.5,74.889999,75.129997,5205100,70.273636
"589",75.160004,75.550003,75.059998,75.25,4545900,70.385881
"590",75.160004,75.379997,74.129997,74.139999,8307300,69.347631
"591",74.650002,76.809998,74.639999,75.419998,19364800,70.544891
"592",76.599998,76.610001,74.949997,75.010002,8325500,70.161397
"593",75.419998,76.040001,75.300003,75.809998,8029300,70.909681
"594",75.870003,77.349998,75.559998,77.150002,9669600,72.163068
"595",77.599998,77.599998,76.690002,76.910004,6310100,71.938583
"596",77.330002,77.5,76.480003,77.029999,7494500,72.050822
"597",77.019997,77.230003,76.169998,76.559998,7325700,71.611201
"598",76.580002,76.709999,75.43,75.620003,6942500,70.731967
"599",75.68,75.779999,75.089996,75.650002,5425400,70.760027
"600",75.050003,75.489998,74.510002,74.760002,5833900,69.927557
"601",74.93,75,74.519997,74.82,4583200,69.983676
"602",75.300003,75.5,74.889999,75.32,4432900,70.451356
"603",75.199997,75.419998,74.68,75.110001,4446900,70.254932
"604",75.25,75.68,74.129997,75.019997,6551200,70.170745
"605",75.129997,75.160004,73.150002,73.449997,12943600,68.70223
"606",73.459999,73.57,72.709999,72.769997,8563500,68.066184
"607",72.660004,73.199997,72.650002,73.139999,4767700,68.41227
"608",73.169998,74.279999,73.129997,73.760002,5334400,68.992196
"609",73.419998,73.900002,72.860001,73.110001,6809900,68.38421
"610",73.010002,73.980003,72.480003,72.480003,7137100,67.794936
"611",72.129997,72.599998,71.919998,72.309998,6891400,67.635919
"612",72.269997,72.599998,71.900002,72.480003,4382800,67.794936
"613",71.970001,72.300003,71.18,71.809998,8977400,67.168239
"614",71.860001,72,71.080002,71.309998,9111300,66.700559
"615",69.660004,69.690002,67.849998,68.720001,23048900,64.277978
"616",68.589996,68.690002,67.879997,68.029999,12257100,63.632577
"617",68.150002,69.129997,67.650002,69.019997,12835700,64.558582
"618",69.239998,69.239998,68.449997,69,9394600,64.539878
"619",68.860001,69.059998,68.68,68.889999,7039600,64.436988
"620",69.339996,70.239998,68.879997,70.199997,5134900,65.662308
"621",70.129997,70.230003,69.449997,69.910004,9073200,65.39106
"622",69.900002,70.169998,69.449997,69.5,7382300,65.007558
"623",69.459999,70.809998,69.290001,70.559998,10496400,65.999038
"624",70.480003,71.040001,70.129997,70.830002,9620500,66.25159
"625",70.970001,72.120003,70.849998,72.019997,12485200,67.364664
"626",72.110001,72.339996,71.339996,71.339996,9086800,66.728618
"627",71.470001,72.599998,71.449997,72.120003,12820500,67.458205
"628",71.940002,72.019997,71.230003,71.650002,9513200,67.390488
"629",71.669998,71.849998,71.099998,71.589996,7166100,67.33405
"630",71.900002,72.589996,71.849998,72.290001,7283000,67.99244
"631",72.080002,72.339996,71.790001,72.150002,5901600,67.860763
"632",72.25,72.699997,70.82,70.889999,14595000,66.675667
"633",70.199997,70.349998,68.910004,68.940002,23401900,64.841595
"634",69.040001,69.360001,69,69.040001,14243500,64.935649
"635",69.050003,69.300003,68.739998,68.75,10502300,64.662888
"636",68.959999,69.510002,68.889999,69.199997,10531700,65.086133
"637",69.110001,69.660004,68.910004,69.5,11589800,65.368302
"638",69.43,69.5,68.519997,68.519997,9973200,64.446558
"639",68.330002,69.059998,68.169998,69,9686300,64.898026
"640",68.870003,69.160004,68.269997,68.650002,13231000,64.568835
"641",68.510002,68.809998,68.309998,68.57,2904800,64.493589
"642",68.559998,68.650002,67.730003,67.989998,6092900,63.948067
"643",68.029999,68.419998,67.790001,68.190002,7384200,64.136182
"644",67.910004,68.349998,67.540001,67.610001,5513400,63.590661
"645",67.489998,68.300003,67.370003,68.230003,7012500,64.173805
"646",68.93,69.239998,68.449997,69.239998,10390800,65.123756
"647",69.25,69.349998,68.379997,68.800003,8910100,64.709919
"648",68.730003,69.18,68.339996,69.059998,6438000,64.954457
"649",68.830002,68.919998,68.129997,68.400002,6201400,64.333697
"650",68.279999,68.889999,68.209999,68.589996,5866900,64.512397
"651",68.660004,68.709999,68.220001,68.57,5055200,64.493589
"652",68.660004,69.029999,67.720001,68.360001,11453800,64.296074
"653",68.599998,68.790001,68.209999,68.629997,6224500,64.55002
"654",68.489998,68.669998,68.110001,68.300003,5490400,64.239643
"655",68.190002,69.239998,68.099998,68.980003,6140400,64.879218
"656",68.940002,69.370003,68.889999,69.209999,4917900,65.095541
"657",69.300003,69.32,68.709999,68.849998,7232600,64.756942
"658",68.849998,69.199997,68.849998,69.199997,7813400,65.086133
"659",69.050003,69.650002,68.959999,69.580002,5747900,65.443547
"660",69.389999,69.639999,69.150002,69.489998,6365400,65.358894
"661",69.650002,69.989998,69.349998,69.790001,9139000,65.641062
"662",69.910004,70,68.93,69,7967700,64.898026
"663",69.080002,69.5,68.800003,69.349998,7054800,65.227217
"664",69.209999,70.199997,69.199997,69.889999,9560900,65.735116
"665",70.120003,70.120003,69.5,69.75,7020600,65.603439
"666",69.690002,70.440002,69.690002,69.949997,7016200,65.791547
"667",70.110001,70.540001,69.949997,70.489998,6449800,66.299445
"668",69.440002,69.900002,69.129997,69.629997,10759300,65.490571
"669",69.870003,71.07,69.760002,70.769997,10525500,66.562798
"670",70.480003,71.32,70.300003,71.309998,9757800,67.070697
"671",71.440002,71.639999,70.900002,71.230003,8306900,66.995458
"672",71.199997,71.639999,71.07,71.480003,5906600,67.230596
"673",71.25,71.510002,70.529999,71.400002,6202600,67.15535
"674",71.489998,71.660004,71.099998,71.400002,4762000,67.15535
"675",71.290001,71.699997,71.209999,71.389999,3968600,67.145943
"676",71.099998,71.230003,70.75,70.82,6821000,66.609829
"677",69.540001,70,68.129997,69.300003,25683700,65.180194
"678",69.190002,69.449997,68.540001,68.760002,14682300,64.672296
"679",68.720001,69.849998,68.300003,69.209999,11973600,65.095541
"680",70,71.470001,69.720001,70.260002,20413100,66.083122
"681",70.220001,70.540001,69.889999,70.400002,9165200,66.214799
"682",70.5,71.339996,70.440002,70.440002,11817600,66.252422
"683",70.690002,71.389999,70.610001,71.110001,10557600,66.882589
"684",70.919998,71.959999,70.580002,71.660004,8819000,67.399895
"685",71.589996,71.879997,70.779999,70.779999,18883600,66.572206
"686",70.779999,71.900002,70.779999,71.739998,8902300,67.475134
"687",71.519997,73.260002,71.510002,73.260002,10567200,68.904776
"688",73.470001,74.040001,72.989998,73.720001,9142000,69.337428
"689",73.75,74.129997,73.25,73.379997,7149600,69.017637
"690",73.489998,73.610001,73.199997,73.32,6680000,68.961207
"691",73.300003,73.389999,72.839996,73.029999,5744600,69.131596
"692",73.089996,73.239998,72.809998,72.980003,5148700,69.084269
"693",72.949997,73.900002,72.839996,73.599998,8153400,69.671168
"694",73.889999,74.199997,73.540001,73.650002,5326100,69.718502
"695",73.870003,74,73.129997,73.220001,6353200,69.311456
"696",73.010002,73.5,72.43,72.5,17195100,68.629889
"697",72.290001,72.730003,72.010002,72.25,5771000,68.393234
"698",72.419998,72.870003,72.190002,72.449997,5752800,68.582555
"699",72.809998,73.379997,72.739998,72.989998,6320300,69.09373
"700",72.870003,73.470001,72.849998,73.129997,5506700,69.226256
"701",73.349998,74.290001,73.290001,74.279999,7323800,70.31487
"702",74.139999,75.110001,74.120003,74.849998,10438700,70.854442
"703",74.93,75.089996,74.43,74.769997,6642400,70.778711
"704",74.309998,74.959999,74.239998,74.779999,5970300,70.788179
"705",74.839996,74.970001,74.379997,74.830002,7368300,70.835513
"706",75,75.93,74.900002,75.43,8415400,71.403483
"707",75.550003,76.050003,75.419998,76.019997,6642800,71.961985
"708",76.309998,76.68,75.720001,76,7453900,71.943056
"709",75.959999,76.580002,75.959999,76.199997,7508200,72.132377
"710",75.550003,76.410004,75.43,76.389999,5880300,72.312237
"711",76.099998,77.449997,75.830002,77.290001,8075100,73.164195
"712",77.239998,78.459999,77.019997,78.120003,8669900,73.949891
"713",78.279999,78.379997,77.370003,77.370003,8599000,73.239926
"714",77.360001,78.370003,77.269997,77.790001,7129100,73.637505
"715",77.629997,78.849998,77.580002,78.559998,6336800,74.366398
"716",78.440002,79.279999,78.43,78.470001,8545500,74.281206
"717",78.230003,78.860001,78.029999,78.68,6854400,74.479995
"718",78.529999,79.07,78.110001,78.510002,7248600,74.319072
"719",78.760002,79.050003,76.610001,77.160004,14218900,73.041137
"720",77.5,78.440002,77.400002,78.290001,7840500,74.110814
"721",78.290001,78.440002,77.5,77.970001,5154900,73.807897
"722",78.110001,79.220001,78.050003,79.089996,6653600,74.868105
"723",79.230003,79.5,77.919998,78.029999,8083600,73.864691
"724",78.18,78.830002,77.879997,78.650002,5729100,74.451598
"725",78.580002,79.150002,78.57,79.040001,5923600,74.820779
"726",79.080002,79.25,78.150002,78.389999,6156800,74.205475
"727",78.279999,78.300003,77.370003,77.720001,7965800,73.571242
"728",77.849998,78.660004,77.690002,78.059998,6260300,73.893089
"729",77.910004,78.489998,77.800003,78.459999,4519600,74.271738
"730",78.919998,79.339996,78.900002,79.25,5604100,75.019568
"731",79.099998,79.160004,78.769997,78.830002,4805700,74.62199
"732",79.099998,79.139999,78.769997,78.830002,6571100,74.62199
"733",78.559998,78.660004,77.779999,78.25,8008500,74.517233
"734",78.309998,78.959999,77.900002,78.400002,6516800,74.660079
"735",78.470001,78.910004,78.279999,78.889999,5831200,75.126703
"736",78.800003,78.940002,77.919998,78.5,7713900,74.755308
"737",77.980003,78.860001,77.669998,78.779999,10013700,75.02195
"738",78.800003,79.959999,78.650002,79.860001,8001100,76.050432
"739",78.099998,78.860001,77.339996,78.5,12128600,74.755308
"740",78.300003,78.589996,77.400002,77.870003,10669300,74.155363
"741",77.879997,77.900002,77.360001,77.400002,5582600,73.707782
"742",77.620003,78.18,77.25,77.389999,7484300,73.698257
"743",77.190002,77.800003,76.75,77.029999,9031300,73.35543
"744",76.830002,76.940002,76.25,76.330002,8048200,72.688825
"745",76.32,77.410004,76.150002,77.309998,7589600,73.622072
"746",77.519997,78.040001,77.059998,77.32,6059200,73.631597
"747",77.050003,77.050003,76.059998,76.230003,5882300,72.593597
"748",76.489998,76.540001,75.610001,75.629997,6228000,72.022213
"749",75.360001,75.629997,74.82,74.839996,9745700,71.269897
"750",75.059998,75.800003,74.639999,75.690002,8440500,72.079356
"751",75.769997,76.379997,75.470001,75.940002,9344000,72.31743
"752",75.720001,75.949997,75.07,75.25,6778600,71.660343
"753",75.269997,75.739998,74.839996,75.629997,9425100,72.022213
"754",76.379997,76.870003,76.190002,76.330002,8347200,72.688825
"755",76.279999,76.650002,75.660004,75.75,6731500,72.136491
"756",75.419998,75.830002,74.989998,75.25,6006400,71.660343
"757",75.470001,75.709999,74.650002,74.839996,4731100,71.269897
"758",74.779999,75.330002,74.559998,75,7239500,71.422268
"759",74.839996,75.269997,74.800003,74.870003,6351500,71.298472
"760",75,75.449997,74.510002,74.949997,6480600,71.374651
"761",75,75.879997,74.800003,75.730003,6739700,72.117448
"762",75.739998,75.959999,74.339996,74.459999,8329100,70.908027
"763",74.5,74.660004,73.010002,73.029999,9069700,69.546242
"764",73.519997,74.199997,73.25,73.510002,14564500,70.003348
"765",73.050003,74.790001,72.900002,74.199997,9697300,70.660428
"766",74.269997,74.75,73.839996,74.370003,7217800,70.822324
"767",74.620003,75.18,74.540001,75.010002,5478400,71.431793
"768",75.480003,76.110001,75.239998,75.260002,7087800,71.669868
"769",75.110001,75.660004,74.449997,74.489998,14548300,70.936595
"770",74.989998,75.279999,74.099998,74.589996,6697700,71.031823
"771",74.309998,75.68,74.209999,74.709999,6726400,71.146101
"772",74.410004,75.120003,74.089996,74.760002,2316400,71.193719
"773",75.150002,75.260002,74.410004,75.209999,5443900,71.62225
"774",75.68,76.769997,75.68,76.709999,6713400,73.050695
"775",76.959999,77.440002,76.739998,77.029999,5273100,73.35543
"776",76.959999,77.5,76.449997,76.769997,5144300,73.107831
"777",77.449997,77.75,77.330002,77.629997,4680700,73.926807
"778",77.610001,77.669998,77.330002,77.629997,4457700,73.926807
"779",77.300003,77.300003,76.699997,77.029999,4887200,73.35543
"780",76.980003,77.449997,76.900002,77.370003,4707600,73.679215
"781",77.620003,77.790001,77.089996,77.199997,5351300,73.517319
"782",77.220001,77.550003,77.010002,77.339996,4149900,73.65064
"783",77.449997,78.169998,77.339996,78.080002,6825900,74.355345
"784",77.889999,78.25,77.730003,77.870003,4158200,74.155363
"785",77.959999,78.629997,77.800003,78.550003,5252900,74.802925
"786",78.68,78.690002,77.720001,78.230003,4930000,74.498191
"787",78.050003,78.459999,77.629997,78.010002,5920200,74.288684
"788",77.93,78.029999,77.099998,78,5349100,74.279159
"789",77.830002,78.25,77.779999,77.989998,3465000,74.269634
"790",78.209999,78.360001,77.690002,77.889999,4533700,74.174406
"791",77.919998,78.480003,77.730003,77.940002,6040800,74.222024
"792",78.419998,78.669998,78.110001,78.220001,5168700,74.488666
"793",78.25,78.75,78,78.75,6123900,74.993382
"794",78.620003,79,78.43,78.769997,3906100,75.012425
"795",78.559998,78.57,77.559998,77.870003,6700900,74.155363
"796",77.160004,77.629997,76.620003,77.370003,5819700,74.126624
"797",77.510002,77.889999,76.93,77.25,4474700,74.011652
"798",77.209999,77.32,76.769997,76.900002,5764600,73.676325
"799",76.559998,77.389999,76.489998,77.080002,5787000,73.84878
"800",77.169998,77.25,76.220001,76.860001,6381000,73.638001
"801",76.809998,77.220001,76.230003,76.400002,6820100,73.197286
"802",74.459999,75.080002,74.029999,74.410004,13221500,71.290709
"803",74.120003,74.5,73.699997,74.110001,7254500,71.003282
"804",73.879997,73.93,73.209999,73.580002,5364900,70.495501
"805",73.550003,73.620003,73.199997,73.230003,6663100,70.160175
"806",73.160004,74.129997,72.93,73.550003,8077900,70.46676
"807",73.809998,74.029999,73.239998,73.459999,3947400,70.380529
"808",73.650002,73.75,73.029999,73.440002,5474100,70.361371
"809",73.639999,73.75,73.029999,73.029999,5348200,69.968555
"810",72.68,73.110001,72.510002,72.860001,5787600,69.805683
"811",72.660004,72.860001,72.269997,72.379997,5608600,69.345801
"812",72.349998,72.879997,72.230003,72.43,4088200,69.393708
"813",72.639999,73.07,72.580002,72.980003,6066200,69.920655
"814",73.480003,73.580002,72.540001,72.68,7157000,69.633228
"815",72.699997,73.120003,72.449997,72.910004,4667500,69.85359
"816",72.839996,73.480003,72.620003,72.669998,4680500,69.623645
"817",72.699997,73.160004,72.190002,72.589996,5790200,69.546997
"818",72.849998,73.650002,72.699997,73.510002,5523000,70.428436
"819",73.660004,74.209999,73.57,73.959999,6845300,70.859569
"820",74,74.239998,73.660004,74.050003,5335800,70.9458
"821",74.18,74.519997,73.769997,73.910004,5261800,70.811669
"822",74.129997,74.400002,73.980003,74.360001,4020400,71.242802
"823",74.900002,75.190002,74.690002,74.779999,4200600,71.645194
"824",74.839996,75.470001,74.790001,75.150002,4291800,71.999686
"825",75.160004,76.529999,74.900002,76.419998,6881700,73.216444
"826",76.5,76.529999,75.620003,76.209999,7109500,73.015248
"827",76.32,76.449997,75.830002,75.830002,8847600,72.651181
"828",75.389999,76.43,75.199997,76.419998,5604700,73.216444
"829",76.400002,76.730003,75.690002,75.75,6874800,72.574532
"830",75.910004,75.940002,73.559998,74.650002,14972300,71.520646
"831",74.779999,74.980003,74.220001,74.620003,5078100,71.491905
"832",74.379997,74.459999,74.07,74.360001,4214600,71.242802
"833",74.279999,74.599998,73.739998,73.959999,6752500,70.859569
"834",73.870003,73.889999,73.32,73.589996,5675500,70.505077
"835",73.389999,73.720001,73.040001,73.720001,7376100,70.629632
"836",73.529999,73.529999,72.949997,73.160004,7179600,70.09311
"837",73.010002,73.379997,72.790001,72.800003,5747700,69.7482
"838",72.419998,72.419998,71.510002,71.870003,6886400,68.857186
"839",71.849998,73.190002,71.800003,72.900002,9224200,69.844007
"840",72.830002,73.339996,72.57,73,6467400,69.939813
"841",73.480003,74.870003,73.269997,74.790001,7680200,71.654777
"842",74.610001,74.830002,73.830002,74.82,6529200,71.683518
"843",74.339996,74.709999,73.75,74.68,5904000,71.549388
"844",74.43,75.370003,73.989998,74.370003,8993300,71.252385
"845",74.809998,75.620003,74.57,75.599998,5914500,72.430819
"846",75.489998,76.120003,71.690002,75.779999,6395100,72.603274
"847",75.800003,75.93,75.480003,75.709999,6788500,72.536208
"848",75.720001,75.82,74.82,75.150002,5364100,71.999686
"849",75.43,76.489998,75.209999,76.32,6948500,73.120638
"850",76.18,76.349998,75.809998,75.900002,5870100,72.718246
"851",76.029999,76.510002,75.82,76.419998,5864300,73.216444
"852",76.370003,76.760002,75.779999,76.080002,6458800,72.8907
"853",76.160004,77.209999,76.050003,77.139999,7032400,73.906263
"854",77.25,77.629997,76.75,77.059998,7437600,73.829614
"855",77.269997,77.529999,76.559998,76.910004,4646000,73.685908
"856",76.879997,77.150002,76.599998,76.75,4612400,73.532612
"857",76.970001,77.400002,76.589996,77.07,5116100,73.839197
"858",77.220001,77.650002,77.199997,77.330002,4704100,74.0883
"859",76.809998,77.610001,76.720001,77.419998,5085500,74.174524
"860",77.639999,78.279999,77.300003,78.160004,4829200,74.883508
"861",78.190002,78.220001,77.239998,77.510002,8347600,74.260755
"862",77.489998,77.959999,76.790001,77.959999,5793800,74.691888
"863",77.860001,79.07,77.790001,79.010002,7450500,75.697874
"864",78.849998,78.970001,78.25,78.709999,5266100,75.410447
"865",78.419998,78.989998,78.349998,78.900002,8286700,75.592485
"866",77.75,79.529999,77.68,79.080002,9302100,75.764939
"867",78.93,79.290001,78.75,79.220001,5911100,75.89907
"868",79.230003,79.32,78.910004,79.220001,5962700,75.89907
"869",79.300003,79.349998,78.879997,79.25,4455000,75.927811
"870",79.309998,79.389999,78.489998,78.900002,4511300,75.592485
"871",78.739998,79.199997,78.550003,78.860001,3841000,75.554161
"872",78.870003,79.870003,78.75,79.809998,4812100,76.464333
"873",80.059998,80.57,79.910004,80.43,5670400,77.058345
"874",80.440002,80.68,80.110001,80.68,5537800,77.297865
"875",80.550003,81,80.379997,80.93,4813300,77.537385
"876",81.169998,81.349998,80.82,81.010002,3447200,77.614033
"877",80.889999,81.279999,80.370003,81.110001,6178400,77.70984
"878",81.209999,81.330002,80.699997,81.209999,7506400,77.805646
"879",80.639999,81.370003,79.910004,80.220001,7641200,77.304544
"880",79.720001,79.769997,78.870003,79.440002,6450000,76.552892
"881",79.709999,80.230003,79.639999,79.940002,5088100,77.034721
"882",80.239998,80.43,79.699997,79.949997,4491600,77.044352
"883",79.720001,79.800003,79.050003,79.080002,6285700,76.205975
"884",79.099998,79.720001,79.050003,79.089996,5998800,76.215607
"885",79.110001,79.260002,78.400002,78.5,5691600,75.647053
"886",78.730003,78.769997,77.93,78.080002,4981200,75.242319
"887",78.25,78.5,77.599998,77.739998,6146900,74.914672
"888",77.739998,77.889999,77.220001,77.25,5765400,74.442482
"889",77.279999,77.980003,76.809998,77.940002,10633700,75.107407
"890",77.669998,77.830002,77.199997,77.239998,5955400,74.432843
"891",77.279999,77.879997,77.25,77.43,9568800,74.61594
"892",77.730003,77.989998,77.370003,77.870003,4491900,75.039952
"893",77.949997,78.239998,77.629997,78.010002,2094900,75.174863
"894",78.059998,78.519997,77.970001,78.389999,2778200,75.54105
"895",78.599998,78.93,78.300003,78.470001,3050000,75.618144
"896",78.610001,78.879997,78.43,78.629997,3086500,75.772326
"897",78.660004,78.870003,78.349998,78.690002,3859100,75.83015
"898",78.720001,79.470001,78.5,78.910004,6878000,76.042156
