"","WIN.Open","WIN.High","WIN.Low","WIN.Close","WIN.Volume","WIN.Adjusted"
"38",11.569935,11.59995,11.469929,11.499936,3251900,10.935191
"39",11.539927,11.569935,11.409944,11.499936,2747100,10.935191
"40",11.489928,11.519934,11.399929,11.429937,3217700,10.86863
"41",11.689941,11.689941,11.489928,11.549943,5542200,10.982742
"42",11.64995,11.699925,11.569935,11.569935,2953300,11.001753
"43",11.549943,11.64995,11.509951,11.539927,3850200,10.973219
"44",11.489928,11.529944,11.349929,11.369953,2559800,10.811592
"45",11.269945,11.32993,11.229955,11.269945,3318300,10.716495
"46",11.309937,11.429937,11.25993,11.32993,2489200,10.773534
"47",11.319946,11.399929,11.309937,11.389945,2940000,10.830602
"48",11.409944,11.539927,11.369953,11.489928,3069800,10.925675
"49",11.579951,11.679932,11.389945,11.399929,10325200,10.840095
"50",11.399929,11.409944,11.169932,11.239938,3654300,10.687962
"51",11.209924,11.239938,11.119931,11.189931,3785400,10.640411
"52",11.239938,11.269945,11.069925,11.069925,2950000,10.526298
"53",11.01995,11.229955,10.96995,11.189931,4544200,10.640411
"54",11.219939,11.369953,11.12994,11.289938,7115500,10.735506
"55",11.369953,11.399929,11.179947,11.179947,3170400,10.630917
"56",11.249946,11.379936,11.109949,11.379936,1939200,10.821084
"57",11.359938,11.419928,11.32993,11.339945,1563500,10.783058
"58",11.299953,11.559926,11.269945,11.509951,3506200,10.944715
"59",11.59995,11.729933,11.509951,11.70994,3117600,11.134883
"60",11.729933,11.819931,11.679932,11.819931,2621300,11.239472
"61",11.879946,11.949946,11.82994,11.949946,2325600,11.363102
"62",11.949946,11.979929,11.849939,11.949946,1990800,11.363102
"63",11.949946,12.019945,11.939931,11.999953,2126200,11.410653
"64",12.069952,12.149934,11.999953,12.119927,2150700,11.524736
"65",12.119927,12.33994,12.049927,12.329925,2442300,11.724421
"66",12.489948,12.56993,12.329925,12.38994,3883100,11.781489
"67",12.299942,12.349949,12.109944,12.329925,3832900,11.724421
"68",12.259925,12.409939,12.259925,12.359933,2886200,11.752955
"69",12.349949,12.369948,12.279949,12.319941,4113400,11.714927
"70",12.409939,12.469923,12.329925,12.409939,3027500,11.800505
"71",12.49993,12.719944,12.469923,12.689936,2897100,12.066753
"72",12.729928,12.909917,12.669937,12.879942,9764300,12.247428
"73",12.889924,12.939925,12.799927,12.909917,8754000,12.275931
"74",12.859943,12.909917,12.799927,12.869926,7908200,12.237903
"75",12.939925,13.049916,12.919933,13.029923,3352000,12.390043
"76",13.009924,13.049916,12.899934,12.909917,4083100,12.275931
"77",12.629945,12.649944,12.409939,12.599939,4777800,12.217761
"78",12.549937,12.579946,12.429932,12.49993,3155400,12.120786
"79",12.509947,12.579946,12.229943,12.289933,4774700,11.917158
"80",12.319941,12.419948,12.259925,12.319941,3061200,11.946256
"81",12.319941,12.419948,12.249942,12.279949,1854000,11.907477
"82",12.33994,12.49993,12.329925,12.399923,8604100,12.023812
"83",12.449924,12.489948,12.289933,12.299942,2838500,11.926864
"84",12.369948,12.379925,12.209951,12.299942,2551400,11.926864
"85",12.259925,12.299942,12.099928,12.139951,2729700,11.771725
"86",12.159943,12.279949,12.139951,12.279949,1617100,11.907477
"87",12.279949,12.299942,12.189926,12.269934,2871100,11.897766
"88",12.319941,12.349949,12.269934,12.289933,1932200,11.917158
"89",12.309926,12.45994,12.309926,12.38994,1991000,12.014132
"90",12.49993,12.519929,12.329925,12.359933,5664800,11.985035
"91",12.409939,12.469923,12.359933,12.419948,1871800,12.04323
"92",12.349949,12.379925,12.219934,12.319941,2440700,11.946256
"93",12.349949,12.479939,12.329925,12.439947,1878900,12.062622
"94",12.449924,12.549937,12.38994,12.469923,1918600,12.091689
"95",12.419948,12.449924,12.349949,12.449924,1568500,12.072297
"96",12.519929,12.559947,12.449924,12.519929,2605100,12.140178
"97",12.45994,12.599939,12.429932,12.539922,2330300,12.159565
"98",12.449924,12.529939,12.399923,12.469923,1911600,12.091689
"99",12.549937,12.599939,12.49993,12.539922,1837400,12.159565
"100",12.539922,12.679921,12.49993,12.659928,1698400,12.275931
"101",12.69992,12.739936,12.599939,12.629945,1758500,12.246858
"102",12.709929,12.819926,12.689936,12.799927,2136600,12.411683
"103",12.829935,12.949941,12.799927,12.949941,3009900,12.557147
"104",12.999941,13.259914,12.919933,13.259914,4645600,12.857718
"105",13.19993,13.239922,13.039932,13.229938,2846500,12.828651
"106",13.109932,13.12993,12.779928,12.949941,4209100,12.557147
"107",12.999941,13.099923,12.939925,13.01994,3205700,12.625022
"108",12.989933,13.359928,12.979917,13.359928,3443900,12.954698
"109",13.239922,13.289928,13.08994,13.169922,2815200,12.770456
"110",13.149923,13.149923,12.919933,12.999941,2400700,12.60563
"111",13.029923,13.159938,13.009924,13.049916,1913400,12.65409
"112",13.009924,13.039932,12.739936,12.849934,2718500,12.460173
"113",12.899934,13.08994,12.809936,13.039932,3119900,12.644409
"114",13.099923,13.359928,13.099923,13.359928,2582900,12.954698
"115",13.319936,13.339929,13.209945,13.249937,2677700,12.848044
"116",13.19993,13.219929,13.079924,13.179937,1963100,12.780167
"117",13.099923,13.149923,12.989933,12.999941,2555900,12.60563
"118",13.08994,13.219929,13.08994,13.12993,1949000,12.731677
"119",13.08994,13.169922,13.039932,13.139947,734100,12.741389
"120",13.079924,13.099923,12.909917,13.039932,2487400,12.644409
"121",12.939925,13.119915,12.909917,13.039932,2499200,12.644409
"122",13.149923,13.309921,13.099923,13.239922,2406000,12.838332
"123",13.209945,13.489943,13.19993,13.449919,2960500,13.04196
"124",13.469918,13.659923,13.429926,13.659923,3154300,13.245594
"125",13.579941,13.669932,13.409928,13.609917,6726900,13.197105
"126",13.739932,13.809931,13.649939,13.659923,3475700,13.245594
"127",13.759931,13.819914,13.639924,13.689931,2600600,13.274692
"128",13.82993,14.039927,13.769939,14.009919,4568700,13.584974
"129",14.039927,14.079919,13.919928,13.999937,2590200,13.575295
"130",14.059926,14.149918,13.959913,14.139934,2862300,13.711046
"131",14.18991,14.219918,14.039927,14.199925,3163600,13.769217
"132",14.219918,14.399907,14.18991,14.18991,3014300,13.759505
"133",14.18991,14.229933,14.079919,14.129926,3866500,13.701341
"134",14.129926,14.18991,13.989927,13.989927,6970200,13.565589
"135",14.079919,14.169917,14.069935,14.139934,2967500,13.711046
"136",14.169917,14.269924,14.119911,14.169917,2727700,13.740119
"137",14.209934,14.229933,14.139934,14.229933,1819800,13.798315
"138",14.229933,14.249925,14.209934,14.209934,1366500,13.778922
"139",14.209934,14.269924,14.119911,14.229933,1810600,13.798315
"140",14.269924,14.269924,14.219918,14.259908,1860900,13.827381
"141",14.079919,14.079919,13.899929,14.009919,2530200,13.82738
"142",13.979944,14.049943,13.959913,13.969929,1380800,13.787911
"143",13.959913,13.999937,13.93992,13.93992,1387200,13.758294
"144",13.999937,14.039927,13.949936,13.969929,2708100,13.787911
"145",13.979944,14.009919,13.749915,13.949936,3989600,13.768178
"146",13.899929,14.029912,13.87993,14.009919,2515300,13.82738
"147",13.999937,14.019936,13.609917,13.619925,3942700,13.442468
"148",13.689931,13.69994,13.389935,13.509934,5830300,13.33391
"149",13.479928,13.479928,13.119915,13.289928,5476900,13.11677
"150",13.279944,13.319936,12.939925,12.989933,5172700,12.820683
"151",13.039932,13.369937,13.009924,13.369937,3945400,13.195737
"152",13.339929,13.399918,13.119915,13.159938,3580100,12.988474
"153",13.119915,13.149923,13.039932,13.08994,2927500,12.919387
"154",13.099923,13.149923,12.949941,12.969934,3010100,12.800945
"155",12.899934,12.939925,12.729928,12.799927,3838200,12.633153
"156",12.759935,12.959924,12.719944,12.949941,3547300,12.781213
"157",12.949941,12.969934,12.709929,12.739936,7322600,12.573944
"158",12.69992,12.919933,12.69992,12.779928,3262100,12.613415
"159",12.799927,12.869926,12.689936,12.799927,3923700,12.633153
"160",12.839919,12.849934,12.739936,12.799927,3429900,12.633153
"161",12.839919,12.909917,12.759935,12.889924,2641400,12.721978
"162",12.879942,12.899934,12.639929,12.689936,3627200,12.524596
"163",12.709929,12.879942,12.709929,12.809936,3007700,12.643032
"164",12.899934,13.08994,12.869926,13.01994,3406500,12.850299
"165",13.009924,13.049916,12.879942,12.879942,2893300,12.712126
"166",12.919933,13.069941,12.789943,13.049916,2697900,12.879885
"167",13.08994,13.099923,12.979917,13.029923,1629800,12.860153
"168",13.029923,13.099923,13.009924,13.079924,1849800,12.909503
"169",13.099923,13.179937,13.08994,13.169922,1739000,12.998328
"170",13.109932,13.149923,13.069941,13.069941,2077300,12.899649
"171",13.08994,13.109932,13.009924,13.039932,1732000,12.870032
"172",13.01994,13.189915,13.009924,13.189915,2099700,13.01806
"173",13.189915,13.269929,13.12993,13.249937,3058300,13.0773
"174",13.239922,13.269929,13.159938,13.239922,7133800,13.067416
"175",13.259914,13.259914,13.109932,13.229938,2127800,13.057562
"176",13.19993,13.229938,13.119915,13.229938,3500200,13.057562
"177",13.139947,13.219929,12.469923,12.56993,10083700,12.406154
"178",12.49993,12.519929,12.099928,12.249942,7860200,12.090335
"179",12.259925,12.299942,12.049927,12.199935,6136500,12.040979
"180",12.319941,12.349949,12.099928,12.289933,3951600,12.129804
"181",12.369948,12.489948,12.349949,12.45994,3731400,12.297596
"182",12.469923,12.649944,12.449924,12.539922,4172600,12.376536
"183",12.849934,12.859943,12.449924,12.45994,3988500,12.297596
"184",12.45994,12.629945,12.349949,12.38994,4555000,12.228508
"185",12.489948,12.659928,12.369948,12.49993,9968300,12.337066
"186",12.479939,12.549937,12.349949,12.399923,7536200,12.238362
"187",12.489948,12.56993,12.419948,12.449924,8854100,12.287711
"188",12.509947,12.839919,12.45994,12.829935,6373100,12.66277
"189",12.789943,12.889924,12.69992,12.879942,3290300,12.712126
"190",12.799927,12.879942,12.69992,12.719944,4167900,12.554213
"191",12.719944,12.869926,12.719944,12.849934,3639700,12.682509
"192",12.799927,12.829935,12.669937,12.69992,3637500,12.534449
"193",12.49993,12.859943,12.419948,12.829935,8978700,12.66277
"194",12.839919,12.989933,12.599939,12.729928,6090000,12.564067
"195",12.849934,12.879942,12.559947,12.719944,4416800,12.554213
"196",12.909917,12.929942,12.689936,12.929942,7270300,12.761474
"197",12.999941,13.029923,12.799927,12.809936,5684900,12.643032
"198",12.779928,12.949941,12.759935,12.949941,3745200,12.781213
"199",12.939925,12.979917,12.879942,12.939925,3951900,12.771328
"200",12.999941,12.999941,12.899934,12.959924,3445500,12.791066
"201",12.979917,13.01994,12.829935,12.889924,5344500,12.721978
"202",12.999941,13.12993,12.949941,13.08994,3464000,12.919387
"203",12.799927,12.819926,12.549937,12.759935,3813000,12.838878
"204",12.819926,12.959924,12.739936,12.829935,2963000,12.909311
"205",12.799927,12.929942,12.799927,12.879942,3374800,12.959627
"206",12.889924,12.929942,12.689936,12.739936,3503700,12.818755
"207",12.74992,12.839919,12.679921,12.809936,2037100,12.889188
"208",12.809936,12.849934,12.719944,12.74992,6791000,12.8288
"209",12.769951,12.789943,12.609922,12.639929,2942800,12.718129
"210",12.649944,12.739936,12.509947,12.549937,3112100,12.627581
"211",12.579946,12.669937,12.519929,12.599939,1554300,12.677891
"212",12.619937,12.659928,12.539922,12.649944,2322200,12.728207
"213",12.619937,12.629945,12.49993,12.49993,2177200,12.577264
"214",12.529939,12.619937,12.49993,12.539922,1768400,12.617504
"215",12.489948,12.529939,12.379925,12.469923,2787800,12.547072
"216",12.529939,12.689936,12.429932,12.679921,2785600,12.758368
"217",12.679921,12.679921,12.469923,12.529939,2519600,12.607458
"218",12.49993,12.519929,12.399923,12.45994,3572800,12.537026
"219",12.56993,12.589929,12.45994,12.49993,2584500,12.577264
"220",12.529939,12.649944,12.49993,12.649944,1588100,12.728207
"221",12.629945,12.669937,12.49993,12.549937,1588000,12.627581
"222",12.579946,12.819926,12.579946,12.809936,2234200,12.889188
"223",12.859943,12.859943,12.669937,12.769951,2788000,12.848956
"224",12.739936,12.819926,12.709929,12.809936,1856800,12.889188
"225",12.809936,12.829935,12.759935,12.809936,1851200,12.889188
"226",12.789943,12.859943,12.709929,12.819926,2817100,12.899239
"227",12.839919,13.139947,12.819926,13.12993,9180800,13.211162
"228",13.099923,13.219929,13.009924,13.219929,3600200,13.301717
"229",12.769951,12.999941,12.549937,12.719944,9554300,12.79864
"230",12.819926,12.899934,12.729928,12.859943,4182600,12.939504
"231",12.909917,12.939925,12.759935,12.929942,2623000,13.009936
"232",12.999941,13.249937,12.999941,13.209945,3245000,13.291672
"233",13.249937,13.339929,13.139947,13.259914,3270100,13.341949
"234",13.19993,13.359928,13.169922,13.309921,2515000,13.392266
"235",13.319936,13.339929,13.189915,13.299937,2318400,13.38222
"236",13.349944,13.489943,13.239922,13.339929,5556100,13.42246
"237",13.279944,13.449919,13.249937,13.449919,2899200,13.533131
"238",13.479928,13.489943,13.369937,13.469918,4357300,13.553253
"239",13.489943,13.549926,13.429926,13.549926,1698700,13.633756
"240",13.569925,13.569925,13.399918,13.469918,2366100,13.553253
"241",13.399918,13.399918,13.249937,13.369937,2553300,13.452653
"242",13.449919,13.449919,13.289928,13.359928,2877100,13.442582
"243",13.299937,13.339929,13.209945,13.239922,4598500,13.321834
"244",13.259914,13.439936,13.149923,13.419943,4596300,13.502969
"245",13.419943,13.449919,13.32992,13.409928,1701300,13.492891
"246",13.499926,13.509934,13.299937,13.449919,3782300,13.533131
"247",13.379919,13.409928,13.19993,13.209945,3200200,13.291672
"248",13.19993,13.339929,13.169922,13.319936,3058300,13.402343
"249",13.169922,13.319936,13.099923,13.12993,2701900,13.211162
"250",13.12993,13.12993,12.909917,12.949941,2458300,13.030059
"251",12.969934,13.069941,12.849934,13.009924,2981100,13.090413
"252",12.999941,12.999941,12.799927,12.859943,3284200,12.939504
"253",12.869926,13.109932,12.849934,13.01994,2708900,13.100491
"254",12.999941,12.999941,12.809936,12.809936,2513800,12.889188
"255",12.899934,12.969934,12.759935,12.769951,2543500,12.848956
"256",12.849934,12.999941,12.819926,12.929942,2593100,13.009936
"257",12.849934,12.909917,12.74992,12.809936,2457600,12.889188
"258",12.789943,12.969934,12.759935,12.969934,4478200,13.050175
"259",13.08994,13.109932,12.929942,13.079924,4841800,13.160847
"260",13.079924,13.229938,13.069941,13.139947,2325900,13.22124
"261",13.209945,13.289928,13.169922,13.249937,5012100,13.331911
"262",13.239922,13.359928,13.219929,13.229938,1776000,13.311789
"263",13.109932,13.169922,12.959924,13.139947,2907800,13.22124
"264",13.149923,13.19993,13.009924,13.039932,2827500,13.120607
"265",13.069941,13.169922,12.999941,13.099923,2783300,13.180969
"266",12.889924,12.909917,12.769951,12.889924,2775300,13.22199
"267",12.969934,12.999941,12.899934,12.919933,2223400,13.252771
"268",12.959924,13.029923,12.909917,12.959924,2013400,13.293793
"269",12.949941,13.139947,12.939925,13.119915,2840300,13.457905
"270",13.119915,13.249937,13.059931,13.209945,5656400,13.550255
"271",13.219929,13.239922,13.079924,13.12993,2913200,13.468178
"272",13.239922,13.249937,13.08994,13.169922,2463200,13.5092
"273",13.059931,13.139947,13.029923,13.12993,1866100,13.468178
"274",13.029923,13.029923,12.889924,12.919933,2127900,13.252771
"275",12.909917,12.989933,12.849934,12.879942,2579800,13.21175
"276",12.929942,12.969934,12.779928,12.809936,2194000,13.139941
"277",12.819926,12.929942,12.649944,12.669937,3146900,12.996335
"278",12.789943,12.789943,12.56993,12.599939,3222200,12.924533
"279",12.56993,12.599939,12.399923,12.489948,2686200,12.811709
"280",12.559947,12.619937,12.519929,12.579946,2276400,12.904025
"281",12.649944,12.669937,12.49993,12.549937,2330200,12.873244
"282",12.579946,12.74992,12.56993,12.689936,2268500,13.016849
"283",12.679921,12.739936,12.599939,12.69992,2280500,13.02709
"284",12.599939,12.609922,12.489948,12.519929,2381600,12.842463
"285",12.539922,12.599939,12.479939,12.519929,1871200,12.842463
"286",12.49993,12.549937,12.359933,12.38994,2681800,12.709125
"287",12.369948,12.429932,12.249942,12.259925,2610200,12.57576
"288",12.199935,12.279949,11.819931,12.209951,3636900,12.524498
"289",12.369948,12.489948,12.009935,12.149934,11001300,12.462936
"290",12.119927,12.129935,11.939931,11.939931,7468300,12.247522
"291",11.989938,12.029928,11.559926,11.939931,8393400,12.247522
"292",11.88993,11.939931,11.439952,11.469929,8355400,11.765412
"293",11.419928,11.749932,10.999958,11.59995,9406800,11.898783
"294",11.159955,11.349929,10.759945,10.809952,13105500,11.088434
"295",11.01995,11.519934,10.929958,11.509951,13516800,11.806466
"296",11.429937,11.679932,11.25993,11.369953,11160500,11.662862
"297",11.389945,11.949946,11.349929,11.809947,5946800,12.11419
"298",12.099928,12.099928,11.799932,11.869931,4978900,12.175719
"299",11.999953,12.119927,11.929947,12.099928,4493200,12.411642
"300",12.039944,12.049927,11.849939,11.979929,3584600,12.288551
"301",11.999953,12.189926,11.999953,12.109944,3251800,12.421915
"302",11.919938,11.919938,11.659933,11.739948,5173800,12.042388
"303",11.59995,11.869931,11.549943,11.629925,3944800,11.929531
"304",11.799932,11.899939,11.589934,11.659933,4046200,11.960312
"305",11.729933,11.919938,11.689941,11.919938,4423000,12.227014
"306",11.95993,12.139951,11.899939,12.109944,4924500,12.421915
"307",12.199935,12.209951,11.919938,11.989938,3771700,12.298818
"308",11.919938,12.089945,11.749932,12.059936,3092100,12.37062
"309",12.169927,12.33994,12.149934,12.33994,3500400,12.657837
"310",12.289933,12.539922,12.259925,12.49993,3963900,12.821949
"311",12.629945,12.74992,12.559947,12.69992,5285300,13.02709
"312",12.679921,12.74992,12.56993,12.639929,4659000,12.965554
"313",12.409939,12.659928,12.409939,12.519929,4673800,12.842463
"314",12.239926,12.439947,12.169927,12.419948,5387900,12.739906
"315",12.539922,12.639929,12.45994,12.619937,3950800,12.945047
"316",12.549937,12.74992,12.519929,12.689936,6991700,13.016849
"317",12.609922,12.719944,12.49993,12.549937,7197000,12.873244
"318",12.409939,12.529939,12.299942,12.509947,4486100,12.832223
"319",12.529939,12.679921,12.449924,12.659928,5207900,12.986068
"320",12.729928,12.829935,12.549937,12.719944,3886500,13.047631
"321",12.819926,12.839919,12.709929,12.829935,3703000,13.160455
"322",12.889924,12.999941,12.829935,12.899934,3739500,13.232257
"323",12.799927,12.909917,12.69992,12.869926,2784700,13.201475
"324",12.939925,13.079924,12.839919,12.849934,4042300,13.180969
"325",12.889924,12.919933,12.45994,12.519929,4980300,12.842463
"326",12.259925,12.45994,12.039944,12.229943,9103700,12.545006
"327",12.239926,12.319941,12.139951,12.299942,6689000,12.616808
"328",12.419948,12.599939,12.309926,12.469923,6514200,12.791169
"329",12.689936,12.69992,12.319941,12.369948,5435100,12.688618
"330",12.149934,12.199935,11.839924,11.859948,5924100,12.416408
"331",11.95993,12.069952,11.629925,11.849939,5068000,12.405929
"332",11.799932,11.949946,11.64995,11.64995,4014000,12.196557
"333",11.59995,11.739948,11.249946,11.309937,8582900,11.840591
"334",11.199946,11.209924,10.879951,11.099933,11090600,11.620734
"335",11.099933,11.25993,11.059942,11.239938,3933400,11.767308
"336",11.25993,11.32993,11.159955,11.32993,4205500,11.861522
"337",11.409944,11.449936,11.179947,11.239938,3636900,11.767308
"338",11.339945,11.449936,11.299953,11.419928,2804800,11.955742
"339",11.419928,11.519934,11.359938,11.469929,3207800,12.008089
"340",11.499936,11.799932,11.499936,11.679932,3350300,12.227946
"341",11.64995,11.659933,11.499936,11.59995,2858800,12.144211
"342",11.689941,11.859948,11.669948,11.849939,3674600,12.405929
"343",11.88993,11.999953,11.789948,11.909922,4500000,12.468727
"344",11.969939,12.089945,11.849939,12.009935,4418400,12.573433
"345",12.059936,12.109944,11.949946,11.969939,3452700,12.531559
"346",11.989938,12.019945,11.839924,11.979929,3057100,12.542018
"347",12.089945,12.099928,11.849939,12.019945,3809900,12.583912
"348",12.039944,12.119927,11.95993,12.009935,4359600,12.573433
"349",12.039944,12.039944,11.809947,11.82994,3326200,12.384992
"350",11.909922,11.95993,11.799932,11.899939,3767100,12.458275
"351",12.089945,12.299942,12.039944,12.239926,5258800,12.814214
"352",12.219934,12.349949,12.189926,12.269934,2742200,12.84563
"353",12.249942,12.349949,12.169927,12.169927,2535700,12.740931
"354",11.999953,12.049927,11.909922,11.95993,3825800,12.521081
"355",12.099928,12.269934,12.069952,12.259925,3801000,12.835151
"356",12.369948,12.599939,12.259925,12.529939,6323400,13.117834
"357",12.049927,12.059936,11.589934,11.849939,9091300,12.405929
"358",12.029928,12.029928,11.849939,11.999953,5267000,12.562982
"359",12.079935,12.099928,11.899939,12.009935,4126100,12.573433
"360",11.899939,11.929947,11.769924,11.789948,4953500,12.343124
"361",12.069952,12.069952,11.809947,11.82994,5193500,12.384992
"362",11.949946,12.009935,11.899939,11.989938,2499700,12.552497
"363",11.969939,11.999953,11.749932,11.789948,3806400,12.343124
"364",11.769924,11.849939,11.70994,11.799932,2674400,12.353576
"365",11.75994,11.95993,11.71995,11.739948,4130500,12.290778
"366",11.699925,11.749932,11.59995,11.679932,5815900,12.227946
"367",11.749932,11.789948,11.609933,11.63994,4035300,12.186078
"368",11.59995,11.59995,11.399929,11.439952,3514700,11.976706
"369",11.419928,11.419928,11.149939,11.249946,4761000,11.777785
"370",11.189931,11.189931,10.999958,11.079941,4272300,11.599803
"371",11.08995,11.239938,11.009941,11.12994,1457200,11.652149
"372",11.399929,11.439952,11.229955,11.309937,3860800,11.840591
"373",11.359938,11.579951,11.299953,11.499936,5840900,12.039504
"374",11.739948,11.819931,11.669948,11.75994,11299600,12.311708
"375",11.749932,11.769924,11.63994,11.689941,6531200,12.238425
"376",11.879946,11.939931,11.689941,11.75994,7104100,12.311708
"377",11.949946,12.049927,11.859948,11.919938,4570900,12.479212
"378",11.919938,11.939931,11.779939,11.789948,4469600,12.343124
"379",11.779939,11.939931,11.64995,11.879946,4527400,12.437344
"380",11.859948,11.88993,11.59995,11.609933,11727500,12.154663
"381",11.71995,11.789948,11.609933,11.71995,12639600,12.269841
"382",11.659933,11.679932,11.419928,11.629925,13198700,12.175593
"383",11.64995,11.769924,11.459945,11.529944,3656700,12.07092
"384",11.509951,11.569935,11.269945,11.299953,5352900,11.830139
"385",11.379936,11.439952,11.249946,11.379936,3848500,11.913874
"386",11.409944,11.589934,11.32993,11.579951,10059200,12.123274
"387",11.619941,11.689941,11.449936,11.509951,3965600,12.049989
"388",11.71995,11.849939,11.609933,11.71995,5134400,12.269841
"389",11.729933,11.869931,11.699925,11.859948,2526500,12.416408
"390",11.939931,12.019945,11.859948,11.989938,3157700,12.552497
"391",12.019945,12.079935,11.949946,12.009935,3011500,12.573433
"392",12.039944,12.199935,12.019945,12.169927,3111400,12.740931
"393",11.82994,11.939931,11.699925,11.71995,4331500,12.527168
"394",11.75994,11.869931,11.729933,11.849939,2649700,12.66611
"395",11.859948,11.88993,11.71995,11.739948,3383500,12.548544
"396",11.939931,11.969939,11.779939,11.799932,3942400,12.612659
"397",11.75994,11.789948,11.629925,11.659933,4431300,12.463018
"398",11.63994,11.659933,11.479944,11.609933,6448100,12.409574
"399",11.64995,11.799932,11.569935,11.699925,3774000,12.505764
"400",11.71995,11.769924,11.619941,11.619941,5444900,12.420271
"401",11.689941,11.809947,11.63994,11.75994,5078700,12.569913
"402",11.699925,11.919938,11.699925,11.919938,4100800,12.74093
"403",11.939931,11.969939,11.849939,11.969939,2608800,12.794375
"404",11.919938,12.099928,11.899939,12.079935,6504200,12.911948
"405",12.199935,12.349949,12.149934,12.169927,5169700,13.008138
"406",12.259925,12.38994,12.199935,12.349949,4450700,13.200559
"407",12.329925,12.379925,12.229943,12.239926,3342800,13.082958
"408",12.229943,12.349949,12.229943,12.329925,2668700,13.179155
"409",12.269934,12.359933,12.179942,12.229943,3237100,13.072288
"410",12.159943,12.199935,11.999953,12.119927,4214200,12.954694
"411",12.109944,12.229943,11.979929,12.219934,4498900,13.061589
"412",12.209951,12.269934,12.039944,12.079935,2749100,12.911948
"413",12.049927,12.169927,11.999953,11.999953,3092500,12.826457
"414",11.969939,12.009935,11.88993,12.009935,2541100,12.837126
"415",12.099928,12.099928,11.969939,12.069952,3697200,12.901276
"416",12.089945,12.289933,12.059936,12.229943,3568300,13.072288
"417",12.259925,12.33994,12.229943,12.289933,3655400,13.136409
"418",12.359933,12.38994,12.249942,12.299942,2966800,13.147108
"419",12.299942,12.359933,12.209951,12.279949,2267400,13.125738
"420",12.279949,12.45994,12.259925,12.439947,3699000,13.296755
"421",12.369948,12.469923,12.359933,12.399923,2484000,13.253975
"422",12.419948,12.479939,12.329925,12.469923,2020600,13.328796
"423",12.349949,12.45994,12.309926,12.369948,2136100,13.221935
"424",12.429932,12.45994,12.349949,12.409939,2408800,13.26468
"425",12.409939,12.45994,12.299942,12.45994,4457700,13.318125
"426",12.479939,12.489948,12.359933,12.409939,3117100,13.26468
"427",12.409939,12.49993,12.379925,12.479939,2738500,13.339501
"428",12.49993,12.539922,12.469923,12.479939,3438500,13.339501
"429",12.539922,12.549937,12.379925,12.469923,8919600,13.328796
"430",12.479939,12.479939,12.039944,12.119927,6758000,12.954694
"431",12.149934,12.149934,11.999953,12.069952,5771400,12.901276
"432",12.109944,12.169927,12.079935,12.159943,2893800,12.997466
"433",12.159943,12.169927,12.069952,12.129935,5126800,12.965391
"434",12.129935,12.209951,12.099928,12.159943,2703100,12.997466
