"","BXP.Open","BXP.High","BXP.Low","BXP.Close","BXP.Volume","BXP.Adjusted"
"450",105.050003,105.32,104.269997,104.349998,822200,91.194666
"451",103.910004,103.910004,102.419998,103.379997,786100,90.346953
"452",103.470001,104.580002,102.68,104.010002,821600,90.897533
"453",105.190002,105.239998,103.989998,104.480003,851800,91.308282
"454",104.660004,104.940002,104.080002,104.139999,844500,91.011142
"455",103.769997,104.330002,102.980003,104.330002,921800,91.661286
"456",103.690002,104.139999,102.82,103.860001,928700,91.248357
"457",104.610001,105.309998,104.32,104.989998,1209100,92.24114
"458",104.989998,105.599998,104.660004,105.209999,1116600,92.434426
"459",104.720001,105.129997,104.370003,104.849998,732100,92.11814
"460",104.239998,104.349998,103.25,103.610001,614300,91.028714
"461",103.040001,103.489998,102.139999,102.760002,744900,90.281931
"462",101.029999,101.830002,100.779999,101.389999,807000,89.078286
"463",101.349998,101.610001,98.919998,99.029999,1153500,87.004859
"464",100.019997,100.470001,99.370003,100.449997,866400,88.252428
"465",100.269997,102.010002,99.510002,102.010002,831100,89.623003
"466",101.529999,101.75,100.190002,100.300003,1062000,88.120647
"467",100.970001,102.529999,100.870003,101.900002,891600,89.526359
"468",102.199997,103.790001,101.489998,103.639999,1106800,91.05507
"469",102.809998,103.5,102.480003,103.080002,763000,90.563073
"470",103.25,103.57,102.5,103.339996,748300,90.791497
"471",103.610001,105.169998,103.5,105.019997,1072700,92.267496
"472",103.93,104.510002,103.470001,104.459999,1237100,91.775498
"473",104.68,106.190002,104.489998,106.160004,1338200,93.269072
"474",106.949997,106.949997,105.900002,106.779999,1071900,93.813782
"475",106.480003,107.650002,106.190002,107.459999,782300,94.41121
"476",107.550003,108.18,106.440002,107.800003,885800,94.709928
"477",107.760002,108.300003,107.139999,108.25,1060600,95.105282
"478",108.349998,110.169998,107.809998,109.75,875000,96.423138
"479",106.699997,109.739998,106.699997,109.410004,1021700,96.124427
"480",109.610001,109.720001,107.849998,107.900002,1491400,94.797784
"481",107.75,108.239998,107.389999,107.949997,1382300,94.841708
"482",107.410004,108.860001,107.330002,108.43,881400,95.263425
"483",108.059998,108.610001,107.57,108.339996,1091300,95.18435
"484",107.459999,108.82,107,107.82,885700,94.727496
"485",108.970001,108.970001,107.110001,108.199997,817200,95.061351
"486",107.910004,108.510002,107.370003,108.309998,1013800,95.157994
"487",107.580002,108.480003,107.260002,107.519997,1131800,94.463923
"488",107.389999,107.669998,106.360001,106.5,865400,93.567783
"489",107.150002,107.32,104.800003,104.889999,1023000,92.153284
"490",104.720001,105.139999,101.660004,101.709999,1442900,89.359429
"491",102.519997,102.980003,100.470001,100.870003,1077900,88.621432
"492",101.449997,103.690002,101.169998,103.5,900300,90.932071
"493",103.57,103.699997,102.720001,103.279999,638600,90.738784
"494",102.739998,103.839996,102.099998,103.599998,867000,91.019927
"495",103.360001,104.5,102.949997,104.050003,711200,91.415288
"496",103.879997,104.470001,103.529999,103.849998,857600,91.23957
"497",104.099998,105.599998,104.099998,105.330002,718900,92.539857
"498",104.029999,104.599998,102.629997,102.669998,895400,90.202856
"499",102.980003,103.959999,101.75,102.93,1224000,90.431286
"500",101.199997,102.160004,100.800003,101.309998,1193300,89.007999
"501",101.559998,101.559998,99.330002,100.269997,1006800,88.094285
"502",100.339996,101.830002,99.849998,101.589996,889800,89.253998
"503",102.57,104.129997,101.760002,104.129997,970000,91.485568
"504",105.019997,105.379997,103.239998,103.849998,606900,91.23957
"505",103.510002,105.199997,103.510002,105.199997,570600,92.425639
"506",105.709999,105.849998,101.830002,101.889999,1188800,89.517572
"507",102.209999,102.410004,100.970001,102.059998,1214800,89.666927
"508",101.839996,102.730003,101.010002,101.5,996400,89.17493
"509",101.75,103.660004,101.459999,103.209999,655800,90.677285
"510",103.720001,104.110001,102.879997,104.029999,1084900,91.397713
"511",103.959999,105.379997,103.199997,104.940002,696300,92.197215
"512",105.330002,105.980003,104.699997,105.309998,568900,92.522282
"513",105.589996,106.260002,104.839996,105.540001,898600,92.724356
"514",105.779999,105.959999,103.480003,103.639999,937200,91.05507
"515",104.059998,104.209999,103.110001,103.309998,1901400,90.765141
"516",102.610001,104.459999,102.5,104.089996,933600,91.450425
"517",104.370003,104.800003,103.360001,104.099998,655000,91.459212
"518",104.139999,104.389999,103.129997,103.849998,499700,91.724186
"519",103.330002,105.050003,102.629997,104.860001,416300,92.616258
"520",106.830002,108.370003,105.989998,108.370003,984200,95.716422
"521",109.230003,109.57,108.040001,109.57,9e+05,96.776304
"522",109.400002,110.309998,109.139999,110.25,457100,97.376906
"523",110,110.440002,108.93,109.370003,513900,96.59966
"524",108.339996,110.410004,108.220001,110.18,609100,97.31508
"525",109.889999,110.059998,109.080002,109.629997,629100,96.829296
"526",109.970001,110.199997,107.919998,108.449997,545100,95.787076
"527",108.68,109.239998,108.199997,108.949997,719200,96.228695
"528",108.260002,109.730003,107.879997,108.900002,765600,96.184537
"529",109.160004,110.620003,109.080002,110.589996,587400,97.677203
"530",110.849998,110.849998,110.110001,110.5,594600,97.597715
"531",110.690002,112.089996,109.760002,111.949997,838100,98.878407
"532",111.18,111.860001,110.440002,111.019997,702300,98.056996
"533",111.010002,111.25,109.18,110.349998,779100,97.465228
"534",109.449997,110.440002,108.959999,109.93,700100,97.09427
"535",108.720001,109.349998,108.209999,109.07,656100,96.334686
"536",109.029999,109.410004,107.519997,108.540001,589100,95.866571
"537",109,109.389999,107.709999,108.720001,570200,96.025554
"538",110.089996,111.089996,109.07,110.110001,861800,97.253253
"539",110.580002,111.669998,110.110001,110.790001,809000,97.853855
"540",110.669998,111.379997,109.940002,110.419998,790500,97.527055
"541",110.230003,111.309998,110.220001,110.900002,669400,97.951012
"542",111.209999,112,110.610001,111.199997,797500,98.215979
"543",110.550003,111.900002,110.190002,111.809998,788200,98.754754
"544",112.580002,113.300003,112.160004,113,959000,99.805808
"545",113.389999,113.830002,112.57,113.169998,1434800,99.955957
"546",112.720001,113.010002,111.339996,112.529999,764700,99.390686
"547",112.269997,112.330002,110.57,110.790001,687100,97.853855
"548",110.669998,111.889999,110.059998,110.519997,1279100,97.615377
"549",110.25,110.919998,109.839996,110.699997,595000,97.77436
"550",110.279999,111.449997,110.279999,111,420700,98.039334
"551",111.160004,111.489998,110.279999,110.559998,503900,97.650707
"552",110.57,111.550003,110.330002,111.339996,281100,98.339631
"553",111.089996,112.160004,110.720001,111.989998,495800,98.913737
"554",112.139999,112.209999,111.389999,111.760002,450000,98.710596
"555",111.510002,111.769997,110.57,111.339996,633700,98.339631
"556",111.339996,111.610001,110.790001,111.349998,656800,98.348466
"557",111.269997,111.839996,110.190002,111.620003,652700,98.586943
"558",111.57,111.93,111.18,111.580002,693300,98.551613
"559",111.349998,112.199997,111.169998,111.839996,498100,98.78125
"560",111.949997,112.269997,111.059998,111.43,412300,98.419126
"561",111.120003,111.980003,110.290001,111.849998,584000,98.790084
"562",112.32,112.32,111.290001,111.849998,538400,98.790084
"563",111.290001,111.589996,110.949997,111.400002,547900,98.39263
"564",111.839996,112.260002,111.139999,112.129997,797000,99.03739
"565",112.099998,112.82,111.07,112.760002,489500,99.593833
"566",112.75,112.75,111.669998,112.379997,473900,99.258199
"567",112.870003,113.309998,112.57,112.949997,747800,99.761644
"568",113.589996,114.510002,113.25,114.370003,1020600,101.015846
"569",114.160004,114.160004,113.050003,113.209999,736800,99.991287
"570",112.830002,113.43,112.290001,112.68,810900,99.523173
"571",112.900002,113.279999,112.43,112.760002,746300,99.593833
"572",112.769997,114.830002,112.440002,114.830002,1006000,101.422134
"573",116.93,116.940002,115.169998,116.07,1044500,102.517346
"574",116.239998,117,115.510002,115.870003,517700,102.340702
"575",115.580002,115.68,114.639999,114.949997,452500,101.528118
"576",115.050003,115.360001,113.660004,113.660004,630300,100.388748
"577",113.599998,113.75,112.18,112.540001,912200,99.39952
"578",112.970001,113.989998,112.629997,113.540001,1668400,100.282757
"579",113.099998,114.440002,112.489998,112.57,996500,99.426016
"580",112.82,112.910004,110.800003,110.82,749200,97.880351
"581",110.57,111.18,110.220001,110.400002,820700,97.995747
"582",110.699997,112.230003,110.559998,111.389999,828100,98.874511
"583",110.790001,111.190002,110.32,110.610001,909700,98.182151
"584",110.669998,111.059998,108.620003,109.440002,1086400,97.143611
"585",109.779999,110.370003,109.010002,109.779999,697000,97.445406
"586",110.029999,111.559998,109.900002,110.489998,604600,98.075631
"587",110.849998,111.169998,109.660004,109.879997,509400,97.534169
"588",110.300003,110.860001,109.720001,110.150002,329100,97.773836
"589",110.110001,110.260002,109.779999,110.019997,356000,97.658438
"590",110.059998,110.940002,109.5,109.580002,421000,97.26788
"591",109.769997,109.889999,108.860001,109.5,463800,97.196867
"592",110.139999,110.550003,109.449997,109.449997,363200,97.152482
"593",109.43,110.260002,108.669998,108.980003,468700,96.735296
"594",108.970001,109.919998,108.470001,109.870003,425900,97.525297
"595",110.260002,110.989998,109.870003,110.279999,459900,97.889227
"596",109.940002,110.440002,109.18,110.129997,632100,97.75608
"597",110,111.459999,109.93,111.459999,676300,98.936646
"598",110.900002,111.309998,109.269997,109.529999,950500,97.223495
"599",109.370003,109.510002,108.239998,109.290001,791100,97.010463
"600",108.040001,108.290001,107.32,107.690002,852400,95.590236
"601",106.860001,108.709999,106.860001,107.709999,1314900,95.607986
"602",108.82,109.699997,106.779999,107.349998,1107300,95.288434
"603",107.25,107.25,105.75,106.529999,1078100,94.560567
"604",107.839996,107.839996,105.410004,106.300003,1048800,94.356413
"605",106.449997,107.290001,105.870003,107.160004,789900,95.119787
"606",107.519997,108,107.129997,107.220001,638600,95.173043
"607",107.720001,107.720001,105.779999,106.389999,814700,94.436298
"608",106.639999,107.190002,105.879997,107.050003,815100,95.022145
"609",106.230003,107,105.889999,106.080002,758300,94.161131
"610",105.519997,105.790001,103.459999,103.690002,1102400,92.039666
"611",103.370003,104.099998,103.019997,103.099998,739800,91.515953
"612",103.18,103.220001,102.400002,102.480003,625200,90.965619
"613",102.089996,103.019997,101.5,101.610001,2058700,90.193367
"614",101.75,101.989998,99.849998,100.059998,1582500,88.817519
"615",100.199997,100.82,99.230003,100.029999,961500,88.79089
"616",100.269997,101.139999,99.32,100.849998,708300,89.518757
"617",101.309998,102.230003,101.209999,101.879997,767400,90.433028
"618",101.660004,102.260002,100.959999,102.25,472100,90.761458
"619",102.269997,102.730003,101.220001,101.669998,595200,90.246624
"620",102.349998,103.059998,101.669998,103.059998,304300,91.480446
"621",102.300003,103.489998,101.980003,102.610001,978500,91.08101
"622",102.110001,103.099998,101.129997,101.639999,1464600,90.219996
"623",101.550003,101.830002,100.68,101.449997,1214000,90.051341
"624",101.919998,102.510002,101.150002,102.190002,594300,90.708202
"625",102.190002,103,102.129997,102.629997,940900,91.09876
"626",102.970001,103.610001,102.209999,102.589996,632100,91.063253
"627",102.419998,103.57,102.139999,102.529999,627100,91.009997
"628",102.720001,102.860001,101.959999,102.559998,725000,91.036625
"629",102.889999,104.43,102.889999,104.230003,897600,92.518993
"630",104.25,105.440002,104.010002,105.400002,1010800,93.557534
"631",105.040001,105.349998,104.480003,104.989998,675400,93.193597
"632",105.220001,105.419998,104.739998,104.879997,1101400,93.095956
"633",104.660004,104.830002,103.43,104.269997,750500,92.554493
"634",104.050003,104.269997,103.470001,103.75,666700,92.092922
"635",103.510002,104.400002,103.510002,103.980003,765200,92.297083
"636",104.43,104.900002,104.080002,104.839996,821200,93.060449
"637",104.919998,105.690002,104.669998,105.400002,1138100,93.557534
"638",105.57,105.669998,104.760002,105.199997,1022500,93.380001
"639",105.269997,106.699997,105.019997,106.669998,903600,94.684837
"640",105.889999,106.870003,105.589996,105.699997,1400100,93.823822
"641",105.470001,106.32,105.099998,105.989998,249500,94.08124
"642",106.110001,106.110001,105.059998,105.620003,535500,93.752816
"643",105.43,105.93,104.230003,105.669998,690400,94.37801
"644",105.040001,106.160004,104.849998,104.940002,553800,93.726022
"645",104.699997,105.839996,104.529999,105.809998,810100,94.503049
"646",106.760002,107.220001,105.900002,106.650002,1029500,95.253289
"647",106.800003,107.400002,106.519997,106.779999,732900,95.369395
"648",106.699997,107.660004,106.699997,107.470001,650000,95.985663
"649",107.029999,108.32,106.93,108.260002,807400,96.691243
"650",107.910004,108.160004,107.040001,107.330002,591500,95.860624
"651",107.449997,107.730003,107.330002,107.559998,532700,96.066042
"652",107.870003,107.870003,107,107.400002,780500,95.923143
"653",107.550003,107.699997,106.879997,107,688600,95.565886
"654",107.120003,107.510002,107.059998,107.360001,489200,95.887417
"655",107.230003,108.889999,107.050003,108.699997,729200,97.08422
"656",108.190002,108.260002,106.709999,107.589996,794700,96.092835
"657",107.690002,107.940002,107.089996,107.120003,673500,95.673065
"658",107.190002,107.870003,107.059998,107.830002,1181800,96.307193
"659",107.5,108.940002,107.470001,108.919998,633900,97.280712
"660",108.589996,109.080002,108.379997,108.760002,496800,97.137813
"661",108.900002,109.379997,108.400002,109,492200,97.352165
"662",109.25,109.650002,108.860001,109.459999,564000,97.763008
"663",109.459999,109.489998,108.419998,108.830002,735600,97.200332
"664",108.959999,109.360001,108.43,108.849998,644300,97.218192
"665",108.580002,109.239998,106.040001,106.510002,1793400,95.12825
"666",106.519997,106.900002,105.129997,105.279999,1339900,94.029686
"667",105.610001,106.309998,105.019997,105.099998,1308100,93.868921
"668",104.449997,105.849998,104.139999,104.5,874900,93.333038
"669",105.089996,105.110001,103.790001,104.019997,980100,92.904329
"670",103.57,104.349998,103.57,104.230003,653000,93.091894
"671",104.550003,104.889999,104.019997,104.18,880100,93.047234
"672",104.279999,105.25,104.18,105.139999,1054200,93.904647
"673",104.949997,105.309998,104.610001,105.290001,1174300,94.038619
"674",105.540001,107.059998,105.470001,107.029999,805100,95.592679
"675",107.120003,107.349998,106.720001,107.18,910600,95.726652
"676",106.760002,107.360001,106.269997,107.349998,970100,95.878484
"677",107.230003,107.279999,106.529999,107.209999,1307400,95.753445
"678",107.190002,107.839996,106.489998,107.349998,974900,95.878484
"679",107.260002,107.769997,106.5,106.519997,678800,95.137176
"680",106.099998,106.580002,105.07,105.459999,929400,94.190451
"681",105.889999,106.57,105.589996,106.269997,544600,94.913892
"682",106.690002,106.919998,104,104.010002,641100,92.895402
"683",104.529999,105.18,103.540001,104.199997,932600,93.065094
"684",104.07,104.629997,103.800003,103.900002,943400,92.797156
"685",104.050003,104.68,103,103.879997,2099100,92.77929
"686",103.57,104.300003,102.18,103.519997,1860200,92.457759
"687",103.480003,104.75,103.050003,104.470001,716400,93.306245
"688",104.93,105.550003,104.5,105.25,510400,94.002893
"689",105.650002,105.650002,104.480003,104.830002,381700,93.627776
"690",104.879997,105.330002,103.769997,103.830002,888800,92.734637
"691",104.419998,104.419998,102.650002,102.889999,949700,91.895084
"692",102.809998,104.059998,102.68,104.040001,926600,92.922195
"693",104.019997,104.839996,103.449997,104.779999,1049300,93.583116
"694",104.809998,105.080002,104.459999,104.919998,777700,93.708155
"695",105.040001,105.900002,104.900002,105.669998,863100,94.37801
"696",105.25,105.400002,104.410004,105.25,1260100,94.002893
"697",104.540001,105.199997,104,104.709999,1344600,93.520597
"698",104.589996,104.879997,102.5,102.809998,1309500,91.823631
"699",103.129997,103.269997,101.669998,101.849998,1547300,90.966218
"700",101.410004,101.93,100.660004,100.709999,1371700,89.94804
"701",100.949997,101.519997,100.779999,100.980003,1098000,90.189192
"702",101.349998,101.760002,100.620003,100.889999,1425600,90.108806
"703",100.68,101.099998,100.360001,100.660004,899500,90.486358
"704",100.18,100.790001,99.849998,100.330002,865900,90.18971
"705",100.300003,101.470001,99.93,101.059998,1691600,90.845925
"706",100.860001,101.639999,100,100.5,782500,90.342526
"707",100.989998,102.360001,100.93,102.139999,1182300,91.816772
"708",102.480003,103.419998,101.769997,103.269997,1162100,92.832561
"709",103.510002,105.620003,103.440002,105.510002,1809000,94.84617
"710",104.620003,106.5,104.110001,106.25,1200100,95.511377
"711",106.18,107.779999,105.269997,107.730003,870800,96.841798
"712",107.599998,108.839996,106.050003,108.32,1703500,97.372163
"713",108.760002,110.129997,108.400002,109.870003,1481100,98.765509
"714",109.790001,110.839996,109.790001,110.510002,1543600,99.340824
"715",110.389999,110.900002,109.980003,110.360001,999500,99.205983
"716",109.559998,110,108.07,108.160004,1936800,97.228338
"717",109.989998,110.099998,108.410004,109.529999,1259700,98.459869
"718",109.089996,109.540001,108.07,109.290001,1100100,98.244127
"719",109.309998,109.599998,108.370003,109.080002,1057900,98.055353
"720",109.5,110.080002,108.959999,109.800003,1186800,98.702584
"721",109.900002,109.980003,108.720001,108.860001,1160300,97.857587
"722",109.349998,109.419998,107.57,108.419998,1433800,97.462055
"723",108.699997,109.160004,107.989998,108.379997,1256600,97.426097
"724",108.410004,108.68,107.760002,108.050003,1063100,97.129455
"725",107.839996,108.449997,107.639999,107.769997,838200,96.877749
"726",107.769997,109.220001,107.68,109.150002,730200,98.118277
"727",108.830002,109.559998,108.029999,109.43,1526100,98.369977
"728",108.879997,109.339996,108.019997,108.709999,915600,97.722746
"729",108.900002,109.629997,108.559998,109.059998,651000,98.03737
"730",109.650002,109.650002,108.43,108.580002,1185900,97.605887
"731",108.860001,109.360001,108.650002,109.209999,1035300,98.172211
"732",109.129997,110.339996,108.559998,110.300003,1233000,99.152049
"733",109.93,110.809998,109.18,110.809998,1365600,99.610499
"734",110.550003,110.790001,109.870003,110.040001,1066700,98.918325
"735",110.279999,111.269997,109.599998,111.230003,1133300,99.988055
"736",110.739998,111.32,110.459999,110.910004,1011400,99.700397
"737",111.07,111.220001,110.120003,110.5,1229600,99.331832
"738",110.730003,111.82,110.220001,111.730003,1074700,100.43752
"739",111.349998,112.169998,110.830002,111.339996,784200,100.086931
"740",111.510002,112.440002,111.279999,112.43,1150900,101.066769
"741",112.339996,113.760002,112.07,113.699997,1014400,102.208408
"742",114.150002,114.870003,113.620003,114.589996,1153000,103.008455
"743",114.68,115.849998,112.269997,112.989998,1498900,101.570168
"744",112.029999,112.900002,111.040001,112.620003,1736300,101.237568
"745",111.949997,112.75,111.010002,112.440002,955800,101.07576
"746",113.360001,113.620003,110.550003,111.150002,1366600,99.916139
"747",110.93,111.18,108.370003,109.580002,1471600,98.504818
"748",109.580002,110.019997,108.220001,108.309998,1226600,97.363172
"749",108.279999,108.900002,106.550003,106.580002,1548500,95.808026
"750",106.879997,108.669998,106.18,108.489998,1683700,97.52498
"751",108.68,109.75,108.559998,108.959999,1267400,97.947478
"752",108.629997,109.050003,107.400002,107.849998,959500,96.949665
"753",108.07,109.650002,107.18,109.580002,876200,98.504818
"754",109.849998,110.489998,108.120003,109.809998,814200,98.711568
"755",110,110.449997,108.93,109.32,844700,98.271094
"756",108.389999,108.629997,106.790001,106.900002,1403400,96.095683
"757",107.410004,107.709999,106.309998,106.519997,1342200,95.754085
"758",106.660004,111.32,106.260002,110.779999,1225700,99.583532
"759",110.779999,113.190002,109.790001,110.089996,1184400,98.963267
"760",110.809998,111.519997,110.190002,111.230003,1177200,99.988055
"761",111.160004,111.919998,110.440002,111.199997,961400,99.961081
"762",111.230003,111.68,107.239998,107.510002,924300,96.644032
"763",106.790001,106.959999,99.809998,100.580002,2501000,90.414442
"764",101.470001,102.940002,99.709999,101.940002,1823600,91.636988
"765",100.43,104.900002,99.589996,102.629997,1484600,92.257246
"766",103.620003,103.900002,101.860001,102.660004,1236700,92.28422
"767",103.080002,104.349998,102.760002,103.910004,1303000,94.003068
"768",104.449997,106.620003,104.440002,106.480003,1164300,96.32804
"769",106.300003,106.900002,105.370003,105.470001,1079500,95.414333
"770",106.269997,106.360001,104.529999,104.760002,651700,94.772026
"771",104.099998,106.830002,104.050003,106.089996,812600,95.975217
"772",105.43,106.260002,104.440002,104.93,539300,94.925816
"773",105.660004,105.839996,103.150002,105.18,743700,95.151981
"774",105.300003,106.419998,105,105.470001,1128100,95.414333
"775",105.959999,107.75,105.889999,107.309998,850800,97.078901
"776",107.029999,107.279999,105.870003,106.860001,743600,96.671807
"777",107.849998,111.129997,107.849998,110.690002,1171200,100.136651
"778",110.910004,111.440002,109.209999,110.360001,1178000,99.838112
"779",110,110,108.25,109.699997,856100,99.241034
"780",109.660004,110.190002,108.900002,109.5,834900,99.060105
"781",109.769997,109.959999,108.57,109.050003,1004300,98.653012
"782",109.519997,110.529999,109.160004,110.510002,548600,99.973812
"783",110.459999,110.690002,109.389999,110.110001,670900,99.611948
"784",110.089996,111.620003,109.879997,111.349998,654900,100.733722
"785",111.510002,111.82,110.5,111,487400,100.417093
"786",111.07,111.410004,108.480003,109.029999,1032800,98.634915
"787",108.400002,109.370003,108.07,108.550003,857100,98.200683
"788",108.339996,109.779999,107.830002,109.75,535900,99.28627
"789",109.440002,109.839996,108.470001,108.970001,379700,98.580637
"790",109.419998,110.25,108.459999,108.720001,747200,98.354473
"791",108.739998,109.900002,103.82,106.949997,1628500,96.753223
"792",106.919998,107.459999,104.400002,105,866600,94.989142
"793",105.010002,105.330002,103.82,103.970001,715700,94.057345
"794",103.790001,104.449997,103.410004,103.989998,420500,94.075435
"795",103.260002,104.440002,103.129997,103.919998,711500,94.012109
"796",103.75,103.919998,102.25,102.650002,1251700,92.863196
"797",103.099998,103.209999,102.160004,103,847000,93.179825
"798",103.07,105.300003,102.610001,105.089996,926900,95.070558
"799",104.779999,105.199997,103.309998,103.830002,1003500,93.930693
"800",103.720001,103.93,102.07,103.110001,1123200,93.279338
"801",103.110001,103.5,102.529999,103.410004,727700,93.550738
"802",102.760002,103.279999,100.82,101.75,1327500,92.049002
"803",101.389999,101.839996,98.290001,99.459999,1701900,89.977333
"804",99.449997,99.910004,98.209999,98.269997,964100,88.900787
"805",98.459999,101.919998,98.459999,101.550003,1194600,91.868073
"806",101.199997,102.349998,99.800003,100.800003,750100,91.189579
"807",100.919998,101.669998,100.480003,101.440002,716900,91.76856
"808",101.550003,103.360001,101.18,103.290001,632800,93.442177
"809",103.57,104.449997,103.199997,103.959999,769700,94.048296
"810",102.839996,103.620003,102.519997,103.410004,598400,93.550738
"811",103.349998,103.480003,102.309998,102.75,599300,92.953661
"812",102.050003,102.459999,101.260002,102.389999,683500,92.627983
"813",102.519997,103.080002,102.099998,102.5,1062900,92.727496
"814",103.099998,103.279999,100.790001,101.68,1258800,91.985676
"815",101.830002,103.260002,101.330002,102.980003,965100,93.161735
"816",103.330002,103.449997,102.199997,102.480003,1092300,92.709406
"817",103.550003,105.470001,103.349998,104.809998,1015600,94.817255
"818",104.75,105.790001,104.660004,105.790001,906800,95.703823
"819",106.25,106.68,105.400002,106.620003,729000,96.454691
"820",106.389999,107.040001,106.059998,106.959999,669500,96.762272
"821",106.68,107.239998,104.190002,104.599998,810500,94.627277
"822",104.690002,105.309998,104.400002,104.800003,464200,94.808213
"823",106.650002,107.160004,105.360001,105.860001,447400,95.767149
"824",105.82,106.809998,105.279999,105.699997,396500,95.6224
"825",105.620003,111.029999,104.699997,110.889999,1427100,100.31758
"826",110.800003,112.93,110.690002,111.120003,1181000,100.525655
"827",111.099998,111.099998,108.949997,109.360001,1386800,98.933454
"828",108.940002,110.379997,108.349998,109.43,999500,98.99678
"829",109.120003,109.639999,107.080002,107.199997,912000,96.979388
"830",107.129997,108.370003,105.57,106.309998,1131100,96.174243
"831",106.010002,106.839996,105.739998,106.739998,591800,97.157285
"832",106.419998,107.449997,106.160004,107.089996,827200,97.475861
"833",106.68,107.970001,106.279999,106.900002,994200,97.302924
"834",107.059998,108.910004,106.400002,107.739998,1242700,98.067508
"835",106.519997,107.650002,105.870003,107.559998,1049300,97.903668
"836",107.470001,107.550003,105.349998,106.699997,794500,97.120875
"837",106.940002,107.830002,105.769997,106.480003,584500,96.920631
"838",105.68,106.970001,105.440002,105.550003,633800,96.074123
"839",104.82,104.980003,103.330002,103.550003,1316600,94.253675
"840",103.82,104.669998,103.190002,103.440002,755600,94.15355
"841",104.209999,105.489998,103.809998,105.349998,1317500,95.892074
"842",105.510002,107.330002,105.010002,107.279999,805900,97.648806
"843",106.809998,107.5,106.099998,107.220001,664500,97.594195
"844",106.519997,108.080002,106.519997,106.980003,429400,97.375743
"845",107.32,108.910004,106.860001,108.449997,733900,98.713766
"846",108.019997,109.580002,107.82,109.18,682300,99.378233
"847",108.830002,109.349998,107.300003,108.82,960400,99.050552
"848",108.650002,108.650002,106.519997,106.980003,977900,97.375743
"849",107.550003,109.690002,107.550003,109.370003,1218700,99.551178
"850",109.120003,109.589996,107.870003,108.400002,697300,98.668259
"851",108.400002,108.75,107.32,107.379997,865300,97.739827
"852",107.260002,109.669998,107.239998,109.639999,991900,99.796935
"853",109.809998,109.830002,106.949997,107.389999,716500,97.748931
"854",107.379997,108.050003,106.279999,107.959999,1034000,98.267759
"855",106.870003,106.870003,103.629997,105.059998,1528100,95.628108
"856",105,105.639999,102.879997,103.5,1305500,94.208161
"857",103.959999,104.599998,102.989998,104.419998,800800,95.045566
"858",104.459999,104.989998,103.419998,103.779999,935100,94.463023
"859",103.400002,103.599998,102,102.150002,858600,92.979361
"860",102.290001,102.790001,101.93,102.150002,694400,92.979361
"861",102.449997,102.690002,101.120003,101.230003,793900,92.141957
"862",100.860001,100.870003,98.709999,100.330002,1060900,91.322754
"863",100.660004,101.730003,100.660004,100.959999,495300,91.896192
"864",100.730003,101.099998,99.940002,100.650002,852700,91.614025
"865",100.389999,101.370003,100.059998,101.32,626400,92.223873
"866",101.610001,102.400002,101.199997,101.580002,700600,92.460533
"867",101.470001,103.120003,101.470001,103.029999,1185300,93.780355
"868",103.699997,103.970001,102.129997,102.489998,703600,93.288833
"869",102.57,103.720001,101.620003,103.410004,767900,94.126245
"870",103.309998,104.260002,101.25,101.879997,881000,92.733596
"871",101.760002,102.68,101.25,102.360001,722500,93.170507
"872",102.360001,102.760002,101.040001,101.690002,689700,92.560659
"873",101.709999,102.279999,101.199997,101.620003,581300,92.496943
"874",101.620003,101.800003,100.639999,100.660004,592700,91.623129
"875",100.739998,101.760002,100.089996,101.620003,603300,92.496943
"876",101.949997,102.050003,99.360001,99.489998,493900,90.558162
"877",99.849998,101.160004,99.510002,99.839996,1161100,90.876739
"878",99.239998,100.010002,98.900002,99.489998,1108600,90.558162
"879",98.610001,100.720001,98.519997,99.779999,810800,90.822128
"880",99.389999,100.400002,98.419998,100.040001,1091000,91.058788
"881",100.93,101.419998,99.940002,100.730003,912000,91.686845
"882",100.959999,102,100.480003,102,876300,92.842826
"883",101.699997,102.959999,101.379997,102.230003,987800,93.05218
"884",102.089996,102.089996,99.599998,99.660004,1243800,90.712905
"885",99.769997,99.830002,98.830002,99.129997,947100,90.230481
"886",99.620003,100.370003,98.18,98.459999,883800,89.620633
"887",98.589996,99.239998,98.040001,98.970001,733000,90.084849
"888",99.260002,101.160004,98.879997,101.110001,994400,92.032727
"889",101.370003,103.209999,99.739998,103,1012400,93.75305
"890",103.099998,103.099998,101.57,102.150002,1167800,92.979361
"891",101.959999,103.620003,101.809998,103.5,1475400,94.208161
"892",103.959999,105.220001,103.370003,103.709999,789800,94.399308
"893",103.510002,104.029999,102.57,103.419998,373900,94.135342
"894",103.889999,104.239998,102.830002,104,608100,94.663273
"895",101.07,101.5,99.800003,100.400002,653300,94.007847
"896",100.540001,101.300003,100.25,101.110001,502100,94.672642
"897",101.150002,101.620003,99.889999,100.370003,896800,93.979758
"898",100.220001,101.360001,99.550003,100.389999,894800,93.998481
"899",100.730003,102.699997,100.07,101.589996,686800,95.122078
"900",101.839996,103.209999,101.699997,102.720001,981000,96.180139
"901",102.709999,103.830002,102.129997,103.379997,1127800,96.798115
"902",103.510002,104.010002,102.339996,102.690002,908900,96.15205
"903",102.93,102.93,101.739998,102.739998,934100,96.198863
"904",103.150002,104.980003,102.75,104.440002,929000,97.790633
