"","CMI.Open","CMI.High","CMI.Low","CMI.Close","CMI.Volume","CMI.Adjusted"
"448",128.570007,129.449997,126.959999,128,2087900,120.224342
"449",126.660004,126.860001,121.830002,123.419998,4397200,115.922563
"450",123.93,124.629997,123,123.589996,1685500,116.082235
"451",120.970001,121.639999,118.949997,120.120003,2987600,112.823034
"452",120.25,122.050003,119.449997,121.519997,1985400,114.137982
"453",123.470001,124.349998,122.910004,123.910004,1810300,116.382802
"454",124.300003,124.449997,122.389999,122.510002,1244400,115.067847
"455",122.07,122.709999,117.279999,117.980003,3617100,110.813034
"456",116.93,119.82,116.230003,119.660004,2604900,112.390978
"457",120.620003,120.760002,118.610001,120.040001,1767800,112.747892
"458",120.620003,122.25,118.309998,121.709999,2073700,114.316442
"459",121.040001,123.339996,118.800003,119.839996,3454600,112.560037
"460",117.489998,117.489998,114.860001,115.620003,4674500,108.596397
"461",115.970001,116.93,115.25,115.540001,1672000,108.521255
"462",113.370003,116.839996,112.760002,115.540001,2251200,108.521255
"463",115,115.410004,111.309998,111.760002,3123400,104.970881
"464",114.019997,114.25,110.019997,111.809998,3563700,105.017839
"465",112.57,116.769997,112.160004,116.050003,2525600,109.000276
"466",115.419998,115.900002,113.730003,114.019997,1482900,107.093587
"467",115.440002,115.949997,112.709999,114.099998,2014100,107.168729
"468",115.879997,116.970001,114.279999,116.07,2008900,109.019058
"469",115.339996,117.550003,114.110001,116.809998,1488500,109.714103
"470",116.870003,117.18,113.410004,114.800003,1590600,107.82621
"471",115.709999,117.029999,115.209999,116.029999,1678400,108.981487
"472",113.919998,115.370003,113.5,114.669998,1778100,107.704102
"473",115.5,117.220001,114.730003,116.040001,1511100,108.990881
"474",115.160004,116.470001,113.809998,115.099998,2380300,108.107981
"475",114.690002,116.360001,113.809998,116.080002,1535600,109.028452
"476",116.690002,119,116.690002,118.290001,1636500,111.1042
"477",117.120003,117.400002,114.940002,115.830002,2225800,108.793639
"478",113.989998,114.470001,110.5,111.139999,5404300,104.388542
"479",110.5,113.139999,109.550003,112.489998,2956900,105.656531
"480",111.889999,112.339996,109.75,110.440002,2814000,103.731068
"481",109.400002,109.860001,105.43,107.110001,3278900,100.603355
"482",104.760002,107.559998,104.169998,105.5,3223500,99.091157
"483",104.93,107.25,103,106.889999,3769700,100.396718
"484",105.160004,109.199997,104.75,106.739998,4158200,100.255828
"485",108.940002,109.18,105.370003,105.870003,2204600,99.438683
"486",104.68,107.360001,104.610001,106.470001,1767000,100.002233
"487",104.839996,105.449997,103.519997,103.660004,2022200,97.362936
"488",103.900002,104.43,102.580002,102.970001,1793000,96.714849
"489",103.739998,104.010002,100.519997,100.610001,2460600,94.866735
"490",100.470001,100.889999,96.349998,96.739998,3435400,91.217649
"491",97.550003,99.07,96.57,97.199997,2505600,91.651389
"492",97.93,99.900002,97.75,99.489998,2137500,93.810667
"493",100.209999,102.5,99.610001,100.940002,2594300,95.177899
"494",99.730003,101.540001,98.449997,101.519997,2300000,95.724784
"495",102.18,102.419998,99,100.260002,1552800,94.536716
"496",99.900002,100.489998,98.540001,98.949997,1850300,93.301492
"497",100.669998,101.919998,99.669998,101.059998,2289600,95.291044
"498",99.339996,99.879997,97.82,99,1927500,93.34864
"499",98,98.290001,95.43,96.949997,2961300,91.415661
"500",94.699997,95.110001,93.230003,93.559998,2688800,88.219177
"501",92,93.739998,89.440002,91.68,3702800,86.446499
"502",90.940002,92.970001,90.910004,92.330002,2313100,87.059395
"503",93.550003,95.75,93.040001,95.75,2916900,90.284165
"504",98.639999,100.550003,97.099998,97.290001,4496300,91.736256
"505",95.709999,97.089996,95.169998,96.800003,2576100,91.274229
"506",98.209999,98.459999,92.25,92.480003,3498300,87.200834
"507",93,96.870003,92.540001,96.730003,3804000,91.208225
"508",95.449997,96.589996,93.169998,93.650002,2610900,88.304044
"509",94.099998,94.099998,91.879997,93.150002,2528500,87.832586
"510",93.870003,94.730003,93.260002,94.690002,1983800,89.284677
"511",93.800003,95.080002,93.18,94.360001,1855300,88.973513
"512",94.769997,97.660004,94.769997,96.639999,2718900,91.123359
"513",97.089996,97.089996,94.330002,95.400002,3570700,89.954146
"514",95.330002,95.860001,91.300003,91.480003,2405400,86.257918
"515",92.110001,92.269997,89.839996,90.389999,3691700,85.230137
"516",89.059998,90.440002,88.93,89.82,2143800,84.692675
"517",89.989998,90.279999,88.309998,89.650002,1869300,84.532381
"518",90.169998,90.769997,88.790001,90.629997,2854200,85.456435
"519",89.660004,92.279999,89.660004,92.260002,2521800,86.993391
"520",95.800003,98.089996,95.160004,96.910004,4166100,91.37795
"521",97.25,97.529999,94.68,96.080002,2326000,90.595329
"522",96.660004,101.209999,96.419998,100.139999,2504600,94.423563
"523",99,100.660004,98.599998,99.309998,2283300,93.640942
"524",96.480003,96.519997,94.550003,96.290001,2586900,90.79334
"525",95.949997,96.57,94.75,95.440002,1454600,89.991863
"526",96.639999,97.360001,85.080002,86.910004,12228900,81.948795
"527",86.010002,86.309998,83.290001,83.529999,8682300,78.761735
"528",83.360001,86.550003,82.199997,85.769997,6015600,80.873864
"529",86.309998,88.82,85.599998,88.629997,4337300,83.570603
"530",88,88,86.260002,86.559998,3569400,81.618768
"531",87.059998,87.089996,85.010002,86.529999,2244700,81.590482
"532",86.099998,88.639999,85.330002,87.540001,4040400,82.542829
"533",87.559998,89.32,87.360001,88.699997,2235700,83.636607
"534",87.919998,88.059998,85.75,86.089996,2789500,81.175597
"535",84.349998,88.5,84.349998,87.459999,2897400,82.467394
"536",88,88.239998,85.949997,86.860001,2018400,81.901646
"537",88.410004,88.989998,86.099998,87.080002,1904700,82.109089
"538",88.68,89.379997,87.290001,89.089996,2209300,84.004344
"539",89.730003,93.129997,89.650002,92.620003,2552500,87.332842
"540",92.449997,92.449997,89.849998,90.480003,3088600,85.315003
"541",94.019997,97.879997,93.330002,95.900002,5058600,90.425604
"542",97.18,97.230003,93.120003,93.620003,2622000,88.275757
"543",95.849998,97.800003,93,95.339996,4026000,89.897566
"544",97.110001,100.330002,96.510002,99,3302300,93.34864
"545",99.459999,100.269997,98.080002,98.279999,1836400,92.66974
"546",98.650002,102.489998,98.650002,101.010002,3553000,95.243903
"547",99.980003,101.349998,99.900002,101,1846300,95.234471
"548",100.800003,101.690002,100.349998,101.279999,1898100,95.498487
"549",100.449997,101.440002,100.339996,101.309998,1444800,95.526773
"550",101.360001,101.360001,99.410004,100.720001,1393100,94.970456
"551",101.489998,101.730003,100.43,100.900002,1340900,95.140181
"552",99.620003,101.07,99.099998,100.760002,1855700,95.008174
"553",100.519997,103.720001,100.349998,102.82,2218600,96.950577
"554",103.529999,103.730003,102.849998,103.190002,1771900,97.299459
"555",102.5,102.940002,101.440002,102.709999,1816300,97.318403
"556",103.220001,105.629997,102.25,102.809998,2447100,97.413152
"557",102.550003,102.610001,100.129997,101.529999,2148000,96.200345
"558",101,101.769997,100.040001,100.400002,1483800,95.129665
"559",100.050003,100.779999,99.230003,100.089996,1374600,94.835933
"560",100.370003,100.580002,98.349998,98.580002,1514200,93.405203
"561",98.279999,98.370003,96.849998,96.940002,2757200,91.851293
"562",96.279999,98.160004,95.900002,97.699997,1905400,92.571393
"563",95.919998,97.800003,95.519997,95.739998,2049400,90.71428
"564",96.860001,97.400002,95.5,97.110001,1946900,92.012367
"565",97.080002,97.080002,94.839996,95.290001,1966000,90.287905
"566",95.5,96.059998,94.809998,95.330002,1806900,90.325807
"567",96.519997,99.650002,96.519997,98.43,2760200,93.263076
"568",98.839996,101.410004,98.839996,100.57,2097800,95.290739
"569",99.199997,99.970001,97.169998,97.389999,2446300,92.277668
"570",97.790001,99.199997,97.790001,98.25,1714100,93.092524
"571",97.849998,99.480003,97.839996,98.5,1353600,93.329401
"572",98.889999,100.519997,97.309998,100.190002,2135300,94.930689
"573",100.629997,104.709999,100.629997,102.620003,3438000,97.233131
"574",102.410004,102.410004,99.599998,99.970001,1978100,94.722237
"575",99.900002,100.169998,98.709999,99.07,1594600,93.869479
"576",99.349998,100.290001,98.690002,99.190002,2160700,93.983183
"577",97.959999,97.959999,96.110001,96.949997,2936500,91.860763
"578",98.019997,98.099998,96.099998,96.169998,3351700,91.121709
"579",95.57,96.120003,95.050003,95.190002,2130200,90.193156
"580",95.110001,95.139999,92.339996,92.410004,3357200,87.559089
"581",92.650002,93.379997,91.43,92.269997,2214600,87.426431
"582",92.949997,93.489998,92.010002,92.860001,1666800,87.985464
"583",92.129997,92.690002,91.160004,92.209999,1885000,87.369583
"584",92.870003,94.339996,92.07,92.309998,1747200,87.464333
"585",92.150002,92.870003,91.339996,91.75,2302700,86.933731
"586",92.019997,92.209999,90.419998,90.639999,2313100,85.881998
"587",90.790001,92.459999,90,92.010002,2359200,87.180085
"588",92.989998,93.970001,91.510002,92.110001,1966500,87.274834
"589",91.25,92.919998,91.209999,92.139999,2086000,87.303258
"590",92.089996,92.410004,90.620003,90.839996,1977400,86.071497
"591",86.580002,89.599998,86.5,87.790001,8308800,83.181606
"592",88.440002,89.139999,85.879997,86.489998,4691900,81.949844
"593",86.970001,87.809998,86.019997,87.489998,3196400,82.897351
"594",87.769997,89.25,86.870003,89.059998,3461600,84.384936
"595",89.870003,91.599998,89.669998,91.379997,2918200,86.583151
"596",91.400002,92.93,91,92.410004,2232400,87.559089
"597",92.099998,94.25,91.879997,93.120003,2848500,88.231818
"598",92.440002,93.410004,90.970001,91.93,2973200,87.104283
"599",91.349998,94.879997,90.440002,93.5,2577300,88.591868
"600",91.800003,94,91.449997,93.449997,3522400,88.544489
"601",94,94.269997,92.050003,92.269997,1968400,87.426431
"602",93.650002,94.120003,92.040001,94.050003,2177700,89.112999
"603",94.139999,94.57,93.239998,93.82,1600400,88.89507
"604",94,94.980003,92.900002,93.580002,2172500,88.66767
"605",94.059998,99.050003,94,98.75,4105200,93.566277
"606",99.889999,101.419998,99.040001,100.029999,4718200,94.779085
"607",99.489998,101.160004,97.25,101,2193600,95.698167
"608",101.169998,101.989998,100.209999,101.910004,1930000,96.560402
"609",99.57,99.730003,97.669998,98.099998,3043200,92.950397
"610",99.050003,99.379997,96.470001,96.559998,2008200,91.491236
"611",96.089996,99.089996,95.860001,97.099998,1955800,92.00289
"612",97.599998,99.440002,97.080002,98.690002,1443300,93.509429
"613",97.629997,99.239998,97.360001,97.540001,1638600,92.419795
"614",98.279999,98.419998,94.050003,94.370003,2337200,89.416201
"615",94.339996,95.709999,93.980003,94.870003,2075500,89.889954
"616",94.940002,96.309998,94.349998,95.779999,1885700,90.752182
"617",98.25,99.790001,97.709999,98.720001,1852700,93.537853
"618",98.150002,99.150002,97.209999,98.089996,1988600,93.414046
"619",97.809998,98.57,97.339996,98.279999,772900,93.594991
"620",99.099998,100.529999,99.099998,99.639999,851200,94.89016
"621",99.099998,99.839996,98.809998,99.610001,1025300,94.861591
"622",99.379997,101.699997,99.010002,99.720001,2051700,94.966348
"623",98.809998,100.099998,97.949997,100.080002,1526700,95.309187
"624",100.75,101.199997,98.879997,99.849998,1619800,95.090148
"625",99.68,99.779999,97.849998,98.160004,2139700,93.480716
"626",98.860001,99.040001,97.339996,97.370003,1722100,92.728374
"627",97.629997,98.339996,96.760002,97.309998,1640500,92.671229
"628",98,102.300003,98,101.309998,3000300,96.480549
"629",101.07,101.07,99.230003,100.410004,1553400,95.623458
"630",101.25,102.800003,101.080002,101.690002,1579000,96.842439
"631",101.029999,103.739998,101.029999,103.239998,1540300,98.318546
"632",103.82,106.519997,103.339996,105.480003,2952800,100.451771
"633",106.160004,107.559998,105.800003,105.879997,2369800,100.832697
"634",105.540001,106.75,104.599998,105.480003,2417900,100.451771
"635",105.269997,107.379997,105.269997,106.300003,1755400,101.232681
"636",107.110001,107.169998,104.970001,105.75,2337100,100.708897
"637",106.120003,109.449997,105.919998,108.669998,3770400,103.489699
"638",108.790001,109.779999,107.870003,107.949997,1835600,102.80402
"639",108.040001,108.330002,107.300003,107.769997,1627000,102.6326
"640",106.349998,108.169998,105.75,108.07,2157400,102.918302
"641",107.32,107.32,106.510002,107.160004,666500,102.051686
"642",107.459999,108.839996,106.599998,107.160004,859000,102.051686
"643",107.550003,107.739998,104.68,106.800003,1093200,101.708846
"644",106.080002,106.629997,105.510002,105.82,890500,100.77556
"645",105.370003,108.540001,105.239998,108.349998,1680500,103.184953
"646",111.5,113.82,111.300003,113.370003,2674100,107.965654
"647",113.160004,114.93,112.779999,114.169998,2160300,108.727514
"648",114.82,115,113.25,113.860001,1741300,108.432294
"649",113.260002,113.629997,111.559998,112.529999,1654900,107.165693
"650",111.910004,112.389999,110.699997,111.160004,1396300,105.861006
"651",111.25,114.239998,110.540001,113.120003,1880600,107.727571
"652",113.970001,114.089996,111.220001,112.440002,1969000,107.079987
"653",110.93,111.470001,109.190002,110.589996,1870200,105.31817
"654",110.169998,111.639999,110.169998,111.550003,1385100,106.232414
"655",110.830002,112.080002,110.830002,111.82,869900,106.48954
"656",111.529999,112.230003,111.029999,112.059998,996000,106.718097
"657",112.559998,114.5,111.720001,114.199997,1465100,108.756082
"658",114.080002,115.809998,113.349998,115.589996,1878700,110.07982
"659",115.220001,115.790001,114.5,115.75,959800,110.232197
"660",115.519997,115.760002,114.389999,115.269997,1124100,109.775075
"661",113.519997,117.610001,112.610001,115.459999,2411600,109.95602
"662",115.57,117.239998,115.279999,116.980003,1248400,111.403566
"663",117.389999,117.949997,114.75,115.910004,1261200,110.384573
"664",115.779999,116.339996,115,116.050003,1495100,110.517899
"665",116.129997,116.360001,114.830002,115.519997,1582100,110.013158
"666",114.970001,115.949997,113.809998,114.830002,1410700,109.356055
"667",115.559998,116.910004,113.790001,116.339996,1608100,110.794068
"668",115.050003,117.699997,115,116.419998,1907400,110.870256
"669",117.190002,117.980003,116.269997,117.389999,1846900,111.794017
"670",120.5,122.540001,118.830002,120.379997,4058900,114.641482
"671",119.849998,120.480003,117.410004,118.959999,1941100,113.289175
"672",118.470001,120,118.120003,119.470001,963300,113.774865
"673",118.800003,119.989998,118.529999,119.260002,1055500,113.574877
"674",119.419998,119.93,118.940002,119.190002,1276000,113.508214
"675",119.790001,119.919998,118,119.040001,1438000,113.365363
"676",118.540001,119.339996,117.889999,118.730003,1233000,113.070143
"677",119.32,119.790001,118.489998,119.209999,1343300,113.527258
"678",119.230003,119.410004,118.010002,118.870003,1394500,113.203469
"679",118.010002,118.190002,114.519997,114.830002,2122300,109.817984
"680",114.07,114.150002,111.459999,112.529999,2488300,107.618369
"681",113.440002,114,112.440002,112.790001,1715700,107.867023
"682",115.760002,116.260002,111.220001,111.25,1963200,106.394239
"683",111.879997,113.760002,110.870003,113.379997,1923700,108.431268
"684",113.120003,116.650002,112.449997,115.769997,1635800,110.71695
"685",115.870003,117.339996,115.519997,115.870003,1411600,110.812591
"686",114.959999,116,113.019997,115.050003,1453500,110.028382
"687",114.300003,114.639999,112.330002,114.129997,1557500,109.148532
"688",115.480003,118.43,115.389999,116.449997,1702500,111.36727
"689",117.07,117.790001,115.550003,116.870003,1246000,111.768944
"690",117.010002,118.389999,116.410004,117.279999,1297600,112.161045
"691",118.349998,119.730003,118.239998,119.629997,1905700,114.408472
"692",119.110001,119.769997,118.510002,119.620003,934200,114.398914
"693",119.599998,119.620003,117.529999,118.629997,1022300,113.452119
"694",118.290001,118.489998,117.300003,117.769997,1089700,112.629656
"695",118.300003,118.309998,116.580002,117.279999,1759700,112.161045
"696",116.769997,117.839996,116.459999,117.360001,1365000,112.237555
"697",115.970001,118.050003,115.339996,116.309998,1652100,111.233381
"698",116.410004,116.82,114,115.080002,1552300,110.057072
"699",116.949997,117.660004,115.730003,116.25,1851900,111.176003
"700",115.739998,116.010002,113.849998,114.010002,1455900,109.033775
"701",114.230003,114.529999,113.019997,113.5,1730700,108.546033
"702",113.910004,114.120003,111.580002,112.309998,2336800,107.407971
"703",112.400002,113.300003,112.25,113.150002,1911400,108.211311
"704",112.360001,114.769997,111.879997,113.919998,2564100,108.947699
"705",114.139999,116,113.82,115.809998,1773400,110.755205
"706",115.809998,115.970001,112.379997,112.709999,1385100,107.790513
"707",113.080002,113.540001,111.330002,111.839996,1346000,106.958484
"708",111.860001,112.919998,111.300003,112.540001,2030900,107.627935
"709",112.709999,114.25,112.540001,114.07,1630700,109.091153
"710",111.849998,113.209999,110.25,112.940002,1907600,108.010477
"711",113,113.209999,111.699997,112.830002,1072200,107.905278
"712",113.110001,115.32,113.019997,114.980003,1276000,109.961438
"713",115.580002,118.349998,115.129997,118.099998,2080400,112.945254
"714",118.279999,118.690002,116.949997,118.18,1972200,113.021764
"715",117.620003,117.93,116.389999,117.110001,1281600,111.998467
"716",116.099998,116.129997,109.720001,109.75,3633900,104.95971
"717",111.269997,112.25,110.07,111.32,1547400,106.461183
"718",110,110.5,107.519997,108.010002,2099200,103.295658
"719",108.389999,109.040001,105.860001,106.019997,2250700,101.392511
"720",106.110001,107.599998,106.019997,107.059998,2069400,102.387119
"721",107.169998,108.550003,106.160004,107.669998,1352000,102.970495
"722",108.57,109.370003,107,107.489998,1635800,102.798351
"723",108.169998,110.620003,108.059998,110.080002,1602200,105.275308
"724",110.760002,114.040001,110.519997,112.160004,1551400,107.264524
"725",112.300003,112.360001,110.769997,111.199997,1272400,106.346419
"726",112.150002,113.769997,111.510002,113.25,1805100,108.306944
"727",110.440002,110.629997,105.949997,106.389999,5944700,101.746364
"728",105.25,106.199997,103.410004,103.660004,4185000,99.135525
"729",104.139999,106.580002,104.139999,106.410004,2358500,101.765495
"730",108.449997,111.849998,107.800003,110.599998,2748400,105.772608
"731",111.059998,112.059998,109.93,110.849998,1977600,106.011697
"732",111.139999,113.089996,111.139999,112.980003,1524100,108.048732
"733",113.050003,115.220001,112.440002,115.010002,1782100,109.990127
"734",114.709999,114.949997,113.639999,114.239998,1837400,109.253732
"735",114.080002,114.959999,113.540001,114.379997,1853700,109.38762
"736",114.230003,114.389999,113.050003,113.400002,1514200,108.450399
"737",113.650002,115.190002,112.949997,114.800003,1543500,109.789294
"738",113.980003,115.139999,113.07,114.68,1505300,109.674529
"739",114.160004,116.160004,113.900002,114.330002,1318000,109.339807
"740",115.059998,116.660004,114.690002,116.43,1051400,111.348146
"741",116.040001,119.440002,115.730003,118.150002,1716000,112.993074
"742",118.139999,119.510002,117.720001,118.830002,1660300,113.643394
"743",118.550003,119.5,117.089996,117.5,1869200,112.846263
"744",115.470001,118.18,115.330002,116.940002,1637300,112.308445
"745",115.900002,116.650002,115.260002,116.309998,1670000,111.703392
"746",118.010002,119.110001,116.910004,117.269997,1276100,112.625369
"747",115.949997,118.199997,115.760002,117.720001,1277800,113.057551
"748",117.860001,118.879997,117.010002,117.690002,1781400,113.02874
"749",117.330002,122.32,116.800003,119.629997,2956300,114.891899
"750",119.75,120.709999,116.720001,118.440002,2251700,113.749035
"751",118.239998,119.330002,116.919998,118.209999,1522800,113.528142
"752",117.650002,117.830002,115.709999,116,1628800,111.405672
"753",116.010002,118.330002,115.739998,117.339996,1764600,112.692596
"754",118.25,119.629997,117.349998,118.540001,1105000,113.845073
"755",119.129997,119.129997,117.82,118.650002,897500,113.950717
"756",117.110001,119.5,116.379997,117.43,1756000,112.779036
"757",118.559998,118.629997,115.57,115.739998,1643300,111.155968
"758",115.110001,118.449997,114.910004,118.269997,1557200,113.585763
"759",117.120003,118.690002,115.93,116.129997,1111300,111.530521
"760",116.610001,117.370003,115.300003,116.059998,1446100,111.463294
"761",116.360001,117.650002,115.709999,117.370003,865200,112.721414
"762",117.370003,117.610001,115.589996,115.599998,1255200,111.021513
"763",114.559998,115.029999,111.860001,112.419998,2850600,107.967461
"764",113,113.360001,110.839996,111.120003,2635100,106.718954
"765",109.110001,109.260002,105.550003,105.940002,4270800,101.744114
"766",107.230003,109.029999,106.75,107.440002,2532900,103.184704
"767",108.809998,109.400002,107.029999,107.360001,2177000,103.107871
"768",108.290001,108.980003,107.910004,108.510002,1868900,104.212325
"769",108.269997,109.730003,107.800003,108.459999,2775000,104.164303
"770",109.25,110.940002,108.720001,110.330002,1605300,105.960242
"771",110.010002,111.720001,109.849998,110.199997,1496600,105.835386
"772",108.690002,109.300003,107.510002,108.900002,1552600,104.586878
"773",109.919998,110.839996,108.739998,110.790001,908600,106.402022
"774",111.160004,111.540001,110.5,110.830002,1215200,106.440439
"775",111.389999,113.169998,111.330002,112.620003,1357600,108.159544
"776",112.940002,114.959999,112.900002,113.699997,1312500,109.196764
"777",116.010002,117.330002,114.989998,115.279999,1892200,110.714188
"778",115.279999,115.860001,114.18,115.400002,1421300,110.829438
"779",115.5,117.870003,115.120003,117.290001,1397300,112.644581
"780",117.610001,118.040001,115.25,115.989998,1384900,111.396066
"781",116.870003,117.160004,115.629997,116.480003,793700,111.866665
"782",116.919998,117.5,116.190002,117.019997,1476600,112.385271
"783",116.769997,118.32,116.239998,118.139999,1561300,113.460914
"784",118.290001,119,117.68,118.010002,871100,113.336066
"785",118.57,119.389999,117.43,117.669998,1775000,113.009528
"786",117.760002,117.760002,115.730003,116.239998,2243700,111.636165
"787",115.650002,117.099998,115.300003,116.580002,1158900,111.962702
"788",115.900002,116.540001,115.370003,115.879997,1459700,111.290422
"789",115.889999,117.050003,115.5,116.440002,1490000,111.828248
"790",120.010002,123.900002,117.379997,118.230003,5301700,113.547354
"791",119.18,121.910004,119.019997,121.190002,2423200,116.390118
"792",122.599998,123.830002,122.339996,122.940002,2229000,118.070807
"793",122.239998,123.18,121,123.050003,1646800,118.176451
"794",122.879997,123.050003,121.809998,122.730003,922000,117.869125
"795",122.07,122.120003,121.150002,122.089996,1196800,117.254467
"796",121.699997,122.440002,120.709999,122.190002,1287100,117.350512
"797",123.43,124.5,123.129997,123.699997,1250300,118.800701
"798",123.470001,124.480003,123.059998,124.019997,1411900,119.108027
"799",122.790001,126.970001,122.519997,125.839996,1676100,120.855943
"800",126.790001,128.130005,125.839996,127.519997,1850000,122.469405
"801",127.879997,128.300003,127.150002,127.510002,1711400,122.459806
"802",125.889999,125.889999,124.139999,124.720001,1437400,119.780307
"803",124.730003,126.239998,124.529999,124.940002,1156200,119.991595
"804",125.019997,125.82,123.639999,123.830002,1459500,118.925557
"805",123.790001,124.300003,122.580002,123.57,992800,119.277881
"806",123.410004,125.349998,122.839996,123.43,1738600,119.142745
"807",124.139999,127.589996,124.139999,126.559998,1848100,122.164024
"808",126.57,126.57,124.82,125.209999,1176600,120.860916
"809",125.269997,126.25,124.510002,124.57,891700,120.243147
"810",122.82,124.050003,121.910004,122.029999,1738400,117.791371
"811",121.660004,123.57,121.660004,122.760002,1263600,118.496018
"812",122.080002,124.739998,122.07,123.440002,1275500,119.152399
"813",123.550003,123.940002,122.720001,123.199997,1025800,118.92073
"814",125,126,123.459999,124.129997,974100,119.818428
"815",124.400002,127.519997,124.010002,127,1782500,122.588743
"816",126.739998,128.25,126.300003,127.110001,1208500,122.694923
"817",127.82,128.229996,125.510002,126.769997,812500,122.366728
"818",127.099998,130,127.080002,129.380005,1345400,124.88608
"819",130.070007,132.399994,130.029999,131.75,1497000,127.173755
"820",131.800003,132.339996,130.369995,132.339996,826000,127.743258
"821",131.990005,133.669998,131.759995,133.050003,1725400,128.428603
"822",133.460007,134.289993,132.240005,133.679993,1482800,129.036711
"823",136.240005,136.240005,133.490005,133.850006,1285800,129.200819
"824",133.220001,133.470001,131.740005,131.960007,1702500,127.376467
"825",131.990005,134.029999,131.050003,133.720001,1830600,129.075329
"826",134,135.539993,133.5,135.25,1891900,130.552185
"827",135.240005,136.5,134.279999,134.570007,1745000,129.895811
"828",134.520004,134.550003,132.889999,133.610001,917000,128.96915
"829",133.160004,135.190002,132.619995,133.929993,1364700,129.278027
"830",133.919998,134.710007,132.460007,133.699997,980500,129.05602
"831",134.210007,135.080002,133.529999,134.190002,896300,129.529005
"832",132.979996,133.800003,132.600006,133.539993,893000,128.901574
"833",132.149994,133.869995,131.740005,132.869995,925100,128.254848
"834",132.009995,134.089996,132,132.729996,1222700,128.119711
"835",131.979996,134.770004,131.820007,134.639999,1608900,129.963372
"836",134.600006,134.910004,131,131.759995,1247300,127.183402
"837",131.919998,133.679993,131.399994,133.210007,787400,128.583049
"838",131.839996,132.479996,131.110001,131.149994,957900,126.59459
"839",131.289993,132.619995,129.339996,129.470001,1362500,124.97295
"840",129.570007,130.470001,128.149994,129.339996,969600,124.847461
"841",131.190002,133.220001,130.910004,132.649994,1033400,128.042488
"842",131.960007,132.630005,131.199997,132.309998,938300,127.714301
"843",131.419998,134.550003,131.139999,134.070007,1210800,129.413178
"844",133.710007,134.419998,132,132.520004,1913600,127.917014
"845",133.199997,133.410004,131.570007,133.289993,1204300,128.660258
"846",132.839996,134.320007,132.479996,133.979996,777100,129.326293
"847",134.660004,136.869995,134.410004,136.440002,1045500,131.700853
"848",136.679993,137.429993,136.130005,136.910004,597100,132.154529
"849",137.600006,139.169998,137.449997,138.179993,1114100,133.380406
"850",137.149994,137.190002,134.800003,135.539993,1734000,130.832105
"851",136.190002,137.899994,135.5,137.860001,1337500,133.071529
"852",137.919998,137.919998,133.889999,135.589996,2242000,130.880372
"853",135.630005,136.309998,134.589996,134.910004,1381500,130.223998
"854",124.839996,128.270004,122.519997,127.900002,8651800,123.457483
"855",127.550003,128.169998,124.989998,125.440002,3201900,121.082931
"856",125.629997,128.080002,124.470001,127.019997,2277100,122.608045
"857",127.419998,129.149994,127,128.850006,2493500,124.37449
"858",129.080002,130.839996,129.050003,129.910004,2250600,125.397669
"859",129.850006,132.550003,128.399994,131.720001,2123600,127.144798
"860",132.059998,132.75,130.710007,132.479996,1468000,127.878395
"861",132.440002,132.979996,128.759995,128.889999,2206800,124.413094
"862",129.300003,130.940002,129.300003,130.699997,1379300,126.160223
"863",130.889999,130.940002,130.020004,130.100006,868500,125.581072
"864",132.389999,132.550003,129.800003,130.100006,1066900,125.581072
"865",129.210007,131.690002,128.600006,131.550003,1131900,126.980705
"866",131.550003,132.910004,131.380005,132.490005,1092100,127.888057
"867",132.270004,132.860001,131.100006,132.039993,1388800,127.453675
"868",132.380005,133.860001,132.259995,132.589996,1425400,127.984574
"869",131.860001,132.490005,129.5,130,926900,126.078842
"870",130.639999,131,128.300003,128.740005,908300,124.856853
"871",128.990005,129.889999,128.860001,129.259995,687300,125.361157
"872",129.009995,130.399994,128.699997,130.369995,695200,126.437677
"873",130.899994,131.610001,130.539993,130.800003,872100,126.854715
"874",130.800003,131.410004,130.5,130.979996,750200,127.029279
"875",131.509995,132.789993,131,132.630005,708300,128.629519
"876",132.990005,133.309998,132.169998,132.360001,377900,128.367659
"877",132.550003,134.050003,131.610001,132.979996,878400,128.968953
"878",132.289993,132.669998,129.190002,130.029999,1673600,126.107936
"879",129.5,130.139999,127.809998,129.020004,1777200,125.128406
"880",128.869995,130.130005,128.490005,129.600006,1135900,125.690913
"881",131.389999,131.720001,130.169998,130.479996,1128700,126.54436
"882",130.160004,132.839996,130.009995,131.660004,1253100,127.688776
"883",131.429993,133.479996,131.25,132.860001,1151500,128.852577
"884",132.75,132.800003,130.289993,130.660004,1121500,126.718938
"885",130.330002,131.009995,129.050003,129.539993,1119700,125.632711
"886",130.259995,130.470001,129.350006,130.009995,860500,126.088535
"887",131.100006,133.619995,131.100006,133.089996,1647000,129.075636
"888",132.860001,133.889999,132.669998,133.25,1128000,129.230813
"889",133.259995,136.309998,133,136.029999,1515600,131.92696
"890",137.130005,138,136.279999,137.199997,2284000,133.061668
"891",136.75,138.470001,136.559998,137.75,1856800,133.595081
"892",138.759995,139.5,138.160004,138.660004,1286400,134.477636
"893",138.990005,139.839996,138.130005,139.399994,407400,135.195306
"894",139.479996,140.220001,139.139999,139.850006,625000,135.631745
"895",140.429993,140.429993,139.289993,139.830002,616000,135.612344
