"","ROST.Open","ROST.High","ROST.Low","ROST.Close","ROST.Volume","ROST.Adjusted"
"443",56.400002,56.68,56.099998,56.610001,7050400,27.406714
"444",56.919998,57.060001,56.400002,56.950001,8027200,27.571319
"445",57.150002,57.200001,56.369999,56.57,8193200,27.387348
"446",56.200001,56.709999,54.709999,56.349998,16927600,27.280839
"447",56.169998,56.860001,55.580002,55.790001,10586000,27.009726
"448",55.610001,56.119999,55.509998,55.709999,5765200,26.970994
"449",55.66,57.119999,55.580002,56.830002,9151600,27.513224
"450",57,57.59,56.77,57.380001,7985600,27.779496
"451",56.869999,57.34,56.75,57.23,4467200,27.706875
"452",57,57.200001,56.119999,57.110001,5596000,27.64878
"453",57.540001,58.779999,57.509998,58.759998,9917200,28.447597
"454",58.889999,59.049999,58.57,59,7086000,28.563789
"455",58.990002,59.349998,58.310001,59.34,11100000,28.728394
"456",59.310001,59.32,58.380001,58.75,8409600,28.442756
"457",58.990002,59.009998,57.950001,58.099998,8742000,28.12807
"458",58.220001,58.84,58.220001,58.529999,9503600,28.336247
"459",58.450001,58.82,58.099998,58.400002,8757200,28.273311
"460",58.09,58.610001,58,58.369999,7453600,28.258786
"461",59.439999,60.02,58.310001,59.810001,14745600,28.955937
"462",58.939999,59.400002,58.529999,59.200001,9256000,28.660616
"463",58.82,59.09,56.959999,57.189999,12829600,27.68751
"464",57.529999,58.369999,57.400002,58.150002,6602000,28.152278
"465",58.470001,59.599998,58.310001,59.049999,8090800,28.587996
"466",59.07,59.639999,58.779999,59.060001,7263600,28.592838
"467",59.110001,59.27,58.43,59.220001,8053200,28.670299
"468",59.389999,59.970001,58.98,59.700001,8798400,28.902682
"469",59.560001,60.540001,59.349998,60.34,7657600,29.212526
"470",60.18,60.490002,59.57,59.919998,6266400,29.00919
"471",60.209999,60.310001,59.740002,60.029999,7937200,29.062445
"472",59.790001,59.82,59,59.700001,6231600,28.902682
"473",59.779999,60.139999,58.709999,59.32,5909200,28.718711
"474",59.59,60.5,59.52,60.490002,5872400,29.285147
"475",60.299999,61.48,60.07,61.169998,5138800,29.614355
"476",61.5,62.549999,61.27,62.220001,4922000,30.122695
"477",62.200001,62.200001,61.049999,61.5,8542800,29.774119
"478",61.580002,63.080002,61.5,62.459999,8084000,30.238886
"479",62.369999,63.939999,62.150002,63.849998,9569600,30.911829
"480",63.759998,64.790001,63.369999,63.709999,10488400,30.844051
"481",63.299999,63.880001,62.380001,62.439999,7712000,30.229203
"482",62.32,63.290001,61.919998,62.240002,7539600,30.132378
"483",61.75,61.990002,59.919998,60.98,13001200,29.52237
"484",60.48,61.889999,60.200001,61.169998,7822800,29.614355
"485",61.779999,62.400002,61.200001,61.790001,5736800,29.914518
"486",61.619999,62.279999,61.5,61.59,8908400,29.817691
"487",61.310001,61.610001,60.529999,60.540001,9228800,29.309353
"488",60.41,62.060001,60.400002,61.18,10619200,29.619197
"489",61.490002,62.529999,61.380001,62.209999,11800000,30.117853
"490",62.490002,63.740002,60.599998,60.639999,15676000,29.357765
"491",60.560001,61.68,60.349998,60.66,10691200,29.367448
"492",59.849998,60.400002,57.369999,60.349998,14781600,29.217367
"493",60.369999,61.900002,60.27,61.259998,8502400,29.657927
"494",61.18,62.189999,60.830002,62.02,9400000,30.025868
"495",62,62.650002,61.759998,62.419998,7093200,30.21952
"496",62.549999,62.860001,61.950001,62.470001,4248800,30.243728
"497",62.860001,63.439999,62.169998,62.959999,8011600,30.480952
"498",62.599998,62.889999,62.150002,62.549999,8298400,30.282458
"499",62.419998,63.689999,62.150002,63.23,13577200,30.611668
"500",62.560001,62.740002,61.119999,61.59,9532800,29.883858
"501",61.470001,62.23,61.099998,61.959999,6714800,30.063384
"502",61.799999,62.5,61.419998,62.310001,6168000,30.233207
"503",62.52,63.84,62.509998,63.759998,5858000,30.936755
"504",64.470001,64.5,62.799999,62.919998,7524000,30.529182
"505",62.889999,64.540001,62.889999,64.5,7625200,31.295809
"506",65.209999,65.360001,63.700001,63.759998,8127200,30.936755
"507",64.050003,65.080002,63.790001,65.040001,6576400,31.557821
"508",65,65.199997,64.089996,64.239998,7418800,31.169654
"509",64.57,66.050003,64.410004,65.519997,8345200,31.790717
"510",65.559998,66.75,65.5,66.610001,10506000,32.319594
"511",66.830002,68.290001,66.300003,68.199997,9488000,33.091071
"512",68.690002,69.459999,67.68,67.910004,10464400,32.950364
"513",68.169998,68.190002,66.82,67.529999,8986000,32.765983
"514",67.519997,67.75,65.919998,66.150002,8821600,32.0964
"515",66.389999,66.690002,65.620003,66.480003,8117600,32.256519
"516",66.059998,66.230003,65.150002,65.419998,7620000,31.742198
"517",65.459999,66.489998,65.349998,66.239998,9433600,32.140067
"518",66.519997,66.519997,63.099998,63.700001,15798000,30.907644
"519",63.02,63.150002,59.75,61.669998,27826400,29.922674
"520",62.66,62.93,61.599998,62.470001,17040000,30.31084
"521",62.509998,64.209999,62.509998,63.220001,11789200,30.674745
"522",63.23,63.279999,62.27,62.779999,9642000,30.461253
"523",64,67.410004,64,67.190002,18426400,32.601015
"524",67.269997,67.550003,66.510002,67.120003,6585600,32.567051
"525",67.099998,67.5,66.690002,66.889999,5350800,32.455452
"526",67.080002,67.720001,66.68,66.879997,8930000,32.450598
"527",66.910004,67.040001,66.209999,66.720001,7338400,32.372967
"528",66.459999,67.900002,66.239998,67.639999,9964000,32.819356
"529",67.529999,68.660004,67.290001,68.209999,6981600,33.095924
"530",68.019997,69,67.769997,68.510002,4764000,33.241487
"531",68.739998,69.559998,68.290001,69.230003,6716000,33.590836
"532",68.989998,70.040001,68.82,69.230003,8952800,33.590836
"533",69.25,69.400002,67.860001,68.540001,8017200,33.256043
"534",68.290001,68.779999,67.120003,67.410004,8614800,32.707761
"535",66.519997,67.089996,65.650002,66.900002,7241200,32.460305
"536",67.040001,67.25,66.040001,66.419998,5180400,32.227404
"537",66.660004,67.18,66.169998,66.669998,5904800,32.348706
"538",66,67.099998,65.5,66.519997,8594000,32.275924
"539",66.989998,67.889999,66.68,67.260002,8002000,32.634979
"540",67.199997,67.519997,66.849998,67.120003,5484800,32.567051
"541",67.099998,67.32,66.300003,66.440002,7700000,32.23711
"542",66.910004,66.919998,65.730003,66.110001,7288400,32.076991
"543",66.059998,66.889999,65.510002,66.269997,9511600,32.154622
"544",67.080002,68.230003,67.019997,68.120003,8788000,33.052257
"545",68.080002,68.309998,67.449997,67.82,6549600,32.906694
"546",68.269997,68.5,67.849998,68.099998,7417600,33.042551
"547",67.889999,68.489998,67.889999,68.290001,4347200,33.134741
"548",68.18,68.400002,67.099998,67.790001,6817200,32.892138
"549",67.75,67.75,66.529999,67.160004,6177600,32.586459
"550",67.709999,67.75,66.889999,67.68,7546800,32.838765
"551",68.129997,68.400002,67.010002,67.540001,7308400,32.770836
"552",67.82,68.839996,67.779999,68.5,7641600,33.236634
"553",67.419998,69.599998,66.82,68.459999,14526000,33.217225
"554",68.720001,69.849998,67.790001,69.470001,11124800,33.707285
"555",70.440002,70.82,69.529999,69.699997,8855600,33.81888
"556",69.910004,70.050003,69.389999,69.610001,7109200,33.775213
"557",69.400002,70.050003,69.400002,69.75,5635200,33.843142
"558",69.529999,69.629997,68.949997,69.18,6212800,33.566574
"559",69.050003,70,69.040001,69.889999,6949200,33.911071
"560",69.889999,70,69.190002,69.660004,5153200,33.799475
"561",69.550003,69.980003,69.349998,69.57,5553200,33.755805
"562",69.650002,70.07,69.370003,69.980003,6464800,34.023208
"563",69.660004,70.349998,69.379997,69.410004,5447600,33.746083
"564",69.919998,70.080002,69.010002,69.190002,4559200,33.639122
"565",69.139999,69.68,69.089996,69.470001,6289200,33.775253
"566",69.330002,69.690002,68.209999,68.269997,7242400,33.191829
"567",68.779999,69.370003,68.540001,69.25,6473200,33.668292
"568",69.419998,69.599998,67.809998,68.129997,6726000,33.123763
"569",67.889999,67.910004,66.790001,66.879997,9356400,32.516032
"570",66.639999,66.910004,66.18,66.269997,6262400,32.21946
"571",66.540001,67.099998,66.379997,66.690002,6850400,32.42366
"572",66.949997,67.989998,66.699997,67.849998,6971200,32.987632
"573",68,68.099998,67.25,68.040001,9609200,33.080009
"574",67.75,67.839996,67.150002,67.349998,5321200,32.74454
"575",67.279999,67.330002,65.68,65.769997,7056800,31.976367
"576",65.870003,66,64.959999,65.699997,10122800,31.942334
"577",65.68,67.18,65.400002,67.059998,8256400,32.603546
"578",67.150002,67.150002,65.889999,65.910004,8275200,32.044436
"579",65.269997,66.449997,65.269997,65.849998,7434400,32.015263
"580",66.139999,66.139999,64.720001,64.730003,7086800,31.470738
"581",64.620003,65.040001,64.440002,64.769997,6827600,31.490182
"582",64.800003,65.190002,64.25,64.900002,5592400,31.553389
"583",63.709999,64.690002,62.52,64.589996,11741600,31.402669
"584",64.550003,66.290001,64.379997,66.150002,10293600,32.16112
"585",66.709999,66.830002,65.519997,65.949997,6252400,32.063881
"586",66.169998,66.879997,66.07,66.68,8071200,32.418797
"587",66.900002,67.050003,64.690002,65.400002,17348400,31.796481
"588",65.980003,66.629997,65.68,66.099998,7927200,32.136809
"589",65.800003,66.239998,65.150002,65.269997,5639200,31.733275
"590",65,65.540001,63.759998,63.779999,7732800,31.008861
"591",63.759998,64.769997,63.73,64.18,5338400,31.203335
"592",64.650002,64.730003,62.16,62.169998,10316400,30.226103
"593",62.25,62.360001,61.580002,61.73,13103200,30.012182
"594",61.73,62.389999,61.700001,62.279999,5834000,30.279584
"595",61.799999,63.259998,61.799999,63.029999,9402400,30.644222
"596",63.029999,63.18,61.32,61.810001,8595200,30.051078
"597",62.009998,62.959999,61.830002,62.619999,8807600,30.444886
"598",62.639999,62.709999,61.540001,61.880001,10295600,30.085111
"599",61.59,61.959999,59.880001,60.32,9438000,29.326662
"600",59.689999,61.610001,59.400002,61.349998,10390800,29.827432
"601",61.610001,61.650002,60.73,61,7791200,29.657268
"602",61.209999,61.580002,60.080002,60.650002,8966800,29.487104
"603",60.900002,61.080002,60.419998,60.919998,8536000,29.618372
"604",60.799999,61.16,60.080002,60.950001,6488000,29.632959
"605",59.75,59.75,56.110001,57.130001,27194400,27.775733
"606",57.490002,57.860001,56.68,56.869999,14596000,27.649324
"607",57,57.950001,56.689999,57.830002,7790400,28.116063
"608",57.75,57.880001,57.130001,57.349998,8100800,27.882693
"609",56.810001,57.41,56.189999,56.259998,6534000,27.352751
"610",56.09,56.66,55.540001,55.669998,7108800,27.065902
"611",55.41,55.709999,54.82,55.220001,8996800,26.847121
"612",55.25,55.450001,54.950001,55.189999,7394000,26.832534
"613",55.130001,57.029999,55.049999,56.580002,14963600,27.508332
"614",56.790001,56.950001,55.049999,55.130001,9189200,26.803364
"615",53.830002,54.650002,52.25,54.439999,20418800,26.467895
"616",53.970001,54.419998,53.400002,53.740002,15240000,26.127567
"617",54.110001,55.599998,54.029999,55.549999,13513600,27.007561
"618",55.52,55.82,54.529999,55.32,8945600,26.895738
"619",55.48,55.919998,55.349998,55.59,7135600,27.027008
"620",55.98,56.029999,55.490002,55.91,4049200,27.182587
"621",55.91,56.860001,55.799999,56.84,11922000,27.634739
"622",57.400002,57.669998,56.700001,57.049999,14249600,27.736838
"623",57.07,57.630001,56.52,57.57,8902000,27.989654
"624",57.549999,57.880001,57.18,57.57,9560400,27.989654
"625",57.619999,57.689999,56.919998,57.080002,22317600,27.751424
"626",57.41,57.619999,56.32,56.369999,9981200,27.473617
"627",56.48,56.740002,55.389999,55.41,9314400,27.005732
"628",55.720001,55.93,55.040001,55.349998,8102000,26.976489
"629",55.16,55.560001,54.84,55.220001,9062400,26.913131
"630",55.380001,55.700001,55.130001,55.490002,7519200,27.044724
"631",55.619999,55.959999,55.259998,55.279999,6718400,26.942372
"632",55.560001,55.740002,54.580002,54.700001,7115200,26.659693
"633",54.77,54.970001,53.919998,54.41,8597600,26.518352
"634",54.41,54.799999,53.490002,53.540001,8316800,26.094332
"635",53.330002,53.669998,53.139999,53.200001,7785200,25.928623
"636",53.290001,54.689999,53.220001,54.66,8446400,26.640197
"637",54.860001,54.889999,54.220001,54.41,9869200,26.518352
"638",54.259998,55.540001,53.540001,53.790001,10240800,26.216177
"639",54.049999,54.220001,52.93,53.259998,9588400,25.957864
"640",52.59,54.189999,52.16,53.93,13421200,26.28441
"641",53.740002,53.919998,53.25,53.77,2980400,26.206429
"642",53.700001,53.889999,52.34,52.389999,7324400,25.533844
"643",52.5,53.290001,52.009998,53.139999,8872400,25.899379
"644",52.91,53.919998,52.900002,53.209999,5625600,25.933496
"645",52.950001,54.240002,52.889999,54.09,8118000,26.362391
"646",54.27,54.549999,53.040001,54.439999,14243200,26.532973
"647",56.73,59.119999,56.700001,58.779999,28696400,28.648203
"648",58.790001,58.82,57.759998,57.950001,8877600,28.243678
"649",57.700001,57.959999,57.240002,57.57,7167200,28.058473
"650",57.279999,57.700001,56.779999,56.82,9642000,27.692938
"651",57.880001,58.34,56.52,56.900002,10436800,27.731929
"652",56.959999,57.41,56.369999,57.299999,6805200,27.92688
"653",57.310001,57.509998,56.48,56.57,5429600,27.571093
"654",56.560001,56.900002,56.110001,56.25,5351200,27.415132
"655",56.119999,58.060001,56.060001,58,8544400,28.268047
"656",57.779999,57.919998,57.25,57.57,7048400,28.058473
"657",57.52,58.5,57.52,58.27,5736800,28.39964
"658",58.07,58.240002,57.509998,58.220001,7323600,28.375271
"659",58.119999,59.169998,57.700001,58.869999,8638400,28.692067
"660",58.740002,59.27,58.689999,59.09,9185200,28.799291
"661",60.200001,61.25,60.07,61.150002,13988000,29.803295
"662",61.25,61.349998,60.759998,61.09,8916000,29.774051
"663",61.220001,61.27,60.130001,60.310001,7645200,29.393896
"664",60.32,60.439999,59.349998,59.41,9850800,28.955253
"665",59.27,60.130001,59.200001,59.880001,8795200,29.184322
"666",59.869999,59.959999,59.189999,59.700001,9685600,29.096593
"667",60.169998,60.18,59.310001,59.43,8962800,28.965001
"668",59.200001,59.830002,58.52,58.59,6052800,28.555601
"669",58.700001,59.950001,58.599998,59.599998,9848000,29.047854
"670",59.360001,59.740002,58.580002,59.110001,10159600,28.809039
"671",58.740002,62.07,58.740002,60.290001,14744800,29.384148
"672",60.790001,61.709999,60.450001,61.060001,10954000,29.759431
"673",60.790001,61.060001,60.400002,60.860001,7360000,29.661954
"674",60.98,60.990002,60.18,60.66,7507200,29.564478
"675",60.799999,61.349998,60.400002,60.439999,8086000,29.457254
"676",60.25,60.720001,60.02,60.380001,5345200,29.428012
"677",60.419998,60.779999,59.099998,59.91,10564400,29.198943
"678",60.099998,60.099998,59.130001,59.93,8461600,29.208691
"679",59.799999,59.990002,58.619999,58.700001,8060000,28.690599
"680",58.669998,58.779999,57.700001,57.740002,7679600,28.221383
"681",57.869999,58.310001,56.93,58.16,8828000,28.426664
"682",58.419998,58.470001,56.529999,56.560001,9842400,27.644638
"683",56.57,57.07,56.18,56.23,10523200,27.483345
"684",56.25,57.919998,56.18,57.560001,6996800,28.133405
"685",57.73,58.560001,57.57,58,10581200,28.348462
"686",57.889999,58.240002,57.220001,58.130001,8936800,28.412002
"687",57.709999,58.970001,57.5,58.900002,10371200,28.788352
"688",58.970001,59.599998,58.66,59.360001,7590800,29.013185
"689",59.23,59.740002,59,59.700001,9731200,29.179365
"690",59.610001,59.610001,54.860001,55.23,39919200,26.994578
"691",55.75,56.810001,55.5,56.200001,16920000,27.468682
"692",56.009998,56.57,55.860001,56.18,8012800,27.458907
"693",56.18,56.490002,55.73,55.900002,5522000,27.322053
"694",56.09,56.299999,55.119999,55.290001,13529200,27.023905
"695",55.48,56.290001,55.360001,55.869999,8478800,27.307388
"696",55.650002,56.77,55.639999,56.279999,11292000,27.507783
"697",55.560001,56.25,55.419998,56.040001,10462400,27.39048
"698",55.970001,56.099998,55.07,55.459999,11657600,27.106994
"699",55.869999,56.240002,55.419998,56.169998,8170800,27.454018
"700",56.259998,58.389999,55.560001,58.060001,18022400,28.377788
"701",57.84,59.599998,57.59,59.209999,10553600,28.939869
"702",59.150002,59.560001,58.869999,59.040001,12635200,28.856779
"703",59.43,59.98,59.189999,59.43,9982000,29.047398
"704",58.889999,60.27,58.830002,60.049999,7763200,29.350433
"705",60.110001,60.68,59.669998,60.619999,12714000,29.62903
"706",60.490002,60.599998,59.68,59.830002,10438800,29.242905
"707",60,60.139999,59.290001,59.41,9498400,29.037622
"708",59.439999,60.150002,58.849998,59.259998,9472000,28.964307
"709",59.380001,60.310001,59.299999,60.080002,8202800,29.365097
"710",59.200001,59.57,58.959999,59.32,7772400,28.993633
"711",59.139999,59.380001,58.919998,59.32,7496000,28.993633
"712",59.240002,59.970001,58.599998,59.610001,8072800,29.135376
"713",59.68,60.25,59.610001,60.240002,7247600,29.4433
"714",63.02,65,62.959999,63.799999,26377600,31.183307
"715",64.019997,64.809998,63.389999,64.669998,10457600,31.608534
"716",63.450001,64.480003,62.900002,63.07,9901600,30.826508
"717",63.349998,63.860001,63.09,63.799999,7729600,31.183307
"718",63.299999,63.830002,62.630001,62.990002,7432400,30.787408
"719",63.279999,63.279999,62.040001,62.509998,8372800,30.552798
"720",62.48,63.07,62.43,62.860001,7181600,30.723868
"721",62.990002,63.23,62.299999,63,5360800,30.792295
"722",63.709999,64.330002,63.099998,63.700001,8001600,31.134432
"723",63.66,64.470001,63.41,63.619999,5430800,31.095329
"724",63.959999,65.169998,63.77,65.029999,7250400,31.78449
"725",64.949997,65.400002,64.75,65.120003,5328800,31.828481
"726",65.25,65.970001,65.199997,65.720001,7331600,32.12174
"727",65.910004,66.120003,65.389999,66.07,8469600,32.292808
"728",65.959999,66.110001,64.830002,64.989998,5322000,31.764939
"729",64.989998,65.269997,64.239998,64.660004,9475200,31.603649
"730",65.279999,65.989998,65.019997,65.699997,7156000,32.111963
"731",65.75,65.940002,64.779999,65.199997,4717200,31.86758
"732",65.440002,66.5,65.110001,66.5,7716000,32.502978
"733",66.339996,66.489998,65.639999,66.129997,6034800,32.322133
"734",65.989998,66.599998,65.410004,65.730003,7707600,32.126629
"735",65.93,66.120003,65.209999,65.849998,5554000,32.185279
"736",65.82,65.82,64.82,64.949997,5607600,31.745388
"737",65,66.18,64.949997,65.730003,6792400,32.126629
"738",65.870003,66.220001,65.190002,66.209999,6079200,32.361235
"739",65.809998,66.110001,64.669998,64.879997,8196800,31.711174
"740",65.169998,65.68,64.900002,65.589996,7140400,32.058198
"741",65.040001,65.5,64.629997,65.120003,5879600,31.828481
"742",65.239998,66.349998,64.940002,66.169998,5824400,32.341684
"743",66.300003,66.480003,64.800003,65.199997,4511200,31.86758
"744",65.239998,65.419998,64.300003,65.080002,5585600,31.80893
"745",65.32,66.169998,64.32,65.839996,7306400,32.18039
"746",66.230003,66.440002,65.849998,66.230003,5082400,32.371012
"747",65.720001,66,64.800003,65.129997,5723200,31.833366
"748",65.360001,65.709999,64.629997,64.669998,4539600,31.608534
"749",64.360001,65.82,63.709999,64.32,10162400,31.437466
"750",64.43,64.82,63.57,64.809998,5280000,31.676961
"751",64.699997,65.129997,64.25,64.650002,3844800,31.59876
"752",64.639999,64.970001,63.560001,63.950001,3340000,31.256623
"753",64.099998,64.160004,62.73,63.66,6786400,31.11488
"754",64.129997,64.949997,63.68,64.870003,4752000,31.791185
"755",64.949997,65.199997,64.379997,64.779999,3861600,31.747077
"756",64.010002,64.489998,63.490002,63.84,3192000,31.286407
"757",64.230003,64.370003,63.360001,63.529999,2730000,31.134483
"758",64.199997,65.660004,63.919998,65.339996,6859600,32.021518
"759",65.339996,65.949997,64.220001,64.860001,5477600,31.786284
"760",65.410004,65.410004,63.98,64.540001,3886800,31.62946
"761",64.360001,65.449997,64.339996,65.309998,3251600,32.006816
"762",65.150002,65.720001,64.139999,64.239998,3291200,31.482436
"763",63.75,63.869999,63.029999,63.400002,4641600,31.070774
"764",63.860001,64.190002,62.939999,63.799999,8936400,31.266803
"765",63.529999,63.849998,62.650002,63.290001,4820400,31.016866
"766",63.889999,64.370003,63,63.830002,5003200,31.281507
"767",64.18,64.720001,63.709999,63.720001,4494000,31.227598
"768",64.110001,65.230003,64.110001,64.800003,4498000,31.75688
"769",64.43,65.730003,64.43,64.809998,8447200,31.761778
"770",65.300003,65.93,65.150002,65.400002,5512000,32.050925
"771",65.5,65.940002,65.139999,65.449997,3398400,32.075426
"772",64.790001,65.589996,64.639999,65.389999,1921600,32.046023
"773",65.980003,66.559998,65.07,66.120003,2997600,32.40378
"774",66.510002,67.169998,66.110001,66.5,5125600,32.590007
"775",66.93,67.360001,66.43,66.449997,5394000,32.565502
"776",66.139999,67.199997,66.139999,67,5017200,32.835044
"777",67.470001,67.540001,66.879997,67.239998,4997200,32.952661
"778",67.25,67.769997,66.699997,67.050003,6174000,32.85955
"779",67.199997,67.330002,66.629997,66.68,4482000,32.678221
"780",66.800003,67.239998,66.220001,66.220001,4362400,32.452786
"781",66.489998,66.879997,65.720001,66.059998,4859200,32.374372
"782",66.370003,66.879997,66.059998,66.57,7791200,32.624312
"783",67,67.080002,66.419998,66.790001,6563600,32.732129
"784",67.559998,67.559998,66.470001,67.489998,5906000,33.07518
"785",67.349998,67.470001,66.669998,67.050003,5412000,32.85955
"786",67.25,67.43,66.339996,66.629997,3192000,32.653715
"787",66.269997,67.400002,66.269997,67.169998,4801600,32.918356
"788",66.919998,67.209999,66.300003,67.139999,2956000,32.903655
"789",66.739998,67.209999,66.419998,67.089996,2867600,32.879149
"790",67.099998,67.75,66.919998,67.18,3858800,32.923258
"791",67.309998,67.940002,67.129997,67.489998,4222800,33.07518
"792",67.900002,69.360001,67.849998,69.199997,4313200,33.913209
"793",68.900002,69.18,68.440002,68.93,5744400,33.78089
"794",68.660004,69.18,68.519997,68.809998,2983200,33.72208
"795",68.43,68.480003,67.339996,67.75,9139200,33.202601
"796",67.68,67.739998,66.709999,66.879997,7294000,32.776234
"797",67.559998,67.559998,66.889999,67.129997,5601200,32.898753
"798",66.870003,67.18,66.5,67.010002,3423200,32.839946
"799",66.75,67.860001,66.690002,67.720001,4540400,33.187899
"800",67.760002,68.220001,67.470001,67.849998,4888800,33.251608
"801",67.389999,67.389999,66.309998,66.639999,6262400,32.658617
"802",66,66,64.650002,64.889999,8729600,31.800985
"803",64.760002,65.419998,64.669998,64.760002,7743200,31.737277
"804",65.660004,66.110001,65.099998,65.18,8503600,31.943108
"805",66.300003,67.720001,66.25,67.379997,12730800,33.021272
"806",67.040001,67.93,66.529999,67.559998,10640400,33.109485
"807",67.419998,70.18,67.309998,68.519997,9418000,33.579957
"808",70.769997,70.860001,69.190002,69.860001,14659200,34.23666
"809",70,70,68.970001,69.059998,7495600,33.844598
"810",68.489998,68.599998,67.730003,67.730003,6839200,33.192801
"811",68.019997,68.32,67.589996,67.769997,4619200,33.212401
"812",67.32,68,67.239998,67.790001,3891600,33.222204
"813",67.93,67.980003,67.07,67.260002,4081200,32.962465
"814",68.269997,69.029999,67.309998,68.150002,7142800,33.398632
"815",68.290001,69.540001,68.029999,69.089996,6269200,33.943972
"816",69.18,69.800003,68.980003,69.559998,5345600,34.174884
"817",69.370003,69.730003,68.68,68.760002,5267600,33.781846
"818",68.849998,69.220001,68.720001,69.089996,2980800,33.943972
"819",69.629997,69.940002,69.260002,69.870003,4108800,34.32719
"820",70,70.760002,69.919998,70.660004,6404800,34.715318
"821",70.660004,70.809998,70.150002,70.370003,5552800,34.57284
"822",70.699997,70.699997,69.699997,70.150002,3555600,34.464753
"823",71,71.050003,70.540001,70.889999,4925600,34.828315
"824",70.870003,71.589996,70.870003,71.169998,3888000,34.965879
"825",71.300003,72.540001,71.019997,72.220001,5235600,35.481746
"826",72.199997,72.839996,72.190002,72.339996,4660800,35.5407
"827",72.5,72.669998,71.379997,71.580002,10382000,35.167314
"828",71.389999,71.849998,71.309998,71.669998,4616800,35.211529
"829",71.949997,72.040001,71.120003,71.610001,3484000,35.182052
"830",72.43,72.43,71.260002,71.739998,5766000,35.24592
"831",71.760002,72.800003,71.75,72.360001,3718000,35.550528
"832",72.059998,72.660004,71.889999,72.550003,3319600,35.643876
"833",71.910004,73,71.709999,72.800003,5461200,35.766701
"834",73,73.940002,72.830002,73.739998,5011200,36.228522
"835",73.059998,74.050003,72.690002,74.010002,5962800,36.361175
"836",73.410004,73.900002,72.709999,73.160004,4860800,35.94357
"837",72.93,73.690002,72.779999,73.480003,3325600,36.100786
"838",73.089996,73.089996,72.32,72.410004,4422800,35.575094
"839",71.279999,72.769997,69.150002,71.449997,4781200,35.103442
"840",71.790001,71.879997,71.190002,71.269997,4674800,35.015008
"841",71.629997,72.550003,71.599998,72.360001,5916400,35.550528
"842",71.580002,72.75,71.419998,72.75,4908400,35.742135
"843",72.220001,73.120003,72.190002,72.980003,4468000,35.855136
"844",72.660004,72.82,72.330002,72.489998,4358000,35.614395
"845",73.099998,73.93,72.690002,73.860001,3927600,36.287479
"846",73.550003,73.769997,73.019997,73.720001,6268800,36.218697
"847",74.209999,74.540001,73.650002,74.300003,4091600,36.503653
"848",73.139999,74.809998,73.139999,74.5,3956400,36.601911
"849",75.599998,75.599998,74.349998,74.709999,6508000,36.705084
"850",74.529999,75.730003,74.279999,75.68,5282000,37.181646
"851",75.730003,75.959999,75.07,75.300003,4503200,36.994953
"852",75.519997,75.900002,75.089996,75.870003,4228400,37.274995
"853",75.989998,76.440002,75.779999,76.129997,7500400,37.40273
"854",76.470001,77.160004,76.419998,76.760002,7674000,37.712252
"855",76.660004,77.75,76.660004,77.160004,7078000,37.908773
"856",77.07,77.440002,76.669998,77.349998,5063600,38.002118
"857",77.75,78.519997,77.209999,77.629997,5748400,38.139681
"858",76.690002,77.5,76.690002,77.360001,5664400,38.007032
"859",79.059998,79.059998,76.940002,77.580002,4069200,38.115119
"860",77.82,78.220001,77.470001,77.739998,3930800,38.193725
"861",77.879997,78.550003,76.790001,76.919998,4826800,37.790858
"862",77,78.160004,76.720001,78.089996,3632000,38.365679
"863",78.019997,78.639999,77.690002,78.5,3470800,38.567114
"864",78.080002,78.870003,78.050003,78.769997,4500000,38.699764
"865",78.300003,80.089996,78.150002,80.059998,5614400,39.333543
"866",79.949997,81.25,79.580002,81.089996,5995600,39.839582
"867",81.019997,81.660004,80.230003,81.639999,6844400,40.109799
"868",81.699997,81.989998,80.510002,80.870003,5762400,39.731499
"869",80.910004,81.790001,80.470001,80.949997,5070800,39.7708
"870",81.440002,81.690002,80.690002,81.32,5344400,39.952583
"871",81.550003,81.550003,79.940002,80.260002,12143200,39.431805
"872",74.300003,76.400002,73,75.669998,38494800,37.176732
"873",75.989998,76.220001,75.129997,75.510002,11294400,37.098126
"874",75.68,76.93,75.580002,76.690002,12232400,37.677861
"875",78.339996,78.339996,76.489998,76.68,4877200,37.672947
"876",76.68,77,76.169998,76.459999,2413600,37.56486
"877",75.959999,76.080002,74.540001,74.690002,14059200,36.69526
"878",74.32,74.779999,73,73.25,13796800,35.987785
"879",71.730003,72.93,71.669998,72.68,13085600,35.707744
"880",72.709999,72.93,72.050003,72.25,7370400,35.496484
"881",72.879997,72.970001,71.900002,72.139999,6424800,35.442441
"882",72,72.220001,71.75,71.879997,8548000,35.398119
"883",71.580002,71.800003,71.349998,71.470001,7470000,35.196211
"884",71.290001,71.5,70.389999,70.389999,9877200,34.664352
"885",70.489998,71.330002,70.290001,70.620003,9086800,34.77762
"886",71.040001,71.970001,71.040001,71.739998,9745200,35.329174
"887",72.120003,73.25,72.099998,72.610001,10652800,35.757617
"888",72.349998,72.68,71.940002,71.970001,7128000,35.442442
"889",72.18,73.379997,71.68,73.370003,7598400,36.131889
"890",73.089996,73.529999,72.620003,73.32,6674800,36.107264
"891",73.489998,74.419998,73.32,74.019997,10918000,36.451986
"892",74.5,74.5,73.82,73.949997,3814800,36.417513
"893",74.029999,74.190002,73.720001,73.989998,1800800,36.437212
