"","HON.Open","HON.High","HON.Low","HON.Close","HON.Volume","HON.Adjusted"
"453",60.799999,61.849998,60.759998,61.779999,4968100,57.568246
"454",61.849998,62,61.290001,61.299999,2928200,57.120969
"455",61.169998,61.299999,60.23,60.75,2736200,56.608465
"456",60.130001,60.830002,59.810001,60.700001,2727700,56.561875
"457",61.23,61.400002,60.84,61.049999,2684700,56.888013
"458",60.57,61.389999,60.369999,61.119999,3009700,56.95324
"459",60.91,61.32,60.369999,60.630001,2550700,56.496647
"460",60.110001,60.23,59.790001,60.150002,2896700,56.049371
"461",59.84,60.009998,59.48,59.490002,2933700,55.434365
"462",58.720001,59.02,57.869999,57.889999,4636400,53.943441
"463",57.650002,57.790001,56.57,56.580002,6869200,52.72275
"464",57.279999,57.630001,56.84,57.080002,4973700,53.188664
"465",57.200001,58.880001,57.09,58.790001,4662000,54.782086
"466",58.599998,58.650002,57.990002,58.07,2720500,54.11117
"467",58.580002,58.689999,57.849998,58,3320000,54.045942
"468",58.529999,59.150002,57.970001,58.93,5120500,54.912541
"469",58.599998,58.959999,58.34,58.73,3600100,54.726175
"470",58.66,58.919998,57.619999,58,4544100,54.045942
"471",59.860001,60.5,59.360001,59.389999,8427400,55.341181
"472",59,59.25,58.540001,59.200001,4640300,55.164135
"473",59.52,60.25,59.259998,59.93,3824900,55.844368
"474",60.470001,60.84,60.18,60.48,3450000,56.356872
"475",60.369999,61.16,60.27,61,3088000,56.841422
"476",61.259998,61.450001,60.959999,61.290001,3955500,57.111653
"477",61.060001,61.209999,60.34,60.66,3353300,56.524601
"478",60.48,61.470001,60.200001,60.93,2924900,56.776195
"479",60.459999,60.720001,60.02,60.639999,4064500,56.505964
"480",60.630001,60.880001,60.060001,60.470001,3345500,56.347555
"481",60.150002,60.220001,59.209999,59.310001,2645300,55.266636
"482",59.139999,59.630001,59.009998,59.52,2724200,55.462319
"483",59.130001,59.48,58.580002,59.369999,3072100,55.322544
"484",58.580002,59.060001,58.16,58.369999,3975300,54.390717
"485",58.849998,59.099998,58.360001,58.57,2701300,54.577083
"486",58.220001,59.200001,58.09,58.549999,2937500,54.558446
"487",57.959999,58.59,57.5,58.150002,3706600,54.185718
"488",58.060001,58.549999,57.349998,57.48,3027800,53.561392
"489",57.59,58.060001,57.09,57.139999,3854000,53.592341
"490",57.07,57.27,55.43,55.48,4779100,52.035406
"491",55.779999,55.98,54.98,55.23,4946500,51.800928
"492",55.32,57.110001,55.32,57.029999,4552100,53.48917
"493",57.34,57.700001,56.919998,57.279999,3966900,53.723649
"494",56.549999,57.720001,56.080002,57.619999,3984300,54.042539
"495",57.740002,57.880001,56.529999,57.27,2892300,53.714271
"496",57.41,57.560001,56.450001,56.75,2361500,53.226556
"497",57.310001,57.419998,56.810001,57.200001,3728700,53.648618
"498",56.720001,56.720001,56.099998,56.200001,3528900,52.710705
"499",56.200001,56.240002,54.779999,55.66,5098300,52.204231
"500",54.209999,54.529999,53.799999,53.939999,5980000,50.59102
"501",53.759998,53.849998,52.549999,53.200001,5732800,49.896966
"502",53,53.509998,52.810001,53.290001,3854200,49.981378
"503",53.790001,54.66,53.52,54.66,4770700,51.266318
"504",55.310001,56.23,55.209999,55.369999,4879400,51.932235
"505",55.369999,56.029999,55.18,55.990002,2997800,52.513744
"506",56.669998,56.689999,55.049999,55.130001,3054300,51.707138
"507",55.360001,56.09,55.040001,56.049999,2771200,52.570016
"508",55.759998,55.830002,54.84,55.119999,3001300,51.697757
"509",55.389999,55.810001,54.740002,55.220001,4279600,51.79155
"510",55.529999,56.049999,55.450001,56.040001,4990800,52.560639
"511",55.740002,56.080002,55.509998,55.880001,2246800,52.410573
"512",56.209999,56.720001,56.09,56.580002,3184400,53.067113
"513",56.669998,56.84,56.029999,56.540001,3466400,53.029595
"514",56.799999,56.990002,55.389999,55.43,4103500,51.988511
"515",55.330002,55.73,55.110001,55.509998,3411000,52.063542
"516",54.77,54.830002,53.669998,53.720001,4681500,50.384681
"517",53.82,53.939999,52.84,53.259998,4974100,49.953238
"518",53.400002,54.130001,53.380001,54,3280100,50.647296
"519",53.110001,53.610001,52.209999,52.919998,6586600,49.634348
"520",54.380001,55.860001,54.02,55.84,4870700,52.373055
"521",55.939999,56.189999,54.630001,55.16,4295100,51.735274
"522",54.970001,55.939999,54.720001,55.59,2409100,52.138577
"523",55.400002,56.380001,55.299999,56.09,2772900,52.607534
"524",55.299999,55.389999,54.32,54.889999,3027700,51.482037
"525",54.740002,55.290001,54.380001,55.209999,2864700,51.782169
"526",55.330002,56.169998,53.450001,53.709999,5365200,50.3753
"527",53.73,54.330002,53.490002,53.700001,3789000,50.365922
"528",53.310001,53.970001,52.73,53.599998,3746900,50.272129
"529",53.66,54.709999,53.599998,54.580002,3216800,51.191287
"530",54.369999,54.639999,53.599998,54.48,2903900,51.097493
"531",54.619999,54.93,53.860001,54.540001,3449600,51.153769
"532",56.310001,58.490002,55.900002,58.18,8392900,54.567772
"533",58.25,58.619999,57.459999,57.950001,5832100,54.352052
"534",57.740002,58.400002,57.360001,57.740002,3563300,54.155091
"535",56.759998,57.709999,56.450001,57.439999,3527900,53.873715
"536",57.41,57.540001,55.93,56.68,3364000,53.160902
"537",56.970001,57.650002,56.330002,56.799999,2998300,53.273451
"538",57.849998,58.669998,57.380001,57.740002,3079000,54.155091
"539",58.209999,59.52,57.82,59.009998,3599100,55.346238
"540",58.799999,59.32,58.169998,58.389999,3126500,54.764733
"541",58.150002,58.599998,58.009998,58.049999,2963400,54.445842
"542",58.400002,58.639999,57.77,58,3593100,54.398947
"543",57.599998,57.66,56.700001,57.32,3189100,53.761166
"544",58.450001,59.139999,58.400002,58.91,2764000,55.252448
"545",59.290001,59.5,58.639999,58.639999,2056100,54.999211
"546",59,59.450001,58.5,58.57,3913200,54.933557
"547",58.279999,59.110001,58.169998,58.93,2749500,55.271206
"548",58.830002,59.209999,58.630001,58.970001,1894100,55.308724
"549",58.700001,59.029999,58.439999,59.009998,1824600,55.346238
"550",58.700001,59.009998,58.330002,58.709999,1740400,55.064864
"551",58.869999,58.959999,58.169998,58.43,1924600,54.80225
"552",58.400002,58.619999,58.200001,58.470001,1704900,54.839767
"553",58.110001,59.009998,58.049999,58.759998,2657500,55.465593
"554",58.970001,59.560001,58.599998,59.5,3403100,56.164106
"555",59.349998,59.630001,59.25,59.5,2234100,56.164106
"556",59.700001,59.98,58.919998,59.110001,2461500,55.795972
"557",59.09,59.169998,58.599998,58.880001,2180300,55.578868
"558",58.66,58.830002,58.290001,58.48,1778200,55.201293
"559",58.200001,58.540001,57.66,58.360001,3091100,55.088021
"560",58.490002,58.759998,58.080002,58.389999,1795500,55.116338
"561",58.220001,58.779999,58.110001,58.560001,3206500,55.276809
"562",58.759998,58.77,58.240002,58.73,1999600,55.437276
"563",58.25,58.490002,57.959999,58.110001,2181700,54.852038
"564",58.57,58.830002,58.16,58.450001,2742000,55.172976
"565",58.48,58.5,57.16,57.52,2823400,54.295116
"566",57.5,57.799999,57.23,57.369999,2282100,54.153525
"567",57.869999,59.259998,57.869999,59.02,3508800,55.711018
"568",59.23,59.919998,59.169998,59.900002,2942200,56.541682
"569",59.77,59.860001,59.470001,59.560001,3043300,56.220744
"570",59.720001,60.169998,59.48,59.790001,3077000,56.437848
"571",59.889999,60.279999,59.639999,60.099998,2579200,56.730466
"572",59.849998,61.25,59.43,61.119999,3854200,57.693279
"573",61.080002,61.950001,60.700001,61.02,4471300,57.598887
"574",60.77,61.759998,60.720001,61.720001,3648000,58.259642
"575",61.630001,61.799999,60.93,61.389999,3266000,57.948142
"576",61.299999,61.52,60.93,61.279999,3104200,57.844309
"577",60.75,60.950001,60.25,60.549999,3421300,57.155237
"578",60.950001,61.16,60.5,60.52,5212400,57.12692
"579",60.150002,60.330002,59.599998,60.130001,2286800,56.758786
"580",60.240002,60.5,59.290001,59.310001,2915500,55.98476
"581",59.41,59.66,58.639999,59.439999,3841400,56.107469
"582",59.900002,60.490002,59.689999,60.240002,3002200,56.862619
"583",59.84,60.150002,59.32,59.75,3050700,56.40009
"584",60.369999,61.299999,60.099998,60.799999,4546900,57.391221
"585",61.209999,61.560001,60.889999,61.450001,4418400,58.004779
"586",61.470001,61.73,60.889999,60.959999,4713400,57.54225
"587",61.41,61.669998,61.139999,61.27,2844300,57.834871
"588",61.700001,61.93,61.220001,61.43,3544500,57.9859
"589",61.040001,61.419998,60.639999,61.279999,2722600,57.844309
"590",61.310001,61.360001,60.509998,60.68,3114500,57.277949
"591",60.59,60.77,60.169998,60.240002,3370500,56.862619
"592",60.700001,60.98,60.290001,60.290001,2735400,56.909815
"593",60.580002,61.060001,60.049999,60.200001,2515900,56.824861
"594",60.369999,60.919998,60.169998,60.849998,2235800,57.438417
"595",61.200001,61.599998,61.029999,61.52,2144200,58.070855
"596",61.169998,61.950001,61.169998,61.889999,3008700,58.420109
"597",61.799999,61.869999,60.919998,61.419998,5661400,57.976459
"598",60.799999,63.48,60.799999,62.490002,9846900,58.986472
"599",62.139999,63.48,61.619999,62.279999,5475500,58.788243
"600",61.490002,61.689999,60.98,61.549999,3383600,58.099171
"601",61.470001,61.759998,60.84,61.02,3522100,57.598887
"602",62.259998,62.27,61.080002,61.43,3027000,57.9859
"603",61.389999,61.84,61.029999,61.490002,3227100,58.042538
"604",61.73,61.93,60.860001,61.240002,3579300,57.806554
"605",61.259998,63.029999,61.259998,62.630001,5618200,59.118622
"606",63.049999,63.18,62.259998,62.43,3748600,58.929835
"607",62.360001,62.970001,62.18,62.799999,2348600,59.27909
"608",62.740002,63.889999,62.740002,63.529999,4032900,59.968161
"609",62.740002,62.91,61.720001,62.119999,3422000,58.637214
"610",62.049999,62.490002,61.290001,61.299999,3164000,57.863188
"611",60.919998,61.529999,60.630001,60.830002,4905400,57.419541
"612",60.939999,61.66,60.799999,61.439999,2938900,57.995338
"613",61.009998,61.990002,61,61.240002,2543100,57.806554
"614",61.299999,61.490002,59.830002,59.959999,3846000,56.598315
"615",59.91,60.32,59.049999,59.330002,5440500,56.003639
"616",59.080002,59.299999,58.290001,59.150002,4774400,56.222253
"617",59.82,60.490002,59.720001,60.439999,3661900,57.4484
"618",60.299999,60.810001,60.119999,60.610001,3020200,57.609987
"619",60.599998,60.82,60.360001,60.59,1751100,57.590976
"620",60.77,61.259998,60.700001,61.259998,910600,58.227812
"621",60.599998,60.880001,60.220001,60.66,2382600,57.657511
"622",60.650002,61.18,60.540001,60.619999,3069200,57.61949
"623",60.25,61.290001,59.849998,61.240002,3031900,58.208805
"624",61.450001,61.709999,60.880001,61.34,2242900,58.303854
"625",61.419998,61.5,61.060001,61.330002,3525100,58.29435
"626",61.560001,61.700001,60.549999,60.59,2598800,57.590976
"627",60.540001,60.950001,60.240002,60.52,2296300,57.524441
"628",60.77,61.709999,60.380001,61.57,3195900,58.522469
"629",61.41,61.540001,60.939999,61.52,2276000,58.474944
"630",61.77,62,61.349998,61.970001,2249700,58.902672
"631",61.82,62,61.5,61.860001,2946600,58.798116
"632",62,62.279999,61.509998,61.650002,4562800,58.598511
"633",61.950001,62,61.049999,61.099998,3740400,58.075731
"634",61.16,62,61.009998,61.740002,4355500,58.684056
"635",61.630001,61.900002,61.439999,61.549999,3242000,58.503458
"636",61.689999,62.470001,61.57,62.389999,3929400,59.301881
"637",62.5,64.050003,62.389999,63.959999,5355700,60.79417
"638",64,64.349998,63.759998,63.77,5222100,60.613576
"639",63.849998,64.489998,63.779999,64.290001,4411600,61.107838
"640",63.400002,64.309998,63.400002,64.209999,5749800,61.031796
"641",63.709999,64.489998,63.400002,63.669998,2237600,60.518524
"642",63.779999,64.279999,63.650002,63.810001,2781800,60.651597
"643",63.73,63.93,62.98,63.740002,2839500,60.585062
"644",63.240002,63.639999,62.849998,62.919998,2090800,59.805646
"645",62.720001,63.529999,62.209999,63.470001,3990300,60.328426
"646",64.669998,65.089996,64.160004,64.75,5208600,61.545069
"647",64.599998,65.5,64.540001,65,2974200,61.782694
"648",65.25,66.449997,65.25,66.330002,4139300,63.046865
"649",66.07,66.800003,66,66.360001,4264600,63.075379
"650",66.25,66.260002,65.540001,65.739998,2977400,62.486065
"651",66.050003,66.540001,65.870003,66.540001,3218100,63.24647
"652",66.870003,66.870003,66.089996,66.419998,4421000,63.132407
"653",66.349998,66.5,66.099998,66.309998,2346400,63.027851
"654",66.400002,66.760002,66.120003,66.760002,1839600,63.455582
"655",66.269997,66.970001,66.18,66.879997,2273400,63.569637
"656",66.540001,66.730003,66.379997,66.730003,2085800,63.427068
"657",67,67.5,66.739998,67.309998,2269700,63.978354
"658",67.480003,67.809998,67.139999,67.809998,3397900,64.453606
"659",67.75,68.400002,67.629997,68.400002,3643000,65.014406
"660",68.300003,68.400002,68.050003,68.269997,3284400,64.890836
"661",68.360001,69.209999,68.050003,68.239998,4118800,64.862322
"662",69.160004,69.25,67.949997,68.330002,5636400,64.947871
"663",69.209999,69.209999,68.57,68.919998,4427800,65.508664
"664",68.919998,69.199997,68.599998,69.089996,3619200,65.670248
"665",68.910004,69.209999,68.620003,68.669998,2477100,65.271039
"666",68.400002,68.690002,68.07,68.239998,3526300,64.862322
"667",68.970001,69.559998,68.620003,69.150002,3680400,65.727283
"668",68.739998,68.940002,68.389999,68.559998,3030800,65.166483
"669",68.980003,70.169998,68.959999,69.879997,4577600,66.421146
"670",69.529999,70,69.309998,69.919998,3423600,66.459167
"671",69.919998,70.440002,69.580002,70.370003,4108400,66.886898
"672",70.279999,70.790001,70.18,70.529999,3280800,67.038975
"673",70.419998,70.459999,69.919998,70.089996,2322700,66.620751
"674",70.07,70.57,69.959999,70.419998,2044600,66.934419
"675",70.419998,70.779999,69.889999,70.18,2584000,66.7063
"676",70,70.379997,69.779999,70.089996,2883700,66.620751
"677",70.379997,70.440002,69.769997,70.110001,3058700,66.639765
"678",70.230003,70.949997,70.029999,70.93,3179800,67.419177
"679",70.809998,71.43,70.339996,70.349998,4208900,66.867884
"680",69.639999,69.980003,69.339996,69.800003,4144400,66.734039
"681",70,70.239998,69.540001,69.889999,3615200,66.820082
"682",69.889999,70.129997,68.949997,68.949997,5303500,65.921369
"683",69.07,69.550003,68.839996,69.120003,3786100,66.083908
"684",69.099998,70.510002,69.019997,70.349998,2710900,67.259876
"685",70.389999,70.870003,70.099998,70.099998,3684200,67.020857
"686",69.709999,70.260002,69.230003,70.050003,2980000,66.973058
"687",69.589996,69.849998,68.900002,69.699997,3570900,66.638425
"688",70,70.870003,69.970001,70.68,3752600,67.575382
"689",70.82,71.410004,70.800003,71.269997,3522000,68.139463
"690",71.629997,72.360001,71.449997,72.169998,4217300,68.999932
"691",72.669998,73.779999,72.669998,73.699997,4927500,70.462726
"692",73.360001,73.93,72.949997,73.860001,3393200,70.615701
"693",73.870003,73.900002,73.07,73.589996,2988100,70.357557
"694",73.730003,74.019997,73.540001,73.949997,3393800,70.701744
"695",74.18,74.279999,73.419998,73.809998,4589500,70.567894
"696",73.57,73.860001,73.330002,73.459999,5970700,70.23327
"697",72.720001,74.269997,72.550003,73.889999,4259200,70.644382
"698",74.07,74.370003,73.43,74.029999,4256600,70.778232
"699",74.370003,74.870003,74.370003,74.699997,3635700,71.418801
"700",74.589996,75,74.440002,74.589996,4089000,71.313632
"701",74.839996,75.230003,74.68,75.190002,3605400,71.887283
"702",75.449997,75.75,74.370003,74.860001,4344100,71.571776
"703",75.110001,75.629997,74.919998,75.480003,3433000,72.164545
"704",75.029999,75.199997,74.580002,75.169998,2815600,71.868157
"705",75.150002,75.529999,75,75.349998,3490500,72.040251
"706",75.199997,75.279999,74.099998,74.330002,3951200,71.065057
"707",74.730003,74.830002,73.989998,74.209999,3563900,70.950326
"708",74.480003,74.57,73.18,73.330002,4863300,70.108982
"709",73.510002,73.779999,73.339996,73.75,4249400,70.510532
"710",72.690002,73.160004,72.43,72.980003,4331500,69.774358
"711",72.949997,73.610001,72.779999,73.550003,3308700,70.31932
"712",73.639999,73.720001,73.18,73.540001,2926800,70.309757
"713",73.529999,74.440002,73.300003,74.410004,4390100,71.141545
"714",74.440002,74.860001,74.199997,74.699997,3177900,71.418801
"715",74.379997,74.529999,73.790001,74.25,2143800,70.98857
"716",73.870003,73.919998,72.18,72.199997,3377200,69.028613
"717",72.730003,73.230003,72.480003,73.18,2473100,69.96557
"718",72.739998,72.739998,71.419998,71.889999,3962700,68.732232
"719",71.849998,71.889999,70.919998,71.470001,5337100,68.330682
"720",73.720001,74.440002,72.660004,74.18,6563400,70.921645
"721",74.290001,74.889999,74.040001,74.589996,3767400,71.313632
"722",75,75,73.75,74.760002,2911700,71.47617
"723",74.970001,75.169998,74.629997,74.830002,3761500,71.543095
"724",74.93,75.040001,74.43,74.529999,5230600,71.25627
"725",74.540001,74.68,73.68,73.900002,3330800,70.653945
"726",74.019997,74.110001,73.449997,73.800003,3000500,70.558339
"727",73.970001,73.980003,73,73.540001,2918100,70.309757
"728",73.199997,73.389999,72.470001,72.529999,3171200,69.34412
"729",72.830002,74.129997,72.809998,73.970001,3130600,70.72087
"730",74.709999,75.699997,74.709999,75.239998,3215000,71.935082
"731",75.279999,76.169998,75.25,76.080002,3608300,72.738189
"732",76.199997,77.050003,76.129997,76.900002,2921400,73.52217
"733",76.699997,77.550003,76.580002,77.480003,3018400,74.076695
"734",77.440002,78.010002,77.339996,77.779999,4044100,74.363513
"735",77.75,78.080002,77.230003,77.739998,2311800,74.325269
"736",77.690002,78.019997,77.470001,77.860001,1993100,74.440001
"737",77.839996,79.160004,77.839996,79.160004,3047800,75.682902
"738",78.879997,79.889999,78.529999,79.889999,3321000,76.380832
"739",79.290001,79.290001,78.550003,78.730003,3465000,75.660084
"740",79.230003,80.839996,79.050003,80.75,4064400,77.601315
"741",80.32,81.239998,80.230003,80.529999,2528400,77.389892
"742",80.5,80.870003,79.910004,80.150002,3178400,77.024712
"743",80.160004,80.839996,79.309998,79.589996,4134300,76.486544
"744",78.699997,79.610001,78.550003,79.239998,3924400,76.150193
"745",79.010002,79.419998,78.5,79.290001,2422900,76.198246
"746",80.279999,80.879997,79.75,79.769997,3314600,76.659525
"747",79.18,79.68,78.540001,78.800003,3285900,75.727354
"748",79.010002,79.849998,78.699997,79.440002,2783100,76.342398
"749",79.209999,80.139999,78.459999,78.459999,3283600,75.400608
"750",78.550003,79.190002,78.019997,78.849998,2801600,75.7754
"751",78.699997,79.230003,77.379997,77.739998,3455400,74.708682
"752",77.489998,77.580002,76.510002,76.699997,2710800,73.709234
"753",76.760002,77.660004,76.300003,77.660004,2862300,74.631807
"754",78.389999,79.220001,77.879997,79.080002,3255800,75.996435
"755",79.239998,79.309998,78.290001,78.68,2351100,75.612031
"756",77.919998,78.900002,77.68,78.160004,1569600,75.112311
"757",78.760002,78.940002,77.260002,77.32,2107400,74.305061
"758",77.339996,78.510002,77.18,78.309998,2388200,75.256456
"759",78.160004,78.650002,77.860001,78.18,2636900,75.131527
"760",78.830002,79.970001,78.720001,79.709999,3786500,76.601867
"761",79.870003,81.089996,79.709999,80.849998,3223200,77.697414
"762",80.830002,80.93,79.68,79.68,3056900,76.573038
"763",79.010002,79.290001,77.489998,77.669998,3398300,74.641412
"764",78.309998,78.5,77.290001,78.25,4407700,75.198798
"765",77.489998,77.540001,76.150002,76.650002,3581400,73.661188
"766",77.459999,77.989998,77.169998,77.650002,2424400,74.622195
"767",78.5,79.860001,78.440002,79.75,3634200,76.640308
"768",80.150002,81,80.150002,80.199997,3352000,77.072758
"769",80,80.199997,79.300003,79.339996,3475300,76.246292
"770",79.860001,81.089996,79.860001,80.32,2146600,77.188082
"771",79.239998,79.839996,77.629997,77.879997,8982700,74.843222
"772",77.360001,78.970001,77.32,78.510002,2581700,75.448662
"773",79.040001,80.080002,79.040001,80.059998,2101100,76.938218
"774",80.480003,81.040001,80.050003,80.669998,3859300,77.524433
"775",81.32,81.650002,81.139999,81.389999,2928700,78.216359
"776",81.25,81.75,80.93,81.209999,2433500,78.043378
"777",82.169998,82.669998,81.980003,82.57,2489200,79.350348
"778",82.559998,82.75,81.870003,82.370003,2675900,79.158149
"779",82.5,82.68,81.709999,82.300003,3386300,79.090879
"780",82.349998,82.639999,81.860001,82.029999,1890500,78.831403
"781",82.370003,82.949997,82.230003,82.440002,2249200,79.225419
"782",82.440002,83.290001,82.010002,82.970001,3721100,79.734752
"783",84.379997,84.849998,82.900002,83.57,3182800,80.311355
"784",83.050003,83.290001,82.75,83.040001,2593100,79.802022
"785",83.440002,83.589996,82.93,83.269997,2027700,80.02305
"786",83.410004,83.589996,82.839996,83.010002,1991500,79.773193
"787",82.790001,83,82.559998,82.849998,2573300,79.619428
"788",82.550003,82.949997,82.300003,82.879997,2534200,79.648257
"789",82.629997,83.120003,82.480003,82.760002,2265800,79.532941
"790",83.239998,83.739998,82.739998,83,2438800,79.763581
"791",83.300003,83.800003,82.93,82.980003,3018300,79.744364
"792",83.800003,84.709999,83.629997,84.559998,2238600,81.262749
"793",84.400002,84.779999,84.050003,84.68,2392500,81.378073
"794",84.279999,84.709999,84.010002,84.529999,1504000,81.23392
"795",84.459999,84.699997,83.910004,84.160004,2074300,80.878353
"796",83.989998,84,83.339996,83.650002,2438400,80.388237
"797",84.099998,84.389999,83.5,83.510002,2108400,80.253697
"798",83.529999,83.690002,83.110001,83.32,2265000,80.071103
"799",82.959999,83.550003,82.620003,83.43,2115200,80.176814
"800",83.480003,83.940002,83.160004,83.690002,1453400,80.426678
"801",83.790001,83.919998,83.220001,83.349998,1723500,80.099932
"802",82.599998,82.699997,81.779999,82.010002,2295300,78.812186
"803",81.650002,82.150002,81.519997,81.959999,3577600,79.159883
"804",81.690002,82.010002,81.400002,81.459999,2312300,78.676965
"805",81.489998,82.190002,81.400002,81.720001,1765000,78.928084
"806",81.599998,81.690002,80.519997,80.580002,2904100,77.827032
"807",80.57,81.080002,80.379997,80.769997,2637000,78.010536
"808",80.830002,81.580002,80.410004,81.400002,1805600,78.619017
"809",81.510002,81.669998,80.949997,81.050003,2047500,78.280976
"810",80.169998,80.5,79.089996,79.25,3043000,76.542469
"811",79.239998,79.739998,78.879997,79.449997,3046900,76.735633
"812",79.25,80.489998,79.089996,80.059998,1813100,77.324793
"813",80.360001,80.360001,79.260002,79.57,1968300,76.851536
"814",80.440002,81.029999,80.309998,80.980003,4027900,78.213368
"815",80.400002,81.089996,80.230003,80.959999,3338300,78.194047
"816",80.900002,81.910004,80.690002,81.389999,1815800,78.609357
"817",81.559998,82.230003,80.25,81.660004,2060100,78.870136
"818",81.839996,82.730003,81.769997,82.43,2270100,79.613826
"819",82.980003,84.279999,82.800003,84.129997,2362700,81.255744
"820",84.199997,84.400002,83.650002,84.029999,2512700,81.159162
"821",84.080002,84.419998,83.769997,83.779999,2016100,80.917703
"822",84.019997,84.089996,83.32,84.050003,1658800,81.178483
"823",85.110001,85.330002,84.440002,85.099998,2135200,82.192606
"824",85.139999,85.669998,85.010002,85.449997,1986500,82.530647
"825",85.419998,86.879997,84.900002,86.650002,2276500,83.689654
"826",86.919998,87.550003,86.669998,86.790001,2285300,83.82487
"827",86.610001,86.709999,85.480003,85.480003,3460700,82.559628
"828",85.209999,85.480003,83.980003,84.129997,3266900,81.255744
"829",84.099998,84.959999,83.739998,84.25,2279000,81.371647
"830",84.330002,84.669998,83.839996,83.839996,2248500,80.975651
"831",84.019997,84.43,83.720001,84.050003,1387500,81.178483
"832",83.550003,83.809998,83.150002,83.580002,1704500,80.724539
"833",82.800003,83.43,82.370003,83.040001,2489500,80.202987
"834",83.129997,83.519997,82.860001,83.220001,2447400,80.376837
"835",82.650002,82.879997,82.080002,82.839996,2930800,80.009815
"836",82.629997,82.800003,81.040001,81.449997,2633200,78.667304
"837",81.669998,82.489998,81.309998,82.239998,2536600,79.430315
"838",81.449997,83.400002,81.099998,82.910004,3575700,80.077431
"839",82.800003,83.349998,81.790001,81.82,3047300,79.024666
"840",82,82.5,81.449997,81.900002,2634400,79.101935
"841",82.849998,85.089996,82.800003,85.089996,3602600,82.182945
"842",85.010002,86.510002,84.900002,86.459999,3390900,83.506143
"843",85.68,86.139999,85.330002,85.980003,2850700,83.042546
"844",85.760002,86,84.970001,85.139999,1974300,82.23124
"845",85.790001,86.169998,85.010002,85.75,2419100,82.8204
"846",85.389999,86.779999,85.190002,86.739998,2679400,83.776575
"847",85.709999,85.940002,83.699997,84.580002,7040200,81.690374
"848",84.580002,84.839996,84.059998,84.650002,3512500,81.757983
"849",84.970001,86.480003,84.900002,86.160004,3334300,83.216396
"850",86.129997,86.690002,85.540001,86.690002,2698800,83.728288
"851",86.849998,87.43,86.720001,87.279999,2255900,84.298127
"852",87.199997,87.540001,86.650002,87.5,2747700,84.510612
"853",87.139999,87.550003,86.910004,87.330002,1941500,84.346422
"854",87.110001,87.519997,86.93,87.459999,1940800,84.471978
"855",87.519997,87.940002,86.57,86.720001,1827800,83.757262
"856",86.849998,87.650002,86.5,86.730003,2290000,83.766922
"857",86.769997,87.769997,86.540001,86.910004,3092500,83.940773
"858",87,87,85.900002,86.309998,3240400,83.361266
"859",86.050003,86.690002,85.419998,86.339996,1975300,83.39024
"860",86.82,87.190002,86.389999,86.720001,1793900,83.757262
"861",86.730003,86.989998,85.330002,85.459999,2392100,82.540307
"862",85.519997,87.459999,85.370003,87.440002,2741500,84.452665
"863",87.370003,87.669998,87.080002,87.419998,2042700,84.433344
"864",87.230003,87.400002,86.459999,86.589996,2438100,83.631699
"865",86.360001,87.510002,86.129997,87.510002,2659200,84.520273
"866",87.75,88.82,87.400002,88.669998,2799200,85.640638
"867",88.279999,88.769997,88.209999,88.620003,2572300,85.592351
"868",88.879997,89.519997,88.540001,88.68,2416600,85.650299
"869",88.019997,88.459999,87.699997,87.860001,1777700,85.291115
"870",88.150002,88.150002,87.099998,87.220001,1796600,84.669828
"871",87.410004,88.050003,87.360001,87.940002,1618200,85.368777
"872",87.870003,88.870003,87.68,88.800003,1914600,86.203633
"873",89,89.269997,88.480003,88.589996,1664900,85.999766
"874",88.650002,89.099998,88.419998,88.529999,1834000,85.941523
"875",88.989998,89.410004,88.690002,88.870003,1171000,86.271586
"876",88.830002,89.160004,88.389999,88.510002,1156200,85.922111
"877",88.480003,88.989998,88,88.139999,2052500,85.562927
"878",87.949997,87.949997,86.68,87.07,2317500,84.524212
"879",86.839996,87.290001,86.190002,86.830002,2423600,84.291231
"880",86.699997,87.300003,86.5,86.860001,1793400,84.320353
"881",88.080002,88.480003,87.720001,88.32,1653900,85.737664
"882",88.379997,88.519997,87.730003,87.870003,1805000,85.300824
"883",87.660004,88.279999,87.419998,87.839996,1770400,85.271695
"884",87.779999,87.800003,86.269997,86.449997,2887800,83.922337
"885",86.220001,86.699997,85.919998,86.290001,2926700,83.767019
"886",86.559998,87.379997,85.769997,86.610001,4191700,84.077663
"887",86.940002,87.730003,86.459999,87.370003,3131400,84.815443
"888",87.580002,87.980003,86.440002,86.480003,3656500,83.951466
"889",86.779999,88.480003,85.900002,88.449997,3583500,85.86386
"890",88.07,88.720001,87.970001,88.639999,2558000,86.048307
"891",88.82,90,88.610001,89.550003,3839700,86.931704
"892",90,90.209999,89.360001,89.720001,2298500,87.096732
"893",89.959999,90.610001,89.709999,90.449997,854300,87.805384
"894",90.580002,91.220001,90.550003,91.099998,2173300,88.43638
"895",91.330002,91.43,91.07,91.139999,1065900,88.475211
"896",91.32,91.440002,90.790001,91,1450300,88.339305
"897",90.870003,91.559998,90.730003,91.370003,1456500,88.69849
"898",90.959999,91.139999,90.050003,90.32,1744200,87.679187
"899",90.489998,90.959999,90.330002,90.519997,1472500,87.873337
"900",90.949997,91.260002,90.400002,90.43,1955800,87.785972
"901",90.57,91.139999,90.470001,90.800003,1573700,88.145156
"902",90.07,90.800003,89.919998,90.440002,2645300,87.795681
