"","ACN.Open","ACN.High","ACN.Low","ACN.Close","ACN.Volume","ACN.Adjusted"
"455",65.129997,65.339996,64.269997,64.5,3534200,59.407634
"456",63.91,64.610001,63.91,64.5,2436200,59.407634
"457",64.489998,64.959999,64.239998,64.5,2716400,59.407634
"458",64.629997,65.660004,64.400002,65.489998,3405700,60.31947
"459",65.230003,65.489998,64.599998,64.949997,2277100,59.822103
"460",64.559998,64.769997,63.849998,64.440002,2384800,59.352373
"461",64.089996,65.110001,63.98,64.790001,2726600,59.674738
"462",64.040001,64.099998,63.450001,63.740002,2547400,58.707638
"463",63.52,63.790001,63,63.150002,3987000,58.164219
"464",63.040001,63.990002,62.779999,63.619999,3359700,59.230211
"465",63.57,64.220001,63.48,64.129997,2924900,59.705019
"466",63.610001,63.610001,62.41,62.549999,4975800,58.234041
"467",62.73,62.860001,61.77,61.880001,4144900,57.610273
"468",62.389999,64.300003,62.389999,64.18,4837000,59.751572
"469",63.700001,63.950001,63.040001,63.560001,3650700,59.174353
"470",63.59,63.709999,62.610001,63.049999,3079700,58.699541
"471",63.189999,63.900002,63.040001,63.400002,2696600,59.025393
"472",62.790001,63.16,62.259998,63.029999,2992700,58.680921
"473",63.16,63.689999,62.700001,62.82,3056800,58.485412
"474",63.52,64.150002,63.23,64.059998,2839900,59.63985
"475",63.959999,64.660004,63.91,64.339996,2152100,59.900529
"476",64.690002,65.199997,64.43,65.019997,3872300,60.533609
"477",64.809998,65.150002,64.610001,64.949997,2033100,60.468439
"478",64.849998,65.639999,64.800003,65,2234000,60.514992
"479",64.550003,65.400002,64.459999,65.129997,2637200,60.636019
"480",65.089996,65.18,64.059998,64.209999,2600000,59.779501
"481",63.709999,63.939999,62.610001,62.610001,3376300,58.289903
"482",61.52,61.849998,60.080002,60.220001,5852800,56.064814
"483",60.41,60.41,58.560001,59.34,7419500,55.245533
"484",58.610001,59.720001,58.330002,59.220001,5242000,55.133814
"485",59.75,59.779999,58.400002,58.700001,5095200,54.649693
"486",58.419998,59.25,58.080002,58.610001,3237300,54.565903
"487",58.209999,59.169998,57.900002,58.810001,4031800,54.752104
"488",58.509998,60.07,58.360001,58.93,5149000,54.863823
"489",59.32,60.119999,59.040001,59.119999,3839200,55.040712
"490",59.099998,59.240002,58.389999,58.389999,2823300,54.361082
"491",58.73,58.919998,57.540001,57.650002,4276900,53.672144
"492",57.889999,59.18,57.650002,59.07,3185300,54.994162
"493",59.27,59.650002,58.549999,58.93,3102400,54.863823
"494",58.509998,59.130001,58.009998,58.91,3973100,54.845202
"495",58.990002,59.369999,57.68,57.990002,5800800,53.988684
"496",57.93,58.27,57.419998,57.439999,4480700,53.476632
"497",57.869999,58.759998,57.779999,58.41,4218300,54.379703
"498",58.040001,58.27,57.580002,57.720001,3133600,53.737314
"499",57.900002,57.939999,56.209999,57.099998,5136400,53.160091
"500",56.349998,56.5,54.939999,55.279999,7582100,51.465672
"501",55.23,56.23,55.23,56.119999,4454500,52.247712
"502",55.73,56.959999,55.68,56.740002,3951500,52.824934
"503",57.380001,58.419998,57.139999,58.419998,4011900,54.389011
"504",59.25,59.25,58.68,58.860001,4154600,54.798653
"505",58.560001,58.880001,58.02,58.529999,3003700,54.491422
"506",58.98,59,57.18,57.23,3790900,53.281122
"507",57.240002,57.849998,57.130001,57.349998,4460000,53.392841
"508",57.509998,57.709999,56.75,56.93,3202200,53.001823
"509",57.130001,58.119999,57,57.84,3059100,53.849033
"510",58.16,59.150002,57.830002,59.080002,3884400,55.003474
"511",58.700001,59.130001,58.490002,58.880001,2402000,54.817274
"512",59.360001,60.32,59.349998,59.830002,3211800,55.701724
"513",60,60.099998,59.07,59.59,2501400,55.478283
"514",59.580002,59.830002,56.549999,56.66,5552800,52.750453
"515",57.119999,57.810001,56.889999,57.560001,3503700,53.588354
"516",56.799999,56.900002,56.18,56.450001,4308300,52.554944
"517",56.509998,57.049999,56.110001,56.450001,4060200,52.554944
"518",56.77,56.77,55.43,55.869999,6226700,52.014962
"519",55.380001,56.75,55.34,56.630001,5011100,52.722524
"520",58.450001,60.09,58.009998,60.09,6630500,55.943783
"521",59.790001,60.720001,59.5,60.490002,3930700,56.316184
"522",60.419998,61.119999,60.380001,61.09,2234500,56.874783
"523",60.529999,60.889999,60.09,60.27,3064800,56.111363
"524",59.540001,59.540001,58.23,58.439999,3313800,54.407631
"525",58.240002,58.400002,57.689999,57.810001,2936400,53.821104
"526",58.139999,58.650002,56.720001,56.98,3341600,53.048372
"527",56.919998,57.73,56.639999,57.130001,2851200,53.188024
"528",56.669998,57.509998,56.23,57.27,3765900,53.318363
"529",57.25,58.25,57.25,58.060001,2327500,54.053854
"530",57.57,58.189999,57.57,58.049999,3808000,54.044542
"531",58.34,58.759998,57.599998,58.299999,2929000,54.277292
"532",58.040001,59.040001,58.040001,58.939999,1863800,54.873131
"533",59.23,59.779999,58.759998,59.349998,2955400,55.254841
"534",58.75,59.400002,58.59,59,3079700,54.928993
"535",57.869999,58.080002,57.549999,57.75,2751300,53.765243
"536",57.759998,58.18,56.799999,57.27,3100500,53.318363
"537",57.610001,57.959999,57.150002,57.669998,2038200,53.690761
"538",58.57,59.540001,58.57,59.209999,3172400,55.124502
"539",59.5,60.790001,59.470001,60.43,3220000,56.260323
"540",60.220001,60.740002,60,60.380001,2049700,56.213773
"541",60.16,60.560001,59.98,60.299999,2793600,56.139292
"542",60.439999,60.799999,60.139999,60.200001,2383900,56.046193
"543",59.650002,60,58.689999,59.029999,3527100,54.956921
"544",59.990002,60.650002,59.880001,60.349998,2374900,56.185841
"545",60.959999,61.93,60.57,60.630001,2355100,56.446523
"546",60.790001,61.360001,60.779999,60.950001,1323600,56.744443
"547",60.630001,61.869999,60.389999,61.799999,2904000,57.535792
"548",61.560001,61.790001,61.189999,61.549999,2363200,57.303042
"549",61.209999,61.669998,60.779999,61.630001,1564600,57.377523
"550",61.27,61.549999,60.939999,61.5,1437000,57.256492
"551",61.549999,61.630001,61.049999,61.259998,2479700,57.033051
"552",61.029999,61.459999,60.68,60.82,1801700,56.623412
"553",61.080002,61.369999,60.560001,61.150002,1816800,56.930644
"554",61.630001,61.98,61.02,61.080002,2280900,56.865474
"555",61.119999,61.279999,60.68,60.790001,2396400,56.595483
"556",61.02,61.360001,60.740002,60.98,1749900,56.772372
"557",60.709999,61.959999,60.549999,61.549999,3729700,57.303042
"558",61.400002,61.490002,60.639999,60.830002,2059900,56.632724
"559",60.560001,61.639999,60.41,61.529999,2238300,57.284421
"560",61.549999,61.790001,61.110001,61.25,1447200,57.023742
"561",60.73,61.150002,60.529999,60.849998,1900800,56.651341
"562",60.990002,61.259998,60.529999,61.02,1322100,56.809613
"563",60.799999,61.369999,60.5,61.150002,2082700,56.930644
"564",61.639999,61.950001,61.150002,61.599998,2133400,57.349591
"565",61.599998,61.599998,60.689999,61.060001,1616800,56.846854
"566",61.060001,61.790001,61.029999,61.349998,2620800,57.116841
"567",61.720001,63.880001,61.68,63.869999,3104400,59.462961
"568",64.199997,64.550003,63.720001,64.440002,3362800,59.993634
"569",64.230003,64.410004,63.84,64.019997,2251200,59.602609
"570",64.129997,65.160004,63.959999,64.879997,3134400,60.403269
"571",65,65.230003,64.489998,65.169998,2343700,60.67326
"572",65.040001,66,64.529999,65.800003,2505200,61.259795
"573",65.879997,66.75,65.629997,65.889999,4594600,61.343581
"574",65.769997,66.239998,65.5,65.599998,2946200,61.07359
"575",65.75,66,65.269997,65.290001,4139500,60.784983
"576",65.269997,65.550003,64.889999,65.440002,2319500,60.924634
"577",65.230003,65.389999,64.870003,65.190002,2786500,60.691884
"578",65.580002,65.879997,65.199997,65.25,3182300,60.747742
"579",65.160004,66.099998,64.449997,65.779999,2300600,61.241171
"580",65.830002,66,64.769997,64.910004,3390600,60.431205
"581",64.919998,64.959999,64.139999,64.349998,2920500,59.909841
"582",64.849998,65.709999,64.379997,65.379997,4766500,60.868769
"583",67.809998,70.650002,67.709999,70.029999,9827000,65.19792
"584",69.989998,70.970001,69.639999,69.949997,5009800,65.123438
"585",69.269997,70.360001,69.150002,70.25,5613400,65.402741
"586",70.169998,70.769997,69.889999,70.480003,4448000,65.616874
"587",70.43,71.559998,70.080002,71.389999,3621500,66.464081
"588",71.580002,71.790001,70.480003,70.739998,3486000,65.858929
"589",70.309998,71.089996,70.129997,71.040001,2964800,66.138232
"590",70.809998,70.900002,70.230003,70.400002,3214000,65.542393
"591",69.550003,69.980003,69.25,69.550003,3820100,65.504722
"592",69.739998,70.080002,69.230003,69.419998,2239100,65.382278
"593",69.239998,69.889999,69,69.419998,2228300,65.382278
"594",69.57,70.239998,69.470001,70.169998,2736400,66.088655
"595",70.529999,70.760002,69.989998,70.75,1878400,66.634922
"596",70.279999,70.57,69.639999,69.75,2818300,65.693086
"597",69.459999,69.699997,68.529999,68.900002,4121200,64.892526
"598",68.559998,69.120003,67.690002,67.75,4070400,63.809413
"599",67.459999,67.919998,67.220001,67.830002,5066300,63.884762
"600",67.019997,67.300003,66.449997,66.959999,2881600,63.065362
"601",67.230003,67.559998,66.220001,66.32,2764200,62.462587
"602",66.870003,67.349998,66.580002,66.660004,3498300,62.782815
"603",66.720001,67.389999,66.459999,67.110001,2814000,63.206639
"604",67.610001,68.5,66.970001,67.410004,3030000,63.489192
"605",67.419998,68.989998,67.339996,68.830002,3202800,64.826598
"606",69.139999,69.25,67.860001,67.910004,3637600,63.96011
"607",67.949997,68.080002,66.75,67.879997,2576300,63.931849
"608",68.160004,68.800003,68.07,68.709999,2834200,64.713575
"609",68.050003,68.059998,66.599998,66.629997,3139800,62.754554
"610",66.57,66.949997,65.949997,65.949997,2592700,62.114105
"611",66.190002,66.389999,65.540001,65.809998,2928500,61.982248
"612",65.849998,66.68,65.699997,66.639999,2394600,62.763974
"613",65.809998,67.080002,65.610001,66.279999,2384300,62.424913
"614",66.419998,66.510002,64.889999,65.050003,2920900,61.266458
"615",65.029999,65.620003,64.300003,64.589996,3814100,60.833207
"616",64.620003,66.480003,64.459999,66.190002,3442600,62.340151
"617",66.709999,67.150002,66.459999,67.059998,2408800,63.159544
"618",66.970001,67.07,66.07,66.629997,2143100,62.754554
"619",66.949997,67.889999,66.639999,67.559998,2488900,63.630462
"620",67.889999,68.18,67.279999,68.18,1380700,64.214403
"621",67.690002,68,67.07,67.669998,1709900,63.734065
"622",67.589996,67.589996,66.959999,67.349998,2800300,63.432677
"623",67.019997,68.019997,66.279999,68.019997,2884900,64.063706
"624",68.5,68.510002,67.860001,68.349998,1508500,64.374514
"625",68.160004,68.480003,67.860001,67.919998,2654400,63.969524
"626",68.139999,68.669998,67.75,67.830002,2426700,63.884762
"627",68,68.730003,67.93,68.610001,1918100,64.619393
"628",68.779999,69.860001,68.550003,69.599998,3058200,65.551809
"629",69.720001,69.830002,69.309998,69.800003,3294700,65.740181
"630",69.879997,69.879997,69.139999,69.480003,2147600,65.438793
"631",69.32,69.849998,68.610001,69.510002,1905000,65.467047
"632",69.910004,70.839996,69.800003,70.830002,2332000,66.710271
"633",70.989998,71,70.209999,70.510002,2670600,66.408884
"634",70.309998,70.5,69.330002,69.559998,1603100,65.514135
"635",69.279999,70.5,69.279999,70.209999,2160200,66.12633
"636",70.309998,71.330002,70.309998,71.330002,3084000,67.181189
"637",71.300003,71.300003,70.489998,71.120003,4158500,66.983404
"638",71.489998,71.5,70.400002,70.400002,4235300,66.305281
"639",67.190002,69.190002,66,69.019997,10555800,65.005542
"640",68.540001,68.910004,67.230003,67.419998,6623300,63.498605
"641",66.620003,67.389999,66.349998,66.940002,2891800,63.046528
"642",66.75,67.209999,66.040001,66.290001,2515300,62.434333
"643",65.93,66.529999,65.199997,66.220001,4111600,62.368405
"644",65.720001,66.25,65.610001,65.660004,3545100,61.840979
"645",65.510002,66.580002,65.32,66.5,4083200,62.632118
"646",67.589996,69.059998,67.550003,69.059998,4040500,65.043217
"647",68.760002,69.360001,68.589996,68.809998,3340700,64.807757
"648",68.919998,69.610001,68.32,69.190002,3145600,65.16566
"649",68.580002,68.940002,68.349998,68.889999,2262800,64.883106
"650",68.760002,69.459999,68.660004,69.290001,2502800,65.259842
"651",69.300003,69.800003,69.25,69.779999,2599000,65.72134
"652",69.849998,69.849998,68.720001,69.169998,2773900,65.146819
"653",69.690002,70.269997,69.529999,69.879997,2542800,65.815522
"654",69.790001,70.25,69.360001,69.860001,2340600,65.796688
"655",69.730003,70.349998,69.690002,70.25,2621600,66.164004
"656",69.709999,70.290001,69.709999,69.889999,2382000,65.824942
"657",70.199997,70.230003,69.779999,69.889999,1743900,65.824942
"658",69.669998,70.120003,69.410004,70.110001,2271600,66.032148
"659",69.790001,70.459999,69.790001,70.459999,3331900,66.361789
"660",70.550003,71.459999,70.440002,71.25,3591100,67.10584
"661",71.290001,71.980003,70.68,71.339996,2608500,67.190602
"662",71.5,72.239998,71.010002,72.209999,2908200,68.010002
"663",72.870003,72.870003,71.760002,72.099998,3420600,67.9064
"664",72.089996,72.099998,71.480003,71.699997,2564500,67.529664
"665",71.739998,72.68,71.650002,72.339996,2321800,68.132439
"666",72.059998,72.800003,71.889999,71.889999,2454700,67.708615
"667",72.489998,73.910004,72.489998,73.800003,3158800,69.507526
"668",72.559998,73.639999,72.440002,72.82,3185700,68.584523
"669",73.360001,73.690002,72.900002,73.360001,2531200,69.093116
"670",72.910004,72.980003,72,72.419998,2706100,68.207787
"671",72.209999,73,71.580002,72.949997,2973700,68.706959
"672",73.010002,73.709999,72.82,73.309998,2000100,69.046021
"673",73.089996,73.269997,72.099998,73.07,1880100,68.819982
"674",72.889999,73.5,72.580002,73.370003,1710300,69.102536
"675",73.32,73.709999,73.199997,73.559998,1884700,69.28148
"676",73.209999,73.5,72.660004,73.129997,2096100,68.87649
"677",73.080002,74.160004,73,74.160004,3221900,69.846588
"678",74.279999,75.459999,73.830002,75.400002,2787600,71.014463
"679",75.400002,75.970001,75,75,2639900,70.637727
"680",74.690002,74.75,73.449997,73.849998,2647600,69.554614
"681",74.150002,74.800003,73.949997,74.800003,1930700,70.449362
"682",75.169998,75.519997,73.910004,73.910004,2835000,69.611129
"683",74.32,74.68,73.550003,73.830002,1970600,69.53578
"684",74,74.629997,73.389999,74.410004,2199900,70.082047
"685",74.519997,75.139999,74.269997,74.360001,2365400,70.034952
"686",74.129997,74.949997,73.620003,74.82,1678100,70.468196
"687",74.529999,75.279999,74.25,75.239998,1825700,70.863765
"688",75.559998,77,75.5,76.919998,2536600,72.446051
"689",77.029999,77.599998,76.919998,77.410004,2000100,72.907556
"690",77.290001,77.839996,76.870003,77.57,2565800,73.058246
"691",77.980003,78.459999,77.389999,78.349998,1877900,73.792877
"692",78.379997,78.43,77.629997,78.300003,1752200,73.74579
"693",78.260002,78.400002,77.629997,78.019997,1645300,73.482069
"694",78,78.120003,77.459999,77.93,1789700,73.397308
"695",78.080002,78.370003,77.860001,78.260002,1959300,73.708115
"696",77.879997,78.169998,76.519997,76.599998,6129300,72.144664
"697",75.870003,77.269997,75.860001,76.809998,2578400,72.342448
"698",77.160004,77.220001,75.809998,76.18,2801700,71.749094
"699",76.339996,76.800003,76.129997,76.489998,2497500,72.041061
"700",75.830002,76,74.07,74.300003,3844700,69.978444
"701",74.300003,74.739998,73.330002,73.879997,3308100,69.582867
"702",74.199997,74.32,73.220001,73.410004,3397400,69.14021
"703",74,74.730003,73.839996,74.540001,2040600,70.204483
"704",74.18,75.040001,74.099998,74.879997,2481200,70.524704
"705",73.790001,76.139999,72.419998,75.970001,4040700,71.551309
"706",76.07,76.449997,75.550003,75.849998,2017100,71.438286
"707",76.099998,76.980003,75.910004,76.669998,2686700,72.210592
"708",76.839996,77,76.129997,76.599998,2986600,72.144664
"709",76.860001,76.919998,76.309998,76.610001,1796400,72.154084
"710",75.760002,76.360001,75.519997,76.25,2077200,71.815022
"711",76.139999,76.620003,75.900002,76.550003,1950800,72.097576
"712",76.760002,76.949997,75.93,76.209999,1975500,71.777348
"713",75.559998,77.120003,75.5,77.010002,3405900,73.309998
"714",76.970001,77.940002,76.809998,77.779999,2533900,74.043
"715",77,77.370003,76.169998,77.230003,2985200,73.51943
"716",76.93,77.059998,75.230003,75.239998,2929100,71.625035
"717",76,77.559998,75.610001,77.489998,3439600,73.766932
"718",76.790001,77.230003,76.419998,76.699997,3184300,73.014888
"719",76.989998,77.150002,75.480003,75.57,3530000,71.939182
"720",75.019997,75.389999,74.209999,74.739998,5591800,71.149058
"721",75,75.129997,74.190002,74.940002,2333800,71.339453
"722",75.290001,77.199997,75.010002,76.300003,3285900,72.634112
"723",76.43,77.910004,76.43,77.809998,3654900,74.071558
"724",78,79.660004,77.879997,79.330002,3477400,75.518532
"725",78.610001,79.379997,78.459999,78.660004,2683300,74.880724
"726",78.660004,81.449997,78.629997,81.129997,3947700,77.232045
"727",80.919998,81.440002,80.029999,81.440002,3333600,77.527156
"728",81.440002,82.18,79.709999,79.769997,3600800,75.937387
"729",80.150002,80.769997,79.339996,79.489998,3432600,75.670841
"730",80.080002,80.290001,79.239998,79.5,3485800,75.680363
"731",79.400002,79.849998,78.739998,78.82,4917800,75.033033
"732",78.870003,79.349998,78.739998,79.050003,2567800,75.251986
"733",79.129997,80,79,80,3095000,76.15634
"734",79.739998,80.769997,79.690002,80.089996,2155200,76.242012
"735",80.339996,81.480003,80.150002,80.480003,2193600,76.613281
"736",80.059998,80.690002,79.849998,79.919998,1739400,76.080182
"737",79.910004,80.629997,79.860001,80.550003,2264900,76.679917
"738",80.5,80.940002,79.82,80.760002,2382900,76.879827
"739",80.559998,81.519997,79.290001,80.610001,2528800,76.737032
"740",80.699997,82.239998,80.5,82.239998,2567600,78.288715
"741",82.940002,83.82,82.330002,82.529999,3026700,78.564783
"742",82.650002,83.330002,82.120003,82.900002,2674600,78.917008
"743",82.970001,84.220001,82.199997,82.519997,3092700,78.555261
"744",81.760002,82.75,81.099998,82.519997,2760000,78.555261
"745",82.040001,82.389999,80.779999,82.220001,2207000,78.269679
"746",83.269997,83.440002,82.760002,83.089996,2105300,79.097875
"747",82.519997,83.370003,82.349998,82.949997,2457800,78.964602
"748",83.019997,83.400002,82.779999,82.839996,2195600,78.859886
"749",82.25,83.5,82,82.110001,3134700,78.164964
"750",82.480003,82.610001,81.599998,82.099998,2018900,78.155442
"751",82,82.290001,80.940002,81.25,3340300,77.346282
"752",81.25,81.25,79.370003,79.580002,2433400,75.756521
"753",79.739998,80.050003,78.769997,79.550003,2721400,75.727963
"754",80.839996,80.949997,80.059998,80.900002,2916700,77.0131
"755",81.279999,81.589996,80.599998,81.550003,2127600,77.631872
"756",80.639999,81.599998,80.360001,80.410004,1971000,76.546644
"757",80.839996,81,79.650002,79.709999,1462600,75.880272
"758",79.889999,81.379997,79.440002,81.080002,2150500,77.184452
"759",80.910004,81.650002,80.32,80.550003,1367400,76.679917
"760",81.279999,82.949997,81.110001,82.449997,2473400,78.488625
"761",82.639999,83.300003,82.139999,82.93,1862600,78.945566
"762",82.870003,83.029999,81.82,81.830002,1876400,77.898418
"763",81.110001,81.510002,79.370003,79.519997,2885900,75.699398
"764",79.690002,79.919998,78.779999,79.400002,4554900,75.585169
"765",79.059998,79.870003,78.849998,79.160004,2516500,75.356702
"766",80.050003,80.169998,79.25,79.660004,2898100,75.832679
"767",80.480003,80.480003,79.43,79.559998,3065500,75.737477
"768",80.220001,80.919998,79.839996,80.220001,4106900,76.365771
"769",71.800003,72.25,69,71.959999,28284300,68.502627
"770",72.139999,73.510002,72,72.099998,6396100,68.6359
"771",71.730003,72.449997,71.389999,72.120003,4684700,68.654943
"772",71.879997,73,71.879997,72.68,2903300,69.188035
"773",73.25,74.089996,73,73.639999,3125500,70.10191
"774",74.010002,74.860001,73.760002,74.470001,4583900,70.892034
"775",74.860001,74.980003,73.839996,74.099998,4338500,70.539808
"776",74.220001,74.5,73.730003,74.349998,3546500,70.777797
"777",75,75.580002,74.889999,75.199997,4098000,71.586956
"778",75.5,75.739998,74.959999,75.519997,3508400,71.891581
"779",75.809998,76.290001,75.349998,76.25,2247400,72.586511
"780",75.980003,76.620003,74.68,75.290001,3676300,71.672636
"781",75.760002,75.769997,74.970001,75.160004,3335500,71.548885
"782",75.050003,75.980003,75.010002,75.440002,2646900,71.815431
"783",75.559998,75.559998,74.540001,75.220001,4100500,71.606
"784",75.830002,75.889999,74.879997,75,2697300,71.396568
"785",75.139999,75.190002,74.230003,74.25,2495000,70.682603
"786",74.589996,74.949997,73.510002,73.720001,2318300,70.178068
"787",73.5,73.980003,73.019997,73.139999,3265100,69.625933
"788",73.139999,73.150002,72.160004,73.120003,3391100,69.606897
"789",72.839996,72.839996,72.150002,72.370003,3101600,68.892931
"790",73.360001,73.919998,72.550003,73.739998,3977100,70.197104
"791",73.690002,74.830002,73.470001,73.809998,3839600,70.263741
"792",74.209999,74.970001,73.75,74.849998,2972200,71.253774
"793",74.339996,74.639999,74,74.589996,4042600,71.006264
"794",74.389999,74.779999,74.099998,74.230003,2556000,70.663567
"795",74.010002,74.5,73.190002,73.25,3261600,69.730648
"796",73.07,73.400002,72.57,73,2584200,69.49266
"797",72.809998,73.599998,72.620003,72.980003,3151600,69.473624
"798",73.029999,73.910004,73.029999,73.529999,3196300,69.997195
"799",72.989998,73.699997,72.580002,72.790001,2944300,69.29275
"800",73,73.18,72.610001,72.879997,2769500,69.378423
"801",72.709999,72.870003,71.389999,71.5,4341200,68.064729
"802",70.669998,71.959999,70.5,71.529999,3651300,68.093286
"803",71.370003,71.870003,71.169998,71.650002,3396300,68.207523
"804",71.629997,72.370003,71.400002,71.669998,3138400,68.226559
"805",71.68,72.650002,71.400002,72.160004,3078500,68.693022
"806",72.120003,73.269997,71.980003,72.809998,3539800,69.311786
"807",72.839996,74.5,72.790001,74.099998,3467200,70.539808
"808",74.540001,74.650002,73.660004,74.010002,2836500,70.454136
"809",73.879997,74.559998,73.720001,73.730003,2009700,70.18759
"810",72.919998,73.230003,72.110001,72.239998,2836900,68.769173
"811",72.349998,72.769997,72,72.449997,2002800,68.969082
"812",72.32,73.220001,72.139999,72.720001,1828100,69.226114
"813",72.769997,72.870003,71.769997,72.25,2709900,68.778694
"814",72.720001,73.529999,72.669998,73.080002,3186000,69.568818
"815",73.080002,73.330002,72.529999,73.050003,2079400,69.540261
"816",73,74.260002,73,74,2390800,70.444614
"817",74.120003,74.599998,73.150002,73.209999,2984700,69.692569
"818",73.5,73.75,73.260002,73.580002,2827700,70.044795
"819",74,74.940002,73.940002,74.739998,2017500,71.149058
"820",74.760002,75.660004,74.709999,75,3266100,71.396568
"821",74.989998,75.230003,74.080002,74.160004,3104500,70.59693
"822",74.5,74.730003,74.019997,74.5,2328700,70.920591
"823",75.339996,76.510002,75.339996,76.339996,3258500,72.672184
"824",76.269997,76.879997,75.980003,76.610001,2549100,72.929215
"825",76.739998,78.059998,76.339996,77.790001,2761200,74.052522
"826",78.050003,78.330002,77.459999,77.550003,2830300,73.824055
"827",77.599998,78.339996,77.230003,77.32,4290400,73.605102
"828",77.099998,77.5,76.290001,76.360001,2870600,72.691227
"829",76.290001,76.650002,74.75,75.139999,5160600,71.529841
"830",75.440002,76.330002,75,76.120003,3259800,72.46276
"831",76.5,76.730003,75.620003,75.870003,5003300,72.224771
"832",74.5,74.650002,72.360001,74.089996,8859200,70.530287
"833",74.059998,74.190002,73.5,73.639999,5534400,70.10191
"834",73.540001,74.519997,73.309998,73.82,2529400,70.273262
"835",73.379997,73.699997,73.010002,73.510002,2512100,69.978159
"836",73.370003,73.599998,73.010002,73.139999,2760900,69.625933
"837",73.330002,73.82,72.989998,73.260002,2241300,69.74017
"838",72.510002,73.470001,72.309998,72.349998,2966300,68.873888
"839",72.510002,72.919998,70.730003,71.089996,5089300,67.674424
"840",70.580002,70.75,69.779999,70.279999,5006100,67.790174
"841",70.989998,71.440002,70.809998,71.260002,3247200,68.735459
"842",71.559998,72.75,71.349998,72.709999,2747800,70.134086
"843",72.169998,72.830002,71.949997,72.660004,1734000,70.085862
"844",72.260002,72.519997,71.559998,71.599998,2267800,69.06341
"845",72.010002,72.669998,71.830002,72.43,2441000,69.864007
"846",71.809998,72.910004,71.559998,72.849998,2998300,70.269126
"847",72.949997,73.110001,72.309998,72.879997,4100600,70.298062
"848",73.029999,73.599998,72.849998,73.529999,3067200,70.925036
"849",73.620003,74.160004,73.269997,73.949997,2990800,71.330155
"850",73.650002,73.910004,73.269997,73.779999,2711500,71.166179
"851",73.739998,73.970001,73.349998,73.5,3761200,70.8961
"852",73.5,73.760002,73.300003,73.610001,2564900,71.002203
"853",73.599998,74.440002,73.440002,74.32,2893600,71.687049
"854",74.449997,74.949997,74.300003,74.910004,2780700,72.256151
"855",74.779999,75.260002,74.209999,74.25,2835000,71.619529
"856",74.239998,74.370003,73.5,73.5,2773600,70.8961
"857",73.889999,74.160004,72.919998,73,3300700,70.413813
"858",73.099998,73.230003,72.540001,72.709999,2942700,70.134086
"859",72.790001,73.75,72.330002,73.360001,2834800,70.76106
"860",73.440002,75.230003,73.43,75.040001,4268900,72.381543
"861",74.370003,76.279999,74.370003,75.550003,4435800,72.873477
"862",75.389999,75.989998,75.019997,75.239998,2909400,72.574454
"863",75.150002,75.709999,75,75.489998,1778200,72.815598
"864",75.440002,76.599998,75.309998,76.300003,4196900,73.596907
"865",76.239998,77.57,75.559998,77.410004,3826800,74.667583
"866",76.809998,77.580002,76.279999,77.059998,3943500,74.329977
"867",77.470001,78.510002,77.410004,78.019997,6371000,75.255966
"868",78.019997,79.449997,77.959999,78.519997,3836600,75.738252
"869",78.639999,79.239998,78.400002,78.470001,2720600,75.690028
"870",78.470001,79.300003,77.860001,78.160004,2447600,75.391013
"871",78.360001,78.720001,77.879997,78.43,2201500,75.651444
"872",78.489998,78.529999,77.650002,77.839996,2175200,75.082342
"873",77.82,77.959999,77.050003,77.209999,1863000,74.474664
"874",77.379997,77.959999,77.260002,77.370003,2002800,74.628999
"875",77.410004,78.010002,77.209999,77.610001,1755200,74.860495
"876",77.75,78.25,77.339996,77.470001,1560600,74.725455
"877",77.419998,77.639999,76.150002,76.330002,2489300,73.625843
"878",76.330002,77.239998,76.029999,77.089996,2138700,74.358913
"879",75.5,76.349998,75.139999,76.07,3550500,73.375052
"880",76.139999,76.290001,75.629997,75.790001,2197300,73.104972
"881",75.970001,76.220001,75.169998,75.529999,3259400,72.854181
"882",75.639999,75.980003,75.010002,75.129997,2434400,72.468351
"883",75.110001,75.690002,74.370003,75.410004,2350700,72.738437
"884",75.510002,76,74.279999,74.400002,3000800,71.764217
"885",74.419998,74.870003,74.040001,74.080002,3266300,71.455554
"886",74.269997,74.620003,73.790001,73.940002,2841400,71.320514
"887",74.089996,74.860001,74.089996,74.620003,4172100,71.976424
"888",74.529999,74.790001,73.959999,74,4082900,71.378386
"889",74.150002,75.800003,74.150002,75.620003,6325600,72.940997
"890",77.519997,79.949997,77.489998,79.510002,10933800,76.693184
"891",79.720001,80.980003,79.599998,80.550003,6782700,77.696341
"892",80.510002,81.699997,79.980003,81.550003,4405000,78.660914
"893",80.860001,81.389999,80.650002,81.309998,1564700,78.429411
"894",81.470001,82.529999,81.230003,82.150002,2399200,79.239656
"895",82.459999,83.449997,82.43,82.510002,2466200,79.586903
"896",81.709999,82.199997,80.68,82.059998,2551900,79.152841
"897",81.68,82.459999,81.480003,82.220001,2113800,79.307176
"898",81.5,81.919998,81.089996,81.129997,2405400,78.255788
"899",81.209999,81.82,81.089996,81.400002,1812600,78.516226
"900",81.309998,81.5,80.440002,80.540001,2312300,77.686693
"901",80.839996,81.940002,80.660004,81.519997,3368400,78.63197
"902",81.290001,82.199997,81.25,82.150002,4217400,79.239656
"903",82.019997,83.050003,82,82.949997,4054200,80.01131
