"","FSLR.Open","FSLR.High","FSLR.Low","FSLR.Close","FSLR.Volume","FSLR.Adjusted"
"479",18.26,18.379999,17.65,18.209999,4405400,18.209999
"480",18.049999,18.33,17.5,18.07,6482300,18.07
"481",18.530001,19.200001,16.799999,16.940001,11556100,16.940001
"482",16.879999,17.67,16.620001,17.67,6511900,17.67
"483",17.559999,17.58,16.48,16.540001,6677200,16.540001
"484",16.25,17.25,16.049999,16.92,5431800,16.92
"485",17.139999,17.4,16.08,16.09,6713700,16.09
"486",15.94,16.440001,15.75,16.139999,5084700,16.139999
"487",15.88,16.65,15.68,16.16,4056500,16.16
"488",16.1,16.34,15.15,15.23,4891000,15.23
"489",15.33,15.63,13.75,13.98,8790700,13.98
"490",13.96,15.25,13.91,14.92,10456400,14.92
"491",15.02,15.1,13.65,13.66,6758300,13.66
"492",13.7,14.2,13.37,13.83,4874800,13.83
"493",13.84,13.93,13.21,13.6,5474900,13.6
"494",13.42,14.32,13.27,14.26,3813600,14.26
"495",14.53,14.54,13.58,14.22,3635300,14.22
"496",14.19,14.85,14.05,14.33,4498900,14.33
"497",14.23,14.7,14.08,14.23,3643100,14.23
"498",13.95,13.97,13.37,13.4,3381000,13.4
"499",13.37,13.4,12.19,12.56,9159900,12.56
"500",12.13,12.25,11.54,11.77,6542900,11.77
"501",11.83,12.39,11.43,12.28,6352800,12.28
"502",12.14,12.97,12.1,12.65,4156300,12.65
"503",12.73,13.77,12.71,13.31,5079800,13.31
"504",13.51,13.84,12.77,12.84,4609800,12.84
"505",12.7,12.84,12.51,12.8,2837400,12.8
"506",13.19,13.19,12.29,12.33,3344200,12.33
"507",12.54,15.43,12.5,14.95,21550300,14.95
"508",14.75,14.77,13.64,13.84,18205100,13.84
"509",13.95,14.13,13.28,13.45,6741400,13.45
"510",13.45,14.15,13.25,13.95,7291200,13.95
"511",13.85,15.17,13.76,14.47,8595200,14.47
"512",14.87,15.62,14.48,15.23,9538500,15.23
"513",15.3,15.56,14.8,14.93,5537400,14.93
"514",15,15.34,14.52,14.54,5841100,14.54
"515",15.12,16.42,15.06,15.88,18523800,15.88
"516",15.57,15.65,14.9,15.2,5528800,15.2
"517",15.32,15.7,14.83,14.89,4011800,14.89
"518",14.87,15.49,14.85,15.35,3128300,15.35
"519",15.25,15.3,14.5,14.75,5370800,14.75
"520",15.35,15.36,14.62,15.06,4648500,15.06
"521",15.19,15.55,15.01,15.28,4637000,15.28
"522",15.45,16.190001,15.35,15.67,3759700,15.67
"523",15.88,15.96,15.35,15.43,2720500,15.43
"524",15.23,15.38,14.8,15.01,2667100,15.01
"525",14.94,15.18,14.5,14.55,2231100,14.55
"526",14.66,15.05,13.88,14.18,3564900,14.18
"527",14.12,14.72,14.07,14.65,2647200,14.65
"528",14.18,14.47,13.86,14.01,3411000,14.01
"529",14.01,14.24,13.87,14.17,2360900,14.17
"530",14.23,15.51,13.98,14.98,5967900,14.98
"531",15.02,15.11,14.28,14.46,3054200,14.46
"532",14.3,14.76,14.15,14.47,2266700,14.47
"533",14.5,15.7,14.46,15.13,4237400,15.13
"534",15.03,15.09,14.74,14.79,2253200,14.79
"535",14.4,14.44,14.01,14.22,2583700,14.22
"536",13.84,14.3,13.81,14.07,2428700,14.07
"537",14.15,14.59,13.86,14.18,2585700,14.18
"538",14.38,14.6,13.97,14,3011700,14
"539",14.09,14.54,13.91,14.5,2853300,14.5
"540",14.48,14.58,13.93,14.21,4009500,14.21
"541",14.32,15.59,14.32,15.54,6087400,15.54
"542",15.6,15.78,14.59,14.8,9201100,14.8
"543",17,19.120001,16.709999,17.93,28193500,17.93
"544",18.299999,18.48,17.01,17.059999,10085400,17.059999
"545",17.129999,19.370001,17.110001,19.059999,12552600,19.059999
"546",19.530001,21.15,19.43,20.68,13130700,20.68
"547",21.15,21.790001,20.68,21.41,8586900,21.41
"548",21.35,22.120001,20.82,21.700001,7491600,21.700001
"549",21.540001,21.629999,20.92,21.43,5385000,21.43
"550",21.370001,21.389999,20.030001,20.49,5550200,20.49
"551",20.700001,20.84,19.59,20.040001,4890900,20.040001
"552",19.559999,21.27,19.559999,21.1,5147100,21.1
"553",21.139999,22.190001,21.110001,21.49,5298500,21.49
"554",21.549999,21.98,21.09,21.26,4554800,21.26
"555",21.290001,23.16,21.02,22.459999,8280300,22.459999
"556",23.08,25.059999,22.77,24.139999,14398100,24.139999
"557",23.93,24.82,23.309999,23.93,8362200,23.93
"558",24.4,25.16,24,24.610001,7817400,24.610001
"559",24.73,24.98,24.280001,24.77,5778800,24.77
"560",25.129999,25.91,24.860001,25.540001,6567200,25.540001
"561",25.48,26.309999,25.360001,25.700001,5316100,25.700001
"562",25.610001,25.790001,24.01,24.200001,6346500,24.200001
"563",23.4,23.5,19.65,19.67,25107800,19.67
"564",20.389999,21.18,19.83,19.99,11597600,19.99
"565",19.799999,19.940001,18.299999,18.92,11056500,18.92
"566",19.26,19.450001,18.57,18.65,6709700,18.65
"567",19,21.049999,18.709999,20.030001,13616000,20.030001
"568",20.120001,20.67,19.379999,20.440001,10538100,20.440001
"569",20.74,21.709999,20.639999,20.790001,7506800,20.790001
"570",21.58,22.23,21.26,21.799999,8078000,21.799999
"571",22.040001,22.690001,21.85,22.48,6762400,22.48
"572",22.549999,22.799999,21.709999,22.610001,7111000,22.610001
"573",23.01,24.93,22.85,24.610001,10219900,24.610001
"574",24.540001,24.59,23.030001,23.24,6264900,23.24
"575",23.209999,23.950001,22.6,23.15,5895300,23.15
"576",23.42,24.6,23.219999,23.48,7274700,23.48
"577",23.49,23.58,22.32,22.57,6168000,22.57
"578",22.33,22.780001,21.02,21.200001,9799200,21.200001
"579",20.93,21.15,20.32,21,5670900,21
"580",21.41,21.73,20.5,20.51,5738200,20.51
"581",20.549999,21.33,20,20.9,4930300,20.9
"582",21.6,24.33,21.559999,23.110001,14629500,23.110001
"583",22.51,23,22.02,22.15,5968500,22.15
"584",22.43,22.6,21.809999,21.93,4710600,21.93
"585",22.389999,23.290001,21.92,22.879999,6212000,22.879999
"586",23,23.389999,21.799999,22,5578300,22
"587",22.27,23.15,21.6,22.549999,6371400,22.549999
"588",21.9,22.120001,19.68,20.07,15042000,20.07
"589",20.379999,20.940001,20.139999,20.26,4586100,20.26
"590",20.4,21.129999,20.120001,20.799999,6341700,20.799999
"591",20.85,21.290001,20.559999,21.040001,5316700,21.040001
"592",21.84,22.190001,21.5,21.719999,6292900,21.719999
"593",21.799999,22.33,21.74,22.110001,3698000,22.110001
"594",22.219999,22.4,21.82,22.25,3616100,22.25
"595",22.4,24.299999,22.219999,24.09,8316300,24.09
"596",24.6,25.940001,24.5,25.17,10460300,25.17
"597",24.99,25.549999,24.6,25.139999,4651000,25.139999
"598",24.85,25,23.209999,23.540001,6591400,23.540001
"599",23.790001,24.280001,23.4,23.799999,2876100,23.799999
"600",22.99,23.52,22.559999,23.309999,3205500,23.309999
"601",23.49,23.73,22.84,23.360001,2478700,23.360001
"602",23.6,24.08,22.75,23.77,4121000,23.77
"603",23.77,24.5,23.6,23.969999,2880100,23.969999
"604",24.200001,24.370001,23.83,24.299999,2341300,24.299999
"605",24.5,24.9,24.139999,24.75,5009800,24.75
"606",22.85,23.530001,22.200001,22.540001,7661700,22.540001
"607",22.549999,23.440001,22.52,23.33,3243900,23.33
"608",23.450001,25.280001,23.25,24.790001,6323000,24.790001
"609",25.15,25.639999,23.629999,23.67,6885500,23.67
"610",24.24,24.700001,24.02,24.15,3927800,24.15
"611",24.5,25.370001,24.389999,24.549999,4081700,24.549999
"612",24.75,25.969999,24.67,25.43,4916400,25.43
"613",25.26,25.4,24.34,24.4,3534100,24.4
"614",24.780001,24.860001,23.280001,23.450001,3258500,23.450001
"615",23.549999,23.75,22.52,23.25,3585900,23.25
"616",23.4,23.719999,22.620001,23.540001,3430900,23.540001
"617",24.16,24.370001,23.700001,24.15,2752600,24.15
"618",24.030001,24.030001,23.41,23.870001,1941700,23.870001
"619",24.290001,24.52,24.059999,24.469999,2036500,24.469999
"620",24.49,24.98,24.35,24.450001,1262200,24.450001
"621",24.75,25.48,24.41,25.309999,3241400,25.309999
"622",25.200001,27.27,25.1,26.280001,10878800,26.280001
"623",26.280001,27.75,25.200001,27.209999,8433000,27.209999
"624",27.459999,27.690001,26.700001,27.030001,4411200,27.030001
"625",26.860001,27.48,26.74,26.99,4133100,26.99
"626",27.23,27.959999,26.92,27.5,4613600,27.5
"627",27.450001,29.73,27.32,29.610001,9929800,29.610001
"628",29.290001,30.49,29.15,29.940001,7049800,29.940001
"629",29.860001,30.84,29.799999,30.719999,4751600,30.719999
"630",30.98,31.360001,29.290001,29.91,6769000,29.91
"631",29.9,30.450001,29.370001,30.030001,3046100,30.030001
"632",30.370001,31.27,30.200001,31.08,3411200,31.08
"633",31.389999,33.150002,31.389999,32,8586700,32
"634",32.400002,32.5,31.309999,31.77,6093800,31.77
"635",32.049999,33.169998,32.029999,32.560001,5428900,32.560001
"636",32.57,32.709999,31.4,32.029999,2865900,32.029999
"637",32.389999,32.540001,31.700001,32,3536600,32
"638",32.099998,33.380001,31.889999,33.029999,4607600,33.029999
"639",32.900002,33.200001,32.119999,32.25,3323400,32.25
"640",31.530001,31.75,30.67,30.92,4770300,30.92
"641",30.67,31.379999,29.58,30.26,1971000,30.26
"642",30.26,31.219999,30.25,30.629999,2393100,30.629999
"643",30.75,30.75,29.57,30.02,2391500,30.02
"644",29.74,30.549999,29.48,29.799999,2326500,29.799999
"645",29.610001,30.91,29.49,30.860001,3107300,30.860001
"646",32.02,32.5,31.42,31.99,3260300,31.99
"647",32.599998,35.599998,32.299999,34.41,10021100,34.41
"648",33.450001,34.299999,33.009998,33.59,4653700,33.59
"649",33.080002,33.200001,31.049999,31.370001,6684600,31.370001
"650",31.6,31.93,30.43,31.02,4350300,31.02
"651",31.450001,32.450001,31.450001,31.91,3702200,31.91
"652",32.299999,32.619999,31.66,31.969999,3367000,31.969999
"653",32.080002,32.650002,31.950001,32.009998,2036700,32.009998
"654",31.84,32,30.57,31.209999,3283100,31.209999
"655",31.34,31.77,30.76,31.620001,2179800,31.620001
"656",31.4,31.639999,30.18,30.719999,3360700,30.719999
"657",30.9,31.68,30.459999,30.530001,3341000,30.530001
"658",30.690001,30.870001,29.93,30.08,2931500,30.08
"659",30.219999,31.67,30.209999,31.58,3988300,31.58
"660",31.83,31.99,30.99,31.15,2407400,31.15
"661",30.84,31.9,30.049999,30.299999,3561100,30.299999
"662",30.34,30.93,30.08,30.209999,2802000,30.209999
"663",30.58,30.610001,29.52,29.700001,2808100,29.700001
"664",29.700001,29.76,27.73,27.940001,6867200,27.940001
"665",27.950001,28.459999,27.67,27.91,2731200,27.91
"666",27.92,28.4,27.82,28.18,2400100,28.18
"667",28.41,28.77,27.860001,28.33,3495100,28.33
"668",27.9,29.389999,27.6,28.34,3656400,28.34
"669",28.690001,30.549999,28.26,29.02,6888000,29.02
"670",29.82,31.25,29.620001,31.129999,6865600,31.129999
"671",31.41,31.639999,30.66,31.110001,3400100,31.110001
"672",30.780001,30.799999,30.040001,30.4,2301500,30.4
"673",30.51,32.580002,30.51,32.360001,6616600,32.360001
"674",32.380001,33.880001,32.099998,33.740002,6591400,33.740002
"675",34.049999,34.07,32.200001,32.450001,4617000,32.450001
"676",32.23,35.439999,32.16,34.919998,8205200,34.919998
"677",34.900002,35.419998,33.75,34.09,6287100,34.09
"678",34.139999,36.98,34.139999,36.130001,9900300,36.130001
"679",36.299999,36.82,35.07,35.130001,7272200,35.130001
"680",34.889999,35.439999,33.880001,34.41,5532400,34.41
"681",34.299999,34.700001,32.849998,33.810001,6375000,33.810001
"682",34.150002,34.790001,32.700001,32.740002,4550600,32.740002
"683",33,33,31.08,31.360001,8311300,31.360001
"684",26.84,27.379999,25.5,27.040001,22183200,27.040001
"685",27.379999,27.799999,25.610001,25.84,9640900,25.84
"686",25.48,25.790001,24.92,25.35,5623800,25.35
"687",25.309999,25.42,24.459999,24.700001,5175900,24.700001
"688",24.790001,25.620001,24.790001,25.1,4788600,25.1
"689",25.85,27.219999,25.709999,25.9,8255200,25.9
"690",26.01,26.27,25.35,26.1,5860500,26.1
"691",26.4,26.700001,26.110001,26.290001,3282900,26.290001
"692",26.24,26.940001,25.76,26.59,3240500,26.59
"693",26.719999,27.48,26.379999,27.440001,4714400,27.440001
"694",27.23,27.540001,26.700001,26.9,3744200,26.9
"695",26.870001,27.33,26.33,27.26,3660200,27.26
"696",27.23,27.280001,26.4,26.610001,4721600,26.610001
"697",26.059999,26.98,25.799999,26.93,3479300,26.93
"698",26.9,27.9,26.48,27.84,5780300,27.84
"699",27.99,29.709999,27.85,29.49,7683400,29.49
"700",28.93,29.559999,28.700001,29,4318900,29
"701",29.059999,29.24,28.33,28.85,3881100,28.85
"702",28.91,29,27.799999,28.02,3372500,28.02
"703",28.17,28.190001,27,27.6,3733200,27.6
"704",27.35,27.48,26.92,27.43,3211300,27.43
"705",27.32,27.940001,26.809999,26.959999,2856500,26.959999
"706",27.27,27.5,26.75,26.82,1875300,26.82
"707",26.870001,27.07,26.129999,26.26,2246300,26.26
"708",26.219999,26.860001,25.809999,26.1,3214600,26.1
"709",25.98,26.690001,25.709999,26.459999,3019700,26.459999
"710",26.030001,26.870001,25.66,26.440001,2594000,26.440001
"711",26.780001,27.719999,26.32,27.040001,5425500,27.040001
"712",27.139999,41,26.76,39.349998,40171200,39.349998
"713",37,38.5,35.950001,36.32,24922400,36.32
"714",36.369999,38.099998,36.099998,37.189999,11715500,37.189999
"715",36.950001,38.639999,36.509998,37.110001,7904600,37.110001
"716",36.98,37.639999,35.139999,36.009998,7370500,36.009998
"717",36.580002,38.009998,36.099998,37.560001,6715200,37.560001
"718",36.880001,39.470001,36.259998,37.330002,10842400,37.330002
"719",37.580002,38.389999,36.77,37.669998,5877800,37.669998
"720",38.009998,38.740002,37.75,38.099998,4956500,38.099998
"721",38.669998,39.869999,37.41,38.75,6802100,38.75
"722",39.16,40.610001,38.860001,40.34,6344800,40.34
"723",40.93,45.93,40.75,45.110001,17170000,45.110001
"724",44.169998,45.630001,43.369999,44.470001,9147500,44.470001
"725",44.82,45.950001,43.619999,44.080002,7679600,44.080002
"726",44.830002,46.25,44.299999,45.57,7100000,45.57
"727",45.73,47.459999,45.650002,46.560001,6769400,46.560001
"728",46.700001,46.799999,45.380001,45.779999,4244300,45.779999
"729",45.91,46.720001,44.110001,46.439999,7355200,46.439999
"730",47,47.200001,45.619999,46,4829800,46
"731",46.630001,47.779999,46.150002,47.689999,8024700,47.689999
"732",46.619999,46.720001,42.610001,43.43,12918200,43.43
"733",43.540001,45.720001,42.900002,45.209999,6547000,45.209999
"734",45.02,48.66,44.759998,47.119999,7008300,47.119999
"735",47.029999,49.549999,47,49.34,7300400,49.34
"736",50,52.689999,49.700001,50.450001,8100800,50.450001
"737",49.959999,50.880001,48.630001,50.619999,7960900,50.619999
"738",51.41,51.900002,49.599998,50.07,5089400,50.07
"739",50.560001,50.950001,48.240002,48.369999,5087800,48.369999
"740",49.41,50.619999,48.75,49.98,4925800,49.98
"741",50.150002,55.5,50.099998,54.889999,11547500,54.889999
"742",55.509998,59,53.869999,55.630001,14502500,55.630001
"743",55.75,55.959999,50.68,52.400002,10518100,52.400002
"744",50.5,53.099998,49.5,51.580002,8360000,51.580002
"745",52.049999,53.459999,50.860001,51.549999,5272000,51.549999
"746",53.18,53.630001,50.509998,51.110001,6198600,51.110001
"747",50.400002,52.990002,50,51.759998,5675800,51.759998
"748",54.93,56.75,54.41,55.150002,9468600,55.150002
"749",54.669998,56.490002,54.32,54.389999,5922300,54.389999
"750",54.240002,54.919998,51.049999,53.330002,5820600,53.330002
"751",53.709999,54.669998,51.810001,52.619999,4754700,52.619999
"752",51.599998,52.700001,50.330002,51.029999,4310800,51.029999
"753",51.139999,53.290001,51.049999,53.259998,4454300,53.259998
"754",53.82,54.75,52.060001,53.09,3871300,53.09
"755",53.599998,56.700001,52.849998,56.400002,6509600,56.400002
"756",55,55.099998,52.07,52.290001,7892200,52.290001
"757",49.560001,51.66,46.630001,46.66,14003400,46.66
"758",45.43,46.490002,45.150002,45.849998,18865200,45.849998
"759",46.549999,46.810001,44.34,44.709999,8949200,44.709999
"760",45.27,46.5,44.799999,45.34,7065100,45.34
"761",45.610001,46.5,45.549999,45.959999,4655300,45.959999
"762",46.150002,46.150002,44,44.540001,5753000,44.540001
"763",43.459999,44.07,41.669998,41.970001,5428200,41.970001
"764",42.349998,42.84,40.459999,41.369999,8995800,41.369999
"765",41.900002,42.560001,40.82,41.25,7072100,41.25
"766",42.049999,44.889999,42.040001,44.48,10189400,44.48
"767",45.389999,46.150002,45,45.119999,7361400,45.119999
"768",45.77,45.82,44.439999,44.5,4835000,44.5
"769",44.830002,45.849998,44.119999,44.810001,12726100,44.810001
"770",45.380001,47.439999,45.279999,46.310001,6354300,46.310001
"771",46.099998,47.43,44.650002,45.169998,4999000,45.169998
"772",44.970001,45.970001,44.709999,45.549999,2531800,45.549999
"773",46.290001,46.799999,45.5,46.400002,3521200,46.400002
"774",46.799999,47.57,45.599998,46.060001,4282700,46.060001
"775",46.200001,46.549999,44.75,44.919998,4031800,44.919998
"776",44.82,45.669998,44.169998,44.650002,3525600,44.650002
"777",45.34,46.700001,44.900002,46.470001,4084900,46.470001
"778",46.470001,48.650002,46.299999,47.650002,5875500,47.650002
"779",48.91,51,48.84,50.27,7965400,50.27
"780",50,51.599998,48.689999,48.91,8085100,48.91
"781",49.27,49.82,48.330002,49.060001,3891900,49.060001
"782",49.310001,50.169998,48.599998,48.860001,3292200,48.860001
"783",48.650002,48.919998,47.700001,48.310001,2931000,48.310001
"784",48.560001,50,48.389999,49.049999,3713700,49.049999
"785",49.580002,50.450001,47.959999,48,4259800,48
"786",49,49.009998,46.299999,46.759998,4316300,46.759998
"787",46.82,47.619999,46.48,47.540001,3343200,47.540001
"788",46.990002,47.93,46.82,47.549999,2424100,47.549999
"789",48.09,48.450001,47.220001,47.299999,2584700,47.299999
"790",47.380001,48.939999,47.209999,48.48,4095600,48.48
"791",48.59,49.75,48.259998,49.220001,4165900,49.220001
"792",49.639999,49.900002,47.830002,48.150002,3486800,48.150002
"793",48.029999,48.299999,46.939999,47.299999,3354100,47.299999
"794",47.459999,48.720001,47.41,47.860001,3074300,47.860001
"795",48.200001,48.450001,45.799999,46.75,8972000,46.75
"796",42.169998,42.25,39.84,40.470001,19931900,40.470001
"797",40.91,41.41,40.080002,40.509998,5514200,40.509998
"798",40.549999,41.189999,40.52,41.02,3486700,41.02
"799",40.880001,41.5,40.52,40.57,3240700,40.57
"800",40.389999,40.790001,38.630001,38.889999,7554900,38.889999
"801",39.009998,39.810001,38.650002,38.84,3965100,38.84
"802",38.41,38.48,37.32,37.630001,4416800,37.630001
"803",37.700001,38.57,37.630001,38.16,4538800,38.16
"804",38.290001,38.450001,37.029999,37.09,3605100,37.09
"805",37.299999,38.669998,37.09,38.52,3439900,38.52
"806",38.27,39.139999,37.990002,38.549999,3820500,38.549999
"807",39.099998,39.799999,38.779999,39.02,2457000,39.02
"808",40.139999,40.139999,38.610001,38.970001,3322600,38.970001
"809",39.130001,39.459999,38.400002,38.779999,2926800,38.779999
"810",38.07,38.189999,36.73,36.84,4033800,36.84
"811",36.759998,37.57,36.599998,36.919998,2562500,36.919998
"812",36.959999,38.07,36.849998,37.52,2606200,37.52
"813",37.709999,37.880001,36.619999,36.720001,2730900,36.720001
"814",37.150002,37.400002,36.619999,36.869999,2998700,36.869999
"815",36.849998,36.98,35.59,36.470001,4059000,36.470001
"816",36.580002,38.470001,36.580002,38.360001,4805100,38.360001
"817",38.68,38.759998,36.830002,37.450001,4152000,37.450001
"818",37.419998,38.630001,37.27,38.240002,3108500,38.240002
"819",38.830002,39.830002,38.720001,39.73,4828400,39.73
"820",39.59,40.400002,39.400002,39.599998,4030000,39.599998
"821",39.799999,40.18,38.299999,38.34,3387000,38.34
"822",38.419998,38.599998,37.880001,38.220001,2149100,38.220001
"823",38.630001,39.490002,38.369999,38.48,2870800,38.48
"824",38.529999,38.93,38.029999,38.509998,2038800,38.509998
"825",38.84,39.709999,38.470001,39.5,3473800,39.5
"826",39.93,40.57,39.529999,39.830002,3520900,39.830002
"827",39.91,41.07,38.93,39.02,4264700,39.02
"828",39.080002,39.639999,38.310001,38.779999,2914500,38.779999
"829",38.709999,39.75,38.200001,39.040001,2307700,39.040001
"830",39,41,38.349998,40.389999,6089500,40.389999
"831",41.049999,41.650002,40.150002,40.450001,4386900,40.450001
"832",40.360001,41.919998,39.700001,40.709999,4511900,40.709999
"833",39.830002,40.66,39.380001,40.209999,3197100,40.209999
"834",40.310001,42.299999,40,42.139999,5155100,42.139999
"835",41.869999,43.119999,41.549999,42.98,5816400,42.98
"836",43.650002,44.25,41.77,43.080002,6340400,43.080002
"837",43.080002,44.48,42.549999,43.970001,5281900,43.970001
"838",43.630001,44.98,42.93,43.740002,4424800,43.740002
"839",43.869999,44.869999,41.529999,42.290001,5468300,42.290001
"840",42.52,42.990002,40.529999,41.599998,4626500,41.599998
"841",42.110001,43.240002,41.779999,42.330002,3874900,42.330002
"842",42.939999,43.849998,42.290001,43.310001,4794800,43.310001
"843",42.75,44.869999,42.5,44.360001,4980800,44.360001
"844",44.419998,45.889999,43.48,43.75,6041800,43.75
"845",44.720001,45.799999,44.279999,45.759998,5778800,45.759998
"846",45.900002,46.560001,45.310001,45.970001,4806100,45.970001
"847",46.529999,50.200001,45.849998,49.970001,9745300,49.970001
"848",51.75,56,51.68,53.880001,16113200,53.880001
"849",55.389999,56.25,51.77,54.5,11605000,54.5
"850",53.150002,53.75,52.240002,53.080002,4553000,53.080002
"851",53.299999,54.720001,53.25,54.220001,4251100,54.220001
"852",54.369999,54.700001,52.330002,52.799999,5065200,52.799999
"853",53.09,53.099998,49.82,51.48,7011500,51.48
"854",51.740002,52.380001,51.220001,52.369999,3730800,52.369999
"855",52.310001,52.959999,51.02,51.400002,3548500,51.400002
"856",50.110001,51.82,48.630001,50.310001,8410200,50.310001
"857",55.639999,59.799999,54.77,59.139999,28397600,59.139999
"858",60.599998,62.099998,59.610001,61.830002,10114900,61.830002
"859",61.630001,62.380001,60.310001,62.119999,6108100,62.119999
"860",61.970001,62.450001,59.540001,61.150002,5293800,61.150002
"861",60.619999,61.009998,57.57,58.130001,6673800,58.130001
"862",58.810001,61.09,58.509998,60.5,5304400,60.5
"863",60.669998,63.439999,60,63.139999,5712400,63.139999
"864",62.849998,63.349998,60.450001,61.720001,4944900,61.720001
"865",61.099998,64.389999,61.099998,64.199997,4948600,64.199997
"866",64.970001,65.989998,63.16,64.279999,6008500,64.279999
"867",64.470001,64.75,62.82,64.190002,3229100,64.190002
"868",64.43,65.199997,62.290001,62.869999,3876000,62.869999
"869",63,63.439999,59.689999,60.419998,4878400,60.419998
"870",60.639999,62.200001,60.52,60.880001,3587900,60.880001
"871",61.209999,62.400002,60.959999,61.98,2847500,61.98
"872",62.029999,62.27,60.02,60.349998,2609700,60.349998
"873",60.650002,60.849998,58.150002,59.939999,4480200,59.939999
"874",59.790001,60.380001,58.119999,59.369999,3512500,59.369999
"875",59.439999,60.939999,58.860001,60.529999,3375400,60.529999
"876",60.950001,61.400002,59.700001,59.82,1698600,59.82
"877",59.77,60.490002,58.900002,59.810001,2403300,59.810001
"878",59.59,60.48,59,59.619999,2329400,59.619999
"879",59.139999,61.849998,59.119999,60.799999,4390300,60.799999
"880",60.91,61.18,59.560001,59.779999,3379300,59.779999
"881",60.23,60.48,57.75,58.009998,3478100,58.009998
"882",58.029999,58.790001,55.77,56.07,4466500,56.07
"883",56.02,57.779999,55.73,56.490002,5077700,56.490002
"884",56.709999,56.900002,53.900002,54.200001,4808000,54.200001
"885",54.07,55.470001,53.07,54.389999,4248600,54.389999
"886",54.5,55.200001,53.48,53.790001,3435400,53.790001
"887",54.470001,55.5,53.720001,54.700001,2729800,54.700001
"888",54.59,55.950001,54.080002,55.509998,2924700,55.509998
"889",55.610001,56.169998,53.450001,55.419998,4159700,55.419998
"890",55.049999,57.369999,54.700001,56.759998,3317400,56.759998
"891",57.130001,57.689999,55.23,55.869999,4958300,55.869999
"892",56.209999,56.799999,55.48,55.759998,2372400,55.759998
"893",54.700001,55.889999,54.66,55.290001,1238300,55.290001
"894",55.57,56.169998,55.279999,55.68,1755900,55.68
"895",55.93,56.549999,55.02,55.259998,1622600,55.259998
"896",55.290001,56.34,55.27,55.599998,1894300,55.599998
"897",55.849998,56.220001,54.299999,54.639999,2809700,54.639999
"898",54.279999,57.580002,54.009998,57.439999,5404200,57.439999
"899",57.59,58.299999,55.849998,56.740002,4118700,56.740002
"900",54.25,54.630001,51.009998,51.259998,11791700,51.259998
"901",52.150002,53.889999,52.060001,52.490002,6661900,52.490002
"902",52.290001,52.889999,51.41,51.68,4930200,51.68
"903",52.029999,52.849998,51.810001,52.110001,4159900,52.110001
"904",52.310001,52.689999,51.380001,51.970001,2829700,51.970001
"905",51.919998,51.98,49.41,49.860001,4422500,49.860001
"906",50.119999,51.5,50.080002,51.049999,4564000,51.049999
"907",51.470001,52.560001,51.349998,51.990002,3409900,51.990002
"908",52.799999,53.650002,51.860001,52.200001,5121200,52.200001
"909",52.02,53.169998,51.599998,51.880001,4047900,51.880001
"910",51.98,52.380001,50.450001,51.810001,3268800,51.810001
"911",52.060001,52.450001,51.560001,52.040001,2552100,52.040001
"912",51.549999,51.799999,49.91,50.439999,3242800,50.439999
"913",49.75,49.990002,48.110001,48.669998,3878100,48.669998
"914",48.330002,50.119999,47.75,48.84,3206600,48.84
"915",49.380001,50.450001,49.02,50.360001,2505900,50.360001
"916",49.5,50.919998,49.110001,49.700001,2670500,49.700001
"917",50.459999,52.130001,49.790001,51.470001,2900400,51.470001
"918",50.459999,51.919998,50.299999,50.580002,2654300,50.580002
"919",50.41,50.849998,47.639999,48.349998,3970200,48.349998
"920",48.900002,49.43,48.349998,49.110001,2257300,49.110001
"921",48.27,48.849998,47.040001,47.73,3398800,47.73
"922",48.009998,48.950001,47.810001,48.200001,2302700,48.200001
"923",48.919998,49.919998,48.299999,49.830002,2863000,49.830002
"924",49.970001,51.48,49.700001,51.099998,3321200,51.099998
"925",51.450001,52.330002,50.849998,51.459999,3296800,51.459999
"926",51.779999,52.779999,51.299999,51.580002,2327800,51.580002
"927",50.540001,52.939999,50.029999,52.849998,4079600,52.849998
"928",53.200001,53.66,52.009998,53.169998,3185200,53.169998
"929",53.68,57.169998,53.540001,56.860001,5908600,56.860001
"930",56.630001,57.950001,55.610001,55.970001,4690300,55.970001
"931",56.07,57.299999,55.119999,56.880001,3014100,56.880001
"932",57.369999,57.540001,55.700001,55.93,2771400,55.93
"933",56.59,58.849998,56.369999,57.75,4110500,57.75
"934",58.5,58.75,56.91,58.029999,7231600,58.029999
"935",50.150002,53.599998,49.52,52.740002,16541900,52.740002
"936",54.09,57.299999,54,57.189999,9842600,57.189999
"937",57.139999,57.740002,56.290001,57.07,4567000,57.07
"938",55.709999,57.360001,55.099998,55.959999,3891600,55.959999
"939",56.630001,58.049999,56.25,57.709999,3985200,57.709999
"940",57.5,59.099998,57.369999,58.150002,3489100,58.150002
"941",58.389999,59.439999,57.529999,58.240002,3096500,58.240002
"942",58.630001,58.700001,55.720001,56.110001,4286700,56.110001
"943",55.939999,56.360001,54.43,54.84,2844200,54.84
"944",55.07,55.709999,53.09,53.48,3069400,53.48
"945",53.110001,54.490002,52.790001,53.700001,2200100,53.700001
"946",53.970001,54.459999,52.419998,53.029999,2940700,53.029999
"947",52.68,54.34,52.68,54.029999,2526700,54.029999
"948",55.380001,56.990002,54.75,56.52,4576400,56.52
"949",56.549999,58.200001,56.130001,57.560001,4396600,57.560001
