"","COL.Open","COL.High","COL.Low","COL.Close","COL.Volume","COL.Adjusted"
"46",55.02,55.970001,55.009998,55.459999,782000,51.079836
"47",55.07,55.41,54.669998,54.950001,1036600,50.610117
"48",55.490002,56.880001,55.380001,56.360001,796000,51.908757
"49",56.360001,56.700001,55.790001,56.52,944900,52.05612
"50",56.150002,56.310001,54.77,55.360001,1043300,50.987735
"51",55.029999,55.380001,54.740002,55.290001,701500,50.923264
"52",55.650002,55.779999,54.130001,54.259998,1042000,49.97461
"53",53.540001,53.610001,52.560001,53,1326900,48.814125
"54",52.790001,53.689999,51.869999,53.549999,1422500,49.320686
"55",53.900002,54.73,53.849998,54.169998,1271000,49.891718
"56",54.57,55.849998,54.009998,55.82,1618700,51.411404
"57",55.540001,56.27,54.919998,54.93,1079500,50.591696
"58",54.59,54.889999,53.630001,53.93,1809000,49.670675
"59",54.700001,56.599998,54.700001,56.349998,1150000,51.899545
"60",56.189999,57.240002,56.189999,57.150002,818900,52.636364
"61",58.009998,58.009998,57.23,57.779999,973700,53.216605
"62",57.32,57.59,56.509998,57.279999,1099200,52.756095
"63",57.48,57.970001,57.27,57.639999,751300,53.087663
"64",58.209999,58.5,56.889999,57.23,1210100,52.710044
"65",57.23,58.560001,57.23,58.549999,1011600,53.925792
"66",59.150002,59.400002,58.82,59.130001,1192900,54.459986
"67",59.099998,59.099998,57.880001,57.919998,1149000,53.345548
"68",57.889999,58.080002,57.419998,57.82,623600,53.253447
"69",57.32,57.939999,57.32,57.91,1094000,53.336339
"70",58.369999,58.98,58.299999,58.41,1322200,53.796849
"71",58.599998,59.209999,58.220001,59.080002,899200,54.413936
"72",58.610001,58.740002,57.830002,58.119999,1760500,53.529753
"73",58.130001,58.509998,57.310001,57.599998,1386800,53.050821
"74",57.099998,57.48,56.560001,56.689999,934200,52.212692
"75",57.619999,57.970001,57.16,57.68,1325200,53.124504
"76",57.560001,57.849998,57.330002,57.380001,888500,52.848199
"77",57.200001,58.060001,56.509998,57.98,825400,53.40081
"78",57.599998,58.349998,57.459999,58.009998,862000,53.42844
"79",58.299999,59.119999,57.77,58.25,995300,53.649486
"80",58.540001,58.82,58.049999,58.509998,976200,53.88895
"81",58.310001,58.700001,57.419998,57.689999,775500,53.133713
"82",58.369999,59.400002,58.200001,59.200001,653400,54.524457
"83",59.169998,59.689999,58.810001,59.34,675900,54.6534
"84",59.560001,59.57,58.73,58.91,1124300,54.25736
"85",58.91,59.75,58.610001,59.490002,666500,54.791554
"86",59.5,59.669998,59.099998,59.220001,440700,54.542878
"87",58.860001,59.610001,58.119999,59.380001,1083000,54.690241
"88",59.689999,60.689999,59.630001,60.41,742700,55.638892
"89",60.52,60.599998,59.830002,60.220001,720000,55.463899
"90",60.849998,60.849998,59.82,60.18,732800,55.427057
"91",60.150002,60.720001,59.970001,60.509998,472200,55.730993
"92",59.349998,59.84,59.040001,59.41,756100,54.717871
"93",59.630001,60.529999,59.619999,60.369999,730900,55.60205
"94",60.560001,61.459999,60.509998,61.150002,1050700,56.320449
"95",61.200001,61.439999,60.73,61.389999,352900,56.541492
"96",61.75,62.25,60.970001,61.139999,797500,56.311237
"97",60.939999,61.23,60.509998,61.169998,779100,56.338867
"98",60.779999,61.080002,60.139999,60.98,630800,56.163874
"99",61.400002,61.869999,60.709999,60.98,735000,56.163874
"100",60.740002,61.040001,60.110001,60.509998,1053100,55.730993
"101",60.400002,60.860001,59.049999,59.639999,1759800,54.929705
"102",60.110001,60.110001,59.549999,59.709999,1161200,54.994176
"103",59.700001,60.130001,59.279999,59.869999,1470600,55.14154
"104",60.470001,60.75,60,60.599998,1573700,55.813885
"105",60.599998,60.75,60.240002,60.279999,1648000,55.519158
"106",59.900002,60.529999,59.779999,60.32,1224400,55.556
"107",60.369999,60.540001,59.490002,59.759998,1043500,55.040227
"108",59.279999,59.279999,57.849998,58.060001,1721200,53.690116
"109",57.529999,58.119999,56.939999,57.389999,1540700,53.070542
"110",57.02,57.110001,55.880001,55.970001,1352900,51.75742
"111",56.209999,56.439999,55.400002,55.689999,1625200,51.498491
"112",55.349998,55.75,54.490002,55.16,1499800,51.008383
"113",55.200001,55.360001,54.82,54.970001,876700,50.832685
"114",55.529999,56.049999,55.25,55.650002,946700,51.461505
"115",55.509998,56.080002,55.25,55.75,1262000,51.553977
"116",55.310001,55.77,54.59,54.869999,1510300,50.740209
"117",54.130001,55.279999,54.099998,55.200001,1851500,51.045373
"118",55.48,56.810001,55.48,56.799999,1172700,52.524948
"119",55.950001,56.709999,55.790001,56.41,542900,52.164302
"120",55.959999,56.560001,55.73,56.400002,1572500,52.155056
"121",55.810001,56.450001,55.740002,56.060001,3468500,51.840646
"122",56.98,57.490002,56.900002,57.369999,1202200,53.052047
"123",57.5,58.389999,57.27,58.34,1835800,53.949041
"124",58.200001,58.380001,57.75,58.139999,1825600,53.764093
"125",58.09,58.41,57.75,58.299999,826000,53.91205
"126",58.790001,59.009998,58.09,58.220001,1373400,53.838073
"127",58.200001,58.5,57.77,58.240002,888100,53.856569
"128",58.509998,58.52,57.790001,57.900002,727600,53.542158
"129",58.080002,58.400002,57.790001,58.189999,620500,53.810329
"130",58.330002,58.450001,57.900002,57.93,629300,53.569899
"131",58.099998,58.400002,58.009998,58.240002,752900,53.856569
"132",58.049999,58.209999,57.5,57.540001,577300,53.209253
"133",57.560001,58.18,57.360001,58.150002,484900,53.773342
"134",58.040001,58.419998,57.669998,58.330002,948500,53.939795
"135",58.560001,58.720001,57.529999,57.689999,810500,53.347961
"136",58.040001,58.290001,57.66,57.959999,541200,53.59764
"137",57.959999,58.32,57.790001,58.32,544800,53.930545
"138",58.16,58.369999,58.029999,58.310001,587100,53.9213
"139",58.209999,58.209999,57.52,57.98,512700,53.616135
"140",58.07,58.27,57.66,58.27,365400,53.884309
"141",58.299999,58.400002,58.080002,58.130001,465900,53.754847
"142",58.130001,58.389999,58.07,58.139999,515400,53.764093
"143",58.07,58.34,57.939999,58.259998,397200,53.87506
"144",58.689999,58.959999,58.240002,58.650002,1002900,54.23571
"145",58.860001,58.860001,58.150002,58.59,1264200,54.180224
"146",58.259998,58.959999,57.869999,58.950001,1268500,54.51313
"147",58.869999,59.599998,58.77,59.43,1217900,54.957002
"148",59.560001,60.369999,59.310001,60.099998,1408700,55.576573
"149",59.880001,60.32,59.5,60.200001,1168400,55.669048
"150",60.34,60.669998,59.889999,60.220001,1073000,55.687543
"151",60.470001,60.950001,60.470001,60.84,1611700,56.260878
"152",60.91,62.41,60.84,61.950001,2099000,57.287335
"153",61.830002,62.450001,61.630001,62.169998,1190200,57.490774
"154",62.209999,63.580002,62.209999,63.419998,1450600,58.646693
"155",63.310001,64.199997,63.07,63.259998,2916700,58.498735
"156",63.080002,64.489998,62.639999,62.84,2372600,58.110348
"157",63.98,64.150002,63.360001,63.709999,2947700,58.914867
"158",63.860001,63.860001,63.310001,63.599998,1924700,58.813145
"159",63.630001,64.400002,63.450001,64.360001,1775400,59.515946
"160",64.400002,64.959999,64,64.269997,1949000,59.432716
"161",64.269997,65.330002,64.220001,64.900002,1266500,60.015304
"162",64.809998,65.029999,63.18,63.810001,1792400,59.007342
"163",64.019997,64.300003,63.689999,64.139999,1361700,59.312503
"164",64.559998,65.279999,64.260002,65.169998,1404100,60.264979
"165",64.93,65.760002,64.790001,65.459999,1217500,60.533153
"166",65.339996,66.150002,65.160004,65.980003,2299700,61.014019
"167",65.910004,66.379997,65.620003,66.050003,1243800,61.07875
"168",66.25,66.650002,66.07,66.489998,1314300,61.485629
"169",66.599998,66.970001,66.449997,66.959999,1317100,61.920255
"170",66.580002,67.059998,66.57,67,917000,61.957246
"171",66.779999,67.199997,66.230003,67.199997,1168800,62.365589
"172",66.790001,67.050003,66.660004,66.889999,860600,62.077893
"173",66.830002,66.989998,66.269997,66.540001,943900,61.753073
"174",66.400002,66.400002,65.550003,66.110001,1737800,61.354007
"175",66.339996,66.480003,65.370003,66.099998,663000,61.344725
"176",65.959999,66.110001,65.089996,65.589996,1034800,60.871413
"177",65.730003,67.290001,65.709999,66.870003,1772500,62.059335
"178",66.260002,66.260002,64.389999,64.580002,983800,59.934078
"179",64.669998,65.07,63.119999,63.549999,835900,58.978174
"180",63.389999,64.470001,63.389999,64.25,1135300,59.627816
"181",64.75,65.239998,64.529999,64.760002,765700,60.101129
"182",64.949997,65.029999,64.25,64.440002,1032200,59.80415
"183",64.699997,64.769997,62.959999,63.130001,729400,58.588391
"184",63.07,63.380001,62.57,63.169998,825400,58.625511
"185",63.919998,65,63.830002,64.639999,601400,59.989759
"186",64.660004,64.980003,63.720001,64.370003,1052200,59.739186
"187",64.559998,64.970001,63.220001,63.5,515200,58.931772
"188",63.75,64.839996,63.490002,64.550003,821700,59.906237
"189",64.330002,65,64.080002,64.620003,871700,59.971201
"190",63.900002,64.400002,62.810001,63.139999,992900,58.59767
"191",63,63.990002,62.540001,63.700001,833900,59.117384
"192",63.119999,63.950001,62.700001,63.07,780700,58.532706
"193",61.450001,62.799999,61.279999,62.369999,1011200,57.883064
"194",62.049999,62.490002,60.549999,61.009998,1201700,56.620902
"195",61.939999,62.130001,61.380001,61.82,1169300,57.372632
"196",62.650002,62.990002,62.25,62.779999,1330800,58.263568
"197",63.450001,64.400002,63.41,63.779999,845100,59.191627
"198",63.650002,63.900002,63.5,63.509998,785400,58.941051
"199",63.240002,63.57,62.779999,63.380001,736400,58.820406
"200",63.610001,63.779999,63.279999,63.509998,702400,58.941051
"201",63.700001,63.919998,63.23,63.490002,889600,58.922493
"202",63.57,63.84,63.439999,63.439999,857400,58.876087
"203",63.279999,63.59,63,63.5,1004800,58.931772
"204",63.77,64.080002,63.560001,63.970001,509300,59.367961
"205",63.709999,64.900002,63.549999,64.830002,1123400,60.166093
"206",65.110001,65.449997,64.970001,65.160004,876700,60.472354
"207",65.190002,65.199997,64.32,64.540001,858900,59.896954
"208",64.440002,64.510002,64.010002,64.400002,889900,59.767027
"209",64.669998,64.739998,63.959999,64.379997,470000,59.748462
"210",64.209999,64.940002,64.129997,64.5,738400,59.859831
"211",64.779999,65.099998,63.389999,63.630001,1184900,59.052421
"212",63.650002,64.389999,63.650002,64.120003,914300,59.507171
"213",63.66,64.120003,63.459999,63.490002,1011600,58.922493
"214",63.740002,63.880001,62.52,62.919998,1250900,58.393496
"215",62.529999,62.57,61.389999,62.139999,1536300,57.66961
"216",62.470001,63.279999,62.060001,63.220001,1353300,58.671916
"217",62.41,62.52,61.709999,62.310001,986400,57.827382
"218",62.349998,62.98,62.34,62.709999,779700,58.198604
"219",63.290001,64.18,63.290001,63.779999,1008200,59.191627
"220",63.810001,64.489998,61.75,62.93,1512100,58.402778
"221",62.93,62.93,61.41,61.880001,820900,57.428317
"222",62.009998,62.720001,61.810001,62.27,968300,57.790259
"223",62.209999,62.610001,61.849998,62.09,867000,57.623208
"224",61.959999,62.599998,61.82,62.360001,781100,57.873785
"225",62.450001,63.259998,62.400002,63.099998,1e+06,58.560547
"226",63.349998,63.779999,63.009998,63.360001,793500,58.801844
"227",63.310001,64.330002,63.310001,63.849998,734100,59.256591
"228",63.900002,64.379997,63.23,63.310001,938600,58.755442
"229",62.919998,63.790001,62.68,62.84,838500,58.319253
"230",63.740002,64.900002,63.59,63.939999,1074800,59.340117
"231",63.900002,64.260002,63.639999,63.93,554000,59.330838
"232",64.010002,64.580002,64.010002,64.18,631700,59.562853
"233",63.919998,64.25,63.290001,63.57,443000,58.996736
"234",63.189999,63.959999,62.880001,63.549999,526200,59.201681
"235",63.52,63.880001,62.459999,62.610001,764000,58.326001
"236",62.330002,62.470001,61.91,62.009998,897800,57.767053
"237",61.799999,61.939999,60.66,61.23,930500,57.040424
"238",61.459999,61.650002,61.16,61.509998,963000,57.301265
"239",61.900002,62.34,61.509998,61.869999,860900,57.636633
"240",61.880001,62,61.439999,61.66,1138000,57.441003
"241",60.939999,60.990002,60.09,60.43,1342900,56.295164
"242",60.48,60.610001,59.77,60.09,1302200,55.978428
"243",59.73,60.439999,59.630001,60.139999,1005500,56.025006
"244",59.970001,60.43,59.919998,60.060001,1104300,55.950482
"245",60.099998,60.470001,60.060001,60.200001,759100,56.080902
"246",60.830002,61.130001,60.59,61.130001,1073000,56.947268
"247",61.009998,61.130001,59.580002,59.610001,1230400,55.531272
"248",59.799999,60.279999,59.650002,59.990002,1162300,55.885272
"249",59.060001,60.060001,59.009998,59.650002,1187200,55.568536
"250",59.57,60.240002,59.450001,59.459999,889100,55.391534
"251",59.790001,60,59.57,59.57,758800,55.494008
"252",59.369999,59.540001,59.080002,59.209999,753000,55.15864
"253",59.360001,59.919998,59.099998,59.68,632300,55.596482
"254",59.34,59.799999,58.630001,58.669998,1052300,54.655587
"255",58.869999,59.07,58.57,58.630001,793900,54.618327
"256",59.16,59.52,58.91,59.369999,1035800,55.307692
"257",58.939999,59.459999,58.650002,59.099998,994900,55.056166
"258",59.110001,59.959999,59.060001,59.610001,1463100,55.531272
"259",60.080002,60.610001,59.950001,60.25,1077000,56.12748
"260",60.049999,60.98,60.02,60.759998,495700,56.602582
"261",61.02,61.279999,60.709999,61.169998,1132500,56.984529
"262",60.959999,61.669998,60.91,61.099998,821700,56.919319
"263",60.209999,60.830002,59.529999,60.52,1080200,56.379006
"264",60.5,60.650002,59.880001,60.189999,1805300,56.071584
"265",60,60.130001,59.470001,59.919998,1567200,55.820058
"266",60.139999,60.549999,59.91,60.490002,882900,56.35106
"267",60.669998,61.02,60.540001,60.84,759400,56.67711
"268",61,62,60.93,61.689999,609400,57.468949
"269",61.860001,62.709999,61.720001,62.57,632400,58.288737
"270",62.48,62.5,61.759998,61.939999,682100,57.701843
"271",61.959999,62.380001,61.880001,62.02,928700,57.776371
"272",62.66,62.82,62.099998,62.57,1059300,58.288737
"273",62.049999,62.369999,61.689999,61.869999,1141000,57.636633
"274",61.23,61.529999,60.630001,60.740002,655500,56.583954
"275",60.650002,60.959999,60.189999,60.439999,1027100,56.304478
"276",60.630001,61.07,60.040001,60.169998,732700,56.052952
"277",60.32,60.32,58.990002,59.25,1670800,55.195904
"278",59.09,59.25,58.34,58.68,1764900,54.664905
"279",58.349998,58.52,57.470001,57.919998,1310100,53.956905
"280",58.360001,58.68,57.990002,58.470001,978800,54.469275
"281",59.740002,59.880001,59.009998,59.07,1801600,55.028219
"282",59.450001,60.860001,59.450001,60.400002,1724200,56.267218
"283",58,58.709999,57.18,57.41,3595200,53.481803
"284",57.41,58.27,56.689999,57.380001,2255400,53.453857
"285",57.25,57.310001,56.689999,56.970001,1625300,53.07191
"286",56.709999,56.759998,54.900002,55.040001,1795400,51.273968
"287",54.82,55.630001,54.470001,54.599998,1860900,50.864072
"288",53.900002,55.75,53.77,55.09,1618000,51.320546
"289",55.470001,55.470001,53.75,54.369999,1907900,50.64981
"290",53.919998,54.689999,52.889999,52.91,1992600,49.289709
"291",52.91,53.57,51.810001,53.200001,2190000,49.559867
"292",52.549999,52.669998,51.189999,51.209999,3099500,47.706028
"293",51.990002,52.060001,49.919998,50.790001,2793900,47.314768
"294",49.610001,50.169998,46.950001,46.950001,2959400,43.737514
"295",47.380001,48.450001,45.790001,48.369999,4294100,45.060351
"296",47.459999,47.459999,44.790001,44.889999,4085800,41.818465
"297",44.650002,45.790001,43.82,45.220001,5716500,42.352319
"298",45.669998,46.619999,45.080002,46.57,3165500,43.616705
"299",46.950001,47.700001,46.849998,47.68,1809500,44.656314
"300",46.860001,47.779999,46.68,47.529999,1862300,44.515825
"301",47.869999,47.990002,47.18,47.470001,1837700,44.459632
"302",46.150002,46.16,44.330002,44.919998,2445000,42.071341
"303",44.5,45.900002,44.310001,45.25,2538500,42.380415
"304",46.240002,46.279999,45.52,45.860001,1914100,42.951732
"305",45.220001,46.970001,45.220001,46.939999,1839700,43.96324
"306",46.82,47.529999,46.610001,47.220001,1130600,44.225486
"307",47.380001,47.880001,46.419998,46.720001,1364300,43.757194
"308",46.360001,47.689999,45.59,47.48,865300,44.468996
"309",48.209999,48.860001,47.900002,48.860001,921500,45.761483
"310",48.830002,50.799999,48.720001,50.529999,2112000,47.325576
"311",50.860001,51.18,50,50.459999,1327000,47.260016
"312",50.419998,50.419998,48.810001,48.84,1517000,45.742751
"313",47.93,48,46.689999,47,1469100,44.019437
"314",45.490002,46.830002,45.25,46.759998,2011100,43.794655
"315",47.34,48.990002,47.110001,48.990002,1810200,45.88324
"316",48.639999,49.529999,48.400002,48.900002,2404800,45.798947
"317",48.400002,48.82,47.34,47.900002,2608300,44.862363
"318",47.209999,47.790001,46.759998,47.740002,2422800,44.71251
"319",47.91,49,47.75,48.77,2083100,45.67719
"320",49,50.560001,48.610001,49.939999,1755700,46.772992
"321",50.950001,52.18,50.82,52.139999,2429600,48.833477
"322",52.43,57.68,52.119999,56.209999,9227600,52.645372
"323",53.200001,54.16,52.700001,53.869999,4505700,50.453766
"324",54.779999,55.639999,53.889999,53.889999,2236900,50.472498
"325",53.98,54.360001,52.59,52.59,1792400,49.25494
"326",50.959999,51.990002,50.509998,51.709999,2987600,48.430745
"327",51.369999,52.189999,51.130001,51.549999,2178900,48.280892
"328",52,53.310001,51.669998,53.189999,1189700,49.816889
"329",54.389999,54.689999,52.799999,53.25,2630500,49.873085
"330",53.299999,53.580002,52.799999,52.849998,3357300,49.49845
"331",53.91,54.34,52.689999,53.57,2007000,50.172792
"332",52.860001,54.02,52.549999,52.759998,2533900,49.414157
"333",52.52,53.080002,51.07,51.09,4377400,47.850064
"334",50.189999,52.82,50.040001,52.799999,3600000,49.451622
"335",52.939999,54.189999,52.759998,54.119999,1517300,50.687912
"336",53.970001,55.220001,53.970001,54.93,1412000,51.446546
"337",55.41,56.130001,54.560001,54.849998,1261300,51.371618
"338",55.889999,56.529999,55.209999,55.950001,1267000,52.401862
"339",55.529999,57.189999,55.5,56.860001,1482200,53.254153
"340",57.189999,57.189999,56.27,56.490002,1301800,52.907618
"341",56.07,56.310001,54.860001,55.98,1437800,52.429958
"342",57.16,57.34,55.279999,55.580002,1868000,52.055327
"343",55.169998,55.369999,53.639999,53.790001,1807800,50.378841
"344",53.599998,54.700001,53.48,54.48,1903000,51.025083
"345",54.48,54.950001,53.369999,53.560001,1587900,50.163427
"346",53.740002,54.34,53.310001,53.860001,1384300,50.444402
"347",54.389999,55.189999,54.240002,55.16,1197400,51.66196
"348",55.150002,55.880001,54.900002,55.779999,1127600,52.242641
"349",55.700001,55.77,54.52,54.630001,1159400,51.165572
"350",55.5,55.779999,53.75,54.150002,1237200,50.716012
"351",55.82,56.830002,55.34,56.119999,1665000,52.561079
"352",55.490002,56.119999,53.380001,55.810001,2407300,52.270741
"353",55.040001,56.77,55.040001,55.830002,1465200,52.289473
"354",54.060001,54.540001,53.41,53.48,2147400,50.088499
"355",54.189999,54.669998,53.91,54.09,1003700,50.659816
"356",53.889999,55.279999,53.509998,55.150002,1384200,51.652596
"357",54.669998,54.790001,53.889999,54.5,751700,51.043815
"358",54.73,55.509998,54.189999,55.419998,873000,51.90547
"359",55.82,56.349998,55.209999,56.27,673400,52.701568
"360",54.400002,55.220001,54.09,54.169998,1039000,50.95206
"361",54.959999,55.639999,54.720001,54.950001,1168100,51.685727
"362",55.779999,55.990002,54.900002,55.259998,1081300,51.977309
"363",55.150002,55.799999,54.790001,55.009998,853600,51.742161
"364",54.84,55.48,54.59,55.119999,848900,51.845627
"365",54.380001,55.459999,54.240002,54.349998,1046100,51.121368
"366",54,54.139999,52.450001,53.139999,1337900,49.983248
"367",53.48,53.990002,53.009998,53.709999,872000,50.519387
"368",52.709999,52.860001,51.830002,52.549999,1244800,49.428296
"369",52.389999,52.73,52.080002,52.369999,2082400,49.258989
"370",51.669998,51.779999,51.07,51.16,1651000,48.120869
"371",51,52.200001,50.889999,51.549999,447800,48.487701
"372",52.73,53.369999,52.689999,53.240002,1100900,50.07731
"373",53.459999,53.849998,53.09,53.18,835500,50.020873
"374",54.82,55.939999,54.380001,54.900002,1426100,51.638698
"375",54.950001,55.610001,54.799999,55.419998,662600,52.127805
"376",55.860001,55.900002,54.259998,54.34,874800,51.111963
"377",55.240002,55.68,54.639999,55.029999,905400,51.760973
"378",55.02,55.25,54.59,54.610001,721300,51.365925
"379",54.169998,55,53.580002,54.5,1219800,51.262458
"380",54.130001,54.5,52.93,53.080002,1146300,49.926814
"381",53.330002,54.16,53.209999,53.939999,1039000,50.735724
"382",53.439999,53.77,52.939999,53.650002,1283200,50.462954
"383",53.919998,54.529999,53.279999,53.650002,1814200,50.462954
"384",53.34,53.66,53.049999,53.18,1626700,50.020873
"385",53.650002,53.919998,53.110001,53.59,1282600,50.406517
"386",54.040001,54.669998,52.900002,53.700001,1984200,50.509983
"387",54.18,54.27,53.049999,53.189999,849100,50.030277
"388",54.049999,55.25,54.029999,55.18,1057100,51.902064
"389",55.259998,55.299999,54.549999,55.060001,894300,51.789193
"390",55.150002,55.830002,54.919998,55.66,746100,52.353549
"391",55.619999,55.889999,55.189999,55.639999,878900,52.334737
"392",55.66,55.709999,55.209999,55.630001,667100,52.325332
"393",55.73,56.189999,54.77,54.84,856300,51.582261
"394",54.93,55.619999,54.849998,55.349998,1045900,52.061963
"395",55.509998,56,55.18,55.369999,642000,52.080776
"396",56.41,56.91,56.150002,56.150002,1120600,52.814443
"397",55.93,56.52,55.32,56.450001,1034100,53.09662
"398",56.080002,56.450001,55.540001,56.419998,912700,53.0684
"399",56.360001,56.990002,56.040001,56.549999,1089700,53.190679
"400",56.529999,57.110001,56.32,57,660000,53.613947
"401",57.450001,57.619999,57.119999,57.200001,1183600,53.802067
"402",57.200001,57.259998,56.689999,57.200001,520400,53.802067
"403",57.200001,57.709999,57.130001,57.5,1093600,54.084245
"404",57.02,57.299999,56.810001,57.150002,752400,53.755038
"405",57.740002,57.959999,56.66,56.799999,1772100,53.425828
"406",56.75,57.099998,56.400002,56.84,2539900,53.463452
"407",59.709999,61.459999,57.599998,59.959999,3315700,56.398109
"408",59.93,60.689999,59.459999,59.869999,1781400,56.313456
"409",59.700001,59.849998,58.73,59.18,952100,55.664446
"410",58.709999,59.5,58.639999,59.259998,818400,55.739692
"411",58.950001,60,58.75,59.650002,1507500,56.106527
"412",59.849998,59.849998,58.389999,58.619999,1050000,55.137711
"413",58.5,58.759998,58,58.23,855400,54.770879
"414",57.84,58.220001,57.700001,57.950001,821300,54.507514
"415",58.330002,58.52,57.610001,57.889999,1272800,54.451077
"416",58.369999,59.720001,58.369999,59.119999,988500,55.608009
"417",59.110001,59.110001,58.400002,58.77,614300,55.278802
"418",59.169998,59.389999,58.23,59.330002,951300,55.805537
"419",58.77,58.93,58.57,58.630001,696900,55.147119
"420",58.43,59.220001,58.139999,59,722800,55.495138
"421",58.900002,59.360001,58.639999,59.099998,985300,55.589197
"422",59.189999,59.5,58.889999,58.990002,671800,55.485734
"423",58.610001,59.240002,58.610001,59.029999,731400,55.523355
"424",59.34,59.900002,58.869999,59.900002,7e+05,56.341676
"425",59.599998,60.099998,58.950001,59.610001,720900,56.068902
"426",59.689999,59.689999,58.299999,58.48,592700,55.006028
"427",58.330002,58.849998,57.950001,58.77,515200,55.5066
"428",59.07,59.529999,58.66,59.450001,886900,56.148841
"429",59.66,59.68,58.939999,59.119999,587100,55.837163
"430",58.810001,59.400002,58.650002,59.220001,854200,55.931613
"431",59.09,59.509998,58.990002,59.400002,581400,56.101618
"432",59.389999,60.529999,59.200001,59.880001,1412100,56.554964
"433",59.41,59.950001,58.970001,59.540001,882000,56.233843
"434",59.610001,59.709999,58.689999,59.009998,719600,55.733271
"435",59.009998,59.650002,59.009998,59.290001,719700,55.997725
"436",59.360001,59.66,58.970001,59.619999,914900,56.309399
"437",59.529999,59.650002,58.669998,58.779999,680400,55.516043
"438",58.689999,58.869999,58.18,58.580002,497300,55.327151
"439",58.080002,58.25,57.32,57.41,609800,54.222118
"440",57.360001,58.099998,57.150002,58.009998,948800,54.788799
"441",58.439999,59.02,58.220001,58.639999,762500,55.383817
"442",58.720001,59.25,58.400002,58.849998,773600,55.582156
"443",58.779999,59.259998,58.77,58.880001,692700,55.610492
"444",59.16,59.200001,58.279999,58.740002,1670300,55.478267
"445",58.529999,59.169998,58.490002,58.790001,1007500,55.52549
"446",58.759998,58.959999,58.52,58.900002,723400,55.629382
"447",58.889999,59.080002,58.360001,58.740002,1765400,55.478267
"448",58.549999,59.07,58.549999,58.619999,530100,55.364928
"449",58.169998,58.369999,57.5,57.66,724900,54.458236
"450",57.82,58.07,57.27,57.709999,631700,54.505458
"451",57.23,57.490002,56.5,57.290001,772600,54.108782
"452",57.380001,57.639999,56.970001,57.549999,560100,54.354343
"453",58.009998,58.84,57.889999,58.740002,826700,55.478267
"454",58.740002,58.900002,58.540001,58.599998,697800,55.346038
"455",58.5,58.560001,57.43,57.869999,624100,54.656574
"456",57.459999,57.68,57.040001,57.580002,501400,54.38268
"457",57.790001,57.970001,57.470001,57.560001,777600,54.36379
"458",57.560001,58.41,57.130001,58.310001,951800,55.072144
