"","XOM.Open","XOM.High","XOM.Low","XOM.Close","XOM.Volume","XOM.Adjusted"
"447",86.199997,86.889999,85.919998,86.440002,30991300,78.98349
"448",86.080002,87.18,86.029999,86.989998,10770400,79.486042
"449",86.459999,87.099998,86.32,86.599998,13613800,79.129685
"450",86.589996,86.589996,85.769997,86.010002,14212400,78.590583
"451",85.480003,85.940002,85.099998,85.330002,13884400,77.969241
"452",85.360001,85.980003,85.019997,85.550003,12557700,78.170264
"453",86.18,87.25,86.07,87.029999,17336800,79.522592
"454",87.139999,87.25,86.540001,86.620003,12509200,79.147963
"455",86.360001,86.480003,85.139999,85.860001,16155300,78.453521
"456",85.32,86.129997,84.910004,86.080002,13199700,78.654544
"457",86.480003,86.760002,86.089996,86.730003,12968300,79.248475
"458",86.599998,87.669998,86.309998,87.07,13853300,79.559143
"459",86.75,86.779999,85,85.830002,17714900,78.42611
"460",85.300003,85.360001,84.489998,84.980003,17112800,77.649434
"461",84.559998,85.379997,84.349998,84.82,11954700,77.503233
"462",83.980003,84.360001,83.68,83.879997,11027000,76.644317
"463",83.75,83.75,81.879997,82.169998,19993700,75.081826
"464",83.110001,83.349998,82.150002,82.699997,15856200,75.566106
"465",82.650002,83.730003,82.360001,83.599998,15266200,76.388472
"466",82.970001,83.690002,82.860001,82.949997,13856500,75.794541
"467",83.239998,84.389999,83.129997,84.010002,17526100,76.763107
"468",84.650002,85.599998,84.57,85.449997,14208000,78.078885
"469",85.059998,86.050003,85.019997,85.75,12997500,78.353009
"470",85.510002,85.919998,84.980003,85.279999,15973800,77.923551
"471",85.550003,85.919998,85.029999,85.300003,17216600,77.94183
"472",84.529999,85.93,84.389999,85.690002,15197200,78.298187
"473",85.639999,86.389999,85.639999,86.309998,11632500,78.8647
"474",86.650002,87.18,85.720001,86.849998,18476800,79.358119
"475",85.279999,86.199997,85.150002,86.07,17262400,78.645405
"476",86.5,86.690002,85.959999,86.080002,11372900,78.654544
"477",85.959999,86.800003,85.870003,86.339996,11735400,78.892111
"478",86.459999,87.519997,86.129997,87.040001,13816900,79.531731
"479",86.559998,86.650002,85.830002,86.199997,11108700,78.764188
"480",86.360001,86.389999,85.309998,85.650002,9998600,78.261637
"481",85.110001,85.309998,84.400002,84.57,15055500,77.274798
"482",84.290001,84.790001,84.099998,84.480003,12018100,77.192565
"483",83.75,84.260002,82.919998,84.019997,19602400,76.77224
"484",83.040001,84.07,82.879997,83.309998,17424000,76.123487
"485",83.370003,83.589996,82.550003,82.839996,13234600,76.215489
"486",82.690002,83.790001,82.540001,83.099998,12061700,76.454699
"487",82.269997,82.459999,81.959999,82.120003,12675900,75.553072
"488",82,82.730003,81.529999,81.790001,15757400,75.249459
"489",81.959999,83.150002,81.790001,82.169998,15034500,75.599069
"490",82.150002,82.610001,81.68,81.910004,17698200,75.359866
"491",82.370003,82.720001,81.029999,81.470001,21747200,74.955049
"492",81.419998,82.129997,81.07,82.040001,13730400,75.479467
"493",82.139999,82.839996,81.519997,81.949997,13790000,75.396661
"494",81.790001,82.080002,79.959999,82.040001,17582200,75.479467
"495",82.290001,82.779999,81.709999,82.610001,14113600,76.003885
"496",82.860001,82.959999,81.68,82.080002,12756500,75.516269
"497",82.639999,82.639999,81.32,81.93,15931100,75.378263
"498",81.080002,81.379997,79.589996,79.790001,19593100,73.409394
"499",79.879997,80.139999,78.410004,78.629997,38954600,72.342153
"500",77.870003,78.559998,77.470001,77.919998,22870900,71.688931
"501",78.089996,78.25,77.199997,77.830002,17711200,71.606131
"502",77.589996,78.290001,77.129997,77.599998,17715600,71.394521
"503",78.370003,80.239998,78.080002,80.18,23880900,73.768206
"504",80.980003,81.230003,80.349998,80.690002,18409400,74.237425
"505",80.080002,80.919998,79.459999,80.839996,18150000,74.375424
"506",81.620003,81.849998,80.169998,80.269997,18031800,73.851006
"507",80.739998,81.510002,80.620003,81.260002,14162100,74.761843
"508",80.940002,81.639999,80.279999,80.629997,15098100,74.182218
"509",80.860001,82.5,80.730003,82.129997,16942300,75.562267
"510",82.57,83.449997,82.220001,83.220001,27342800,76.565106
"511",82.510002,83.18,82.349998,83.110001,13885100,76.463902
"512",83.730003,84.629997,83.309998,84.480003,21053300,77.724349
"513",84.400002,85.389999,84.059998,84.970001,23274300,78.175163
"514",85.040001,85.370003,82.050003,82.110001,33751900,75.543869
"515",82.68,83.220001,82.110001,82.110001,84747800,75.543869
"516",81.220001,81.43,79.779999,81.239998,28761600,74.743438
"517",81.510002,82.970001,81.209999,82.400002,22853700,75.81068
"518",82.809998,83.660004,82.709999,83.199997,15301400,76.546701
"519",82.660004,83.459999,82.019997,83.099998,19140300,76.454699
"520",84.779999,85.699997,84.459999,85.57,24906300,78.727181
"521",85.440002,85.470001,84.540001,85.339996,14447800,78.51557
"522",85.690002,86.279999,85.620003,86.279999,9787700,79.380403
"523",85.330002,86.040001,85.150002,85.57,10797100,78.727181
"524",84.260002,85.040001,84.199997,84.800003,13259400,78.018759
"525",84.519997,84.550003,83.019997,83.650002,22361600,76.96072
"526",84.080002,84.389999,82.830002,83.110001,14106100,76.463902
"527",83.480003,84.68,83.239998,84.379997,18337600,77.63234
"528",83.410004,84.550003,83.32,84.120003,15566400,77.393137
"529",84.449997,85.57,84.260002,85.470001,13642000,78.635179
"530",84.830002,85.419998,84.660004,85.050003,11269200,78.248767
"531",85.18,85.82,84.099998,85.730003,14059400,78.874389
"532",85.339996,86.220001,85.07,86.209999,14203500,79.316001
"533",86.019997,86.379997,85.620003,86.209999,14902300,79.316001
"534",85.870003,86.150002,85.269997,85.949997,16838300,79.076791
"535",84.800003,85.459999,84.330002,85.209999,13597800,78.395969
"536",85.209999,85.260002,83.5,84.580002,13948300,77.816351
"537",85.139999,85.550003,84.660004,85.239998,16566000,78.423568
"538",85.559998,86.699997,85.260002,86.519997,19149300,79.601209
"539",86.589996,87.849998,85.5,87.449997,24079300,80.456839
"540",87.279999,87.830002,87.080002,87.559998,11183500,80.558044
"541",87.370003,87.660004,86.790001,86.849998,12212200,79.904821
"542",87.019997,87.449997,86.18,86.910004,14312300,79.960028
"543",86.099998,86.75,85.5,85.879997,14530100,79.012389
"544",87.07,87.889999,86.800003,87.550003,13982500,80.548848
"545",87.550003,87.879997,87.370003,87.449997,9626400,80.456839
"546",87.879997,88,87.68,87.919998,12399800,80.889256
"547",87.75,88.5,87.68,88.279999,12864500,81.220468
"548",87.839996,88.480003,87.510002,88.199997,12213700,81.674212
"549",87.669998,88.489998,87.150002,88.440002,11149000,81.89646
"550",88.099998,88.239998,87.769997,88.139999,8716300,81.618653
"551",88.169998,88.639999,87.900002,88.199997,8675700,81.674212
"552",88.190002,88.669998,87.910004,88,8510100,81.489012
"553",88.190002,88.870003,87.959999,88.669998,11311300,82.109438
"554",88.889999,88.910004,88.160004,88.400002,11177700,81.859418
"555",88.07,88.220001,87.629997,87.949997,8813700,81.442709
"556",88.139999,88.410004,87.260002,87.459999,10767100,80.988965
"557",87.199997,87.910004,87.019997,87.730003,10160400,81.238992
"558",87.790001,87.790001,86.980003,87.309998,9666300,80.850062
"559",87.160004,88.300003,86.93,88.050003,9762300,81.535316
"560",88.07,88.199997,87.610001,87.739998,8252100,81.248247
"561",87.57,88.400002,87.419998,88.099998,9646800,81.581612
"562",88.07,88.190002,87.739998,87.900002,8377300,81.396413
"563",87.379997,87.730003,87.019997,87.199997,8915800,80.7482
"564",87.610001,87.849998,87.139999,87.300003,14178800,80.840807
"565",87.330002,87.459999,86.519997,87.120003,10602900,80.674125
"566",87.519997,87.650002,87.059998,87.330002,10113100,80.868586
"567",87.889999,89.25,87.849998,88.989998,15713500,82.405762
"568",89.269997,90,89.269997,89.919998,15623900,83.266953
"569",89.82,90,89.400002,89.480003,10750700,82.859512
"570",89.75,89.949997,89.550003,89.620003,9349400,82.989153
"571",89.629997,89.900002,89.410004,89.550003,9982900,82.924333
"572",89.709999,91.559998,89.43,91.230003,19870900,84.480033
"573",91.5,92.400002,91.25,92.300003,21388800,85.470865
"574",91.919998,92.5,91.550003,91.910004,11893700,85.109721
"575",91.43,92.220001,91.400002,91.650002,10950100,84.868956
"576",91.480003,91.75,90.57,90.57,16302100,83.868862
"577",90.139999,91.690002,90.089996,91.519997,12238400,84.74857
"578",92.029999,92.230003,91.639999,91.919998,19599100,85.118976
"579",91.309998,92.209999,91.300003,91.879997,11023700,85.081934
"580",92.110001,92.57,91.540001,91.739998,14035800,84.952293
"581",91.720001,92.040001,91.099998,91.230003,11616500,84.480033
"582",91.830002,92.25,91.190002,91.800003,10632700,85.007859
"583",91.480003,91.650002,90.93,91.449997,12507600,84.683749
"584",91.790001,92.5,91.599998,91.800003,10343500,85.007859
"585",92.120003,92.18,91.279999,91.720001,9507800,84.933776
"586",91.650002,91.809998,91.169998,91.699997,10328100,84.915252
"587",92.080002,92.540001,91.910004,92.220001,11507100,85.396782
"588",92.589996,93,92.230003,92.550003,9890100,85.702367
"589",92.150002,92.870003,92.040001,92.68,8765200,85.822746
"590",92.830002,93.360001,92.110001,92.129997,13799200,85.313437
"591",91.800003,92.019997,90.669998,91.029999,15332500,84.294826
"592",91.57,91.879997,91.169998,91.169998,9789900,84.424467
"593",91.510002,91.720001,90.510002,91.029999,9943700,84.294826
"594",91.349998,91.690002,90.540001,91.510002,10651100,84.739315
"595",91.889999,92.480003,91.800003,92.379997,9069300,85.54494
"596",92.620003,93.540001,92.610001,93.389999,10759100,86.480214
"597",92.970001,93.57,92.970001,93.480003,11815500,86.563558
"598",93.57,93.669998,91.75,92.150002,15928100,85.331961
"599",91.669998,92.260002,91.080002,92.190002,11445400,85.369003
"600",91.129997,91.379997,90.010002,90.18,14085500,83.507718
"601",90.459999,90.620003,89.769997,89.879997,11332500,83.229911
"602",90.629997,90.800003,89.68,90.43,10387200,83.73922
"603",90.559998,91.07,90.010002,90.620003,11583000,83.915165
"604",91.029999,91.410004,90.110001,91.169998,14848500,84.424467
"605",90.25,91.669998,90.199997,91.599998,15771900,84.822652
"606",91.760002,91.940002,90.059998,90.269997,12742400,83.591055
"607",90.040001,90.809998,89.699997,90.629997,11222600,83.92442
"608",90.860001,92.050003,90.730003,91.610001,12026500,84.831914
"609",90.239998,90.239998,87.699997,88.18,19423500,82.16694
"610",88.269997,88.43,87.029999,87.07,13743000,81.132631
"611",86.610001,87.949997,86.610001,87.209999,13407000,81.263084
"612",87.269997,87.690002,86.949997,87.32,9004300,81.365583
"613",86.75,87.989998,86.440002,86.470001,12260300,80.573547
"614",86.75,87.110001,85.879997,86.07,14524100,80.200822
"615",86.089996,86.559998,85.370003,86.139999,13783600,80.266048
"616",86.139999,86.709999,85.059998,86.449997,17405200,80.554907
"617",87.400002,88.199997,87.089996,87.669998,12911000,81.691715
"618",87.510002,87.879997,86.769997,87.5,10288100,81.533309
"619",87.809998,88.019997,87.480003,88.010002,13905300,82.008534
"620",88.25,89.089996,88.010002,89.089996,11931000,83.014882
"621",88.32,88.629997,88.029999,88.620003,16423600,82.576938
"622",88.400002,88.540001,87.239998,87.349998,11841600,81.393536
"623",86.529999,88.190002,86.279999,88.099998,15959900,82.092393
"624",88.370003,88.690002,87.629997,88.120003,11579100,82.111033
"625",88.07,88.400002,87.82,88.139999,15522100,82.129666
"626",88.550003,88.580002,87.470001,87.610001,10937300,81.635809
"627",87.379997,87.970001,87.190002,87.190002,11980000,81.24445
"628",87.269997,88.269997,87.099998,87.730003,12717800,81.747628
"629",87.760002,88.059998,87.239998,88,12077000,81.999214
"630",88.169998,88.639999,87.769997,88.599998,10603100,82.558298
"631",88.580002,88.949997,88.239998,88.410004,11549400,82.381259
"632",88.610001,89.489998,88.400002,88.989998,12634600,82.921703
"633",89.089996,90.370003,88.910004,89.449997,14729500,83.350334
"634",89.160004,89.449997,88.269997,88.580002,12290300,82.539665
"635",88,88.449997,87.919998,88.080002,13363600,82.07376
"636",88.360001,88.940002,88.099998,88.870003,15672500,82.80989
"637",88.75,89.739998,88.559998,89.559998,15396600,83.452834
"638",89.540001,89.610001,88.379997,88.440002,15092500,82.409212
"639",88.379997,88.940002,87.980003,88.889999,15789000,82.828523
"640",87.660004,88.599998,87.010002,87.230003,33057000,81.281724
"641",87.129997,87.32,86.800003,86.919998,6385200,80.992858
"642",87.209999,87.68,86.57,87.07,10737800,81.132631
"643",87.050003,87.239998,85.75,86.860001,14258500,80.936952
"644",86.099998,86.290001,85.07,85.099998,13358700,79.296965
"645",85.040001,86.660004,84.699997,86.550003,19810800,80.648093
"646",87.790001,88.720001,87.239998,88.709999,16143700,82.660797
"647",88.459999,88.889999,88.160004,88.550003,13268200,82.511712
"648",88.5,89.089996,88.370003,88.959999,11427900,82.89375
"649",88.309998,88.489998,87.57,87.93,11799800,81.933987
"650",87.82,88.480003,87.290001,88.480003,14226400,82.446485
"651",88.400002,88.540001,87.75,88.139999,10892200,82.129666
"652",88.75,89.480003,88.370003,89.099998,13099600,83.024202
"653",88.970001,89.709999,88.860001,89.610001,11645600,83.499427
"654",89.459999,89.75,89.32,89.580002,9606700,83.471474
"655",89.18,89.610001,89,89.529999,9195400,83.424881
"656",89.160004,89.480003,89.07,89.470001,9645000,83.368974
"657",89.760002,90.940002,89.599998,90.199997,13400300,84.049191
"658",90.089996,90.830002,89.830002,90.800003,17196000,84.608282
"659",90.269997,90.940002,90.209999,90.919998,11897500,84.720095
"660",90.5,90.879997,90.419998,90.699997,10906800,84.515096
"661",90.879997,91.720001,90.75,91.349998,11100000,85.120773
"662",91.57,91.800003,91.129997,91.730003,11090600,85.474865
"663",91.669998,91.669998,90.769997,91.110001,11617500,84.897141
"664",91.209999,91.93,91.199997,91.760002,11700600,85.502818
"665",91.169998,91.720001,90.379997,90.669998,15645400,84.487143
"666",90.690002,91.209999,89.739998,89.970001,15991500,83.834879
"667",90.440002,90.5,89.360001,90.040001,15699200,83.900105
"668",89.410004,89.620003,88.839996,89.150002,13347300,83.070796
"669",89.879997,90.190002,89.419998,89.739998,11679700,83.62056
"670",89.370003,89.889999,89.160004,89.790001,11768700,83.667153
"671",89.209999,89.220001,87.610001,88.25,13463300,82.757519
"672",88.5,88.800003,88.110001,88.610001,11412300,83.095114
"673",88.349998,88.510002,87.970001,88.279999,8764700,82.785651
"674",88.25,88.620003,87.919998,88.459999,9752100,82.954449
"675",88.459999,88.769997,88.239998,88.669998,8940300,83.151378
"676",88.339996,88.809998,88.059998,88.519997,13238900,83.010712
"677",88.57,88.610001,87.800003,88.360001,15696900,82.860674
"678",88.540001,89.410004,88.379997,89.32,12158900,83.760925
"679",89.139999,89.82,88.900002,88.970001,13936400,83.432709
"680",88.790001,89.019997,88.360001,88.589996,10939800,83.076355
"681",89.019997,89.279999,88.400002,89.199997,10260200,83.648391
"682",89.879997,90.190002,87.699997,87.699997,15302900,82.241747
"683",88.5,88.980003,87.760002,88.510002,15073200,83.00134
"684",88.5,89.650002,88.309998,89.529999,11195200,83.957854
"685",89.669998,89.809998,89.029999,89.550003,14552000,83.976613
"686",89.07,89.68,88.919998,89.43,11301600,83.864079
"687",89.129997,89.25,88.459999,88.949997,10994000,83.41395
"688",89.480003,90.150002,89.290001,89.610001,13072600,84.032877
"689",89.599998,89.949997,89.050003,89.559998,13234400,83.985986
"690",89.629997,89.760002,88.68,88.709999,12905300,83.188889
"691",89.010002,89.230003,88.349998,88.970001,11896300,83.432709
"692",89.010002,89.550003,88.540001,89.160004,12454800,83.610887
"693",89.449997,89.910004,89.010002,89.160004,11470000,83.610887
"694",89.019997,89.5,88.830002,89.260002,10539900,83.704661
"695",89.410004,89.910004,89.410004,89.830002,13775500,84.239186
"696",89.199997,89.610001,88.790001,89.370003,29240100,83.807816
"697",88.739998,89.389999,88.550003,88.769997,11553700,83.245153
"698",88.889999,89.089996,88.019997,88.580002,11987900,83.066983
"699",88.949997,89.209999,88.300003,88.629997,11319000,83.113867
"700",88.120003,88.639999,87.900002,88.169998,13447500,82.682497
"701",88.400002,89.290001,88.32,89.290001,10786600,83.732793
"702",89.5,89.900002,88.660004,89.019997,12900800,83.479593
"703",89.410004,90.300003,89.360001,90.129997,12329600,84.52051
"704",89.559998,90.739998,89.470001,90.580002,12350800,84.942507
"705",90.639999,90.980003,89.989998,90.110001,17485200,84.501758
"706",90.129997,90.989998,89.980003,90.769997,9414200,85.120677
"707",90.589996,90.919998,90.279999,90.580002,9991800,84.942507
"708",90.650002,90.830002,89.860001,89.93,12197100,84.33296
"709",90.099998,90.330002,89.220001,89.769997,11582000,84.182915
"710",88.610001,89.209999,88.400002,89.010002,12771600,83.470221
"711",89.110001,89.110001,88.150002,88.599998,11013900,83.085735
"712",88.690002,89.339996,88.589996,88.769997,10753400,83.245153
"713",88.449997,89.160004,88.199997,88.68,14823700,83.160758
"714",88.949997,89.269997,88.230003,89.220001,14979900,83.66715
"715",88.879997,89.190002,88.410004,88.989998,11505100,83.451462
"716",88.290001,88.669998,86.269997,86.489998,19626200,81.107056
"717",87.190002,87.230003,86.089996,86.610001,14578800,81.21959
"718",86.209999,86.379997,85.019997,86.080002,17341200,80.722577
"719",86.279999,87.080002,85.779999,86.620003,14730400,81.22897
"720",87.269997,87.489998,86.43,87.449997,18393300,82.007307
"721",87.610001,88.32,87.290001,88.089996,11262000,82.607474
"722",88.389999,89.489998,87.940002,89.300003,15567700,83.742173
"723",89.449997,89.889999,89.349998,89.43,13028800,83.864079
"724",88.889999,88.900002,87.650002,88.07,16328700,82.588722
"725",87.809998,88.279999,87.599998,88,10791800,82.523079
"726",88.260002,88.830002,88.010002,88.209999,11093000,82.720008
"727",88.260002,88.989998,87.760002,88.989998,14572600,83.451462
"728",88.519997,88.839996,87.480003,87.510002,11616500,82.063577
"729",87.980003,88.839996,87.739998,88.629997,11330100,83.113867
"730",89,90.190002,88.919998,90.019997,13036600,84.417356
"731",90.25,90.879997,89.93,90.580002,10613400,84.942507
"732",90.620003,91.150002,90.139999,91.150002,11088900,85.477031
"733",91.050003,91.849998,91.029999,91.699997,13638300,85.992796
"734",91.139999,91.559998,90.690002,91.029999,13771900,85.955032
"735",90.870003,90.949997,89.790001,90.139999,10975400,85.11465
"736",89.800003,90.139999,89.43,90.099998,9810100,85.076879
"737",90.150002,91.190002,90.019997,91.110001,9890300,86.030574
"738",90.639999,91.32,90.410004,91.239998,10399400,86.153323
"739",90.800003,91.290001,90.5,90.699997,10469600,85.643428
"740",91.07,91.879997,90.529999,91.760002,12721300,86.644337
"741",91.610001,92.690002,91.459999,92.519997,12417700,87.361962
"742",92.669998,93.43,92.379997,92.800003,12519900,87.626357
"743",92.830002,93.5,91.809998,92.190002,19253300,87.050365
"744",91.559998,92.360001,91.360001,91.790001,15357300,86.672663
"745",91.379997,91.769997,91,91.529999,12771900,86.427157
"746",92.940002,93.18,91.760002,92.379997,15197800,87.229767
"747",91.760002,92.419998,91.589996,92.080002,11563200,86.946497
"748",91.970001,92.68,91.599998,92.089996,9734700,86.955934
"749",91.949997,92.370003,90.459999,90.470001,17917400,85.426254
"750",90.529999,91.510002,90.480003,91.459999,14177500,86.361059
"751",91.18,91.489998,90.220001,90.790001,12481300,85.728414
"752",90.68,91.120003,89.610001,89.650002,12888000,84.65197
"753",89.449997,90.230003,89,90.230003,15393300,85.199637
"754",90.889999,91.5,90.489998,91.449997,12504700,86.351615
"755",91.93,91.940002,90.870003,91.120003,10372300,86.040018
"756",90.379997,91.040001,90.230003,90.459999,10739400,85.41681
"757",91.129997,91.32,89.589996,89.739998,10864500,84.736949
"758",89.629997,91.709999,89.610001,91.330002,13501300,86.23831
"759",91.160004,91.300003,90.290001,90.580002,12158400,85.530122
"760",90.970001,91.769997,90.769997,91.510002,12026400,86.408275
"761",91.360001,92.059998,91.260002,91.93,10678200,86.804858
"762",91.790001,92.269997,91,91,14189500,85.926705
"763",90.239998,90.519997,88.790001,89.050003,21077700,84.085422
"764",89.760002,90.139999,88.849998,89.480003,25493800,84.491449
"765",88.949997,89.5,88.019997,88.480003,17653000,83.5472
"766",89.580002,89.620003,88.480003,89.110001,15790100,84.142074
"767",89.419998,89.970001,88.730003,89.800003,14446000,84.793609
"768",90.239998,90.669998,90.029999,90.040001,12348000,85.020227
"769",89.849998,90.75,89.559998,90.349998,22984200,85.312942
"770",90.389999,91.129997,89.959999,90.300003,13182200,85.265734
"771",90.370003,91.099998,90.120003,90.639999,12320700,85.586775
"772",90.629997,90.870003,90.139999,90.690002,5674000,85.63399
"773",91.099998,91.610001,90.57,91.57,8917900,86.464927
"774",91.959999,92.529999,91.900002,92.25,12086700,87.107017
"775",92.639999,93.440002,92.25,93.339996,12940000,88.136246
"776",93.279999,93.389999,92.379997,92.82,12430000,87.645239
"777",93.800003,93.809998,93.040001,93.269997,16184700,88.070149
"778",93.25,93.449997,92.720001,93.400002,11370300,88.192906
"779",93.190002,93.5,93.089996,93.25,8256200,88.051267
"780",93.190002,93.470001,92.769997,93.300003,11413500,88.098482
"781",93.559998,93.739998,93.139999,93.459999,9393300,88.249558
"782",93.800003,94.839996,93.709999,94.379997,10555400,89.118266
"783",94.690002,95.25,94.410004,95.169998,14431700,89.864224
"784",94.870003,95.199997,94.779999,94.830002,9530400,89.543183
"785",94.860001,95.489998,94.839996,95.199997,7377400,89.892551
"786",95.309998,95.309998,94.419998,94.989998,8222800,89.694259
"787",94.690002,95.309998,94.419998,94.970001,10059800,89.675377
"788",94.769997,94.860001,93.839996,94.790001,9721000,89.505412
"789",94.510002,94.519997,93.610001,94.029999,8844700,88.78778
"790",94.220001,94.330002,93.459999,93.809998,10470700,88.580044
"791",93.93,94.599998,93.379997,93.75,14400800,88.523392
"792",92.690002,93.099998,91.25,92.730003,23117700,87.56026
"793",92.459999,92.529999,91.339996,91.949997,14408600,86.82374
"794",91.419998,91.760002,91.010002,91.589996,12625900,86.483809
"795",91.330002,91.910004,91.279999,91.470001,11689200,86.370504
"796",91.18,91.550003,91.129997,91.339996,8163800,86.247747
"797",91.93,91.970001,91.279999,91.779999,11529500,86.663219
"798",91.199997,91.360001,90.43,90.720001,9467800,86.254387
"799",90.43,90.43,89.690002,89.889999,10133700,85.465242
"800",89.849998,89.919998,89.139999,89.400002,10892700,84.999363
"801",89.339996,89.480003,88.900002,88.949997,9797300,84.57151
"802",88.660004,88.870003,88.059998,88.160004,11273400,83.820403
"803",88.010002,88.489998,87.650002,87.910004,11872500,83.582709
"804",87.82,87.870003,86.779999,86.919998,11745600,82.641436
"805",87.129997,87.870003,86.830002,86.830002,16498800,82.55587
"806",86.949997,87.349998,86.389999,86.419998,12766900,82.166048
"807",86.580002,87.419998,86.449997,86.980003,10199900,82.698488
"808",87.150002,87.690002,86.760002,87.519997,9206400,83.2119
"809",87.5,87.699997,86.82,87.089996,10654700,82.803066
"810",86.620003,87.489998,86.580002,86.82,13960200,82.54636
"811",87.279999,88.989998,87.279999,88.839996,17738800,84.466924
"812",88.629997,88.629997,87.230003,87.269997,11407800,82.974206
"813",87.389999,87.550003,86.790001,87.160004,12480400,82.869628
"814",87.699997,88,86.830002,87.150002,10546700,82.860118
"815",87.010002,87.980003,86.900002,87.760002,9822300,83.440092
"816",88.059998,88.300003,87.330002,87.349998,11740100,83.05027
"817",87.489998,87.730003,86.800003,87.25,12950600,82.955194
"818",87.339996,88.190002,87.309998,88.040001,9297000,83.706308
"819",88.400002,88.400002,87.279999,87.82,11823100,83.497136
"820",87.879997,88.849998,87.879997,88.839996,11201200,84.466924
"821",88.589996,88.800003,87.860001,87.980003,10917200,83.649264
"822",88.150002,88.879997,88.150002,88.400002,8254200,84.048588
"823",88.879997,89.18,88.489998,88.669998,9421300,84.305294
"824",88.709999,89.349998,88.650002,88.940002,8941200,84.562007
"825",88.910004,89.870003,88.370003,89.580002,15134700,85.170503
"826",89.639999,89.739998,88.980003,89.279999,11757500,84.885268
"827",89.529999,89.75,88.589996,88.660004,20651100,84.295791
"828",88.290001,88.910004,87.639999,87.75,12227700,83.430582
"829",87.589996,88.07,87.279999,87.360001,12129200,83.05978
"830",87.589996,87.599998,86.93,87.139999,13577400,82.850608
"831",87.400002,87.449997,86.809998,87.07,9787100,82.784054
"832",86.849998,87.010002,86.610001,86.900002,10867100,82.622424
"833",86.059998,86.699997,85.610001,86.040001,17486100,81.804756
"834",85.989998,86.339996,85.779999,86,11885100,81.766724
"835",85.75,86.110001,85.279999,86.080002,11841400,81.842788
"836",86.040001,86.050003,85.339996,85.5,13923400,81.291336
"837",86.309998,86.419998,85.68,86.32,11325500,82.070972
"838",85.57,86.290001,85.269997,85.900002,10985800,81.671648
"839",85.860001,85.949997,85.470001,85.510002,15335700,81.300846
"840",85.349998,85.589996,84.830002,85.160004,13575100,80.968076
"841",85.519997,86.040001,84.790001,86.040001,17532400,81.804756
"842",85.900002,86.949997,85.5,86.949997,12661800,82.669958
"843",86.510002,87.739998,86.510002,87.599998,9742100,83.287964
"844",87.470001,87.580002,86.639999,86.790001,12018000,82.517838
"845",87.480003,87.860001,86.720001,87.309998,11668100,83.012238
"846",87.129997,87.5,87.010002,87.480003,10438200,83.173876
"847",87.690002,87.739998,87.300003,87.550003,12425100,83.24043
"848",87.5,87.650002,86.839996,87.230003,10730900,82.936182
"849",87.290001,88.150002,87.129997,87.980003,12710600,83.649264
"850",87.519997,87.650002,86.949997,87.610001,11449100,83.297474
"851",87.980003,88.730003,87.970001,88.419998,12288900,84.0676
"852",88.230003,88.650002,87.82,87.970001,11382000,83.639754
"853",87.830002,88.459999,87.610001,88.230003,9921900,83.886957
"854",88.449997,89.029999,88.440002,88.93,10340000,84.552498
"855",88.970001,89.480003,88.690002,88.809998,14305900,84.438402
"856",89.449997,90.959999,89.199997,89.620003,19185200,85.208535
"857",89.739998,90.040001,88.269997,89.82,19023500,85.398688
"858",90,92.269997,90,92.099998,20591600,87.566455
"859",91.339996,93.25,91.239998,91.989998,21122500,87.461869
"860",92.419998,93.279999,92.120003,93.220001,13464600,88.631327
"861",92.639999,92.980003,91.760002,91.959999,16572100,88.02826
"862",91.800003,92.82,91.480003,92.730003,12330100,88.765342
"863",92.849998,93.230003,92.5,92.959999,7924700,88.985505
"864",92.669998,93.32,92.5,92.669998,10727300,88.707903
"865",92.220001,92.739998,92.07,92.589996,9280000,88.631321
"866",92.68,93.419998,92.68,93.220001,7909200,89.23439
"867",94.150002,95.290001,94.029999,95.269997,18374500,91.196739
"868",95.980003,96,95.059998,95.449997,14243700,91.369043
"869",95.400002,95.790001,95.160004,95.419998,12697300,91.340327
"870",95.75,95.949997,94.370003,94.68,10455400,90.631967
"871",94.849998,95.389999,94.629997,94.690002,9128400,90.641542
"872",94.959999,95.07,94.290001,95.010002,8534700,90.94786
"873",95.209999,95.75,94.830002,95.089996,10515100,91.024434
"874",94.75,94.809998,94.150002,94.269997,11857900,90.239493
"875",94.360001,94.419998,93.480003,93.800003,8828100,89.789594
"876",93.650002,94.220001,93.300003,93.480003,6770500,89.483276
"877",93.269997,94.040001,92.919998,93.519997,9310500,89.52156
"878",93.599998,94.480003,93.230003,94.389999,12599500,90.354365
"879",94.190002,94.900002,93.919998,94.669998,13074000,90.622393
"880",94.07,94.650002,93.919998,94.129997,10586000,90.10548
"881",94.970001,95.709999,94.589996,95.650002,12063400,91.560496
"882",95.949997,96.25,95.599998,95.839996,15516700,91.742368
"883",95.900002,95.980003,95.389999,95.709999,9868100,91.617929
"884",95.379997,95.540001,94.160004,94.260002,12811800,90.229926
"885",94.5,95.879997,94.279999,95.360001,15562600,91.282894
"886",95.129997,95.919998,94.660004,95.309998,10629500,91.235029
"887",96.279999,98.879997,96.129997,97.220001,23226000,93.063371
"888",97.019997,97.129997,96.029999,96.75,14920900,92.613465
"889",97.43,99.949997,97.010002,99.540001,21331300,95.284179
"890",99.5,99.599998,99,99.43,12905900,95.178882
