"","GWW.Open","GWW.High","GWW.Low","GWW.Close","GWW.Volume","GWW.Adjusted"
"463",213.020004,213.789993,207.539993,207.619995,392700,196.964043
"464",213.919998,213.919998,208.679993,211.610001,440100,200.749264
"465",210,216.039993,209.039993,214,453200,203.016598
"466",209.460007,214.899994,209.460007,213.179993,383900,202.238677
"467",213.149994,217.470001,213.149994,215.589996,526800,204.524989
"468",211.009995,216.490005,210,215.630005,1014100,204.562944
"469",216.080002,218.570007,213.339996,216.75,587600,205.625456
"470",216.839996,216.839996,211.960007,213.259995,507000,202.314573
"471",213.740005,221,213.139999,219.899994,637300,208.613779
"472",218.990005,218.990005,210.919998,211.240005,818300,200.398258
"473",210.869995,210.869995,199.539993,204.009995,2017100,193.539323
"474",204.880005,209.570007,204.009995,208.440002,1196100,197.741964
"475",208.979996,210.009995,206.440002,209.460007,772200,198.709617
"476",210,213,208.919998,212.830002,985700,201.906649
"477",209.25,210.839996,207.259995,207.820007,520500,197.153789
"478",208.429993,209.619995,205.789993,207.830002,460200,197.163271
"479",204.839996,209.210007,203.300003,209.029999,564300,198.301679
"480",209.979996,209.979996,204.789993,205.660004,487100,195.104646
"481",202.240005,204.130005,201.660004,201.75,452400,191.395321
"482",200.699997,205.940002,200,204.699997,416400,194.193911
"483",203.339996,203.960007,199.850006,203.270004,622600,192.837312
"484",199.5,203.539993,198.009995,201.759995,396100,191.404802
"485",203.699997,204.899994,201.990005,202.399994,461400,192.77634
"486",201.419998,201.479996,194.440002,194.570007,1377500,185.318651
"487",195.350006,195.350006,190.320007,191.25,832500,182.156503
"488",192.160004,193.490005,190.139999,191.770004,543100,182.651782
"489",193.110001,193.990005,191.770004,191.770004,445700,182.651782
"490",191.770004,192.149994,187.440002,188.399994,873300,179.442008
"491",189.539993,190.289993,185.729996,186.229996,784900,177.375188
"492",186.710007,189.360001,186.25,188.990005,570200,180.003966
"493",190.289993,194.279999,188.979996,193.570007,844200,184.366199
"494",192.059998,195.630005,190.470001,195.449997,925000,186.1568
"495",196,198.75,193.850006,194.839996,523100,185.575803
"496",195.380005,195.990005,193.509995,193.899994,278600,184.680496
"497",194.660004,196.520004,194.460007,196.339996,485500,187.004481
"498",195.740005,196.949997,194.029999,195.660004,429400,186.356821
"499",195.380005,196.070007,189.759995,193.649994,643200,184.442382
"500",189.869995,191.130005,188.240005,188.25,797100,179.299146
"501",188.589996,189.410004,185.419998,187.5,781000,178.584807
"502",183.779999,183.779999,172.5,177.949997,2428700,169.488884
"503",179.380005,183.869995,178.520004,182.380005,1292100,173.708255
"504",184.639999,187.740005,184.220001,185.740005,934000,176.908496
"505",187.619995,190.330002,186.710007,189.979996,920700,180.946884
"506",189.240005,190.669998,180.380005,180.880005,1199800,172.279577
"507",180.729996,182.339996,178.360001,181.580002,1100200,172.946291
"508",182.410004,182.410004,175.929993,177.220001,728100,168.793598
"509",177.679993,179.580002,175.520004,177.100006,636100,168.679308
"510",177.149994,180.520004,177.149994,180.520004,615900,171.936694
"511",178,181.699997,177.330002,181.380005,602300,172.755803
"512",183.899994,189.5,183.899994,189.020004,1140800,180.032538
"513",190.089996,191.589996,187.080002,189.399994,971300,180.39446
"514",190.350006,191.020004,183.160004,184.160004,806100,175.403619
"515",184.429993,187.070007,183.080002,186.809998,717000,177.927612
"516",185.860001,185.860001,181.729996,183.740005,755200,175.003591
"517",184.520004,184.520004,181,183.449997,459100,174.727372
"518",179.779999,186.169998,179.779999,184.610001,464600,175.83222
"519",182.850006,184.050003,180.110001,182.449997,769300,173.77492
"520",184.839996,191.660004,184.839996,191.240005,758400,182.146983
"521",190.690002,191.600006,187.070007,190.100006,464300,181.061188
"522",189.610001,194.399994,188.679993,193.380005,450000,184.185231
"523",193.399994,193.399994,191.339996,191.869995,389600,182.747019
"524",189.020004,191.259995,187.389999,187.770004,422800,178.841973
"525",187.729996,189.550003,184.220001,188.029999,550800,179.089605
"526",188.660004,189.990005,183.289993,184.550003,489800,175.775075
"527",184.889999,185.429993,177.970001,179.020004,1215300,170.508015
"528",176.800003,186.240005,176.5,185.429993,1208000,176.613223
"529",185.199997,189.990005,185.199997,189.759995,531000,180.737344
"530",189.710007,190.220001,186.139999,188.089996,541700,179.14675
"531",188.5,190.330002,186.910004,188.970001,666500,179.984913
"532",189.940002,211.360001,189.940002,210.570007,2344300,200.557888
"533",210.5,210.570007,204.789993,205.720001,1155600,195.938489
"534",204.770004,205.5,202.160004,204.800003,1043000,195.062234
"535",200.990005,205.350006,198.259995,204.240005,442800,194.528863
"536",205,205.490005,195.779999,198.75,834300,189.299895
"537",199.830002,201.529999,197.5,199.220001,424100,189.747549
"538",202.330002,208.710007,199.130005,202.259995,382600,192.642997
"539",203.490005,207.940002,202.610001,207.759995,499600,197.881485
"540",208.160004,208.710007,205.669998,207.550003,497000,197.681478
"541",207.960007,207.960007,204.339996,204.830002,415800,195.090807
"542",205.809998,205.949997,202.199997,203.009995,424800,193.357337
"543",202.619995,205.220001,199.259995,201.270004,485100,191.700079
"544",204.910004,206.089996,202.410004,205.289993,386100,195.528927
"545",206.350006,208.100006,204.820007,206.550003,298600,196.729026
"546",208.529999,209.970001,207.550003,208.220001,309000,198.319619
"547",207.880005,208,205.410004,206.470001,284300,196.652828
"548",205.130005,206.100006,203.710007,204.509995,321000,195.543681
"549",200.220001,200.979996,197.160004,200.740005,647300,191.938979
"550",199.669998,201.350006,198.490005,201.279999,262600,192.455298
"551",202.910004,204.039993,200.740005,201.199997,250800,192.378803
"552",201,203.110001,200.820007,202.389999,247200,193.516633
"553",202.25,206.630005,201.059998,206.100006,308500,197.063982
"554",206.970001,207.699997,204.470001,207.279999,313000,198.19224
"555",207.740005,207.740005,204.070007,205.800003,195700,196.777132
"556",205.929993,206.5,203.350006,203.619995,331800,194.692702
"557",202.470001,206.820007,202.309998,205.059998,259600,196.06957
"558",203.520004,205.210007,202.869995,204.130005,271500,195.180351
"559",203.669998,206.300003,202.779999,204.990005,187700,196.002647
"560",205.479996,207.660004,204.539993,206.339996,319200,197.29345
"561",205.339996,209.110001,204.539993,205.979996,514400,196.949233
"562",206.369995,206.570007,203.429993,204.410004,291700,195.448074
"563",202.539993,205.270004,202.449997,204.270004,330300,195.314213
"564",206.210007,207.830002,205,205.960007,361000,196.93012
"565",206.130005,211.309998,205.779999,209.25,735500,200.075871
"566",208.479996,209.240005,203.440002,203.440002,544100,194.5206
"567",204.169998,205.050003,202,203.649994,723800,194.721385
"568",203.789993,206.429993,203.479996,203.740005,509700,194.80745
"569",204.669998,205.160004,202.800003,202.990005,414500,194.090333
"570",202.979996,204.339996,202.050003,203.669998,431100,194.740512
"571",204.350006,206.830002,203.369995,206.779999,501500,197.714162
"572",202.699997,209.789993,202.110001,205.919998,752900,196.891866
"573",207.100006,209.839996,205.850006,206.009995,709100,196.977917
"574",205.119995,207.529999,205.119995,206.130005,301600,197.092665
"575",206.169998,206.639999,204.309998,204.850006,224600,195.868785
"576",204.899994,205.110001,203.460007,203.75,259400,194.817007
"577",203.199997,204.490005,200.970001,204.259995,374100,195.304642
"578",205.229996,205.630005,202.830002,203.029999,328000,194.128572
"579",202.229996,204.339996,201.529999,203.520004,290000,194.597095
"580",204.220001,208.710007,203.740005,206.660004,656600,197.599427
"581",206.320007,208.470001,205.479996,207.240005,712700,198.154
"582",208.669998,208.669998,204.529999,207.839996,486200,198.727686
"583",207.529999,209.570007,206.190002,208.369995,469500,199.234448
"584",208.899994,214.399994,207.570007,211.110001,725600,201.854323
"585",211.779999,213.130005,210.729996,212.759995,496700,203.431977
"586",213.490005,213.580002,211.149994,212.119995,411600,202.820037
"587",213.330002,215.449997,212.259995,213.759995,413600,204.388134
"588",215,216.619995,213.440002,215.490005,470100,206.042296
"589",214.270004,214.539993,212.869995,213.619995,257400,204.254273
"590",213.839996,213.839996,210.139999,210.990005,387700,201.739589
"591",210.990005,211.110001,208.699997,209.570007,264100,200.381848
"592",212.169998,218.229996,211.5,216.720001,794400,207.218365
"593",216.089996,216.600006,213.330002,214.630005,366800,205.220001
"594",215.559998,215.949997,213.369995,215.860001,524200,206.39607
"595",202.059998,210.600006,197.179993,209.580002,2143600,200.391404
"596",210,211.199997,208.740005,209.270004,748400,200.094998
"597",209.759995,210.679993,208.389999,209.600006,840400,200.410532
"598",209.440002,210.279999,205.529999,205.800003,826600,196.777132
"599",200.470001,206.669998,200.470001,205.320007,527300,196.31818
"600",202.880005,206.199997,202.339996,204.220001,503000,195.266402
"601",204.949997,206.160004,198.940002,199.369995,773900,190.629034
"602",200.850006,202.110001,198.630005,199.630005,636800,190.877644
"603",199.960007,200,196.199997,197.479996,976900,188.821898
"604",200.940002,206,199.610001,201.410004,846400,192.579603
"605",201.830002,204.580002,200.350006,200.520004,796800,191.728623
"606",201.529999,204,200.880005,201.059998,515300,192.244942
"607",200,202.779999,198.820007,202.490005,687800,193.612254
"608",200.759995,204.410004,199.839996,203.080002,848200,194.176383
"609",200.929993,203.800003,198.279999,198.440002,487400,190.490215
"610",198.380005,199.410004,195.020004,195.25,590200,187.428009
"611",195.679993,197.119995,192.830002,194.610001,1135100,186.813649
"612",192.960007,195.729996,191.320007,193.419998,774900,185.671319
"613",192.789993,195.330002,190.940002,192.800003,998800,185.076162
"614",192.960007,192.960007,185.580002,188.770004,1403000,181.207611
"615",188.479996,190.699997,184.779999,187.080002,1817300,179.585312
"616",188.380005,190.960007,187.039993,187.830002,1252400,180.305266
"617",189.399994,191.270004,189,191.199997,763300,183.540255
"618",190.889999,192.479996,190.580002,191.539993,769700,183.86663
"619",191.479996,192.449997,189.869995,190.389999,626400,182.762707
"620",190.869995,192.039993,189.979996,191.509995,247400,183.837833
"621",191.270004,191.940002,189.110001,190.419998,982100,182.791504
"622",189.139999,191.429993,188.470001,190.639999,458700,183.002691
"623",189.300003,191.919998,188.800003,191.589996,467400,183.91463
"624",192.690002,194.789993,191.899994,194,547500,186.228086
"625",193.949997,194.910004,192.910004,194.020004,1472400,186.247289
"626",194.690002,194.990005,192.199997,192.410004,431800,184.701787
"627",192.149994,193.559998,191.710007,192.080002,404200,184.385005
"628",191.880005,194.360001,191.589996,192.210007,429500,184.509802
"629",186.839996,190.800003,186.589996,190.619995,467100,182.983489
"630",190.789993,191.910004,190.089996,191.089996,317300,183.434661
"631",191.270004,193.369995,191.089996,193.050003,363300,185.316147
"632",193.559998,193.970001,191.630005,193.809998,419500,186.045695
"633",194.190002,194.720001,191.850006,192.089996,1086400,184.394599
"634",191.929993,192.289993,189.919998,190.490005,730700,182.858706
"635",190.800003,191.220001,189.940002,190.259995,454700,182.63791
"636",191.339996,191.990005,190.059998,191.660004,327800,183.981833
"637",192.449997,195.490005,191.259995,195.160004,589500,187.341618
"638",195.220001,198.979996,194.309998,197.949997,650300,190.01984
"639",197.770004,198.699997,195.710007,196.940002,476700,189.050307
"640",195.029999,200.240005,194.75,200,880900,191.987717
"641",198.160004,199.839996,197.25,199.440002,227200,191.450154
"642",199.339996,199.990005,198.410004,198.880005,450500,190.912591
"643",198.539993,201,198.470001,200.520004,403700,192.486889
"644",199.720001,200.259995,198.080002,198.199997,241900,190.259825
"645",197.789993,202.429993,196.979996,202.369995,375900,194.262767
"646",205.389999,207.880005,204.880005,207.729996,420700,199.408038
"647",207.639999,208.5,205.869995,207.070007,325800,198.77449
"648",207.330002,208.570007,206.279999,208.419998,301800,200.070398
"649",207.160004,207.619995,205.940002,207.119995,187000,198.822475
"650",207.860001,207.860001,203.660004,203.660004,450400,195.501096
"651",203.839996,206.669998,203.839996,205.059998,403900,196.845004
"652",203.990005,203.990005,201.490005,203.75,812500,195.587487
"653",203.179993,205.990005,203.179993,204.630005,309800,196.432237
"654",206.539993,208.270004,206.449997,206.990005,515100,198.697693
"655",206.970001,208.220001,205.660004,208.070007,460000,199.734429
"656",207.600006,208.639999,206.520004,208.190002,256400,199.849617
"657",208.970001,210.440002,202.830002,210.339996,534300,201.913479
"658",210.399994,210.399994,208.399994,210.229996,573300,201.807885
"659",210.119995,211.229996,209.080002,210.470001,320800,202.038275
"660",210.210007,211.009995,208.240005,209.789993,444700,201.385509
"661",204.979996,215.789993,204.190002,214.309998,908900,205.724436
"662",214.619995,217.110001,213.710007,217.089996,434600,208.393064
"663",216.850006,217.479996,215.070007,216.649994,400300,207.970689
"664",216.539993,219.289993,215.889999,218.610001,436900,209.852175
"665",218.25,219.259995,216.860001,218.550003,601300,209.794581
"666",217.679993,218.910004,216.229996,217.820007,562300,209.09383
"667",219.360001,222.050003,218.279999,219.619995,398600,210.821708
"668",217.309998,219.330002,215.229996,217.139999,692200,208.441064
"669",217.889999,218.740005,216.839996,218.699997,469900,209.938566
"670",217.350006,218.660004,216.330002,217.869995,420000,209.141815
"671",216.770004,218.210007,215.089996,215.860001,428800,207.97602
"672",216.279999,218.240005,215.600006,216.710007,414200,208.794981
"673",216.399994,217.990005,216.380005,217.610001,438900,209.662104
"674",219.699997,223.199997,218.850006,223.089996,583000,214.941951
"675",222.460007,226.320007,222.460007,225.619995,560900,217.379545
"676",225.100006,226.539993,224.630005,226.289993,388900,218.025072
"677",226.929993,231.020004,226.850006,229.479996,590500,221.098565
"678",229.190002,230.410004,228.679993,229.130005,369200,220.761357
"679",229.440002,230.220001,226.509995,226.649994,268400,218.371925
"680",226.020004,226.410004,223.179993,223.75,279200,215.577849
"681",224.020004,225.910004,224.020004,224.860001,282400,216.647308
"682",225.539993,226.119995,221.479996,221.479996,286700,213.390753
"683",222.080002,224.399994,221.070007,223.089996,285800,214.941951
"684",223.240005,228.570007,222.029999,227.619995,246400,219.306498
"685",227.669998,228.199997,225.710007,226.460007,340200,218.188876
"686",225.429993,228.470001,223.839996,227.429993,332100,219.123435
"687",227.110001,229.470001,225.490005,229.369995,248900,220.992582
"688",230.229996,233.820007,229.770004,231.779999,282600,223.314563
"689",232.490005,233.949997,229.869995,230.630005,378700,222.206571
"690",231.259995,231.669998,230.050003,230.229996,240200,221.821172
"691",231.520004,231.779999,230.5,231,251200,222.563053
"692",230.740005,232.449997,229.809998,230.570007,364100,222.148765
"693",226,226.630005,220.970001,225.800003,609100,217.552978
"694",223.300003,227,221.740005,225.110001,477400,216.888177
"695",225.059998,225.860001,224.029999,225.100006,425400,216.878548
"696",225,226.320007,224.119995,225.059998,587600,216.840001
"697",224.270004,225.580002,222.110001,223.279999,522600,215.125014
"698",224.020004,224.979996,221.630005,223.660004,243500,215.49114
"699",225.160004,226.389999,224,226.259995,262400,217.996169
"700",224.649994,226.169998,222.550003,223.130005,217600,214.980498
"701",223.289993,224.779999,222.979996,224.679993,209500,216.473875
"702",225,225,218.580002,218.919998,375600,210.924256
"703",220.149994,221.610001,218.869995,220.919998,290500,212.851209
"704",219.970001,222.720001,218.289993,222.009995,191700,213.901395
"705",222.460007,225.160004,221.380005,224.979996,245700,216.762921
"706",224.399994,224.720001,219.429993,219.809998,354000,211.781749
"707",220.679993,221.940002,218.479996,218.699997,357700,210.71229
"708",219.070007,219.369995,216.639999,216.979996,378200,209.055109
"709",217.429993,224.729996,217.380005,224.649994,411700,216.444972
"710",221.789993,223.169998,220.020004,222.009995,214000,213.901395
"711",233.360001,233.360001,222.039993,224.619995,344600,216.416069
"712",224.199997,226.839996,223.039993,226.229996,318200,217.967266
"713",225.520004,228.669998,222.020004,227.330002,557100,219.027096
"714",227.460007,232.580002,226.75,228.869995,589600,220.510843
"715",228.210007,229.399994,227,228,378900,219.672624
"716",225.800003,227.649994,223.690002,225.699997,721300,217.456625
"717",238.839996,245.460007,236.199997,241.880005,1465300,233.045681
"718",237.039993,239.5,234.929993,238.160004,832000,229.461548
"719",236.630005,241.149994,236.630005,240.600006,428700,231.812432
"720",241.830002,244.809998,238.800003,243.050003,480500,234.172947
"721",242.660004,244.580002,241.059998,243.729996,404300,234.828104
"722",245,246.899994,243.029999,245.860001,315400,236.880313
"723",247.229996,248.210007,244.580002,246.300003,213300,237.304245
"724",245.410004,247.830002,245.190002,245.539993,217500,236.571994
"725",249.539993,249.539993,243.820007,245.240005,227300,236.282962
"726",242.600006,247.229996,237.470001,245.580002,267900,236.610541
"727",241.889999,246.490005,241.889999,246.470001,349400,237.468034
"728",246.240005,246.460007,240.809998,240.899994,262600,232.101464
"729",241.919998,244.589996,241.139999,242.440002,251200,233.585225
"730",244.479996,249.490005,244.039993,248.679993,305600,239.597309
"731",246.600006,249.949997,246.600006,248.529999,183900,239.452793
"732",249.220001,253.210007,249.020004,253.160004,257700,243.913694
"733",253.110001,253.380005,251.399994,252.550003,271400,243.325973
"734",251.070007,254,250.460007,251.589996,278400,243.296946
"735",252.470001,256.619995,251.720001,256.549988,490500,248.093443
"736",257.170013,259.5,256.290009,257.480011,269100,248.992811
"737",257.230011,262.119995,256.619995,261.950012,275000,253.315469
"738",261.149994,262.429993,259.190002,261.799988,343000,253.17039
"739",260.98999,261.899994,257.880005,258.459991,281600,249.940488
"740",258.459991,263.410004,258.459991,263.350006,199400,254.669316
"741",263.019989,263.910004,261.519989,263.290009,174400,254.611296
"742",263.149994,269.149994,263.049988,267.339996,234900,258.527785
"743",266.98999,269.170013,258.950012,259.920013,432600,251.352384
"744",258.850006,260.23999,256.200012,258.549988,544900,250.027518
"745",256.5,259.079987,254.639999,257.779999,254400,249.28291
"746",260.450012,260.589996,257.079987,259.839996,322100,251.275005
"747",257.589996,259.410004,254.860001,254.990005,314300,246.584882
"748",256.290009,256.609985,252.669998,253.100006,449600,244.757182
"749",252.899994,261.339996,252.899994,257.440002,398200,248.954121
"750",257.230011,258.75,252.580002,258.51001,257400,249.988858
"751",258.660004,259.049988,253.339996,256.730011,290200,248.267532
"752",255.559998,255.559998,251.5,251.649994,414200,243.354966
"753",251.779999,253.330002,250.020004,253.220001,266100,244.873222
"754",255.820007,260.76001,254.990005,260.609985,207300,252.019613
"755",261,261,255.210007,256.079987,267500,247.638934
"756",252.699997,256.899994,252,255,351500,246.594547
"757",256.209991,256.559998,252.059998,252.059998,245100,243.751455
"758",252.149994,254.649994,251.449997,253.75,381300,245.38575
"759",252.479996,255.179993,252.190002,254.380005,246800,245.994989
"760",256.040009,256.420013,253.039993,254.360001,209200,245.975644
"761",253.539993,256.019989,252.380005,255.869995,171100,247.435865
"762",255.660004,256.190002,251.660004,251.699997,180300,243.403321
"763",249.470001,251.229996,248.270004,249.520004,294900,241.295186
"764",251.350006,253.039993,248.539993,251.229996,338800,242.948812
"765",249.440002,253.229996,247.399994,250.940002,289600,242.668377
"766",248.039993,255.839996,248.039993,255.449997,241600,247.029711
"767",257.059998,258.130005,253.720001,253.910004,422700,245.54048
"768",255.5,257.029999,253.509995,254.669998,352200,246.275423
"769",254.050003,254.869995,250.610001,252.179993,365900,243.867494
"770",253.470001,256.799988,252.410004,254.520004,241200,246.130373
"771",254.529999,255.940002,252.529999,253.860001,302400,245.492125
"772",252.020004,255.389999,250.970001,255.160004,193600,246.749277
"773",257.619995,257.899994,253.429993,256.100006,224700,247.658294
"774",256.119995,258.01001,254.820007,255.960007,507300,247.522909
"775",257.040009,264.309998,256.850006,261.75,356000,253.12205
"776",261.190002,261.880005,259.549988,261.649994,310100,253.02534
"777",265,265.940002,263.079987,264.390015,286900,255.675043
"778",264.209991,266.320007,263.700012,265.25,197600,256.506681
"779",266.579987,267.290009,263.609985,264.799988,267800,256.071502
"780",265,266.160004,261.5,262.679993,258100,254.021387
"781",259.570007,264.339996,256.859985,262.649994,478000,253.992378
"782",262.649994,265.269989,260.040009,263.200012,353000,254.524266
"783",263.640015,264.209991,261.880005,262.519989,347700,253.866658
"784",261.100006,263.269989,260.299988,261.600006,337900,252.977
"785",262.5,262.5,257.480011,257.730011,347700,249.23457
"786",258.429993,259.350006,254.399994,255.149994,183300,246.739597
"787",254.059998,255.850006,252.830002,255.460007,288500,247.039391
"788",255.460007,257.690002,254.089996,256.649994,199200,248.190153
"789",255.25,258.170013,253.529999,257.309998,182700,248.828401
"790",258.630005,261.679993,256.630005,260.149994,263800,251.574784
"791",261.230011,264.529999,260.459991,262.140015,205600,253.499209
"792",265.299988,270.470001,265.299988,269.529999,349800,260.6456
"793",268.540009,269.279999,266.839996,267.950012,246900,259.117694
"794",266.119995,266.899994,264.5,266.089996,180500,257.318989
"795",265.100006,266.059998,262.559998,263.549988,146100,254.862705
"796",262.440002,263.130005,260.369995,261.160004,129700,252.551501
"797",261.51001,265,260.709991,261,156400,253.298787
"798",260.290009,262.799988,259.149994,259.829987,146100,252.163296
"799",257.450012,259.619995,255,258.029999,226500,250.41642
"800",258.230011,258.920013,255.669998,257.149994,182000,249.562381
"801",256.829987,257.48999,253.800003,253.880005,118800,246.388878
"802",251.970001,253.25,247.210007,251.940002,203600,244.506119
"803",250.789993,253.710007,250.059998,253.410004,189000,245.932745
"804",253,254.800003,251.600006,251.630005,131300,244.205268
"805",252.039993,253.479996,249.75,251.309998,126700,243.894703
"806",251.020004,252.470001,248.289993,249.5,206700,242.138112
"807",249.820007,251.529999,248.309998,251.360001,258000,243.943231
"808",251.279999,254.179993,250.110001,254.029999,236800,246.534446
"809",253.860001,256.140015,251.350006,252.25,290000,244.806969
"810",250.710007,251.679993,247.380005,247.690002,326800,240.381521
"811",247.119995,250.029999,245.009995,248.830002,272800,241.487883
"812",247.910004,249.839996,246.929993,247.199997,207000,239.905974
"813",247.960007,248.529999,246,247.350006,214000,240.051557
"814",249.389999,252.029999,248.869995,251.270004,391300,243.85589
"815",252,256.480011,251.080002,255.820007,414300,248.271638
"816",255.929993,260.399994,255.880005,259.549988,312800,251.891559
"817",259.799988,261.359985,257,258.279999,265200,250.659043
"818",258.929993,264.380005,258.089996,263.959991,265600,256.171439
"819",264.869995,269.410004,264.670013,269.359985,349700,261.412098
"820",269.459991,270,267.26001,269.690002,280300,261.732377
"821",267.700012,271.320007,265.549988,268.079987,549900,260.169867
"822",268.950012,268.950012,265.079987,267.290009,350600,259.403199
"823",272.429993,272.470001,269.070007,270.040009,302900,262.072056
"824",270.720001,271.709991,268.390015,269.369995,318000,261.421812
"825",269.529999,274.01001,268.920013,274.01001,295500,265.924916
"826",273.929993,276.380005,272.929993,273.51001,339700,265.439669
"827",272.929993,275.220001,270.149994,270.149994,618800,262.178796
"828",270.690002,270.850006,267.440002,268.049988,399300,260.140754
"829",267.880005,270.589996,266.910004,268.26001,355800,260.344579
"830",269.100006,270.269989,267.089996,267.160004,157700,259.27703
"831",268.170013,271.959991,267.970001,269.049988,261900,261.111247
"832",269.049988,269.549988,263.549988,263.920013,401700,256.132641
"833",261.720001,263.720001,261.040009,261.709991,405700,253.987829
"834",261.769989,264.649994,261,264.649994,413600,256.841082
"835",263.160004,265,261.029999,264.649994,255500,256.841082
"836",263.709991,265.399994,261.399994,263.73999,479200,255.957929
"837",264.850006,265.859985,263.440002,264.880005,259900,257.064306
"838",262.309998,263.170013,259.959991,261.130005,426000,253.424956
"839",260.630005,262.25,257.859985,258.040009,344300,250.426134
"840",256.149994,258.059998,251.210007,252.360001,719500,244.913724
"841",254.550003,256.470001,253.649994,255.899994,646600,248.349264
"842",256.829987,258.609985,256.209991,257.899994,367500,250.290251
"843",256.329987,260.119995,255.070007,258.609985,312200,250.979293
"844",258.290009,258.519989,255.190002,255.419998,486300,247.883432
"845",260.350006,266.369995,253.25,257.769989,1142700,250.164082
"846",256.290009,262.440002,254.809998,261.899994,443400,254.172225
"847",262.980011,264.380005,260.809998,264.299988,406400,256.501403
"848",263.119995,264.26001,260.910004,263.440002,352500,255.666793
"849",265.380005,266.320007,262.950012,265.390015,299800,257.559267
"850",265.149994,265.459991,262.600006,264.170013,177800,256.375264
"851",264.309998,265.059998,263.040009,263.040009,212400,255.278602
"852",263.679993,267.459991,262.130005,267.399994,302600,259.509939
"853",267.309998,269.799988,264.940002,269.200012,396400,261.256845
"854",268.579987,273.109985,265.899994,273.040009,330100,264.983536
"855",273.600006,274.369995,268.799988,270.059998,341700,262.091455
"856",269.940002,271.26001,268.630005,268.970001,276300,261.033621
"857",269.459991,271.859985,267.459991,270.059998,242500,262.091455
"858",270.769989,272.170013,269.790009,271.880005,295100,263.85776
"859",269.190002,271.130005,267.660004,268.959991,350000,261.023906
"860",269.540009,272.220001,268.329987,272.130005,258200,265.016744
"861",273,273,263.470001,263.679993,359500,256.787609
"862",264.420013,268.109985,264.049988,268.109985,462200,261.101805
"863",267.799988,270.190002,267.76001,270.019989,142900,262.961883
"864",268.779999,269.320007,266.920013,268.23999,219600,261.228412
"865",267.130005,269.149994,262.75,265,598700,258.073112
"866",265,267.320007,262.929993,265.600006,419200,258.657434
"867",263.859985,264.369995,259.529999,260.75,621700,253.934204
"868",259.790009,261.559998,257.809998,258.059998,397700,251.314516
"869",258.140015,260.299988,255.889999,256.149994,314100,249.454438
"870",257.380005,259.5,252.550003,253.240005,354300,246.620514
"871",253,256.910004,252.660004,255.220001,566300,248.548755
"872",255.860001,256.880005,255.220001,256.390015,444600,249.688185
"873",256.890015,257.799988,255.389999,256.859985,242500,250.145871
"874",257.119995,259.26001,255.899994,258.130005,403100,251.382693
"875",258,259.98999,257,258.470001,199900,251.713802
"876",259.070007,259.959991,256.5,257.920013,92300,251.178191
"877",257.910004,259.970001,256.390015,258.320007,335400,251.567729
"878",257.850006,258.950012,254.110001,254.889999,407500,248.227379
"879",254.889999,256.279999,251,255.050003,516800,248.3832
"880",255.160004,257.299988,254.009995,255.169998,233500,248.500059
"881",258.73999,260,256.109985,257.779999,321800,251.041836
"882",258.910004,259.730011,256.369995,257.179993,308500,250.457513
"883",257.160004,259.269989,256.570007,256.709991,275700,249.999798
"884",256.5,258.630005,253.399994,254.050003,310300,247.409339
"885",254,254.800003,246.860001,252.029999,904900,245.442136
"886",251.880005,253.339996,251.020004,251.550003,311300,244.974687
"887",252.149994,255.279999,251.190002,253.919998,368600,247.282733
"888",255.309998,256.839996,249.889999,250.059998,349500,243.523629
"889",250.929993,255.100006,248.690002,254.820007,496500,248.159216
"890",255.139999,256.709991,252.660004,253.389999,397400,246.766588
"891",251,253.070007,247.779999,248.339996,1036100,241.848588
"892",253,253.070007,250.539993,252.410004,347700,245.812208
"893",253.059998,254.759995,252.5,254.330002,139900,247.682019
"894",255.610001,256.149994,253.880005,255.419998,193900,248.743524
"895",255.660004,257.019989,254.570007,255.449997,169700,248.772738
"896",255.729996,256.290009,254.720001,255.380005,168800,248.704576
"897",255.960007,256.380005,254.25,255.419998,240500,248.743524
"898",254.699997,255.479996,252.820007,253.059998,285100,246.445212
"899",253.070007,254.240005,251.899994,252.839996,204800,246.230961
"900",253.690002,253.720001,249.789993,250.970001,323100,244.409846
"901",252.279999,253.770004,251.169998,252.919998,381300,246.308872
"902",252.919998,253.970001,250.820007,253.440002,368400,246.815284
"903",254.440002,256.26001,252.559998,254.5,421100,247.847574
"904",255.490005,267.48999,255.380005,263.709991,928900,256.816823
"905",262.76001,264.190002,260.899994,261.660004,915900,254.820421
"906",262.25,264.440002,258,264.26001,387200,257.352465
"907",263.480011,266.179993,261.890015,263.779999,461300,256.885001
"908",263.730011,266.299988,262.130005,265.940002,396000,258.988544
"909",266.579987,266.959991,262.880005,264.100006,384800,257.196643
"910",263.690002,264.98999,262.690002,264.059998,405900,257.157681
"911",265,265.839996,261.040009,262.029999,486500,255.180744
"912",260.359985,262.76001,256.019989,256.660004,622000,249.951117
"913",248.600006,252.130005,240.380005,241.850006,1658400,235.52824
"914",241.679993,243.360001,236.899994,238.929993,824700,232.684554
"915",239.460007,239.479996,237.330002,237.860001,641800,231.642531
"916",236.75,240.490005,235.889999,238.160004,495400,231.934692
"917",238.169998,239.800003,236.919998,237.169998,402700,230.970564
"918",234.009995,236.110001,232.259995,234.479996,538500,228.350876
"919",234.5,234.5,228.190002,229.289993,702300,223.296536
