"","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"534",152.970001,152.970001,149.110001,150.449997,3973600,35.596597
"535",147.960007,150.770004,147.020004,150.119995,3678000,35.518518
"536",149.809998,150.100006,147.130005,148.410004,2802000,35.113932
"537",148.869995,149.479996,146.399994,147.279999,2520000,34.846572
"538",149.080002,150.710007,147.130005,148.910004,2577600,35.232233
"539",149.440002,150.850006,148.75,150.149994,3318000,35.525616
"540",150.389999,151.279999,149.330002,150.25,2319600,35.549277
"541",149.720001,150.050003,147.520004,149.300003,3258000,35.324507
"542",149.699997,150.25,145.610001,145.770004,3582000,34.489306
"543",145.380005,148.070007,144.759995,146.449997,2562400,34.650193
"544",147.889999,149.589996,147.610001,149.059998,1281600,35.267722
"545",149.630005,150.350006,149.309998,149.710007,1737200,35.421514
"546",150.529999,154.149994,150.410004,151.5,2598000,35.845028
"547",150.009995,150.279999,149.270004,149.919998,2387200,35.471198
"548",149.360001,150,147.779999,149.179993,2268800,35.296112
"549",148.990005,149.199997,146.460007,147.330002,2680800,34.858403
"550",147,149.589996,146.630005,149.580002,1488800,35.390755
"551",150.399994,151.509995,149.240005,149.360001,2105600,35.338703
"552",149.399994,150,148.899994,149.25,1450800,35.312676
"553",149.190002,151.740005,148.619995,151.039993,1960000,35.73619
"554",151.009995,153.110001,150.679993,153.029999,1603600,36.207027
"555",153.610001,153.610001,148.899994,149.729996,3184000,35.426244
"556",150.630005,151.350006,149.229996,149.639999,1623600,35.40495
"557",149.039993,149.419998,147.720001,149.179993,1694400,35.296112
"558",149.039993,149.130005,147.440002,148.520004,2303200,35.139959
"559",148.490005,150.380005,148.25,150.220001,1896000,35.542179
"560",150.320007,150.490005,149.149994,149.740005,2274800,35.428612
"561",150.009995,153.100006,149.669998,152.940002,2770800,36.185734
"562",152.550003,153.429993,151.940002,152.880005,2139600,36.171538
"563",152.300003,152.720001,150.339996,152.330002,1968000,36.041407
"564",152.809998,153.710007,151.690002,152.679993,1682400,36.124215
"565",152.399994,152.570007,150.419998,151.259995,1528400,35.788243
"566",151.770004,152.210007,150.770004,151.300003,1114400,35.797709
"567",150.979996,152.960007,150.619995,152.75,1899600,36.313587
"568",152.970001,153.949997,152.669998,153.869995,2019200,36.579846
"569",153.25,156.309998,152.970001,154.919998,2316400,36.829465
"570",153.910004,155.789993,152.869995,155.75,2334800,37.026783
"571",156.009995,156.720001,154.679993,155.610001,1862400,36.993501
"572",156.029999,162.130005,155.440002,161.009995,4086400,38.277253
"573",161.25,164.350006,160.389999,164.330002,4192000,39.066526
"574",163.570007,163.830002,161.630005,163.649994,2280400,38.904866
"575",163.210007,163.5,159.440002,160.529999,2858000,38.163143
"576",160.330002,162.770004,159.020004,160.729996,2136800,38.210689
"577",160.589996,161.309998,157.990005,160.199997,2022400,38.084691
"578",160.449997,160.929993,158.289993,158.490005,2905600,37.678171
"579",158.100006,158.699997,157.149994,157.210007,2350000,37.373874
"580",158.639999,159.889999,157.550003,157.759995,2674000,37.504624
"581",157.789993,159.800003,157.520004,158.679993,1992800,37.723337
"582",159.009995,161.279999,158.570007,160.440002,1623600,38.141748
"583",159.080002,160.360001,156.869995,159.360001,2333200,37.884997
"584",159.059998,161.089996,157.929993,158.639999,1703200,37.713829
"585",158.630005,161.229996,157.869995,161.210007,2054400,38.324803
"586",161.479996,162,160.309998,160.589996,1538000,38.177406
"587",161.330002,163.850006,160.860001,162.949997,2484800,38.738454
"588",163.690002,163.990005,161.889999,162.809998,1519200,38.705172
"589",162.949997,163.059998,161.020004,161.210007,1027200,38.324803
"590",161.350006,162.520004,159.770004,160.059998,1192400,38.051408
"591",160.410004,161.479996,159.309998,159.580002,1061200,37.937298
"592",160.970001,161.339996,159.949997,160.029999,1064400,38.044277
"593",160.320007,162.639999,160,161.729996,1898000,38.448421
"594",161.889999,164.539993,160.970001,163.649994,2102400,38.904866
"595",164.220001,168.320007,164.220001,168.279999,2698000,40.005567
"596",167.949997,169.820007,166.929993,168.860001,1694400,40.143452
"597",168.929993,169.190002,167.059998,168.830002,1784400,40.136321
"598",168.520004,168.929993,165.649994,166.770004,3850000,39.646593
"599",161.279999,162.619995,154.460007,159.460007,8322000,37.908771
"600",158.419998,158.75,154.050003,155.669998,4454000,37.007764
"601",155.889999,156.770004,153.199997,156.729996,4066800,37.25976
"602",157.630005,158.399994,154.710007,155.190002,1893600,36.893654
"603",155.320007,155.5,153,154.639999,2009600,36.762901
"604",159.029999,159.979996,154.850006,156.479996,3393200,37.200327
"605",157.699997,160.710007,156,159.710007,2480000,37.968204
"606",160.149994,161.490005,157.949997,157.960007,1580000,37.552173
"607",157.729996,159.460007,157.320007,158.690002,934400,37.725717
"608",158.360001,160.669998,157.940002,160.669998,1248800,38.196425
"609",159.270004,159.830002,156.199997,157.580002,2096400,37.461834
"610",157.589996,157.589996,153.279999,153.460007,2576800,36.482378
"611",153.160004,155.240005,152.759995,152.929993,3160800,36.356377
"612",160.039993,160.25,154.729996,159.679993,4418400,37.961069
"613",159.270004,159.270004,155.529999,156.539993,2877200,37.21459
"614",157.330002,158.679993,153.5,154.479996,2699200,36.724863
"615",154.179993,156.229996,153.009995,153.869995,1670000,36.579846
"616",154.029999,156.279999,153.449997,155.820007,2267200,37.043426
"617",155.860001,158.479996,155.679993,156.990005,4422000,37.321573
"618",157.029999,157.949997,156.160004,157.570007,2107200,37.459458
"619",158.029999,158.729996,156.240005,156.830002,1432400,37.283535
"620",157.369995,158.570007,157.130005,158.529999,758800,37.687679
"621",158.110001,159.330002,155.5,157.279999,2849200,37.390513
"622",153.210007,157.460007,152.039993,155.940002,2910000,37.071953
"623",155.75,162.25,155.550003,162.100006,2952400,38.536384
"624",162.509995,162.509995,160.039993,161.789993,2732800,38.462684
"625",161.979996,162.070007,159.229996,160.509995,3168000,38.158387
"626",161.740005,162.309998,160.639999,161.050003,2214800,38.286765
"627",160.649994,160.970001,155.710007,156.190002,2644400,37.131386
"628",156.169998,158.389999,152.929993,154.839996,4385200,36.810446
"629",153.940002,155.610001,152.639999,153,4262800,36.578544
"630",153.199997,153.770004,150.520004,152.610001,3425600,36.485305
"631",152.300003,152.570007,146.839996,148.649994,6568000,35.538564
"632",149.039993,151.410004,148.619995,151.300003,3486800,36.172117
"633",151.770004,151.770004,148.610001,149.720001,2593200,35.794377
"634",149.690002,150.399994,147,147.440002,2461200,35.249285
"635",149.240005,150,146.899994,148.179993,3128400,35.426199
"636",148.149994,151.160004,147.919998,151.110001,3212000,36.126692
"637",151.639999,153.300003,151.259995,151.839996,2896000,36.301216
"638",152.229996,153.860001,151.149994,151.220001,2934000,36.15299
"639",151.410004,151.669998,148.300003,150.649994,2556400,36.016715
"640",150.490005,150.990005,148.679993,150.100006,3153200,35.885227
"641",150.089996,150.570007,148.5,150.059998,814000,35.875662
"642",150.080002,150.610001,146.110001,148.009995,2472800,35.385556
"643",148.229996,150.610001,147.399994,150.149994,2359200,35.897178
"644",149.190002,150.470001,147.770004,148.289993,1911200,35.452497
"645",147.660004,151.490005,147.509995,150.970001,2195200,36.093221
"646",153.029999,154.160004,147.130005,150.360001,4928000,35.947385
"647",150.779999,152.25,150.25,151.789993,3161200,36.289261
"648",152.5,154,151.210007,153.809998,2711600,36.772195
"649",152.240005,152.669998,148.279999,149.380005,4676800,35.713092
"650",149.100006,150.740005,148.539993,149.289993,3527600,35.691573
"651",149.580002,150.25,147.220001,147.699997,3810800,35.311444
"652",148.139999,150.929993,147.389999,150.919998,3491200,36.081267
"653",151.809998,151.809998,148.960007,149,2790800,35.622242
"654",148.990005,154,148.009995,153.880005,2991600,36.788932
"655",153.350006,155.710007,152.449997,153.889999,3933200,36.791321
"656",154.130005,154.470001,152.160004,152.899994,1736800,36.554635
"657",153.179993,153.5,148.649994,151.130005,4423600,36.131474
"658",151.179993,151.179993,147.309998,147.940002,7368000,35.368823
"659",148.320007,149.160004,147.389999,148.889999,4141200,35.595944
"660",147.639999,150.899994,146.649994,150.759995,3945600,36.043014
"661",150.600006,151.039993,142.789993,145.779999,8147200,34.852419
"662",145.839996,149.220001,145,148.970001,5243200,35.61507
"663",148.720001,148.839996,146.470001,147.690002,3769200,35.309054
"664",147.889999,148.039993,146.380005,147,2946000,35.144091
"665",146.460007,147.850006,145.720001,145.740005,2762000,34.842858
"666",146.009995,148.850006,146.009995,147.580002,3971600,35.282756
"667",149.139999,149.139999,147.410004,147.869995,3346400,35.352086
"668",147.600006,149.729996,146.710007,147.029999,4133600,35.151263
"669",147.130005,149.539993,147.119995,148.740005,3416000,35.560084
"670",149.100006,153.089996,148.759995,151.259995,4864000,36.162552
"671",151.259995,154.460007,150.5,153.889999,4786400,36.791321
"672",153.979996,154.860001,152.259995,153.029999,3831600,36.585716
"673",152.330002,152.899994,150.869995,152.089996,2484400,36.360985
"674",152.479996,153.970001,151.880005,152.679993,2640800,36.502038
"675",152.660004,153.089996,151.550003,152.320007,2684400,36.415975
"676",151.880005,153.529999,150.300003,152.809998,4635600,36.533119
"677",154.149994,159.490005,153.830002,157.880005,6417200,37.745234
"678",158.350006,163.380005,158.199997,163.380005,5696800,39.060149
"679",163.740005,163.740005,160.160004,160.429993,3819600,38.354873
"680",159.5,160.740005,158.020004,158.970001,3322000,38.005825
"681",160.25,160.410004,156.789993,158.539993,2104000,37.903021
"682",159.759995,160.520004,157.520004,157.529999,2760800,37.661556
"683",155.580002,158.880005,155.580002,158.029999,2511600,37.781093
"684",156.5,160.990005,156.210007,160.860001,3697600,38.457677
"685",160.669998,162.100006,159.75,161.259995,2650000,38.553306
"686",161.25,161.25,159.380005,160.690002,3230000,38.417035
"687",160.759995,163.520004,160.759995,163.399994,2213600,39.064927
"688",164,165.149994,162.809998,164.259995,3118000,39.270532
"689",163.380005,164.919998,162.529999,163.169998,2004800,39.217657
"690",163.419998,164.220001,161.279999,162.5,2486000,39.056624
"691",162.75,163.279999,161.410004,162.820007,2362800,39.133538
"692",162.520004,163.050003,160.660004,161.75,2480400,38.876363
"693",161.050003,163.160004,160.960007,162.899994,2644800,39.152762
"694",162.350006,164.660004,162.190002,164.110001,2436400,39.443586
"695",164.589996,165.830002,163.75,165.039993,2476400,39.667108
"696",163.869995,166.240005,163.600006,165.259995,3730800,39.719985
"697",164.589996,165.050003,162.470001,163.690002,2128800,39.34264
"698",164.080002,165.820007,163.350006,165.669998,3269600,39.818529
"699",166.5,166.889999,165.410004,166.399994,2320000,39.993982
"700",166.369995,166.490005,163.759995,166.279999,2215600,39.965141
"701",167.460007,168.820007,165.850006,166.119995,3139600,39.926685
"702",166.800003,167.699997,163.279999,165.649994,4143200,39.813721
"703",166.229996,166.229996,164.289993,165.699997,1428800,39.825739
"704",164.669998,166.160004,164.5,165.960007,1249200,39.888232
"705",166.470001,168.649994,165.910004,167.75,2354800,40.318454
"706",167.759995,167.779999,164.5,165.610001,1946000,39.804108
"707",165.710007,168.25,165.520004,167.929993,1242000,40.361715
"708",168.179993,169.580002,167.490005,168.220001,2413200,40.431418
"709",168.5,169.830002,167.820007,169.75,1677200,40.799151
"710",167.759995,169.509995,166.070007,169.070007,2506000,40.635716
"711",168.850006,169.970001,168.339996,169.970001,1438000,40.852028
"712",169.839996,170.559998,168.800003,168.949997,1764400,40.606871
"713",169.460007,173.149994,169.389999,172.410004,2040000,41.438479
"714",172.160004,174.339996,170.529999,171.369995,3084000,41.188514
"715",170.630005,172.139999,169.630005,171.600006,3450000,41.243797
"716",171.169998,171.399994,166.270004,166.270004,2431600,39.962739
"717",167.610001,169.949997,166.570007,169.770004,1996400,40.803959
"718",169.149994,170.979996,166.759995,169.25,1978000,40.678977
"719",169.679993,170,166.729996,167.660004,1294800,40.296823
"720",168.25,170.279999,167.800003,169.149994,1404000,40.65494
"721",169.830002,173.949997,169.830002,173,2224400,41.580283
"722",173.300003,174.759995,172.119995,173.820007,1691200,41.777371
"723",174.320007,175,172.279999,174.190002,1999600,41.866299
"724",174.800003,178.910004,174.059998,178.75,2627200,42.962287
"725",177.449997,177.630005,171.119995,174.820007,4137600,42.017719
"726",175.009995,176.919998,173.080002,174.809998,1805600,42.015313
"727",174.809998,178.279999,174.350006,178.220001,2623200,42.834903
"728",177.960007,178.770004,174.600006,175.389999,2798000,42.154716
"729",176.830002,177.160004,174.009995,175.350006,2510800,42.145104
"730",176.240005,178.190002,174.240005,177.550003,2201600,42.67387
"731",177.039993,178.360001,176.550003,177.360001,1940400,42.628203
"732",178.240005,180.009995,178.059998,179.949997,2068000,43.250704
"733",179.949997,181.419998,178.559998,181.009995,1925600,43.505473
"734",180.979996,181.979996,179.630005,180.619995,1755200,43.411737
"735",180.800003,183.429993,180.490005,183.119995,2376800,44.012609
"736",182.509995,183.100006,180.839996,182.300003,2040400,43.815525
"737",182.289993,184.850006,182.110001,184.720001,1488400,44.397168
"738",183.889999,187.020004,183.889999,185.660004,3129600,44.623096
"739",185.669998,186.389999,180.789993,181.509995,2386400,43.625647
"740",181.470001,184.649994,181.470001,183.729996,2013600,44.159221
"741",183.830002,185.910004,183.600006,185.5,1792400,44.584639
"742",182.490005,186.690002,182.490005,186.149994,1593600,44.740864
"743",186.5,187.910004,184.289993,185.029999,1299200,44.471675
"744",182.779999,186.220001,181.759995,185.119995,1296000,44.493305
"745",184.169998,184.490005,182.020004,183.820007,1710800,44.180855
"746",186.110001,186.860001,183.820007,184.740005,983600,44.401976
"747",184.149994,185.839996,183.5,184.539993,1223200,44.353903
"748",185.080002,185.929993,183.949997,184.949997,1734800,44.452447
"749",184.839996,187.199997,183.860001,183.860001,2467600,44.190468
"750",183.789993,185.690002,182.240005,185.619995,1952400,44.61348
"751",185.25,187.419998,182.509995,186.639999,1671200,44.858636
"752",185.479996,187.229996,184.850006,185.350006,2175200,44.548588
"753",183.360001,184.869995,182.139999,184.770004,1819600,44.618617
"754",185,187.339996,175.75,187.169998,2067200,45.198172
"755",187.300003,187.960007,185.979996,187,1002400,45.157121
"756",185.929993,189.639999,185.389999,188.059998,2095200,45.413091
"757",189.580002,189.850006,188.160004,189.580002,2353200,45.780145
"758",190.210007,190.619995,187.389999,188.5,3056400,45.519344
"759",187.639999,188.649994,186.5,187.139999,1419600,45.190928
"760",188.5,189.410004,186.729996,188.160004,1791600,45.437241
"761",188.289993,190.800003,187.800003,190.479996,1771200,45.997477
"762",190.580002,193.089996,190.580002,192.5,3392800,46.485272
"763",191.5,191.75,186.240005,186.830002,2281600,45.116069
"764",187.800003,189.869995,184.520004,186.020004,3067600,44.92047
"765",184.429993,187.059998,182.449997,185.649994,2415600,44.831119
"766",187.240005,189.029999,186.25,188.210007,2514400,45.449316
"767",190.770004,191.759995,189.240005,191.309998,2711600,46.197907
"768",192,193,190.940002,192.080002,1516400,46.38385
"769",191.800003,195.059998,190.270004,193.059998,3594800,46.620501
"770",193.929993,196.990005,193.580002,195.029999,2073200,47.096221
"771",194.570007,196.139999,192.169998,193.580002,2641600,46.746072
"772",192.369995,194.160004,190.869995,193.820007,979200,46.804029
"773",194.059998,197.619995,194.059998,196.279999,1722400,47.398073
"774",197.820007,199.470001,196.339996,197,2050000,47.57194
"775",200.429993,200.429993,194.729996,198.479996,1284800,47.929332
"776",198.009995,199.339996,196.770004,197.889999,1668000,47.786859
"777",199.509995,200.080002,198.669998,199.720001,1686000,48.228771
"778",199.449997,200.550003,198.729996,199.559998,1264800,48.190133
"779",199.330002,200.089996,198.559998,199.509995,1974400,48.178059
"780",199.410004,200.190002,198,198.169998,1977600,47.854474
"781",198.559998,199.490005,197.029999,197.490005,1980400,47.690268
"782",195.610001,199.850006,195.610001,199.529999,2383200,48.182889
"783",197.199997,199.529999,194.259995,196.940002,5119600,47.557452
"784",193.550003,196.369995,193.509995,194.860001,3024800,47.055169
"785",195.330002,196.860001,194.830002,196.179993,1390000,47.373923
"786",197.119995,197.839996,195.880005,196.710007,1230800,47.501912
"787",196.589996,198.039993,195.929993,197.789993,1553600,47.762709
"788",196.339996,199.300003,196,199.089996,1580000,48.076637
"789",198.639999,198.949997,196.619995,197.130005,1161600,47.603334
"790",198.130005,198.75,197,197.520004,1453600,47.697512
"791",197.960007,199.360001,196.619995,197,1394400,47.57194
"792",198.119995,201.479996,197.190002,201.070007,1402000,48.554773
"793",200.75,202.339996,199.910004,202.300003,1040400,48.851795
"794",201.119995,202.350006,200.869995,201.149994,706400,48.574089
"795",200.669998,201.949997,200.020004,201.059998,2054400,48.552356
"796",199.759995,200.759995,198.289993,198.309998,2410000,47.888281
"797",199.740005,200.059998,198.669998,198.929993,1314400,48.037999
"798",198.800003,200.360001,197.699997,198.889999,1348800,48.028341
"799",197.880005,199.279999,197.669998,198.190002,1387600,47.859304
"800",198.520004,199.720001,197.279999,199.130005,1520800,48.086298
"801",198.960007,199.309998,195.809998,196.229996,2421200,47.385998
"802",195.360001,195.429993,192.270004,193.050003,2762000,46.618087
"803",192.009995,194.610001,192.009995,192.75,1916000,46.545642
"804",192.220001,193.5,190.820007,190.899994,1712000,46.098899
"805",191.139999,192.979996,189.800003,191.419998,2422800,46.224471
"806",191.339996,192.960007,190.070007,190.520004,1313600,46.007138
"807",190.869995,192.210007,188.460007,190.759995,1540400,46.065092
"808",191.380005,193.830002,190.059998,191.089996,1723200,46.144781
"809",191.199997,191.960007,188.839996,189.169998,1788800,45.681136
"810",189.110001,189.419998,185.809998,186.190002,2753200,44.961521
"811",185.809998,187.529999,185.699997,186.589996,1968800,45.058112
"812",186.580002,188.050003,185.619995,186.860001,2220000,45.123314
"813",187.559998,188.929993,186.529999,187.210007,1597600,45.207834
"814",188.800003,190.160004,188.240005,189.050003,2043600,45.65216
"815",189.809998,192.979996,189.809998,192.110001,1676000,46.391094
"816",192.100006,194.039993,191.630005,193.300003,1992800,46.678458
"817",193.199997,193.589996,189.380005,191.259995,1259600,46.394643
"818",191.429993,192.550003,190.910004,191.669998,1319200,46.494099
"819",191.949997,192.570007,189.850006,192.149994,1686800,46.610534
"820",192.020004,192.960007,190.729996,192.960007,2379600,46.807022
"821",192.789993,194.809998,192.520004,194.710007,2194400,47.231525
"822",194.470001,195.699997,193.460007,195.5,1306800,47.423157
"823",197.380005,198.740005,195.729996,196.089996,2075600,47.566275
"824",196.119995,197.729996,196.089996,197.669998,1880800,47.949542
"825",197.229996,200.339996,195.570007,200.210007,1830400,48.565681
"826",199.330002,204.639999,199.330002,204.490005,3366800,49.603896
"827",204.690002,204.940002,201.940002,203.320007,3225600,49.320085
"828",203.020004,203.270004,200.220001,202.440002,1703600,49.106619
"829",202.820007,203.429993,201.589996,202.580002,1631600,49.140579
"830",202.839996,202.880005,198.669998,199.240005,2385600,48.330384
"831",199.720001,200.740005,198.710007,199.610001,2215600,48.420135
"832",199.589996,199.990005,196.800003,198.479996,2569200,48.146026
"833",197.149994,199.479996,197.009995,199.050003,2287600,48.284294
"834",199.600006,200,197.509995,198.839996,2118400,48.233352
"835",200.410004,201.240005,193.789993,195.800003,3317600,47.49593
"836",195.589996,198.169998,193.360001,194.539993,2212000,47.190285
"837",194.990005,197.070007,194.690002,196.509995,1979600,47.668155
"838",195.139999,196.350006,193.820007,193.850006,2017200,47.022912
"839",193.949997,194.460007,189.360001,189.759995,3070400,46.030783
"840",190.440002,193.460007,189.320007,192.419998,2310400,46.67603
"841",195.259995,195.660004,194.089996,194.729996,1312800,47.236374
"842",194.729996,196.149994,193.410004,196.100006,2066000,47.568703
"843",193.399994,198.199997,193.399994,197.580002,1934800,47.927711
"844",197.380005,198.660004,195.800003,196.070007,4588000,47.561426
"845",197.050003,201.410004,197.050003,201.330002,3356800,48.837362
"846",200.589996,203.399994,200.229996,201.889999,2613200,48.973203
"847",202.949997,204.300003,201.410004,204.300003,2419200,49.557806
"848",212.899994,214.399994,210.279999,211.229996,5260800,51.23884
"849",212.259995,212.990005,210.309998,211.440002,3193200,51.289782
"850",211.380005,212.679993,210.020004,212.440002,1676000,51.532356
"851",213.440002,213.440002,210.699997,210.75,1958800,51.122406
"852",213.039993,213.210007,210.610001,212.229996,2228000,51.481414
"853",212.199997,216.610001,211.830002,216.550003,3431600,52.529334
"854",217,217.690002,215.5,216,3320000,52.395918
"855",216.289993,216.839996,213.380005,214.960007,1832000,52.143643
"856",215.110001,216.240005,213.169998,215,2460800,52.153344
"857",215,216.649994,214.820007,215.5,1131200,52.274631
"858",216.699997,218.929993,216.130005,218.630005,2324800,53.033888
"859",218.679993,220.380005,217.119995,219.75,2445200,53.305569
"860",222.639999,225.580002,220.979996,222.460007,3661600,53.962945
"861",222.460007,223.039993,216.729996,217.050003,2486800,52.650621
"862",217.050003,218.789993,216.259995,218.740005,2722800,53.060571
"863",219,219.759995,218.679993,219.050003,1350400,53.135768
"864",218.179993,219.240005,217.149994,217.830002,2522000,52.839828
"865",217.449997,223.059998,217.25,223.009995,2487200,54.096358
"866",223,224.679993,221.360001,224.509995,1724000,54.460219
"867",224.130005,225.589996,223.169998,225.559998,1770000,54.714922
"868",225.5,226.850006,223.929993,224.440002,1832400,54.44324
"869",224.139999,225.300003,223.100006,224.259995,1404000,54.399575
"870",225,226.520004,224,224.740005,1270400,54.516013
"871",225.440002,225.440002,223.300003,224.529999,1441600,54.465071
"872",225.880005,232.410004,224.589996,232.100006,3455600,56.301356
"873",233.089996,234.529999,232.5,233.399994,3142000,56.616699
"874",232.990005,235.649994,232.669998,234.399994,1712000,56.859272
"875",235.380005,236.600006,234.119995,234.929993,1611200,56.987836
"876",235,237.179993,234.210007,234.580002,988800,56.902937
"877",236.190002,238.25,234.710007,235.740005,2281600,57.184324
"878",235.669998,235.970001,233.320007,234.039993,2232800,56.771946
"879",233.789993,234.5,231.550003,233.550003,1668800,56.653087
"880",233.490005,235.460007,232.350006,233,2256400,56.519671
"881",243.279999,243.279999,232.589996,233.570007,1575600,56.914422
"882",233.639999,234.279999,232.059998,232.940002,1853200,56.760907
"883",232.710007,233.139999,228.559998,231.25,2615600,56.349101
"884",231.809998,232.690002,228.679993,229.199997,2352000,55.849573
"885",229.5,233.089996,228.940002,232.240005,2933600,56.590338
"886",234,234.910004,231.199997,234.479996,3049200,57.13616
"887",234.970001,235.699997,233.660004,234.690002,1878800,57.187333
"888",235.259995,235.990005,233.860001,235.070007,1461200,57.279929
"889",235.830002,239.630005,233.639999,239.339996,1800400,58.320405
"890",239.119995,240.429993,238.020004,238.479996,1735600,58.110847
"891",239.300003,245.789993,237.990005,245.789993,23002800,59.892088
"892",61.75,61.900002,60.119999,60.959999,3189000,59.416928
"893",61.049999,61.349998,60.740002,61.200001,1203300,59.650855
"894",61.5,62.189999,61.32,62.080002,1385900,60.508581
"895",62.34,62.48,60.970001,61.580002,1683600,60.021237
"896",61.700001,62.290001,61.599998,62.07,1090700,60.498832
"897",62.259998,62.5,62.080002,62.34,1114200,60.761998
"898",63.02,63.450001,62,62.380001,1769600,60.800986
"899",62.139999,62.490002,61.740002,62.110001,1771500,60.53782
"900",62.220001,62.419998,61.41,61.709999,2184600,60.147944
"901",62,62.290001,61.610001,61.84,1806100,60.274654
"902",61.75,61.799999,61.080002,61.669998,2122600,60.108955
"903",61.93,62.369999,61.459999,62.290001,1610100,60.713264
"904",62.299999,62.48,61.799999,62.470001,1175400,60.888708
"905",62.049999,62.200001,59.970001,60.23,2917200,58.705407
"906",60.419998,61.049999,60.029999,60.439999,2052200,58.910091
"907",60.5,60.880001,60.16,60.220001,1824800,58.695662
"908",59.970001,60.200001,58.799999,59.209999,3274800,57.711226
"909",61.380001,61.380001,58.790001,58.790001,3762600,57.301859
"910",59.369999,59.369999,58.02,58.779999,2831700,57.29211
"911",59.040001,59.169998,58.810001,59,1921800,57.506542
"912",58.540001,58.77,57.91,58.150002,2232400,56.67806
"913",57.759998,58.439999,57.709999,57.77,2136000,56.307678
"914",57.73,58.290001,57.599998,57.91,2322900,56.444133
"915",58,58.959999,57.860001,58.68,1840700,57.194643
"916",58.380001,58.799999,57.48,57.580002,2297200,56.122488
"917",58.689999,59.959999,58.689999,59.41,2294000,57.906164
"918",58.66,58.799999,58.290001,58.450001,2619200,56.970465
"919",58.439999,58.450001,56.360001,56.490002,2373100,55.060079
"920",56.91,57.049999,56.18,56.369999,2317000,54.943114
"921",56.349998,56.540001,55.32,55.990002,3550100,54.572736
"922",56.23,57.610001,55.43,57.43,2160600,55.976284
"923",57.77,58.830002,57.77,58.75,1782500,57.262871
"924",58.580002,59.27,58.509998,59.099998,1819200,57.60401
"925",59.040001,60.439999,58.91,60.41,2603000,58.880851
"926",60.619999,60.82,59.189999,59.330002,3174800,57.828191
"927",59.060001,60,58.950001,59.889999,3297300,58.374013
"928",56.220001,57.110001,55.139999,56.849998,8273200,55.410964
"929",56.84,56.939999,56.099998,56.459999,4086600,55.030836
"930",56.419998,57.200001,56.380001,56.669998,2918600,55.23552
"931",56.77,58.110001,56.77,58.029999,2664300,56.561095
"932",57.990002,58.77,57.990002,58.490002,3552300,57.009454
"933",58.459999,59.18,58.459999,58.84,2761400,57.350593
"934",59,59.23,58.639999,59,2117700,57.506542
"935",59.27,60.240002,59.07,59.830002,3378500,58.315535
"936",58.830002,59.419998,58.509998,58.990002,3010400,57.496797
"937",58.830002,58.939999,58.209999,58.59,3371400,57.106921
"938",57.900002,58.639999,57.880001,58.560001,1690200,57.077681
"939",59.150002,59.98,59.150002,59.759998,1776900,58.247303
"940",59.860001,60.169998,59.540001,59.860001,1732400,58.344774
"941",59.759998,60.16,59.48,60.009998,1572000,58.749093
"942",60.32,61.990002,60.23,61.380001,3807000,60.09031
"943",61.310001,61.91,61.299999,61.790001,2833000,60.491695
"944",61.790001,61.950001,61.25,61.450001,2240600,60.158838
"945",61.060001,61.389999,60.830002,61.330002,1854300,60.041361
"946",61.459999,61.970001,60.889999,61.110001,3130300,59.825982
"947",60.790001,61.709999,60.66,60.720001,2642800,59.444177
"948",61.169998,62.490002,61.169998,62.330002,2007300,61.020349
"949",62.349998,63.040001,62.119999,62.139999,2745600,60.834339
"950",62.220001,62.439999,61.189999,61.689999,2152700,60.393794
"951",61.490002,62.48,61.209999,62.279999,2016300,60.971397
"952",62.799999,63.209999,62.220001,62.299999,3172600,60.990977
"953",62.43,62.849998,61.59,61.900002,1383600,60.599384
"954",62.169998,62.25,60.830002,60.98,1962700,59.698713
"955",60.919998,61.59,60.610001,60.630001,1461900,59.356068
"956",60.700001,61.18,60.41,60.860001,1406200,59.581235
"957",61.049999,61.700001,60.759998,61.369999,1196300,60.080518
"958",61.950001,62.209999,61.700001,61.880001,1728900,60.579804
"959",62.07,62.830002,61.939999,62.18,1589600,60.8735
"960",62.25,62.970001,62.130001,62.630001,1515000,61.314045
"961",62.66,62.880001,61.389999,61.599998,2257100,60.305685
"962",61.959999,62.009998,60.150002,60.360001,3086900,59.091741
"963",60.299999,60.52,59.259998,59.5,1930100,58.24981
"964",59.279999,60.18,59.029999,59.810001,1768500,58.553298
"965",59.290001,59.389999,58.200001,59.02,4493800,57.779896
"966",59.110001,59.91,58.299999,58.43,2498600,57.202293
"967",58,58.529999,57.57,57.700001,2488000,56.487632
"968",58.040001,58.57,57.889999,58.369999,1869200,57.143552
"969",58.5,59.25,58.18,59.169998,1763800,57.926742
"970",59.630001,60.139999,59.52,60.130001,1784400,58.866574
"971",60.110001,60.470001,59.759998,59.849998,1105300,58.592455
"972",60.060001,60.650002,59.75,60.07,1295200,58.807833
"973",60.220001,60.490002,59.68,59.990002,2351900,58.729516
"974",60.130001,60.75,60.07,60.509998,1392600,59.238587
"975",60.57,60.610001,59.57,60.110001,1948300,58.846994
"976",60.5,62.220001,60.459999,61.439999,2993300,60.149047
"977",61.919998,62.25,59.68,60.82,2980300,59.542075
"978",60.91,61.52,60.810001,61.299999,1525900,60.011989
"979",61.189999,61.330002,60.689999,61.09,2181700,59.806402
