"","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"49",59.57,60.75,59.470001,59.98,5811800,29.99
"50",59.580002,60.049999,58.779999,59.07,5002800,29.535
"51",58.919998,59.709999,58.540001,59.610001,5994800,29.805
"52",59.93,60.23,58.919998,59.060001,4427800,29.530001
"53",58.459999,58.57,57.689999,58.209999,5883600,29.105
"54",57.529999,58.43,57.27,58.18,5547600,29.09
"55",58.459999,58.48,57.450001,57.52,4978000,28.76
"56",58.02,58.669998,56.549999,58.59,5390400,29.295
"57",58.310001,58.799999,57.5,57.5,3615200,28.75
"58",57.150002,58,56.580002,57.610001,5323400,28.805
"59",58.639999,60.099998,58.57,59.759998,5320600,29.879999
"60",59.560001,60.950001,59.41,60.919998,5236000,30.459999
"61",61.18,62.400002,61.18,62.369999,6714800,31.184999
"62",62.150002,62.66,62.029999,62.23,5502200,31.115
"63",62.459999,63.880001,62.209999,63.259998,5513000,31.629999
"64",63.900002,63.970001,61.27,61.740002,8483200,30.870001
"65",61.98,62.599998,61.720001,62.560001,4330600,31.280001
"66",63.200001,64.43,63.200001,63.889999,5058600,31.945
"67",63.84,64.5,63.68,64.220001,4361600,32.110001
"68",63.799999,63.990002,61.970001,63.419998,9022400,31.709999
"69",63.450001,63.560001,62.950001,63.529999,4020000,31.764999
"70",63.779999,64.150002,63.529999,64.110001,6283600,32.055
"71",64.480003,64.629997,63.099998,64.190002,8772200,32.095001
"72",64.150002,64.25,62.939999,63.490002,6802000,31.745001
"73",63.220001,63.740002,62.040001,62.43,6659800,31.215
"74",62.060001,63.57,62,63.130001,7073200,31.565001
"75",64.099998,64.550003,63.84,64.220001,4722400,32.110001
"76",64.190002,64.279999,63.619999,63.84,3499200,31.92
"77",64.25,65.349998,63.459999,65.169998,5978000,32.584999
"78",64.839996,65.360001,64.330002,64.760002,4566600,32.380001
"79",65.25,65.75,63.93,64.470001,4326200,32.235001
"80",65.269997,67.07,65.099998,65.800003,6752200,32.900002
"81",65.900002,65.940002,64.040001,64.650002,3762200,32.325001
"82",65.169998,66.169998,65.099998,65.940002,6121400,32.970001
"83",65.720001,65.919998,64.25,64.690002,4920800,32.345001
"84",64.889999,64.970001,63.860001,64.300003,4027400,32.150002
"85",64.489998,64.610001,63.470001,64.199997,4890400,32.099998
"86",64.620003,65.75,63.459999,63.619999,6598600,31.809999
"87",63.610001,64.940002,62.669998,64.830002,5711400,32.415001
"88",65.239998,66.099998,65.139999,65.400002,5436000,32.700001
"89",65.290001,65.599998,64.830002,64.989998,4377200,32.494999
"90",65.489998,66.779999,65.330002,66.550003,9965200,33.275002
"91",66.660004,66.75,66.07,66.489998,5064200,33.244999
"92",65.720001,65.959999,64.5,65.029999,4162800,32.514999
"93",65.279999,66.419998,65.199997,66.129997,3669800,33.064999
"94",66.800003,68.290001,66.410004,67.080002,6183600,33.540001
"95",67.099998,68.25,66.760002,67.959999,3424400,33.98
"96",68.599998,68.870003,67.139999,67.260002,4186400,33.630001
"97",66.900002,67.809998,66.309998,66.900002,3887600,33.450001
"98",66.419998,66.790001,65.529999,66.010002,7035200,33.005001
"99",67.089996,67.379997,65.550003,67.18,5708600,33.59
"100",67.029999,67.029999,65.18,65.190002,7914600,32.595001
"101",66.889999,66.900002,61.869999,65.040001,14457200,32.52
"102",65.870003,66.089996,64.620003,65.550003,4906800,32.775002
"103",65.800003,65.809998,63.700001,64.260002,6605400,32.130001
"104",64.68,64.959999,63.950001,64.279999,6854600,32.139999
"105",64.349998,64.5,63.110001,63.360001,5696400,31.68
"106",62.98,63.220001,62.599998,62.990002,5341400,31.495001
"107",63.25,64.599998,63,63.450001,6102600,31.725
"108",63.279999,64.050003,62.740002,63.580002,6373400,31.790001
"109",62.790001,63.970001,62.439999,63.790001,4896800,31.895
"110",63.189999,63.669998,62.099998,63.23,4289200,31.615
"111",63.41,64.050003,63.18,63.419998,4507800,31.709999
"112",62.549999,63.060001,61.259998,61.75,6084000,30.875
"113",61.630001,62.900002,61.509998,62.779999,5980800,31.389999
"114",63.689999,65.370003,63.48,64.669998,7773400,32.334999
"115",64.739998,65.510002,64.360001,65.239998,6187200,32.619999
"116",64.720001,66.050003,64.5,65.980003,4420200,32.990002
"117",65.120003,65.529999,64.529999,65.349998,5183200,32.674999
"118",65.709999,66.150002,65.449997,66.120003,3734200,33.060001
"119",65.68,66.599998,65.389999,66.25,1661600,33.125
"120",65.790001,65.879997,64.690002,65.629997,3970600,32.814999
"121",64.739998,65.309998,64.669998,64.980003,3731800,32.490002
"122",65.650002,66.949997,65.650002,66.889999,4308000,33.445
"123",67,69.650002,66.800003,69.32,7400400,34.66
"124",69.099998,69.699997,68.75,69.309998,4833000,34.654999
"125",70.220001,71.290001,69.57,69.800003,6031600,34.900002
"126",70.709999,71,69,69.18,4010800,34.59
"127",69.449997,69.989998,69.25,69.910004,2618400,34.955002
"128",70.110001,70.739998,70.050003,70.589996,3306400,35.294998
"129",70.629997,70.75,70,70.309998,3273600,35.154999
"130",70.809998,71,70.010002,70.279999,3813000,35.139999
"131",70.309998,70.57,69.449997,69.68,4175000,34.84
"132",69.660004,70,68.959999,69.239998,4924600,34.619999
"133",69.25,70.559998,69.040001,70.410004,4612200,35.205002
"134",71.040001,72.650002,70.75,72.400002,11690200,36.200001
"135",73.150002,73.300003,71.830002,72.300003,5238800,36.150002
"136",72.730003,72.989998,72.230003,72.849998,3452000,36.424999
"137",73.089996,73.18,72.68,72.82,2506400,36.41
"138",72.610001,72.900002,72.440002,72.830002,1831000,36.415001
"139",72.730003,73.459999,72.110001,73.089996,1384400,36.544998
"140",73.050003,73.459999,72.860001,73.150002,1931800,36.575001
"141",73.099998,74.510002,73.019997,74.160004,2831000,37.080002
"142",74.129997,74.790001,73.760002,73.839996,2432200,36.919998
"143",73.760002,73.980003,73.199997,73.290001,2594200,36.645
"144",74.139999,75.860001,74.120003,75.360001,5809800,37.68
"145",75.620003,75.620003,73.580002,74.160004,6062200,37.080002
"146",73.870003,76.199997,73.870003,76.190002,4636400,38.095001
"147",76.239998,76.360001,75.099998,75.510002,4410200,37.755001
"148",74.989998,75.519997,74.360001,75.089996,4295000,37.544998
"149",75.099998,75.660004,74.620003,75.339996,3674800,37.669998
"150",75.489998,75.699997,75.080002,75.510002,3853800,37.755001
"151",76.199997,76.300003,75,75.239998,3950400,37.619999
"152",74.760002,75.349998,73.540001,74.589996,6447200,37.294998
"153",74.5,75.129997,74.349998,75.010002,4769600,37.505001
"154",75.32,76.449997,75.279999,75.510002,4725400,37.755001
"155",75.5,75.5,73.779999,74.550003,4296200,37.275002
"156",74.110001,74.68,73.25,73.610001,4190200,36.805
"157",73.919998,74.540001,72.879997,73.050003,4613000,36.525002
"158",73.129997,74.580002,73.129997,74.269997,4015400,37.134998
"159",73.760002,73.790001,72.57,73.349998,2941200,36.674999
"160",73.25,73.669998,72.860001,73.220001,6075800,36.610001
"161",73.230003,73.470001,73,73.169998,3460600,36.584999
"162",73.330002,73.449997,70.650002,71.629997,4453600,35.814999
"163",71.949997,73.639999,71.730003,72.949997,3943400,36.474998
"164",73.360001,75.5,73.309998,75.349998,5812600,37.674999
"165",75.050003,76.160004,74.989998,76.160004,5101400,38.080002
"166",76,76.489998,74.75,74.879997,6007400,37.439999
"167",75.099998,75.599998,74.010002,75.419998,6815000,37.709999
"168",74.019997,76.440002,73.629997,74.720001,8263000,37.360001
"169",75.07,77.080002,73.949997,76.730003,6074400,38.365002
"170",76.209999,76.419998,74.019997,74.220001,5469400,37.110001
"171",73.75,75.379997,73.599998,75.349998,3931200,37.674999
"172",75.089996,75.540001,74.339996,75.5,3186600,37.75
"173",75.339996,76.400002,75.32,76.379997,3188000,38.189999
"174",76.040001,76.879997,75.889999,76.5,4024000,38.25
"175",76.639999,76.879997,76.029999,76.639999,3352000,38.32
"176",75.989998,77.260002,75.970001,76.879997,2730600,38.439999
"177",76.910004,77.739998,76.389999,77.730003,5272400,38.865002
"178",76.660004,77.040001,75.459999,75.550003,5366600,37.775002
"179",75.040001,75.230003,73.25,73.910004,6523200,36.955002
"180",73.919998,75.089996,73.720001,74.93,5798600,37.465
"181",75.199997,76.599998,75,76.510002,3736600,38.255001
"182",76.919998,77.110001,75.650002,76.870003,4183400,38.435001
"183",77.050003,77.25,74.389999,74.489998,5517600,37.244999
"184",74.360001,75.57,73.980003,74.57,4552600,37.285
"185",75.050003,77.199997,74.900002,76.839996,4101200,38.419998
"186",76.93,76.980003,75.370003,76.32,3165000,38.16
"187",76.730003,76.809998,75.370003,75.910004,4728200,37.955002
"188",75.779999,77.959999,75.660004,77.790001,4677800,38.895
"189",77.339996,78.690002,77.25,78.410004,7330200,39.205002
"190",77.379997,77.760002,76.010002,76.110001,6965600,38.055
"191",76.050003,76.690002,74.900002,76.370003,4482000,38.185001
"192",75.639999,76.300003,74.790001,75.370003,2490200,37.685001
"193",72.669998,74.480003,70.529999,74,5153000,37
"194",73.620003,74.220001,72.379997,72.93,4661400,36.465
"195",74.169998,74.870003,73.199997,74.699997,4179800,37.349998
"196",75.550003,75.639999,73.730003,74.190002,6421800,37.095001
"197",75.089996,75.809998,74.779999,75.610001,3638800,37.805
"198",75.599998,77.440002,75.449997,76.870003,5288000,38.435001
"199",76.870003,77.169998,75.5,76.870003,3457800,38.435001
"200",77.5,79.809998,77.18,79.790001,5271200,39.895
"201",80.449997,81.169998,80.029999,80.029999,6473200,40.014999
"202",80.309998,80.449997,79.510002,79.57,3877600,39.785
"203",79.559998,80.93,79.150002,80.93,3012600,40.465
"204",81.529999,81.779999,81.129997,81.650002,3016200,40.825001
"205",81.510002,81.849998,81.220001,81.400002,3205200,40.700001
"206",81.830002,82.860001,81.300003,82.410004,3482800,41.205002
"207",82.559998,82.760002,81.860001,82.349998,2722600,41.174999
"208",82.129997,82.589996,81.760002,82.010002,3696800,41.005001
"209",82.720001,82.720001,80.610001,81.389999,3178400,40.695
"210",81.18,81.809998,80.419998,80.809998,2872000,40.404999
"211",81.110001,81.160004,79.580002,80.260002,3000400,40.130001
"212",80.699997,81.129997,80.040001,80.5,2843000,40.25
"213",80.089996,80.580002,79.449997,79.919998,3334400,39.959999
"214",80.589996,80.760002,79.690002,80.25,2984800,40.125
"215",79.510002,81.029999,79.32,80.779999,3740200,40.389999
"216",78.970001,79.510002,78.019997,78.720001,12208000,39.360001
"217",77.75,78.019997,76.769997,77.970001,5146800,38.985001
"218",77.870003,79.309998,77.860001,79.279999,3364200,39.639999
"219",80.970001,82.059998,80.459999,82.040001,3936400,41.02
"220",82.019997,82.93,81.910004,82.470001,3484600,41.235001
"221",82.900002,82.900002,81.129997,81.830002,3235400,40.915001
"222",82.110001,82.300003,81.349998,81.949997,5e+06,40.974998
"223",82.139999,82.139999,80.940002,81.790001,4525000,40.895
"224",81.57,82.550003,81.040001,81.440002,2800000,40.720001
"225",81.089996,83.230003,80.900002,82.900002,6076000,41.450001
"226",83.449997,83.480003,82.050003,82.209999,4608400,41.105
"227",78.169998,78.260002,73.57,77.519997,28605200,38.759998
"228",77.470001,78.489998,76.300003,77.269997,7479200,38.634998
"229",77.010002,78.040001,76.199997,76.519997,6200000,38.259998
"230",77.660004,78.290001,76.309998,76.769997,6824000,38.384998
"231",76.760002,78,76.650002,77.419998,2832200,38.709999
"232",77.809998,78.529999,77.300003,78.459999,3389800,39.23
"233",78.739998,78.75,75.940002,76.75,4200000,38.375
"234",76.489998,78.040001,76.120003,78.010002,4e+06,39.005001
"235",77.830002,77.879997,76.470001,76.470001,3243400,38.235001
"236",75.699997,76.220001,73.599998,73.75,6311200,36.875
"237",73.129997,73.900002,72.389999,73.720001,6647400,36.860001
"238",73.519997,73.800003,72.400002,73.370003,6788800,36.685001
"239",73.739998,73.949997,73.029999,73.690002,5809600,36.845001
"240",73.519997,74.660004,73.400002,74.050003,4291000,37.025002
"241",72.629997,72.870003,71.690002,72.190002,6612000,36.095001
"242",72.360001,72.889999,72.169998,72.68,3868200,36.34
"243",72.559998,74.099998,72.07,73.75,4510600,36.875
"244",74.389999,75.629997,74.029999,75.25,6665400,37.625
"245",75.080002,75.610001,74.5,74.769997,3314600,37.384998
"246",75.400002,76.360001,75.25,76.040001,4464200,38.02
"247",75.779999,76.360001,74.370003,74.410004,4169800,37.205002
"248",74.970001,75.620003,74.379997,75.360001,5365800,37.68
"249",74.32,74.980003,73.800003,73.809998,4211600,36.904999
"250",73.720001,74.839996,73.559998,74.209999,5188800,37.105
"251",74.400002,75.029999,74.18,74.239998,3276600,37.119999
"252",73.910004,74.059998,72.669998,72.830002,3903200,36.415001
"253",72.970001,74.089996,72.800003,73.589996,3281600,36.794998
"254",73.410004,73.5,72.650002,73,3836400,36.5
"255",72.980003,73.459999,70.690002,70.709999,7871200,35.355
"256",71.290001,71.440002,68.739998,70.540001,12476600,35.27
"257",69.830002,70.040001,67.559998,67.599998,11679800,33.799999
"258",67.599998,68.110001,64.400002,65.540001,14779000,32.77
"259",66.550003,68.949997,66.349998,67.650002,15219800,33.825001
"260",66.690002,68.010002,66.650002,67.910004,5786400,33.955002
"261",68.07,72.120003,68.059998,72.059998,11381000,36.029999
"262",71.82,72.839996,71.169998,71.660004,6509000,35.830002
"263",70.75,72.239998,70.129997,72.099998,5389800,36.049999
"264",72.190002,74.790001,70.93,71.139999,7237800,35.57
"265",71.019997,72.260002,70.589996,71.879997,4786600,35.939999
"266",72.209999,73.400002,71.959999,72.849998,6217400,36.424999
"267",73.629997,73.849998,72.540001,73.080002,4052400,36.540001
"268",73.440002,74.129997,73.129997,73.339996,4638400,36.669998
"269",73.480003,74.860001,73.120003,74.800003,4333400,37.400002
"270",74.540001,75.709999,74.339996,75.669998,4032000,37.834999
"271",75.599998,76.110001,75.540001,76,3719600,38
"272",76.669998,77.709999,76.660004,77.620003,4591800,38.810001
"273",76.870003,77.610001,75.529999,76.379997,4346400,38.189999
"274",75.599998,76.209999,74.360001,74.760002,3550000,37.380001
"275",73.379997,74.080002,72.690002,73.540001,6206000,36.77
"276",74.120003,75.199997,73.660004,74.019997,4311000,37.009998
"277",74.620003,75.57,72.809998,72.980003,4444000,36.490002
"278",73.559998,74.160004,73.110001,74.059998,4534800,37.029999
"279",73.699997,73.709999,71.980003,72.360001,3179200,36.18
"280",73.220001,74.620003,73.199997,74.459999,3161800,37.23
"281",74.260002,74.370003,72.959999,73.040001,3343800,36.52
"282",73.330002,74.349998,72.830002,73.449997,3841200,36.724998
"283",73.57,74.160004,73.220001,73.769997,2646400,36.884998
"284",73.089996,74.529999,73.010002,74.32,3542400,37.16
"285",74.32,74.370003,73.089996,73.720001,4247600,36.860001
"286",73.099998,73.18,69.220001,69.879997,7058200,34.939999
"287",69.93,70.760002,69.5,69.769997,4883000,34.884998
"288",69.010002,70.099998,68.379997,69.870003,5853600,34.935001
"289",70.5,71.650002,69.470001,70.699997,8041400,35.349998
"290",72.709999,74.489998,70.290001,70.370003,13047200,35.185001
"291",70.769997,73.07,70.769997,72.709999,8725200,36.355
"292",71.389999,71.889999,68.739998,68.790001,8866600,34.395
"293",69.349998,70.099998,65.900002,67.940002,10671000,33.970001
"294",65.57,66.970001,61.549999,61.580002,11750800,30.790001
"295",62.950001,64.870003,59.700001,64.860001,12854000,32.43
"296",63.419998,63.990002,60.560001,60.830002,10535600,30.415001
"297",61.07,63.639999,61.07,62.990002,9990600,31.495001
"298",63.27,64.93,62.099998,64.599998,6508800,32.299999
"299",64.309998,64.910004,62.68,63.93,7357800,31.965
"300",63.23,63.380001,61.619999,62.73,8876800,31.365
"301",62.959999,63.279999,61.619999,62.310001,6514000,31.155001
"302",60.029999,60.360001,53.93,54.459999,20362000,27.23
"303",53.599998,57.209999,53.540001,55.009998,15848600,27.504999
"304",56.57,58.57,56,56.470001,12147600,28.235001
"305",56.610001,59.77,56.380001,59.720001,7860600,29.860001
"306",59.419998,61,58.799999,60.419998,7850200,30.209999
"307",60.27,61.189999,58.459999,59.200001,7423600,29.6
"308",59.02,61.349998,58.110001,60.84,8486000,30.42
"309",61.650002,63.060001,61.220001,63.060001,5089000,31.530001
"310",62.73,63.23,61.75,62.799999,4605000,31.4
"311",62.889999,63.779999,62.849998,63.450001,5994000,31.725
"312",64.470001,64.790001,62.849998,63.110001,7471000,31.555
"313",61.889999,62.48,60.900002,61.099998,4820400,30.549999
"314",59.290001,60.459999,58.150002,60.369999,6657000,30.184999
"315",61.5,64.25,61.110001,64.230003,10611600,32.115002
"316",63.860001,64.480003,61.27,62.02,7570000,31.01
"317",61.27,62.16,60.360001,60.790001,8727600,30.395
"318",59.830002,61.52,59.630001,61.5,7658400,30.75
"319",61.82,62.119999,60.98,61.959999,6477800,30.98
"320",62.41,64.660004,62.25,63.93,11295800,31.965
"321",64.610001,65.300003,64.169998,65.110001,6820800,32.555
"322",65.279999,65.779999,64.370003,65.239998,4927000,32.619999
"323",64.190002,64.559998,63.41,64.040001,5808800,32.02
"324",64.489998,65.709999,63.84,64.010002,5349800,32.005001
"325",64.139999,65.290001,62.810001,62.849998,5202200,31.424999
"326",60.84,61.57,59.830002,60.880001,7615600,30.440001
"327",60.459999,63.040001,60,62.540001,5767400,31.27
"328",62.790001,64.150002,61.580002,64.050003,5379200,32.025002
"329",65.32,68.519997,65.010002,66.519997,8355600,33.259998
"330",66.75,67.209999,64.849998,65.050003,6538200,32.525002
"331",66.199997,66.879997,63.869999,65.050003,5807200,32.525002
"332",64.230003,65.25,62.669998,62.700001,7263200,31.35
"333",62.299999,63.5,60.84,61.349998,7948600,30.674999
"334",60.43,62.98,59.950001,62.880001,8482600,31.440001
"335",62.900002,64.019997,62.169998,63.77,5123600,31.885
"336",63.549999,65.959999,62.810001,65.959999,5047400,32.98
"337",66,66.620003,64.970001,65.620003,4973000,32.810001
"338",66.839996,68.099998,66.470001,67.870003,4561200,33.935001
"339",67.389999,68.190002,66.480003,67.480003,6447600,33.740002
"340",69.57,73.449997,69.57,71.260002,12542800,35.630001
"341",71.019997,71.330002,70.080002,71.019997,4900200,35.509998
"342",71.910004,72.730003,71.510002,72.220001,4331400,36.110001
"343",72.239998,72.400002,70.629997,71.339996,4105400,35.669998
"344",71.269997,72.199997,69.650002,71.529999,5724400,35.764999
"345",71.190002,71.779999,69.989998,70.309998,3840200,35.154999
"346",68.989998,69.949997,67.769997,69.360001,6236200,34.68
"347",70.050003,70.550003,69.540001,70.220001,5941200,35.110001
"348",70.410004,72.029999,70.220001,71.440002,4400800,35.720001
"349",71.32,71.529999,69.919998,70.129997,3450800,35.064999
"350",71.550003,71.75,68.839996,71.089996,5167600,35.544998
"351",74.290001,77.440002,73.639999,76.57,8244600,38.285
"352",76.230003,76.860001,75.080002,75.669998,4471200,37.834999
"353",74.580002,74.699997,72.330002,72.75,7838000,36.375
"354",71.720001,71.970001,70.5,70.919998,6007200,35.459999
"355",68.139999,70.93,67.769997,69.919998,12851800,34.959999
"356",71.120003,71.43,69.080002,71.230003,9534200,35.615002
"357",70.660004,71.139999,69.639999,70.839996,4030000,35.419998
"358",70.639999,71.07,69.050003,70.480003,5083400,35.240002
"359",71,71.919998,70.529999,71.360001,4715400,35.68
"360",69.239998,69.330002,67.550003,67.580002,6656000,33.790001
"361",68,68.690002,66.529999,67.339996,6788600,33.669998
"362",68.029999,69.099998,68.029999,68.82,4183400,34.41
"363",68.790001,68.889999,67.5,67.599998,3595600,33.799999
"364",67.5,69.849998,67.339996,69.57,6282200,34.785
"365",68.690002,70.010002,67.910004,68.400002,11754400,34.200001
"366",68.18,68.730003,66.760002,67.139999,5498000,33.57
"367",66.849998,67.260002,65.709999,66.230003,4702600,33.115002
"368",65,65.209999,63.700001,64.709999,4268800,32.355
"369",64.220001,65.650002,64.040001,65.169998,4916400,32.584999
"370",64.440002,64.5,61.93,61.950001,6269600,30.975
"371",61.52,63.349998,61.52,62.48,2159800,31.24
"372",62.98,65,62.98,64.690002,5040000,32.345001
"373",65.449997,66.43,64.230003,64.779999,4989200,32.389999
"374",66.699997,67.709999,66.589996,67.349998,7226600,33.674999
"375",67.080002,67.839996,66.540001,67.589996,4532000,33.794998
"376",68.169998,69.339996,67.800003,68.5,5167000,34.25
"377",69.760002,70.839996,68.639999,69.959999,7172800,34.98
"378",70.379997,70.610001,69.290001,69.889999,4207600,34.945
"379",69.43,70.099998,67.760002,69.769997,4693200,34.884998
"380",69.059998,69.150002,67.129997,67.339996,5451800,33.669998
"381",67.760002,69.68,67.550003,69.379997,3951600,34.689999
"382",68.449997,68.5,67.010002,67.440002,3982800,33.720001
"383",67.75,68.68,66.419998,66.910004,3483800,33.455002
"384",66.25,66.529999,64.809998,65.080002,4200400,32.540001
"385",65.910004,66.669998,65.389999,65.540001,4594200,32.77
"386",65.360001,67.050003,65.209999,65.489998,8933800,32.744999
"387",65.919998,66.610001,63.950001,64.150002,3681400,32.075001
"388",65.449997,67.800003,65.199997,67.629997,4634000,33.814999
"389",66.410004,66.629997,62.5,63.48,10335600,31.74
"390",63.73,64.779999,63.709999,64.199997,4089400,32.099998
"391",64.660004,64.769997,64.139999,64.559998,2309200,32.279999
"392",64.379997,64.879997,64.019997,64.190002,2102000,32.095001
"393",64.07,64.580002,62.990002,63.169998,3105200,31.584999
"394",63.439999,63.700001,62.959999,63.66,2759600,31.83
"395",63.470001,64.650002,63.470001,64.309998,3196800,32.154999
"396",66.639999,67.599998,65.57,65.720001,5370200,32.860001
"397",65.599998,66.120003,64.919998,65.959999,3759600,32.98
"398",65.599998,67.550003,64.949997,67.290001,6832400,33.645
"399",67.25,67.57,66.209999,66.410004,4095400,33.205002
"400",66.639999,67,66.029999,66.639999,4280400,33.32
"401",67.480003,70.169998,67.410004,69.760002,9097800,34.880001
"402",69.709999,70.720001,69.360001,70.279999,6117400,35.139999
"403",67.540001,69.300003,67.25,69.110001,9153400,34.555
"404",68.949997,69.040001,67.610001,68.339996,4402800,34.169998
"405",69.629997,69.93,68.199997,68.43,3972000,34.215
"406",68.139999,69.360001,67.75,69.349998,3956600,34.674999
"407",69.790001,70.879997,69.599998,69.82,4061200,34.91
"408",69.830002,70.75,69.699997,70.169998,4696600,35.084999
"409",70.349998,70.910004,69.989998,70.610001,5159800,35.305
"410",70.339996,71.300003,70.019997,71.18,2971800,35.59
"411",71.349998,71.949997,70.339996,71.769997,3324000,35.884998
"412",71.989998,72.480003,70.860001,71.230003,2777400,35.615002
"413",71.089996,71.68,70.769997,71.330002,2223800,35.665001
"414",70.550003,71.199997,70.349998,70.989998,1974000,35.494999
"415",71.300003,71.949997,70.989998,71.75,2796400,35.875
"416",72.68,73.389999,72.129997,72.970001,4709800,36.485001
"417",73.18,73.660004,72.43,72.610001,2904000,36.305
"418",73.589996,74.190002,73.230003,73.349998,3323400,36.674999
"419",72.769997,73.099998,72.059998,72.370003,4916400,36.185001
"420",72.57,73.099998,70.970001,72.010002,6617800,36.005001
"421",69.760002,72.669998,69.650002,70.75,12996800,35.375
"422",70.989998,71.699997,70.300003,70.68,5233800,35.34
"423",70.300003,70.440002,69.599998,70.080002,5383600,35.040001
"424",70.379997,70.919998,70.010002,70.650002,3572600,35.325001
"425",70.360001,70.779999,69.800003,70.75,3387200,35.375
"426",71.019997,71.559998,70.099998,70.720001,5944200,35.360001
"427",70.589996,72.059998,70.589996,71.959999,3502200,35.98
"428",71.980003,72.32,70.68,71.080002,4981200,35.540001
"429",71.290001,71.57,70.5,70.610001,3630200,35.305
"430",70.459999,71.379997,70.43,71.139999,2917000,35.57
"431",71,71.080002,70.199997,70.599998,4333800,35.299999
"432",71.010002,72.32,70.980003,72.18,4616200,36.09
"433",71.589996,72.379997,71.239998,72,2869000,36
"434",72.440002,72.459999,71.230003,71.550003,2963400,35.775002
"435",71.68,71.800003,70.93,70.949997,3431200,35.474998
"436",71.449997,71.629997,71.010002,71.370003,3173000,35.685001
"437",71.5,71.639999,70.82,71.339996,2891000,35.669998
"438",71,71.620003,70.949997,71.440002,3781400,35.720001
"439",70.779999,71.360001,70.160004,70.389999,4129400,35.195
"440",70.620003,71.279999,70.169998,71.089996,2440400,35.544998
"441",71.5,73.029999,71.440002,72.860001,3785000,36.43
"442",72.839996,72.989998,72.43,72.699997,3464400,36.349998
"443",72.480003,72.980003,71.989998,72.800003,2289400,36.400002
"444",73,75.639999,72.959999,75.629997,6965600,37.814999
"445",75.5,75.910004,74.980003,75.309998,4518200,37.654999
"446",75.099998,76.349998,75.050003,76.260002,3985600,38.130001
"447",76.580002,77.029999,76.5,76.910004,6825000,38.455002
"448",76.660004,76.900002,75.940002,76.190002,2478200,38.095001
"449",75.629997,75.849998,75,75.769997,3040200,37.884998
"450",75.720001,77.029999,75.5,76.940002,3813400,38.470001
"451",76.410004,76.540001,75.75,76.370003,4008400,38.185001
"452",76.529999,76.980003,75.720001,76.379997,3742000,38.189999
