"","FDX.Open","FDX.High","FDX.Low","FDX.Close","FDX.Volume","FDX.Adjusted"
"447",94.860001,95.080002,93.57,94.339996,2477000,92.689487
"448",95.870003,95.980003,94.489998,94.889999,2442300,93.229867
"449",94.57,95.260002,93.879997,94.639999,1637600,92.984241
"450",94.970001,96.889999,94.419998,95.82,4099600,94.143597
"451",93.360001,94.150002,91.260002,92.5,6667800,90.881682
"452",92.32,92.519997,90.389999,92.379997,3633800,90.763778
"453",93.150002,93.290001,92.239998,92.769997,3102700,91.146955
"454",92.919998,93.18,91.889999,91.900002,2429600,90.29218
"455",92.129997,92.230003,90.510002,91.489998,2569800,89.88935
"456",90.699997,91.870003,89.900002,91.739998,2118500,90.134976
"457",92.080002,92.309998,91.040001,91.959999,1684200,90.351128
"458",92.040001,92.849998,91.5,92.190002,1658300,90.577108
"459",91.970001,92.279999,90.559998,91.489998,1825100,89.88935
"460",90.849998,91.080002,90.120003,90.639999,1457900,89.054222
"461",90.269997,90.620003,90.029999,90.389999,1230700,88.808596
"462",88.900002,89.269997,88.160004,88.470001,2118200,86.922189
"463",88.150002,88.300003,86.419998,86.629997,2575300,85.114377
"464",87.809998,88.5,87.580002,87.910004,2360400,86.371989
"465",88.059998,90.349998,88.040001,89.839996,2631700,88.268216
"466",89.230003,89.779999,88,88.029999,2058900,86.489885
"467",88.57,88.900002,87.739998,88.18,1550400,86.637262
"468",89,90.769997,88.739998,90.459999,2306000,88.877371
"469",90.25,90.849998,89.849998,90.389999,1371600,88.808596
"470",90.419998,90.690002,88.699997,89.389999,2058400,87.826091
"471",89.519997,90.129997,88.970001,89.669998,2421700,88.101192
"472",88.650002,88.75,87.559998,88.110001,1876200,86.568487
"473",88.559998,89.190002,88.150002,88.940002,1257200,87.383967
"474",89.330002,89.830002,87.699997,88.220001,1788000,86.676563
"475",87.290001,87.730003,86.199997,87.550003,2988900,86.018286
"476",88.099998,88.480003,87,88.239998,1698900,86.69621
"477",88.290001,88.75,87.830002,88.239998,1243800,86.69621
"478",88.139999,89.830002,87.57,89.040001,1385200,87.482216
"479",88.75,89.57,88.470001,89.349998,943200,87.78679
"480",89.150002,89.75,88.75,88.860001,2199300,87.305365
"481",89.019997,89.660004,88.199997,89.300003,2839900,87.73767
"482",88.239998,90.120003,88.110001,89.370003,1797100,87.806445
"483",88.720001,89.029999,87.82,88.959999,2156300,87.403614
"484",87.760002,87.800003,86.669998,87.129997,2547100,85.605629
"485",87.510002,88.589996,86.470001,86.650002,1714700,85.134031
"486",86.169998,88.059998,86.169998,87.800003,1628800,86.263913
"487",86.830002,88.330002,86.800003,87.779999,1578300,86.244258
"488",87.75,88.839996,87.379997,87.809998,1976500,86.273732
"489",88.379997,89.5,87.790001,87.889999,1609500,86.352334
"490",87.919998,88.459999,86.68,86.769997,3414200,85.251927
"491",87.260002,87.349998,84.860001,85.07,2555400,83.581672
"492",85.010002,86.900002,84.900002,86.699997,1547900,85.183152
"493",86.900002,87.790001,86.32,86.849998,1730600,85.330529
"494",86.099998,88.900002,85.82,88.739998,2152500,87.187462
"495",88.839996,90.400002,88.739998,90.019997,2244100,88.445067
"496",90.239998,90.5,88.68,89.279999,1301700,87.718015
"497",89.669998,91.43,89.510002,90.980003,1565600,89.388278
"498",89.440002,90.239998,88.650002,88.93,1649400,87.37414
"499",88.800003,89.959999,87.620003,89.139999,1619700,87.580465
"500",87.220001,87.550003,85.089996,85.25,3163500,83.758523
"501",85.190002,85.989998,84.519997,85.199997,1956800,83.709395
"502",85.099998,85.690002,83.800003,84.339996,2227900,82.86444
"503",85,86.830002,84.910004,86.830002,2402800,85.310882
"504",88.019997,88.360001,86,86.099998,2643400,84.59365
"505",86.449997,87.629997,86,87.57,1760300,86.037933
"506",88.169998,88.349998,86.120003,86.279999,2126500,84.770501
"507",86.470001,87.830002,85.970001,87.690002,1783300,86.155837
"508",87.089996,87.410004,85.57,86.190002,2573000,84.68208
"509",86.529999,87.440002,85.989998,86.839996,2333700,85.459519
"510",87.349998,87.669998,86.540001,87.629997,2093600,86.236961
"511",87.400002,88.989998,87.160004,88.510002,2619200,87.102977
"512",87.019997,91.949997,86.790001,91.010002,4691900,89.563235
"513",90.639999,92.309998,90.309998,91.339996,3132200,89.887983
"514",91.760002,92.160004,90.550003,90.629997,2893600,89.189271
"515",91.260002,91.260002,89.830002,90.540001,2713300,89.100705
"516",89.57,89.629997,87.82,88.809998,1933400,87.398203
"517",88.830002,89.019997,87.18,87.550003,2202800,86.158238
"518",87.599998,88.209999,87.129997,87.900002,1836500,86.502673
"519",87.419998,88.900002,87.309998,88.790001,1432300,87.378524
"520",90.290001,91.610001,89.68,91.610001,2078200,90.153695
"521",91.589996,91.870003,89.550003,91.540001,1833700,90.084808
"522",91.440002,92.800003,91.129997,92.599998,1033100,91.127955
"523",91.910004,92.57,91.400002,92.110001,1398500,90.645747
"524",91.25,91.989998,90.5,91.279999,1310300,89.828939
"525",91.07,91.760002,90.650002,91.129997,1162900,89.681322
"526",90.989998,91.980003,89.919998,90.480003,1668100,89.041661
"527",90.309998,90.980003,89.980003,90.610001,1637900,89.169592
"528",90,90.099998,88.93,89.5,2173600,88.077237
"529",89.629997,92.57,89.629997,92.349998,1847300,90.881929
"530",92.07,92.290001,91.419998,91.919998,1210500,90.458765
"531",92.089996,92.089996,90.209999,91.25,2011900,89.799417
"532",91.080002,93,90.910004,92.720001,1322200,91.24605
"533",92.790001,93.169998,92.529999,92.790001,1289300,91.314937
"534",92.080002,92.290001,89.980003,90.080002,2135900,88.648018
"535",88.690002,89.559998,88.400002,89.260002,1476500,87.841054
"536",88.160004,88.470001,86.220001,87.669998,3751500,86.276326
"537",87.959999,88.050003,86.839996,87.230003,2105300,85.843326
"538",88.739998,89.339996,88.199997,88.550003,1893600,87.142342
"539",89.510002,91.809998,88.949997,90.889999,2397900,89.44514
"540",90.519997,91.169998,90.330002,90.989998,1396900,89.543548
"541",90.949997,91.209999,90.290001,90.300003,1760700,88.864522
"542",90.660004,90.800003,88.400002,88.849998,1725100,87.437568
"543",87.709999,88.349998,87.040001,87.919998,1901200,86.522352
"544",89.040001,90.209999,89.019997,89.82,1623400,88.392149
"545",90.330002,90.800003,89.860001,90.120003,906600,88.687383
"546",90.68,90.68,89.389999,89.82,1411700,88.392149
"547",89.5,89.529999,88.699997,89.309998,1345800,87.890255
"548",89.300003,89.459999,88.5,88.660004,1481500,87.250594
"549",88.050003,88.379997,87.230003,87.800003,2222900,86.404264
"550",87.690002,88.339996,87.040001,87.769997,1334200,86.374735
"551",87.919998,88.330002,87.400002,87.580002,1551400,86.18776
"552",87.730003,89.779999,87.589996,89.550003,2490900,88.126445
"553",89.480003,90.110001,88.919998,89.739998,1935900,88.313419
"554",89.949997,90.459999,89.75,90,1679500,88.569288
"555",89.639999,90.099998,89.32,89.980003,1817600,88.549609
"556",90.019997,91.120003,89.779999,90.309998,1944300,88.874358
"557",90.010002,90.330002,89.43,89.540001,1415300,88.116602
"558",89.540001,89.75,88.459999,88.860001,1049500,87.447411
"559",88.529999,89.379997,88.18,89.07,948400,87.654072
"560",89.18,89.260002,87.82,88,1102300,86.601082
"561",87.900002,88.080002,86.870003,87.459999,2002100,86.069665
"562",87.370003,87.919998,87.18,87.629997,1516300,86.236961
"563",87.5,87.650002,86.879997,87.190002,1811600,85.803961
"564",87.699997,87.970001,87.160004,87.629997,1484400,86.236961
"565",87.370003,88.110001,86.870003,87.540001,1982400,86.148395
"566",85.599998,87.169998,85.309998,85.800003,5980600,84.436058
"567",85.870003,87.639999,85.870003,87.540001,2692900,86.289192
"568",87.5,87.580002,87.019997,87.379997,1530900,86.131475
"569",87.190002,88.269997,87.110001,87.959999,2305000,86.703189
"570",88.209999,89.089996,88.099998,88.699997,2089200,87.432614
"571",88.980003,89.129997,88.400002,89.080002,1421800,87.807189
"572",89.010002,90.919998,88.230003,90.360001,2144400,89.068898
"573",90.099998,90.739998,89.809998,90.150002,2294200,88.8619
"574",89.709999,90.089996,88.919998,89.279999,2381300,88.004328
"575",86.949997,88.330002,86.360001,86.550003,6413300,85.31334
"576",86.510002,87.080002,85.900002,86.900002,4024500,85.658337
"577",86.300003,86.580002,84.900002,85.169998,4071400,83.953053
"578",85.889999,85.889999,84.150002,84.389999,5200800,83.184199
"579",84,85.5,83.919998,85.160004,2831600,83.943201
"580",85.589996,85.849998,84.529999,84.540001,2829800,83.332057
"581",84.269997,84.949997,83.980003,84.389999,2369300,83.184199
"582",84.959999,85.800003,84.559998,85.769997,2500100,84.544478
"583",85.379997,85.470001,84.169998,84.620003,2408000,83.410916
"584",84.93,85.940002,84.529999,85.019997,2037100,83.805195
"585",85.18,85.809998,84.209999,84.5,1683300,83.292628
"586",84.800003,85.879997,84.400002,85.620003,1726300,84.396628
"587",85.919998,86.620003,85.610001,86.529999,2060200,85.293621
"588",86.849998,87.480003,86.389999,86.470001,2734400,85.234481
"589",86.339996,86.82,85.900002,86.370003,1611000,85.135911
"590",86.529999,86.779999,85.550003,85.580002,2013100,84.357198
"591",88.309998,90.93,88.190002,89.989998,8995100,88.704182
"592",91.699997,92.5,90,90,4171000,88.714042
"593",90.279999,91.089996,90.010002,90.400002,2629900,89.108328
"594",90.510002,91.199997,90.209999,90.650002,2526800,89.354756
"595",91,91.959999,90.279999,91.919998,2602000,90.606606
"596",91.989998,93.089996,91.830002,92.949997,2378500,91.621888
"597",92.489998,94.260002,92.489998,93.489998,2346200,92.154173
"598",93.239998,93.449997,91.480003,92.110001,2474300,90.793894
"599",92.120003,92.25,90.860001,91.480003,1678400,90.172898
"600",91.550003,92.099998,91.019997,91.790001,2192400,90.478466
"601",92.110001,92.110001,90.650002,90.830002,1447600,89.532184
"602",91.18,91.720001,90.07,91.120003,1532200,89.818041
"603",90.790001,91.559998,90.139999,90.690002,1639000,89.394185
"604",90.940002,92.110001,90.620003,91.989998,1844400,90.675606
"605",91.540001,93.199997,91.540001,93.010002,1738000,91.681036
"606",93.370003,93.980003,92.370003,92.639999,1384100,91.31632
"607",92.470001,92.940002,92.139999,92.839996,1066800,91.513459
"608",92.889999,93.790001,92.550003,93.389999,1349000,92.055603
"609",92.709999,92.730003,91,91.510002,1575700,90.202468
"610",91.410004,91.739998,90,90.029999,1461300,88.743612
"611",89.949997,90.410004,89.32,89.730003,1938700,88.447903
"612",89.730003,90.580002,89.580002,90.080002,1347700,88.7929
"613",89.669998,91.5,89.25,90.459999,1682000,89.167468
"614",90.489998,90.660004,86.940002,87.120003,2591500,85.875195
"615",87.120003,87.769997,85.93,86.540001,2410400,85.303481
"616",86.230003,86.739998,85.150002,86.129997,2142600,84.899335
"617",87.050003,87.389999,85.800003,87,1984300,85.896524
"618",87.25,87.839996,86.809998,87.349998,1803500,86.242083
"619",87.900002,88.059998,87.220001,87.650002,1550300,86.538281
"620",87.800003,87.949997,86.849998,87.730003,850500,86.617268
"621",87.120003,88.480003,87.120003,88.459999,1721000,87.338005
"622",88.790001,89.660004,88.419998,88.699997,2421700,87.574959
"623",88.32,89.519997,87.940002,89.489998,2049600,88.35494
"624",89.970001,91.160004,89.809998,90.800003,2623100,89.648329
"625",90.849998,90.940002,89.040001,89.529999,2029700,88.394433
"626",89.980003,89.980003,87.989998,88.129997,1845700,87.012189
"627",88.150002,89.07,88.019997,88.389999,1488400,87.268893
"628",88.559998,89.93,88.07,89.43,1837000,88.295703
"629",89.300003,89.5,88.650002,89.260002,1078000,88.127861
"630",89.540001,89.910004,88.800003,89.360001,1108600,88.226591
"631",89.389999,90.589996,89.220001,90.529999,1406900,89.38175
"632",90.650002,91.489998,89.690002,90.25,2276300,89.105302
"633",89.089996,90.529999,89.019997,89.709999,2113400,88.572151
"634",89.580002,90.5,89.290001,89.709999,1699000,88.572151
"635",89.760002,90.93,89.349998,90.089996,1813500,88.947328
"636",90.400002,91.150002,90.360001,91.019997,1832000,89.865533
"637",90.889999,93.209999,90.410004,92.360001,3130100,91.188541
"638",93.120003,95.440002,93.050003,93.199997,5324300,92.017883
"639",93,93.629997,91.540001,93.269997,4270900,92.086995
"640",92.07,93.290001,91.839996,92.739998,2912600,91.563718
"641",92.709999,92.800003,91.940002,92.139999,607300,90.97133
"642",92.339996,92.970001,91.739998,92.07,904700,90.902218
"643",91.959999,91.970001,90.150002,91.5,1580300,90.339448
"644",91,91.480003,90.349998,90.389999,981300,89.243526
"645",90.330002,91.800003,90.050003,91.720001,1451700,90.556659
"646",93.459999,95.190002,93.370003,94.25,2020100,93.054568
"647",94.120003,95.169998,94.120003,94.599998,1723800,93.400127
"648",94.800003,95.050003,94.360001,94.910004,1500600,93.7062
"649",94.410004,94.75,94.25,94.720001,1148600,93.518608
"650",94.419998,95.540001,94.160004,95.110001,2177600,93.903661
"651",95.040001,96.910004,94.779999,96.769997,2345100,95.542602
"652",97.339996,97.699997,96.660004,97.699997,2009700,96.460806
"653",97.550003,97.779999,97.110001,97.400002,1272400,96.164616
"654",97.360001,98.739998,97.209999,98.419998,2253600,97.171675
"655",98.120003,98.790001,97.739998,98.669998,1655900,97.418504
"656",98.489998,99.620003,98.489998,99.540001,2061200,98.277472
"657",99.93,100.57,99.419998,99.93,2312800,98.662525
"658",100,100.18,98.410004,99.82,2320600,98.55392
"659",99.540001,100.699997,99.410004,100.599998,1515900,99.324025
"660",100.290001,100.550003,99.260002,99.639999,1486000,98.376203
"661",100,102.610001,99.93,101.730003,2702300,100.439698
"662",101.769997,102.860001,101.209999,102.57,2081000,101.26904
"663",102.839996,103.139999,102.169998,103.010002,1934800,101.703461
"664",102.639999,103.110001,102.190002,102.5,1649400,101.199928
"665",102.019997,102.139999,101.059998,101.370003,2373000,100.084263
"666",100.970001,101.860001,100.68,101.449997,2306200,100.163243
"667",101.889999,102.940002,101.449997,102.760002,2667400,101.456632
"668",102.440002,104.099998,102.440002,103.389999,3306900,102.078639
"669",103.709999,105.190002,103.209999,105.07,2772400,103.737331
"670",104.639999,106.269997,104.57,106.169998,3476400,104.823377
"671",106.519997,107,105.879997,106.980003,4063400,105.623109
"672",106.800003,107.5,106.230003,106.410004,2101500,105.060339
"673",106.010002,106.370003,105.480003,106.010002,1746100,104.66541
"674",106.089996,106.480003,105.580002,106.120003,2044600,104.774016
"675",106.120003,106.639999,105.559998,106.160004,1739900,104.813509
"676",105.849998,106.860001,105.440002,106.559998,1660600,105.20843
"677",106.900002,107.449997,106.190002,106.419998,1594900,105.070206
"678",106.610001,107.389999,106.410004,107.330002,1093900,105.968668
"679",107.389999,107.389999,105.589996,105.690002,1472200,104.34947
"680",105.349998,106.080002,104.25,104.879997,1730900,103.549738
"681",105.129997,105.82,104.879997,105.82,899500,104.477818
"682",106.330002,107,103.099998,103.110001,1592900,101.802192
"683",103.68,103.949997,102.720001,103.160004,2718500,101.85156
"684",102.699997,106.120003,102.330002,105.739998,2261100,104.398831
"685",105.57,106.080002,104.830002,105.43,1691400,104.092765
"686",105.110001,106.059998,104.309998,105.379997,1449100,104.043396
"687",105.279999,105.879997,104.599998,105.800003,940500,104.458075
"688",106.830002,109.110001,106.75,107.910004,1818400,106.541313
"689",109.080002,109.480003,107.769997,108.040001,1716700,106.669662
"690",107.809998,108,106.589996,106.959999,1746500,105.740383
"691",107.589996,107.949997,107.019997,107.800003,1195600,106.570808
"692",107.690002,109.660004,106.269997,107.410004,1372700,106.185256
"693",107.480003,107.68,106,106.43,1268500,105.216427
"694",106.529999,108.199997,106.480003,107.870003,1412300,106.64001
"695",108.010002,108.839996,107.839996,108.839996,1450000,107.598943
"696",108.620003,109.120003,108.040001,109.07,2096500,107.826324
"697",107.830002,108.410004,106.849998,107.290001,1784700,106.066622
"698",107.400002,107.980003,106,106.459999,2651700,105.246084
"699",102,102.5,98.82,99.129997,11579100,97.999663
"700",98.779999,98.989998,95.300003,96.5,9159800,95.399654
"701",97.019997,98.900002,96.989998,98.480003,5379400,97.35708
"702",98.510002,98.660004,96.080002,97.019997,2910300,95.913722
"703",97.330002,98.32,97.160004,97.720001,2532800,96.605744
"704",97.290001,97.68,96.620003,97.650002,2335500,96.536543
"705",97.279999,98.43,97.199997,98.199997,2217200,97.080267
"706",98.410004,99.529999,97.559998,97.779999,2050800,96.665058
"707",97.800003,98.220001,96.82,97.120003,1838600,96.012587
"708",97.150002,97.660004,96.080002,96.279999,2932600,95.182162
"709",96.529999,97.25,95.959999,95.980003,2249000,94.885587
"710",94.910004,95.849998,94.199997,95.5,2878100,94.411057
"711",95.43,96.029999,95.050003,95.25,2032500,94.163907
"712",95.290001,95.82,94.669998,95.339996,2270600,94.252878
"713",95.489998,98.230003,95.440002,97.949997,3138600,96.833117
"714",97.870003,98,96.559998,96.660004,2036000,95.557833
"715",96.470001,96.940002,95.860001,96.330002,1387400,95.231594
"716",95.589996,96.089996,94.260002,94.709999,3107000,93.630064
"717",95.389999,95.660004,94.709999,95.139999,2317300,94.055161
"718",94.440002,95.040001,93.589996,94.120003,2284500,93.046795
"719",93.18,93.690002,90.610001,91.870003,4952400,90.822451
"720",92.389999,92.870003,91.699997,92.389999,1901000,91.336518
"721",92.669998,92.849998,90.949997,92.5,1584300,91.445264
"722",92.940002,93.190002,92.029999,93.169998,2537900,92.107623
"723",94.699997,96.150002,94.400002,94.459999,3056500,93.382914
"724",94.610001,94.940002,93.230003,94.300003,2326400,93.224743
"725",94.57,94.779999,93.989998,94.18,1652400,93.106108
"726",94.449997,94.580002,93.5,93.75,1878900,92.681011
"727",93.839996,94.43,93.089996,94.010002,1981000,92.938049
"728",93.660004,94.019997,91.839996,92,2396600,90.950966
"729",92.230003,93.110001,92.18,92.290001,2404500,91.23766
"730",92.980003,95.139999,92.980003,94.519997,2317300,93.442228
"731",94.919998,96.800003,94.739998,96.230003,3045700,95.132736
"732",96.629997,99.599998,96.510002,99.519997,4689700,98.385215
"733",99.07,102.089996,98.800003,101.949997,4873600,100.787507
"734",101.57,102.099998,100.230003,100.43,2754200,99.284842
"735",100.150002,101.160004,99.620003,100.120003,2278900,98.97838
"736",99.839996,99.949997,98.720001,98.800003,2047800,97.673431
"737",98.900002,100.720001,98.879997,100.68,1921900,99.531992
"738",100.529999,100.870003,99.790001,100.279999,2054200,99.136551
"739",100.239998,100.790001,98.730003,98.940002,1776300,97.811834
"740",99.449997,100.080002,98.860001,100.050003,2222600,98.909178
"741",100.059998,101.559998,99.599998,101.18,2390900,100.026291
"742",101.389999,103.050003,101.25,102.169998,2796900,101.005
"743",102.080002,102.900002,99,99.650002,3251200,98.513738
"744",98.629997,99.709999,98,99.099998,1649000,97.970006
"745",98.669998,98.669998,97.349998,97.82,2543100,96.704603
"746",98.82,99.099998,95.970001,96.529999,4178600,95.429311
"747",96.480003,97.5,96.080002,96.550003,2446000,95.449087
"748",96.75,97.099998,95.879997,96.519997,2947600,95.419423
"749",96.25,97.970001,96.120003,96.339996,2273500,95.241475
"750",96.510002,97.709999,96.019997,97.699997,2263600,96.585968
"751",97.639999,99,97.449997,98.379997,3045500,97.258215
"752",98,98.199997,96.18,97.089996,2174500,95.982923
"753",97.010002,97.519997,95.639999,96.839996,2478500,95.735774
"754",97.739998,99.839996,97.480003,99.779999,2508400,98.642253
"755",99.860001,99.980003,98.540001,98.660004,1842300,97.535028
"756",97.610001,98.790001,97.110001,98.040001,1563000,96.922095
"757",98.580002,98.900002,97.279999,97.489998,1289900,96.378364
"758",97.410004,99.849998,97.099998,99.580002,1424300,98.596234
"759",99.510002,100.75,98.720001,99.120003,1534900,98.140779
"760",100.129997,100.199997,97.68,98.410004,2504600,97.437794
"761",98.620003,100.379997,98.239998,99.480003,2195300,98.497223
"762",100.959999,103.470001,99.260002,100.540001,4496600,99.546749
"763",97.839996,97.970001,95.169998,95.709999,4945600,94.764464
"764",96.5,97.029999,94.669998,96.459999,3632400,95.507054
"765",95.370003,96.699997,94.599998,95.900002,2710500,94.952589
"766",97.050003,98.309998,96.68,97.190002,2240600,96.229846
"767",98.07,99.349998,97.989998,98.370003,2777200,97.398189
"768",99.150002,99.529999,98.730003,99.370003,1941500,98.388309
"769",98.910004,99.589996,98.580002,98.580002,2245400,97.606113
"770",98.720001,99.730003,98.550003,98.889999,1975900,97.913048
"771",98.760002,99.419998,97.940002,98.269997,1740900,97.29917
"772",97.879997,98.25,97.540001,97.769997,783900,96.80411
"773",98.589996,99.199997,98.18,98.959999,1056300,97.982356
"774",99.18,99.5,98.629997,98.830002,1913400,97.853643
"775",99.5,106.349998,99.389999,103.150002,15122500,102.130965
"776",102.68,106.470001,102.010002,103,6783500,101.982445
"777",104,105.980003,103.910004,104.400002,3983100,103.368616
"778",102.07,103.309998,101.580002,102.290001,5071300,101.27946
"779",102.279999,103.93,102.139999,103.699997,2218200,102.675527
"780",103.379997,103.980003,102.949997,103.510002,1905800,102.487409
"781",103.599998,104.949997,103.059998,104.260002,2141400,103.23
"782",103.919998,108.980003,103.849998,108.660004,4659400,107.586533
"783",108.449997,108.449997,107.330002,108.029999,2387500,106.962752
"784",108.07,108.879997,107.650002,107.75,2305200,106.685519
"785",107.940002,108,106.449997,106.790001,2080100,105.735004
"786",106.910004,107.199997,105.779999,105.879997,1280500,104.833991
"787",105.889999,106.110001,101.949997,104.870003,3956100,103.833974
"788",104.690002,105.279999,104.139999,104.580002,1831700,103.546838
"789",104.099998,104.57,103.230003,103.389999,1301400,102.368592
"790",104.129997,104.400002,103.32,103.559998,1241400,102.536911
"791",102,106.959999,102,106,5473500,104.952808
"792",106.790001,110.330002,106.540001,110,5120900,108.913291
"793",108.730003,110.080002,108.699997,109.150002,1717600,108.07169
"794",109,109.720001,108.75,109.419998,1429400,108.339019
"795",109.330002,109.849998,108.360001,108.769997,1567800,107.695439
"796",108.019997,108.540001,107.529999,107.980003,1598300,106.91325
"797",108.57,109.290001,108.5,109.080002,1596400,108.002382
"798",108.529999,109.18,107.919998,108.220001,1134200,107.150877
"799",107.580002,109.309998,107.470001,109.040001,1720300,107.962776
"800",108.879997,109.730003,108.199997,108.610001,1603500,107.537024
"801",108.610001,109.089996,107.720001,108.629997,1219200,107.556823
"802",108,108.43,107.339996,108.040001,2224200,106.972655
"803",108.050003,108.959999,107.43,108.68,1782900,107.606332
"804",108.330002,109.199997,108.040001,108.669998,1804400,107.596429
"805",108.599998,109.900002,108.029999,109.209999,1525900,108.131095
"806",108.989998,109.050003,107.510002,108.07,1555900,107.002358
"807",108.230003,110.790001,108.110001,110.610001,1348700,109.517265
"808",110.610001,110.889999,109.720001,110.690002,1193400,109.596477
"809",110.800003,113.339996,110.75,112.040001,2502600,110.933138
"810",110.5,111.120003,107.699997,108.449997,2348200,107.378601
"811",108.449997,109.349998,107.93,108.5,1119400,107.42811
"812",108.5,109.5,108.260002,108.580002,927400,107.507321
"813",108.760002,108.790001,106.839996,107.360001,1194400,106.299373
"814",108.449997,108.730003,106.779999,107.599998,1555100,106.537
"815",107.440002,107.900002,107.120003,107.610001,1665800,106.546903
"816",107.470001,109.470001,107.470001,109.050003,1460500,107.972679
"817",109.339996,109.790001,107.400002,108.160004,1511800,107.238983
"818",108.400002,109.190002,107.629997,109.099998,2203000,108.170973
"819",109.779999,111.5,109.739998,110.589996,1677300,109.648283
"820",110.529999,110.669998,109.519997,110.25,1356400,109.311182
"821",110.099998,110.120003,107.739998,108.389999,2306500,107.46702
"822",108.720001,108.900002,106.379997,107.239998,2974200,106.326811
"823",108.849998,111,108.559998,109.57,2673200,108.636972
"824",109.889999,111.480003,109.790001,110.68,2575500,109.73752
"825",113.199997,116.949997,112.5,116.25,6671000,115.26009
"826",114.629997,117.379997,114.540001,116.830002,3291200,115.835153
"827",117.480003,118.309998,116.709999,116.830002,2624800,115.835153
"828",115.169998,116,114.120003,114.910004,2022300,113.931504
"829",114.849998,115.879997,114.589996,114.720001,1291200,113.743119
"830",115.040001,115.129997,112.919998,113.57,2426100,112.60291
"831",113.970001,114.730003,112.870003,113.559998,1660200,112.592994
"832",113.019997,113.93,112.919998,113.769997,1052100,112.801204
"833",112.57,114.75,112.440002,114.110001,1709900,113.138313
"834",114.239998,115.32,113.870003,115.260002,1456300,114.278522
"835",114.510002,115.360001,113.919998,115.279999,1198500,114.298348
"836",114.870003,115.169998,111.800003,113.550003,2162800,112.583084
"837",113.440002,114.980003,113.029999,114.730003,1143100,113.753036
"838",113.75,114.360001,112.610001,113.690002,1264700,112.721891
"839",113.580002,114,111.959999,112.080002,1164200,111.1256
"840",112.330002,113.139999,111.25,112.580002,1518900,111.621343
"841",113.900002,115.110001,113.220001,115.059998,1246900,114.08022
"842",114.459999,115.889999,114.010002,115.870003,1041400,114.883328
"843",115.290001,115.480003,114.330002,115.370003,899800,114.387586
"844",116.910004,122.5,116.849998,120.080002,6195500,119.057478
"845",119.870003,124.349998,119.699997,123.260002,4127600,122.210399
"846",121.980003,125.269997,121.57,125.190002,4344800,124.123965
"847",125.269997,126.629997,124.709999,126.440002,2023900,125.363321
"848",126.220001,127.870003,125.919998,127.410004,2227800,126.325062
"849",128.869995,132.300003,128.860001,129.690002,4792200,128.585646
"850",128.669998,130.100006,128.259995,129.820007,2649900,128.714543
"851",130.479996,131.990005,130.070007,131.570007,2299400,130.449642
"852",131.960007,132.550003,131.169998,132.059998,2464100,130.935459
"853",131.419998,133.639999,131.229996,132.529999,3100600,131.401458
"854",133.289993,133.389999,132,133.139999,1826700,132.006265
"855",133.050003,133.839996,132.119995,132.809998,2302000,131.679073
"856",132.020004,132.559998,129.809998,131,3417500,129.884488
"857",131.770004,134.740005,131.580002,134.649994,3728600,133.503401
"858",134.649994,136.059998,134.089996,135.119995,2474500,133.9694
"859",134.369995,136.889999,133.789993,136.229996,2670600,135.069949
"860",136.809998,136.979996,131.919998,132.770004,5439500,131.63942
"861",133.050003,133.350006,130.25,130.550003,2846400,129.438323
"862",130.289993,132.729996,130.279999,132.570007,2676700,131.441126
"863",131.979996,133.169998,131.600006,132.520004,1805000,131.391549
"864",131.800003,136.100006,130.809998,134.630005,4789000,133.483582
"865",134.119995,135.889999,133.330002,135.289993,3447600,134.137951
"866",135.410004,136.5,135.039993,136.440002,3123700,135.278167
"867",138.460007,139.940002,137.889999,138.649994,3644900,137.46934
"868",138.589996,139.770004,136.789993,137.139999,2965700,135.972203
"869",137.169998,137.320007,133.929993,134,2960600,132.858942
"870",134.350006,135.740005,134.190002,134.580002,1716000,133.434005
"871",135.320007,138.860001,135.25,138.380005,2920800,137.20165
"872",138.100006,138.449997,135.940002,137.070007,1680100,135.902807
"873",137.809998,137.979996,136.710007,137.220001,1234500,136.051524
"874",137.300003,138.619995,137.009995,137.809998,1495000,136.636496
"875",138.699997,140.279999,138.509995,139.860001,1358600,138.669043
"876",140.449997,140.550003,138.509995,138.699997,733100,137.518917
"877",139.149994,140.960007,138.729996,140.210007,1953400,139.016068
"878",139.460007,140,137.679993,138.039993,1927300,136.864533
"879",137.660004,140,136.809998,138.710007,1187900,137.528841
"880",137.899994,139.669998,137.669998,138.220001,1161200,137.043008
"881",139.990005,140.169998,139.070007,139.389999,1216500,138.203044
"882",139.820007,140,139.110001,139.809998,1349300,138.619465
"883",139.660004,140.179993,138.220001,138.490005,1538700,137.458191
"884",138.880005,139,136.350006,136.509995,1451900,135.492932
"885",136.559998,137.529999,136.270004,136.339996,1795700,135.3242
"886",138.009995,138.880005,137.009995,137.899994,2583700,136.872575
"887",139.589996,140.970001,138.880005,139.850006,3549800,138.808059
"888",139.800003,140.169998,138.5,139.089996,2697000,138.053712
"889",138.100006,140.240005,137.360001,139.720001,4825100,138.679023
"890",139.610001,140.020004,137.759995,139.690002,2688900,138.649247
"891",139.520004,143.729996,139.229996,142.710007,3350200,141.646751
"892",143.309998,143.440002,141.619995,142.190002,1461000,141.130621
"893",142.240005,142.380005,141.139999,142,750600,140.942034
