"","PH.Open","PH.High","PH.Low","PH.Close","PH.Volume","PH.Adjusted"
"449",88.82,89.010002,87.349998,87.900002,966300,82.756485
"450",87.830002,88.269997,87.190002,87.339996,667800,82.229249
"451",86.230003,86.330002,83.699997,84.889999,1879800,79.922614
"452",85.080002,85.949997,84.040001,85.629997,1037100,80.619311
"453",86.300003,87.309998,86.080002,86.970001,1232900,81.880904
"454",86.970001,87.309998,85.959999,85.989998,1097400,80.958246
"455",85.900002,86.029999,83.75,84.43,1269100,79.489533
"456",83.800003,84.760002,83.720001,84.589996,1130100,79.640166
"457",84.989998,85.43,83.800003,84.550003,987500,79.602513
"458",84.519997,86.339996,83.839996,86.029999,1011400,80.995906
"459",85.669998,86.099998,84.68,85.290001,1117300,80.29921
"460",84.059998,84.669998,83.330002,83.470001,1487000,78.585708
"461",83.190002,83.849998,82.959999,83.099998,875900,78.237356
"462",81.900002,82.870003,81.529999,82.599998,1008100,77.766614
"463",82.239998,82.589996,80.989998,81.440002,1513700,76.674496
"464",82.550003,83.07,81.230003,82.010002,1255900,77.211142
"465",82.169998,84.080002,82.169998,83.690002,1303100,78.792836
"466",83.239998,83.57,81.959999,82.029999,1007300,77.229968
"467",82.5,83.150002,81.68,81.959999,808500,77.164065
"468",82.489998,83.970001,82.190002,83.260002,935500,78.387997
"469",82.529999,83.160004,82.25,82.699997,910200,77.860761
"470",82.610001,82.779999,80.949997,81.580002,938400,76.806303
"471",81.910004,83.120003,81.540001,82.790001,1065600,77.945499
"472",81.169998,81.82,80.440002,80.940002,1875700,76.203754
"473",83.540001,88.25,82.919998,87.959999,5323800,82.812971
"474",87.389999,89.449997,86.129997,87.080002,2874000,81.984468
"475",87.099998,87.919998,86.650002,87.32,1280400,82.210422
"476",87.769997,89.209999,87.620003,88.989998,1747100,83.782699
"477",89,89,87.080002,87.690002,1269700,82.558774
"478",87.330002,88.720001,86.029999,87.580002,1893000,82.45521
"479",87.190002,88.379997,87.139999,88.169998,1449300,83.010682
"480",88.209999,88.519997,86.349998,86.760002,1439100,81.683193
"481",86.459999,86.459999,84.269997,85.139999,1401700,80.157986
"482",84.709999,86.080002,84.459999,84.709999,1718600,79.753147
"483",83.940002,85.690002,82.809998,85.389999,2938800,80.784358
"484",84.190002,87.709999,83.900002,85.540001,2427100,80.926269
"485",86.309998,87.169998,85.910004,86.209999,2053200,81.56013
"486",85.760002,87.989998,85.470001,86.849998,1579500,82.16561
"487",85.5,86.07,85.029999,85.110001,1882300,80.519462
"488",84.910004,85.32,83.910004,84.230003,1081300,79.686928
"489",84.860001,84.860001,83.059998,83.18,1729300,78.693559
"490",83.269997,83.389999,80.370003,81.199997,2409400,76.82035
"491",81.610001,82.32,80.010002,80.610001,2206500,76.262176
"492",81.120003,83.18,81.120003,82.760002,1716500,78.296214
"493",82.959999,83.989998,82.330002,83.610001,1549300,79.100366
"494",82.849998,84.989998,81.830002,84.800003,1477300,80.226184
"495",84.959999,85.139999,83.290001,84.459999,1488800,79.904519
"496",84.330002,84.889999,83.660004,84.360001,1208700,79.809914
"497",85.110001,87,84.93,86.480003,1542000,81.815571
"498",85.199997,85.279999,84.25,84.489998,1094400,79.9329
"499",82.93,83.589996,81,81.739998,2607600,77.331225
"500",80.139999,80.18,77.639999,77.870003,3441100,73.669964
"501",77.949997,78.339996,75.650002,77.830002,2830300,73.632121
"502",77.379997,78.589996,76.75,78.360001,1538900,74.133533
"503",79.080002,80.300003,78.849998,80.25,1461800,75.921593
"504",80.580002,82.970001,80.559998,80.790001,1546100,76.432468
"505",80.220001,81.669998,79.870003,81.269997,948800,76.886574
"506",82.32,82.470001,80.199997,80.300003,1650800,75.968899
"507",80.800003,82.099998,80.599998,81.790001,1765200,77.378531
"508",81.139999,81.139999,78.650002,78.93,2738800,74.672789
"509",78.870003,79.599998,77.779999,78.459999,1731900,74.228138
"510",78.360001,78.860001,78.059998,78.730003,1614800,74.483579
"511",78.279999,79.43,77.809998,79.110001,865300,74.843081
"512",79.599998,81.970001,79.599998,81.410004,1341300,77.01903
"513",81.32,81.529999,79.220001,79.610001,1699000,75.316113
"514",79.93,80.309998,77,77.089996,1694500,72.932029
"515",77.199997,77.68,75.68,76.68,2750800,72.544146
"516",75.309998,75.669998,73.760002,74.389999,1959800,70.37766
"517",74.550003,74.779999,72.800003,73.730003,2596900,69.753262
"518",74.120003,75.059998,73.849998,74.879997,1366400,70.841229
"519",74.139999,74.519997,71.900002,73.099998,2525600,69.157237
"520",74.510002,77.080002,74.510002,76.879997,1908000,72.733356
"521",77.199997,77.239998,74.959999,75.690002,1399700,71.607546
"522",75.470001,77.18,74.690002,77.18,854100,73.017178
"523",76.800003,78.080002,76.139999,77.5,1130600,73.319918
"524",76.419998,76.419998,75.019997,75.739998,1375500,71.654844
"525",75.349998,76.050003,74.309998,74.599998,2308200,70.576333
"526",74.57,76.199997,71.760002,72.610001,3264300,68.693668
"527",73.760002,73.760002,71.550003,71.839996,1938000,67.965195
"528",70.68,72.75,70.419998,72.25,1594300,68.353085
"529",72.330002,74.029999,72.279999,73.900002,1205900,69.914091
"530",72.470001,73.379997,72.040001,72.980003,1783900,69.043714
"531",73.300003,74.169998,72.370003,73.879997,1231600,69.895166
"532",72.989998,77.400002,72.199997,76.489998,2926200,72.364392
"533",76.410004,78.790001,76.160004,77.830002,2752700,73.632121
"534",76.889999,78.099998,76.370003,76.959999,1187200,72.809043
"535",73.160004,78.629997,72.519997,76.760002,2435300,72.619833
"536",76.800003,77.190002,75.080002,76.010002,1316900,71.910286
"537",76.790001,77.870003,75.75,76.610001,1109500,72.477922
"538",78.300003,79.480003,77.43,78.440002,1185500,74.20922
"539",76.93,81.75,76.93,81.400002,1708300,77.009567
"540",81.300003,81.730003,79.949997,80.739998,1458600,76.385162
"541",80.459999,81.5,80.18,80.32,1529700,75.987817
"542",80.980003,82.559998,80.830002,81.559998,2247400,77.160933
"543",79.5,80.489998,76.160004,78.849998,3632900,74.597102
"544",80.400002,80.75,79.190002,79.970001,1764800,75.656696
"545",80.5,80.989998,79.699997,80.559998,1762100,76.21487
"546",81.199997,83.120003,80.980003,82.300003,1466700,77.861026
"547",81.720001,82.239998,81.32,81.830002,1018100,77.416375
"548",81.93,82.730003,81.790001,82.120003,1490100,77.690734
"549",81.760002,83.75,81.639999,83.470001,1177700,78.967918
"550",83.120003,83.410004,82.25,82.940002,880800,78.466506
"551",83.57,83.57,81.980003,82.300003,870100,77.861026
"552",81.849998,82.010002,81.089996,81.860001,1574900,77.444755
"553",82,83.459999,81.800003,83.139999,1009300,78.655715
"554",83.43,83.889999,83.160004,83.830002,965700,79.308501
"555",83.449997,83.610001,82.050003,82.82,868600,78.352975
"556",83.160004,84,82.010002,82.269997,1038800,77.832638
"557",82.230003,82.5,81.360001,82.18,804000,77.747495
"558",81.93,82.169998,81,81.760002,779300,77.35015
"559",81.440002,81.940002,80.529999,81.580002,1272300,77.568838
"560",81.940002,82.059998,81.080002,81.400002,1016100,77.397688
"561",81.209999,81.449997,80.709999,80.769997,805200,76.79866
"562",80.889999,80.980003,79.639999,80.169998,923500,76.228162
"563",79.589996,80.010002,78.639999,79.290001,1383600,75.391433
"564",80.120003,80.470001,79.120003,79.980003,697500,76.047509
"565",79.690002,80.400002,78.959999,80.010002,1243800,76.076033
"566",80.18,80.300003,79.25,79.43,1397600,75.524549
"567",80.129997,82.32,80.019997,82.290001,2222400,78.243928
"568",82.690002,85.260002,82.519997,83.690002,1631200,79.575093
"569",83.349998,84.489998,83.160004,83.709999,1175400,79.594107
"570",83.760002,84.910004,83.610001,84.410004,873100,80.259693
"571",84.599998,85.220001,83.959999,84.169998,840800,80.031488
"572",83.980003,85.949997,83.220001,85.620003,1177400,81.410198
"573",85.559998,87.709999,85.559998,86.379997,2078900,82.132825
"574",85.959999,86.129997,84.599998,84.919998,1296100,80.744612
"575",84.769997,85.199997,84.349998,85.18,1058900,80.99183
"576",85.169998,86.150002,84.949997,85.93,936100,81.704954
"577",85.199997,85.629997,84.339996,85.550003,1267900,81.343641
"578",86.040001,86.370003,85.279999,85.5,812800,81.296096
"579",85,85.959999,84.82,85.589996,874800,81.381667
"580",85.040001,85.480003,83.120003,83.18,1673500,79.090167
"581",83.099998,83.43,81.839996,82.260002,1140200,78.215404
"582",82.900002,84.279999,82.629997,83.68,1277400,79.565583
"583",83.169998,84.150002,82.169998,83.580002,1232300,79.470501
"584",83.769997,85.339996,83.25,83.43,1157800,79.327875
"585",83.760002,84.18,83.019997,83.599998,781900,79.489515
"586",83.720001,84.110001,83.07,83.519997,563400,79.413446
"587",84,84.25,83.25,83.269997,1470200,79.175739
"588",84.099998,84.980003,83.709999,84.410004,723500,80.259693
"589",83.25,83.769997,82.849998,83.25,898100,79.156725
"590",83.480003,83.480003,81.449997,81.480003,1203300,77.473756
"591",80.769997,80.779999,78.300003,79.239998,2630200,75.343889
"592",79.980003,80.790001,79.019997,79.18,1081300,75.286841
"593",79.379997,79.980003,78.690002,79.400002,941100,75.496025
"594",79.5,80.790001,78.739998,80.669998,1565300,76.703578
"595",80.639999,82.269997,80.629997,81.970001,1611200,77.939662
"596",82,84.5,81.889999,84.110001,2033900,79.974441
"597",83.580002,85.419998,83.18,85.07,2507000,80.887238
"598",78.07,80.150002,76.760002,78.5,6173800,74.640275
"599",78.120003,79.379997,77.110001,78.099998,2296400,74.259941
"600",76.699997,77.029999,75.800003,76.739998,2111600,72.96681
"601",76.970001,77.510002,75.93,76.139999,1069300,72.396312
"602",77.209999,78.199997,77.050003,77.580002,1543900,73.765512
"603",77.760002,77.900002,76.830002,77.580002,1241900,73.765512
"604",77.669998,79.349998,77.540001,78.660004,1388500,74.792412
"605",78.730003,81.160004,78.550003,80.870003,2810200,76.893749
"606",81.290001,81.860001,79.32,79.43,1420600,75.524549
"607",78.730003,80.120003,78.120003,79.959999,1246600,76.028488
"608",80.419998,81.029999,80.07,80.419998,911000,76.46587
"609",79.290001,79.290001,77.370003,77.449997,1982600,74.01927
"610",78.419998,79.809998,78.18,78.519997,2594300,75.041873
"611",78.18,79.68,77.5,79.089996,2253400,75.586624
"612",79.029999,79.650002,78.410004,79.139999,846400,75.634412
"613",78.169998,79.620003,78.029999,78.230003,1054200,74.764725
"614",78.639999,79.279999,77.339996,77.529999,1728400,74.095728
"615",77.760002,79.5,77.5,78.589996,1775100,75.108772
"616",78.739998,80.160004,78.360001,80.010002,1991100,76.465877
"617",80.699997,81.5,80.349998,81.050003,1169700,77.45981
"618",80.760002,80.940002,79.059998,79.709999,1471300,76.179163
"619",79.839996,80.690002,79.449997,80.099998,1057600,76.551887
"620",80.589996,81.730003,79.980003,81.43,381000,77.822975
"621",80.989998,82.120003,80.690002,81.410004,1214400,77.803864
"622",81.18,82.080002,80.010002,81.07,1010600,77.478921
"623",80.690002,82.860001,80.290001,82.639999,1310300,78.979376
"624",83.169998,83.599998,82.699997,83.389999,1350500,79.696154
"625",83.260002,83.370003,81.599998,82.150002,2209700,78.511083
"626",82.75,82.779999,80.269997,80.300003,1497300,76.743032
"627",80.470001,81.440002,80.150002,81.18,964400,77.584049
"628",81.269997,83.089996,81.040001,82.900002,1522800,79.227861
"629",82.610001,82.940002,81.580002,82.330002,1213900,78.68311
"630",82.790001,83.879997,82.669998,83.809998,975500,80.097548
"631",83.830002,84.400002,83.480003,83.93,1049100,80.212235
"632",84.199997,84.489998,83.150002,83.400002,1336500,79.705713
"633",83.910004,84.419998,83.040001,83.120003,883300,79.438117
"634",82.93,83.650002,82.650002,83.239998,1060500,79.552797
"635",83,84.410004,83,83.489998,1055400,79.791723
"636",83.730003,84.080002,83.18,83.589996,1089700,79.887292
"637",83.879997,87.040001,83.720001,86.650002,2241500,82.811751
"638",86.519997,86.720001,85.919998,86.209999,1366400,82.391239
"639",86.080002,86.620003,85.709999,86.550003,1055200,82.716182
"640",85.160004,85.580002,84,85.150002,2423600,81.378195
"641",85.07,86,84.720001,84.870003,315500,81.110599
"642",85.230003,85.230003,84.519997,84.669998,497700,80.919454
"643",84.68,85.07,83.389999,84.489998,599500,80.747427
"644",83.739998,84.800003,83.690002,83.860001,491400,80.145336
"645",83.529999,85.169998,83.160004,85.059998,831700,81.292178
"646",87.449997,88.580002,86.510002,87.660004,1962800,83.777014
"647",87.599998,88.730003,87.449997,88.339996,1336100,84.426886
"648",88.650002,88.919998,88.300003,88.82,775700,84.885627
"649",88.080002,88.349998,87.260002,88.25,1447300,84.340876
"650",88.669998,88.980003,87.510002,88.32,1242600,84.407775
"651",88.620003,90.25,88.589996,90.169998,1482500,86.175826
"652",90.639999,90.730003,88.639999,89.599998,1636500,85.631075
"653",89.519997,89.519997,88.349998,89.040001,903000,85.095883
"654",88.989998,89.489998,88.480003,89.32,957800,85.363479
"655",88.57,90,88.540001,89.639999,833500,85.669304
"656",89.120003,89.949997,88.730003,89.839996,933400,85.860442
"657",90,91.93,89.699997,91.360001,2330600,87.313116
"658",92.5,93.699997,90,93.699997,4266000,89.549459
"659",93.260002,93.57,91.910004,93.279999,1933900,89.148066
"660",93.239998,93.650002,92.669998,93.050003,1378400,88.928258
"661",92.989998,94.690002,92.830002,93.970001,1225700,89.807504
"662",94.379997,94.57,93.690002,94.370003,723900,90.189787
"663",94.75,94.809998,93.580002,93.82,1262500,89.664147
"664",93.580002,94.300003,93.279999,94.150002,952600,89.979531
"665",94.099998,94.769997,93.089996,93.279999,1052800,89.148066
"666",93.410004,94.139999,92.800003,92.970001,1199400,88.8518
"667",93.919998,94.110001,93.339996,93.849998,1509100,89.692816
"668",93.050003,93.639999,92.449997,92.510002,1032000,88.412177
"669",93.540001,94.360001,93.050003,93.949997,1709000,89.788385
"670",92.879997,93.830002,92.129997,93.449997,1010000,89.72118
"671",93.68,94.639999,93.07,93.800003,1047700,90.05722
"672",93.830002,94.480003,93.690002,94.32,566500,90.556468
"673",94.099998,94.57,93.43,94.389999,640000,90.623675
"674",94.279999,95.589996,93.949997,95.18,1152700,91.382153
"675",95.599998,96.57,95.370003,96.330002,1549900,92.486268
"676",95.769997,97.029999,95.529999,96.309998,1044900,92.467062
"677",96.269997,97.290001,95.709999,96.040001,1215200,92.207838
"678",96.309998,97.5,96.279999,97.459999,1113000,93.571176
"679",97.43,97.43,94.75,95.019997,1364000,91.228534
"680",94.580002,94.580002,92.620003,93.260002,1335500,89.538766
"681",93.889999,94.639999,93.620003,94.540001,898900,90.767691
"682",95.089996,95.25,90.830002,90.900002,1650500,87.272934
"683",91.629997,92.269997,91.040001,91.650002,1576600,87.993008
"684",91.5,93.769997,91.449997,93.559998,1144800,89.826791
"685",93.650002,95.260002,93.059998,94.480003,1036700,90.710087
"686",93.82,94.900002,92.75,94.449997,924200,90.681278
"687",94.150002,94.169998,92.519997,93.650002,960800,89.913204
"688",94.540001,96.720001,94.540001,96.449997,1281200,92.601475
"689",96.980003,97.209999,95.93,96.419998,741800,92.572673
"690",96.629997,97.75,96.419998,97.239998,1067500,93.359953
"691",97.669998,98.150002,97.040001,97.949997,971800,94.041622
"692",97.599998,98.059998,97.32,97.93,602500,94.022424
"693",97.699997,97.75,96.029999,97.050003,1078600,93.17754
"694",97.07,97.220001,96.239998,96.989998,644800,93.119929
"695",97.309998,97.949997,97.07,97.25,1006800,93.369556
"696",96.709999,97.32,96.300003,96.720001,1174900,92.860706
"697",95.559998,96.739998,94.959999,96.080002,1106900,92.246243
"698",96.269997,96.459999,93.870003,95.18,1120800,91.382153
"699",95.639999,95.919998,94.379997,94.970001,1107800,91.180534
"700",93.800003,94.209999,91.900002,92.019997,1700400,88.348239
"701",91.879997,92.370003,91.709999,92.080002,1342800,88.40585
"702",92.68,92.809998,90.330002,90.980003,1177300,87.349744
"703",91.839996,91.839996,90.190002,90.279999,1549800,86.67767
"704",89.440002,90.32,88.690002,90.150002,1458500,86.55286
"705",90.269997,91.580002,89.669998,91.580002,1241700,87.925801
"706",91.389999,91.599998,89.510002,89.650002,895900,86.072811
"707",90.139999,90.360001,88.309998,88.790001,1164200,85.247126
"708",88.660004,88.940002,87.209999,87.529999,1824700,84.0374
"709",87.760002,89.669998,87.730003,89.419998,1686400,85.851985
"710",87.769997,89.669998,87.709999,89.379997,1767300,85.81358
"711",89.290001,90.220001,89.089996,89.900002,969500,86.312836
"712",90.330002,91.089996,89.709999,90.550003,777400,86.936901
"713",90.690002,91.089996,89.989998,90.410004,1387800,86.802488
"714",90.510002,90.610001,89.709999,89.959999,1429400,86.370439
"715",89.510002,89.739998,88.470001,89.040001,1037200,85.487151
"716",88.370003,88.480003,85.959999,85.959999,1795400,82.530046
"717",86.93,88.120003,86.419998,88.019997,1159200,84.507846
"718",87.080002,88.059998,85.959999,87.75,1593900,84.248623
"719",87.800003,88.040001,85.589996,85.93,901400,82.501244
"720",86.410004,86.519997,85.129997,85.550003,1529000,82.13641
"721",85.82,87.370003,84.5,86.629997,1438700,83.17331
"722",87.059998,87.870003,86.779999,87.68,959700,84.181416
"723",88.089996,89.519997,88.050003,89.370003,1316300,85.803985
"724",89.599998,91.25,89.300003,90.550003,1336600,86.936901
"725",90.660004,91.120003,88.07,88.739998,894900,85.199118
"726",89.389999,89.989998,88.57,88.830002,762800,85.285531
"727",88.68,88.730003,87.309998,88.57,1540100,85.035903
"728",88.040001,88.279999,87.059998,87.199997,1288300,83.720566
"729",87.599998,88.57,87.360001,88.489998,1068900,84.959094
"730",89.959999,92.730003,89.959999,91.379997,1327900,87.733777
"731",91.220001,92.18,91.019997,91.879997,1076600,88.213826
"732",92.260002,93.489998,92.07,93.139999,854000,89.423552
"733",92.5,93.230003,92.18,93.230003,1054600,89.944523
"734",93.150002,93.879997,92.790001,92.949997,825400,89.674384
"735",93.150002,94.449997,93.120003,94.050003,920900,90.735625
"736",93.75,94.900002,93.279999,93.989998,917300,90.677735
"737",93.879997,96.809998,93.879997,96.68,1293200,93.27294
"738",95.889999,97.949997,95.410004,97.830002,1447700,94.382415
"739",97.419998,98.150002,96.93,97.589996,1480400,94.150867
"740",98.260002,100.010002,98.029999,100.010002,1857700,96.485591
"741",99.650002,101.209999,99.269997,100.580002,723500,97.035503
"742",100.470001,101.199997,99.75,100.959999,1240600,97.402109
"743",101.019997,101.879997,99.239998,99.620003,763000,96.109335
"744",98.639999,99.580002,97.910004,99.32,812900,95.819904
"745",98.449997,98.779999,97.519997,98.290001,749800,94.826203
"746",99.720001,99.93,98.209999,98.300003,799800,94.835853
"747",97.480003,98.879997,97.339996,97.93,864700,94.478889
"748",98.199997,100.43,97.739998,99.860001,966500,96.340875
"749",99.510002,101.760002,99.010002,99.760002,1319200,96.244401
"750",99.959999,100.269997,97.760002,98.779999,1414300,95.298933
"751",98.910004,100.269997,98.290001,98.440002,1562800,94.970919
"752",97.959999,98.349998,96.260002,96.550003,1173300,93.147524
"753",96.589996,97.279999,96,97.050003,1527500,93.629904
"754",97.870003,98.809998,97.139999,98.339996,750300,94.874437
"755",98.599998,98.879997,97.980003,98.610001,763500,95.134926
"756",97.339996,98.629997,97.110001,98.18,1146500,94.720079
"757",98.879997,98.879997,96.800003,96.879997,913800,93.465889
"758",96.919998,98.410004,96.290001,98.019997,837400,94.565714
"759",96.480003,98.010002,96.480003,97.410004,477700,93.977218
"760",98.089996,98.279999,97.18,97.769997,762600,94.324524
"761",97.800003,98.989998,97.620003,98.699997,1042500,95.221751
"762",98.790001,99.269997,97.75,97.830002,1150900,94.382415
"763",96.879997,96.879997,95.309998,95.709999,1651600,92.337122
"764",96.440002,96.639999,94.589996,94.849998,2063000,91.507429
"765",93.800003,93.800003,92.080002,92.889999,1520900,89.616501
"766",93.849998,94.589996,93.32,94.309998,1084800,90.986458
"767",95.120003,96.139999,94.769997,95.529999,1235100,92.163465
"768",96.150002,96.660004,95.339996,96.370003,742800,92.973867
"769",96,96.480003,95.400002,95.400002,2440300,92.038049
"770",96.360001,97.550003,95.940002,96.980003,752200,93.562371
"771",96.809998,97.25,95.349998,95.540001,1106100,92.173115
"772",95.010002,95.690002,94.809998,95.32,566000,91.960867
"773",96.160004,97.620003,96.160004,97.620003,799100,94.179816
"774",98.029999,98.099998,96.269997,96.400002,1218400,93.002809
"775",97.050003,98.459999,96.900002,98.010002,959900,94.556072
"776",97.330002,98.419998,97.230003,98.129997,742900,94.671838
"777",99.730003,100.260002,99.400002,99.93,809000,96.408408
"778",99.669998,99.889999,98.650002,99.160004,1042500,95.665547
"779",99.260002,100.269997,98.980003,99.730003,664600,96.215459
"780",99.959999,100.120003,99.110001,99.889999,887600,96.369817
"781",100.370003,100.660004,99.529999,99.769997,740400,96.254043
"782",100.099998,101.849998,99.779999,101.050003,689500,97.488941
"783",101.07,103.169998,100.980003,103.110001,1543900,99.476343
"784",103.18,103.809998,102.379997,102.860001,720200,99.235153
"785",103.129997,103.690002,102.5,102.720001,584200,99.100088
"786",103,103.099998,101.260002,101.309998,735600,97.739773
"787",100.370003,101.540001,99.480003,101.410004,822600,97.836255
"788",101.040001,102.230003,100.57,102.120003,819000,98.521234
"789",101.900002,102.510002,101.25,101.339996,541700,97.768715
"790",101.889999,103.269997,101.32,102.510002,722600,98.897489
"791",103,104.379997,102.82,103.279999,724200,99.640351
"792",104.470001,107.120003,104.110001,106.790001,1035000,103.026658
"793",105.160004,105.389999,104.190002,105.239998,1031800,101.531278
"794",105,106.190002,104.760002,104.93,1314700,101.232205
"795",100,101.889999,99.919998,101.5,2798900,97.92308
"796",102.059998,102.239998,100.629997,101.959999,1517600,98.366869
"797",102.349998,104.080002,102.349998,103.93,895500,100.267446
"798",103.760002,104.5,102.82,104.139999,814800,100.470044
"799",103.699997,106.059998,103.699997,105.989998,902500,102.254848
"800",106.389999,107.260002,105.580002,106.870003,872400,103.103841
"801",106.809998,107.099998,105.919998,106.18,953300,102.438154
"802",104.970001,105.080002,103.440002,103.769997,1123700,100.113081
"803",103.519997,104.879997,103.389999,103.400002,1126700,99.756124
"804",102.839996,104.169998,102.339996,102.459999,992700,98.849248
"805",102.370003,103,101.660004,102.389999,870600,98.781715
"806",102.150002,102.660004,101.519997,101.779999,653100,98.193212
"807",102.129997,104.529999,102.110001,103.699997,555600,100.045548
"808",103.739998,104.959999,102.25,103.089996,491900,99.890512
"809",103.290001,103.760002,102.480003,102.5,440300,99.318826
"810",101.239998,101.620003,100.239998,100.519997,674800,97.400274
"811",100.650002,101.470001,100.160004,100.629997,580100,97.506861
"812",100.459999,101.529999,100.43,100.800003,631200,97.67159
"813",101.239998,101.330002,99.75,99.949997,568000,96.847965
"814",101.989998,102.449997,100.32,100.989998,1054800,97.855688
"815",100.879997,102.139999,100.879997,102.099998,692400,98.931239
"816",101.010002,103.510002,100.790001,103.07,794000,99.871136
"817",103.550003,104.620003,102.269997,103.220001,820000,100.016482
"818",103.889999,105.360001,103.889999,104.760002,952600,101.508687
"819",105.610001,107.169998,105.57,105.809998,1186000,102.526095
"820",105.459999,105.809998,104.239998,105,1196800,101.741237
"821",104.959999,105.089996,104.309998,104.529999,919800,101.285822
"822",104.669998,104.980003,103.720001,104.360001,616800,101.1211
"823",105.110001,105.779999,104.660004,104.980003,924000,101.721861
"824",104.970001,105.529999,104.610001,105.220001,569200,101.95441
"825",105.300003,107.650002,104.889999,107.589996,794900,104.25085
"826",107.769997,108.959999,107.589996,108.160004,713500,104.803167
"827",108.68,108.839996,107.349998,107.540001,964200,104.202407
"828",107.089996,107.300003,106.07,106.349998,883900,103.049337
"829",106.309998,109.019997,106.309998,108.709999,1316200,105.336093
"830",108.849998,109.580002,108.349998,109.139999,1362500,105.752748
"831",109.040001,110.209999,108.959999,109.919998,1112400,106.508539
"832",109.059998,109.760002,108.699997,108.949997,655800,105.568642
"833",107.660004,109.029999,107.510002,108.720001,793900,105.345785
"834",109.269997,109.93,108.809998,109.349998,951900,105.956229
"835",108.75,108.940002,107.75,108.839996,788500,105.462056
"836",108.629997,108.68,106.279999,106.970001,916900,103.650097
"837",107.099998,107.730003,106.809998,107.580002,572900,104.241166
"838",106.190002,107.029999,106.099998,106.260002,570500,102.962134
"839",106.330002,106.480003,104.199997,104.279999,1066400,101.043581
"840",104.040001,104.620003,103.360001,103.970001,1042800,100.743205
"841",105.209999,107.190002,105.099998,107.059998,1077500,103.737301
"842",107.260002,107.970001,106.989998,107.779999,721600,104.434956
"843",107,108.169998,106.349998,107.959999,1546900,104.60937
"844",107.330002,107.57,104.989998,105.639999,1303900,102.361373
"845",106,106.169998,104.470001,105.639999,1343900,102.361373
"846",105.400002,107.040001,105,106.82,1179800,103.504751
"847",109.639999,113.870003,109.360001,112.410004,3278800,108.921265
"848",113.480003,115.559998,113.099998,115.059998,2019500,111.489014
"849",110.620003,116.260002,109.889999,114.309998,1060800,110.762291
"850",113.629997,113.800003,112.389999,113.57,628600,110.045259
"851",113.760002,114.949997,113.110001,114.410004,727000,110.859193
"852",114.32,116.440002,113.400002,116.419998,1881300,112.806806
"853",116.059998,116.629997,115.720001,116.470001,1325200,112.855257
"854",116.489998,116.989998,115.610001,116.849998,754500,113.223461
"855",116.849998,117.050003,115.269997,115.620003,721500,112.031639
"856",115.830002,117.940002,115.300003,116.720001,778900,113.097498
"857",116.510002,117.529999,115.489998,115.989998,1096900,112.390151
"858",116.400002,116.989998,115.779999,116.309998,621200,112.700219
"859",115.919998,116.620003,114.910004,115.940002,544700,112.341707
"860",116.25,116.529999,115.209999,115.940002,681800,112.779443
"861",116.790001,116.870003,114.269997,114.529999,1152200,111.407876
"862",114.68,116.5,114.68,116.129997,938500,112.964258
"863",116.110001,117.019997,115.870003,116.5,673800,113.324175
"864",116.510002,116.989998,115.919998,116.110001,883500,112.944807
"865",115.650002,117.010002,115.410004,117,658800,113.810544
"866",117,117.300003,116.199997,116.830002,662100,113.645181
"867",117.099998,117.610001,116.419998,117.610001,943300,114.403916
"868",118.199997,118.860001,116.580002,116.919998,857400,113.732724
"869",116.639999,116.949997,115.099998,115.360001,779300,112.215252
"870",116.050003,116.050003,114.440002,114.830002,621300,111.699701
"871",115,116.830002,115,116.709999,775800,113.528449
"872",116.589996,118.639999,116.199997,118.620003,1288200,115.386385
"873",118.779999,120.120003,118.370003,118.68,1096200,115.444747
"874",118.470001,119.040001,117.709999,117.779999,937600,114.56928
"875",118.470001,118.589996,117.959999,118.25,534700,115.026469
"876",118.410004,119,117.629997,117.839996,217700,114.627642
"877",117.82,118.290001,116.870003,117.239998,717000,114.044
"878",117,117.019997,115.720001,116.540001,926600,113.363085
"879",115.940002,117.110001,115.190002,116.709999,1186500,113.528449
"880",116.32,117.610001,116.209999,116.510002,1379100,113.333904
"881",119.739998,121.580002,118.959999,121.099998,1246000,117.798776
"882",121.209999,122.519997,120.279999,120.790001,921900,117.497229
"883",119.550003,120.730003,119.480003,119.690002,894500,116.427217
"884",114.32,119.839996,114.32,117.989998,1121800,114.773555
"885",118.389999,118.919998,117.639999,118.269997,1227600,115.045921
"886",118.75,119.589996,118.150002,118.970001,1136000,115.726843
"887",119.209999,121.089996,119.209999,120.480003,708900,117.195682
"888",120.480003,120.769997,119.589996,119.919998,750400,116.650943
"889",120.32,122.57,119.129997,122.5,967600,119.160613
"890",122.290001,124.010002,121.800003,123.870003,1063200,120.493269
"891",124.669998,126.25,123.910004,126.209999,1750100,122.769476
"892",126.919998,126.959999,125.790001,126.199997,1016500,122.759747
"893",126.199997,127.389999,125.970001,127.209999,279800,123.742216
"894",127.339996,128.330002,127.239998,127.879997,521300,124.39395
"895",128.320007,128.490005,127.669998,128.110001,493800,124.617683
"896",127.970001,128.889999,127.970001,128.880005,575600,125.366697
"897",129.610001,129.770004,128.289993,128.639999,455900,125.133234
"898",128.100006,128.779999,126.989998,127.239998,806800,123.771397
"899",127.550003,128.460007,126.940002,127.25,683300,123.781126
